model,n_admin,theta_correctness,se_posterior_correctness,se_param_correctness,se_total_correctness,bar_inflation_correctness,theta_scaffolding,se_posterior_scaffolding,se_param_scaffolding,se_total_scaffolding,bar_inflation_scaffolding
HuggingFaceTB/SmolLM2-1.7B-Instruct,62,0.01918826970326044,0.3366930093323792,0.187901898118429,0.385576588824843,1.1451873907016779,-0.8858582298112995,0.39888008316695484,0.20423100183665502,0.44812456176657023,1.1234568500102415
HuggingFaceTB/SmolLM2-135M,126,-3.146594931633725,0.5111194134249566,0.349633486894294,0.6192629731686968,1.2115817887234643,0.6200060111236909,0.3090199534826806,0.21402417368725488,0.37589849503948575,1.2164214342895288
HuggingFaceTB/SmolLM2-360M,117,-2.5137262087075323,0.40803447215008953,0.21742119780284544,0.4623463071300843,1.1331059963973262,0.6618132113656456,0.31620342924622125,0.11585785974150294,0.3367605266817235,1.0650122532968953
HuggingFaceTB/SmolLM2-360M-Instruct,138,-1.651384699596961,0.34932401515777767,0.1977180315475087,0.4013971693534633,1.1490683489715587,-0.7557705513027109,0.3109367197425649,0.17193201884239828,0.3553058721545271,1.1426951196008528
LLM360/Amber,132,-3.249012655548526,0.4744479831969822,0.35006825851536116,0.5896173966053424,1.2427440256618056,0.8227141767505783,0.30116564847704413,0.1402067283478369,0.33220276112128067,1.1030566161884239
Qwen/Qwen2-0.5B,117,-1.938330434309865,0.3648048363011702,0.23285483710324828,0.43278625642585267,1.1863501065774231,-0.1347424549707032,0.3265601456241321,0.17310808355031737,0.3696051099491429,1.1318132812647481
Qwen/Qwen2-1.5B,121,-0.6268578759207776,0.3009062184789666,0.6622886227455652,0.7274412499559872,2.4175015512576903,-1.2064393585955817,0.2655664127499055,0.5810351908622604,0.6388485052038524,2.4056073152800446
Qwen/Qwen2-7B,51,1.2386593237344012,0.18155237295787902,0.12186531173570822,0.21866050930855838,1.204393562838689,0.14744884852957185,0.44689649983134055,0.24330254234920504,0.5088345592381576,1.1385959823587621
Qwen/Qwen2.5-0.5B,133,-0.8993176994311703,0.288854013050361,0.1468683315693687,0.3240477552356568,1.121839201102461,-0.8572177055930877,0.29461380858386516,0.13542798358265726,0.3242499575104904,1.1005932107156782
Qwen/Qwen2.5-0.5B-Instruct,120,-0.5559100134403735,0.29786421368383265,0.1819619022700692,0.34904616266509814,1.1718298024065168,-0.8580812809121099,0.3005415123886855,0.22898183110894613,0.3778331373065157,1.2571745390629105
Qwen/Qwen2.5-1.5B,87,0.8453156280524324,0.24657938762056367,0.07699376200544962,0.2583204091570854,1.0476155839700145,-1.1445980720589413,0.2844631279389367,0.11249024909922462,0.3058975764846944,1.0753505338321347
Qwen/Qwen2.5-1.5B-Instruct,44,1.358567626963791,0.26072181950639545,0.174280745030091,0.3136074700241833,1.202843208972353,-1.4440866879353254,0.3009714819369854,0.251333649006606,0.3921127848748635,1.302823717221688
Qwen/Qwen2.5-3B,85,1.7917915232028985,0.23021280371534514,0.34331752025886003,0.41335802243475667,1.7955474924230017,-0.901708003040437,0.3054205949260477,0.601350535662013,0.674465867591512,2.2083182299963178
Qwen/Qwen2.5-3B-Instruct,34,2.259870734405414,0.3048644580627127,0.18546437712587385,0.3568464277144439,1.1705084613078713,0.19114236066134713,0.3290921442210907,0.17581794374766518,0.37311337249111337,1.1337656612077873
Qwen/Qwen2.5-7B,32,2.2841985888007734,0.2731675037694922,0.28964891729099845,0.39814190988076503,1.4575009998873452,-0.0732193517203921,0.3131591569058714,0.2679957465713969,0.41217760460068253,1.316192087988581
Qwen/Qwen2.5-7B-Instruct,57,2.3755915022688376,0.30701899567759633,0.29579801244159526,0.4263298346014246,1.3886106091269927,0.39341271487143775,0.22169172621008001,0.19771428509314082,0.2970490868524878,1.3399195898316814
Qwen/Qwen2.5-Coder-7B,42,2.023551193611756,0.38819261949643113,0.26365578763812714,0.4692631289442866,1.2088409345675384,0.18700640172224262,0.34438145384626834,0.3648025647230456,0.5016766857068219,1.456747104420931
Qwen/Qwen2.5-Math-7B,53,2.4319050993730027,0.22232400585876544,0.1460667848288819,0.26601403950042796,1.1965151422713085,-1.405529596436404,0.47386802708802056,0.24068189598744436,0.531487236114287,1.1215933672088911
Qwen/Qwen3-0.6B,76,1.4654571433855734,0.2289826434899365,0.16262422695497777,0.28085528339759513,1.226535247899426,-1.688284130891783,0.33034991378714573,0.28213704826613323,0.4344334005846017,1.3150704221600618
Qwen/Qwen3-1.7B,192,2.897233740787668,0.1366525855478581,0.2202188085747252,0.25917224540252404,1.8965776927195968,-2.7494926307117646,0.3880170952116254,0.7501111972408504,0.8445259465537868,2.176517367342231
Qwen/Qwen3-4B,52,3.3465513721542064,0.20630390680445887,0.2208378980155967,0.30220966093546703,1.4648760928309057,-0.8733065711222663,0.298837124726527,0.34590987229115816,0.45711843855099876,1.5296574646450596
TinyLlama/TinyLlama-1.1B-Chat-v1.0,118,-1.7337313450812561,0.38481309980444073,0.2699228796551635,0.47004200104079885,1.2214812886558977,-0.8532983413782471,0.31921483066898504,0.23978850452751935,0.39924508140060155,1.2507096884060664
allenai/OLMo-2-0425-1B,132,-1.2289515256444246,0.3110280100334514,0.5927609458766565,0.6694056781817415,2.1522359935034348,-0.07852423939490263,0.3030830611990398,0.5906518951828648,0.6638742375396796,2.1904036303226526
allenai/OLMo-2-1124-7B,93,1.4417265640000372,0.2860644235337285,0.13181405441924018,0.3149726962041675,1.1010551130872468,-0.6955166406367153,0.29450019655141724,0.10386833630442498,0.3122803180725172,1.0603738867725874
bigscience/bloom-1b1,140,-3.2857647298947286,0.4680979955671013,0.40319646196518266,0.6178050828499058,1.3198199708192173,0.7309336106508206,0.3111130005744037,0.24030987310179105,0.39311592976704446,1.2635792430442954
bigscience/bloom-1b7,131,-3.2325868216586717,0.47485469314304407,0.05782318619299785,0.4783623108706252,1.007386718038658,0.40620677324569004,0.31320478156178094,0.07598294542854288,0.32228968830721194,1.0290062836848453
bigscience/bloom-3b,146,-3.219802386732874,0.4752668987087016,0.4165434353604755,0.6319707734935959,1.3297176285801897,0.167932333275166,0.3046638177213215,0.23724482805954258,0.386141360475063,1.267434260369801
bigscience/bloom-560m,114,-3.283036513883069,0.5084371773498869,0.3636651405445971,0.6251085487808032,1.229470574986352,0.9661634778863027,0.30987483389213194,0.18976805195139027,0.36336527932798135,1.1726195211272612
bigscience/bloom-7b1,132,-2.2996359986394155,0.3836228464604394,0.3541807972916989,0.5221211789389446,1.3610273312874437,-0.05498667561906583,0.3251323170380117,0.218177779405756,0.39155148704727566,1.2042835071405675
bigscience/bloomz-1b7,126,-3.559227209912826,0.4985657273776381,0.2966321239580584,0.5801365369285598,1.16361094449867,2.104244141288021,0.38156045884350137,0.22062329004684178,0.44075278769845144,1.1551322404694666
bigscience/bloomz-3b,107,-3.4369265121206567,0.49743045329393965,0.27785040211321654,0.5697700429284523,1.1454265398418744,1.474425379777808,0.42610076943371367,0.19818729882993974,0.46993624155784225,1.1028758342360794
bigscience/bloomz-7b1,134,-3.523045654665674,0.4854986120800304,0.35868560383349185,0.6036259311270785,1.243311342417547,2.2801304613419138,0.3195989186930988,0.21470236558739905,0.3850202262461326,1.2046981504835936
deepseek-ai/deepseek-coder-6.7b-base,103,-0.758382212491555,0.3459269437820333,0.17830905249847337,0.38917806803220734,1.1250296486804634,-0.17793286036495815,0.32232086596378756,0.17673523892560114,0.3675950017529281,1.1404629379291473
deepseek-ai/deepseek-llm-7b-base,117,-1.7129322628464128,0.38997735725101274,0.27624488225000543,0.4779054029175684,1.2254696177397806,-0.2236899975412224,0.31641123728513687,0.1908422330518224,0.3695089024590846,1.1678121979153928
deepseek-ai/deepseek-math-7b-base,133,-2.8373260910070637,0.3893900729301679,0.18705258385431908,0.4319876132751246,1.1093955478228024,1.3029539231476428,0.3118792498515266,0.09736447757420809,0.3267239017599561,1.0475974336718343
facebook/opt-1.3b,99,-2.132646051362174,0.4031998538369921,0.23585835697531324,0.46711806504273207,1.1585273670053988,1.7031699619336254,0.30663362705849073,0.12466567799749226,0.33100711852408854,1.0794873403136198
facebook/opt-2.7b,108,-2.2669002753456757,0.36156019768417214,0.16857515143883395,0.3989277606685745,1.1033508755215458,1.605657433126252,0.33767591712507555,0.13487163849636224,0.3636143339816987,1.0768145299713971
facebook/opt-6.7b,85,-1.9831391851467401,0.36396465825954244,0.12135878753057931,0.38366421226494113,1.0541249089941886,1.3182218560112406,0.3884351324887279,0.14977458073946037,0.41631031357296056,1.0717627700296692
google/gemma-2-2b,117,-0.2475291155816933,0.29842872137574966,0.18770587444795173,0.3525524032597637,1.1813621746409162,-0.16110457144380397,0.29904838545117013,0.17194409153111254,0.3449560949648683,1.1535126479430338
h2oai/h2o-danube2-1.8b-base,141,-0.9208950020473761,0.3274664833202896,0.2192201868556959,0.39407079062422745,1.20339274611745,-0.3039252904953907,0.3054761631213795,0.19741701358875627,0.3637157729459403,1.1906518964670236
h2oai/h2o-danube3-4b-base,62,0.21358775200722063,0.2820151205615518,0.10049824900926105,0.2993867503402147,1.0615982212020132,-0.9011417959155947,0.36878005624685883,0.12567241866605222,0.38960529603537464,1.0564706237112116
ibm-granite/granite-3.0-2b-base,34,0.8418001428407149,0.3664163152279954,0.10230026145433492,0.3804290466813582,1.0382426515168781,0.4690687929972325,0.34389224906800003,0.18354974097567336,0.389810705832054,1.1335257101272271
ibm-granite/granite-3.1-2b-base,55,0.7343006635541905,0.29554135834009837,0.1568402655913304,0.33457968169072894,1.1320908977677049,0.5315444008779235,0.29352311565756656,0.14799021805299092,0.3287201303003772,1.1199122412010392
ibm-granite/granite-3.1-2b-instruct,83,1.403112178177048,0.26405535509104816,0.13593692035475413,0.2969917117829962,1.1247327730982444,-0.04774981163972,0.2744112942698929,0.11720683244822706,0.29839403478525595,1.0873970606026704
lmsys/vicuna-7b-v1.5,110,-0.22860198805889742,0.2704955001492278,0.1617638296909869,0.31517511354368627,1.165176919282611,0.044777134892733626,0.30264050961634065,0.15809875748183738,0.3414476463209832,1.1282284937790998
meta-llama/Llama-3.2-1B,136,-2.3407763363352183,0.3735339424699611,0.1985478104368692,0.4230234499486135,1.1324899877944352,0.40098312220348914,0.2954959211252667,0.12982006557623954,0.3227554628939516,1.09225014566996
meta-llama/Llama-3.2-1B-Instruct,109,-0.5180277353244679,0.3332346967056694,0.739467135526807,0.811083847461371,2.43397177868835,-0.8498906341839433,0.29645493224286135,0.602505375523425,0.6714895787618321,2.265064621059283
meta-llama/Llama-3.2-3B,39,0.8686311633838466,0.3176260570512342,0.15932427815810654,0.35534565950425734,1.1187547482823137,0.1913666756354239,0.43232894069579697,0.1866742590174143,0.47090932454438683,1.0892384946205498
meta-llama/Llama-3.2-3B-Instruct,33,1.1414574408688596,0.29620088499636255,0.1594855881055865,0.3364084081678298,1.135744102087882,1.472111221935704,0.3468619820591611,0.2405061441971983,0.4220858206509825,1.216869655605529
microsoft/Phi-3-mini-4k-instruct,86,1.1274170511151664,0.24915957714189627,0.11656710596629809,0.2750788706441967,1.1040268802813846,0.031508947247599034,0.2994547799804038,0.12747459387366397,0.3254580423593303,1.086835355844472
microsoft/Phi-3.5-mini-instruct,54,1.1122005659786542,0.2677883379267595,0.1655210402170617,0.3148139270809258,1.1756073080636837,-1.1195469280196726,0.3049925416865153,0.2165029382790137,0.37402402699271503,1.2263382734688422
microsoft/phi-1_5,121,-1.2207642088612967,0.33216876740279916,0.21428998250567655,0.39529265948177944,1.1900356032041812,-0.4878672400575715,0.32595534536613485,0.1893847832972084,0.3769794202835041,1.1565370092644305
microsoft/phi-2,73,0.49580013487876723,0.30010174904923287,0.12823976641983562,0.32635333225481666,1.0874756088185182,0.47752542996184666,0.29306855748530514,0.11107261895146205,0.31341076252620026,1.0694110798355265
mistralai/Mistral-7B-Instruct-v0.3,60,0.9843411388138044,0.2728788245870728,0.15585528670954965,0.3142510513957565,1.15161391460583,0.4646322171929731,0.2778998715261836,0.12016787954088888,0.3027683237520447,1.0894870950795599
mistralai/Mistral-7B-v0.1,95,0.4099113674404759,0.28622729885624587,0.16424659933721228,0.3300045636114468,1.1529458054145545,0.046150041976849035,0.2933972586790793,0.13393888677059548,0.3225237615893517,1.0992732619295917
mistralai/Mistral-7B-v0.3,71,0.4248848678218492,0.293617906025162,0.1457836418239594,0.3278175482826649,1.1164766914950075,0.41038834172835237,0.31331422841760437,0.11292609078053184,0.33304370239938735,1.0629702458181578
nvidia/Nemotron-Mini-4B-Instruct,118,0.1760865627937642,0.2663130651230949,0.4869019433840747,0.5549740094152577,2.0839158197467267,-0.3238355760429677,0.30518615707993285,0.8285458276078821,0.8829647665222252,2.8932005795104376
openai-community/gpt2,137,-3.5696665314429885,0.4850669648903941,0.233320534591725,0.5382642773676767,1.1096700380107376,2.0725023011529227,0.3441079588173422,0.15567850134289904,0.3776851639948393,1.0975775314610507
openai-community/gpt2-large,121,-3.317547928563071,0.4824149822808916,0.37725274162894656,0.6124082349182036,1.2694635478000598,1.0158314590121105,0.3090739207686781,0.1849663751902705,0.36019334870365255,1.165395474997821
openai-community/gpt2-medium,135,-3.4271643066025588,0.5091670834580087,0.4013323528958462,0.6483199644913388,1.2732951236522856,1.1027339729677224,0.3077657352644931,0.1418066449025076,0.338864091254001,1.1010455434968487
openai-community/gpt2-xl,115,-2.7341702089312228,0.4114815754104688,0.22925942346710226,0.4710381833256721,1.1447369978978847,1.2116304635197372,0.30411931303840284,0.10642670917637151,0.32220366383556537,1.0594646575269586
openbmb/MiniCPM-2B-sft-bf16,105,-1.5765901968599514,0.3675968388590493,0.20901155190397824,0.4228631749969194,1.15034497116299,0.6873445996434191,0.32850774870970156,0.1806866686173816,0.37492000903974687,1.1412820869898546
stabilityai/stablelm-2-1_6b,90,-2.496598384728428,0.4654787890169445,0.4069664921737192,0.6182978479477855,1.3283050968951413,0.9261312908207535,0.3822877053369067,0.2618953228378898,0.4633929755360132,1.2121576735710848
stabilityai/stablelm-2-zephyr-1_6b,139,-0.9963706312207444,0.3336882485403226,0.9042707488364997,0.9638741797637449,2.888546971552315,-0.3336270395090967,0.30255127418205324,0.5676156146398402,0.6432143962102742,2.125968227862213
stabilityai/stablelm-3b-4e1t,116,-1.207950833926747,0.3066861990210659,0.18165902977183995,0.3564497548991093,1.162262129945486,0.4261643403296924,0.3000588579073816,0.15742599991315526,0.33884843759022854,1.1292732364355662
stabilityai/stablelm-zephyr-3b,124,-0.4216975874830259,0.28217874169667473,0.14047622685380823,0.31521169486013884,1.117063932473597,-1.0265021421548688,0.3058843862447051,0.19088576926358763,0.3605587811379048,1.178742025915179
tiiuae/Falcon3-1B-Base,45,0.7299570388852525,0.3880511325461708,0.2151185671083139,0.4436887190194269,1.1433769465075232,-1.129077287627161,0.32573098272862444,0.23028980742132216,0.3989161171368049,1.2246796844288927
tiiuae/Falcon3-3B-Base,79,2.024980573591811,0.24276312255205762,0.11155757785879562,0.2671685364127793,1.10053180072887,-0.7956557901780593,0.3019875887136041,0.15876336747424646,0.3411778283957202,1.129774338902659
tiiuae/Falcon3-7B-Base,44,2.3990578481804476,0.2000589615078777,0.1347465067322783,0.2412057403051644,1.205673259958747,-0.6188781086104171,0.4796204053479888,0.2282405322125752,0.5311586145125095,1.1074562478782093
togethercomputer/RedPajama-INCITE-7B-Base,133,-3.018531930780802,0.444970427419702,0.2784243833064585,0.5248988650184472,1.1796264036291912,0.7362847768406454,0.31277908362164925,0.1450367730561958,0.34477009831154604,1.1022799041402476
togethercomputer/RedPajama-INCITE-Base-3B-v1,123,-2.541834649974077,0.3844454871620839,0.19714420289382392,0.43204648978314036,1.1238173010494663,1.1190332077132525,0.3061178747668458,0.12810655528282697,0.33184249691412687,1.0840350213683998
01-ai/Yi-1.5-6B,61,0.7980350691705512,0.27683503396166703,0.1372364842245556,0.30898460905176817,1.1161326102047937,-1.6307274027637677,0.2883748266295816,0.13629728406333605,0.31896236498477837,1.1060686839856746
01-ai/Yi-1.5-6B-Chat,59,1.2145717671763145,0.18117193824350786,0.11427818864695198,0.2142026507943769,1.182316935343891,0.2706340118508791,0.3258864842437273,0.2422229690302523,0.4060467551139495,1.2459760522325656
01-ai/Yi-6B-200K,139,-1.9752505998720713,0.33129413154390847,0.1656887222984397,0.3704167305783069,1.118090226506814,1.0490123561674611,0.281280723553243,0.11436086009045138,0.30364000356221793,1.0794909787152285
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,113,-3.352584819855843,0.4686846877245882,0.23951322624778015,0.5263382202112203,1.123011342159552,2.1435194066033394,0.362250743685348,0.1757736270004949,0.4026437249597922,1.1115055855055185
BEE-spoke-data/smol_llama-220M-openhermes,114,-2.837471596541163,0.42834478020959604,0.2569484697381702,0.49950151834963874,1.1661202410479348,1.4449154868254503,0.3274415526689291,0.13603095301937718,0.35457353340823267,1.082860530431018
BSC-LT/salamandra-2b,128,-2.400088442787627,0.39474458595624595,0.23722472066053685,0.4605419158276886,1.1666832990553941,0.7966300272913339,0.3121133077933361,0.16628508639326725,0.3536459343163924,1.1330690665409142
BSC-LT/salamandra-2b-instruct,125,-2.4567674243199513,0.3853051836959941,0.20379320076380394,0.4358804345925151,1.1312602400294332,0.40258029230712666,0.30644018354782177,0.13729528923795573,0.33579098043240624,1.0957798567562995
BSC-LT/salamandra-7b,100,-1.3185704117740913,0.3400092486485434,0.22708452216065458,0.4088687679090686,1.2025224888270702,0.7842463970705618,0.311346649864486,0.17710463511423735,0.3581937857651721,1.1504661634261244
BSC-LT/salamandra-7b-instruct,125,-0.7763091202997108,0.31103590777970075,0.8229832081934185,0.879798100075622,2.8286062093472557,-0.2230448989189846,0.30112070553668885,1.0161399860700073,1.0598179799348886,3.51957856251024
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,61,1.728131369346824,0.26849579844908283,0.1558994136825634,0.3104748314620326,1.1563489382531644,-0.880556422683646,0.32240511467472777,0.1483351925027408,0.35489207838897946,1.1007644179188272
OpenBMB/MiniCPM4-0.5B,101,-1.021421847847361,0.3193294277806543,0.1775107311237591,0.3653509861911031,1.1441193776918699,-1.1528141095512219,0.2920545691722089,0.20457039419267964,0.3565738598867181,1.220915190258385
Qwen/Qwen1.5-1.8B,165,-3.308005785068783,0.46651084247106667,0.9852904078957206,1.0901511610939008,2.3368184870462314,-0.1690340231008522,0.3035414428377746,0.8557497346183338,0.9079895460958715,2.991319859348298
Qwen/Qwen1.5-1.8B-Chat,145,-1.7611872062545868,0.3563863538891648,0.23931952381310695,0.42928436696034633,1.204547711425148,-0.5162989151974733,0.2993022811709113,0.16539190153335398,0.34195955405125017,1.14252237809033
ai-forever/mGPT,181,-3.722384183364871,0.45801229681066213,0.33709609505597016,0.5686906376332933,1.2416492779633481,2.324859234238322,0.3229306408370662,0.23744494775160824,0.4008295173813952,1.2412247916221513
allenai/OLMo-1B-hf,135,-3.6382956738232304,0.48570427502032454,0.2570795816837692,0.549543951010036,1.131437335994294,2.240041584375744,0.3387867273735624,0.17466283881122172,0.38116079796600716,1.1250759465134568
allenai/OLMo-2-0425-1B-DPO,84,0.28642843495510856,0.3257559272170575,0.20434113509104823,0.38454157591519655,1.1804591836604374,-0.7419216498006233,0.30923548166520076,0.15697097353016398,0.34679456404579956,1.1214578682185727
allenai/OLMo-2-0425-1B-Instruct,81,0.654122729558091,0.2266380952223155,0.11947615582293505,0.2562018306262186,1.1304446870456761,-0.9402787554953097,0.30620774423933356,0.21663376606667517,0.37509115056526204,1.2249564474505545
arcee-ai/raspberry-3B,51,1.1504003398973288,0.23905680701176688,0.12412311789661498,0.2693598065321516,1.1267606637065688,0.28084814051892926,0.37553400817206467,0.2025806334700172,0.4266904080839993,1.136223081794753
google/gemma-2b,110,-1.5641282501909008,0.39953550001010757,0.2681064648772499,0.4811545409505169,1.2042848281024954,0.5902196930191941,0.3053006076364191,0.16877664516715746,0.3488466955226139,1.1426334792561357
h2oai/h2o-danube-1.8b-chat,127,-1.8597199447802266,0.3798195922629254,0.257067598183075,0.45863566444661696,1.2075092327757861,-0.7435433358177577,0.30818598913641365,0.17309376341945298,0.35346860516133427,1.14693275366544
h2oai/h2o-danube2-1.8b-chat,117,-1.0951959097895632,0.3268785312384907,0.2505425931129907,0.4118509015996135,1.2599509060419969,0.1510605846332652,0.29152021187296207,0.13475843280415575,0.32116019233754495,1.1016738437247682
ibm-granite/granite-7b-instruct,94,-1.2366225491482437,0.36942505566246475,0.2646113044315793,0.4544161244764507,1.230063087252101,1.0525672089722409,0.3289104650022921,0.24009006543161918,0.40721656831099495,1.2380772630878654
ibm/PowerLM-3b,110,0.1397975699504482,0.2580906852665855,0.3886237768704235,0.46651821161709045,1.8075747721589301,-0.125804352385358,0.30194543729661333,0.651778599718504,0.7183219265449559,2.37897923868715
nvidia/AceInstruct-1.5B,62,1.6988109366105404,0.245639845875008,0.1159804603176182,0.2716438864708431,1.1058624691088068,-0.8008052555384232,0.44651614339924156,0.20199337004528428,0.490079572986248,1.0975629442092876
openbmb/MiniCPM-1B-sft-bf16,137,-3.273295942733688,0.4499360176307613,0.23472290827357734,0.5074812938718382,1.1278965763712236,1.856076482560269,0.30678067050689006,0.09615669209688212,0.3214972616239081,1.0479710507598214
openlm-research/open_llama_3b,102,-1.923411327976113,0.35786790954785824,0.1478727805554325,0.3872154437949875,1.0820066104396113,1.6480365709118387,0.2893834651449982,0.11362283137536716,0.31089055583771197,1.0743203855200831
pankajmathur/orca_mini_3b,134,-2.0626433402722717,0.37338428341898006,0.29283711778063415,0.4745201793963817,1.2708627557949876,0.5845034244075676,0.29176908619292297,0.17187473119585978,0.3386297725857878,1.1606088122779386
pankajmathur/orca_mini_v9_5_3B-Instruct,96,0.3584773657531261,0.23647329888012972,0.12831383407860533,0.26904286108202724,1.1377304006673807,-0.0020341780131002364,0.3073023439279195,0.13870871011880687,0.3371569913948345,1.0971507313784683
stabilityai/stablelm-2-1_6b-chat,134,-1.19453338858062,0.34832409669303,0.18334350155645107,0.3936299225160553,1.1300680207116198,-0.8493734057980582,0.29326196909418356,0.17925614746772855,0.3437082322580737,1.1720177468619835
tiiuae/Falcon3-1B-Instruct,56,0.8657553994795508,0.27570712142715403,0.1878288103473332,0.33360767197734215,1.2100074537446661,-1.3625607331895502,0.3389340410730149,0.31831061744573624,0.4649708951932045,1.3718624830989996
tiiuae/Falcon3-3B-Instruct,67,1.7201438511648792,0.2640112379819172,0.12687936507802194,0.29291689446555746,1.1094864624119525,-0.9874420805435439,0.2992425342794823,0.11572109968853629,0.32083869348183564,1.0721694168723463
utter-project/EuroLLM-1.7B,126,-2.946477950719939,0.3943192442747905,0.18453337092464536,0.4353621841527519,1.1040855613157945,1.838870674195534,0.3340360926459119,0.15939285218064003,0.37011645804587995,1.1080133739865479
utter-project/EuroLLM-1.7B-Instruct,113,-2.1102657513018035,0.37773235350513884,0.2774251874469047,0.4686645554279536,1.2407318332121045,0.4335113919276496,0.3120158036075419,0.18625464818824689,0.36337949264176667,1.1646188700711801
