model,scenarios_administered,criteria_administered,stop_reason,precision_reached,judge_lookups,judge_missing,obs_acc,theta_full_correctness,theta_cat_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_full_scaffolding,theta_cat_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding
HuggingFaceTB/SmolLM2-1.7B,17,75,precision_reached,True,75,0,0.09682804674457429,-0.6069972196331872,-0.372612,-0.4659609141342347,-0.4131772417507217,0.329315,51,-0.18819606251454446,-0.193159,-0.20409822449863158,-0.2162629227222066,0.343361,33
HuggingFaceTB/SmolLM2-1.7B-Instruct,9,39,precision_reached,True,39,0,0.1501122334455668,0.27856196391447186,0.43943,0.16006582718519405,0.36323907161985375,0.338485,26,-0.8346740715995998,-0.027296,-0.4540359307940998,-0.4818887355228556,0.325147,19
HuggingFaceTB/SmolLM2-135M,18,78,precision_reached,True,78,0,0.040892193308550186,-3.958219784214156,-1.804457,-2.589719127583267,-4.44415874995482,0.345761,56,0.5376924207367975,0.58119,0.6066493206809472,0.6541721579044834,0.349859,28
HuggingFaceTB/SmolLM2-360M,18,80,precision_reached,True,80,0,0.04424778761061947,-3.3626953593895825,-1.795028,-2.2745096588921823,-2.858060678261999,0.349273,62,0.721182210978731,0.855978,0.841575758615787,0.987531373366484,0.32537,31
HuggingFaceTB/SmolLM2-360M-Instruct,19,90,precision_reached,True,90,0,0.06244796003330558,-1.4417475102104975,-1.542951,-1.8792062405573218,-2.1939006362996927,0.341113,65,-0.7969806893750886,-0.570897,-0.6161023687085669,-0.6473238320663536,0.347594,39
LLM360/Amber,19,86,precision_reached,True,86,0,0.03648424543946932,-4.861662345638008,-2.24439,-3.0264805952247977,-5.03408253530395,0.348627,64,0.8492859278878826,0.90916,0.882775279172528,1.0215678612564734,0.335178,33
Qwen/Qwen2-0.5B,15,78,precision_reached,True,78,0,0.03968914793227866,-2.6083602519009004,-1.775478,-2.263215989317549,-2.823230044007578,0.331908,61,-0.4505447588279179,0.357584,0.30492009196096526,0.3712150606532882,0.336511,33
Qwen/Qwen2-1.5B,17,78,precision_reached,True,78,0,0.09474854126146151,-0.5418715254070714,-0.787436,-0.8581933122869569,-0.9124141061613513,0.341994,57,-1.2219625577040523,-1.357219,-1.2600058791470374,-1.4164848402062675,0.336964,31
Qwen/Qwen2-7B,12,51,precision_reached,True,51,0,0.27932960893854747,1.5999978882255521,1.285222,1.2389427660213794,1.3244257189718296,0.186446,45,0.06225360553423992,0.549968,0.1472074816138147,0.6413074045995251,0.200334,18
Qwen/Qwen2.5-0.5B,18,86,precision_reached,True,86,0,0.06343906510851419,-1.3358899498761034,-1.132862,-1.2558313777519259,-1.3610492446950946,0.338843,61,-1.0203081208488862,-0.751336,-0.7897701774897502,-0.8724482561189728,0.343031,40
Qwen/Qwen2.5-0.5B-Instruct,16,77,precision_reached,True,77,0,0.0848872808238241,-0.6581753317485411,-0.538468,-0.5839034722389131,-0.5831648136229536,0.327104,57,-1.2111990036393765,-0.88428,-0.9100098798989393,-1.127683240327152,0.346924,35
Qwen/Qwen2.5-1.5B,14,65,precision_reached,True,65,0,0.18015037593984962,0.8000020550034199,0.678865,0.5945885658911866,0.6802194157250574,0.309762,46,-1.548036599732023,-1.261181,-1.2273452759191608,-1.4072513577859953,0.343524,25
Qwen/Qwen2.5-1.5B-Instruct,10,44,precision_reached,True,44,0,0.232420220276758,1.333330512805253,1.508576,1.3585376556167645,1.445011548897392,0.254878,32,-1.502620468122803,-1.470195,-1.4440909159217792,-1.5543540943523593,0.292067,18
Qwen/Qwen2.5-3B,10,54,precision_reached,True,54,0,0.27180925666199157,1.5999999492839896,1.915736,1.8503658904723752,2.094831217572993,0.279629,36,-0.813440741239356,-1.13237,-1.1875604924620726,-1.4014781396573084,0.344747,28
Qwen/Qwen2.5-3B-Instruct,5,34,precision_reached,True,34,0,0.3739424703891709,2.1335492025443554,2.295045,2.259869025595532,2.407849025736101,0.289287,25,0.26297339361657296,0.276684,0.19114834191006516,0.2764662498874884,0.245528,15
Qwen/Qwen2.5-7B,5,28,precision_reached,True,28,0,0.356341189674523,2.133333333396608,2.228188,2.1379641083762744,2.6609672210904893,0.327318,21,0.32649586352898047,0.045035,0.014634321203114857,-0.236884244448868,0.326855,16
Qwen/Qwen2.5-7B-Instruct,9,52,precision_reached,True,52,0,0.47922515440763613,2.6666666666669614,2.357819,2.19937771502396,2.4572455091409107,0.29136,45,0.26913600322726344,0.104414,0.5698215450511273,0.41761682296889036,0.330398,18
Qwen/Qwen2.5-Coder-7B,11,42,precision_reached,True,42,0,0.32567908148977875,2.1333330966362034,2.590282,2.0235500611290096,2.3072207571139636,0.267854,32,-0.0012135858725835,0.151635,0.1870082605842263,0.21040751968098279,0.243396,17
Qwen/Qwen2.5-Math-7B,10,53,precision_reached,True,53,0,0.3443080357142857,2.399997985047545,2.506434,2.431874025238409,2.6203243472559694,0.195216,45,-1.7477606086199375,-0.846209,-1.4055303710186986,-1.548030106770505,0.282567,16
Qwen/Qwen3-0.6B,14,68,precision_reached,True,68,0,0.19950262503453992,1.0666851157389936,1.503931,1.3077634382298922,1.4468315901886515,0.224927,47,-1.8906368779003944,-1.595532,-1.7064961433436996,-1.7974352742194393,0.313116,35
Qwen/Qwen3-1.7B,22,121,precision_reached,True,121,0,0.4359612724757953,2.6670964015420706,2.873565,2.7832435520333747,2.9718854493969404,0.182994,100,-2.597354718870633,-2.431641,-2.7567081592422538,-4.1495063192238195,0.349509,42
Qwen/Qwen3-4B,10,52,precision_reached,True,52,0,0.5638827433628318,3.7333333333574847,3.367654,3.3461635759580606,3.4336512176255614,0.182364,46,-1.7538453673573613,-0.8114,-0.8729883686364902,-0.8852337560859633,0.270128,17
TinyLlama/TinyLlama-1.1B-Chat-v1.0,19,88,precision_reached,True,88,0,0.038034425319267075,-2.4642888113321746,-1.121295,-1.3159982849447656,-1.4597581308347678,0.347073,66,-1.0021383923676077,-1.04258,-0.9928461316520121,-1.2229406314227724,0.311818,40
allenai/OLMo-2-0425-1B,19,84,precision_reached,True,84,0,0.0980011104941699,-0.7460249019514619,-1.049909,-1.1232145303823022,-1.2072292391493242,0.340194,60,-0.3169938145642374,0.027779,0.018934649703466807,0.041009636337397626,0.333772,37
allenai/OLMo-2-1124-7B,11,57,precision_reached,True,57,0,0.23218776194467727,1.0679491709585387,1.285726,1.2655623775181934,1.4585523676218006,0.316014,39,-0.24419939235797827,-0.621803,-0.6475970242893039,-0.7598925050978524,0.348904,27
bigscience/bloom-1b1,20,84,precision_reached,True,84,0,0.035664915675974566,-4.437655252108893,-2.253679,-2.8927179333799695,-3.960218595871803,0.345182,64,0.6987064855773166,0.460388,0.5397806283958848,0.5736876924662826,0.348568,26
bigscience/bloom-1b7,14,75,precision_reached,True,75,0,0.027101769911504425,-4.960605116581176,-1.921607,-2.4980727997058767,-3.4839981817613697,0.348143,55,0.09565416135613361,0.487022,0.46390934089913016,0.5628539642347955,0.339393,34
bigscience/bloom-3b,22,95,precision_reached,True,95,0,0.031500414479137887,-3.9429269883085247,-2.084322,-2.703219977892388,-3.6000983672136737,0.341367,69,-0.0047780897154424355,0.050624,0.054765291038506504,0.0552192734394105,0.345684,37
bigscience/bloom-560m,17,79,precision_reached,True,79,0,0.027446631549764348,-5.827752169801535,-2.072944,-2.9174993454217697,-4.671595205605357,0.336161,63,0.7089058384398854,0.807495,0.8366961538594196,0.9455070810891182,0.34713,26
bigscience/bloom-7b1,18,76,precision_reached,True,76,0,0.041515742546670384,-2.9009102408137895,-1.612101,-1.8944405341320958,-2.2420805321664115,0.348727,57,-0.0728983384781087,0.32166,0.27812010333689147,0.35578683269451333,0.339957,31
bigscience/bloomz-1b7,19,85,precision_reached,True,85,0,0.049945115257958285,-5.76978070902452,-2.300388,-3.169883923120076,-5.864726847550591,0.343961,70,2.1844777616677344,2.076591,2.009325821917267,3.597960115619289,0.192138,29
bigscience/bloomz-3b,14,73,precision_reached,True,73,0,0.04811657959857025,-5.286124840907665,-2.192774,-2.981716146679613,-4.460788896783963,0.345917,61,1.815393473636127,1.994032,1.6721291850975937,3.0352900924803503,0.219577,24
bigscience/bloomz-7b1,18,90,precision_reached,True,90,0,0.06081452944413869,-5.405328248478725,-2.295919,-3.197512981197063,-7.5948358624227925,0.345388,74,3.044363107245883,2.088809,2.095819308433153,4.34491792425847,0.20969,34
deepseek-ai/deepseek-coder-6.7b-base,14,68,precision_reached,True,68,0,0.08817025981205086,-0.8114363421730199,-0.428491,-0.5088497810790452,-0.4586403773619443,0.343682,47,-0.21482492799145192,0.326295,0.31728039211725845,0.37924721165854985,0.34038,30
deepseek-ai/deepseek-llm-7b-base,19,85,precision_reached,True,85,0,0.052821795941062,-2.2903121688514503,-1.067855,-1.2417432278036615,-1.3538925880362551,0.335855,59,0.1231432053617092,-0.022054,-0.04121177386995763,-0.006227238706222107,0.332014,40
deepseek-ai/deepseek-math-7b-base,19,88,precision_reached,True,88,0,0.03624792473713337,-4.235961032585829,-2.470148,-3.1791271084536903,-5.086811120391521,0.348472,73,0.7829444493165594,1.195188,1.2098005821814926,1.3494343543036427,0.330901,29
facebook/opt-1.3b,11,60,precision_reached,True,60,0,0.0763927192498621,-2.0574105868714305,-1.31814,-1.6257863556236167,-1.90197800254908,0.342583,50,1.2897133072390043,1.470557,1.4715584082854887,2.028701950131192,0.335376,23
facebook/opt-2.7b,12,65,precision_reached,True,65,0,0.07620099392600774,-2.050553326049414,-1.951135,-2.355140308849246,-2.886815730200354,0.346147,51,1.3089919875665452,1.500582,1.6499279874375945,1.8789669311191333,0.33289,29
facebook/opt-6.7b,10,54,precision_reached,True,54,0,0.06681391496410823,-2.342495224523608,-1.702027,-2.1863632881535717,-2.501809853084096,0.345669,45,1.0389512025929872,1.6712,1.4844252552892219,2.2775353103521234,0.299237,22
google/gemma-2-2b,17,82,precision_reached,True,82,0,0.08592017738359202,-1.0082732298340478,-0.184785,-0.2262860149417711,-0.18633610625742325,0.315326,58,-0.037984740882366974,0.063485,0.04878994565908259,0.08338120565382057,0.34163,34
h2oai/h2o-danube2-1.8b-base,22,88,precision_reached,True,88,0,0.06533776301218161,-1.3420890617250643,-0.586079,-0.6355614987142769,-0.654841394121621,0.347723,61,-0.37739294453153627,-0.373008,-0.3824844238002572,-0.41806507549042843,0.349648,37
h2oai/h2o-danube3-4b-base,10,41,precision_reached,True,41,0,0.13841886269070736,0.20966859966060283,0.368319,0.28503628775872936,0.39780945956675795,0.319301,31,-0.8176376397761336,-1.312493,-1.2744581492734128,-1.5422390767772942,0.337409,15
ibm-granite/granite-3.0-2b-base,7,34,precision_reached,True,34,0,0.19410112359550563,0.8000040259698971,1.088228,0.8418017786630486,1.1601917789196667,0.28949,25,0.1461895373332753,0.692411,0.46906878720850625,0.5092633507228349,0.280659,16
ibm-granite/granite-3.1-2b-base,9,45,precision_reached,True,45,0,0.1902493695713085,0.7999945858881456,0.776177,0.6704830102199942,0.7663458306221683,0.327788,33,-0.08273636877318753,0.689748,0.5598129406176581,0.7029440629062128,0.332139,20
ibm-granite/granite-3.1-2b-instruct,13,57,precision_reached,True,57,0,0.26748740906547286,1.3347056779546334,1.472313,1.4447265112519727,1.5856639733272966,0.298933,40,0.016719479416480658,0.019312,-0.07671992481491757,-0.04551280440094603,0.348985,24
lmsys/vicuna-7b-v1.5,17,69,precision_reached,True,69,0,0.1433370660694289,-6.409528986502294e-06,-0.480552,-0.5239782771972945,-0.5320676849209316,0.347638,48,0.3665693602609425,-0.092575,-0.12305964786399755,-0.09224310854026778,0.335946,29
meta-llama/Llama-3.2-1B,19,93,precision_reached,True,93,0,0.04600280504908836,-2.8426214804267453,-1.930735,-2.230080946994392,-2.660590097659125,0.341574,72,0.2840959415296861,0.371695,0.33929046552236947,0.39797715885471946,0.343464,34
meta-llama/Llama-3.2-1B-Instruct,15,63,precision_reached,True,63,0,0.09773172780733688,-0.3044642739038534,-0.215489,-0.28789388872971633,-0.20928975550291262,0.336504,46,-1.361391226034001,-0.949027,-0.927654902302043,-1.1725355668546016,0.349838,27
meta-llama/Llama-3.2-3B,7,39,precision_reached,True,39,0,0.11135672837800498,-0.27561783290018527,1.066456,0.8686242525258876,1.1042093109725872,0.275543,33,-0.10852009035254866,0.468887,0.19137951048726667,0.644098243666618,0.264179,16
meta-llama/Llama-3.2-3B-Instruct,7,33,precision_reached,True,33,0,0.2624612785130949,1.0838963117560316,1.222019,1.141467041846074,1.3312889645564931,0.250248,26,1.3324823007312314,1.33602,1.472056461108703,1.1174090463379394,0.252184,15
microsoft/Phi-3-mini-4k-instruct,12,58,precision_reached,True,58,0,0.15995556789780616,0.5112643879225656,1.040709,0.9018123727159538,1.027173798240159,0.313971,41,0.6607022606480843,0.021226,0.00945969400678641,0.08089209509860254,0.34457,31
microsoft/Phi-3.5-mini-instruct,8,39,precision_reached,True,39,0,0.25681691708402893,1.5730780189339293,0.983385,0.9040215813157849,1.09735623411154,0.282165,26,-1.2171935702176462,-1.095578,-0.9725181884598901,-1.287468408397558,0.329969,21
microsoft/phi-1_5,18,82,precision_reached,True,82,0,0.05102040816326531,-2.3306596263130954,-0.858991,-0.908650152943318,-0.9576159259025214,0.332279,60,0.13447667774889266,-0.271805,-0.39490103586516556,-0.41011132816307583,0.346212,34
microsoft/phi-2,11,47,precision_reached,True,47,0,0.1493741307371349,0.2527523108132778,0.570775,0.48011148692957806,0.6420557985946183,0.346158,34,0.4302206536028135,0.272592,0.16856279355289647,0.28825604997102433,0.338705,20
mistralai/Mistral-7B-Instruct-v0.3,7,39,precision_reached,True,39,0,0.23854748603351955,1.0668112306300277,0.910786,0.8457374342826417,1.0384062243079852,0.26798,29,0.717597282939786,0.531079,0.5402389717176583,0.5348086419669476,0.336047,16
mistralai/Mistral-7B-v0.1,15,66,precision_reached,True,66,0,0.18570207917972087,0.7864273433295145,0.536636,0.4455417008688156,0.5745072413267303,0.317081,42,0.30282535727728804,-0.033399,-0.05655350559216074,-0.020688610205318123,0.342497,35
mistralai/Mistral-7B-v0.3,11,53,precision_reached,True,53,0,0.19765110283586365,0.8000446279587317,0.717404,0.6129346356441598,0.7935957813759836,0.340636,35,0.4655726296540811,0.134007,-0.016676045221058686,0.12454321722470339,0.339136,27
nvidia/Nemotron-Mini-4B-Instruct,18,72,precision_reached,True,72,0,0.13283208020050125,-8.062604921794134e-05,0.259385,0.2177083306025288,0.32204467864510483,0.33012,48,-0.19629786086394507,-0.16413,-0.1555634982855795,-0.1756552868215148,0.348749,33
openai-community/gpt2,18,86,precision_reached,True,86,0,0.042652724270776,-5.398024916622208,-2.499597,-3.1913811951806736,-4.124991179173481,0.338521,71,1.6663560743302201,1.866338,1.8558576367249366,2.856963640657955,0.323809,29
openai-community/gpt2-large,16,77,precision_reached,True,77,0,0.0539053905390539,-3.744539762512349,-2.214772,-3.023233709636418,-5.056918789620734,0.34262,59,1.4184527424514666,0.926645,1.0856565726816063,1.2588103841808078,0.341105,29
openai-community/gpt2-medium,18,80,precision_reached,True,80,0,0.038821585903083704,-5.924247313622586,-2.061958,-2.83736858086901,-4.575957200244333,0.348835,59,1.4161077172324257,1.165443,1.2488077514489158,1.3967584074982815,0.335105,29
openai-community/gpt2-xl,16,76,precision_reached,True,76,0,0.05428492697712869,-3.532540434781222,-2.058891,-2.601907057916711,-3.306358224180521,0.340031,59,1.3865815513411168,1.14255,1.1538364042151743,1.3164116291930612,0.345593,24
openbmb/MiniCPM-2B-sft-bf16,18,79,precision_reached,True,79,0,0.05194805194805195,-2.4912677930267755,-1.004,-1.1291919342233354,-1.208253158114362,0.339005,60,0.5904124702673437,0.472497,0.5483935000955811,0.5713902462362374,0.348791,25
stabilityai/stablelm-2-1_6b,12,66,precision_reached,True,66,0,0.060077519379844964,-2.0550287575863315,-1.409326,-1.9681647320796023,-2.4447891361042107,0.344945,49,0.4151469729445256,1.260637,0.9140060694947831,1.0783882072824598,0.276313,34
stabilityai/stablelm-2-zephyr-1_6b,19,78,precision_reached,True,78,0,0.06698034874065874,-1.2294486135534912,-0.754489,-0.8564209764373178,-0.9174657723088435,0.345664,54,-1.0081442751371654,-0.333572,-0.3479875323676851,-0.36460060533246624,0.344372,34
stabilityai/stablelm-3b-4e1t,15,75,precision_reached,True,75,0,0.05629506378258458,-2.118216130346594,-1.129505,-1.2646177832712584,-1.3812926371204364,0.331098,56,-0.016115734778638306,0.497879,0.4195303509360239,0.5196046774611203,0.344836,29
stabilityai/stablelm-zephyr-3b,21,99,precision_reached,True,99,0,0.0802899358795651,-0.7926830767382889,-0.434446,-0.48986895421454185,-0.48831262793377456,0.348994,69,-1.3171549854701485,-1.075508,-1.066080983172684,-1.2271236459742376,0.305861,45
tiiuae/Falcon3-1B-Base,8,38,precision_reached,True,38,0,0.13730929264909847,0.2659766949777516,1.112122,0.7651780916866616,1.1329346131467464,0.246657,26,-1.1097320561835,-1.207084,-1.1727301852078147,-1.4007574711071997,0.308651,21
tiiuae/Falcon3-3B-Base,10,58,precision_reached,True,58,0,0.28531311429373774,1.6000588781172054,1.883867,1.870309876924738,2.1277120500614664,0.288213,41,-1.0888767127534167,-0.753765,-0.8017774380908091,-0.9820593121079823,0.331908,28
tiiuae/Falcon3-7B-Base,10,44,precision_reached,True,44,0,0.375280269058296,2.399999974068973,2.433472,2.399098713042645,2.4911778080958378,0.194595,37,-0.09330280587173008,-0.171325,-0.6188688507396048,-0.17864867486193803,0.213141,17
togethercomputer/RedPajama-INCITE-7B-Base,18,89,precision_reached,True,89,0,0.03567477876106195,-3.8702515644809203,-2.07319,-2.526776638558166,-3.1791691098262076,0.343323,69,0.6306433156824678,0.925722,0.9589690976908882,1.078559436290787,0.329587,31
togethercomputer/RedPajama-INCITE-Base-3B-v1,17,79,precision_reached,True,79,0,0.04674182018146824,-3.772736319507034,-1.927906,-2.361730200640735,-2.888242458762725,0.349162,62,1.1760353782548227,0.946537,0.9332203569639643,1.084663894171291,0.33332,29
01-ai/Yi-1.5-6B,9,47,precision_reached,True,47,0,0.20268787712561712,1.0521384193347993,0.67315,0.5627785015787357,0.6471409012667849,0.330319,34,-0.8128671205405272,-1.828574,-1.90177770621765,-1.868217524036085,0.308662,21
01-ai/Yi-1.5-6B-Chat,11,59,precision_reached,True,59,0,0.3069116840373011,1.6224521196303447,1.265144,1.2152577927740293,1.2803667040966917,0.171854,53,-0.8348538290543142,0.525598,0.27033258959108414,0.5380999375718886,0.174443,18
01-ai/Yi-6B-200K,17,85,precision_reached,True,85,0,0.08804168952276467,-1.6224345546632073,-2.034207,-2.5635924466277182,-3.2474646812676546,0.346881,65,1.1926632223328988,0.556873,0.5402935975892875,0.6275007566810247,0.33964,32
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,15,73,precision_reached,True,73,0,0.06884256719692813,-4.517662857640513,-2.246915,-2.8887811944195865,-4.217755011082641,0.340688,56,3.052581570900868,1.908369,2.0718555780056875,3.091108379340366,0.3259,26
BEE-spoke-data/smol_llama-220M-openhermes,16,72,precision_reached,True,72,0,0.05019199122325837,-4.177679754580565,-1.986298,-2.529448496739889,-3.3966191852053043,0.345636,58,1.2237322836052411,1.389917,1.4595417655853338,1.6872404059034785,0.343395,24
BSC-LT/salamandra-2b,18,76,precision_reached,True,76,0,0.07679648930334614,-2.6223159141873666,-1.742741,-2.239086949494489,-2.874751658537584,0.349883,57,1.4453735204055969,0.248679,0.2763586511855533,0.28840702715205324,0.3448,28
BSC-LT/salamandra-2b-instruct,20,87,precision_reached,True,87,0,0.06637410861217773,-2.172446028818473,-1.936766,-2.426361327283783,-3.0297390359317093,0.341462,65,0.28852104994702443,0.369203,0.3525544169597386,0.404116902567652,0.331232,33
BSC-LT/salamandra-7b,15,73,precision_reached,True,73,0,0.1086121777290181,-1.0885808412484252,-1.180099,-1.359467724179784,-1.5138214193908552,0.346613,54,1.0848918498210227,0.706952,0.7411073306497392,0.8299178688099077,0.331174,31
BSC-LT/salamandra-7b-instruct,18,79,precision_reached,True,79,0,0.1151947339550192,-0.5296553482314417,-0.763952,-0.8335771761944536,-0.886123344914568,0.340249,55,-0.31464832719440566,-0.311282,-0.3138737057888046,-0.332091189121364,0.348195,32
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,9,43,precision_reached,True,43,0,0.374108612177729,2.1333334954262577,1.708628,1.7058061167455734,1.829795416148083,0.273118,27,-0.005814198328095154,-1.050665,-0.9703550538511057,-1.241768725358435,0.327118,25
OpenBMB/MiniCPM4-0.5B,16,76,precision_reached,True,76,0,0.09736697750959956,-0.8165980502716068,-0.971535,-1.0735835594574974,-1.1558090401561398,0.330047,58,-0.779531376333615,-1.223644,-1.2387121454847017,-1.458595685595056,0.34829,31
Qwen/Qwen1.5-1.8B,21,89,precision_reached,True,89,0,0.03510696653867252,-3.876432013619266,-2.220552,-2.8315944449486787,-3.833232480594636,0.345018,66,-0.26852132440734644,-0.341197,-0.35620982274793184,-0.3774543062255344,0.347413,32
Qwen/Qwen1.5-1.8B-Chat,24,102,precision_reached,True,102,0,0.06637410861217773,-1.8376143878789182,-1.479682,-1.7392820535565725,-2.0008520256689555,0.342988,75,-0.7034609429356069,-0.488807,-0.4849428205217675,-0.5460320482372581,0.343383,36
ai-forever/mGPT,19,99,precision_reached,True,99,0,0.0575973669775096,-5.213090026971882,-2.765869,-3.4280405891849313,-7.368464503228506,0.347558,84,2.9121401375106646,2.23202,1.9747743145880738,4.235541838446,0.20652,32
allenai/OLMo-1B-hf,15,82,precision_reached,True,82,0,0.06034009873834339,-5.26669798720668,-2.451308,-3.204185857435046,-6.109510253622749,0.342561,67,2.9426319746452942,1.942677,2.0586416898840354,3.8186730554445267,0.342843,26
allenai/OLMo-2-0425-1B-DPO,12,48,precision_reached,True,48,0,0.149519890260631,0.11365159504672202,0.340747,0.1491644772606271,0.3663499636750454,0.322666,30,-1.2050625582560959,-0.823963,-0.8351402093411494,-1.0640983180367194,0.346845,26
allenai/OLMo-2-0425-1B-Instruct,10,45,precision_reached,True,45,0,0.15633571036752605,0.2663012466379264,0.543099,0.37882210556996593,0.5103446937259609,0.330941,31,-1.1583233508023318,-1.030835,-0.9314964831102253,-1.2422919050110164,0.342224,22
arcee-ai/raspberry-3B,10,51,precision_reached,True,51,0,0.2421832144816237,1.0666706086014397,1.214804,1.1503838185591482,1.2893006347552822,0.198001,46,0.10000889472275093,0.476301,0.2808228920877442,0.6041969634630414,0.218036,16
google/gemma-2b,15,66,precision_reached,True,66,0,0.09053497942386832,-1.5538550242294311,-0.838458,-1.0508689214399038,-1.1119695654156867,0.337241,47,1.1818637689335223,0.082947,0.1090748737751111,0.1267938764371734,0.34896,25
h2oai/h2o-danube-1.8b-chat,16,78,precision_reached,True,78,0,0.07076247942951179,-1.8545723025505716,-1.462389,-1.8782205218324886,-2.2592663763767438,0.339087,58,-0.20954693468856123,-0.591673,-0.6438119800601484,-0.6919628374845197,0.346695,33
h2oai/h2o-danube2-1.8b-chat,18,78,precision_reached,True,78,0,0.08340192043895747,-1.3369594133625025,-1.063273,-1.2333759489674336,-1.3460279719723083,0.343931,56,-0.05947454238525246,-0.050872,-0.05484889299153157,-0.05376924270928371,0.339289,30
ibm-granite/granite-7b-instruct,15,63,precision_reached,True,63,0,0.11985737794843665,-0.7698076421294883,-0.595591,-0.6875663703050665,-0.7024215016560587,0.348873,43,1.110469473226461,0.300313,0.3296253359597166,0.3582465214906314,0.347957,28
ibm/PowerLM-3b,18,75,precision_reached,True,75,0,0.17882611080636313,0.4756015564518142,0.257607,0.1251242224480178,0.19245486605245185,0.310367,54,-0.27267689739752676,0.01102,0.014335375394202635,0.03353453848562467,0.343567,29
nvidia/AceInstruct-1.5B,9,44,precision_reached,True,44,0,0.2616566099835436,1.3333333221185089,1.689537,1.625391437843131,1.7195634245848501,0.236538,36,-0.8525747126659471,-0.072372,-0.3213797562732425,0.1160938422960352,0.323845,18
openbmb/MiniCPM-1B-sft-bf16,18,84,precision_reached,True,84,0,0.0575973669775096,-4.135947456453361,-2.446742,-3.157060674465912,-5.1516194747733355,0.345563,64,2.097998183900827,1.404905,1.4185428652053824,1.5647725677602744,0.323581,32
openlm-research/open_llama_3b,13,67,precision_reached,True,67,0,0.08913878222709819,-2.069080699559761,-1.338407,-1.566629464794282,-1.7261161489079466,0.34354,52,1.704074677372669,1.268436,1.2952401822954234,1.561984902915409,0.340121,26
pankajmathur/orca_mini_3b,21,92,precision_reached,True,92,0,0.06995884773662552,-2.0292300865011925,-1.587015,-1.9350468368517304,-2.2935619881679177,0.34973,67,0.6021327732585494,0.33119,0.3250034230209443,0.37432142698018717,0.337122,36
pankajmathur/orca_mini_v9_5_3B-Instruct,14,72,precision_reached,True,72,0,0.21256171146461875,0.7999985579991129,0.227191,0.08556773016418688,0.15844238346936113,0.331236,53,0.3226279095845947,0.193941,0.1865442961733275,0.24946289471212696,0.327385,30
