model,scenarios_administered,criteria_administered,stop_reason,precision_reached,judge_lookups,judge_missing,obs_acc,theta_full_correctness,theta_cat_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_full_scaffolding,theta_cat_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding,theta_full_presentation,theta_cat_presentation,theta_batch_presentation,theta_mwle_presentation,final_se_presentation,scorable_evals_presentation
HuggingFaceTB/SmolLM2-1.7B,32,198,precision_reached,True,198,0,0.13236021771400297,-0.533840990750618,-0.583089,-0.759010595819355,-0.7594215414605371,0.253019,145,-0.19863990997385558,-0.511839,-0.7931279600169776,-0.7618244048826652,0.2976,51,0.25497375894392454,0.062797,0.02999142620313742,0.0787474879147742,0.295987,27
HuggingFaceTB/SmolLM2-1.7B-Instruct,18,107,precision_reached,True,107,0,0.2002509410288582,0.26675591444703184,0.853326,0.5460058963166335,0.6462200652808416,0.213302,72,-0.7379844376661265,-0.308393,-0.6834277311667888,-0.7028513117075497,0.282128,36,1.04702697279933,0.79291,0.7004738113208872,0.878711969933071,0.287818,15
HuggingFaceTB/SmolLM2-135M,50,299,max_scenarios_reached,False,299,0,0.04809871568874339,-3.7981395993164795,-2.2175,-2.7447093267510003,-3.307257051309895,0.289126,225,0.2443865241913243,0.426174,0.39021203574288355,0.45323231126229385,0.297335,53,-1.9102935126276774,-1.660974,-1.7534304556722058,-1.9119434601876544,0.30097,46
HuggingFaceTB/SmolLM2-360M,45,263,precision_reached,True,263,0,0.0502574160333415,-3.1318770847297928,-1.648803,-1.9468205156722567,-2.100404901745286,0.258897,199,0.3694681639202376,0.085581,0.07881668963229846,0.09868171618830207,0.296586,52,-2.0002710532380648,-0.965069,-0.9960599470801889,-1.0710933553412585,0.299915,38
HuggingFaceTB/SmolLM2-360M-Instruct,38,235,precision_reached,True,235,0,0.08776266996291718,-1.3275991490604513,-0.709269,-0.9415926224739429,-0.9669014434028872,0.231189,176,-0.917757470404372,-0.780555,-1.2551822247877238,-1.3176202037133313,0.295249,55,-0.3621753908830987,-0.301801,-0.31671346839365505,-0.3173867252377549,0.297344,33
LLM360/Amber,50,289,max_scenarios_reached,False,289,0,0.03319502074688797,-4.604299693563453,-2.233034,-3.370920012716963,-7.271132241898367,0.278397,216,0.6566939743594253,0.582133,0.61850827624484,0.6664925017848389,0.29026,56,-4.519414757412364,-2.771824,-3.4936659790927114,-5.883163662659992,0.33578,46
Qwen/Qwen2-0.5B,42,233,precision_reached,True,233,0,0.051244148805124415,-2.4284136685666935,-1.617987,-1.9494228994056884,-2.1385682362637333,0.277315,171,-0.44772168673773266,0.083441,0.029438483351789137,0.04418834805624161,0.293503,49,-1.4788358235493473,-1.177552,-1.3412177680790192,-1.4642538025349339,0.297842,35
Qwen/Qwen2-1.5B,39,220,precision_reached,True,220,0,0.13166377386560874,-0.5085842830640761,-0.493126,-0.7000229809886714,-0.6972612611245628,0.219155,149,-1.208239162040162,-1.135803,-1.2934045155677372,-1.4000882879975733,0.294887,64,0.18876230912545808,-0.362119,-0.3931172033007289,-0.4002147555158561,0.297283,34
Qwen/Qwen2-7B,15,108,precision_reached,True,108,0,0.3223635003739716,1.3333333344243188,0.972862,0.976251527546361,1.0310889506995322,0.214375,76,0.08344736976973431,0.374474,0.4291427495063228,0.4624342494178374,0.258566,41,1.1404300802662848,0.936592,0.8697846368709451,1.0383477722495922,0.274854,15
Qwen/Qwen2.5-0.5B,24,147,precision_reached,True,147,0,0.11627906976744186,-1.1735505085870062,-0.525798,-0.6087014740203919,-0.5955051159472458,0.270465,104,-0.946048230225221,-0.662839,-0.7641178583287933,-0.7835093213986286,0.279697,55,0.8012597068712779,1.51943,1.4424766295868492,1.55191742311313,0.27212,15
Qwen/Qwen2.5-0.5B-Instruct,23,131,precision_reached,True,131,0,0.1639101456430511,-0.5330991277220268,-0.367772,-0.41152779763328856,-0.3795477767843127,0.284439,91,-1.0990500818981859,-0.957431,-1.1346464836585362,-1.1835335877345168,0.289309,51,1.5981370774279988,1.765073,1.7006715897937026,1.811828854615042,0.287722,15
Qwen/Qwen2.5-1.5B,22,126,precision_reached,True,126,0,0.2587263522515321,0.7999983726906271,0.867106,0.7705804275747251,0.8661681338944098,0.212979,86,-1.4954156774524734,-1.050484,-1.0901907598290461,-1.2209164178099725,0.25562,49,1.869830891201177,2.338002,2.283585649476729,2.4170881173202767,0.250045,15
Qwen/Qwen2.5-1.5B-Instruct,20,121,precision_reached,True,121,0,0.32473710565848773,1.1876067762013098,1.402048,1.3335209807035369,1.4341196781368073,0.205622,88,-1.2386211734215937,-1.278407,-1.3524574559000218,-1.4468662677250783,0.232759,37,2.4005615022889035,2.157711,2.2278573809523627,2.396448677784881,0.236551,15
Qwen/Qwen2.5-3B,20,123,precision_reached,True,123,0,0.36096589494647746,1.333333862722366,1.618841,1.6023921983856866,1.6453446292397813,0.172051,91,-0.4365986870712347,-0.795516,-0.9584531371032697,-1.0303627194663207,0.251891,37,2.412629774969752,2.260543,2.330045561348512,2.467163693777646,0.25129,15
Qwen/Qwen2.5-3B-Instruct,18,121,precision_reached,True,121,0,0.46086739780658026,2.1333333330935065,2.372596,2.342800729714289,2.4455813433332927,0.181989,85,0.44302155871963417,-0.025924,-0.026610443749109983,-0.041665041999535524,0.241076,40,2.685711647268225,2.685055,2.6987609965476964,2.7911192110993643,0.241833,15
Qwen/Qwen2.5-7B,16,114,precision_reached,True,114,0,0.4247325205274944,1.864216548062596,1.772274,1.7985826909077416,1.8628794106778541,0.172516,84,0.8451291723257397,0.354916,0.6154503075909077,0.5679157526075851,0.236525,33,2.1416791051548882,2.365307,2.429869913896178,2.5659965867944283,0.23646,15
Qwen/Qwen2.5-7B-Instruct,20,110,precision_reached,True,110,0,0.5516728624535316,2.400000764669404,2.824366,2.8321111025189287,2.906444807112517,0.146377,86,1.3270220055333146,0.732304,0.7398854615845897,0.7149089939678133,0.206041,25,2.7336117171767325,2.478432,2.4940032673859927,2.5881654746649527,0.205555,15
Qwen/Qwen2.5-Coder-7B,18,120,precision_reached,True,120,0,0.40818858560794047,1.6000004997525519,1.730055,1.7118444584378072,1.8004773244240941,0.165952,93,0.09585411277784918,-0.415889,-0.49815072979622294,-0.4890968490212982,0.246358,26,2.400028708895322,1.940106,1.8794110301406306,2.047626575260508,0.243615,15
Qwen/Qwen2.5-Math-7B,23,153,precision_reached,True,153,0,0.4259624876604146,2.1333333358750677,2.026757,2.0290797551319435,2.094465166275664,0.143258,121,-1.3467896969086153,-0.818153,-0.9545493992431602,-0.9993226240786636,0.231206,38,2.477881893392993,2.275736,2.2948851795360827,2.447562255002092,0.221295,15
Qwen/Qwen3-0.6B,24,141,precision_reached,True,141,0,0.2238733252131547,1.0666666666572218,1.377258,1.3394851298858048,1.4071608853549427,0.16729,99,-1.6053033885064092,-1.168485,-1.2371175567632913,-1.3523784167414756,0.289059,45,0.2733063497870582,0.807882,0.7725060922354189,0.893952363459143,0.295695,19
Qwen/Qwen3-1.7B,20,133,precision_reached,True,133,0,0.49731838127742567,2.6666666666666328,2.50889,2.5087438258527617,2.563672323905318,0.140917,103,-1.613741731721891,-1.062043,-1.1023031030358956,-1.2096436766563397,0.250625,34,2.221428935301317,1.917725,1.8954494325593494,1.98913010396842,0.248032,15
Qwen/Qwen3-4B,22,128,precision_reached,True,128,0,0.6123294346978557,3.733333333333738,3.6142,3.659154807340996,3.7256958886703915,0.139731,95,-1.6489452099090371,-1.386628,-1.4117719397423028,-1.559006656761517,0.225296,46,2.398724214095776,1.988222,1.9077073053708933,2.080785547437023,0.225069,15
TinyLlama/TinyLlama-1.1B-Chat-v1.0,44,256,precision_reached,True,256,0,0.04482758620689655,-2.2818556038557243,-1.692211,-2.0461789873534704,-2.266861371429742,0.278935,191,-1.1049908612600903,-0.862322,-0.7958178472171067,-1.0279041420229542,0.294891,54,-1.8606788346282381,-1.152194,-1.2199198859828893,-1.318095658477106,0.298374,38
allenai/OLMo-2-0425-1B,25,141,precision_reached,True,141,0,0.12389380530973451,-0.7322314441308123,-0.045573,-0.11101646274861471,-0.04192590884802125,0.265392,101,-0.2564592033801598,-0.260106,-0.27318580639069756,-0.2478153474085881,0.278204,41,-0.16457925097804982,0.294079,0.19451568619494233,0.2928496653297965,0.297895,20
allenai/OLMo-2-1124-7B,18,128,precision_reached,True,128,0,0.27119484382746656,1.0666666568509104,0.677533,0.4566060514046395,0.5247575405478165,0.173918,99,-0.36570592758717685,-0.161061,-0.4038847824095838,-0.3923672350235375,0.28143,34,0.832690074417542,0.890901,0.8058878895609094,0.9892811958999316,0.282016,15
bigscience/bloom-1b1,50,295,max_scenarios_reached,False,295,0,0.034600389863547756,-4.188749576055468,-2.138901,-2.6234820951453255,-3.0925979211128625,0.290254,220,0.34657361802579717,0.263053,0.2571775747072185,0.30224867531206173,0.293085,58,-3.7815927295169796,-2.578508,-2.914211324700147,-3.588138186475113,0.335379,46
bigscience/bloom-1b7,50,299,max_scenarios_reached,False,299,0,0.026881720430107527,-4.721957860506875,-2.087783,-3.2442640916847463,-5.573111314320388,0.276431,219,-0.06599291622686115,0.279227,-0.28941637695616845,-0.22699881252220055,0.293428,66,-3.7797119553606193,-2.507903,-2.8924724501959753,-3.5369238054610443,0.327304,48
bigscience/bloom-3b,50,299,max_scenarios_reached,False,299,0,0.03492063492063492,-3.6453423534447067,-2.151035,-3.323930879464453,-6.011065715531856,0.290283,217,-0.11369143365933712,0.018261,-0.9844521294930084,-1.3517834161549536,0.29415,65,-2.898851655254701,-2.337289,-2.628229940027029,-3.0781242090913916,0.32165,50
bigscience/bloom-560m,50,292,max_scenarios_reached,False,292,0,0.0244140625,-5.585320463198973,-2.471987,-3.364664812837649,-6.991948599045231,0.312156,216,0.2970528020464392,0.1514,0.13465445587833239,0.17251257515699894,0.319212,61,-4.8162187000517145,-2.971603,-3.5116286996688033,-5.894893272912423,0.354519,46
bigscience/bloom-7b1,50,282,max_scenarios_reached,False,282,0,0.050221565731166914,-2.7351209891691637,-2.163095,-2.762707529445658,-3.3107408706379537,0.283809,210,-0.15165527724989275,0.139714,0.11773498179546427,0.14963146126979768,0.278829,59,-1.9271481101249615,-1.670055,-1.8057529104667125,-1.9845087724684185,0.300912,42
bigscience/bloomz-1b7,50,290,max_scenarios_reached,False,290,0,0.04548753931768691,-5.508037212300402,-2.889617,-3.4512776560156904,-6.463316540942326,0.339955,216,1.636284174662236,1.417109,1.4873794317046432,1.7685517455934778,0.272415,58,-4.451483709052222,-2.821108,-3.33136013842594,-4.720584951838137,0.343867,47
bigscience/bloomz-3b,50,308,max_scenarios_reached,False,308,0,0.043383422200678624,-5.061512788271987,-2.629476,-3.26658125536627,-4.749669905955327,0.296046,231,1.4649264394582564,1.55497,1.4095374556158993,1.6337401866876569,0.245463,61,-4.484963318835208,-2.875016,-3.5380242458838915,-5.9166446510400705,0.33804,50
bigscience/bloomz-7b1,50,298,max_scenarios_reached,False,298,0,0.05462490895848507,-5.201485934644868,-2.767248,-3.390513118411446,-5.291895617167381,0.333743,220,2.4824056058215094,2.085259,2.2686016910549585,2.4274141854161004,0.209664,61,-4.47769319368508,-2.934942,-3.531272429034318,-5.930330249017589,0.348227,48
deepseek-ai/deepseek-coder-6.7b-base,38,230,precision_reached,True,230,0,0.11279667237582579,-0.801772981296774,-0.797246,-0.8901564814851418,-0.8978467908421925,0.245413,169,-0.20203058056493264,-0.209884,-0.2501742856066467,-0.20945896590207816,0.29867,56,-0.31404459961367165,-0.227218,-0.23979976053735824,-0.2380655316357674,0.298829,33
deepseek-ai/deepseek-llm-7b-base,50,300,max_scenarios_reached,False,300,0,0.05071043606075453,-2.177044696042403,-2.105919,-2.719256024353518,-3.269690311030873,0.278035,226,0.011665298708407176,-0.093805,-0.19402469389769567,-0.10759267504905394,0.31693,59,-3.6788823082240016,-2.765398,-3.1664790573023653,-4.189305804361255,0.345205,46
deepseek-ai/deepseek-math-7b-base,50,302,max_scenarios_reached,False,302,0,0.03219512195121951,-4.018120250811791,-2.351092,-2.7584173512297996,-3.2928149272454283,0.304512,225,0.6362583461311878,1.133657,1.1480387284942397,1.302669051370475,0.298849,61,-4.8001986040687985,-2.973705,-3.5362190042799218,-5.9320316191735865,0.349806,47
facebook/opt-1.3b,50,302,max_scenarios_reached,False,302,0,0.0779537149817296,-2.0296652094711907,-1.792215,-2.042194031604624,-2.1879955550363914,0.256668,225,0.953733823558956,0.917304,0.8500865905800246,1.0138149333468531,0.286158,59,-2.3182583348497636,-2.200319,-2.3556950821175966,-2.657172556715999,0.318918,49
facebook/opt-2.7b,50,298,max_scenarios_reached,False,298,0,0.08140385084084815,-2.011890195970363,-1.442822,-1.6522830788645189,-1.759632992613152,0.258525,223,1.0279729943481215,0.966743,0.9855739248583757,1.0981265454118707,0.285727,56,-1.8937152956010896,-1.87602,-2.038348941854119,-2.2566099085185978,0.307444,47
facebook/opt-6.7b,50,303,max_scenarios_reached,False,303,0,0.06645569620253164,-2.1920629232490945,-1.83071,-2.112544684852632,-2.306381477917677,0.271651,224,0.8091338113227701,0.669346,0.531193659594888,0.5990511756481018,0.272139,63,-2.6884698545727015,-2.307235,-2.541755766433517,-2.9275565805006165,0.314514,49
google/gemma-2-2b,29,190,precision_reached,True,190,0,0.11206684689112804,-0.8185629533230054,-0.488558,-0.6036633528856775,-0.5583605343254638,0.258685,138,-0.03597266644954851,-0.303976,-0.42839701263550245,-0.41145368604268145,0.294747,50,-0.19408009219160552,0.230294,0.2046906836483541,0.2700542905362644,0.299604,27
h2oai/h2o-danube2-1.8b-base,45,256,precision_reached,True,256,0,0.08398821218074656,-1.2076022542313247,-0.885489,-0.94047025483909,-0.9691609757157378,0.243844,185,-0.48518610826049996,-0.377385,-0.39557860113895893,-0.40414177841124793,0.288737,64,-0.7871332196247174,-0.648479,-0.6564919001820563,-0.7021862271464856,0.298557,36
h2oai/h2o-danube3-4b-base,31,193,precision_reached,True,193,0,0.1724907063197026,0.24479821462591975,-0.361958,-0.4477374052876472,-0.4012948370182624,0.239469,142,-0.8648147490429657,-0.503932,-0.5760716132720044,-0.567335008343071,0.292126,45,0.31652493120349634,0.429742,0.40873298366137456,0.482848786287718,0.299304,27
ibm-granite/granite-3.0-2b-base,20,111,precision_reached,True,111,0,0.23539690464303545,0.7999986376336599,0.663967,0.5846834863691057,0.6594295897834985,0.202279,83,0.09270293443060312,-0.044549,-0.08630571529516774,-0.11908204200235538,0.285467,32,0.809738215321987,0.935906,0.8820528313854632,1.0451688421966108,0.299728,15
ibm-granite/granite-3.1-2b-base,18,119,precision_reached,True,119,0,0.2326856003986049,0.7999351722634743,-0.005071,-0.1334370282876413,-0.13278367269127234,0.28214,86,-0.11563303386492037,1.259099,1.2461892431835366,1.362797142603842,0.226931,35,0.8131958746854511,0.652958,0.565909916448095,0.7520926898585979,0.299145,17
ibm-granite/granite-3.1-2b-instruct,18,104,precision_reached,True,104,0,0.3250435215120617,1.333326466797717,1.075009,1.0290695478196432,1.107985547512933,0.249263,69,-0.023682236752866587,-0.040674,-0.04974784239962239,-0.01893818952838844,0.266657,36,1.569187804824953,1.486138,1.4528400298724762,1.5704082664939272,0.274827,15
lmsys/vicuna-7b-v1.5,35,207,precision_reached,True,207,0,0.17467031599900473,-5.4222380077150434e-05,-0.348553,-0.4189822069932688,-0.39289115157511206,0.251367,148,0.24683145833303527,0.262811,0.20529733742193237,0.24473681613410264,0.282634,57,0.2633648825647638,-0.098855,-0.11568394626885718,-0.09304004996012148,0.297632,30
meta-llama/Llama-3.2-1B,50,288,max_scenarios_reached,False,288,0,0.054730064388311045,-2.6164809042751966,-2.072026,-2.384869036764564,-2.7075764968494243,0.292133,214,0.075676354472732,-0.211152,-0.2187441002771261,-0.2126885900872096,0.293718,53,-1.7979500718955488,-1.560015,-1.6581958303074693,-1.8132964326898267,0.304685,45
meta-llama/Llama-3.2-1B-Instruct,24,134,precision_reached,True,134,0,0.15205410821643287,-0.2688834717501531,-0.341916,-0.5598972069290512,-0.5003929143146654,0.278647,93,-1.2742999942091393,-1.121731,-1.2225305355818004,-1.3235712237615982,0.264869,50,0.8693230411342803,1.329042,1.2804629320412428,1.4233643657563027,0.261152,15
meta-llama/Llama-3.2-3B,29,176,precision_reached,True,176,0,0.1404067630482725,-0.2669995880582564,-0.613961,-0.8065827364118594,-0.7903789851428172,0.26282,128,-0.20987718648514175,-0.074608,-0.14874033426274663,-0.10680839945728135,0.283142,48,-0.0010746390212006995,0.01889,-0.07533110232491415,-0.025164537462672176,0.296839,23
meta-llama/Llama-3.2-3B-Instruct,17,108,precision_reached,True,108,0,0.32012042147516306,1.0666666607142865,0.966604,0.9356103076599358,0.9623865648541717,0.216472,77,1.3317015036821382,1.124266,1.0381836877652852,1.1419296469917732,0.244329,34,1.5985214229272717,1.023261,0.9749018164829075,1.1371458581791762,0.282099,15
microsoft/Phi-3-mini-4k-instruct,35,211,precision_reached,True,211,0,0.1752399704651735,0.27294839273636934,0.666326,0.6884247860419274,0.6950004371398387,0.165808,160,0.9864782034907879,0.79149,0.7077141167390099,0.761515824428522,0.272478,43,-0.3211776435522502,-0.612502,-0.6397199129920436,-0.6730558932971142,0.298688,32
microsoft/Phi-3.5-mini-instruct,17,105,precision_reached,True,105,0,0.2994100294985251,1.333333333122365,1.324244,1.31990801533876,1.3792758296241148,0.182036,72,-0.3349164323807193,-0.122083,-0.1501938883743005,-0.16634771952910468,0.250526,35,1.0664772773916993,0.942857,0.8791803281452445,1.0426641758202226,0.28605,15
microsoft/phi-1_5,50,301,max_scenarios_reached,False,301,0,0.05958485958485959,-2.1121309446958767,-1.67836,-1.9754310674912623,-2.123610013045282,0.246785,232,0.015123232482352044,0.441327,0.2913993269699335,0.399920119485544,0.288496,47,-1.9447459600054466,-1.59211,-1.6829683367408947,-1.833260874453961,0.304018,46
microsoft/phi-2,26,133,precision_reached,True,133,0,0.17683378612002965,0.09374189670905447,-0.327072,-0.3989187528584993,-0.3589848217634089,0.284859,96,0.3790047308867405,0.283143,0.2394328127617684,0.2786547983202263,0.297358,37,0.07750506484812081,0.034743,-0.4882364788501682,-0.40148404747916405,0.296754,18
mistralai/Mistral-7B-Instruct-v0.3,22,128,precision_reached,True,128,0,0.2629878200347999,1.0666649750897712,0.532328,0.4912724687774822,0.5433462515893909,0.22314,93,0.5546350669471489,0.49461,0.43473758510010907,0.5055832101726498,0.279755,33,0.5047018661712088,0.380129,0.3142103333028321,0.42335011942864126,0.296982,19
mistralai/Mistral-7B-v0.1,24,132,precision_reached,True,132,0,0.2290559352062769,0.5333300485110782,0.629291,0.4902890741340189,0.5623188364809307,0.20834,90,0.09072512591584325,0.200686,0.17375240773012732,0.28147042464568117,0.289199,41,0.8068469411555047,0.950949,0.8643401501949146,0.9834680436697919,0.294009,20
mistralai/Mistral-7B-v0.3,19,118,precision_reached,True,118,0,0.24160732451678535,0.7999939958964599,0.900556,0.8521133187673563,0.9309777656241921,0.191055,86,0.2860684489890555,-0.013323,0.06542711377867917,0.12150723813315943,0.272056,32,0.964825290442754,0.970465,0.884289570083652,1.0710706545758515,0.273144,15
nvidia/Nemotron-Mini-4B-Instruct,24,153,precision_reached,True,153,0,0.17657342657342656,-4.3594845374099895e-05,-0.072858,-0.0942779932435807,-0.027682404202970603,0.261009,112,-0.26683278825043444,-0.063249,-0.15609536514868447,-0.09659126754313697,0.291308,39,0.7806393931748223,0.65353,0.6363111062987383,0.7417398764275667,0.297912,21
openai-community/gpt2,50,299,max_scenarios_reached,False,299,0,0.038330907326540514,-5.183348389193968,-2.367971,-3.2730215963977254,-4.8398303011347625,0.277826,223,1.2763579365786528,1.597903,1.669295427275229,1.8752344263567646,0.265683,59,-4.802658755956611,-2.952542,-3.522568240048872,-5.910190837938949,0.349135,47
openai-community/gpt2-large,50,307,max_scenarios_reached,False,307,0,0.04997573993207181,-3.5722418790096033,-2.299544,-2.8630720025418572,-3.5426535674546193,0.28482,228,1.1161381382147861,1.018987,0.8123899248827596,0.9441281657793983,0.261545,66,-3.8459286470791514,-2.766914,-3.3113136478605134,-4.6248933631586775,0.33548,48
openai-community/gpt2-medium,50,304,max_scenarios_reached,False,304,0,0.03446601941747573,-5.6816825777308155,-2.337612,-3.3851434115809402,-5.674648320044383,0.274779,229,1.1124923866893255,1.428804,1.4338091782276936,1.603218115172406,0.28723,61,-4.816218700051704,-2.822369,-3.504517645400611,-5.858340252088551,0.337606,46
openai-community/gpt2-xl,50,293,max_scenarios_reached,False,293,0,0.05222249210590236,-3.3832441731852305,-2.205327,-2.8950177726526594,-3.5864673148298842,0.276248,224,1.187998433439314,1.235815,1.2970335200602665,1.5546754313337645,0.303736,47,-3.38536882316476,-2.511789,-2.6960175471175023,-3.1806887688458723,0.343395,47
openbmb/MiniCPM-2B-sft-bf16,47,274,precision_reached,True,274,0,0.054660810151293315,-2.3196122771567214,-1.624943,-1.8981883510150683,-2.044486768612217,0.259244,205,0.39861043885105174,0.464982,0.44946471660531595,0.47061744444922265,0.294165,53,-2.2693454768574295,-1.630389,-1.7935463429334022,-1.9694663003250807,0.299012,42
stabilityai/stablelm-2-1_6b,42,241,precision_reached,True,241,0,0.07375643224699828,-1.959803672422103,-1.543719,-1.7795799421297356,-1.9259942111877058,0.269773,182,0.17557442210942625,0.403692,0.3453894381269666,0.42220002812640334,0.294505,47,-1.2569238212301412,-0.670992,-0.6883111583880643,-0.734378644863014,0.299501,36
stabilityai/stablelm-2-zephyr-1_6b,41,241,precision_reached,True,241,0,0.09234567901234568,-1.0841128854695454,-0.979408,-1.0700092421882819,-1.1178088044884025,0.290706,173,-1.1160669144686146,-1.109983,-1.1231177236620284,-1.2534898318440222,0.298771,64,-0.2773607245926823,-0.302621,-0.32016197704063315,-0.3221160120470902,0.298582,34
stabilityai/stablelm-3b-4e1t,50,292,max_scenarios_reached,False,292,0,0.06888068880688807,-1.9755666092320223,-1.707449,-2.0670492445183424,-2.2551877621894167,0.256499,214,-0.20843174372842263,-0.224725,-0.24272580135790348,-0.24478480528770113,0.302005,61,-1.178536767431093,-1.465585,-1.5102232121186803,-1.6414025771152596,0.30586,46
stabilityai/stablelm-zephyr-3b,38,233,precision_reached,True,233,0,0.1122754491017964,-0.773758100942236,-0.841504,-0.9087242227146264,-0.9151548152602306,0.246726,170,-1.2968194490186655,-0.814449,-0.8227340171862949,-0.9234302251591271,0.294838,71,0.03282825764686057,0.081221,0.04361519265108817,0.09861846369119635,0.296695,27
tiiuae/Falcon3-1B-Base,31,190,precision_reached,True,190,0,0.19645930661421196,0.2659332119797735,0.03484,-0.012028951895679055,0.04608101159300941,0.205309,142,-0.958155673306963,-0.61072,-0.6312088039084868,-0.642606944657341,0.293206,46,1.067667210339213,0.636811,0.5895673363792623,0.6782473881445026,0.296433,24
tiiuae/Falcon3-3B-Base,22,141,precision_reached,True,141,0,0.35776614310645727,1.599971639864086,1.436726,1.3985960455538464,1.4601504085321804,0.165198,104,-0.9937357806850788,-0.951811,-0.9605989811334066,-1.0669132222312925,0.259497,45,1.9684850471413669,1.621304,1.5662676698512337,1.6565467261963494,0.242505,15
tiiuae/Falcon3-7B-Base,17,109,precision_reached,True,109,0,0.4577447335811648,2.1333333334143294,2.535231,2.4146900863845895,2.501046876158015,0.170524,76,-0.12390322998106047,-0.177063,-0.14744092611571322,-0.1875466599518864,0.266051,34,2.4646328291500557,2.213648,2.1160516140535783,2.2516684838830447,0.260519,15
togethercomputer/RedPajama-INCITE-7B-Base,50,293,max_scenarios_reached,False,293,0,0.038818359375,-3.685920286794204,-2.372474,-3.064943770820428,-4.211844096127012,0.302202,219,0.25611660430026384,0.616299,0.5981161936209225,0.6879919418511629,0.282546,56,-2.7515144052386042,-2.333422,-2.7085188657294084,-3.2225276915866883,0.319423,47
