model,scenarios_administered,criteria_administered,stop_reason,precision_reached,judge_lookups,judge_missing,obs_acc,theta_full_correctness,theta_cat_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_full_scaffolding,theta_cat_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding,theta_full_presentation,theta_cat_presentation,theta_batch_presentation,theta_mwle_presentation,final_se_presentation,scorable_evals_presentation
Qwen/Qwen2.5-7B-Instruct,21,110,precision_reached,True,110,0,0.5775792038992689,2.6496578910884194,2.500568,2.51377748482334,2.5861090047272466,0.165455,86,1.2164069434188862,1.116553,1.1916298688766982,1.1145369089894133,0.214622,22,2.7336117171762937,2.532106,2.535782822370135,2.6234992671760167,0.228814,15
Qwen/Qwen2.5-Coder-7B,19,114,precision_reached,True,114,0,0.41827053402005965,1.6000008442310683,1.629428,1.619125741734754,1.669608770606912,0.152539,88,0.09585398073314996,-0.605214,-0.6097755426314756,-0.6424917398470316,0.253856,24,2.400028708894909,2.204349,2.1488534742445333,2.287786967905443,0.252675,15
Qwen/Qwen2.5-Math-7B,22,143,precision_reached,True,143,0,0.42472394290331267,2.1333333332632245,2.10523,2.1079574388086213,2.202004567832545,0.157845,111,-1.3467896952880516,-0.950996,-1.0557149780492388,-1.1084712738030422,0.234178,30,2.477881893392767,2.22037,2.217987007347494,2.3722216351399874,0.235334,15
Qwen/Qwen3-0.6B,30,171,precision_reached,True,171,0,0.2219564061669325,1.0666560153572364,1.179278,1.1507512899777244,1.2084617298425764,0.143781,126,-1.605300924368365,-0.787422,-0.835750763184329,-0.8952675188650159,0.293616,36,0.2733063497870656,0.749687,0.6935317563432961,0.7730257852161894,0.296584,26
Qwen/Qwen3-1.7B,19,124,precision_reached,True,124,0,0.5014631550944401,2.666666666666573,2.49222,2.459961029713505,2.531078559657457,0.144859,96,-1.6137417317218405,-1.40289,-1.3816194575640033,-1.4692285967196013,0.235999,27,2.2214289353012995,1.782543,1.7338365642821367,1.8624691894588736,0.264251,15
Qwen/Qwen3-4B,24,136,precision_reached,True,136,0,0.6154255319148936,3.7333225467125692,3.452688,3.82966838747781,3.880028113072178,0.107362,104,-1.648936557874307,-1.146347,-1.4003201108217076,-1.5785562339187211,0.214088,34,2.398724214095454,2.226098,2.208885481788883,2.352211843800448,0.211675,15
TinyLlama/TinyLlama-1.1B-Chat-v1.0,42,239,precision_reached,True,239,0,0.044671689989235736,-2.3292585149483322,-1.72636,-1.9762266188098538,-2.1539565290929636,0.284396,183,-1.1042609649068174,-0.941729,-0.9606118890776376,-1.1638248914878335,0.297505,35,-1.8606788346282193,-1.089122,-1.1577085277200518,-1.2523543250571907,0.298522,35
allenai/OLMo-2-0425-1B,31,161,precision_reached,True,161,0,0.1289544235924933,-0.656346935356509,-0.288933,-0.34394706723121543,-0.32148489384028733,0.273874,116,-0.263032418179126,-0.372961,-0.3749575806661702,-0.362397418015064,0.29399,40,-0.1645792509780644,0.298773,0.2338559348431202,0.31727391489095724,0.295944,22
allenai/OLMo-2-1124-7B,23,139,precision_reached,True,139,0,0.2740319523422692,1.066665862627803,0.671736,0.6497226026541829,0.7288699157745893,0.21157,95,-0.36570568102065887,-0.42954,-0.4349098354456448,-0.485597644533884,0.289288,39,0.832690074417564,0.790177,0.7306861599189192,0.8777191694661516,0.299487,22
bigscience/bloom-1b1,50,271,max_scenarios_reached,False,271,0,0.035097048657272,-4.122760444830679,-2.197228,-2.792703149559601,-3.5077715310732693,0.296128,200,0.34618577232432995,0.219747,0.19848351893401803,0.23003892690431582,0.314244,38,-3.781592729517009,-2.57433,-2.9069520820624475,-3.570846729040503,0.335519,46
bigscience/bloom-1b7,50,285,max_scenarios_reached,False,285,0,0.02668801708033093,-4.657762461756549,-2.104787,-3.3163940313972016,-5.715057306115119,0.258479,215,-0.06622505917172498,0.014582,-0.5661579955011433,-0.5302907923333504,0.298092,40,-3.779711955360618,-2.471614,-2.8710169947258883,-3.505302794505322,0.323598,47
bigscience/bloom-3b,50,282,max_scenarios_reached,False,282,0,0.03571428571428571,-3.5775055178439956,-2.199869,-3.3244836245735847,-5.921817925927296,0.283509,209,-0.11420974212657727,0.112679,-0.6083595839881525,-0.6585139724394445,0.281963,43,-2.8988516552546417,-2.323327,-2.6111640804091785,-3.057647229255372,0.321876,48
bigscience/bloom-560m,50,264,max_scenarios_reached,False,264,0,0.02478678038379531,-5.526461886453619,-2.436154,-3.3135076253398252,-6.806667582515868,0.314099,193,0.2968911666986015,0.481323,0.5010963519379538,0.5373691036104569,0.298163,43,-4.816218700051696,-2.9632,-3.496481252108031,-5.857073156603096,0.356152,44
bigscience/bloom-7b1,48,255,precision_reached,True,255,0,0.05162678139284754,-2.6650428531093433,-2.018014,-3.008657827427285,-5.01980261260657,0.285191,190,-0.1527894631854694,0.063711,0.055113468084700086,0.0780714053342059,0.294033,36,-1.9271481101250267,-1.614512,-1.7140046248371037,-1.8734199073599882,0.298464,43
bigscience/bloomz-1b7,50,273,max_scenarios_reached,False,273,0,0.04565848508841383,-5.454119086663729,-2.919504,-3.4693771214085807,-6.198513245000155,0.335815,199,1.6358642458241317,1.409743,1.419378244267752,1.6221273989878975,0.270029,41,-4.451483709052167,-2.699106,-3.102277348430523,-4.006547278074531,0.346054,48
bigscience/bloomz-3b,50,288,max_scenarios_reached,False,288,0,0.04443268976461254,-5.0048817828473195,-2.628562,-3.2571587678587646,-4.728659755938937,0.297269,213,1.4642929621210725,1.555552,1.409230302590491,1.6335576726716374,0.245143,45,-4.484963318835217,-2.875016,-3.5380242458838866,-5.916642644562045,0.33804,50
bigscience/bloomz-7b1,50,277,max_scenarios_reached,False,277,0,0.05640889830508475,-5.150563306804844,-2.754124,-3.36257157561472,-5.207448120563089,0.335802,201,2.4791007941433385,2.066041,2.216627733996365,2.3001725359306024,0.231188,43,-4.477693193685068,-2.842148,-3.3303654975653756,-4.647494877770717,0.346119,49
deepseek-ai/deepseek-coder-6.7b-base,35,192,precision_reached,True,192,0,0.11499466382070438,-0.8031128372304766,-0.830178,-0.9010868346617594,-0.9169612767567582,0.275387,138,-0.2019306742283628,0.305157,0.2831122843898153,0.33340096887784865,0.286771,40,-0.3140445996136827,-0.134588,-0.14434066109629104,-0.13399872301380203,0.299584,31
deepseek-ai/deepseek-llm-7b-base,50,268,max_scenarios_reached,False,268,0,0.051336898395721926,-2.1360536032002564,-2.065713,-2.6308221817433837,-3.2060128592261012,0.300063,199,0.010657933908896794,0.142573,0.12888726126280367,0.16175952857231343,0.297232,39,-3.678882308223991,-2.863042,-3.296777438129816,-4.662192486862877,0.360423,45
deepseek-ai/deepseek-math-7b-base,50,278,max_scenarios_reached,False,278,0,0.033280085197018104,-3.9524387091425495,-2.228064,-2.726934306220163,-3.266861815931285,0.29999,205,0.6356392470526314,1.124314,1.1481119047373498,1.2744141620990423,0.283005,44,-4.800198604068818,-2.963805,-3.5193729650893437,-5.894338553785499,0.350789,47
facebook/opt-1.3b,50,277,max_scenarios_reached,False,277,0,0.07950013294336612,-1.9450009278149407,-1.830406,-2.1192635509014384,-2.2942123903154226,0.262896,206,0.9466337385908479,0.892432,0.7832004982594866,0.954202983072368,0.295604,37,-2.3182583348498818,-2.200319,-2.355695082117586,-2.6571720610147396,0.318918,49
facebook/opt-2.7b,50,282,max_scenarios_reached,False,282,0,0.08452950558213716,-1.9325822252346074,-1.414815,-1.604920873384407,-1.6900976395952019,0.24858,210,1.0229084411487384,0.919101,0.904175811355434,1.0466302368507991,0.265729,43,-1.89371529560103,-1.807488,-1.922999593615644,-2.1129672239666046,0.316053,46
facebook/opt-6.7b,50,287,max_scenarios_reached,False,287,0,0.06776508105235185,-2.1415074963739125,-1.829962,-2.091416203061947,-2.2742280666754477,0.276809,214,0.8071413004135656,0.704433,0.5550434601602263,0.639892364139302,0.282989,43,-2.688469854572729,-2.312251,-2.5484939732214036,-2.9399175274807043,0.315295,47
google/gemma-2-2b,31,189,precision_reached,True,189,0,0.11149919398173025,-0.958232084758639,-0.493163,-0.6136597268773617,-0.5732395740464048,0.248003,140,-0.025388528142443433,-0.377243,-0.5553074405776046,-0.5360861377006781,0.296881,37,-0.1940800921916054,0.043261,0.020283711572752654,0.06063645913411019,0.299049,28
h2oai/h2o-danube2-1.8b-base,44,239,precision_reached,True,239,0,0.08369098712446352,-1.3101218245114867,-0.802532,-0.8534572828860342,-0.8761659981317875,0.26311,170,-0.47940292256020645,-0.598556,-0.6282183357603646,-0.6596526150816212,0.284545,43,-0.7871332196247338,-0.590048,-0.6012178124309396,-0.6382548798240717,0.297378,38
h2oai/h2o-danube3-4b-base,29,178,precision_reached,True,178,0,0.17185385656292287,0.07712240216062387,0.134506,0.0037628799108255775,0.07241070968100229,0.209618,135,-0.8389879720380279,-0.68867,-1.0238298369629129,-1.0468333520238788,0.283105,31,0.31652493120345665,0.660042,0.6143673977048709,0.7336167056767708,0.292996,24
ibm-granite/granite-3.0-2b-base,21,108,precision_reached,True,108,0,0.24399563318777293,0.7999968318169317,0.765211,0.7237724835616486,0.8094393679548176,0.210546,80,0.09270371448151596,0.131309,0.10441355296303682,0.15503653628224331,0.289324,22,0.8097382153219993,0.831032,0.7515892685417516,0.9363375007581431,0.292241,15
ibm-granite/granite-3.1-2b-base,25,148,precision_reached,True,148,0,0.2374727668845316,0.7989865554316022,0.462271,0.4450658683493987,0.5190843918826586,0.214085,107,-0.1153318073401216,0.173831,0.3436391994734068,0.3928246504781985,0.297574,39,0.8131958746854959,0.875009,0.8278457646584141,0.9613171496866763,0.294958,18
ibm-granite/granite-3.1-2b-instruct,18,114,precision_reached,True,114,0,0.33269910301712424,1.3332798323201462,1.109133,1.0458851984937796,1.1417595522336992,0.228396,83,-0.023670109185533684,0.356492,0.37650669678749915,0.36942049691070594,0.250034,29,1.5691878048249022,1.67174,1.6714849873983342,1.7582114322142832,0.256109,15
lmsys/vicuna-7b-v1.5,36,192,precision_reached,True,192,0,0.18068027210884355,-6.103268248811991e-05,-0.851082,-0.9333423685417613,-0.9515330634908136,0.291306,136,0.24683203857061323,-0.154175,-0.17143676934474208,-0.1571590616818188,0.280506,40,0.26336488256480556,0.077918,0.06158222115015071,0.09608661441381645,0.298645,29
meta-llama/Llama-3.2-1B,38,205,precision_reached,True,205,0,0.05621621621621622,-2.6123976401502262,-1.567065,-1.9390825117923949,-2.182457575248415,0.287516,156,0.07558526621283196,0.346682,0.22541018191885318,0.29332278534089834,0.298295,32,-1.7979500718955483,-1.356294,-1.6385854916261755,-1.8214140230501272,0.299079,33
meta-llama/Llama-3.2-1B-Instruct,20,106,precision_reached,True,106,0,0.15625,-0.271142635080154,0.040459,-0.005569720576120922,0.09982163591782925,0.289423,71,-1.2741193425930655,-1.263551,-1.3052406217030235,-1.4327869477684372,0.259421,30,0.8693230411343349,1.066884,1.0147883337172465,1.1633879737936625,0.290471,15
meta-llama/Llama-3.2-3B,27,136,precision_reached,True,136,0,0.14308638673442098,-0.2718447305585251,0.01794,-0.03762838840935206,0.022011792387680043,0.225153,96,-0.20919384814157954,-0.122449,-0.1377646198716631,-0.12129276269514644,0.284993,30,-0.0010746390212001277,0.125617,-0.011485832356526279,0.07012303011076203,0.298666,21
meta-llama/Llama-3.2-3B-Instruct,17,107,precision_reached,True,107,0,0.33561831642445844,1.0666666671849736,0.809219,0.7927581708293735,0.8329581625717515,0.217149,75,1.3317015022320922,1.249393,1.4102836778241006,1.334162021033645,0.196249,30,1.5985214229273659,1.03404,0.9918369449736468,1.1485380171520891,0.27628,15
microsoft/Phi-3-mini-4k-instruct,35,192,precision_reached,True,192,0,0.1814516129032258,0.339666706041924,0.660517,0.6780992323395896,0.6837778895638672,0.172246,144,0.9467814329470464,0.791326,0.7131998728197564,0.7673865536329905,0.282766,30,-0.321177643552304,-0.612502,-0.6397199129920451,-0.6730554077423657,0.298688,32
microsoft/Phi-3.5-mini-instruct,17,110,precision_reached,True,110,0,0.3028678638434736,1.3333332578714585,1.384033,1.3631850447240825,1.4330849163474888,0.158216,85,-0.3349164099321539,-0.286131,-0.47076586399324116,-0.3774829956177264,0.264077,18,1.066477277391569,0.891493,0.8123579247382382,0.9815507297871254,0.292571,15
microsoft/phi-1_5,50,270,max_scenarios_reached,False,270,0,0.06051719541455612,-2.1747468819097033,-1.827415,-2.10007399618174,-2.2837622240351556,0.263444,203,0.016640799808410593,-0.251108,-0.3299247086301158,-0.3078153045804672,0.297379,34,-1.9447459600054606,-1.617176,-1.7225331692231927,-1.8788346377454876,0.303227,45
microsoft/phi-2,37,198,precision_reached,True,198,0,0.18240690771721532,0.10169788101103715,-0.170955,-0.22814893206543183,-0.19606529413818044,0.256759,139,0.3763198041910297,0.180168,0.16911476068004835,0.2014246874701311,0.284815,44,0.07750506484810585,-0.210134,-0.2257905569604681,-0.214970725069365,0.298604,32
mistralai/Mistral-7B-Instruct-v0.3,22,128,precision_reached,True,128,0,0.2686973075877074,1.0666656267416739,0.557866,0.5403197589844048,0.5791051853597363,0.215686,96,0.55463467182199,0.574223,0.5584121716087304,0.6047220227315738,0.271048,25,0.5047018661712359,0.296549,0.2193804655758851,0.32380278494648906,0.296404,19
mistralai/Mistral-7B-v0.1,22,126,precision_reached,True,126,0,0.2380557856945595,0.5333339005739067,0.649016,0.560119975060932,0.6023805248657212,0.201801,94,0.09072379003910212,-0.060809,-0.03671175665718063,-0.07071546374327412,0.297095,26,0.806846941155504,0.919878,0.8820954249668589,1.008127544443439,0.297463,18
mistralai/Mistral-7B-v0.3,21,106,precision_reached,True,106,0,0.2504854368932039,0.7999945734441029,0.224693,0.1295028386389376,0.22311805549971747,0.268315,73,0.28606819605073985,-0.137226,-0.2464295063408878,-0.2114847818733249,0.295919,29,0.9648252904425848,1.065812,0.9876768623651281,1.135517277262676,0.290695,16
nvidia/Nemotron-Mini-4B-Instruct,24,144,precision_reached,True,144,0,0.18082491122644087,-8.307227374429616e-05,-0.525198,-0.6061782834169709,-0.5722410821109293,0.290614,108,-0.26682678413381217,0.208025,0.13030927874353535,0.27543678252701054,0.295768,27,0.780639393174643,0.54748,0.5270290120846771,0.6289606501708598,0.299408,21
openai-community/gpt2,50,280,max_scenarios_reached,False,280,0,0.03944929838496161,-5.124497290226912,-2.335852,-3.2050253675042923,-4.65732368041886,0.268536,205,1.275956849012645,1.497125,1.5841263522587206,1.8445458801745975,0.259162,47,-4.802658755956667,-2.966901,-3.543156249798992,-5.959308792011787,0.347582,48
openai-community/gpt2-large,50,285,max_scenarios_reached,False,285,0,0.05051573657762497,-3.507145114352123,-2.297348,-2.8277238471263657,-3.4837479872053407,0.292166,210,1.114893447424435,1.065915,0.8635387341410743,0.9806526875246354,0.276545,45,-3.845928647079202,-2.773329,-3.3192459108350567,-4.626042221419442,0.334287,49
openai-community/gpt2-medium,50,267,max_scenarios_reached,False,267,0,0.035997882477501325,-5.625173209005011,-2.44138,-3.317949996177293,-5.631699303854082,0.300955,192,1.1122086025806472,1.472603,1.4795963210846357,1.6452914823393185,0.299059,44,-4.816218700051713,-2.88296,-3.5305663055892036,-5.918471442861023,0.33876,49
openai-community/gpt2-xl,50,282,max_scenarios_reached,False,282,0,0.05328738069989396,-3.349669794782228,-2.211424,-2.8631063000330665,-3.5138490082474036,0.264321,212,1.1869913027018133,1.375232,1.3067617245887124,1.6793310896293303,0.295501,40,-3.385368823164801,-2.424114,-2.575852419380758,-2.9801519888707846,0.339216,49
openbmb/MiniCPM-2B-sft-bf16,50,282,max_scenarios_reached,False,282,0,0.05515587529976019,-2.321796714315076,-1.614881,-1.8301485157234856,-1.9735480045646403,0.263881,207,0.398670911305524,0.257638,0.21952502514950997,0.2665193137939593,0.298201,42,-2.2693454768573904,-1.810135,-1.871086267891984,-2.043849227640533,0.304499,48
stabilityai/stablelm-2-1_6b,39,217,precision_reached,True,217,0,0.07628479657387581,-1.9604343566410478,-1.520993,-1.7821692849612962,-1.9401036803831417,0.277257,158,0.17558933733602083,0.474651,0.46902683628597197,0.5285781461160188,0.296558,38,-1.2569238212301304,-0.731527,-0.752345688383186,-0.8049345653467241,0.299671,35
stabilityai/stablelm-2-zephyr-1_6b,37,210,precision_reached,True,210,0,0.09468572970056649,-1.0747465638221483,-1.121307,-1.2319030183184996,-1.2898266174551356,0.288719,158,-1.1164936209055483,-1.090692,-1.0636385587031012,-1.2875178731819943,0.299268,38,-0.2773607245927033,-0.166319,-0.18599736295297878,-0.17251194904083844,0.298528,29
stabilityai/stablelm-3b-4e1t,50,265,max_scenarios_reached,False,265,0,0.0682062298603652,-1.9533867072797315,-1.825561,-2.163686079935371,-2.40202342450834,0.275116,192,-0.2090530096597972,-0.049669,-0.08917451370817497,-0.07641945749867632,0.29906,42,-1.1785367674311207,-1.351526,-1.3864277395141362,-1.5018840511951834,0.30746,45
stabilityai/stablelm-zephyr-3b,38,207,precision_reached,True,207,0,0.11487039563437926,-0.7784757250094257,-0.88787,-0.9626450371675576,-0.9894965799380816,0.276422,146,-1.2965210669601437,-1.251839,-1.2599326095361776,-1.3947115191616895,0.298187,42,0.03282825764685218,-0.114501,-0.14467606855566628,-0.11847634820942836,0.297327,30
tiiuae/Falcon3-1B-Base,33,171,precision_reached,True,171,0,0.1996779388083736,0.2366108426147977,0.058565,-0.05085977613461109,0.019554112830705947,0.209775,121,-0.9534147289586722,-0.729423,-0.7746209310544282,-0.832719004909016,0.298916,39,1.0676672103393674,0.641141,0.5928383240755549,0.6825444139228882,0.298625,26
tiiuae/Falcon3-3B-Base,19,110,precision_reached,True,110,0,0.35924713584288054,1.3799896272459409,1.405616,1.3793090496980398,1.4436907570133013,0.162496,83,-0.8968109156541227,-0.917631,-0.7780806341610313,-0.9246349412692938,0.265265,23,1.9684850471411903,1.610333,1.5675255320000314,1.6614951623001792,0.259431,15
tiiuae/Falcon3-7B-Base,17,109,precision_reached,True,109,0,0.471161657189277,2.133333333433727,2.255059,2.277621341205643,2.3305767896938034,0.15168,82,-0.12390322999124444,-0.136566,-0.03141996039571878,-0.09692902346761391,0.245067,26,2.464632829150189,1.828941,1.8464433166320395,1.9655146034962148,0.246412,15
togethercomputer/RedPajama-INCITE-7B-Base,50,277,max_scenarios_reached,False,277,0,0.037846481876332626,-3.7373936024012666,-2.25762,-3.288435594009814,-5.883738636757028,0.282362,206,0.25648889019895366,0.407377,0.15507852295231186,0.2443922946393983,0.28915,45,-2.7515144052385807,-2.425079,-2.716375166197776,-3.2418721915670345,0.336235,46
