model,n_obs_items,cat_n_items,obs_acc,pred_acc_cat,pred_acc_full,theta_full_correctness,theta_cat_correctness,final_se_correctness,n_cross_correctness,theta_full_scaffolding,theta_cat_scaffolding,final_se_scaffolding,n_cross_scaffolding
Qwen/Qwen2-0.5B,3381,31,0.042295178941141674,0.0738551640812878,0.04872702705406272,-2.5476262489143364,-1.4598489119773894,0.29603067435096614,31.0,-0.47955533931453165,-0.2928325523069054,0.21122008342265064,9
Qwen/Qwen2-1.5B,3377,15,0.10097719869706841,0.10781918887552916,0.09658159080193554,-0.6066263585154013,-0.37032765680663104,0.2965084337129935,15.0,-1.2357212751279838,-1.3192534804294056,0.2656039634845763,7
Qwen/Qwen2-7B,3359,24,0.29770765108663294,0.2591963155926391,0.28396087119922836,1.400002974628372,1.2315927016027932,0.09329122901313372,5.0,0.06705082725537043,-0.1804199756123398,0.29567846026293537,24
Qwen/Qwen2.5-0.5B,3373,19,0.06759561221464572,0.10304439792999226,0.07105574196071414,-1.3148494976067986,-0.5603824147290594,0.29624408896992416,19.0,-1.0230083034815325,-0.7923863367919939,0.27939956987660575,14
Qwen/Qwen2.5-0.5B-Instruct,3370,27,0.09050445103857567,0.09930877085163069,0.09236659807629459,-0.7141714557949151,-0.6462221000748741,0.29274349198674493,27.0,-1.1537197071759064,-0.7562247628266358,0.24223010483190136,10
Qwen/Qwen2.5-1.5B,3127,77,0.19155740326191237,0.22555096434032013,0.19540633538278449,0.7985370722805765,1.0586275817362754,0.09216616993611858,6.0,-1.5522275644508725,-1.1789803852529368,0.2965403737020164,77
Qwen/Qwen2.5-1.5B-Instruct,3323,25,0.24766777008727053,0.23887595631995276,0.23860613515928936,1.200002646476694,1.2168324846441847,0.10748005171643955,6.0,-1.333977748629789,-1.5029599124657682,0.27899114414730336,25
Qwen/Qwen2.5-3B,3344,26,0.2897727272727273,0.2668955992044418,0.27110309250026304,1.400399130449382,1.3502095309306135,0.08677951172787272,6.0,-0.7637485935505463,-0.6150087439927929,0.2793799661460806,26
Qwen/Qwen2.5-3B-Instruct,3327,7,0.3985572587917042,0.3048500062812823,0.4018093061028307,2.1999967083102914,1.4707744559444904,0.21928544136368797,7.0,0.43929731658706417,0.6191523385729951,0.24364029255952419,5
Qwen/Qwen2.5-7B,3343,12,0.3798982949446605,0.2391455210805189,0.38163110522899235,2.0010729980160478,0.7728497260645251,0.2940641093895407,12.0,1.0364979165136339,1.5610586135794777,0.16716211715990822,4
Qwen/Qwen2.5-7B-Instruct,3345,11,0.5103139013452915,0.3319807534701124,0.4850380915974235,2.5999998341535764,1.5657404930294503,0.22569546734340817,11.0,1.3817210578355201,1.4236989303631546,0.1607870671362173,4
Qwen/Qwen2.5-Coder-7B,3352,10,0.34695704057279236,0.24714099866637068,0.33361263517703754,1.7991927467298447,1.1293171594296632,0.19557804425753575,8.0,-0.023858743345807634,-0.13180518145377726,0.29914851273758747,10
Qwen/Qwen2.5-Math-7B,3369,15,0.36628079548827547,0.31174192188638755,0.36780765111255653,2.2000011814180405,1.7170167708227213,0.11830635059028545,6.0,-1.5720505155777764,-0.705231635337063,0.2901329112272632,15
Qwen/Qwen3-0.6B,3399,26,0.21241541629891145,0.26909049965576654,0.2160436421284321,1.035719842485933,1.3856273428195705,0.087666752585547,6.0,-1.7173866553953046,-0.6289209448046903,0.2794703914322525,26
Qwen/Qwen3-1.7B,3394,12,0.4643488509133765,0.3326158247228429,0.4614371584257461,2.799885342810815,1.8281574609452438,0.13395738442226884,6.0,-2.0085599376066776,-0.36414280328263743,0.2909645052620444,12
Qwen/Qwen3-4B,3399,20,0.5998823183289202,0.4382716393736601,0.6282466628567522,3.7986221505725055,2.5850181629887605,0.09601949902889245,5.0,-2.020403062111904,-0.7466381607231507,0.29981607338897664,20
TinyLlama/TinyLlama-1.1B-Chat-v1.0,3380,18,0.04053254437869822,0.08770552093176034,0.044271889237778785,-2.3782315757497305,-0.8581343777479918,0.29615309065170436,18.0,-1.1447663025940686,-0.858439196118584,0.2940365914858701,15
allenai/OLMo-2-0425-1B,3383,24,0.10434525569021579,0.12345430286719697,0.09854356335779264,-0.7801299558495199,-0.3172599683442669,0.29705567421400775,24.0,-0.2878586642668355,-0.13645048843215407,0.2300474637137153,9
allenai/OLMo-2-1124-7B,3357,60,0.24754244861483468,0.22066322188878512,0.22690772471720325,1.0027208706124802,0.9705256074821029,0.08570416575521017,6.0,-0.40076695252252204,-0.6039217622746637,0.2907707427705657,60
bigscience/bloom-1b1,3395,68,0.03799705449189985,0.06095170425981277,0.04285779965679474,-4.300247150046682,-2.3214721382152446,0.29771545427999285,68.0,0.3047488819679464,0.30679088926374953,0.15570498896674959,8
bigscience/bloom-1b7,3393,59,0.02888299440023578,0.060934887522592344,0.035981367044573526,-4.837792574754747,-2.3000931693134103,0.29547609912046513,59.0,-0.10426705762051416,0.29493135738484594,0.1669316725904656,8
bigscience/bloom-3b,3396,66,0.03356890459363958,0.06116333317423625,0.0404643045221103,-3.7908170458231325,-2.2983921279924755,0.2966515091833498,66.0,-0.16656659102712243,0.24009384493873157,0.16170526006314376,10
bigscience/bloom-560m,3384,57,0.02925531914893617,0.060753665983858236,0.03692768802661229,-5.534320119098934,-2.350055967127736,0.2978755032129881,57.0,0.2534079713145428,0.4667247979297281,0.17040950909692656,8
bigscience/bloom-7b1,3368,50,0.04423990498812352,0.0718038885943355,0.04786887914072989,-2.8147714747026265,-1.643880498867865,0.2953015703940026,50.0,-0.1887778808013607,0.04069702268814568,0.16904467447703342,8
bigscience/bloomz-1b7,3421,100,0.05320081847413037,0.07317376595946457,0.05753783963455021,-5.487803665256942,-2.7711495858900306,0.30234660822078135,,1.5765752040002667,1.5661443012177478,0.14180225100177848,9
bigscience/bloomz-3b,3416,100,0.05122950819672131,0.07205151062169617,0.05580304545537676,-5.113775872057186,-2.654803392853179,0.30218556530010543,,1.4024030382081094,1.4046648745582224,0.1398390226459052,9
bigscience/bloomz-7b1,3411,100,0.06479038405159777,0.07576680163475663,0.06681361338983335,-5.209397223199747,-3.096982078635678,0.32178203327752003,,2.4515861929424725,2.107123763966652,0.14158080481449808,9
deepseek-ai/deepseek-coder-6.7b-base,3395,33,0.09396170839469808,0.1013626201061877,0.09414381299283711,-0.8906736670702504,-0.78621536881192,0.29545772986522517,33.0,-0.2788144169129667,-0.06256741570583998,0.20467902405645863,9
deepseek-ai/deepseek-llm-7b-base,3374,34,0.056312981624184945,0.07066807902198721,0.057743018798725766,-2.2529818176956726,-1.6473011115378768,0.2927211315594515,34.0,-0.06633701269941944,-0.08329453546654422,0.2063253874220289,10
deepseek-ai/deepseek-math-7b-base,3395,61,0.03858615611192931,0.07056499261838563,0.0465191789179449,-4.104410064660073,-2.129020426941361,0.29936952902479314,61.0,0.41145978698410446,0.6602072201735535,0.1593993052474979,10
facebook/opt-1.3b,3405,94,0.08135095447870778,0.0683915636026452,0.07520795981009652,-2.0876471280942894,-2.5199406429792988,0.29851226622988775,94.0,0.9193420502076933,0.9732154879755606,0.14204588682684954,10
facebook/opt-2.7b,3400,73,0.0811764705882353,0.07736630552496285,0.0766254894743164,-2.0658141229419473,-2.062193210782177,0.29602908476889817,73.0,0.9746632365652681,1.0244829294078288,0.14649020862143242,9
facebook/opt-6.7b,3399,58,0.07119741100323625,0.07999153010161025,0.06994600239372693,-2.277041205441721,-1.8091188705625938,0.2995372668376874,58.0,0.7420813315545292,0.7717162608890492,0.15841406759770396,8
google/gemma-2-2b,3385,32,0.0915805022156573,0.09850002676021645,0.09323025873620078,-0.9837482961437817,-0.8500453035212675,0.2960925328468566,32.0,-0.0987695167891206,-0.11284249174676084,0.2157076153885648,10
h2oai/h2o-danube2-1.8b-base,3389,23,0.06963706107996459,0.11863796154863757,0.07497748644437488,-1.3357821283903968,-0.3656473771436028,0.29972041384306053,23.0,-0.5061228903174091,-0.3016424787829858,0.25202472239571394,13
h2oai/h2o-danube3-4b-base,3383,19,0.14750221696718888,0.14207549059857286,0.14392249205556001,0.1268621802065169,0.04241988143119716,0.2407094084521894,11.0,-0.8621596983695029,-0.5139642835960463,0.2887001604796508,19
ibm-granite/granite-3.0-2b-base,3340,10,0.20688622754491018,0.203228676703431,0.21444564644191075,0.7986019373484843,0.5358162743339362,0.2844564338964418,10.0,0.11992677592263337,0.91100762700382,0.22795048550043326,5
ibm-granite/granite-3.1-2b-base,3348,13,0.20280764635603346,0.2069358845095868,0.20951494037053658,0.7918093488407323,0.5899492593348732,0.28165279729082476,13.0,-0.13761748409970878,0.855175674115197,0.1980689080672491,5
ibm-granite/granite-3.1-2b-instruct,3353,25,0.2851178049507903,0.24782700745416997,0.27090169193256863,1.3130619584057737,1.18580334616005,0.09892365570426151,6.0,-0.03626127443949853,-0.5506275604695825,0.28002473342362594,25
lmsys/vicuna-7b-v1.5,3350,9,0.1528358208955224,0.16037271977778553,0.14974321954964462,-0.011316415187973465,0.18521602701044437,0.2934371327243047,8.0,0.21844896898192262,0.009011994668497253,0.2950049985383181,9
meta-llama/Llama-3.2-1B,3352,31,0.04892601431980907,0.07897010133151317,0.05188301482445946,-2.7564939188728257,-1.354160433171362,0.2926063694620835,31.0,0.010068827438764152,-0.15083448309394007,0.2184807293064941,11
meta-llama/Llama-3.2-1B-Instruct,3348,17,0.10424133811230585,0.11119110406832088,0.1062867082544868,-0.39261710309769315,-0.3792367958740145,0.29111761003470205,17.0,-1.3600931507193614,-0.9064935161117754,0.2897144708722247,15
meta-llama/Llama-3.2-3B,3397,14,0.11863408890197233,0.16707618875137398,0.11949967651971206,-0.3854442106473697,0.3410728019801618,0.29334879165281935,14.0,-0.22542002122470073,-0.2808369277570139,0.2608441639047645,8
meta-llama/Llama-3.2-3B-Instruct,3330,7,0.2798798798798799,0.32479879872216366,0.27564638849392037,1.1301065178332155,1.588867645034731,0.2367558687116106,7.0,1.476632455906853,1.054961974754212,0.19932228997788318,4
microsoft/Phi-3-mini-4k-instruct,3378,14,0.1705150976909414,0.14737058729093994,0.18289341284121657,0.39759712962562166,0.004016499246533224,0.288832088572131,14.0,0.4021410987993649,0.02294343125444062,0.2667245474835901,10
microsoft/Phi-3.5-mini-instruct,3373,11,0.27364364067595615,0.20398306570157107,0.26712180926316825,1.3999183831544861,0.730970340160128,0.19532205599345875,6.0,-0.9875302263469337,-0.1817198395392453,0.2994402241799847,11
microsoft/phi-1_5,3404,23,0.05434782608695652,0.07574503067377458,0.05800677441012059,-2.244759366445578,-1.382465060011737,0.29386525534550373,23.0,-0.05859695062772576,-0.2889709011234164,0.25392550382075935,11
microsoft/phi-2,3373,18,0.15920545508449452,0.1412379654917787,0.1584451400187114,0.11533490452960118,0.007993237663789725,0.2597140711275878,13.0,0.31037857277535696,-0.35111431136535143,0.29154971399396856,18
mistralai/Mistral-7B-Instruct-v0.3,3358,21,0.25431804645622397,0.24877250280128035,0.24583363319787754,1.0018252203762616,1.1017331546993485,0.11520246304283178,5.0,0.6106127801267907,0.15256097739750538,0.29468677577067737,21
mistralai/Mistral-7B-v0.1,3290,12,0.19817629179331306,0.17144677763736507,0.1881412191710338,0.5338276499999169,0.3584199977243034,0.2302646413888124,8.0,0.059493046335602935,-0.06931655414768262,0.2838026737905702,12
mistralai/Mistral-7B-v0.3,3272,10,0.210880195599022,0.24900088093607,0.21487122214192725,0.7995491301664649,1.170394815619263,0.18308780198333907,8.0,0.2495247497159887,-0.15245224181915623,0.29714462989433116,10
nvidia/Nemotron-Mini-4B-Instruct,3368,10,0.1416270783847981,0.1521311457625487,0.13968397804141242,-0.022546420447062444,0.14344833529138656,0.29788164203098966,10.0,-0.3483080336126307,-0.27742882685343895,0.2798906447078485,9
openai-community/gpt2,3411,90,0.045441219583699795,0.06984690359572455,0.05240585069154732,-5.238431718643566,-2.57410831654494,0.29692532689016504,90.0,1.1956060310665957,1.1836536479479025,0.14146153694547764,8
openai-community/gpt2-large,3413,88,0.05742748315265163,0.06928944688907827,0.05778352777300675,-3.6564092978992653,-2.5721054342276104,0.29825488539889267,88.0,1.0460562409991794,1.0865280123425005,0.14014050670485348,9
openai-community/gpt2-medium,3409,84,0.04136110296274567,0.06890215890300272,0.04983135979945648,-5.579598938892856,-2.5563397014886937,0.29995614797983855,84.0,1.060821409877603,1.0954438486451912,0.14783124153706004,9
openai-community/gpt2-xl,3407,59,0.057822130906956266,0.07324535075204974,0.059689421663205885,-3.4351732053741304,-2.3081397673891884,0.29679150712560465,59.0,1.0949456316651636,1.0973780927172663,0.1578165174334825,9
openbmb/MiniCPM-2B-sft-bf16,3398,50,0.05532666274278988,0.08659495757179488,0.06116978060896183,-2.366958889574693,-1.364866844851349,0.29812337618114304,50.0,0.3083202323334003,0.46122004354001384,0.17028980733536828,8
stabilityai/stablelm-2-1_6b,3389,61,0.06403068751844201,0.06378949767479156,0.06283242042432306,-2.1023312246520263,-2.223514432547771,0.2990996149501339,61.0,0.08715891252677829,0.34395695766680784,0.1641051950710203,9
stabilityai/stablelm-2-zephyr-1_6b,3391,23,0.07136537894426423,0.0924906960035239,0.07338153947829928,-1.2006672866523869,-0.7783399055490232,0.26928267601377204,18.0,-1.0966964301347892,-0.7734363684530365,0.29627455277589276,23
stabilityai/stablelm-3b-4e1t,3383,40,0.06000591191250369,0.07439544043640672,0.05978184120277433,-2.066313693610849,-1.6013609519473178,0.29594396510069254,40.0,-0.24947917339546796,0.05568962651839964,0.18968193196936767,8
stabilityai/stablelm-zephyr-3b,3365,21,0.08558692421991085,0.09972494681758264,0.08690740163952683,-0.795070764339321,-0.6380442785532349,0.29672166875310496,21.0,-1.3108450584886506,-0.6913068248724438,0.2735627825727379,14
tiiuae/Falcon3-1B-Base,3383,16,0.1463198344664499,0.1588470658028203,0.14631850022462212,0.19743023020640108,0.3675273134680428,0.22903264776229995,9.0,-1.0089680018151717,-1.048979547869383,0.29696510188453545,16
tiiuae/Falcon3-3B-Base,3339,25,0.304282719377059,0.23940756972020907,0.2910325816387846,1.5988674098795488,1.191003886390528,0.10326743491604114,6.0,-1.0256777863689455,-1.1655604783703872,0.2972204933867658,25
tiiuae/Falcon3-7B-Base,3346,7,0.40017931858936046,0.3039362339776259,0.3890080900729427,2.2000018168649507,1.4707744559444904,0.21928544136368797,7.0,-0.1785246287384219,0.6191523385729951,0.24364029255952419,5
togethercomputer/RedPajama-INCITE-7B-Base,3393,50,0.03801945181255526,0.0682565097221654,0.04356873856445498,-3.757668837670374,-1.9346102689315074,0.2985239398822383,50.0,0.16960458247014354,0.3423616108904173,0.17136877320225333,9
togethercomputer/RedPajama-INCITE-Base-3B-v1,3414,67,0.04979496192149971,0.07247272965223145,0.05436507581334704,-3.6644025354319,-2.239911680593686,0.29741814475279615,67.0,0.7743708366446631,0.9175676365989864,0.15194390542374536,8
