model,pirt,actual,items,fold
Sakalti/tara-3.8B,0.1453786664790998,0.2694300518134715,20,0
shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,0.18428576324524437,0.29360967184801384,10,0
cognitivecomputations/Dolphin3.0-Qwen2.5-0.5B,0.13842660248345845,0.2003454231433506,29,0
macadeliccc/magistrate-3.2-3b-base,0.2086351086718672,0.2763385146804836,8,0
ewre324/Thinker-Qwen2.5-0.5B-Instruct-Reasoning,0.17263540024786964,0.2711571675302245,14,0
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_3vpo_const,0.26962011257904317,0.3022452504317789,8,0
godlikehhd/alpaca_data_score_max_0.3_2600,0.24528510205881163,0.31088082901554404,8,0
zake7749/gemma-2-2b-it-chinese-kyara-dpo,0.17565079439892656,0.26252158894645944,11,0
SultanR/SmolTulu-1.7b-Reinforced,0.16255806304429146,0.2659758203799655,12,0
openbmb/MiniCPM-S-1B-sft-llama-format,0.3351916200708195,0.35578583765112265,8,0
allenai/OLMo-7B-Instruct-hf,0.15979080494253908,0.2849740932642487,13,0
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,0.18827408926852296,0.26252158894645944,8,0
arcee-ai/raspberry-3B,0.18748040205974162,0.28842832469775476,8,0
cjvt/GaMS-1B,0.3351916200708195,0.3765112262521589,8,0
qingy2019/LLaMa_3.2_3B_Catalysts,0.15339084254254653,0.29015544041450775,15,0
awnr/Mistral-7B-v0.1-signtensors-1-over-4,0.1655414215014066,0.27461139896373055,11,0
microsoft/Phi-3.5-mini-instruct,0.1841905684366898,0.3454231433506045,8,0
rombodawg/Rombos-LLM-V2.5-Qwen-1.5b,0.2302421497461172,0.3143350604490501,8,0
noname0202/llama-math-1b-r32-0to512tokens-test,0.3351916200708195,0.3592400690846287,8,0
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-2ep_1alp_0lam,0.28360262107638945,0.32124352331606215,8,0
bunnycore/Llama-3.2-3B-Della,0.268931648570483,0.3333333333333333,8,0
Xiaojian9992024/Llama3.2-1B-THREADRIPPER-v0.2,0.3351916200708195,0.33678756476683935,8,0
ruizhe1217/sft-s1-qwen-0.5b,0.16466869408901877,0.2538860103626943,17,0
carsenk/phi3.5_mini_exp_825_uncensored,0.15439451626848372,0.23488773747841105,15,0
bunnycore/Smol-Llama-3.2-3B,0.3351916200708195,0.39378238341968913,8,0
EpistemeAI/Athene-codegemma-2-7b-it-alpaca-v1.3,0.2301576669629626,0.26252158894645944,8,0
NousResearch/Hermes-3-Llama-3.2-3B,0.2845416493028543,0.32469775474956825,8,0
ontocord/wide_3b_sft_stage1.2-ss1-expert_fictional_lyrical,0.30461183534469255,0.37132987910189985,8,0
BramVanroy/fietje-2-instruct,0.17447229297507552,0.22279792746113988,12,0
godlikehhd/alpaca_data_score_max_2500,0.24528510205881163,0.30397236614853196,8,0
Nexesenex/Llama_3.2_1b_AquaSyn_0.11,0.3351916200708195,0.37132987910189985,8,0
yasserrmd/Coder-GRPO-3B,0.2764358934221862,0.3747841105354059,8,0
akhadangi/Llama3.2.1B.0.1-Last,0.12256097805388856,0.20552677029360966,95,0
Novaciano/ASTAROTH-3.2-1B,0.3351916200708195,0.3281519861830743,8,0
anakin87/gemma-2b-orpo,0.13053111333973572,0.25734024179620035,45,0
ngxson/MiniThinky-1B-Llama-3.2,0.12319536367999423,0.19170984455958548,88,0
LilRg/10PRYMMAL-3B-slerp,0.15820926809833652,0.31951640759930916,13,0
RezVortex/Jajuka-3b,0.3351916200708195,0.35233160621761656,8,0
DavieLion/Llama-3.2-1B-SPIN-iter3,0.31067045455694475,0.3316062176165803,8,0
ibm-granite/granite-3.1-2b-base,0.31067045455694475,0.3229706390328152,8,0
tinycompany/ShawtyIsBad-bgem3,0.22329370471047336,0.3385146804835924,9,0
sumink/bbhqwen3,0.3351916200708195,0.3765112262521589,8,0
tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,0.12926094229538662,0.231433506044905,47,0
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-3ep_0alp_0lam,0.30461183534469255,0.3298791018998273,8,0
prithivMLmods/Llama-Deepsync-3B,0.15583780946573733,0.2556131260794473,17,0
google/flan-t5-base,0.21874138729010195,0.231433506044905,8,0
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_stories.no_issue,0.3351916200708195,0.37132987910189985,8,0
EpistemeAI/Athena-gemma-2-2b-it,0.15396548359668535,0.28324697754749567,19,0
EpistemeAI/ReasoningCore-3B-Instruct-r01-Reflect,0.3351916200708195,0.39378238341968913,8,0
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,0.30461183534469255,0.32642487046632124,8,0
01-ai/Yi-1.5-6B,0.1883148392457048,0.3385146804835924,11,0
lalainy/ECE-PRYMMAL-0.5B-FT-V5-MUSR,0.16255806304429146,0.2867012089810017,12,0
BramVanroy/fietje-2-chat,0.18205152966545185,0.24352331606217617,10,0
Syed-Hasan-8503/Phi-3-mini-4K-instruct-cpo-simpo,0.17357420919772637,0.3281519861830743,12,0
vhab10/Llama-3.2-Instruct-3B-TIES,0.1485134163574335,0.25215889464594127,26,0
JayHyeon/Qwen2.5-0.5B-SFT,0.2247332811263498,0.3298791018998273,10,0
JayHyeon/Qwen_0.5-IPO_5e-7-1ep_0alp_0lam,0.26962011257904317,0.2970639032815199,8,0
mrdayl/OpenCognito-r1,0.18827408926852296,0.25734024179620035,8,0
PJMixers-Dev/LLaMa-3.2-Instruct-JankMix-v0.2-SFT-HailMary-v0.1-KTO-3B,0.2591297857569923,0.26424870466321243,8,0
Qwen/Qwen2.5-3B-Instruct,0.2388019507281318,0.27806563039723664,8,0
JayHyeon/Qwen2.5-0.5B-SFT-7e-5,0.17561681425360082,0.26424870466321243,12,0
dwikitheduck/gemma-2-2b-id-instruct,0.16444130533424497,0.31088082901554404,14,0
princeton-nlp/Sheared-LLaMA-2.7B,0.2591297857569923,0.26424870466321243,8,0
AicoresSecurity/Cybernet-Sec-3B-R1-V1.1,0.3351916200708195,0.38341968911917096,8,0
oopere/pruned20-llama-1b,0.2696579315419136,0.31951640759930916,8,0
prithivMLmods/Llama-3.2-3B-Math-Oct,0.14204584973504167,0.22452504317789293,25,0
bunnycore/QwQen-3B-LCoT,0.3351916200708195,0.3799654576856649,8,0
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V1,0.2018039472901097,0.3022452504317789,8,0
SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch3,0.1481957851931715,0.23877917414721722,30,1
oopere/pruned20-llama-3.2-3b,0.27128720493885433,0.3303411131059246,8,1
Youlln/ECE-PRYMMAL0.5B-Youri,0.24045532131265893,0.23518850987432674,8,1
DreadPoor/Asymmetric_Linearity-8B-Model_Stock,0.2601523980871236,0.3141831238779174,8,1
thirdeyeai/elevate360m,0.15873693561178412,0.2513464991023339,20,1
someon98/qwen-CoMa-0.5b,0.41911166870515276,0.26032315978456017,8,1
meta-llama/Llama-3.2-3B-Instruct,0.27195115474435666,0.26570915619389585,8,1
bamec66557/mergekit-model_stock-zdaysvi,0.178434764427956,0.289048473967684,13,1
RezVortex/JAJUKA-WEWILLNEVERFORGETYOU-3B,0.33574577582145154,0.3518850987432675,8,1
jaspionjader/test-14,0.15265399478396635,0.2926391382405745,22,1
meditsolutions/Llama-3.2-SUN-1B-Instruct,0.1321113036307926,0.19389587073608616,66,1
bunnycore/DeepQwen-3B-LCoT-SCE,0.3250571997282456,0.4326750448833034,8,1
allknowingroger/Gemma2Slerp2-2.6B,0.21035068412711255,0.30341113105924594,8,1
EpistemeAI/Llama-3.2-3B-Agent007-Coder,0.19479064507773705,0.2459605026929982,8,1
ell44ot/gemma-2b-def,0.3213806251117825,0.3375224416517056,8,1
Nexesenex/Llama_3.2_1b_SunOrca_V1,0.3015951152918815,0.34290843806104127,8,1
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch5,0.1654570697249824,0.22621184919210055,14,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep,0.2410036217515565,0.3375224416517056,11,1
Marsouuu/lareneg1_78B-ECE-PRYMMAL-Martial,0.23769460879606175,0.30341113105924594,8,1
lunahr/thea-3b-50r-u1,0.3250571997282456,0.4111310592459605,8,1
JayHyeon/Qwen_0.5-MDPO_0.5_1e-5-3ep_0alp_0lam,0.3250571997282456,0.3303411131059246,8,1
DavieLion/Llama-3.2-1B-SPIN-iter2,0.3250571997282456,0.348294434470377,8,1
mosama/Qwen2.5-1.5B-Instruct-CoT-Reflection,0.3250571997282456,0.3644524236983842,8,1
mlx-community/Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1-float32,0.3250571997282456,0.37163375224416517,8,1
Daemontatox/NemoR,0.15879455730796754,0.2872531418312388,25,1
nvidia/Nemotron-Mini-4B-Instruct,0.193895267760022,0.2872531418312388,8,1
Sakalti/SJT-2B-V1.1,0.21035068412711255,0.2746858168761221,8,1
lesubra/ECE-PRYMMAL-3B-SLERP-V1,0.178434764427956,0.32854578096947934,13,1
PJMixers-Dev/LLaMa-3.2-Instruct-JankMix-v0.1-SFT-3B,0.27195115474435666,0.2621184919210054,8,1
Youlln/ECE.EIFFEIL.ia-0.5B-SLERP,0.18317813414147027,0.2710951526032316,10,1
ibm-granite/granite-3.0-1b-a400m-instruct,0.18614516214237178,0.24416517055655296,9,1
EpistemeAI/ReasoningCore-3B-RE1-V2C,0.3250571997282456,0.42190305206463197,8,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_1ep,0.3016614836026135,0.2926391382405745,8,1
sarvamai/OpenHathi-7B-Hi-v0.1-Base,0.12851486714961116,0.18850987432675045,92,1
SicariusSicariiStuff/Eximius_Persona_5B,0.27859474138116846,0.30341113105924594,16,1
JayHyeon/Qwen2.5-0.5B-SFT-1e-5-5ep,0.2340350729009669,0.3357271095152603,13,1
meta-llama/Llama-3.2-1B-Instruct,0.24492580224093896,0.30341113105924594,8,1
pints-ai/1.5-Pints-16K-v0.1,0.1347562182894184,0.22262118491921004,55,1
FlofloB/40k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.3250571997282456,0.3770197486535009,8,1
Columbia-NLP/LION-Gemma-2b-dpo-v1.0,0.1639781906460105,0.24775583482944344,18,1
JayHyeon/Qwen_0.5-IRPO_3e-7-3ep_1alp_0lam,0.2919761188333528,0.3087971274685817,8,1
Spestly/Athena-1-3B,0.2601523980871236,0.3231597845601436,8,1
Sakalti/SJT-1.5B-Alpha,0.2516251571297119,0.348294434470377,8,1
jpacifico/Lucie-Boosted-7B-Instruct,0.25994014138223764,0.3231597845601436,8,1
godlikehhd/alpaca_data_ifd_max_2600,0.2366249456693576,0.3375224416517056,10,1
Alepach/notHumpback-M1,0.1302718830978865,0.18312387791741472,106,1
h2oai/h2o-danube3-500m-chat,0.18395476399860247,0.21723518850987433,10,1
ontocord/wide_3b_sft_stage1.2-ss1-expert_news,0.3250571997282456,0.41831238779174146,8,1
postbot/gpt2-medium-emailgen,0.3250571997282456,0.42908438061041293,8,1
fblgit/miniclaus-qw1.5B-UNAMGS,0.25239082174414,0.34290843806104127,8,1
Etherll/Chocolatine-3B-Instruct-DPO-Revised-Ties-v2,0.39909968424464765,0.3357271095152603,8,1
Invalid-Null/PeiYangMe-0.5,0.4127961005938317,0.2513464991023339,8,1
NotASI/FineTome-Llama3.2-1B-0929,0.22367547098029472,0.2710951526032316,8,1
FINGU-AI/Q-Small-3B,0.3250571997282456,0.31956912028725315,8,1
MaziyarPanahi/calme-2.1-phi3.5-4b,0.21274124209121523,0.3500897666068223,8,1
appvoid/arco-2-instruct,0.14255618566018716,0.21364452423698385,37,1
jpacifico/Lucie-7B-Instruct-Merged-Model_Stock-v1.1,0.3250571997282456,0.3590664272890485,8,1
MaziyarPanahi/calme-2.1-phi3-4b,0.1895508109633183,0.33213644524236985,11,1
JayHyeon/Qwen_0.5-MDPO_0.5_4e-6-3ep_0alp_0lam,0.3250571997282456,0.3644524236983842,8,1
jebish7/Nemotron-Mini-4B-Instruct,0.18511841873025986,0.27289048473967686,12,1
ymcki/gemma-2-2b-jpn-it-abliterated-17-18-24,0.17744911119259543,0.2764811490125673,11,1
tinycompany/SigmaBoi-nomic-moe,0.21153760649001235,0.2980251346499102,8,1
JayHyeon/Qwen_0.5-IRPO_3e-6-2ep_1alp_0lam,0.2260170395700946,0.26032315978456017,10,1
bamec66557/VICIOUS_MESH-12B-0.X.ver,0.18614516214237178,0.30341113105924594,9,1
ontocord/wide_3b_sft_stage1.2-ss1-expert_how-to,0.3250571997282456,0.4254937163375224,8,1
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,0.2601523980871236,0.2998204667863555,8,1
Sakalti/Anemoi-3B,0.21282271909335004,0.2998204667863555,11,1
EpistemeAI/OpenReasoner-Llama-3.2-3B-rs1.0,0.3250571997282456,0.43087971274685816,8,1
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.3,0.2133405225052717,0.2585278276481149,8,1
jpacifico/Chocolatine-3B-Instruct-DPO-v1.0,0.178434764427956,0.3141831238779174,13,1
assskelad/smollm2-360M-sft_SmallThoughts,0.3250571997282456,0.4272890484739677,8,1
Sakalti/light-3b-beta,0.19336632483360575,0.29084380610412924,12,1
iFaz/llama32_3B_en_emo_5000_stp,0.3016614836026135,0.3877917414721723,8,1
Qwen/Qwen2.5-0.5B-Instruct,0.27195115474435666,0.2495511669658887,8,1
RESMPDEV/Qwen2-Wukong-0.5B,0.27195115474435666,0.21543985637342908,8,1
T145/qwen-2.5-3B-merge-test,0.3213806251117825,0.40933572710951527,8,1
CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct,0.3250571997282456,0.42010771992818674,8,1
Nexesenex/Llama_3.2_1b_Synopsys_0.1,0.1358019530548584,0.21005385996409337,57,1
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-epoch5,0.18410280364836668,0.23877917414721722,9,1
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_math_stories.no_issue,0.3250571997282456,0.40394973070017953,8,1
bhuvneshsaini/merged_model,0.3250571997282456,0.4021543985637343,8,1
meditsolutions/Llama-3.2-SUN-HDIC-1B-Instruct,0.13279350043391563,0.17953321364452424,88,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-3ep_0alp_0lam,0.3250571997282456,0.35368043087971274,8,1
meditsolutions/Llama-3.2-SUN-1B-chat,0.3250571997282456,0.39497307001795334,8,1
brgx53/3Bgeneral-ECE-PRYMMAL-Martial,0.19848689040246892,0.3267504488330341,8,1
TinyLlama/TinyLlama-1.1B-Chat-v0.6,0.27195115474435666,0.22980251346499103,8,1
qq8933/OpenLongCoT-Base-Gemma2-2B,0.3250571997282456,0.4111310592459605,8,1
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_1vpo_const,0.3250571997282456,0.33213644524236985,8,1
netcat420/MFANN3bv0.19,0.15359660691335375,0.27289048473967686,21,1
VAGOsolutions/SauerkrautLM-Gemma-2b,0.27195115474435666,0.2495511669658887,8,1
Shreyash2010/Uma-4x4B-Instruct-v0.1,0.23518570477078365,0.35547576301615796,9,1
lalainy/ECE-PRYMMAL-YL-1B-SLERP-V4,0.2516251571297119,0.35547576301615796,8,1
MaziyarPanahi/calme-2.2-phi3-4b,0.18050857416427737,0.3213644524236984,10,1
vhab10/llama-3-8b-merged-linear,0.27663172625065535,0.31956912028725315,8,1
Qwen/Qwen2.5-Math-7B-Instruct,0.27195115474435666,0.2639138240574506,8,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_2ep,0.33574577582145154,0.3016157989228007,8,1
allenai/OLMoE-1B-7B-0924,0.20387771629247223,0.25493716337522443,9,1
OpenBuddy/openbuddy-zero-3b-v21.2-32k,0.27195115474435666,0.24775583482944344,8,1
agentlans/Llama-3.2-1B-Instruct-CrashCourse12K,0.34454342774755015,0.28186714542190305,8,1
google/recurrentgemma-2b-it,0.1539930746153349,0.26570915619389585,25,1
bamec66557/VICIOUS_MESH-12B_Razor,0.2087635826373482,0.30341113105924594,8,1
ontocord/merged_0.2_expert_0.8-stack_2x,0.3250571997282456,0.42908438061041293,8,1
lalainy/ECE-PRYMMAL-YL-1B-SLERP-V3,0.25239082174414,0.3608617594254937,8,1
magnifi/Phi3_intent_v56_3_w_unknown_5_lr_0.002,0.21655925655317584,0.2872531418312388,10,1
MEscriva/ECE-PRYMMAL-0.5B-FT-V5-MUSR-Mathis,0.16336496244859186,0.24057450628366248,15,1
insightfactory/Llama-3.2-3B-Instruct-unsloth-bnb-4bitlora_model,0.14102833308685125,0.21364452423698385,43,1
tiiuae/Falcon3-1B-Instruct,0.1688900787795478,0.2585278276481149,14,1
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_0alp_0lam,0.3015951152918815,0.3357271095152603,8,1
inumulaisk/eval_model,0.4245178203170581,0.2998204667863555,8,1
nbeerbower/Dumpling-Qwen2.5-1.5B,0.1712489717519731,0.22262118491921004,16,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-2ep_0alp_0lam,0.3250571997282456,0.35368043087971274,8,1
netcat420/MFANN3bv1.4,0.1588234002865169,0.27241379310344827,20,2
netcat420/MFANN3bv1.2,0.33768160928460805,0.3310344827586207,9,2
Mxode/NanoLM-1B-Instruct-v1.1,0.24641261404640902,0.23793103448275862,8,2
nidum/Nidum-Limitless-Gemma-2B,0.1432305538870132,0.2793103448275862,34,2
prithivMLmods/Bellatrix-1.5B-xElite,0.290695960956539,0.29482758620689653,8,2
ontocord/wide_3b_sft_stage1.1-ss1-no_redteam_skg_poem.no_issue,0.2657051885843678,0.3413793103448276,8,2
allknowingroger/Gemma2Slerp1-2.6B,0.19385723092764073,0.27413793103448275,8,2
OpenLLM-France/Lucie-7B,0.2861425776464085,0.3086206896551724,9,2
godlikehhd/alpaca_data_sampled_ifd_5200,0.2567165347318731,0.3396551724137931,8,2
tiiuae/falcon-mamba-7b,0.1788715916333689,0.31724137931034485,9,2
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-2ep_0alp_0lam,0.28405455814077096,0.33448275862068966,8,2
AI4free/Dhanishtha,0.12572667486243003,0.2206896551724138,83,2
bunnycore/Llama-3.2-3B-Long-Think,0.24641261404640902,0.23275862068965517,8,2
pszemraj/Llama-3-6.3b-v0.1,0.24641261404640902,0.27241379310344827,8,2
sabersaleh/Llama2-7B-SimPO,0.37460013031500844,0.35344827586206895,8,2
JayHyeon/Qwen_0.5-DPO_1e-7-3ep_0alp_0lam,0.28405455814077096,0.3310344827586207,8,2
ValiantLabs/Llama3.2-3B-ShiningValiant2,0.16845574648036193,0.30517241379310345,13,2
T145/ZEUS-8B-V15,0.259494919765437,0.3017241379310345,10,2
vonjack/Phi-3-mini-4k-instruct-LLaMAfied,0.1730253480568809,0.31896551724137934,10,2
Sakalti/Llama3.2-3B-Uranus-1,0.13957213338278437,0.2603448275862069,34,2
Novaciano/LEWD-Mental-Cultist-3.2-1B,0.33343885846953236,0.2672413793103448,8,2
llnYou/ECE-PRYMMAL-YL-1B-SLERP-V5,0.2567165347318731,0.3293103448275862,8,2
Sakalti/Saba1.5-Pro-3B,0.3096122482610974,0.3293103448275862,8,2
Sakalti/SJT-0.5B,0.15246497273665918,0.25689655172413794,25,2
ontocord/wide_3b_sft_stage1.1-ss1-with_math.no_issue,0.37460013031500844,0.3810344827586207,8,2
pankajmathur/orca_mini_v9_6_1B-Instruct,0.1465309777060072,0.22413793103448276,22,2
iFaz/llama32_3B_en_emo_1000_stp,0.37460013031500844,0.3896551724137931,8,2
KingNish/qwen-1b-continued-v2.1,0.15168897762461242,0.23275862068965517,16,2
akhadangi/Llama3.2.1B.0.01-First,0.12257502637872175,0.20689655172413793,125,2
Youlln/ECE-PRYMMAL0.5-FT,0.1899217122859692,0.25862068965517243,9,2
netcat420/MFANN-phigments-slerp-V3.2,0.1588234002865169,0.27241379310344827,20,2
microsoft/Phi-3-mini-4k-instruct,0.43710160426929295,0.3396551724137931,8,2
LLM4Binary/llm4decompile-1.3b-v2,0.20951723891121254,0.2775862068965517,8,2
Mxode/NanoLM-1B-Instruct-v2,0.24641261404640902,0.23793103448275862,8,2
JayHyeon/Qwen_0.5-DPOP_5e-7-3ep_0alp_5lam,0.28405455814077096,0.33793103448275863,8,2
lesubra/ECE-EIFFEL-3Bv3,0.1812599657793949,0.3293103448275862,10,2
vonjack/SmolLM2-360M-Merged,0.13715721993318616,0.2517241379310345,35,2
yuchenxie/ArlowGPT-3B-Multilingual,0.36203321566389357,0.38448275862068965,8,2
allenai/OLMo-7B-hf,0.2585087438626535,0.2482758620689655,8,2
EpistemeAI/ReasoningCore-3B-T1_1,0.37460013031500844,0.3896551724137931,8,2
Youlln/3PRYMMAL-PHI3-3B-SLERP,0.2040476067227178,0.3275862068965517,11,2
JayHyeon/Qwen_0.5-DPO_1e-6-3ep_0alp_0lam,0.2601524194403087,0.296551724137931,8,2
HuggingFaceTB/SmolLM-1.7B,0.14047302598664035,0.23275862068965517,27,2
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V2,0.19385723092764073,0.29482758620689653,8,2
godlikehhd/alpaca_data_ifd_me_max_5200,0.16177723998105623,0.2827586206896552,12,2
NYTK/PULI-LlumiX-32K,0.14226490469378528,0.23620689655172414,28,2
Nexesenex/Llama_3.2_1b_RandomLego_RP_R1_0.1,0.37460013031500844,0.3086206896551724,8,2
aloobun/d-SmolLM2-360M,0.13455787261551047,0.23620689655172414,38,2
V3N0M/Jenna-Tiny-2.0,0.15160821727936818,0.23448275862068965,20,2
Sicarius-Prototyping/Micropenis_1B,0.15175561738431495,0.2396551724137931,16,2
meditsolutions/Llama-3.2-SUN-2.5B-chat,0.24641261404640902,0.22758620689655173,8,2
DeepMount00/Lexora-Lite-3B_v2,0.13098448634008097,0.25,49,2
akhadangi/Llama3.2.1B.0.01-Last,0.12317141984930297,0.20862068965517241,114,2
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1.1,0.23348976908046282,0.22413793103448276,8,2
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7-3ep_0alp_0lam,0.28405455814077096,0.33793103448275863,8,2
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_2ep_0alp_0lam,0.28405455814077096,0.33793103448275863,8,2
ontocord/wide_3b_sft_stage1.2-ss1-expert_math,0.37460013031500844,0.3775862068965517,8,2
Marsouuu/lareneg3B-ECE-PRYMMAL-Martial,0.16635119222262673,0.296551724137931,13,2
JayHyeon/Qwen_0.5-IRPO_5e-7-1ep_1alp_0lam,0.24900649977748052,0.3103448275862069,8,2
ContactDoctor/Bio-Medical-Llama-3-8B,0.2514305009680603,0.35517241379310344,8,2
JayHyeon/Qwen_0.5-DPOP_3e-7-1ep_0alp_5lam,0.28405455814077096,0.32413793103448274,8,2
