model,scenarios_administered,criteria_administered,stop_reason,precision_reached,judge_lookups,judge_missing,obs_acc,theta_full_correctness,theta_cat_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_full_scaffolding,theta_cat_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding
HuggingFaceTB/SmolLM2-360M,24,117,precision_reached,True,117,0,0.04424778761061947,-3.3626953593895825,-2.050102,-2.513726208781249,-2.9258845109720744,0.297896,94,0.721182210978731,0.691777,0.6618132115395735,0.7785317531298923,0.294709,45
HuggingFaceTB/SmolLM2-360M-Instruct,29,138,precision_reached,True,138,0,0.06244796003330558,-1.4417475102104975,-1.462167,-1.6513846994048091,-1.795448617339104,0.296572,102,-0.7969806893750886,-0.725602,-0.7557706004794648,-0.8357725774731876,0.298644,58
LLM360/Amber,26,132,precision_reached,True,132,0,0.03648424543946932,-4.861662345638008,-2.501919,-3.249015361754186,-4.403009083131251,0.299893,106,0.8492859278878826,0.842923,0.8227141812452359,0.9293350172245306,0.299349,46
Qwen/Qwen2-0.5B,25,117,precision_reached,True,117,0,0.03968914793227866,-2.6083602519009004,-1.677199,-1.9383304343087835,-2.160975362031803,0.295576,89,-0.4505447588279179,-0.050148,-0.13474245549688046,-0.09719910963754241,0.298076,46
Qwen/Qwen2-1.5B,25,121,precision_reached,True,121,0,0.09474854126146151,-0.5418715254070714,-0.588457,-0.6268579810692836,-0.6456129347148494,0.297039,88,-1.2219625577040523,-1.261023,-1.2064283748282847,-1.3455996533752759,0.29442,56
Qwen/Qwen2-7B,17,89,precision_reached,True,89,0,0.27932960893854747,1.5999978882255521,1.248382,1.2271028001857651,1.2820814591016407,0.148835,76,0.06225360553423992,0.438075,0.03122824723634707,0.3077429255967215,0.156413,32
Qwen/Qwen2.5-0.5B,28,133,precision_reached,True,133,0,0.06343906510851419,-1.3358899498761034,-0.837828,-0.89931770255415,-0.9348849202033036,0.285009,99,-1.0203081208488862,-0.846614,-0.8572183779424454,-0.974195024521016,0.296553,59
Qwen/Qwen2.5-0.5B-Instruct,25,120,precision_reached,True,120,0,0.0848872808238241,-0.6581753317485411,-0.519938,-0.5559100038632216,-0.5515348338705874,0.289539,87,-1.2111990036393765,-0.833405,-0.8580820992815404,-0.9825523483725602,0.298687,56
Qwen/Qwen2.5-1.5B,18,87,precision_reached,True,87,0,0.18015037593984962,0.8000020550034199,0.934778,0.84531381391002,0.9113559164726976,0.260428,59,-1.548036599732023,-1.191051,-1.1445927311370285,-1.3177317140014637,0.270156,41
Qwen/Qwen2.5-1.5B-Instruct,17,76,precision_reached,True,76,0,0.232420220276758,1.333330512805253,1.736458,1.6393179136764524,1.6817286399672051,0.215079,52,-1.502620468122803,-1.343314,-1.3234677247297266,-1.444646971209874,0.25791,37
Qwen/Qwen2.5-3B,17,85,precision_reached,True,85,0,0.27180925666199157,1.5999999492839896,1.830537,1.7917966310486506,1.9502743133536296,0.225373,58,-0.813440741239356,-0.866932,-0.9017090416183755,-1.0160883059630919,0.298972,43
Qwen/Qwen2.5-3B-Instruct,17,89,precision_reached,True,89,0,0.3739424703891709,2.1335492025443554,2.011868,1.930601282463469,2.021556265057753,0.139124,73,0.26297339361657296,0.281875,0.20345713358914658,0.26199275032490316,0.139353,37
Qwen/Qwen2.5-7B,17,89,precision_reached,True,89,0,0.356341189674523,2.133333333396608,2.081105,2.099817423328131,2.1742089985331177,0.171203,75,0.32649586352898047,0.281962,0.22219497794789694,0.23288675856298474,0.172567,36
Qwen/Qwen2.5-7B-Instruct,17,90,precision_reached,True,90,0,0.47922515440763613,2.6666666666669614,2.506718,2.469643078955899,2.510706337604719,0.165582,79,0.26913600322726344,0.003922,0.1902749742515444,0.20837916151478955,0.184754,34
Qwen/Qwen2.5-Coder-7B,17,69,precision_reached,True,69,0,0.32567908148977875,2.1333330966362034,2.352087,2.145399207290377,2.2653010939840135,0.167588,54,-0.0012135858725835,0.082434,0.0013509607950613592,0.09211116441957083,0.168641,29
Qwen/Qwen2.5-Math-7B,17,84,precision_reached,True,84,0,0.3443080357142857,2.399997985047545,2.497314,2.4211672642668347,2.56605956115964,0.165944,67,-1.7477606086199375,-0.964251,-1.5284688698934412,-1.6708252228713723,0.253278,29
Qwen/Qwen3-0.6B,17,82,precision_reached,True,82,0,0.19950262503453992,1.0666851157389936,1.73024,1.573200788764564,1.6413095302218188,0.216583,56,-1.8906368779003944,-1.667415,-1.7587314993805554,-1.8379318650920642,0.292439,43
Qwen/Qwen3-1.7B,34,192,precision_reached,True,192,0,0.4359612724757953,2.6670964015420706,2.946197,2.9011542354004742,2.994643225269577,0.145994,154,-2.597354718870633,-2.539842,-2.7514209038581456,-3.222627084830781,0.299157,79
Qwen/Qwen3-4B,17,97,precision_reached,True,97,0,0.5638827433628318,3.7333333333574847,3.520914,3.508398157413291,3.6456555298904147,0.1661,83,-1.7538453673573613,-1.241356,-1.3734972476467489,-1.449799652005528,0.211159,34
TinyLlama/TinyLlama-1.1B-Chat-v1.0,26,118,precision_reached,True,118,0,0.038034425319267075,-2.4642888113321746,-1.458705,-1.7337313331541682,-1.9384538478351268,0.299509,89,-1.0021383923676077,-0.906493,-0.8533011255585726,-1.0617270343545855,0.296667,50
allenai/OLMo-2-0425-1B,29,132,precision_reached,True,132,0,0.0980011104941699,-0.7460249019514619,-1.164401,-1.2289515271103006,-1.2996244460359683,0.289293,98,-0.3169938145642374,-0.067481,-0.07852424061031235,-0.0638852807238103,0.297718,51
allenai/OLMo-2-1124-7B,19,93,precision_reached,True,93,0,0.23218776194467727,1.0679491709585387,1.453241,1.441726554438217,1.608062085869002,0.279731,64,-0.24419939235797827,-0.673205,-0.6955164630315462,-0.7724961452277661,0.296236,45
bigscience/bloom-1b1,31,140,precision_reached,True,140,0,0.035664915675974566,-4.437655252108893,-2.573364,-3.285767564155906,-4.383951285065107,0.298459,109,0.6987064855773166,0.663855,0.7309336123003488,0.7861161350565156,0.290115,47
bigscience/bloom-1b7,26,131,precision_reached,True,131,0,0.027101769911504425,-4.960605116581176,-2.447056,-3.232589195440586,-4.357651440215902,0.291141,102,0.09565416135613361,0.429526,0.4062067762649139,0.4722204621107247,0.299592,48
bigscience/bloom-3b,32,146,precision_reached,True,146,0,0.031500414479137887,-3.9429269883085247,-2.462347,-3.219804728801983,-4.3410421443061376,0.298572,109,-0.0047780897154424355,0.170045,0.1679323348464253,0.18847602116668047,0.299949,53
bigscience/bloom-560m,25,114,precision_reached,True,114,0,0.027446631549764348,-5.827752169801535,-2.360582,-3.2830484933607287,-5.13531159810007,0.299861,89,0.7089058384398854,0.944861,0.9661634843430044,1.0665898004212075,0.297435,39
bigscience/bloom-7b1,30,132,precision_reached,True,132,0,0.041515742546670384,-2.9009102408137895,-1.954205,-2.299635998640068,-2.6113007601295095,0.296545,99,-0.0728983384781087,0.024719,-0.054986675619507014,-0.02959089026287263,0.293482,52
bigscience/bloomz-1b7,26,126,precision_reached,True,126,0,0.049945115257958285,-5.76978070902452,-2.63726,-3.5592652047615996,-6.209361367701805,0.297461,106,2.1844777616677344,2.202241,2.1042469019681556,3.738955371588607,0.179164,40
bigscience/bloomz-3b,21,107,precision_reached,True,107,0,0.04811657959857025,-5.286124840907665,-2.503374,-3.436947764692097,-5.37220120342616,0.295355,94,1.815393473636127,2.061802,1.4744256053192997,1.738022637905362,0.203699,29
bigscience/bloomz-7b1,26,134,precision_reached,True,134,0,0.06081452944413869,-5.405328248478725,-2.619803,-3.5230606345107467,-6.05396759578928,0.297686,113,3.044363107245883,2.234153,2.2801309648334693,3.6998534989004748,0.18754,45
deepseek-ai/deepseek-coder-6.7b-base,22,103,precision_reached,True,103,0,0.08817025981205086,-0.8114363421730199,-0.64418,-0.7583822127280604,-0.75707137486122,0.293568,72,-0.21482492799145192,-0.131134,-0.1779328603761945,-0.1598884843903363,0.298867,46
deepseek-ai/deepseek-llm-7b-base,24,117,precision_reached,True,117,0,0.052821795941062,-2.2903121688514503,-1.418404,-1.712932262841877,-1.8925612497926116,0.291312,84,0.1231432053617092,-0.190647,-0.22368999758373082,-0.20012484833951205,0.297542,55
deepseek-ai/deepseek-math-7b-base,26,133,precision_reached,True,133,0,0.03624792473713337,-4.235961032585829,-2.426622,-2.837326076802514,-3.2695930096676418,0.296495,111,0.7829444493165594,1.281221,1.3029539259927991,1.416104233824403,0.297999,46
facebook/opt-1.3b,17,99,precision_reached,True,99,0,0.0763927192498621,-2.0574105868714305,-1.709965,-2.13264624674106,-2.460382355390973,0.294688,86,1.2897133072390043,1.664326,1.7031665010083858,2.214369148367061,0.282566,34
facebook/opt-2.7b,18,108,precision_reached,True,108,0,0.07620099392600774,-2.050553326049414,-1.980698,-2.2669002753522838,-2.5216062812814455,0.294611,87,1.3089919875665452,1.501092,1.605657433304525,1.8391130720843571,0.297498,41
facebook/opt-6.7b,17,99,precision_reached,True,99,0,0.06681391496410823,-2.342495224523608,-1.832941,-2.1720515881641576,-2.3849258721173694,0.281884,84,1.0389512025929872,1.611376,1.3387914342968832,1.7083130592022189,0.278114,32
google/gemma-2-2b,25,117,precision_reached,True,117,0,0.08592017738359202,-1.0082732298340478,-0.211584,-0.2475291152340854,-0.21696645511882082,0.292351,80,-0.037984740882366974,-0.147886,-0.16110457077538679,-0.15381508060208365,0.294051,54
h2oai/h2o-danube2-1.8b-base,34,141,precision_reached,True,141,0,0.06533776301218161,-1.3420890617250643,-0.855227,-0.9208950019262159,-0.9620626870567506,0.299641,99,-0.37739294453153627,-0.304425,-0.30392529040299626,-0.3316893936956068,0.298235,61
h2oai/h2o-danube3-4b-base,17,78,precision_reached,True,78,0,0.13841886269070736,0.20966859966060283,0.235963,0.16666389356773206,0.24313803432780562,0.252755,57,-0.8176376397761336,-0.903082,-0.7129660924336856,-0.8896405798583136,0.258796,33
ibm-granite/granite-3.0-2b-base,17,82,precision_reached,True,82,0,0.19410112359550563,0.8000040259698971,1.154079,1.0844929709454236,1.1781871794708967,0.173854,68,0.1461895373332753,0.475693,0.18130882336009208,0.3533651343646706,0.183175,32
ibm-granite/granite-3.1-2b-base,17,87,precision_reached,True,87,0,0.1902493695713085,0.7999945858881456,0.789098,0.7325445381926455,0.8031079900226235,0.230193,71,-0.08273636877318753,0.562264,0.42835237171981005,0.5985751239698701,0.238637,37
ibm-granite/granite-3.1-2b-instruct,19,83,precision_reached,True,83,0,0.26748740906547286,1.3347056779546334,1.434886,1.4031121760027099,1.5239565086712452,0.259563,57,0.016719479416480658,0.039406,-0.047749594881046145,0.008080369753666652,0.296279,39
lmsys/vicuna-7b-v1.5,26,110,precision_reached,True,110,0,0.1433370660694289,-6.409528986502294e-06,-0.187736,-0.22860199764779607,-0.20593288031350548,0.28054,78,0.3665693602609425,0.054844,0.04477713492547662,0.06446256104524664,0.295455,44
meta-llama/Llama-3.2-1B,28,136,precision_reached,True,136,0,0.04600280504908836,-2.8426214804267453,-2.074767,-2.34077633639854,-2.6412049202975387,0.297322,106,0.2840959415296861,0.42753,0.400983129001579,0.446216888233217,0.292688,50
meta-llama/Llama-3.2-1B-Instruct,24,109,precision_reached,True,109,0,0.09773172780733688,-0.3044642739038534,-0.423062,-0.5180277219401669,-0.49472683167086834,0.28872,76,-1.361391226034001,-0.86766,-0.8498923110529091,-1.0061328452242613,0.293294,51
meta-llama/Llama-3.2-3B,17,87,precision_reached,True,87,0,0.11135672837800498,-0.27561783290018527,0.954462,0.7639430583636974,0.9315059482985506,0.205427,67,-0.10852009035254866,0.304839,-0.075088872945241,0.021872229403003176,0.204743,39
meta-llama/Llama-3.2-3B-Instruct,17,88,precision_reached,True,88,0,0.2624612785130949,1.0838963117560316,1.230124,1.17841148543984,1.3030077222010024,0.184745,77,1.3324823007312314,1.253783,1.29307503450027,1.1584028009059224,0.189588,31
microsoft/Phi-3-mini-4k-instruct,18,86,precision_reached,True,86,0,0.15995556789780616,0.5112643879225656,1.242474,1.127416415211883,1.2148609328370799,0.259232,60,0.6607022606480843,0.03751,0.031509189449886316,0.08117364422857533,0.294515,46
microsoft/Phi-3.5-mini-instruct,17,81,precision_reached,True,81,0,0.25681691708402893,1.5730780189339293,1.239769,1.184664865959537,1.2854883706530305,0.255385,54,-1.2171935702176462,-1.216364,-1.1653987193317041,-1.3211944561781432,0.276336,41
microsoft/phi-1_5,27,121,precision_reached,True,121,0,0.05102040816326531,-2.3306596263130954,-1.142628,-1.2207642087233799,-1.29349336498843,0.297962,88,0.13447667774889266,-0.381977,-0.4878672400773134,-0.5021955555165868,0.293367,53
microsoft/phi-2,17,73,precision_reached,True,73,0,0.1493741307371349,0.2527523108132778,0.567463,0.4958002126478937,0.6034363166653669,0.295408,51,0.4302206536028135,0.539706,0.4775254886171042,0.5854409977229136,0.296192,31
mistralai/Mistral-7B-Instruct-v0.3,17,90,precision_reached,True,90,0,0.23854748603351955,1.0668112306300277,1.13771,1.1221100102112025,1.2106769333483853,0.227513,75,0.717597282939786,0.51942,0.45234193087919883,0.5599716523136478,0.245295,38
mistralai/Mistral-7B-v0.1,22,95,precision_reached,True,95,0,0.18570207917972087,0.7864273433295145,0.485768,0.40991113205300395,0.5233436030388935,0.294323,59,0.30282535727728804,0.063334,0.04615005197290428,0.07303078652636923,0.298627,51
mistralai/Mistral-7B-v0.3,17,82,precision_reached,True,82,0,0.19765110283586365,0.8000446279587317,0.519793,0.46934600535013415,0.5541424614615172,0.264268,57,0.4655726296540811,0.650132,0.5996211158050432,0.7191187869629903,0.285653,37
nvidia/Nemotron-Mini-4B-Instruct,26,118,precision_reached,True,118,0,0.13283208020050125,-8.062604921794134e-05,0.205806,0.17608630475607617,0.24216226700533844,0.262372,80,-0.19629786086394507,-0.316257,-0.323835578067917,-0.3349736435612021,0.297664,53
openai-community/gpt2,27,137,precision_reached,True,137,0,0.042652724270776,-5.398024916622208,-2.797139,-3.5697007203505002,-4.627865182261788,0.298565,114,1.6663560743302201,2.027173,2.0725028508422567,3.0541221528528713,0.295452,43
openai-community/gpt2-large,24,121,precision_reached,True,121,0,0.0539053905390539,-3.744539762512349,-2.502915,-3.317553405189962,-4.635164803450787,0.29817,94,1.4184527424514666,0.925066,1.0158314577807923,1.1368597294654155,0.286411,43
openai-community/gpt2-medium,28,135,precision_reached,True,135,0,0.038821585903083704,-5.924247313622586,-2.495029,-3.427189966183841,-5.751774310525183,0.299828,104,1.4161077172324257,1.071239,1.102733981942547,1.2139374750208012,0.287784,45
openai-community/gpt2-xl,23,115,precision_reached,True,115,0,0.05428492697712869,-3.532540434781222,-2.242986,-2.7341702098546365,-3.211281819358956,0.298582,91,1.3865815513411168,1.203041,1.2116304761522811,1.3325238302673452,0.296433,39
openbmb/MiniCPM-2B-sft-bf16,22,105,precision_reached,True,105,0,0.05194805194805195,-2.4912677930267755,-1.362536,-1.57659019681364,-1.7115749191786138,0.291177,82,0.5904124702673437,0.620433,0.6873445990289058,0.7407920690468999,0.298081,41
stabilityai/stablelm-2-1_6b,17,90,precision_reached,True,90,0,0.060077519379844964,-2.0550287575863315,-1.802112,-2.4965983961588716,-3.081101769011627,0.295618,73,0.4151469729445256,1.380989,0.9261312908526458,1.0774718201048004,0.27068,36
stabilityai/stablelm-2-zephyr-1_6b,31,139,precision_reached,True,139,0,0.06698034874065874,-1.2294486135534912,-0.893235,-0.9963706313319235,-1.047628730259645,0.295066,98,-1.0081442751371654,-0.324758,-0.33362703994372167,-0.34835653548620765,0.295356,61
stabilityai/stablelm-3b-4e1t,25,116,precision_reached,True,116,0,0.05629506378258458,-2.118216130346594,-1.118599,-1.2079508351925177,-1.2783814516461058,0.282199,86,-0.016115734778638306,0.480362,0.4261643407676382,0.4915664052393372,0.285852,47
stabilityai/stablelm-zephyr-3b,26,124,precision_reached,True,124,0,0.0802899358795651,-0.7926830767382889,-0.377847,-0.42169759018236525,-0.41251856488764327,0.291038,91,-1.3171549854701485,-1.037858,-1.0265018464548639,-1.1706393829752102,0.295765,49
tiiuae/Falcon3-1B-Base,17,86,precision_reached,True,86,0,0.13730929264909847,0.2659766949777516,0.968749,0.5852250479981935,0.7768265161455313,0.222216,56,-1.1097320561835,-1.075625,-1.0103632249961065,-1.188982022366095,0.245232,49
tiiuae/Falcon3-3B-Base,17,89,precision_reached,True,89,0,0.28531311429373774,1.6000588781172054,1.954297,1.9455448759968137,2.117844624331805,0.2361,64,-1.0888767127534167,-0.840104,-0.8834426920898779,-1.0017063963407078,0.283193,44
tiiuae/Falcon3-7B-Base,17,91,precision_reached,True,91,0,0.375280269058296,2.399999974068973,2.450896,2.4347058618938666,2.4854601091849413,0.159523,81,-0.09330280587173008,-0.083934,-0.13932349616170148,-0.10657465387713115,0.183052,28
togethercomputer/RedPajama-INCITE-7B-Base,27,133,precision_reached,True,133,0,0.03567477876106195,-3.8702515644809203,-2.436081,-3.018532047094091,-3.7540464006069643,0.297628,107,0.6306433156824678,0.736375,0.7362847775443836,0.8405808170947893,0.298603,47
togethercomputer/RedPajama-INCITE-Base-3B-v1,26,123,precision_reached,True,123,0,0.04674182018146824,-3.772736319507034,-2.150806,-2.541834649980194,-2.9048360517568494,0.298034,97,1.1760353782548227,1.111925,1.119033206356852,1.2307254033862909,0.295229,43
01-ai/Yi-1.5-6B,17,81,precision_reached,True,81,0,0.20268787712561712,1.0521384193347993,0.940264,0.8581334954514234,0.9233616575585514,0.260153,55,-0.8128671205405272,-1.323992,-1.371551145415235,-1.478893518058717,0.271009,41
01-ai/Yi-1.5-6B-Chat,17,82,precision_reached,True,82,0,0.3069116840373011,1.6224521196303447,1.332561,1.2873331535552657,1.3419043085746776,0.159823,71,-0.8348538290543142,0.415769,-0.048959458937978366,0.3433030091980001,0.163649,28
01-ai/Yi-6B-200K,28,139,precision_reached,True,139,0,0.08804168952276467,-1.6224345546632073,-1.763234,-1.975250599887639,-2.162995514010509,0.292956,107,1.1926632223328988,1.038893,1.0490123610810935,1.136296957179777,0.274391,55
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,22,113,precision_reached,True,113,0,0.06884256719692813,-4.517662857640513,-2.595355,-3.3525878717552207,-4.81632287706988,0.299022,93,3.052581570900868,1.988842,2.143519103013486,3.244808064657657,0.297765,34
BEE-spoke-data/smol_llama-220M-openhermes,23,114,precision_reached,True,114,0,0.05019199122325837,-4.177679754580565,-2.292032,-2.837471558779502,-3.4110393753015975,0.29678,92,1.2237322836052411,1.397413,1.4449154648491263,1.594684954698864,0.295549,37
BSC-LT/salamandra-2b,27,128,precision_reached,True,128,0,0.07679648930334614,-2.6223159141873666,-1.983351,-2.400088442419229,-2.755086484296053,0.292888,101,1.4453735204055969,0.736377,0.7966300270479688,0.863372573188263,0.290617,46
BSC-LT/salamandra-2b-instruct,27,125,precision_reached,True,125,0,0.06637410861217773,-2.172446028818473,-2.06821,-2.4567674243394717,-2.79815027175903,0.294596,98,0.28852104994702443,0.416887,0.40258029426369113,0.4540721958476134,0.295336,47
BSC-LT/salamandra-7b,20,100,precision_reached,True,100,0,0.1086121777290181,-1.0885808412484252,-1.19011,-1.3185704118847341,-1.4145146009705396,0.299478,76,1.0848918498210227,0.761273,0.7842463977331966,0.8729249120203084,0.292736,44
BSC-LT/salamandra-7b-instruct,28,125,precision_reached,True,125,0,0.1151947339550192,-0.5296553482314417,-0.724843,-0.7763091198152061,-0.8038482430646987,0.296252,88,-0.31464832719440566,-0.223131,-0.2230448988404031,-0.23377347294647172,0.299218,50
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,17,80,precision_reached,True,80,0,0.374108612177729,2.1333334954262577,1.925683,1.9335622840416606,2.0959152344511773,0.23572,54,-0.005814198328095154,-0.868984,-0.8059352284913801,-0.984670285529376,0.284871,40
OpenBMB/MiniCPM4-0.5B,22,101,precision_reached,True,101,0,0.09736697750959956,-0.8165980502716068,-0.942623,-1.0214218972934521,-1.075186710145862,0.297997,78,-0.779531376333615,-1.175421,-1.1528078560548076,-1.330971215015764,0.267552,40
Qwen/Qwen1.5-1.8B,38,165,precision_reached,True,165,0,0.03510696653867252,-3.876432013619266,-2.587317,-3.3080085723144355,-4.40478311638173,0.295021,129,-0.26852132440734644,-0.165492,-0.1690340216012622,-0.17397943074108976,0.297288,53
Qwen/Qwen1.5-1.8B-Chat,31,145,precision_reached,True,145,0,0.06637410861217773,-1.8376143878789182,-1.554068,-1.7611872062457574,-1.9351254576712613,0.29748,108,-0.7034609429356069,-0.512189,-0.5162989153571398,-0.5463309965058265,0.294612,58
ai-forever/mGPT,34,181,precision_reached,True,181,0,0.0575973669775096,-5.213090026971882,-3.065033,-3.722413752331254,-5.551595403516177,0.299637,148,2.9121401375106646,2.374602,2.3248629791446893,3.4843397609241364,0.187381,68
allenai/OLMo-1B-hf,26,135,precision_reached,True,135,0,0.06034009873834339,-5.26669798720668,-2.79636,-3.6383433730006107,-5.423244499189159,0.295652,112,2.9426319746452942,2.101858,2.240045092032869,3.4581345027626944,0.283321,39
allenai/OLMo-2-0425-1B-DPO,20,84,precision_reached,True,84,0,0.149519890260631,0.11365159504672202,0.394091,0.2864283858304616,0.41712696508548075,0.282006,53,-1.2050625582560959,-0.741958,-0.7419217143864856,-0.8856608133221945,0.299623,45
allenai/OLMo-2-0425-1B-Instruct,18,81,precision_reached,True,81,0,0.15633571036752605,0.2663012466379264,0.803847,0.6541357847671719,0.7167025213819689,0.257525,57,-1.1583233508023318,-0.997331,-0.9402832999332745,-1.1424642731987982,0.29251,36
arcee-ai/raspberry-3B,17,85,precision_reached,True,85,0,0.2421832144816237,1.0666706086014397,1.221586,1.1653636578628466,1.286129444328333,0.181762,71,0.10000889472275093,0.314439,0.03503364794902877,0.17729423656036997,0.181821,32
google/gemma-2b,23,110,precision_reached,True,110,0,0.09053497942386832,-1.5538550242294311,-1.213079,-1.5641282498554787,-1.7199213868914578,0.284017,80,1.1818637689335223,0.536348,0.5902196927167003,0.638778728212416,0.288609,46
h2oai/h2o-danube-1.8b-chat,27,127,precision_reached,True,127,0,0.07076247942951179,-1.8545723025505716,-1.551029,-1.8597199443169898,-2.088039148386592,0.295573,94,-0.20954693468856123,-0.711963,-0.7435434480075173,-0.8363684413510275,0.298557,53
h2oai/h2o-danube2-1.8b-chat,25,117,precision_reached,True,117,0,0.08340192043895747,-1.3369594133625025,-0.998529,-1.0951959096248798,-1.1614624586845987,0.296345,84,-0.05947454238525246,0.163872,0.15106058853169188,0.1826239877524679,0.294125,52
ibm-granite/granite-7b-instruct,20,94,precision_reached,True,94,0,0.11985737794843665,-0.7698076421294883,-1.035503,-1.2366225491311427,-1.3246162352939341,0.295009,65,1.110469473226461,0.94537,1.0525672083003332,1.1420675936065792,0.294176,44
ibm/PowerLM-3b,25,110,precision_reached,True,110,0,0.17882611080636313,0.4756015564518142,0.253938,0.13979679933419248,0.19918620945552531,0.281975,78,-0.27267689739752676,-0.125886,-0.12580433404889335,-0.11771778165439042,0.296074,47
nvidia/AceInstruct-1.5B,17,80,precision_reached,True,80,0,0.2616566099835436,1.3333333221185089,1.816642,1.7618959714343077,1.863468862545379,0.212575,63,-0.8525747126659471,-0.488463,-0.8545489126983957,-0.8843044861698333,0.260004,33
openbmb/MiniCPM-1B-sft-bf16,27,137,precision_reached,True,137,0,0.0575973669775096,-4.135947456453361,-2.647037,-3.273297063111514,-4.183155101919355,0.299632,108,2.097998183900827,1.802713,1.8560764662300226,1.9909348280992654,0.27979,51
openlm-research/open_llama_3b,21,102,precision_reached,True,102,0,0.08913878222709819,-2.069080699559761,-1.642689,-1.9234079328966165,-2.098519691802326,0.297677,83,1.704074677372669,1.624898,1.648031526982592,2.059850209572033,0.281447,34
pankajmathur/orca_mini_3b,27,134,precision_reached,True,134,0,0.06995884773662552,-2.0292300865011925,-1.769545,-2.062643340292209,-2.3091242321507592,0.295658,101,0.6021327732585494,0.598279,0.584503424604242,0.6581737300227111,0.288068,57
pankajmathur/orca_mini_v9_5_3B-Instruct,20,96,precision_reached,True,96,0,0.21256171146461875,0.7999985579991129,0.554381,0.35848229173455615,0.4243440999629644,0.279029,67,0.3226279095845947,0.007099,-0.002034556877955397,0.034664591013429856,0.298347,42
