model,pirt_accuracy,theta,n_subset_items,n_all_items,actual_accuracy,se_reached,error,abs_error,squared_error
JayHyeon/Qwen2.5-0.5B-SFT-7e-5,0.3228234058276432,-0.4574428131552647,8,432,0.2152777777777778,0.23359227494569915,0.1075456280498654,0.1075456280498654,0.011566062112639995
JayHyeon/Qwen_0.5-MDPO_0.5_1e-5-3ep_0alp_0lam,0.1310559728930813,-3.491744247905795,34,432,0.1111111111111111,0.29878962979119605,0.01994486178197019,0.01994486178197019,0.0003977975115018952
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,0.13240886463238166,-3.5099805009041645,38,432,0.08101851851851852,0.29602988666710944,0.051390346113863145,0.051390346113863145,0.002640967673702649
JayHyeon/Qwen_0.5-MDPO_0.5_4e-6-3ep_0alp_0lam,0.1305842089720728,-3.4810657992463394,48,432,0.11342592592592593,0.29446846447258535,0.01715828304614686,0.01715828304614686,0.0002944066770916908
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_0alp_0lam,0.13240886463238166,-3.5099805009041645,38,432,0.08101851851851852,0.29602988666710944,0.051390346113863145,0.051390346113863145,0.002640967673702649
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.3,0.2338572073831799,-1.4564817665642806,13,432,0.12268518518518519,0.28534483653938386,0.1111720221979947,0.1111720221979947,0.012359218519591425
Kimargin/GPT-NEO-1.3B-wiki,0.18093319592775792,-2.3688885116077403,18,432,0.2847222222222222,0.29958847212629774,-0.10378902629446429,0.10378902629446429,0.010772161979153
LEESM/llama-2-7b-hf-lora-oki10p,0.34414652578573846,-0.27088677907671743,8,432,0.22916666666666666,0.21088918903149217,0.1149798591190718,0.1149798591190718,0.013220368003041598
LLM4Binary/llm4decompile-1.3b-v2,0.20452706104930782,-1.9473166999713687,14,432,0.3611111111111111,0.2929273706767729,-0.1565840500618033,0.1565840500618033,0.02451856473375732
LilRg/10PRYMMAL-3B-slerp,0.5517815056263156,0.9220346152971739,8,432,0.4791666666666667,0.08659516156967957,0.07261483895964888,0.07261483895964888,0.00527291483713574
MaziyarPanahi/calme-2.1-phi3.5-4b,0.4565171992845799,0.47191733985982,8,432,0.4097222222222222,0.16187824536710155,0.04679497706235769,0.04679497706235769,0.0021897698782665826
Mxode/NanoLM-1B-Instruct-v1.1,0.3446429386961998,-0.27571649463951564,8,432,0.19212962962962962,0.21861643463924993,0.15251330906657015,0.15251330906657015,0.02326030944243515
NYTK/PULI-LlumiX-32K,0.3866626833234157,0.05236147981296972,8,432,0.30324074074074076,0.19944389838526105,0.08342194258267494,0.08342194258267494,0.006959220504267114
Nexesenex/Llama_3.2_3b_Kermes_v2,0.4149821765048849,0.23881059498703333,8,432,0.3587962962962963,0.17035921625104924,0.05618588020858861,0.05618588020858861,0.0031568531348138695
Nexesenex/Nemotron_W_4b_Halo_0.1,0.37715506684128913,-0.020585913753414176,8,432,0.32175925925925924,0.1987364935908782,0.05539580758202989,0.05539580758202989,0.00306869549766528
Nexesenex/Qwen_2.5_3b_Smarteaz_0.01a,0.3360360886402997,-0.34176021320179895,8,432,0.3263888888888889,0.18912950420703234,0.009647199751410818,0.009647199751410818,9.306846304362094e-05
NikolaSigmoid/DeepSeek-R1-Distill-Qwen-1.5B-500,0.43650915246810107,0.36372430112304655,8,432,0.2824074074074074,0.1702148147700342,0.15410174506069368,0.15410174506069368,0.02374734783075103
NotASI/FineTome-v1.5-Llama3.2-1B-1007,0.35947365927243313,-0.1536122706655846,8,432,0.25925925925925924,0.19852522267689332,0.10021440001317389,0.10021440001317389,0.010042925970000427
Novaciano/LEWD-Mental-Cultist-3.2-1B,0.3965941850818103,0.11663124366828065,8,432,0.1875,0.19690848211910245,0.20909418508181032,0.20909418508181032,0.04372037823502635
OpenBuddy/openbuddy-zero-3b-v21.2-32k,0.33033080999491177,-0.39228600128447466,8,432,0.27314814814814814,0.21858098197499629,0.05718266184676363,0.05718266184676363,0.0032698568158813167
PJMixers-Dev/LLaMa-3.2-Instruct-JankMixBread-v0.1-3B,0.43409960435737976,0.3484303294562174,8,432,0.33101851851851855,0.16170221099890575,0.10308108583886122,0.10308108583886122,0.010625710257718675
Qwen/Qwen2.5-Math-7B-Instruct,0.35947365927243313,-0.1536122706655846,8,432,0.3055555555555556,0.19852522267689332,0.05391810371687755,0.05391810371687755,0.002907161908423965
RESMPDEV/Qwen2-Wukong-0.5B,0.281683627812471,-0.8593166216441306,8,432,0.27546296296296297,0.17160899806526708,0.006220664849508062,0.006220664849508062,3.869667116990516e-05
Rakuten/RakutenAI-2.0-mini-instruct,0.39547637479246517,0.10839641099451106,8,432,0.2199074074074074,0.19667987465276474,0.17556896738505776,0.17556896738505776,0.030824462308655473
Sakalti/Anemoi-3B,0.541800639626911,0.8831793117757626,8,432,0.3611111111111111,0.10749723358121031,0.18068952851579995,0.18068952851579995,0.03264870571526208
Sakalti/Llama3.2-3B-Uranus-1,0.4815859911851681,0.598956962460117,8,432,0.41203703703703703,0.18626370851977608,0.06954895414813106,0.06954895414813106,0.004837057023098837
Sakalti/Qwen2.5-1B-Instruct,0.3753873904760073,-0.022605430226776912,8,432,0.2638888888888889,0.20121963946840304,0.11149850158711838,0.11149850158711838,0.01243191585617264
Sakalti/SJT-0.5B,0.3228234058276432,-0.4574428131552647,8,432,0.16435185185185186,0.23359227494569915,0.15847155397579132,0.15847155397579132,0.025113233419502144
Sakalti/Saba1.5-Pro-3B,0.35947365927243313,-0.1536122706655846,8,432,0.44212962962962965,0.19852522267689332,-0.08265597035719652,0.08265597035719652,0.006832009435689749
Sakalti/Sailor-japanese,0.4327279318055516,0.33751243512421975,8,432,0.3472222222222222,0.19584450282248464,0.08550570958332937,0.08550570958332937,0.007311226371348664
Sicarius-Prototyping/Micropenis_1B,0.34344170665367973,-0.27746629667856004,8,432,0.23148148148148148,0.21180076126863678,0.11196022517219825,0.11196022517219825,0.012535092020609335
SicariusSicariiStuff/2B_or_not_2B,0.6390631640263937,1.295310162303656,8,432,0.3333333333333333,0.10264371868907447,0.3057298306930604,0.3057298306930604,0.0934707293756074
Spestly/Athena-1-3B,0.5182015443139552,0.7753821815976094,8,432,0.38657407407407407,0.17856885686641005,0.13162747023988108,0.13162747023988108,0.01732579092175078
Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,0.37000252580598547,-0.06109462828830916,8,432,0.30324074074074076,0.20908243492390682,0.06676178506524472,0.06676178506524472,0.004457135945097932
Triangle104/Minerva-1.5b,0.5266883455968233,0.8175283426068931,8,432,0.4027777777777778,0.18201817899547176,0.12391056781904553,0.12391056781904553,0.01535382881723828
V3N0M/Jenna-Tiny-2.0,0.37000252580598547,-0.06109462828830916,8,432,0.2152777777777778,0.20908243492390682,0.15472474802820768,0.15472474802820768,0.023939747652392356
Wladastic/Mini-Think-Base-1B,0.41060396898034257,0.20625810735152264,8,432,0.2708333333333333,0.18162952594231918,0.13977063564700926,0.13977063564700926,0.019535830589169016
Youlln/ECE-PRYMMAL0.5B-Youri,0.43650915246810107,0.36372430112304655,8,432,0.3425925925925926,0.1702148147700342,0.09391655987550845,0.09391655987550845,0.008820320218849964
agentlans/Llama-3.2-1B-Instruct-CrashCourse12K,0.38204863111495424,0.012699453356752446,8,432,0.2013888888888889,0.19777457929125344,0.18065974222606535,0.18065974222606535,0.032637942461188375
akhadangi/Llama3.2.1B.0.01-First,0.1278727955986939,-3.5543320917665024,28,432,0.19444444444444445,0.2956473219318732,-0.06657164884575054,0.06657164884575054,0.004431784430041919
akhadangi/Llama3.2.1B.BaseFiT,0.1293265911551578,-3.48162787357124,39,432,0.21296296296296297,0.2940651041556116,-0.08363637180780517,0.08363637180780517,0.0069950426891734275
appvoid/arco-2-instruct,0.33218107232092864,-0.36421704815381195,8,432,0.2222222222222222,0.18410962513879095,0.10995885009870643,0.10995885009870643,0.012090948715029791
bhuvneshsaini/merged_model,0.4265864431232333,0.3072471188686914,8,432,0.26157407407407407,0.1641942573314461,0.16501236904915922,0.16501236904915922,0.027229081939215923
brgx53/3Blareneg-ECE-PRYMMAL-Martial,0.5108507408567072,0.7429702348970643,8,432,0.44907407407407407,0.18115162421349829,0.06177666678263316,0.06177666678263316,0.0038163565587724913
bunnycore/Llama-3.2-3B-Bespoke-Thought,0.358810420229643,-0.15940100208731084,8,432,0.2986111111111111,0.19901479412141793,0.060199309118531885,0.060199309118531885,0.0036239568183485562
bunnycore/Llama-3.2-3B-ProdigyPlus,0.43409960435737976,0.3484303294562174,8,432,0.28935185185185186,0.16170221099890575,0.1447477525055279,0.1447477525055279,0.02095191185540156
cjvt/GaMS-1B,0.13088119094218317,-3.5023591839806967,34,432,0.2199074074074074,0.29714432748188185,-0.08902621646522424,0.08902621646522424,0.007925667218112964
cognitivecomputations/Dolphin3.0-Llama3.2-1B,0.3939669094837851,0.09720398158303352,8,432,0.21064814814814814,0.1964193710891215,0.18331876133563696,0.18331876133563696,0.03360576825763222
dwikitheduck/gemma-2-2b-id,0.35947365927243313,-0.1536122706655846,8,432,0.39814814814814814,0.19852522267689332,-0.03867448887571501,0.03867448887571501,0.0014957160897978038
euclaise/ReMask-3B,0.35947365927243313,-0.1536122706655846,8,432,0.28935185185185186,0.19852522267689332,0.07012180742058127,0.07012180742058127,0.004917067875929087
godlikehhd/alpaca_data_ins_ans_max_5200,0.41199847342704865,0.21769319265399162,8,432,0.34953703703703703,0.19111675898602867,0.062461436390011615,0.062461436390011615,0.003901431035903467
godlikehhd/alpaca_data_score_max_0.3_2600,0.5899555433410864,1.0852322649643253,8,432,0.3819444444444444,0.04735598289708336,0.20801109889664193,0.20801109889664193,0.04326861726418855
godlikehhd/qwen_ins_ans_2500,0.3925552148256928,0.09479391701046264,8,432,0.27546296296296297,0.19174587711110883,0.11709225186272981,0.11709225186272981,0.013710595446284952
google/gemma-2-2b,0.34414652578573846,-0.27088677907671743,8,432,0.3611111111111111,0.21088918903149217,-0.01696458532537265,0.01696458532537265,0.00028779715526184907
google/recurrentgemma-2b,0.12770446322503465,-3.506225541431829,41,432,0.19444444444444445,0.294850227122637,-0.0667399812194098,0.0667399812194098,0.004454225093167173
iFaz/llama32_3B_en_emo_1000_stp,0.4344958173312607,0.35089904179852416,8,432,0.39351851851851855,0.1822126927904148,0.04097729881274215,0.04097729881274215,0.001679139017988759
ibm-granite/granite-3.0-3b-a800m-base,0.41429802779977204,0.23366218574476794,8,432,0.2175925925925926,0.17620422166809036,0.19670543520717945,0.19670543520717945,0.038693028240045876
jaspionjader/test-15,0.5349867928822586,0.850934548879937,8,432,0.4675925925925926,0.13840751709372504,0.06739420028966597,0.06739420028966597,0.004541978232683613
jpacifico/Lucie-7B-Instruct-DPO-v1.1,0.4070624886563805,0.17442402956317749,8,432,0.3055555555555556,0.28995731622622756,0.10150693310082493,0.10150693310082493,0.010303657467535346
kavonalds/Lancer-1-1b-Instruct,0.3228234058276432,-0.4574428131552647,8,432,0.19907407407407407,0.23359227494569915,0.12374933175356911,0.12374933175356911,0.015313897109454909
lalainy/ECE-PRYMMAL-0.5B-FT-V5-MUSR,0.37715506684128913,-0.020585913753414176,8,432,0.19212962962962962,0.1987364935908782,0.1850254372116595,0.1850254372116595,0.034234412415365754
macadeliccc/magistrate-3.2-3b-base,0.37715506684128913,-0.020585913753414176,8,432,0.35648148148148145,0.1987364935908782,0.020673585359807678,0.020673585359807678,0.00042739713162925436
meditsolutions/Llama-3.2-SUN-2.5B-chat,0.3597671076455472,-0.15105737788731802,8,432,0.24074074074074073,0.1983781749731704,0.11902636690480647,0.11902636690480647,0.01416727601855761
mergekit-community/SuperQwen-2.5-1.5B,0.4149821765048849,0.23881059498703333,8,432,0.30787037037037035,0.17035921625104924,0.10711180613451454,0.10711180613451454,0.011472939013397828
microsoft/Phi-3.5-mini-instruct,0.4565171992845799,0.47191733985982,8,432,0.4097222222222222,0.16187824536710155,0.04679497706235769,0.04679497706235769,0.0021897698782665826
mrdayl/OpenThink,0.1350439197715079,-3.365066651646758,39,432,0.18287037037037038,0.2999262663745097,-0.04782645059886248,0.04782645059886248,0.002287369376885433
ngxson/MiniThinky-1B-Llama-3.2,0.35744349259839714,-0.16610370599216842,8,432,0.2361111111111111,0.2103959853396426,0.12133238148728603,0.12133238148728603,0.014721546797376311
noname0202/llama-math-1b-r32-0to512tokens-test,0.41060396898034257,0.20625810735152264,8,432,0.25,0.18162952594231918,0.16060396898034257,0.16060396898034257,0.025793634852238838
nvidia/Nemotron-Mini-4B-Instruct,0.3483806965027634,-0.24090244141546324,8,432,0.32407407407407407,0.2140247584992078,0.024306622428689306,0.024306622428689306,0.000590811893890862
ontocord/RedPajama-3B-v1-AutoRedteam,0.2693938673485815,-0.9805276961714398,9,432,0.2847222222222222,0.2865720203891733,-0.015328354873640704,0.015328354873640704,0.00023495846313226473
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_math.no_issue,0.12825101976419517,-3.450162973545166,46,432,0.23148148148148148,0.29973378417679475,-0.10323046171728631,0.10323046171728631,0.010656528226364113
ontocord/wide_3b_sft_stage1.1-ss1-with_math.no_issue,0.3597671076455472,-0.15105737788731802,8,432,0.27314814814814814,0.1983781749731704,0.08661895949739906,0.08661895949739906,0.007502844144412059
oopere/pruned20-llama-3.2-3b,0.2805886418564802,-0.8649621869227371,8,432,0.30324074074074076,0.17978703594054748,-0.022652098884260563,0.022652098884260563,0.0005131175838623186
openbmb/MiniCPM-S-1B-sft-llama-format,0.37962956136927084,-0.000881465751116639,8,432,0.2361111111111111,0.19824938424670668,0.14351845025815974,0.14351845025815974,0.02059754556450387
pankajmathur/orca_mini_v9_0_3B-Instruct,0.37715506684128913,-0.020585913753414176,8,432,0.3425925925925926,0.1987364935908782,0.03456247424869652,0.03456247424869652,0.00119456462619181
prithivMLmods/Triangulum-5B,0.330329313088569,-0.3882446249868948,8,432,0.2638888888888889,0.22600703057785287,0.0664404241996801,0.0664404241996801,0.004414329967833437
qingy2024/Qwen2.5-Coder-Draft-1.5B-Instruct,0.37715506684128913,-0.020585913753414176,8,432,0.2800925925925926,0.1987364935908782,0.09706247424869652,0.09706247424869652,0.009421123907278875
saishshinde15/TethysAI_Vortex_Reasoning,0.5017434803914533,0.6985028384279901,8,432,0.3194444444444444,0.1818222075790241,0.18229903594700891,0.18229903594700891,0.03323293850720885
sumink/Qwenftmodel,0.3446429386961998,-0.27571649463951564,8,432,0.28935185185185186,0.21861643463924993,0.055291086844347914,0.055291086844347914,0.003057104284429223
tangledgroup/tangled-llama-pints-1.5b-v0.2-instruct,0.16079763220077628,-2.7870499601072853,26,432,0.2708333333333333,0.29925288772194564,-0.11003570113255703,0.11003570113255703,0.012107855523733413
tinycompany/ShawtyIsBad-e5-large,0.5515548979323417,0.9339016107680621,8,432,0.3125,0.1779745087782102,0.2390548979323417,0.2390548979323417,0.057147244225442304
vhab10/llama-3-8b-merged-linear,0.42517252686322793,0.298112779635502,8,432,0.4375,0.18206931813194147,-0.012327473136772071,0.012327473136772071,0.00015196659393783705
yasserrmd/Coder-GRPO-3B,0.3866626833234157,0.05236147981296972,8,432,0.3055555555555556,0.19944389838526105,0.08110712776786011,0.08110712776786011,0.006578366174751984
zake7749/gemma-2-2b-it-chinese-kyara-dpo,0.5899555433410864,1.0852322649643253,8,432,0.46296296296296297,0.04735598289708336,0.1269925803781234,0.1269925803781234,0.01612711547109413
