model,theta_cat,theta_full,n_subset_items,se_reached,theta_abs_error
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-3ep_0alp_5lam,-3.7836922129846413,-3.89422253193644,51,0.1990557140885722,0.11053031895179855
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-2ep_0alp_0lam,-3.7633135356456955,-3.7924645292705152,176,0.1996731801842121,0.029150993624819765
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,-3.7836922129846413,-3.8951697447996865,51,0.1990557140885722,0.11147753181504516
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-1ep_0alp_0lam,-3.7827154246246053,-3.864335861903616,57,0.19815097434378098,0.0816204372790108
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-3ep_0alp_0lam,-3.7633694501432924,-3.782662994615833,216,0.1999936933572842,0.019293544472540614
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_1ep,-3.2004764665420793,-3.200476466580655,400,0.26898904123764067,3.857580921362569e-11
JayHyeon/Qwen2.5-0.5B-SFT-7e-5,-0.3108019014807045,-1.304771544493452,12,0.19529335971363307,0.9939696430127475
JayHyeon/Qwen_0.5-MDPO_0.5_1e-5-3ep_0alp_0lam,-3.7928299131065812,-3.5773937155324207,51,0.19355225035315105,0.21543619757416055
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,-3.7836922129846413,-3.897822980014643,51,0.1990557140885722,0.11413076703000158
JayHyeon/Qwen_0.5-MDPO_0.5_4e-6-3ep_0alp_0lam,-3.7746236001524807,-3.774557172630356,316,0.19458945122093818,6.642752212471237e-05
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_0alp_0lam,-3.7836922129846413,-3.900215615361528,51,0.1990557140885722,0.11652340237688685
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.3,-3.287115972821398,-3.287115972844873,400,0.26688102195223923,2.347499972188416e-11
Kimargin/GPT-NEO-1.3B-wiki,-1.9407766373614814,-0.5606725024362306,62,0.1994966468825431,1.3801041349252507
LEESM/llama-2-7b-hf-lora-oki10p,-0.16799926933236992,-1.1122912411762316,10,0.18958963024763387,0.9442919718438616
LLM4Binary/llm4decompile-1.3b-v2,-1.5228395040707148,-0.6824485930438705,44,0.19924339614428332,0.8403909110268443
LilRg/10PRYMMAL-3B-slerp,0.9220346152971739,0.9571618474439894,8,0.08659516156967957,0.03512723214681546
MaziyarPanahi/calme-2.1-phi3.5-4b,0.47191733985982,0.4686533627143026,8,0.16187824536710155,0.003263977145517405
Mxode/NanoLM-1B-Instruct-v1.1,-0.2213978171225487,-1.5744784040855508,10,0.1953630217555236,1.353080586963002
NYTK/PULI-LlumiX-32K,0.05236147981296972,-0.7045683439817992,8,0.19944389838526105,0.7569298237947689
Nexesenex/Llama_3.2_3b_Kermes_v2,0.23881059498703333,0.2940251377832649,8,0.17035921625104924,0.05521454279623156
Nexesenex/Nemotron_W_4b_Halo_0.1,-0.020585913753414176,-0.08401413328696189,8,0.1987364935908782,0.06342821953354771
Nexesenex/Qwen_2.5_3b_Smarteaz_0.01a,-0.34176021320179895,-0.2666299964424264,8,0.18912950420703234,0.07513021675937254
NikolaSigmoid/DeepSeek-R1-Distill-Qwen-1.5B-500,0.36372430112304655,-0.6922231656426349,8,0.1702148147700342,1.0559474667656814
NotASI/FineTome-v1.5-Llama3.2-1B-1007,-0.1536122706655846,-0.6163435932832437,8,0.19852522267689332,0.46273132261765915
Novaciano/LEWD-Mental-Cultist-3.2-1B,0.11663124366828065,-1.3449310111607797,8,0.19690848211910245,1.4615622548290603
OpenBuddy/openbuddy-zero-3b-v21.2-32k,-0.40776431279510883,-0.5279955521566473,12,0.19623681897312895,0.12023123936153846
PJMixers-Dev/LLaMa-3.2-Instruct-JankMixBread-v0.1-3B,0.3484303294562174,0.2846285520974095,8,0.16170221099890575,0.06380177735880788
Qwen/Qwen2.5-Math-7B-Instruct,-0.1536122706655846,-0.6654560644209732,8,0.19852522267689332,0.5118437937553886
RESMPDEV/Qwen2-Wukong-0.5B,-0.8593166216441306,-0.7312922449944528,8,0.17160899806526708,0.1280243766496778
Rakuten/RakutenAI-2.0-mini-instruct,0.10839641099451106,-0.9658880078720979,8,0.19667987465276474,1.074284418866609
Sakalti/Anemoi-3B,0.8831793117757626,0.11693557344580978,8,0.10749723358121031,0.7662437383299529
Sakalti/Llama3.2-3B-Uranus-1,0.598956962460117,0.5826985931067857,8,0.18626370851977608,0.016258369353331248
Sakalti/Qwen2.5-1B-Instruct,0.02703356904597861,-0.8772252814938193,9,0.1877149820147549,0.9042588505397979
Sakalti/SJT-0.5B,-0.4066225841252522,-1.9756275027988723,10,0.17279367705703036,1.5690049186736201
Sakalti/Saba1.5-Pro-3B,-0.1536122706655846,0.37866485549662515,8,0.19852522267689332,0.5322771261622098
Sakalti/Sailor-japanese,0.33751243512421975,-0.6482972040005539,8,0.19584450282248464,0.9858096391247737
Sicarius-Prototyping/Micropenis_1B,-0.39066438265224246,-1.0291402981253124,12,0.1929416261325434,0.6384759154730699
SicariusSicariiStuff/2B_or_not_2B,1.295310162303656,-0.5734069173861275,8,0.10264371868907447,1.8687170796897834
Spestly/Athena-1-3B,0.7753821815976094,0.2606138661334963,8,0.17856885686641005,0.5147683154641132
Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,-0.02958299378468031,-0.461109568207422,9,0.19645988440074494,0.43152657442274167
Triangle104/Minerva-1.5b,0.8175283426068931,0.8586907229843149,8,0.18201817899547176,0.041162380377421814
V3N0M/Jenna-Tiny-2.0,-0.02958299378468031,-1.0220168195302413,9,0.19645988440074494,0.9924338257455609
Wladastic/Mini-Think-Base-1B,0.20625810735152264,-0.7043906005991079,8,0.18162952594231918,0.9106487079506305
Youlln/ECE-PRYMMAL0.5B-Youri,0.36372430112304655,-0.6665653248809434,8,0.1702148147700342,1.03028962600399
agentlans/Llama-3.2-1B-Instruct-CrashCourse12K,0.012699453356752446,-1.0351134721695845,8,0.19777457929125344,1.0478129255263369
akhadangi/Llama3.2.1B.0.01-First,-3.7948452423044423,-1.8009722276842361,42,0.19527935675395652,1.9938730146202062
akhadangi/Llama3.2.1B.BaseFiT,-3.779681987977543,-1.3894725773221666,55,0.1990352656474063,2.3902094106553764
appvoid/arco-2-instruct,-0.36421704815381195,-1.17525963979721,8,0.18410962513879095,0.811042591643398
bhuvneshsaini/merged_model,0.3072471188686914,-0.745403753604108,8,0.1641942573314461,1.0526508724727994
brgx53/3Blareneg-ECE-PRYMMAL-Martial,0.7429702348970643,0.6950449798734611,8,0.18115162421349829,0.04792525502360312
bunnycore/Llama-3.2-3B-Bespoke-Thought,-0.15940100208731084,-0.6669658105538039,8,0.19901479412141793,0.507564808466493
bunnycore/Llama-3.2-3B-ProdigyPlus,0.3484303294562174,-0.1010307934526182,8,0.16170221099890575,0.44946112290883555
cjvt/GaMS-1B,-3.7826041798715573,-1.4626312775147636,50,0.19898758511723644,2.3199729023567937
cognitivecomputations/Dolphin3.0-Llama3.2-1B,0.09720398158303352,-0.8614452096880665,8,0.1964193710891215,0.9586491912711
dwikitheduck/gemma-2-2b-id,-0.1536122706655846,0.18058352803833846,8,0.19852522267689332,0.3341957987039231
euclaise/ReMask-3B,-0.1536122706655846,-0.5222980021234144,8,0.19852522267689332,0.3686857314578298
godlikehhd/alpaca_data_ins_ans_max_5200,0.21769319265399162,0.04611936534401513,8,0.19111675898602867,0.1715738273099765
godlikehhd/alpaca_data_score_max_0.3_2600,1.0852322649643253,0.7282305340443808,8,0.04735598289708336,0.3570017309199446
godlikehhd/qwen_ins_ans_2500,0.09479391701046264,-0.4630974317422268,8,0.19174587711110883,0.5578913487526894
google/gemma-2-2b,-0.16799926933236992,0.01935531726337906,10,0.18958963024763387,0.18735458659574897
google/recurrentgemma-2b,-3.7837417542366394,-1.5861657906202755,55,0.19962467252225619,2.197575963616364
iFaz/llama32_3B_en_emo_1000_stp,0.35089904179852416,0.4778697555607186,8,0.1822126927904148,0.12697071376219443
ibm-granite/granite-3.0-3b-a800m-base,0.23366218574476794,-1.1066517762335433,8,0.17620422166809036,1.3403139619783113
jaspionjader/test-15,0.850934548879937,0.9621339710222906,8,0.13840751709372504,0.11119942214235357
jpacifico/Lucie-7B-Instruct-DPO-v1.1,-0.11296881955268319,-0.3760400680830337,15,0.1971635545634826,0.2630712485303505
kavonalds/Lancer-1-1b-Instruct,-0.7887003032966391,-1.322703127581331,10,0.13748654526391063,0.5340028242846919
lalainy/ECE-PRYMMAL-0.5B-FT-V5-MUSR,-0.020585913753414176,-1.2915783078664929,8,0.1987364935908782,1.2709923941130787
macadeliccc/magistrate-3.2-3b-base,-0.020585913753414176,0.009681971538352575,8,0.1987364935908782,0.03026788529176675
meditsolutions/Llama-3.2-SUN-2.5B-chat,-0.15105737788731802,-0.8871822141902398,8,0.1983781749731704,0.7361248363029218
mergekit-community/SuperQwen-2.5-1.5B,0.23881059498703333,-0.6717237622648805,8,0.17035921625104924,0.9105343572519138
microsoft/Phi-3.5-mini-instruct,0.47191733985982,0.4675099830793377,8,0.16187824536710155,0.004407356780482263
mrdayl/OpenThink,-2.2726546312361444,-1.8120336183720214,101,0.19860611190473515,0.46062101286412305
ngxson/MiniThinky-1B-Llama-3.2,-0.08754315905020714,-0.933561288699284,10,0.1909024776604964,0.8460181296490769
noname0202/llama-math-1b-r32-0to512tokens-test,0.20625810735152264,-0.7273323833276901,8,0.18162952594231918,0.9335904906792127
nvidia/Nemotron-Mini-4B-Instruct,-0.17007923251954873,-0.6893308709453262,9,0.19890816566554875,0.5192516384257775
ontocord/RedPajama-3B-v1-AutoRedteam,-0.5117433019662881,-0.5235167755903107,18,0.15158459911836386,0.01177347362402259
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_math.no_issue,-2.1993266478964903,-1.2111471408883796,98,0.19805133242695494,0.9881795070081107
ontocord/wide_3b_sft_stage1.1-ss1-with_math.no_issue,-0.15105737788731802,-0.7345322223613008,8,0.1983781749731704,0.5834748444739828
oopere/pruned20-llama-3.2-3b,-0.8649621869227371,-0.655508786116736,8,0.17978703594054748,0.20945340080600106
openbmb/MiniCPM-S-1B-sft-llama-format,-0.000881465751116639,-0.8496994355830872,8,0.19824938424670668,0.8488179698319707
pankajmathur/orca_mini_v9_0_3B-Instruct,-0.020585913753414176,0.1361742613429051,8,0.1987364935908782,0.1567601750963193
prithivMLmods/Triangulum-5B,-0.3231906048725731,-0.7629036296790417,12,0.1962394967548083,0.43971302480646857
qingy2024/Qwen2.5-Coder-Draft-1.5B-Instruct,-0.020585913753414176,-0.40721411709228517,8,0.1987364935908782,0.386628203338871
saishshinde15/TethysAI_Vortex_Reasoning,0.6985028384279901,-0.6570823823108841,8,0.1818222075790241,1.3555852207388743
sumink/Qwenftmodel,-0.2213978171225487,-0.4569861055062197,10,0.1953630217555236,0.23558828838367102
tangledgroup/tangled-llama-pints-1.5b-v0.2-instruct,-1.8648156071807231,-0.5600146903595284,54,0.19926147429413252,1.3048009168211947
tinycompany/ShawtyIsBad-e5-large,0.9339016107680621,-0.2727288690384855,8,0.1779745087782102,1.2066304798065475
vhab10/llama-3-8b-merged-linear,0.298112779635502,0.5527564804046821,8,0.18206931813194147,0.2546437007691801
yasserrmd/Coder-GRPO-3B,0.05236147981296972,-0.681628954520321,8,0.19944389838526105,0.7339904343332907
zake7749/gemma-2-2b-it-chinese-kyara-dpo,1.0852322649643253,0.9048416456822073,8,0.04735598289708336,0.18039061928211808
