model,pirt_accuracy,theta,n_subset_items,n_all_items,actual_accuracy,se_reached,error,abs_error,squared_error
JayHyeon/Qwen2.5-0.5B-SFT-7e-5,0.34027147997951407,-0.3108019014807045,12,432,0.2152777777777778,0.19529335971363307,0.12499370220173628,0.12499370220173628,0.015623425590096333
JayHyeon/Qwen_0.5-MDPO_0.5_1e-5-3ep_0alp_0lam,0.11145905340249182,-3.7928299131065812,51,432,0.1111111111111111,0.19355225035315105,0.0003479422913807151,0.0003479422913807151,1.2106383813126245e-07
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,0.11471064108009617,-3.7836922129846413,51,432,0.08101851851851852,0.1990557140885722,0.03369212256157765,0.03369212256157765,0.0011351591227043698
JayHyeon/Qwen_0.5-MDPO_0.5_4e-6-3ep_0alp_0lam,0.1061160137149835,-3.7746236001524807,316,432,0.11342592592592593,0.19458945122093818,-0.007309912210942432,0.007309912210942432,5.3434816531685274e-05
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_0alp_0lam,0.11471064108009617,-3.7836922129846413,51,432,0.08101851851851852,0.1990557140885722,0.03369212256157765,0.03369212256157765,0.0011351591227043698
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.3,0.12166520599692968,-3.287115972821398,400,432,0.12268518518518519,0.26688102195223923,-0.0010199791882555126,0.0010199791882555126,1.0403575444743744e-06
Kimargin/GPT-NEO-1.3B-wiki,0.20575318758932334,-1.9407766373614814,62,432,0.2847222222222222,0.1994966468825431,-0.07896903463289887,0.07896903463289887,0.006236108430851981
LEESM/llama-2-7b-hf-lora-oki10p,0.35753687428048014,-0.16799926933236992,10,432,0.22916666666666666,0.18958963024763387,0.1283702076138135,0.1283702076138135,0.016478910202813578
LLM4Binary/llm4decompile-1.3b-v2,0.23037122556342904,-1.5228395040707148,44,432,0.3611111111111111,0.19924339614428332,-0.13073988554768207,0.13073988554768207,0.017092917673021006
LilRg/10PRYMMAL-3B-slerp,0.5517815056263156,0.9220346152971739,8,432,0.4791666666666667,0.08659516156967957,0.07261483895964888,0.07261483895964888,0.00527291483713574
MaziyarPanahi/calme-2.1-phi3.5-4b,0.4565171992845799,0.47191733985982,8,432,0.4097222222222222,0.16187824536710155,0.04679497706235769,0.04679497706235769,0.0021897698782665826
Mxode/NanoLM-1B-Instruct-v1.1,0.3517144834789341,-0.2213978171225487,10,432,0.19212962962962962,0.1953630217555236,0.15958485384930446,0.15958485384930446,0.025467325578103866
NYTK/PULI-LlumiX-32K,0.3866626833234157,0.05236147981296972,8,432,0.30324074074074076,0.19944389838526105,0.08342194258267494,0.08342194258267494,0.006959220504267114
Nexesenex/Llama_3.2_3b_Kermes_v2,0.4149821765048849,0.23881059498703333,8,432,0.3587962962962963,0.17035921625104924,0.05618588020858861,0.05618588020858861,0.0031568531348138695
Nexesenex/Nemotron_W_4b_Halo_0.1,0.37715506684128913,-0.020585913753414176,8,432,0.32175925925925924,0.1987364935908782,0.05539580758202989,0.05539580758202989,0.00306869549766528
Nexesenex/Qwen_2.5_3b_Smarteaz_0.01a,0.3360360886402997,-0.34176021320179895,8,432,0.3263888888888889,0.18912950420703234,0.009647199751410818,0.009647199751410818,9.306846304362094e-05
NikolaSigmoid/DeepSeek-R1-Distill-Qwen-1.5B-500,0.43650915246810107,0.36372430112304655,8,432,0.2824074074074074,0.1702148147700342,0.15410174506069368,0.15410174506069368,0.02374734783075103
NotASI/FineTome-v1.5-Llama3.2-1B-1007,0.35947365927243313,-0.1536122706655846,8,432,0.25925925925925924,0.19852522267689332,0.10021440001317389,0.10021440001317389,0.010042925970000427
Novaciano/LEWD-Mental-Cultist-3.2-1B,0.3965941850818103,0.11663124366828065,8,432,0.1875,0.19690848211910245,0.20909418508181032,0.20909418508181032,0.04372037823502635
OpenBuddy/openbuddy-zero-3b-v21.2-32k,0.3286068853562377,-0.40776431279510883,12,432,0.27314814814814814,0.19623681897312895,0.05545873720808958,0.05545873720808958,0.00307567153271594
PJMixers-Dev/LLaMa-3.2-Instruct-JankMixBread-v0.1-3B,0.43409960435737976,0.3484303294562174,8,432,0.33101851851851855,0.16170221099890575,0.10308108583886122,0.10308108583886122,0.010625710257718675
Qwen/Qwen2.5-Math-7B-Instruct,0.35947365927243313,-0.1536122706655846,8,432,0.3055555555555556,0.19852522267689332,0.05391810371687755,0.05391810371687755,0.002907161908423965
RESMPDEV/Qwen2-Wukong-0.5B,0.281683627812471,-0.8593166216441306,8,432,0.27546296296296297,0.17160899806526708,0.006220664849508062,0.006220664849508062,3.869667116990516e-05
Rakuten/RakutenAI-2.0-mini-instruct,0.39547637479246517,0.10839641099451106,8,432,0.2199074074074074,0.19667987465276474,0.17556896738505776,0.17556896738505776,0.030824462308655473
Sakalti/Anemoi-3B,0.541800639626911,0.8831793117757626,8,432,0.3611111111111111,0.10749723358121031,0.18068952851579995,0.18068952851579995,0.03264870571526208
Sakalti/Llama3.2-3B-Uranus-1,0.4815859911851681,0.598956962460117,8,432,0.41203703703703703,0.18626370851977608,0.06954895414813106,0.06954895414813106,0.004837057023098837
Sakalti/Qwen2.5-1B-Instruct,0.38276306191412585,0.02703356904597861,9,432,0.2638888888888889,0.1877149820147549,0.11887417302523695,0.11887417302523695,0.014131069012433972
Sakalti/SJT-0.5B,0.32712669875598666,-0.4066225841252522,10,432,0.16435185185185186,0.17279367705703036,0.1627748469041348,0.1627748469041348,0.02649565078466452
Sakalti/Saba1.5-Pro-3B,0.35947365927243313,-0.1536122706655846,8,432,0.44212962962962965,0.19852522267689332,-0.08265597035719652,0.08265597035719652,0.006832009435689749
Sakalti/Sailor-japanese,0.4327279318055516,0.33751243512421975,8,432,0.3472222222222222,0.19584450282248464,0.08550570958332937,0.08550570958332937,0.007311226371348664
Sicarius-Prototyping/Micropenis_1B,0.32939797217368405,-0.39066438265224246,12,432,0.23148148148148148,0.1929416261325434,0.09791649069220257,0.09791649069220257,0.009587639149476192
SicariusSicariiStuff/2B_or_not_2B,0.6390631640263937,1.295310162303656,8,432,0.3333333333333333,0.10264371868907447,0.3057298306930604,0.3057298306930604,0.0934707293756074
Spestly/Athena-1-3B,0.5182015443139552,0.7753821815976094,8,432,0.38657407407407407,0.17856885686641005,0.13162747023988108,0.13162747023988108,0.01732579092175078
Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,0.3743008550874215,-0.02958299378468031,9,432,0.30324074074074076,0.19645988440074494,0.07106011434668075,0.07106011434668075,0.005049539850963343
Triangle104/Minerva-1.5b,0.5266883455968233,0.8175283426068931,8,432,0.4027777777777778,0.18201817899547176,0.12391056781904553,0.12391056781904553,0.01535382881723828
V3N0M/Jenna-Tiny-2.0,0.3743008550874215,-0.02958299378468031,9,432,0.2152777777777778,0.19645988440074494,0.1590230773096437,0.1590230773096437,0.02528833911702892
Wladastic/Mini-Think-Base-1B,0.41060396898034257,0.20625810735152264,8,432,0.2708333333333333,0.18162952594231918,0.13977063564700926,0.13977063564700926,0.019535830589169016
Youlln/ECE-PRYMMAL0.5B-Youri,0.43650915246810107,0.36372430112304655,8,432,0.3425925925925926,0.1702148147700342,0.09391655987550845,0.09391655987550845,0.008820320218849964
agentlans/Llama-3.2-1B-Instruct-CrashCourse12K,0.38204863111495424,0.012699453356752446,8,432,0.2013888888888889,0.19777457929125344,0.18065974222606535,0.18065974222606535,0.032637942461188375
akhadangi/Llama3.2.1B.0.01-First,0.11193078965283959,-3.7948452423044423,42,432,0.19444444444444445,0.19527935675395652,-0.08251365479160486,0.08251365479160486,0.006808503227068135
akhadangi/Llama3.2.1B.BaseFiT,0.10898051191677252,-3.779681987977543,55,432,0.21296296296296297,0.1990352656474063,-0.10398245104619044,0.10398245104619044,0.010812350125573392
appvoid/arco-2-instruct,0.33218107232092864,-0.36421704815381195,8,432,0.2222222222222222,0.18410962513879095,0.10995885009870643,0.10995885009870643,0.012090948715029791
bhuvneshsaini/merged_model,0.4265864431232333,0.3072471188686914,8,432,0.26157407407407407,0.1641942573314461,0.16501236904915922,0.16501236904915922,0.027229081939215923
brgx53/3Blareneg-ECE-PRYMMAL-Martial,0.5108507408567072,0.7429702348970643,8,432,0.44907407407407407,0.18115162421349829,0.06177666678263316,0.06177666678263316,0.0038163565587724913
bunnycore/Llama-3.2-3B-Bespoke-Thought,0.358810420229643,-0.15940100208731084,8,432,0.2986111111111111,0.19901479412141793,0.060199309118531885,0.060199309118531885,0.0036239568183485562
bunnycore/Llama-3.2-3B-ProdigyPlus,0.43409960435737976,0.3484303294562174,8,432,0.28935185185185186,0.16170221099890575,0.1447477525055279,0.1447477525055279,0.02095191185540156
cjvt/GaMS-1B,0.1130869466431462,-3.7826041798715573,50,432,0.2199074074074074,0.19898758511723644,-0.10682046076426122,0.10682046076426122,0.01141061083788907
cognitivecomputations/Dolphin3.0-Llama3.2-1B,0.3939669094837851,0.09720398158303352,8,432,0.21064814814814814,0.1964193710891215,0.18331876133563696,0.18331876133563696,0.03360576825763222
dwikitheduck/gemma-2-2b-id,0.35947365927243313,-0.1536122706655846,8,432,0.39814814814814814,0.19852522267689332,-0.03867448887571501,0.03867448887571501,0.0014957160897978038
euclaise/ReMask-3B,0.35947365927243313,-0.1536122706655846,8,432,0.28935185185185186,0.19852522267689332,0.07012180742058127,0.07012180742058127,0.004917067875929087
godlikehhd/alpaca_data_ins_ans_max_5200,0.41199847342704865,0.21769319265399162,8,432,0.34953703703703703,0.19111675898602867,0.062461436390011615,0.062461436390011615,0.003901431035903467
godlikehhd/alpaca_data_score_max_0.3_2600,0.5899555433410864,1.0852322649643253,8,432,0.3819444444444444,0.04735598289708336,0.20801109889664193,0.20801109889664193,0.04326861726418855
godlikehhd/qwen_ins_ans_2500,0.3925552148256928,0.09479391701046264,8,432,0.27546296296296297,0.19174587711110883,0.11709225186272981,0.11709225186272981,0.013710595446284952
google/gemma-2-2b,0.35753687428048014,-0.16799926933236992,10,432,0.3611111111111111,0.18958963024763387,-0.0035742368306309613,0.0035742368306309613,1.2775168921438859e-05
google/recurrentgemma-2b,0.10914099281956664,-3.7837417542366394,55,432,0.19444444444444445,0.19962467252225619,-0.0853034516248778,0.0853034516248778,0.007276678859117868
iFaz/llama32_3B_en_emo_1000_stp,0.4344958173312607,0.35089904179852416,8,432,0.39351851851851855,0.1822126927904148,0.04097729881274215,0.04097729881274215,0.001679139017988759
ibm-granite/granite-3.0-3b-a800m-base,0.41429802779977204,0.23366218574476794,8,432,0.2175925925925926,0.17620422166809036,0.19670543520717945,0.19670543520717945,0.038693028240045876
jaspionjader/test-15,0.5349867928822586,0.850934548879937,8,432,0.4675925925925926,0.13840751709372504,0.06739420028966597,0.06739420028966597,0.004541978232683613
jpacifico/Lucie-7B-Instruct-DPO-v1.1,0.3653430755321633,-0.11296881955268319,15,432,0.3055555555555556,0.1971635545634826,0.059787519976607695,0.059787519976607695,0.0035745475449532643
kavonalds/Lancer-1-1b-Instruct,0.28876329810676976,-0.7887003032966391,10,432,0.19907407407407407,0.13748654526391063,0.08968922403269569,0.08968922403269569,0.008044156907587079
lalainy/ECE-PRYMMAL-0.5B-FT-V5-MUSR,0.37715506684128913,-0.020585913753414176,8,432,0.19212962962962962,0.1987364935908782,0.1850254372116595,0.1850254372116595,0.034234412415365754
macadeliccc/magistrate-3.2-3b-base,0.37715506684128913,-0.020585913753414176,8,432,0.35648148148148145,0.1987364935908782,0.020673585359807678,0.020673585359807678,0.00042739713162925436
meditsolutions/Llama-3.2-SUN-2.5B-chat,0.3597671076455472,-0.15105737788731802,8,432,0.24074074074074073,0.1983781749731704,0.11902636690480647,0.11902636690480647,0.01416727601855761
mergekit-community/SuperQwen-2.5-1.5B,0.4149821765048849,0.23881059498703333,8,432,0.30787037037037035,0.17035921625104924,0.10711180613451454,0.10711180613451454,0.011472939013397828
microsoft/Phi-3.5-mini-instruct,0.4565171992845799,0.47191733985982,8,432,0.4097222222222222,0.16187824536710155,0.04679497706235769,0.04679497706235769,0.0021897698782665826
mrdayl/OpenThink,0.17349965737689022,-2.2726546312361444,101,432,0.18287037037037038,0.19860611190473515,-0.009370712993480163,0.009370712993480163,8.781026200617794e-05
ngxson/MiniThinky-1B-Llama-3.2,0.3680637060052873,-0.08754315905020714,10,432,0.2361111111111111,0.1909024776604964,0.1319525948941762,0.1319525948941762,0.01741148729930658
noname0202/llama-math-1b-r32-0to512tokens-test,0.41060396898034257,0.20625810735152264,8,432,0.25,0.18162952594231918,0.16060396898034257,0.16060396898034257,0.025793634852238838
nvidia/Nemotron-Mini-4B-Instruct,0.3575757211727838,-0.17007923251954873,9,432,0.32407407407407407,0.19890816566554875,0.03350164709870973,0.03350164709870973,0.001122360358326486
ontocord/RedPajama-3B-v1-AutoRedteam,0.31389462146654634,-0.5117433019662881,18,432,0.2847222222222222,0.15158459911836386,0.029172399244324132,0.029172399244324132,0.0008510288776702432
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_math.no_issue,0.16574082183114272,-2.1993266478964903,98,432,0.23148148148148148,0.19805133242695494,-0.06574065965033876,0.06574065965033876,0.004321834331261679
ontocord/wide_3b_sft_stage1.1-ss1-with_math.no_issue,0.3597671076455472,-0.15105737788731802,8,432,0.27314814814814814,0.1983781749731704,0.08661895949739906,0.08661895949739906,0.007502844144412059
oopere/pruned20-llama-3.2-3b,0.2805886418564802,-0.8649621869227371,8,432,0.30324074074074076,0.17978703594054748,-0.022652098884260563,0.022652098884260563,0.0005131175838623186
openbmb/MiniCPM-S-1B-sft-llama-format,0.37962956136927084,-0.000881465751116639,8,432,0.2361111111111111,0.19824938424670668,0.14351845025815974,0.14351845025815974,0.02059754556450387
pankajmathur/orca_mini_v9_0_3B-Instruct,0.37715506684128913,-0.020585913753414176,8,432,0.3425925925925926,0.1987364935908782,0.03456247424869652,0.03456247424869652,0.00119456462619181
prithivMLmods/Triangulum-5B,0.33826887587341586,-0.3231906048725731,12,432,0.2638888888888889,0.1962394967548083,0.07437998698452697,0.07437998698452697,0.005532382463818401
qingy2024/Qwen2.5-Coder-Draft-1.5B-Instruct,0.37715506684128913,-0.020585913753414176,8,432,0.2800925925925926,0.1987364935908782,0.09706247424869652,0.09706247424869652,0.009421123907278875
saishshinde15/TethysAI_Vortex_Reasoning,0.5017434803914533,0.6985028384279901,8,432,0.3194444444444444,0.1818222075790241,0.18229903594700891,0.18229903594700891,0.03323293850720885
sumink/Qwenftmodel,0.3517144834789341,-0.2213978171225487,10,432,0.28935185185185186,0.1953630217555236,0.06236263162708222,0.06236263162708222,0.003889097823455156
tangledgroup/tangled-llama-pints-1.5b-v0.2-instruct,0.20819556746699008,-1.8648156071807231,54,432,0.2708333333333333,0.19926147429413252,-0.06263776586634323,0.06263776586634323,0.003923489712726833
tinycompany/ShawtyIsBad-e5-large,0.5515548979323417,0.9339016107680621,8,432,0.3125,0.1779745087782102,0.2390548979323417,0.2390548979323417,0.057147244225442304
vhab10/llama-3-8b-merged-linear,0.42517252686322793,0.298112779635502,8,432,0.4375,0.18206931813194147,-0.012327473136772071,0.012327473136772071,0.00015196659393783705
yasserrmd/Coder-GRPO-3B,0.3866626833234157,0.05236147981296972,8,432,0.3055555555555556,0.19944389838526105,0.08110712776786011,0.08110712776786011,0.006578366174751984
zake7749/gemma-2-2b-it-chinese-kyara-dpo,0.5899555433410864,1.0852322649643253,8,432,0.46296296296296297,0.04735598289708336,0.1269925803781234,0.1269925803781234,0.01612711547109413
