model,theta_cat,theta_full,n_subset_items,se_reached,theta_abs_error
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-3ep_0alp_5lam,-3.8942225319349464,-3.89422253193644,400,0.1274834604923958,1.4934720127257606e-12
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-2ep_0alp_0lam,-3.7924645292777863,-3.7924645292705152,400,0.1863845953160699,7.271072632875075e-12
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,-3.8951697447982188,-3.8951697447996865,400,0.12687035498470958,1.467714838554457e-12
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-1ep_0alp_0lam,-3.864335861906008,-3.864335861903616,400,0.14745262764608472,2.3918644842524373e-12
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-3ep_0alp_0lam,-3.7826629946242374,-3.782662994615833,400,0.19144432471125913,8.404388296412435e-12
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_1ep,-3.2004764665420793,-3.200476466580655,400,0.26898904123764067,3.857580921362569e-11
JayHyeon/Qwen2.5-0.5B-SFT-7e-5,-0.5003535491002237,-1.304771544493452,96,0.09430832828171666,0.8044179953932283
JayHyeon/Qwen_0.5-MDPO_0.5_1e-5-3ep_0alp_0lam,-3.5773937155810067,-3.5773937155324207,400,0.24618874802687207,4.858602409285595e-11
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,-3.8978229800132658,-3.897822980014643,400,0.12485426222571276,1.3771206397450442e-12
JayHyeon/Qwen_0.5-MDPO_0.5_4e-6-3ep_0alp_0lam,-3.774557172639554,-3.774557172630356,400,0.19463108718129704,9.197975714414497e-12
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_0alp_0lam,-3.900215615360263,-3.900215615361528,400,0.12252951654641638,1.2652101588628284e-12
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.3,-3.287115972821398,-3.287115972844873,400,0.26688102195223923,2.347499972188416e-11
Kimargin/GPT-NEO-1.3B-wiki,-0.5832532066852104,-0.5606725024362306,169,0.07334969796008642,0.022580704248979844
LEESM/llama-2-7b-hf-lora-oki10p,-0.469502192744498,-1.1122912411762316,145,0.09958106807874137,0.6427890484317336
LLM4Binary/llm4decompile-1.3b-v2,-0.7821399940156472,-0.6824485930438705,138,0.09544185103340623,0.09969140097177664
LilRg/10PRYMMAL-3B-slerp,0.9220346152971739,0.9571618474439894,8,0.08659516156967957,0.03512723214681546
MaziyarPanahi/calme-2.1-phi3.5-4b,0.5523489892307252,0.4686533627143026,30,0.09914153638401468,0.0836956265164226
Mxode/NanoLM-1B-Instruct-v1.1,-1.5744783622627299,-1.5744784040855508,400,0.1632887220687457,4.182282098419421e-08
NYTK/PULI-LlumiX-32K,-0.6501498005660452,-0.7045683439817992,330,0.06489951552571682,0.05441854341575403
Nexesenex/Llama_3.2_3b_Kermes_v2,0.4793589265104384,0.2940251377832649,30,0.09955478700065906,0.1853337887271735
Nexesenex/Nemotron_W_4b_Halo_0.1,0.2506311006708629,-0.08401413328696189,82,0.09889044783107466,0.3346452339578248
Nexesenex/Qwen_2.5_3b_Smarteaz_0.01a,-0.026445445670050284,-0.2666299964424264,140,0.09986778353325795,0.24018455077237613
NikolaSigmoid/DeepSeek-R1-Distill-Qwen-1.5B-500,0.1281950852773366,-0.6922231656426349,92,0.09989250898860336,0.8204182509199714
NotASI/FineTome-v1.5-Llama3.2-1B-1007,-0.46210391011441354,-0.6163435932832437,200,0.0993234845189897,0.1542396831688302
Novaciano/LEWD-Mental-Cultist-3.2-1B,-0.6773502343724803,-1.3449310111607797,101,0.06977016693845603,0.6675807767882994
OpenBuddy/openbuddy-zero-3b-v21.2-32k,-0.45709712187754226,-0.5279955521566473,254,0.09800874920556621,0.07089843027910503
PJMixers-Dev/LLaMa-3.2-Instruct-JankMixBread-v0.1-3B,0.5215896337054561,0.2846285520974095,34,0.09946937244676632,0.23696108160804658
Qwen/Qwen2.5-Math-7B-Instruct,0.06350469849899684,-0.6654560644209732,92,0.09966255925736751,0.72896076291997
RESMPDEV/Qwen2-Wukong-0.5B,-0.7488793249095559,-0.7312922449944528,16,0.09739994399630947,0.01758707991510311
Rakuten/RakutenAI-2.0-mini-instruct,-0.663784595699163,-0.9658880078720979,161,0.06625262715820462,0.3021034121729349
Sakalti/Anemoi-3B,0.9007552228505404,0.11693557344580978,10,0.09085114429963337,0.7838196494047307
Sakalti/Llama3.2-3B-Uranus-1,0.6638190618350935,0.5826985931067857,23,0.0996805040881956,0.0811204687283078
Sakalti/Qwen2.5-1B-Instruct,-0.6914616705517032,-0.8772252814938193,75,0.07509408655610726,0.18576361094211613
Sakalti/SJT-0.5B,-0.5633910066543993,-1.9756275027988723,34,0.0999226498908043,1.412236496144473
Sakalti/Saba1.5-Pro-3B,0.27598630796373164,0.37866485549662515,50,0.09983611811727668,0.10267854753289352
Sakalti/Sailor-japanese,0.18443417102821066,-0.6482972040005539,96,0.0991987020215125,0.8327313750287646
Sicarius-Prototyping/Micropenis_1B,-0.6916172240628089,-1.0291402981253124,64,0.07408092727585656,0.3375230740625035
SicariusSicariiStuff/2B_or_not_2B,1.3178505734665387,-0.5734069173861275,9,0.08901807642992587,1.891257490852666
Spestly/Athena-1-3B,0.8641632490271434,0.2606138661334963,12,0.0961282642904342,0.6035493828936471
Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,-0.44630255297298926,-0.461109568207422,317,0.09979096877332783,0.01480701523443273
Triangle104/Minerva-1.5b,1.0218065680594846,0.8586907229843149,14,0.06063764442425307,0.16311584507516963
V3N0M/Jenna-Tiny-2.0,-0.46497467350043686,-1.0220168195302413,167,0.09915946374115969,0.5570421460298044
Wladastic/Mini-Think-Base-1B,0.10252252894609046,-0.7043906005991079,87,0.09992559616561578,0.8069131295451983
Youlln/ECE-PRYMMAL0.5B-Youri,0.7786500607005262,-0.6665653248809434,22,0.09823339234456713,1.4452153855814696
agentlans/Llama-3.2-1B-Instruct-CrashCourse12K,-0.6630418730877378,-1.0351134721695845,161,0.06637908284202429,0.3720715990818467
akhadangi/Llama3.2.1B.0.01-First,-1.800972227761091,-1.8009722276842361,400,0.18106321184712343,7.685474479046661e-11
akhadangi/Llama3.2.1B.BaseFiT,-1.3894706052818777,-1.3894725773221666,400,0.1633630016421132,1.9720402888445676e-06
appvoid/arco-2-instruct,-0.5039212199659994,-1.17525963979721,59,0.09744620809178871,0.6713384198312106
bhuvneshsaini/merged_model,0.13189576631685637,-0.745403753604108,107,0.09884306948839017,0.8772995199209644
brgx53/3Blareneg-ECE-PRYMMAL-Martial,0.8060045090503151,0.6950449798734611,22,0.09801557088666281,0.11095952917685392
bunnycore/Llama-3.2-3B-Bespoke-Thought,0.1586271846634767,-0.6669658105538039,81,0.09987968616175553,0.8255929952172806
bunnycore/Llama-3.2-3B-ProdigyPlus,0.3768383670001688,-0.1010307934526182,38,0.09976120886874168,0.47786916045278705
cjvt/GaMS-1B,-1.462635788062392,-1.4626312775147636,400,0.16654655724237774,4.510547628289174e-06
cognitivecomputations/Dolphin3.0-Llama3.2-1B,0.019846874614010697,-0.8614452096880665,111,0.09987147250793628,0.8812920843020772
dwikitheduck/gemma-2-2b-id,0.32796182423504355,0.18058352803833846,82,0.0993890370357487,0.1473782961967051
euclaise/ReMask-3B,-0.4562806580153822,-0.5222980021234144,277,0.09954998916604335,0.06601734410803217
godlikehhd/alpaca_data_ins_ans_max_5200,0.7509887822778888,0.04611936534401513,24,0.09953635805492418,0.7048694169338736
godlikehhd/alpaca_data_score_max_0.3_2600,1.0852322649643253,0.7282305340443808,8,0.04735598289708336,0.3570017309199446
godlikehhd/qwen_ins_ans_2500,0.32168342522942733,-0.4630974317422268,148,0.09984670234017501,0.7847808569716541
google/gemma-2-2b,0.29532654529626107,0.01935531726337906,75,0.09986901494492052,0.275971228032882
google/recurrentgemma-2b,-1.586166753331149,-1.5861657906202755,400,0.1654997234391476,9.627108734644452e-07
iFaz/llama32_3B_en_emo_1000_stp,0.4970521389068954,0.4778697555607186,31,0.09995600899666235,0.019182383346176834
ibm-granite/granite-3.0-3b-a800m-base,-0.46573075568078076,-1.1066517762335433,146,0.09913924682722586,0.6409210205527625
jaspionjader/test-15,0.9031406972304701,0.9621339710222906,10,0.09502676543330837,0.05899327379182051
jpacifico/Lucie-7B-Instruct-DPO-v1.1,0.12394532976856731,-0.3760400680830337,144,0.09977884592705677,0.499985397851601
kavonalds/Lancer-1-1b-Instruct,-0.7644782566608506,-1.322703127581331,62,0.08388146634956704,0.5582248709204805
lalainy/ECE-PRYMMAL-0.5B-FT-V5-MUSR,-0.6794757367724626,-1.2915783078664929,96,0.07052288135542893,0.6121025710940302
macadeliccc/magistrate-3.2-3b-base,0.2667026034864016,0.009681971538352575,65,0.09920013964764746,0.257020631948049
meditsolutions/Llama-3.2-SUN-2.5B-chat,-0.6611591529535633,-0.8871822141902398,179,0.0662854786456261,0.22602306123667648
mergekit-community/SuperQwen-2.5-1.5B,0.04112935903203185,-0.6717237622648805,94,0.09984949135210704,0.7128531212969124
microsoft/Phi-3.5-mini-instruct,0.5523489892307252,0.4675099830793377,30,0.09914153638401468,0.08483900615138745
mrdayl/OpenThink,-1.8120336118873976,-1.8120336183720214,400,0.16739808953880675,6.484623726876748e-09
ngxson/MiniThinky-1B-Llama-3.2,-0.6591327481194277,-0.933561288699284,176,0.06562012245677809,0.27442854057985633
noname0202/llama-math-1b-r32-0to512tokens-test,0.07826032893319188,-0.7273323833276901,99,0.09939498382257865,0.805592712260882
nvidia/Nemotron-Mini-4B-Instruct,0.17084227588361725,-0.6893308709453262,119,0.09980535666567977,0.8601731468289434
ontocord/RedPajama-3B-v1-AutoRedteam,-0.44034418597375113,-0.5235167755903107,277,0.09955442403354149,0.0831725896165596
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_math.no_issue,-1.2110376104904574,-1.2111471408883796,400,0.15556942820557018,0.00010953039792216401
ontocord/wide_3b_sft_stage1.1-ss1-with_math.no_issue,-0.17454202054110315,-0.7345322223613008,141,0.09995593207653912,0.5599902018201977
oopere/pruned20-llama-3.2-3b,-0.7443216647057698,-0.655508786116736,14,0.07747272045648644,0.08881287858903375
openbmb/MiniCPM-S-1B-sft-llama-format,-0.6603898688577717,-0.8496994355830872,165,0.06553700020294477,0.18930956672531551
pankajmathur/orca_mini_v9_0_3B-Instruct,0.4481839752673876,0.1361742613429051,54,0.09916625286365342,0.3120097139244825
prithivMLmods/Triangulum-5B,-0.013076432871060462,-0.7629036296790417,78,0.09987634834879482,0.7498271968079813
qingy2024/Qwen2.5-Coder-Draft-1.5B-Instruct,0.045021178073430056,-0.40721411709228517,111,0.09984647490725494,0.4522352951657152
saishshinde15/TethysAI_Vortex_Reasoning,0.33368765960961816,-0.6570823823108841,87,0.0998676013098688,0.9907700419205023
sumink/Qwenftmodel,-0.45218891329449795,-0.4569861055062197,400,0.10284861801034914,0.004797192211721757
tangledgroup/tangled-llama-pints-1.5b-v0.2-instruct,-0.5848795923984845,-0.5600146903595284,293,0.07254884827628612,0.024864902038956083
tinycompany/ShawtyIsBad-e5-large,1.0579518250507711,-0.2727288690384855,10,0.06913547378726045,1.3306806940892566
vhab10/llama-3-8b-merged-linear,0.6352323304712424,0.5527564804046821,25,0.09703947989262873,0.08247585006656033
yasserrmd/Coder-GRPO-3B,0.08690255441528642,-0.681628954520321,99,0.0993557029876513,0.7685315089356074
zake7749/gemma-2-2b-it-chinese-kyara-dpo,1.0852322649643253,0.9048416456822073,8,0.04735598289708336,0.18039061928211808
