model,actual_full,pirt_pred,theta,se,n_items
godlikehhd/alpaca_data_ins_min_2600,0.10530679933665009,0.08193752341014246,0.7041839541718187,0.2087089231891468,8
godlikehhd/qwen-2.5-1.5b-cherry,0.10613598673300166,0.07606952517177892,0.6519797434049716,0.204986331735695,8
godlikehhd/qwen_2.5-1.5b-cherry_new,0.09701492537313433,0.08193752341014246,0.7041839541718187,0.2087089231891468,8
google/gemma-2-2b-it,0.0008291873963515755,0.004813677303789283,-1.4451555605837427,0.3874152565209519,200
google/recurrentgemma-2b,0.017412935323383085,0.017892749707597622,-0.30527103831442765,0.2974289300008397,11
hotmailuser/QwenModelStock-1.8B,0.08706467661691543,0.09388813803750574,0.7980622347812475,0.19627805324549202,8
ibm-granite/granite-3.0-2b-base,0.05306799336650083,0.03949980628985399,0.22082944828609088,0.25054604036045103,8
ibm-granite/granite-3.0-3b-a800m-instruct,0.06467661691542288,0.04667961276603055,0.33031918544467054,0.2363253536181868,8
ibm-granite/granite-3.1-1b-a400m-base,0.02404643449419569,0.01964811701235094,-0.2436955798378778,0.28995567026440405,10
ibm-granite/granite-7b-instruct,0.006633499170812604,0.006634051206781797,-1.3312714008533169,0.38479696942495684,200
jaspionjader/test-13,0.11608623548922056,0.13441676251357668,1.0666727859988643,0.16389486147304547,8
jlzhou/Qwen2.5-3B-Infinity-Instruct-0625,0.022388059701492536,0.01353140484853516,-0.527167316153921,0.27242147595763644,22
jpacifico/Chocolatine-3B-Instruct-DPO-v1.2,0.14096185737976782,0.19623726815416304,1.387212775800221,0.13227976223637483,8
jpacifico/Distilucie-7B-Math-Instruct-DPO-v0.1,0.028192371475953566,0.021561458252699367,-0.1781855190871936,0.2912176859913403,9
jpacifico/Lucie-7B-Instruct-DPO-v1.1,0.02570480928689884,0.025633383965659343,-0.06066207914176976,0.29605762851170975,8
kz919/QwQ-0.5B-Distilled-SFT,0.0008291873963515755,0.0035569588861514606,-1.878352560964645,0.47895383101446565,200
lesubra/ECE-PRYMMAL-3B-SLERP-V1,0.1077943615257048,0.1841046851753471,1.3319502079459946,0.17778299311741155,8
lunahr/thea-3b-50r-u1,0.11194029850746269,0.07606952517177892,0.6519797434049716,0.204986331735695,8
matouLeLoup/ECE-PRYMMAL-0.5B-FT-V4-MUSR-ENSEMBLE-Mathis,0.03316749585406302,0.016919162298828477,-0.357058966912038,0.2897458011200249,12
meditsolutions/MedIT-Mesh-3B-Instruct,0.17330016583747926,0.021306717578988842,-0.19220361622980237,0.2927444173942092,9
mergekit-community/mergekit-dare_ties-ajgjgea,0.03814262023217247,0.043975923117364084,0.2939826116089192,0.24711484162860453,8
meta-llama/Llama-3.2-3B,0.013266998341625208,0.012690866936403693,-0.592421786427749,0.2880766293216747,21
meta-llama/Llama-3.2-3B-Instruct,0.17081260364842454,0.15362904892220838,1.173409653709933,0.15123664516710011,8
monsterapi/gemma-2-2b-LoRA-MonsterInstruct,0.01077943615257048,0.02987683778716243,0.04190742875399882,0.2786822697914029,8
mrdayl/OpenCogito,0.2396351575456053,0.20238020509712454,1.4157443573491637,0.1324382148136142,8
netcat420/MFANN-abliterated-phi2-merge-unretrained,0.024875621890547265,0.022733458762728094,-0.14297146972740613,0.2832388159841019,9
netcat420/MFANN3bv0.18,0.020729684908789386,0.025478826011046143,-0.0652400070510936,0.28527652274763066,8
open-atlas/Atlas-Flash-1.5B-Preview,0.03399668325041459,0.04667961276603055,0.33031918544467054,0.2363253536181868,8
pankajmathur/orca_mini_v9_5_1B-Instruct,0.03067993366500829,0.03507866405804177,0.14351969612883086,0.25914945409902257,8
pankajmathur/orca_mini_v9_6_3B-Instruct,0.08291873963515754,0.04667961276603055,0.33031918544467054,0.2363253536181868,8
prithivMLmods/Llama-Deepsync-1B,0.03814262023217247,0.03075773059604028,0.058057546223800945,0.273332356002164,8
qingy2024/Qwen2.5-4B,0.03648424543946932,0.04091088388472058,0.24555872958383398,0.25312695120040046,8
saishshinde15/TethysAI_Vortex_Reasoning,0.23466003316749584,0.13208231198230977,1.0515244005195192,0.16346279749671502,8
sumink/Qwenftmodel,0.0845771144278607,0.09726396627680962,0.8244903340298164,0.2364556028933794,8
sumink/llamaft,0.005804311774461028,0.006066756117109568,-1.1853229930368094,0.31625503325915244,200
tiiuae/Falcon3-3B-Instruct,0.2703150912106136,0.17549469323654152,1.285905241244529,0.13675249230634104,8
tinycompany/SigmaBoi-bge-m3,0.08374792703150911,0.016897784513459746,-0.35108868177191577,0.2810110972311042,13
tinycompany/Tamed-Shawty,0.07877280265339967,0.06322071173956566,0.5277731684149195,0.2163472265289578,8
viettelsecurity-ai/security-llama3.2-3b,0.13764510779436154,0.10969969839749875,0.9113812426474042,0.17579664674848175,8
voidful/smol-360m-ft,0.005804311774461028,0.00469621825504662,-1.549033770817747,0.4132050578112262,200
vonjack/Phi-3-mini-4k-instruct-LLaMAfied,0.14096185737976782,0.12206585465909676,0.9921492034905257,0.17952789713281025,8
weathermanj/Menda-3b-Optim-200,0.4079601990049751,0.20238020509712454,1.4157443573491637,0.1324382148136142,8
win10/Qwen2.5-2B-Instruct,0.001658374792703151,0.004685341550122296,-1.5647244350918772,0.41685515205467283,200
ymcki/gemma-2-2b-jpn-it-abliterated-17-ORPO,0.04643449419568822,0.06322071173956566,0.5277731684149195,0.2163472265289578,8
yuchenxie/ArlowGPT-3B-Multilingual,0.10281923714759536,0.04353289211767465,0.28644834902058625,0.2564468242027101,8
