model,pirt_accuracy,theta,n_subset_items,n_all_items,actual_accuracy,se_reached,error,abs_error,squared_error
JayHyeon/Qwen2.5-0.5B-SFT,0.13044154172807199,-0.8483044434515432,29,511,0.12915851272015655,0.19652968114292926,0.0012830290079154372,0.0012830290079154372,1.6461634351524708e-06
JayHyeon/Qwen2.5-0.5B-SFT-1e-5-2ep,0.18746679505253122,-0.22058781931657645,21,511,0.14090019569471623,0.19644513040450368,0.046566599357814986,0.046566599357814986,0.002168448175751255
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-1ep_0alp_5lam,0.21261638686363088,-0.014858239091012276,17,511,0.18786692759295498,0.1972505876594825,0.0247494592706759,0.0247494592706759,0.0006125357341908453
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-3ep_0alp_5lam,0.20230685062090462,-0.09850949650401507,16,511,0.19373776908023482,0.19838785255363295,0.008569081540669793,0.008569081540669793,7.342915845064779e-05
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-3ep_0alp_5lam,0.19897471614283904,-0.12316073578782125,17,511,0.19765166340508805,0.1939438729752408,0.0013230527377509904,0.0013230527377509904,1.750468546870391e-06
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-3ep_0alp_0lam,0.19425686884698443,-0.16358230304280638,17,511,0.20939334637964774,0.19727538710154274,-0.015136477532663312,0.015136477532663312,0.0002291129520968212
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-2ep_0alp_0lam,0.20821304728812984,-0.0540168484985816,16,511,0.18199608610567514,0.19544930454139092,0.0262169611824547,0.0262169611824547,0.0006873290536423366
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,0.19425686884698443,-0.16358230304280638,17,511,0.20156555772994128,0.19727538710154274,-0.007308688882956854,0.007308688882956854,5.3416933187857105e-05
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-2ep_1alp_0lam,0.19425686884698443,-0.16358230304280638,17,511,0.20156555772994128,0.19727538710154274,-0.007308688882956854,0.007308688882956854,5.3416933187857105e-05
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_1ep_0alp_0lam,0.19777457462789652,-0.13501414222269525,17,511,0.19765166340508805,0.19457661045011848,0.00012291122280846944,0.00012291122280846944,1.510716869227322e-08
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_2ep_0alp_0lam,0.20562189239117332,-0.07143186158918718,15,511,0.2054794520547945,0.19989725853488358,0.00014244033637880738,0.00014244033637880738,2.0289249427707795e-08
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-1ep_0alp_0lam,0.19797484237565188,-0.13302808601508914,17,511,0.19960861056751467,0.19465005480919267,-0.0016337681918627833,0.0016337681918627833,2.6691985047425886e-06
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-3ep_0alp_0lam,0.20777618847940835,-0.05084943774779892,18,511,0.2035225048923679,0.1954967420321403,0.004253683587040452,0.004253683587040452,1.8093824058657328e-05
JayHyeon/Qwen2.5-0.5B-SFT-5e-5,0.15457562895259747,-0.554408692631605,21,511,0.14090019569471623,0.19967415003394925,0.013675433257881231,0.013675433257881231,0.00018701747479076407
JayHyeon/Qwen2.5-0.5B-SFT-7e-5,0.16699345774295596,-0.42041445221090523,26,511,0.15655577299412915,0.19454279931963916,0.010437684748826809,0.010437684748826809,0.00010894526291589176
JayHyeon/Qwen_0.5-IPO_5e-7-1ep_0alp_0lam,0.22981398174648893,0.10422337159621543,15,511,0.19765166340508805,0.19535821446163432,0.032162318341400875,0.032162318341400875,0.001034414721093611
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,0.19425686884698443,-0.16358230304280638,17,511,0.1917808219178082,0.19727538710154274,0.0024760469291762177,0.0024760469291762177,6.130808395482978e-06
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_3vpo_const,0.22884554293882073,0.09742662329556179,16,511,0.20939334637964774,0.19306273868164125,0.01945219655917299,0.01945219655917299,0.0003783879509767015
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.1,0.19429369494022009,-0.1632086510173687,17,511,0.20156555772994128,0.19835336272327325,-0.007271862789721195,0.007271862789721195,5.2879988432531726e-05
LEESM/llama-2-7b-hf-lora-oki10p,0.12076203885151257,-0.9674104816680317,35,511,0.15264187866927592,0.19367618081771706,-0.03187983981776335,0.03187983981776335,0.0010163241868062496
LilRg/10PRYMMAL-3B-slerp,0.12246651459922023,-1.0053414096065367,40,511,0.16829745596868884,0.19796933968379196,-0.04583094136946861,0.04583094136946861,0.002100475186811669
Nexesenex/Llama_3.2_1b_AquaSyn_0.11,0.2455202853038331,0.20581589378630605,13,511,0.18786692759295498,0.1974426629470345,0.05765335771087812,0.05765335771087812,0.00332390965533847
Nexesenex/Qwen_2.5_3b_Smarteaz_0.01a,0.4526246787820563,0.8921408924774179,8,511,0.350293542074364,0.15707953395061572,0.10233113670769234,0.10233113670769234,0.010471661539888419
Nexesenex/pankajmathur_orca_mini_v9_6_1B-instruct-Abliterated-LPL,0.605187554498036,1.2206735674872935,8,511,0.5499021526418787,0.1336964789409615,0.05528540185615727,0.05528540185615727,0.0030564756583967975
NotASI/FineTome-v1.5-Llama3.2-1B-1007,0.4526246787820563,0.8921408924774179,8,511,0.3424657534246575,0.15707953395061572,0.1101589253573988,0.1101589253573988,0.012134988835896959
NousResearch/Hermes-3-Llama-3.2-3B,0.3784277977161494,0.7216417956602876,10,511,0.324853228962818,0.1256616158156177,0.05357456875333144,0.05357456875333144,0.0028702344171054376
Novaciano/ASTAROTH-3.2-1B,0.47148890860347803,0.9317453566306642,8,511,0.5205479452054794,0.17518236806462478,-0.049059036602001393,0.049059036602001393,0.0024067890723165125
PJMixers-Dev/LLaMa-3.2-Instruct-JankMix-v0.2-SFT-HailMary-v0.1-KTO-3B,0.7161230511050057,1.5007403115814797,8,511,0.62426614481409,0.10341420808085745,0.0918569062909157,0.0918569062909157,0.008437691233338068
PJMixers-Dev/LLaMa-3.2-Instruct-JankMixBread-v0.1-3B,0.3380730780227201,0.6070793177187491,12,511,0.461839530332681,0.17189430598756486,-0.12376645230996092,0.12376645230996092,0.01531813471739383
Qwen/Qwen2.5-3B-Instruct,0.6007570679904041,1.210799931474377,8,511,0.6301369863013698,0.13543595555650056,-0.029379918310965758,0.029379918310965758,0.000863179599959021
RezVortex/Jajuka-3b,0.7733354845340051,1.692068923026832,8,511,0.6829745596868885,0.12359861461633412,0.09036092484711666,0.09036092484711666,0.008165096739226265
Sakalti/Sailor-japanese,0.0749420561756424,-2.003200593278547,400,511,0.10371819960861056,0.26741189236584995,-0.028776143432968165,0.028776143432968165,0.0008280664308747569
Sakalti/Saka-1.5B,0.16287988203646903,-0.4537926597026267,22,511,0.2172211350293542,0.19502411516268395,-0.05434125299288517,0.05434125299288517,0.0029529717768367516
Sakalti/tara-3.8B,0.2892348225201091,0.4280423514302736,8,511,0.3561643835616438,0.17440657212985933,-0.06692956104153469,0.06692956104153469,0.004479566141212518
SultanR/SmolTulu-1.7b-Reinforced,0.605187554498036,1.2206735674872935,8,511,0.6555772994129159,0.1336964789409615,-0.05038974491487991,0.05038974491487991,0.0025391263925866655
Syed-Hasan-8503/Phi-3-mini-4K-instruct-cpo-simpo,0.4561450973332399,0.8996390986718156,8,511,0.5420743639921722,0.13551484944764736,-0.08592926665893236,0.08592926665893236,0.007383838868541904
Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,0.1954230442455143,-0.158879790482872,18,511,0.1487279843444227,0.19551572707879442,0.0466950599010916,0.0466950599010916,0.0021804286191665326
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,0.12151640014237598,-0.9794632931930455,32,511,0.16829745596868884,0.19994534057511162,-0.04678105582631285,0.04678105582631285,0.0021884671842246
Xiaojian9992024/Llama3.2-1B-THREADRIPPER,0.5505821923710537,1.1000456257952809,8,511,0.5146771037181996,0.15129296458354283,0.03590508865285402,0.03590508865285402,0.0012891753911693066
Xiaojian9992024/Llama3.2-1B-THREADRIPPER-v0.2,0.5208617354233966,1.036442244016484,8,511,0.487279843444227,0.14542062952817497,0.033581891979169665,0.033581891979169665,0.0011277434689006198
Xiaojian9992024/Qwen2.5-Ultra-1.5B-25.02-Exp,0.4278847729497324,0.8386852448060123,8,511,0.37181996086105673,0.13270219462637425,0.05606481208867564,0.05606481208867564,0.0031432631545385103
Youlln/2PRYMMAL-Yi1.5-6B-SLERP,0.27238316679801267,0.3512560619221421,9,511,0.22504892367906065,0.19631592682319374,0.04733424311895201,0.04733424311895201,0.002240530571644056
akhadangi/Llama3.2.1B.0.1-Last,0.13223586199764753,-0.8233089704281928,32,511,0.060665362035225046,0.19919431621121994,0.07157049996242248,0.07157049996242248,0.005122336464871117
allenai/OLMo-7B-Instruct-hf,0.19306999462629232,-0.1666660638912171,20,511,0.2896281800391389,0.19989009113687303,-0.09655818541284661,0.09655818541284661,0.009323483170221664
anakin87/gemma-2b-orpo,0.1769244360525411,-0.32083450178428075,23,511,0.20156555772994128,0.19904353671906982,-0.02464112167740018,0.02464112167740018,0.0006071848775204411
arcee-ai/raspberry-3B,0.30075441840002753,0.4729126439838065,8,511,0.2583170254403131,0.15646400150229856,0.04243739295971444,0.04243739295971444,0.0018009323212172205
awnr/Mistral-7B-v0.1-signtensors-1-over-4,0.14265880393696015,-0.7002331601940253,25,511,0.14285714285714285,0.19657667728909717,-0.00019833892018270016,0.00019833892018270016,3.933832725923951e-08
bamec66557/VICIOUS_MESH-12B,0.22112879427358073,0.04607730728980893,17,511,0.33268101761252444,0.1941512318993815,-0.11155222333894371,0.11155222333894371,0.012443898531861577
bunnycore/Llama-3.2-3B-Della,0.2706551715448342,0.3408507826629424,8,511,0.3013698630136986,0.19465367319411334,-0.030714691468864408,0.030714691468864408,0.000943392272027532
bunnycore/QwQen-3B-LCoT,0.5028308489527287,0.9976827729535488,8,511,0.5812133072407045,0.11966414857855413,-0.07838245828797585,0.07838245828797585,0.006143809767266275
bunnycore/Qwen2.5-3B-Model-Stock-v4.1,0.6007570679904041,1.210799931474377,8,511,0.6183953033268101,0.13543595555650056,-0.017638235336406072,0.017638235336406072,0.00031110734578244383
bunnycore/Smol-Llama-3.2-3B,0.7733354845340051,1.692068923026832,8,511,0.6555772994129159,0.12359861461633412,0.11775818512108926,0.11775818512108926,0.01386699016301273
carsenk/phi3.5_mini_exp_825_uncensored,0.08026028712195471,-1.884104210055443,400,511,0.08610567514677103,0.2319792130831521,-0.005845388024816323,0.005845388024816323,3.416856116066607e-05
cjvt/GaMS-1B,0.083115453272289,-1.6887790278289203,400,511,0.09197651663405088,0.20540857889790806,-0.008861063361761873,0.008861063361761873,7.851844390115862e-05
cognitivecomputations/Dolphin3.0-Qwen2.5-0.5B,0.4561450973332399,0.8996390986718156,8,511,0.4383561643835616,0.13551484944764736,0.01778893294967826,0.01778893294967826,0.00031644613548814887
dwikitheduck/gemma-2-2b-id-inst,0.19888005445269502,-0.12159360870879629,19,511,0.33659491193737767,0.19885119919727579,-0.13771485748468265,0.13771485748468265,0.018965381972026452
dwikitheduck/gemma-2-2b-id-instruct,0.19888005445269502,-0.12159360870879629,19,511,0.33659491193737767,0.19885119919727579,-0.13771485748468265,0.13771485748468265,0.018965381972026452
ewre324/Thinker-Qwen2.5-0.5B-Instruct-Reasoning,0.22994845022450264,0.10525071749388132,15,511,0.18786692759295498,0.19399968609182347,0.04208152263154766,0.04208152263154766,0.0017708545469894577
godlikehhd/alpaca_data_ifd_min_2600,0.27238316679801267,0.3512560619221421,9,511,0.31702544031311153,0.19631592682319374,-0.04464227351509886,0.04464227351509886,0.001992932584596897
godlikehhd/alpaca_data_score_max_0.3_2600,0.2706551715448342,0.3408507826629424,8,511,0.2759295499021526,0.19465367319411334,-0.005274378357318421,0.005274378357318421,2.7819067056148966e-05
godlikehhd/alpaca_data_score_max_2500,0.2706551715448342,0.3408507826629424,8,511,0.29354207436399216,0.19465367319411334,-0.02288690281915795,0.02288690281915795,0.0005238103206535802
google/flan-t5-base,0.08530801191574201,-1.5693719531111494,400,511,0.12133072407045009,0.21308677763610587,-0.03602271215470808,0.03602271215470808,0.0012976357909809532
hotmailuser/QwenSlerp2-3B,0.361290822546096,0.6746253174882031,8,511,0.37181996086105673,0.1645081414934316,-0.010529138314960718,0.010529138314960718,0.00011086275365557382
iFaz/llama31_8B_en_emo_v4,0.5846119554049087,1.1744147730188936,8,511,0.23483365949119372,0.13018719126834646,0.349778295913715,0.349778295913715,0.12234485629230238
ibm-granite/granite-3.1-2b-base,0.27238316679801267,0.3512560619221421,9,511,0.2896281800391389,0.19631592682319374,-0.01724501324112626,0.01724501324112626,0.0002973904816866201
jaspionjader/test-11,0.3735606135382001,0.708935847294862,8,511,0.3972602739726027,0.10633350286007894,-0.023699660434402636,0.023699660434402636,0.0005616739047059898
lalainy/ECE-PRYMMAL-0.5B-FT-V5-MUSR,0.17173063730789737,-0.3645203048446354,25,511,0.15851272015655576,0.19344595934059414,0.013217917151341602,0.013217917151341602,0.0001747133338197305
macadeliccc/magistrate-3.2-3b-base,0.09107796982732261,-1.4982305530778979,97,511,0.08414872798434442,0.19988611507546503,0.00692924184297819,0.00692924184297819,4.801439251847978e-05
microsoft/Phi-3.5-mini-instruct,0.4561450973332399,0.8996390986718156,8,511,0.547945205479452,0.13551484944764736,-0.09180010814621214,0.09180010814621214,0.008427259855656245
microsoft/Phi-4-mini-instruct,0.47148890860347803,0.9317453566306642,8,511,0.7318982387475538,0.17518236806462478,-0.26040933014407575,0.26040933014407575,0.06781301922608624
mrdayl/OpenCognito-r1,0.32381201841834734,0.5584661893630098,8,511,0.3698630136986301,0.13408400924059816,-0.04605099528028278,0.04605099528028278,0.002120694166304627
mrdayl/OpenThink,0.14859180463491278,-0.6019112130223718,24,511,0.136986301369863,0.19838636972844054,0.011605503265049777,0.011605503265049777,0.00013468770603508102
ngxson/MiniThinky-1B-Llama-3.2,0.21423529518504905,-0.010929081461404422,16,511,0.2191780821917808,0.19601932048208326,-0.004942787006731758,0.004942787006731758,2.4431143393916292e-05
noname0202/llama-math-1b-r32-0to512tokens-test,0.5505821923710537,1.1000456257952809,8,511,0.5283757338551859,0.15129296458354283,0.022206458515867777,0.022206458515867777,0.0004931267998169566
nvidia/Hymba-1.5B-Base,0.15139260197784005,-0.5724305330100095,21,511,0.17025440313111545,0.19995437827444518,-0.018861801153275404,0.018861801153275404,0.00035576754274570135
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_stories.no_issue,0.10395928064000988,-1.2950254223500481,59,511,0.06653620352250489,0.19913201296109218,0.03742307711750499,0.03742307711750499,0.0014004867009427256
ontocord/wide_3b_sft_stage1.2-ss1-expert_fictional_lyrical,0.116262503826812,-1.0737562370480398,45,511,0.09784735812133072,0.19670267906691413,0.01841514570548128,0.01841514570548128,0.00033911759135410555
oopere/pruned20-llama-1b,0.1526307419153313,-0.5682098720836766,29,511,0.1350293542074364,0.19475324378240094,0.017601387707894905,0.017601387707894905,0.00030980884924363387
openbmb/MiniCPM-S-1B-sft-llama-format,0.29336307100545894,0.45047506696665757,13,511,0.2837573385518591,0.17906798171411292,0.009605732453599858,0.009605732453599858,9.227009597014154e-05
pankajmathur/orca_mini_v9_6_3B-Instruct,0.605187554498036,1.2206735674872935,8,511,0.7142857142857143,0.1336964789409615,-0.10909815978767834,0.10909815978767834,0.011902408469057796
princeton-nlp/Sheared-LLaMA-2.7B,0.16380138839137243,-0.4492101541044956,21,511,0.18395303326810175,0.19520499912187356,-0.020151644876729324,0.020151644876729324,0.00040608879123781125
prithivMLmods/Llama-3.2-3B-Math-Oct,0.30075441840002753,0.4729126439838065,8,511,0.41291585127201563,0.15646400150229856,-0.1121614328719881,0.1121614328719881,0.012580187023897493
prithivMLmods/Llama-Deepsync-3B,0.30075441840002753,0.4729126439838065,8,511,0.3796477495107632,0.15646400150229856,-0.07889333111073565,0.07889333111073565,0.00622415769374817
qingy2019/LLaMa_3.2_3B_Catalysts,0.43666992736361343,0.856394261342905,8,511,0.4520547945205479,0.18032344957188598,-0.01538486715693449,0.01538486715693449,0.00023669413743652152
rombodawg/Rombos-LLM-V2.5-Qwen-1.5b,0.2706551715448342,0.3408507826629424,8,511,0.27788649706457924,0.19465367319411334,-0.0072313255197450355,0.0072313255197450355,5.2292068772515806e-05
ruizhe1217/sft-s1-qwen-0.5b,0.2324056605377758,0.12164938486758806,14,511,0.20743639921722112,0.19831423592943218,0.024969261320554687,0.024969261320554687,0.0006234640108941483
shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,0.15822347278431514,-0.5064104686010533,21,511,0.2465753424657534,0.19847544106800108,-0.08835186968143827,0.08835186968143827,0.00780605287620585
sumink/bbhqwen3,0.06959981510289918,-2.3610075537629016,400,511,0.11741682974559686,0.29991717751807495,-0.04781701464269768,0.04781701464269768,0.002286466889339964
tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,0.13111387489648704,-0.8282846505370598,28,511,0.09784735812133072,0.19520631862787483,0.033266516775156324,0.033266516775156324,0.001106661138351757
tinycompany/ShawtyIsBad-bgem3,0.20956467067591364,-0.031725287516060116,20,511,0.2054794520547945,0.19451104010516515,0.00408521862111913,0.00408521862111913,1.6689011182338484e-05
vhab10/Llama-3.2-Instruct-3B-TIES,0.3181517107777373,0.5382342435201724,8,511,0.4207436399217221,0.1694711208090833,-0.1025919291439848,0.1025919291439848,0.010525103925484397
yasserrmd/Coder-GRPO-3B,0.6575565073352139,1.3447377689680835,8,511,0.6007827788649707,0.12255211710432289,0.0567737284702432,0.0567737284702432,0.0032232562444129034
zake7749/gemma-2-2b-it-chinese-kyara-dpo,0.465226046479775,0.9180117387673785,10,511,0.49706457925636005,0.1843275803992275,-0.03183853277658505,0.03183853277658505,0.0010136921693656804
zelk12/Test01012025155054,0.059736712003087666,-2.6575667328182426,400,511,0.09393346379647749,0.34668023742359955,-0.034196751793389824,0.034196751793389824,0.00116941783321871
