model,pirt_accuracy,theta,n_subset_items,n_all_items,actual_accuracy,se_reached,error,abs_error,squared_error
JayHyeon/Qwen2.5-0.5B-SFT,0.12400794416980125,-0.9346587891673632,11,511,0.12915851272015655,0.2910135490550422,-0.005150568550355297,0.005150568550355297,2.6528356391909068e-05
JayHyeon/Qwen2.5-0.5B-SFT-1e-5-2ep,0.1974034118781801,-0.13882385438012643,8,511,0.14090019569471623,0.29622019165746044,0.05650321618346388,0.05650321618346388,0.0031926134390752544
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-1ep_0alp_5lam,0.2072279744031445,-0.05812121655452836,8,511,0.18786692759295498,0.280744104414937,0.01936104681018952,0.01936104681018952,0.00037485013358634975
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-3ep_0alp_5lam,0.20509212723580725,-0.07619494366511725,8,511,0.19373776908023482,0.2579480587243609,0.011354358155572425,0.011354358155572425,0.00012892144912501403
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-3ep_0alp_5lam,0.21139530424115344,-0.02834269839316811,8,511,0.19765166340508805,0.2464354585301803,0.013743640836065385,0.013743640836065385,0.00018888766343076404
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-3ep_0alp_0lam,0.18557992601907267,-0.2384953652706574,8,511,0.20939334637964774,0.27250023235259874,-0.02381342036057507,0.02381342036057507,0.0005670789892694513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-2ep_0alp_0lam,0.20509212723580725,-0.07619494366511725,8,511,0.18199608610567514,0.2579480587243609,0.02309604113013211,0.02309604113013211,0.0005334271158847542
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,0.18557992601907267,-0.2384953652706574,8,511,0.20156555772994128,0.27250023235259874,-0.015985631710868614,0.015985631710868614,0.0002555404211955282
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-2ep_1alp_0lam,0.18557992601907267,-0.2384953652706574,8,511,0.20156555772994128,0.27250023235259874,-0.015985631710868614,0.015985631710868614,0.0002555404211955282
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_1ep_0alp_0lam,0.18557992601907267,-0.2384953652706574,8,511,0.19765166340508805,0.27250023235259874,-0.012071737386015385,0.012071737386015385,0.00014572684351692156
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_2ep_0alp_0lam,0.21139530424115344,-0.02834269839316811,8,511,0.2054794520547945,0.2464354585301803,0.0059158521863589275,0.0059158521863589275,3.49973070908477e-05
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-1ep_0alp_0lam,0.20509212723580725,-0.07619494366511725,8,511,0.19960861056751467,0.2579480587243609,0.005483516668292582,0.005483516668292582,3.0068955051442577e-05
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-3ep_0alp_0lam,0.2072279744031445,-0.05812121655452836,8,511,0.2035225048923679,0.280744104414937,0.0037054695107766045,0.0037054695107766045,1.3730504295295009e-05
JayHyeon/Qwen2.5-0.5B-SFT-5e-5,0.162154797852925,-0.4710429013486555,8,511,0.14090019569471623,0.2845494378884008,0.021254602158208763,0.021254602158208763,0.0004517581129037326
JayHyeon/Qwen2.5-0.5B-SFT-7e-5,0.17726277696552983,-0.32041242487933524,11,511,0.15655577299412915,0.2816467318735023,0.020707003971400684,0.020707003971400684,0.0004287800134716037
JayHyeon/Qwen_0.5-IPO_5e-7-1ep_0alp_0lam,0.23199779452499178,0.11973934709540236,8,511,0.19765166340508805,0.24729478534588484,0.03434613111990373,0.03434613111990373,0.0011796567229056193
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,0.18557992601907267,-0.2384953652706574,8,511,0.1917808219178082,0.27250023235259874,-0.006200895898735542,0.006200895898735542,3.845110994695527e-05
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_3vpo_const,0.2072279744031445,-0.05812121655452836,8,511,0.20939334637964774,0.280744104414937,-0.0021653719765032386,0.0021653719765032386,4.688835796625542e-06
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.1,0.20509212723580725,-0.07619494366511725,8,511,0.20156555772994128,0.2579480587243609,0.0035265695058659674,0.0035265695058659674,1.2436692479703734e-05
LEESM/llama-2-7b-hf-lora-oki10p,0.09757453176214495,-1.3976379836370791,18,511,0.15264187866927592,0.2971232064987306,-0.05506734690713097,0.05506734690713097,0.003032412695390307
LilRg/10PRYMMAL-3B-slerp,0.11001032645217367,-1.2007730137404107,18,511,0.16829745596868884,0.2986960074475216,-0.05828712951651517,0.05828712951651517,0.003397389467275014
Nexesenex/Llama_3.2_1b_AquaSyn_0.11,0.26218573139366835,0.2985795938715632,8,511,0.18786692759295498,0.214202543055396,0.07431880380071337,0.07431880380071337,0.005523284598368929
Nexesenex/Qwen_2.5_3b_Smarteaz_0.01a,0.4526246787820563,0.8921408924774179,8,511,0.350293542074364,0.15707953395061572,0.10233113670769234,0.10233113670769234,0.010471661539888419
Nexesenex/pankajmathur_orca_mini_v9_6_1B-instruct-Abliterated-LPL,0.605187554498036,1.2206735674872935,8,511,0.5499021526418787,0.1336964789409615,0.05528540185615727,0.05528540185615727,0.0030564756583967975
NotASI/FineTome-v1.5-Llama3.2-1B-1007,0.4526246787820563,0.8921408924774179,8,511,0.3424657534246575,0.15707953395061572,0.1101589253573988,0.1101589253573988,0.012134988835896959
NousResearch/Hermes-3-Llama-3.2-3B,0.37236089571558056,0.704750301430052,8,511,0.324853228962818,0.22170679858655679,0.04750766675276258,0.04750766675276258,0.0022569784002915427
Novaciano/ASTAROTH-3.2-1B,0.47148890860347803,0.9317453566306642,8,511,0.5205479452054794,0.17518236806462478,-0.049059036602001393,0.049059036602001393,0.0024067890723165125
PJMixers-Dev/LLaMa-3.2-Instruct-JankMix-v0.2-SFT-HailMary-v0.1-KTO-3B,0.7161230511050057,1.5007403115814797,8,511,0.62426614481409,0.10341420808085745,0.0918569062909157,0.0918569062909157,0.008437691233338068
PJMixers-Dev/LLaMa-3.2-Instruct-JankMixBread-v0.1-3B,0.37236089571558056,0.704750301430052,8,511,0.461839530332681,0.22170679858655679,-0.08947863461710043,0.08947863461710043,0.008006426052940562
Qwen/Qwen2.5-3B-Instruct,0.6007570679904041,1.210799931474377,8,511,0.6301369863013698,0.13543595555650056,-0.029379918310965758,0.029379918310965758,0.000863179599959021
RezVortex/Jajuka-3b,0.7733354845340051,1.692068923026832,8,511,0.6829745596868885,0.12359861461633412,0.09036092484711666,0.09036092484711666,0.008165096739226265
Sakalti/Sailor-japanese,0.07454164817475072,-2.041388514345596,52,511,0.10371819960861056,0.2996420618638907,-0.029176551433859846,0.029176551433859846,0.000851271153572669
Sakalti/Saka-1.5B,0.19300680603070147,-0.1744310563815441,8,511,0.2172211350293542,0.27007340650545814,-0.024214328998652723,0.024214328998652723,0.0005863337288549942
Sakalti/tara-3.8B,0.2892348225201091,0.4280423514302736,8,511,0.3561643835616438,0.17440657212985933,-0.06692956104153469,0.06692956104153469,0.004479566141212518
SultanR/SmolTulu-1.7b-Reinforced,0.605187554498036,1.2206735674872935,8,511,0.6555772994129159,0.1336964789409615,-0.05038974491487991,0.05038974491487991,0.0025391263925866655
Syed-Hasan-8503/Phi-3-mini-4K-instruct-cpo-simpo,0.4561450973332399,0.8996390986718156,8,511,0.5420743639921722,0.13551484944764736,-0.08592926665893236,0.08592926665893236,0.007383838868541904
Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,0.18159876964548383,-0.27437667423206213,8,511,0.1487279843444227,0.2761532319071534,0.032870785301061134,0.032870785301061134,0.0010804885263084568
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,0.10293913361264055,-1.3089043380164398,16,511,0.16829745596868884,0.29715079233994196,-0.06535832235604828,0.06535832235604828,0.004271710301197121
Xiaojian9992024/Llama3.2-1B-THREADRIPPER,0.5505821923710537,1.1000456257952809,8,511,0.5146771037181996,0.15129296458354283,0.03590508865285402,0.03590508865285402,0.0012891753911693066
Xiaojian9992024/Llama3.2-1B-THREADRIPPER-v0.2,0.5208617354233966,1.036442244016484,8,511,0.487279843444227,0.14542062952817497,0.033581891979169665,0.033581891979169665,0.0011277434689006198
Xiaojian9992024/Qwen2.5-Ultra-1.5B-25.02-Exp,0.4278847729497324,0.8386852448060123,8,511,0.37181996086105673,0.13270219462637425,0.05606481208867564,0.05606481208867564,0.0031432631545385103
Youlln/2PRYMMAL-Yi1.5-6B-SLERP,0.2821198848193844,0.39749698255220317,8,511,0.22504892367906065,0.20598791243451492,0.05707096114032373,0.05707096114032373,0.003257094605480341
akhadangi/Llama3.2.1B.0.1-Last,0.15099535186871174,-0.5969671798228942,12,511,0.060665362035225046,0.2975059213790288,0.0903299898334867,0.0903299898334867,0.00815950706331781
allenai/OLMo-7B-Instruct-hf,0.23454004153528493,0.13803719885889826,8,511,0.2896281800391389,0.24050783725081584,-0.055088138503853995,0.055088138503853995,0.003034703003819801
anakin87/gemma-2b-orpo,0.17611727156612042,-0.3297307893133186,10,511,0.20156555772994128,0.29572188897038143,-0.02544828616382086,0.02544828616382086,0.0006476152686757163
arcee-ai/raspberry-3B,0.30075441840002753,0.4729126439838065,8,511,0.2583170254403131,0.15646400150229856,0.04243739295971444,0.04243739295971444,0.0018009323212172205
awnr/Mistral-7B-v0.1-signtensors-1-over-4,0.12869553835299954,-0.8674246431288335,12,511,0.14285714285714285,0.28694285489818167,-0.014161604504143305,0.014161604504143305,0.00020055104213177193
bamec66557/VICIOUS_MESH-12B,0.2072279744031445,-0.05812121655452836,8,511,0.33268101761252444,0.280744104414937,-0.12545304320937994,0.12545304320937994,0.015738466050494553
bunnycore/Llama-3.2-3B-Della,0.2706551715448342,0.3408507826629424,8,511,0.3013698630136986,0.19465367319411334,-0.030714691468864408,0.030714691468864408,0.000943392272027532
bunnycore/QwQen-3B-LCoT,0.5028308489527287,0.9976827729535488,8,511,0.5812133072407045,0.11966414857855413,-0.07838245828797585,0.07838245828797585,0.006143809767266275
bunnycore/Qwen2.5-3B-Model-Stock-v4.1,0.6007570679904041,1.210799931474377,8,511,0.6183953033268101,0.13543595555650056,-0.017638235336406072,0.017638235336406072,0.00031110734578244383
bunnycore/Smol-Llama-3.2-3B,0.7733354845340051,1.692068923026832,8,511,0.6555772994129159,0.12359861461633412,0.11775818512108926,0.11775818512108926,0.01386699016301273
carsenk/phi3.5_mini_exp_825_uncensored,0.08416745174725297,-1.7713149537535546,32,511,0.08610567514677103,0.29406998058008466,-0.0019382233995180603,0.0019382233995180603,3.7567099464393465e-06
cjvt/GaMS-1B,0.07928782301480485,-1.969282437592001,53,511,0.09197651663405088,0.29083705355061285,-0.01268869361924603,0.01268869361924603,0.00016100294576309492
cognitivecomputations/Dolphin3.0-Qwen2.5-0.5B,0.4561450973332399,0.8996390986718156,8,511,0.4383561643835616,0.13551484944764736,0.01778893294967826,0.01778893294967826,0.00031644613548814887
dwikitheduck/gemma-2-2b-id-inst,0.18159876964548383,-0.27437667423206213,8,511,0.33659491193737767,0.2761532319071534,-0.15499614229189385,0.15499614229189385,0.024023804125369003
dwikitheduck/gemma-2-2b-id-instruct,0.18159876964548383,-0.27437667423206213,8,511,0.33659491193737767,0.2761532319071534,-0.15499614229189385,0.15499614229189385,0.024023804125369003
ewre324/Thinker-Qwen2.5-0.5B-Instruct-Reasoning,0.23199779452499178,0.11973934709540236,8,511,0.18786692759295498,0.24729478534588484,0.0441308669320368,0.0441308669320368,0.0019475334161731391
godlikehhd/alpaca_data_ifd_min_2600,0.2821198848193844,0.39749698255220317,8,511,0.31702544031311153,0.20598791243451492,-0.03490555549372715,0.03490555549372715,0.0012183978043256655
godlikehhd/alpaca_data_score_max_0.3_2600,0.2706551715448342,0.3408507826629424,8,511,0.2759295499021526,0.19465367319411334,-0.005274378357318421,0.005274378357318421,2.7819067056148966e-05
godlikehhd/alpaca_data_score_max_2500,0.2706551715448342,0.3408507826629424,8,511,0.29354207436399216,0.19465367319411334,-0.02288690281915795,0.02288690281915795,0.0005238103206535802
google/flan-t5-base,0.09465843397178694,-1.4613271256555125,23,511,0.12133072407045009,0.2814266526395962,-0.02667229009866315,0.02667229009866315,0.0007114110591072442
hotmailuser/QwenSlerp2-3B,0.361290822546096,0.6746253174882031,8,511,0.37181996086105673,0.1645081414934316,-0.010529138314960718,0.010529138314960718,0.00011086275365557382
iFaz/llama31_8B_en_emo_v4,0.5846119554049087,1.1744147730188936,8,511,0.23483365949119372,0.13018719126834646,0.349778295913715,0.349778295913715,0.12234485629230238
ibm-granite/granite-3.1-2b-base,0.2821198848193844,0.39749698255220317,8,511,0.2896281800391389,0.20598791243451492,-0.007508295219754546,0.007508295219754546,5.637449710698897e-05
jaspionjader/test-11,0.3735606135382001,0.708935847294862,8,511,0.3972602739726027,0.10633350286007894,-0.023699660434402636,0.023699660434402636,0.0005616739047059898
lalainy/ECE-PRYMMAL-0.5B-FT-V5-MUSR,0.23199779452499178,0.11973934709540236,8,511,0.15851272015655576,0.24729478534588484,0.07348507436843602,0.07348507436843602,0.0054000561549345715
macadeliccc/magistrate-3.2-3b-base,0.08567445938594129,-1.6759158862406887,30,511,0.08414872798434442,0.28655570320342244,0.0015257314015968693,0.0015257314015968693,2.327856309818747e-06
microsoft/Phi-3.5-mini-instruct,0.4561450973332399,0.8996390986718156,8,511,0.547945205479452,0.13551484944764736,-0.09180010814621214,0.09180010814621214,0.008427259855656245
microsoft/Phi-4-mini-instruct,0.47148890860347803,0.9317453566306642,8,511,0.7318982387475538,0.17518236806462478,-0.26040933014407575,0.26040933014407575,0.06781301922608624
mrdayl/OpenCognito-r1,0.32381201841834734,0.5584661893630098,8,511,0.3698630136986301,0.13408400924059816,-0.04605099528028278,0.04605099528028278,0.002120694166304627
mrdayl/OpenThink,0.21139530424115344,-0.02834269839316811,8,511,0.136986301369863,0.2464354585301803,0.07440900287129043,0.07440900287129043,0.005536699708299708
ngxson/MiniThinky-1B-Llama-3.2,0.19783772922397938,-0.1358766265802704,8,511,0.2191780821917808,0.2623133354128273,-0.02134035296780143,0.02134035296780143,0.00045541066479035125
noname0202/llama-math-1b-r32-0to512tokens-test,0.5505821923710537,1.1000456257952809,8,511,0.5283757338551859,0.15129296458354283,0.022206458515867777,0.022206458515867777,0.0004931267998169566
nvidia/Hymba-1.5B-Base,0.18440213981626938,-0.2494215258274042,8,511,0.17025440313111545,0.2761219744951278,0.014147736685153928,0.014147736685153928,0.00020015845331245024
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_stories.no_issue,0.12033689961594274,-1.0181105747563874,16,511,0.06653620352250489,0.29639773559659455,0.05380069609343785,0.05380069609343785,0.0028945149001384585
ontocord/wide_3b_sft_stage1.2-ss1-expert_fictional_lyrical,0.10196336702833683,-1.3373164683606005,24,511,0.09784735812133072,0.28719914746732955,0.0041160089070061134,0.0041160089070061134,1.694152932255366e-05
oopere/pruned20-llama-1b,0.1974034118781801,-0.13882385438012643,8,511,0.1350293542074364,0.29622019165746044,0.06237405767074372,0.06237405767074372,0.003890523070313264
openbmb/MiniCPM-S-1B-sft-llama-format,0.2306028752417904,0.11358669475368646,8,511,0.2837573385518591,0.2662081531245937,-0.05315446331006868,0.05315446331006868,0.0028253969697814374
pankajmathur/orca_mini_v9_6_3B-Instruct,0.605187554498036,1.2206735674872935,8,511,0.7142857142857143,0.1336964789409615,-0.10909815978767834,0.10909815978767834,0.011902408469057796
princeton-nlp/Sheared-LLaMA-2.7B,0.13982308892291945,-0.7176412887241022,9,511,0.18395303326810175,0.28970817890601225,-0.044129944345182304,0.044129944345182304,0.0019474519879088875
prithivMLmods/Llama-3.2-3B-Math-Oct,0.30075441840002753,0.4729126439838065,8,511,0.41291585127201563,0.15646400150229856,-0.1121614328719881,0.1121614328719881,0.012580187023897493
prithivMLmods/Llama-Deepsync-3B,0.30075441840002753,0.4729126439838065,8,511,0.3796477495107632,0.15646400150229856,-0.07889333111073565,0.07889333111073565,0.00622415769374817
qingy2019/LLaMa_3.2_3B_Catalysts,0.43666992736361343,0.856394261342905,8,511,0.4520547945205479,0.18032344957188598,-0.01538486715693449,0.01538486715693449,0.00023669413743652152
rombodawg/Rombos-LLM-V2.5-Qwen-1.5b,0.2706551715448342,0.3408507826629424,8,511,0.27788649706457924,0.19465367319411334,-0.0072313255197450355,0.0072313255197450355,5.2292068772515806e-05
ruizhe1217/sft-s1-qwen-0.5b,0.23199779452499178,0.11973934709540236,8,511,0.20743639921722112,0.24729478534588484,0.024561395307770656,0.024561395307770656,0.0006032621394645784
shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,0.17893238383275636,-0.30178082567223175,8,511,0.2465753424657534,0.2775981194820842,-0.06764295863299705,0.06764295863299705,0.0045755698526253495
sumink/bbhqwen3,0.06985562461100708,-2.2488621555098818,93,511,0.11741682974559686,0.29835703595936536,-0.04756120513458978,0.04756120513458978,0.002262068233854529
tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,0.14809437180293158,-0.620394867696062,8,511,0.09784735812133072,0.2937986649479732,0.050247013681600866,0.050247013681600866,0.0025247623839189846
tinycompany/ShawtyIsBad-bgem3,0.2459622707581772,0.20968587218485582,8,511,0.2054794520547945,0.23676669494129818,0.04048281870338269,0.04048281870338269,0.0016388586101709513
vhab10/Llama-3.2-Instruct-3B-TIES,0.3181517107777373,0.5382342435201724,8,511,0.4207436399217221,0.1694711208090833,-0.1025919291439848,0.1025919291439848,0.010525103925484397
yasserrmd/Coder-GRPO-3B,0.6575565073352139,1.3447377689680835,8,511,0.6007827788649707,0.12255211710432289,0.0567737284702432,0.0567737284702432,0.0032232562444129034
zake7749/gemma-2-2b-it-chinese-kyara-dpo,0.4382303141894997,0.858287343010942,8,511,0.49706457925636005,0.23765889413568755,-0.05883426506686035,0.05883426506686035,0.003461470745957584
zelk12/Test01012025155054,0.059736712003087666,-2.6575667328182426,400,511,0.09393346379647749,0.34668023742359955,-0.034196751793389824,0.034196751793389824,0.00116941783321871
