model,theta_cat,theta_full,n_subset_items,se_reached,theta_abs_error
godlikehhd/alpaca_data_score_max_0.3_2600,0.33133747081961806,0.34109522553964594,53,0.09612704145253644,0.009757754720027878
godlikehhd/alpaca_data_score_max_2500,0.4019240522197155,0.38353899145547415,38,0.09995602959535371,0.018385060764241345
google/flan-t5-base,-1.5693719531111494,-1.5691088512570182,400,0.21308677763610587,0.00026310185413125353
hotmailuser/QwenSlerp2-3B,0.6097874767387874,0.651424360266097,19,0.09900662482924408,0.04163688352730954
iFaz/llama31_8B_en_emo_v4,1.124066603599359,0.33632793627659685,14,0.09867699277940854,0.7877386673227621
ibm-granite/granite-3.1-2b-base,0.4723194991900952,0.4833891495695753,36,0.09589417851899326,0.0110696503794801
jaspionjader/test-11,0.691284798080118,0.6998832076588961,11,0.09234066437983168,0.00859840957877811
lalainy/ECE-PRYMMAL-0.5B-FT-V5-MUSR,-0.6575005957799275,-0.6570322919643818,400,0.12284261790869665,0.00046830381554563427
macadeliccc/magistrate-3.2-3b-base,-1.418122802374345,-1.4180844607225447,400,0.18129510934476029,3.834165180038873e-05
microsoft/Phi-3.5-mini-instruct,0.9120253395683564,0.9979076213252152,11,0.09503377338447389,0.08588228175685875
microsoft/Phi-4-mini-instruct,1.0818791216658772,1.44707152881392,12,0.09903642015547325,0.3651924071480428
mrdayl/OpenCognito-r1,0.5963760438193156,0.6417583780779464,15,0.09805594705315894,0.04538233425863081
mrdayl/OpenThink,-0.6187434944358353,-0.6193904196034195,400,0.1229327450328858,0.0006469251675841337
ngxson/MiniThinky-1B-Llama-3.2,0.22676710145738618,0.12849084414507073,119,0.09981068498120305,0.09827625731231546
noname0202/llama-math-1b-r32-0to512tokens-test,1.1256580129688096,1.0996775761663564,13,0.09691634356146445,0.02598043680245321
nvidia/Hymba-1.5B-Base,-0.40246370886014016,-0.39856007848762676,400,0.11359353690239866,0.0039036303725134003
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_stories.no_issue,-1.5804545258001763,-1.5804658698639673,400,0.19066578931692268,1.1344063790996728e-05
ontocord/wide_3b_sft_stage1.2-ss1-expert_fictional_lyrical,-1.196801217667101,-1.1968700426228167,400,0.15863515184753435,6.882495571569613e-05
oopere/pruned20-llama-1b,-0.743752138516788,-0.7440227368958079,400,0.12743890015468326,0.0002705983790198818
openbmb/MiniCPM-S-1B-sft-llama-format,0.3654689085356251,0.40728482042746483,52,0.0988266724399954,0.04181591189183975
pankajmathur/orca_mini_v9_6_3B-Instruct,1.2892299480043194,1.481124654682505,14,0.09533127026456732,0.19189470667818553
princeton-nlp/Sheared-LLaMA-2.7B,-0.49180374111946484,-0.49201123958508775,400,0.11149267559415692,0.00020749846562290175
prithivMLmods/Llama-3.2-3B-Math-Oct,0.6194785151558285,0.7531751858832174,15,0.09709767689304755,0.1336966707273889
prithivMLmods/Llama-Deepsync-3B,0.607303313092116,0.6635248098269915,17,0.09925115756996887,0.05622149673487542
qingy2019/LLaMa_3.2_3B_Catalysts,0.784591150264043,0.8379775931450926,14,0.09716250152623603,0.053386442881049545
rombodawg/Rombos-LLM-V2.5-Qwen-1.5b,0.37094385982825184,0.40903915025019705,44,0.09905515777807976,0.038095290421945205
ruizhe1217/sft-s1-qwen-0.5b,0.1338292246806186,0.07191270768444634,109,0.09999109650341557,0.061916516996172274
shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,0.17335555745902892,0.21035393494510005,243,0.09939382461860978,0.03699837748607113
sumink/bbhqwen3,-2.3610075537629016,-2.3610046155731403,400,0.29991717751807495,2.938189761270138e-06
tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,-1.1343786466401167,-1.134468688753863,400,0.15331328646930578,9.004211374641358e-05
tinycompany/ShawtyIsBad-bgem3,-0.07860766858834399,-0.0782600838700243,228,0.09992444239601683,0.0003475847183196934
vhab10/Llama-3.2-Instruct-3B-TIES,0.6895119868591797,0.7228243339296829,14,0.0963695395266687,0.033312347070503234
yasserrmd/Coder-GRPO-3B,1.322682033562787,1.196700495504826,11,0.09949250143660039,0.12598153805796097
zake7749/gemma-2-2b-it-chinese-kyara-dpo,0.9776677386481378,0.8970477195746033,14,0.09832896053918432,0.08062001907353455
zelk12/Test01012025155054,-2.6575667328182426,-2.6575676538091604,400,0.34668023742359955,9.20990917752107e-07
