model,theta_cat,theta_full,n_subset_items,se_reached,theta_abs_error
Nexesenex/pankajmathur_orca_mini_v9_6_1B-instruct-Abliterated-LPL,1.2206735674872935,1.1744959254544654,8,0.1336964789409615,0.04617764203282815
NotASI/FineTome-v1.5-Llama3.2-1B-1007,0.8921408924774179,0.769500315611811,8,0.15707953395061572,0.12264057686560692
NousResearch/Hermes-3-Llama-3.2-3B,0.7216417956602876,0.5593527372998198,10,0.1256616158156177,0.1622890583604678
Novaciano/ASTAROTH-3.2-1B,0.9317453566306642,1.095898839237464,8,0.17518236806462478,0.16415348260679985
PJMixers-Dev/LLaMa-3.2-Instruct-JankMix-v0.2-SFT-HailMary-v0.1-KTO-3B,1.5007403115814797,1.3138471267116103,8,0.10341420808085745,0.1868931848698694
PJMixers-Dev/LLaMa-3.2-Instruct-JankMixBread-v0.1-3B,0.6070793177187491,0.8070534249880195,12,0.17189430598756486,0.19997410726927034
Qwen/Qwen2.5-3B-Instruct,1.210799931474377,1.2798647331708346,8,0.13543595555650056,0.06906480169645768
RezVortex/Jajuka-3b,1.692068923026832,1.4370734274513912,8,0.12359861461633412,0.25499549557544077
Sakalti/Sailor-japanese,-2.003200593278547,-2.0031948135329207,400,0.26741189236584995,5.7797456260999525e-06
Sakalti/Saka-1.5B,-0.4537926597026267,0.02867125476919098,22,0.19502411516268395,0.4824639144718177
Sakalti/tara-3.8B,0.4280423514302736,0.6140901055597056,8,0.17440657212985933,0.18604775412943197
SultanR/SmolTulu-1.7b-Reinforced,1.2206735674872935,1.3039504425732238,8,0.1336964789409615,0.08327687508593029
Syed-Hasan-8503/Phi-3-mini-4K-instruct-cpo-simpo,0.8996390986718156,0.999222763229603,8,0.13551484944764736,0.09958366455778744
Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,-0.158879790482872,-0.43597899159139775,18,0.19551572707879442,0.2770992011085257
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,-0.9794632931930455,-0.6867097800548115,32,0.19994534057511162,0.29275351313823395
Xiaojian9992024/Llama3.2-1B-THREADRIPPER,1.1000456257952809,1.0964840734840966,8,0.15129296458354283,0.0035615523111842684
Xiaojian9992024/Llama3.2-1B-THREADRIPPER-v0.2,1.036442244016484,1.0344884795244276,8,0.14542062952817497,0.00195376449205642
Xiaojian9992024/Qwen2.5-Ultra-1.5B-25.02-Exp,0.8386852448060123,0.7226383581334012,8,0.13270219462637425,0.1160468866726111
Youlln/2PRYMMAL-Yi1.5-6B-SLERP,0.3512560619221421,0.14355226670544685,9,0.19631592682319374,0.20770379521669524
akhadangi/Llama3.2.1B.0.1-Last,-0.8233089704281928,-1.3711628842909394,32,0.19919431621121994,0.5478539138627465
allenai/OLMo-7B-Instruct-hf,-0.1666660638912171,0.4259141579804199,20,0.19989009113687303,0.5925802218716371
anakin87/gemma-2b-orpo,-0.32083450178428075,-0.005040778479631296,23,0.19904353671906982,0.31579372330464944
arcee-ai/raspberry-3B,0.4729126439838065,0.31139784799413667,8,0.15646400150229856,0.16151479598966983
awnr/Mistral-7B-v0.1-signtensors-1-over-4,-0.7002331601940253,-0.8453608294615266,25,0.19657667728909717,0.1451276692675013
bamec66557/VICIOUS_MESH-12B,0.04607730728980893,0.6228681413583724,17,0.1941512318993815,0.5767908340685635
bunnycore/Llama-3.2-3B-Della,0.3408507826629424,0.42803570387272394,8,0.19465367319411334,0.08718492120978155
bunnycore/QwQen-3B-LCoT,0.9976827729535488,1.1434157577023232,8,0.11966414857855413,0.14573298474877439
bunnycore/Qwen2.5-3B-Model-Stock-v4.1,1.210799931474377,1.2787639297086129,8,0.13543595555650056,0.06796399823423593
bunnycore/Smol-Llama-3.2-3B,1.692068923026832,1.3708652666963912,8,0.12359861461633412,0.3212036563304408
carsenk/phi3.5_mini_exp_825_uncensored,-1.884104210055443,-1.884109724257776,400,0.2319792130831521,5.514202332967955e-06
cjvt/GaMS-1B,-1.6887790278289203,-1.688796480067893,400,0.20540857889790806,1.745223897264836e-05
cognitivecomputations/Dolphin3.0-Qwen2.5-0.5B,0.8996390986718156,0.9007550013440638,8,0.13551484944764736,0.001115902672248259
dwikitheduck/gemma-2-2b-id-inst,-0.12159360870879629,0.7103035934230321,19,0.19885119919727579,0.8318972021318284
dwikitheduck/gemma-2-2b-id-instruct,-0.12159360870879629,0.7103035934230321,19,0.19885119919727579,0.8318972021318284
ewre324/Thinker-Qwen2.5-0.5B-Instruct-Reasoning,0.10525071749388132,-0.026522266073862426,15,0.19399968609182347,0.13177298356774375
godlikehhd/alpaca_data_ifd_min_2600,0.3512560619221421,0.5219736284103558,9,0.19631592682319374,0.17071756648821368
godlikehhd/alpaca_data_score_max_0.3_2600,0.3408507826629424,0.34109522553964594,8,0.19465367319411334,0.00024444287670355447
godlikehhd/alpaca_data_score_max_2500,0.3408507826629424,0.38353899145547415,8,0.19465367319411334,0.04268820879253177
google/flan-t5-base,-1.5693719531111494,-1.5691088512570182,400,0.21308677763610587,0.00026310185413125353
hotmailuser/QwenSlerp2-3B,0.6746253174882031,0.651424360266097,8,0.1645081414934316,0.023200957222106133
iFaz/llama31_8B_en_emo_v4,1.1744147730188936,0.33632793627659685,8,0.13018719126834646,0.8380868367422968
ibm-granite/granite-3.1-2b-base,0.3512560619221421,0.4833891495695753,9,0.19631592682319374,0.1321330876474332
jaspionjader/test-11,0.708935847294862,0.6998832076588961,8,0.10633350286007894,0.00905263963596592
lalainy/ECE-PRYMMAL-0.5B-FT-V5-MUSR,-0.3645203048446354,-0.6570322919643818,25,0.19344595934059414,0.29251198711974646
macadeliccc/magistrate-3.2-3b-base,-1.4982305530778979,-1.4180844607225447,97,0.19988611507546503,0.0801460923553532
microsoft/Phi-3.5-mini-instruct,0.8996390986718156,0.9979076213252152,8,0.13551484944764736,0.09826852265339958
microsoft/Phi-4-mini-instruct,0.9317453566306642,1.44707152881392,8,0.17518236806462478,0.5153261721832558
mrdayl/OpenCognito-r1,0.5584661893630098,0.6417583780779464,8,0.13408400924059816,0.0832921887149366
mrdayl/OpenThink,-0.6019112130223718,-0.6193904196034195,24,0.19838636972844054,0.017479206581047624
ngxson/MiniThinky-1B-Llama-3.2,-0.010929081461404422,0.12849084414507073,16,0.19601932048208326,0.13941992560647515
noname0202/llama-math-1b-r32-0to512tokens-test,1.1000456257952809,1.0996775761663564,8,0.15129296458354283,0.0003680496289244495
nvidia/Hymba-1.5B-Base,-0.5724305330100095,-0.39856007848762676,21,0.19995437827444518,0.1738704545223827
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_stories.no_issue,-1.2950254223500481,-1.5804658698639673,59,0.19913201296109218,0.28544044751391917
ontocord/wide_3b_sft_stage1.2-ss1-expert_fictional_lyrical,-1.0737562370480398,-1.1968700426228167,45,0.19670267906691413,0.12311380557477691
oopere/pruned20-llama-1b,-0.5682098720836766,-0.7440227368958079,29,0.19475324378240094,0.17581286481213132
openbmb/MiniCPM-S-1B-sft-llama-format,0.45047506696665757,0.40728482042746483,13,0.17906798171411292,0.043190246539192734
pankajmathur/orca_mini_v9_6_3B-Instruct,1.2206735674872935,1.481124654682505,8,0.1336964789409615,0.2604510871952115
princeton-nlp/Sheared-LLaMA-2.7B,-0.4492101541044956,-0.49201123958508775,21,0.19520499912187356,0.04280108548059214
prithivMLmods/Llama-3.2-3B-Math-Oct,0.4729126439838065,0.7531751858832174,8,0.15646400150229856,0.2802625418994109
prithivMLmods/Llama-Deepsync-3B,0.4729126439838065,0.6635248098269915,8,0.15646400150229856,0.19061216584318497
qingy2019/LLaMa_3.2_3B_Catalysts,0.856394261342905,0.8379775931450926,8,0.18032344957188598,0.018416668197812402
rombodawg/Rombos-LLM-V2.5-Qwen-1.5b,0.3408507826629424,0.40903915025019705,8,0.19465367319411334,0.06818836758725466
ruizhe1217/sft-s1-qwen-0.5b,0.12164938486758806,0.07191270768444634,14,0.19831423592943218,0.04973667718314172
shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,-0.5064104686010533,0.21035393494510005,21,0.19847544106800108,0.7167644035461533
sumink/bbhqwen3,-2.3610075537629016,-2.3610046155731403,400,0.29991717751807495,2.938189761270138e-06
tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,-0.8282846505370598,-1.134468688753863,28,0.19520631862787483,0.3061840382168033
tinycompany/ShawtyIsBad-bgem3,-0.031725287516060116,-0.0782600838700243,20,0.19451104010516515,0.04653479635396418
vhab10/Llama-3.2-Instruct-3B-TIES,0.5382342435201724,0.7228243339296829,8,0.1694711208090833,0.18459009040951058
yasserrmd/Coder-GRPO-3B,1.3447377689680835,1.196700495504826,8,0.12255211710432289,0.14803727346325757
zake7749/gemma-2-2b-it-chinese-kyara-dpo,0.9180117387673785,0.8970477195746033,10,0.1843275803992275,0.02096401919277524
zelk12/Test01012025155054,-2.6575667328182426,-2.6575676538091604,400,0.34668023742359955,9.20990917752107e-07
