model,mean_scenarios,online_correctness_sd,online_correctness_mean,full_correctness,online_scaffolding_sd,online_scaffolding_mean,full_scaffolding,online_presentation_sd,online_presentation_mean,full_presentation,batch_correctness_sd,batch_correctness_mean,batch_scaffolding_sd,batch_scaffolding_mean,batch_presentation_sd,batch_presentation_mean,mwle_correctness_sd,mwle_correctness_mean,mwle_scaffolding_sd,mwle_scaffolding_mean,mwle_presentation_sd,mwle_presentation_mean
HuggingFaceTB/SmolLM2-135M,50.0,0.12955361013200045,-2.262522375,-3.8009563526166783,0.11871205137432339,0.4610825,0.4935308035976253,0.2769343922374711,-1.54533875,-1.7894645512839658,0.16470877582676427,-2.7613933574419924,0.1314870247623901,0.4841888788281672,0.25333597722056145,-1.6598008692558324,0.30735191634618503,-3.3822833617939496,0.14873136299531303,0.5359791142799887,0.29663050308952055,-1.8440444883948353
HuggingFaceTB/SmolLM2-360M,49.625,0.03801702889146357,-1.7551736249999998,-3.1322815009643175,0.1810505944994641,0.702491125,0.680776587764829,0.08582549589719829,-0.9646365,-1.944663777762574,0.028516655382478086,-1.9702024501415873,0.18546618904885798,0.6991960305244027,0.1138322959937217,-1.014617726526811,0.03464543744594213,-2.148575110188119,0.2019739900789607,0.8007401212097636,0.129993759976694,-1.092571103420931
HuggingFaceTB/SmolLM2-360M-Instruct,48.5,0.2455877978116673,-1.193838375,-1.322124863426283,0.12961395470082496,-0.5737632500000001,-0.8204885107018282,0.049450471015830576,-0.00689175,-0.3485554998282808,0.2548026915776749,-1.3262994901098994,0.1480075066311438,-0.602601399091383,0.04820893084590838,-0.036814057268713396,0.2919063461141513,-1.4136423914254703,0.17509707707073316,-0.6491386288390683,0.05069538125855265,0.005303508025442829
LLM360/Amber,50.0,0.09400806427210118,-2.45021625,-4.693385680900181,0.3526160045298701,0.663815875,0.8116402077659802,0.12956238925797242,-2.7399706249999998,-4.457299682763994,0.06471504108597201,-3.3777241011767787,0.23061075223435443,0.7217730950122663,0.05458176500952057,-3.3576203712641606,0.7401662580437895,-6.788031283629648,0.2607125523734749,0.8155957865360491,0.20627921773994182,-5.8677061119993486
Qwen/Qwen2-0.5B,49.75,0.1341285243672557,-1.5605752499999999,-2.4405312552004497,0.2747999333578886,-0.11119000000000001,-0.47571229453018743,0.059036026932580504,-1.094263625,-1.401842064044473,0.1350185909335629,-1.7762442545654609,0.2897053131885948,-0.14588510253307393,0.048861954984475424,-1.1903078121620858,0.1576193379894234,-1.9382203292299363,0.3222584305200006,-0.14033116539505097,0.05728303173001908,-1.2924669534990354
Qwen/Qwen2-1.5B,46.25,0.1575363506400983,-0.23039649999999998,-0.40631775478632737,0.07962486160427534,-1.253922,-1.2072031083126638,0.07965962118592064,-0.186609375,0.2234734029260379,0.15054616390342082,-0.28988894732575476,0.07496097342494086,-1.2490341635750988,0.09520885677502135,-0.23178888012920257,0.1604445690905628,-0.2665913882801903,0.04999615180144284,-1.3844113231366528,0.0988782484086184,-0.20530242812677613
Qwen/Qwen2-7B,20.75,0.09878308111463222,1.224067,1.599734351110451,0.20851876208134726,0.15443125000000002,0.061295281730525106,0.09517558099893257,0.9668933749999999,1.198767623338947,0.0867411812509475,1.165345049383312,0.22285595853965262,0.003782597858649232,0.11929351880255089,0.8941161535501707,0.08682385684863751,1.266247310629746,0.3102263823957007,0.12193891532235426,0.1045338157554133,1.0649966717412769
Qwen/Qwen2.5-0.5B,29.0,0.22709095370742977,-0.5569295,-1.1802773214655868,0.044223336892838576,-0.8700632500000001,-1.0348095846921845,0.13838996083599234,1.3873107500000001,0.8101800495761555,0.22580778009394173,-0.6408519785051454,0.045379856598955444,-0.8559508937174958,0.13635599039163057,1.3359438703947677,0.2653705130194297,-0.6252141564996898,0.05098190636539495,-0.9977953838355043,0.1300397220253253,1.4726427169633627
Qwen/Qwen2.5-0.5B-Instruct,28.0,0.3169718043173359,-0.32686075000000003,-0.45686134465991884,0.12766912705548425,-0.9460958750000001,-1.230638426646549,0.10977670185426415,1.480526,1.580668574185816,0.3032958114225472,-0.41167166688625745,0.08668611079552702,-0.9124049042695689,0.13070663440129454,1.4362193394115035,0.34447098486622596,-0.37419162363961717,0.13615805601126588,-1.0777879104508012,0.11265221938039478,1.5637942125895825
Qwen/Qwen2.5-1.5B,25.375,0.16343040669119685,1.0857845000000002,0.8130044352418135,0.08970145758013078,-1.140252,-1.560742317030093,0.07923507016457029,2.065122625,1.9092533433856234,0.1622408661215807,0.9805104168606547,0.07402027802704202,-1.1204377405745665,0.06363506311179798,2.0677270195114854,0.18653805646910723,1.0829621421741185,0.05993926924043323,-1.290751024748726,0.05024142215170369,2.223034118372199
Qwen/Qwen2.5-1.5B-Instruct,25.375,0.19262603997237107,1.78602025,1.3662867189918433,0.08572920685762526,-1.4028057500000002,-1.5162017509915933,0.1501053607526643,2.61715375,2.41060698706234,0.22783345462308122,1.6358646038183715,0.08231119610188072,-1.389758125578708,0.10945584238085043,2.854703219648471,0.25114362786641425,1.7377544877775737,0.07312765638980608,-1.5002910893124235,0.6335067234991604,3.26940666820665
Qwen/Qwen2.5-3B,24.125,0.12021919687641146,2.0710778750000003,1.599991695032849,0.06612453351442263,-0.8336520000000001,-0.8320196682231942,0.060015595321132945,2.0740565,2.419187337269392,0.12942383994967105,2.0184290347461102,0.05863381084920538,-0.8318021292643751,0.07022084710309111,2.0575713280476475,0.12108635342832319,2.1584150819242134,0.07903114549814037,-0.9494138373639026,0.0545053082212087,2.2270986002814155
Qwen/Qwen2.5-3B-Instruct,18.375,0.11395491215251537,2.19452425,2.200002732486003,0.16493125253344196,0.11490349999999999,0.19930556354607673,0.15938733350552042,2.579142,2.7404181028062258,0.13312500524608317,2.1440259463988856,0.1389212053089915,0.04038517480154725,0.07596775842794017,2.6203753167786177,0.11842422599586179,2.288437770446205,0.13558905942972338,0.078564525625782,0.05777942832043159,2.769003311317366
Qwen/Qwen2.5-7B,18.0,0.15324292063578138,2.112938375,2.1999388368381214,0.10435358959656106,0.39333225,0.36409086901454174,0.06470276890025163,2.205377125,2.192362766490131,0.13621759753668902,2.1055467979454487,0.10828203038323979,0.35587332657845505,0.08463766249953575,2.1980770912882797,0.13997276570885336,2.200020999911594,0.1053135685739075,0.375933520546161,0.1005921785764927,2.320000952805153
Qwen/Qwen2.5-7B-Instruct,17.625,0.12853779370456572,2.78124775,2.6000049703486647,0.12131730154685016,0.10298212499999998,0.3927193772174581,0.12610189964958649,2.6110036250000004,2.8239078763331786,0.12616033265154436,2.7161718180854395,0.12246277349136925,0.19038584754561605,0.08978878359769887,2.6802546807619105,0.11410902344554072,2.819824087573777,0.11679632148066875,0.1333597354673195,0.0786376283503318,2.822266545082914
Qwen/Qwen2.5-Coder-7B,22.25,0.14499571935491756,1.798799,2.003988843132397,0.47434155541043155,-0.34156725,0.06948557864891523,0.06430349952167749,2.172641625,2.4087379046198496,0.13042078737399956,1.7545762602419184,0.4012511994616875,-0.4321949913121377,0.1040647072483031,2.183131945543784,0.13221032507929198,1.8849108332585107,0.5135145941294185,-0.39042299128703717,0.09970626368381283,2.3500745866532293
Qwen/Qwen2.5-Math-7B,23.25,0.15306205782658674,2.4315418749999997,2.391054856226284,0.25826560746130983,-1.271219125,-1.7204729928174476,0.13774813322141388,2.0943973750000002,2.5191778115307315,0.16630299097313164,2.372418708733021,0.2565648569308871,-1.3718441713535554,0.16025613315024922,2.12179037707142,0.15321415046880463,2.4722129272741173,0.2838117711418436,-1.514486232473448,0.1630805591519131,2.295079786614626
Qwen/Qwen3-0.6B,25.25,0.18728988707945335,1.828187625,1.198279686750069,0.2309082748863374,-1.681556375,-1.897063326349896,0.0858484670632468,1.148844125,0.35504631131441794,0.1727811691603009,1.7355399703366983,0.21209933205270032,-1.7597706073607013,0.07461553915876025,1.0487386772682414,0.19200650668170377,1.820077518930309,0.19765519065025886,-1.812305907002692,0.07310288108640847,1.1783937211606523
Qwen/Qwen3-1.7B,21.5,0.0982321605394588,2.5777405,2.7999999993525937,0.19123383491814416,-1.7681925,-2.643940954252708,0.13368446845744653,2.061084,2.2558875624378882,0.0995311511255225,2.4997612364005093,0.13381394106237554,-2.2878161703096733,0.10019853376051223,2.001205992646149,0.08689556700891649,2.6110454671255448,0.4458493225621737,-2.8478809812589656,0.11942089625783786,2.120948228243553
Qwen/Qwen3-4B,19.75,0.09339977704194141,3.486401375,3.7846389381771104,0.2896866188754399,-1.0985623750000002,-1.8070920321861865,0.11592290752310079,2.2007748750000005,2.388952323114121,0.11180124870061153,3.5845445015313926,0.26680465245080587,-1.2190236300908994,0.13786652767934546,2.174950384890435,0.1340533134834297,3.7034918410343525,0.28798078033610397,-1.318078702198499,0.15406368130957604,2.3333586964647295
TinyLlama/TinyLlama-1.1B-Chat-v1.0,49.25,0.14267116364076296,-1.627213875,-2.3252344197884973,0.11947479845289287,-1.0096868749999999,-1.0269845204686936,0.14214991333601823,-0.87851825,-1.806923860841157,0.1954979191817663,-1.9324778754058716,0.13053732093545595,-0.9674467530788751,0.09306455204135576,-0.9452817974461794,0.26495547115502605,-2.165685962688325,0.13751072956899607,-1.1585760293405452,0.10198214458403908,-1.0142825900175576
allenai/OLMo-2-0425-1B,39.5,0.15076682139311812,-0.335329375,-0.5422567932321964,0.09801615479316407,-0.21438125,-0.3402653034851652,0.06886312089890713,0.26430275000000003,-0.09517354674976289,0.15818739801220513,-0.380674618953141,0.09821023836097127,-0.22296774370968522,0.04363142719509896,0.20661824170802662,0.1719874042236781,-0.3555827392962164,0.11010132893967778,-0.22789277977830433,0.050985891372214535,0.2865312885717794
allenai/OLMo-2-1124-7B,25.0,0.0886044659466299,1.0655497500000002,1.1999087581410202,0.19933837464409604,-0.6481334999999999,-0.29509543805723343,0.09472894755952044,1.0303823749999999,0.9290047146112318,0.15367828781534684,0.9554200724673326,0.09010419574435276,-0.7910625959941878,0.09354503438680738,0.9470590581261489,0.15016924303209425,1.0481892291322694,0.09869430168443553,-0.8874315258256713,0.09294641656686516,1.126444799861746
bigscience/bloom-1b1,50.0,0.11626694737972611,-2.359604,-4.277854648590875,0.10827934136521322,0.142718375,0.6716230070762124,0.06743435622329325,-2.4228385,-3.763255014511292,0.13478978558256735,-3.0743698135157307,0.1082320129932938,0.14294251297771343,0.06475792965280815,-2.7834611912984433,0.4833090594018505,-4.404191645051939,0.1152877144147187,0.1721955370621318,0.15840371033135286,-3.517773904590584
bigscience/bloom-1b7,50.0,0.053772260605347136,-2.451876125,-4.786595283273967,0.07842465614484707,-0.07491624999999999,0.06285534100128452,0.07461961960796566,-2.41093275,-3.714341609095223,0.05178154313260182,-3.336076842433621,0.10203470804796602,-0.11606247631947894,0.02017281078892769,-2.690861882454217,0.09581519943519737,-5.711289745558335,0.09533732869224236,-0.08820249176484612,0.02616910028058904,-3.3120283139187365
bigscience/bloom-3b,50.0,0.17588149610528792,-2.535639625,-3.733017229840325,0.1891026544525073,-0.159816625,-0.025049326341024726,0.0759143421326794,-2.40040475,-2.7886689718834727,0.07855739366514217,-3.4258790303007025,0.18151905350977626,-0.16867314350474416,0.02457774898855835,-2.725024969688951,0.18078156088911268,-6.346137900268318,0.21841580322819976,-0.1780427935026215,0.036862667934187444,-3.4268814024484753
bigscience/bloom-560m,50.0,0.12995564931256354,-2.5372399999999997,-5.533455259978313,0.1734161082807765,0.8853335,0.661971213421461,0.1653357541419505,-2.8861012500000003,-4.812328228742906,0.03153685908469156,-3.460240829607205,0.16908352695011833,0.9116597974551457,0.04488972126173284,-3.4091409093775376,0.11776476892066577,-7.106590433826252,0.18278136220160096,1.02737502827368,0.20041467459270879,-6.028120459987284
bigscience/bloom-7b1,50.0,0.03341404470054474,-2.1683275,-2.7477143103771633,0.09160082627493052,0.05119800000000001,-0.11827886089881842,0.08482806090843038,-1.600980625,-1.8367242823077405,0.04034728198743977,-2.787169470047778,0.09079567963698679,0.023767230243731893,0.09200674496813774,-1.7060546691437817,0.060582228782166576,-3.6290222684891393,0.10318926075558753,0.05784316818993962,0.11208143944920343,-1.9007889526482011
bigscience/bloomz-1b7,50.0,0.1066406291309157,-2.50727175,-5.506768872538968,0.0841126416880959,1.9844160000000002,2.115009194388855,0.08701244232283317,-2.603955375,-4.477897291750424,0.03179539054642567,-3.4409084379611743,0.033197948404650436,2.109681184818185,0.08783393876723569,-3.1074265819490763,0.3567957884833854,-5.11597080554952,0.16878529319092783,3.357595534213168,0.29181773015464474,-4.313373439627142
bigscience/bloomz-3b,50.0,0.11040920013232311,-2.559294125,-5.148358726170014,0.2314548439089956,1.54227825,1.7517222947558855,0.14361068776709296,-2.85434525,-4.47440878004683,0.0544761137039659,-3.421048016952538,0.26832959536968115,1.601743632654713,0.04618307605643021,-3.4363662378211055,0.08602381642137441,-5.840464561430217,0.3047243877379044,1.8023009893940045,0.20945337956594132,-6.146733991922115
bigscience/bloomz-7b1,50.0,0.09634139662905818,-2.44368825,-5.245961973152214,0.13831222261336854,2.224834,2.945371729609046,0.1258685031624647,-2.8688051249999997,-4.446218768412069,0.13629605794991184,-3.3394111874090697,0.13804262008902912,2.3914705942961896,0.03476503571555471,-3.4318558769702863,0.7621672124325474,-5.318407251899507,0.3162651715007321,3.5185001736185137,0.18234869467907433,-6.13040023898418
deepseek-ai/deepseek-coder-6.7b-base,41.75,0.16455846911793237,-0.63297275,-0.7507481994788915,0.067974342357866,-0.17336437500000001,-0.23830015776393737,0.07407241804635768,0.23025537499999998,-0.27077508450555926,0.14558893747469387,-0.7330808259025419,0.06760802619987326,-0.18825177522894918,0.07174433687723797,0.19601946763807757,0.15938703378072985,-0.7412460946214564,0.07586096502276925,-0.18907939003600188,0.07869715235254227,0.26094783031626234
deepseek-ai/deepseek-llm-7b-base,50.0,0.10218885364233411,-1.975737375,-2.1576304563185826,0.11515901337172874,-0.145207,0.10676384133385446,0.10442698912278377,-2.7009345,-3.592507072928033,0.15164533857041063,-2.3503230203071745,0.12231615350547305,-0.16320893135280168,0.06850274224460587,-3.2912990688512718,0.2191246079975529,-2.6986404839484575,0.1380557269569046,-0.1558213639578011,0.39690163914206195,-5.542626593848133
deepseek-ai/deepseek-math-7b-base,50.0,0.09921823762040925,-2.243049,-4.080832566964882,0.08194507494352542,1.1328874999999998,0.7472393760814939,0.12511760996533414,-2.78768025,-4.794921734532816,0.04511772245048673,-2.7503467643657977,0.10728551875996138,1.1761600869695652,0.03896438226302066,-3.4047253014192216,0.04735407717380038,-3.357348185222327,0.11888785837090732,1.3242714819500172,0.1563460798099652,-5.938962903474527
facebook/opt-1.3b,49.625,0.10179789547301252,-1.8885006249999998,-1.9229016654946247,0.12113092849107272,1.515781875,1.2238463843204304,0.12287992703238543,-2.046265625,-2.2360910655361663,0.15760888006460158,-2.183087047675388,0.1356210334346019,1.5569827340452065,0.08551056659999498,-2.289935597802872,0.22494914113492473,-2.3827651074686846,0.27021346583082245,1.9000021230991404,0.12213818390413633,-2.649061281955129
facebook/opt-2.7b,49.5,0.12936255864907115,-1.528919375,-1.921623577478905,0.11170974139420149,1.2815081250000002,1.2406205265632364,0.08390510774082824,-1.589157,-1.7886934270214419,0.15542162529177195,-1.7114673008508354,0.09497602031563185,1.278643623013299,0.06690435482076071,-1.7502159986855141,0.1934345905661291,-1.8318832865770407,0.19311762336414173,1.4938633616183563,0.08250497902828238,-1.9436726325101241
facebook/opt-6.7b,50.0,0.13928186293179026,-1.9979,-2.1889121054585208,0.11506669540314438,0.9088445,0.9746047701940396,0.06013156710276546,-2.113806625,-2.626869933792433,0.20706416806574665,-2.3694353975663622,0.13012177358435809,0.8925179468411528,0.039815945981984145,-2.274363013482326,0.29783650734034645,-2.6844442981733856,0.1424746991381228,1.0319407418318791,0.05556081220280099,-2.610719770004396
google/gemma-2-2b,45.875,0.18064011005791147,-0.695289375,-0.8448936482799271,0.14649088887965012,-0.1376955,-0.07180649937188666,0.13293415563423683,-0.17352875,-0.12538757547812968,0.2028509884735121,-0.7638047223877444,0.14751160545847067,-0.14720699966517076,0.15461282104042784,-0.2189455068056855,0.22641928741593792,-0.7789042226974897,0.16627236223173614,-0.14135223795111335,0.16928150274427486,-0.19524926603409135
h2oai/h2o-danube2-1.8b-base,50.0,0.09002933051476891,-0.95787325,-1.2218760706542613,0.07161798118445885,-0.46534025,-0.40158667230158107,0.05121957130076721,-0.7007153749999999,-0.7720563571942238,0.0971257962728017,-1.032177967939172,0.06834504417755748,-0.46847701232358296,0.05924754057332044,-0.7234042505943322,0.10726256045246951,-1.08229890335104,0.07977923602435485,-0.5177925448764806,0.0646563187508779,-0.7745661735499252
h2oai/h2o-danube3-4b-base,31.25,0.12485017128742756,0.0633955,0.20247023028856131,0.21042498728985942,-0.8276367499999999,-0.8166588367568677,0.07845389543228555,0.7015965000000001,0.38820156068629424,0.11914373304350857,0.0029333871237811476,0.21093079579073604,-0.8410554725854678,0.07528203447917774,0.6515096279317909,0.1305227260357795,0.07353635283279392,0.25299970224536866,-0.9728310874327379,0.09481820279860151,0.7751368213591654
ibm-granite/granite-3.0-2b-base,20.75,0.11107776108703928,0.956077125,0.8102340525859825,0.27040045865900453,0.39493199999999995,0.12828777156353824,0.07678227131138002,0.891829625,0.8636741199727376,0.11682588288737611,0.8433629953463518,0.3197421364067617,0.23936344806814164,0.08643570233942376,0.8202857956225396,0.133619039535894,0.9289679452284898,0.4034770918629828,0.33934873631236745,0.08043658924646341,1.0030959930726138
ibm-granite/granite-3.1-2b-base,24.625,0.13969609521386056,0.6287995000000001,0.8003782104376279,0.16954210615392679,0.5672671250000001,-0.08710505152520093,0.06778769840833955,0.8628534999999999,0.890019582583692,0.13034766744210322,0.5148660839201679,0.12820420726196993,0.5296671077769005,0.06425058782183843,0.8049227349485756,0.136184326899362,0.6051825027880833,0.18231518711511763,0.664452670936299,0.07404273268621452,0.9665578078369945
ibm-granite/granite-3.1-2b-instruct,21.125,0.1333405225709138,1.329897375,1.400247266066832,0.2678844138606005,0.056284749999999995,-0.025221124122371288,0.1717611443374472,1.6560831249999999,1.5254516642212792,0.1343114809582,1.269851347225722,0.21173054497138777,-0.08299762380792902,0.1557345083830615,1.5890675383760668,0.13486447033525784,1.382578731624081,0.3050935429528895,0.03451246366658675,0.13459674346299197,1.6992608111376453
lmsys/vicuna-7b-v1.5,40.875,0.12348242688536697,-0.7079820000000001,0.04732136055295627,0.06622796321937963,0.03266175,0.34860877085292746,0.10211045112944793,0.30736387499999995,0.30474914177052037,0.1296245046902482,-0.7770721559447868,0.06616490009948067,0.023093898393344796,0.09926217478167335,0.2706409505417059,0.14405133908432322,-0.792901649300237,0.06987689866923016,0.04540865055530759,0.11900537010517974,0.3377166460104242
meta-llama/Llama-3.2-1B,50.0,0.08526180639644206,-1.802942625,-2.687022671706007,0.25855410848118426,0.489827,0.2513564278021553,0.06692872837006825,-1.637541375,-1.7107321606532984,0.05558869618673101,-2.076400286164583,0.21210071709584105,0.43799644384655473,0.07338676957500172,-1.7390929843347502,0.0632914300339583,-2.295254683358734,0.23577734741199013,0.5014630186876936,0.09105408107468305,-1.9331591642452755
meta-llama/Llama-3.2-1B-Instruct,31.75,0.3591868169516517,-0.188615125,-0.2515811503379263,0.03870204306602398,-0.9579696249999999,-1.3822410870108108,0.3168965700721363,1.0545793749999999,0.9445033691430009,0.3659129145284757,-0.2635150560745372,0.03755493979006048,-0.9072012242377191,0.28488616867078476,0.981386261646407,0.39574794567695826,-0.20783185883484215,0.06612546011590603,-1.1010546351453216,0.2814441028374873,1.099111895399974
meta-llama/Llama-3.2-3B,32.875,0.556458877821609,-0.00803562499999999,-0.21684249377808168,0.07179535321564604,0.116151875,-0.13749762097623378,0.2725546859419913,0.5709837499999999,0.0287306249168604,0.5305157520744788,-0.11745593985209585,0.1521091976044789,0.024607627606435797,0.2468769334278704,0.5090812774309765,0.5764046302454969,-0.06806512556108787,0.16480164516518028,0.0634995586569854,0.3018918342510208,0.6269291565418545
meta-llama/Llama-3.2-3B-Instruct,19.375,0.2891193905490213,0.94916775,1.199998918654304,0.21728151795596878,1.4408975,1.2634664731900516,0.2291364300459172,1.2044377499999999,1.5931517121069856,0.2768758640566299,0.9147495249494882,0.14993051341064195,1.483208017913735,0.2201432690215024,1.1278403024834067,0.2864539033179389,0.9785065176767409,0.14935076992415885,1.316863184847088,0.21095423775218877,1.2687851282744016
microsoft/Phi-3-mini-4k-instruct,44.375,0.1770431352121567,0.6834345000000001,0.4512453863496813,0.11906782565517018,0.3592375,0.6486250363780768,0.14968802206250298,-0.279993375,-0.3111037759094534,0.1573387995252028,0.6072913378577081,0.10319558918558493,0.303859867626076,0.16598072713889142,-0.31278475913398784,0.1604622168343813,0.6587458114413098,0.1503882894791371,0.42986202990834,0.18145505275228646,-0.3086909893411793
microsoft/Phi-3.5-mini-instruct,24.375,0.10984167614770589,1.71735025,1.4593322639738913,0.039692105654021446,-1.1599985,-1.1978711148572563,0.15881844682446172,1.054624375,1.0273086353167664,0.10657242102356727,1.674604119084075,0.055308549763329024,-1.1447227505200916,0.15256436399718304,0.9966768289235312,0.1118374650495495,1.7491192395167494,0.03405466251634122,-1.318187055518512,0.17043964383818297,1.1410801186651387
microsoft/phi-1_5,50.0,0.09432010843929309,-1.379527,-2.194343506084387,0.10176925865584055,-0.305363125,0.10696962915698255,0.07397941033279125,-1.4173952499999998,-1.8490640940307808,0.1097210128621264,-1.5215238592158022,0.10439615104016786,-0.32063074463209446,0.058161723537757636,-1.5044543637586807,0.12213554372368428,-1.625821330683415,0.11587554145783958,-0.33712173916960636,0.06855473679269257,-1.6665832142536996
microsoft/phi-2,36.0,0.1263608540573756,0.47990212499999996,0.20780281237084408,0.12222564434760612,0.50481475,0.41825398755738136,0.18106808224998547,-0.042929249999999995,0.1561342328467251,0.11828900982773416,0.3741202873199224,0.07019985135156348,0.40454284852646905,0.11883070266253468,-0.1377206322651423,0.11291062057352858,0.43568018385207996,0.12220048979715413,0.5639104412669338,0.14702932281307082,-0.07797556034035695
mistralai/Mistral-7B-Instruct-v0.3,23.75,0.09301613480995849,0.989578375,1.199027708707278,0.12540668565205912,0.506736375,0.6128044122929872,0.08220067387459484,0.5191907499999999,0.4610436606086197,0.0746368530627423,0.9269216856999195,0.1131904599972808,0.33803045589473263,0.08346561836859433,0.4723726290762126,0.06890016548365813,1.012301499998226,0.12506081569747463,0.6430742517368755,0.08548888235295762,0.578490119638448
