model,scenarios_administered,criteria_administered,stop_reason,precision_reached,judge_lookups,judge_missing,obs_acc,theta_full_correctness,theta_cat_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_full_scaffolding,theta_cat_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding,theta_full_presentation,theta_cat_presentation,theta_batch_presentation,theta_mwle_presentation,final_se_presentation,scorable_evals_presentation
HuggingFaceTB/SmolLM2-1.7B,46,260,precision_reached,True,260,0,0.12618821292775664,-0.5233880818694439,-0.562949,-0.6219166748669637,-0.6242738007298652,0.280044,187,-0.19963336247271105,-0.214112,-0.20915596111765805,-0.2291805739299148,0.296123,74,0.2650807752179721,0.255601,0.2148804437306704,0.28150013319569694,0.299305,29
HuggingFaceTB/SmolLM2-1.7B-Instruct,36,194,precision_reached,True,194,0,0.1899831447146641,0.4799575425557484,0.534695,0.4980218890072377,0.5842269068303827,0.252112,134,-0.8805411222153959,-0.576245,-0.5813819012562008,-0.6503045788256934,0.296846,64,1.0548679050246197,0.920113,0.8680588340968296,0.9697766853945974,0.292047,23
HuggingFaceTB/SmolLM2-135M,50,294,max_scenarios_reached,False,294,0,0.04591836734693878,-3.8009684636531276,-2.241822,-2.5945475310509325,-3.102478982895237,0.323366,216,0.49409858642795,0.401215,0.42719127617432195,0.47668698090688005,0.312363,62,-1.789519480046638,-1.584826,-1.6179405924100752,-1.7854770711838186,0.341068,43
HuggingFaceTB/SmolLM2-360M,50,295,max_scenarios_reached,False,295,0,0.04778719397363465,-3.1322734031932464,-1.673035,-1.925858634870697,-2.1041941959551993,0.27804,217,0.6812509052543844,0.483606,0.48074214417048877,0.5513202007631365,0.303759,73,-1.9445712841140124,-0.999229,-1.0557854056327935,-1.1387086373787156,0.304844,41
HuggingFaceTB/SmolLM2-360M-Instruct,46,263,precision_reached,True,263,0,0.08376839107736117,-1.32970591901497,-1.119095,-1.2749890115411762,-1.3538396539638462,0.29243,184,-0.820116305719151,-0.460311,-0.48034294714655923,-0.5035379950520898,0.298534,77,-0.3283059324579999,-0.015537,-0.04231447287074355,0.0008689033786724337,0.298583,32
LLM360/Amber,50,301,max_scenarios_reached,False,301,0,0.03163074039362699,-4.693542183514894,-2.331697,-3.3111704405021047,-6.96575347549008,0.301227,226,0.8114303682735458,0.532831,0.7016066273476023,0.7720298436808973,0.338239,58,-4.45831962181756,-2.531206,-3.291254120890784,-5.765059659788407,0.347937,42
Qwen/Qwen2-0.5B,50,276,max_scenarios_reached,False,276,0,0.047788029335225926,-2.4400055300689747,-1.592903,-1.810076754608746,-1.9869799442511316,0.302165,197,-0.4758409788667371,-0.068282,-0.09203771765163006,-0.06949921890657283,0.304257,65,-1.400626309041231,-1.19704,-1.3486701630478162,-1.4808358351358748,0.305589,39
Qwen/Qwen2-1.5B,44,247,precision_reached,True,247,0,0.125,-0.43808310958899105,-0.357152,-0.4842982423840133,-0.475462164754938,0.250959,173,-1.2055755450399046,-1.480738,-1.3905910410345788,-1.4894410728630525,0.298736,74,0.25371961985208014,-0.228129,-0.3079716287590734,-0.28604704111327894,0.298084,31
Qwen/Qwen2-7B,25,151,precision_reached,True,151,0,0.307084729535663,1.5999997437671711,1.460688,1.4126753350512997,1.5365452028217867,0.233089,105,0.052292635089003746,0.035035,-0.04706936556512778,0.012596195794049615,0.295011,55,1.1930624631616251,0.910218,0.8319525590146106,0.9908313493664063,0.297666,18
Qwen/Qwen2.5-0.5B,28,171,precision_reached,True,171,0,0.11071513423616061,-1.1563748111560554,-0.559927,-0.6660159363007716,-0.659005992625208,0.291469,123,-1.0358235666273328,-0.795834,-0.8358097788384699,-0.9634502752334512,0.292576,59,0.8015211156224905,1.191326,1.1206627173458943,1.260550134413583,0.29106,16
Qwen/Qwen2.5-0.5B-Instruct,32,183,precision_reached,True,183,0,0.1568348732527837,-0.5240275543504915,-0.163776,-0.24219229558828353,-0.20191990939227825,0.290763,126,-1.2268426633937002,-0.892587,-0.8898072921898195,-1.0385008674141187,0.299547,68,1.5978221103662757,1.321989,1.2960331898778505,1.4317878046305912,0.296526,19
Qwen/Qwen2.5-1.5B,27,141,precision_reached,True,141,0,0.24814340588988476,0.8002345808937501,0.937958,0.8569398338040378,0.9299071599573971,0.226209,91,-1.5589401146710051,-1.19213,-1.1405498444303943,-1.3017962040177464,0.272093,61,1.8687029130952206,2.027658,1.9793557363498597,2.1523173756345946,0.273632,15
Qwen/Qwen2.5-1.5B-Instruct,27,153,precision_reached,True,153,0,0.3094493868718442,1.333333267325187,2.100306,1.9897201468532626,2.1184497581913004,0.20047,100,-1.5097091196583374,-1.221629,-1.2948344683095856,-1.4052252654257114,0.241528,66,2.401710678905376,2.541135,2.75301556697353,2.88897790422585,0.250287,15
Qwen/Qwen2.5-3B,25,143,precision_reached,True,143,0,0.34464627151051624,1.5999999971770724,1.910624,1.880970327567446,2.0223863189739792,0.216127,99,-0.8318269988680369,-0.910603,-0.9446221459707549,-1.0700363225118974,0.280918,56,2.4032417347585553,1.912473,1.908179640582785,2.034170296242729,0.275403,15
Qwen/Qwen2.5-3B-Instruct,16,100,precision_reached,True,100,0,0.4388316973904716,2.1334465058230565,2.466312,2.43530207608274,2.554175773326014,0.220752,75,0.2627351931611683,-0.010793,-0.11083480750735908,-0.11808249708682528,0.271573,21,2.686506900289937,2.710242,2.676103312124756,2.8197706802128653,0.272162,15
Qwen/Qwen2.5-7B,17,90,precision_reached,True,90,0,0.405973715651135,2.1333333333414357,1.774004,1.789878709258674,1.8190632178927968,0.207417,62,0.31756812433175846,0.589744,0.47386879270218657,0.5235812754354265,0.244047,28,2.1362417969140726,2.158169,2.174596511614375,2.29490769556216,0.2742,15
Qwen/Qwen2.5-7B-Instruct,18,101,precision_reached,True,101,0,0.5271428571428571,2.666666666666477,2.710904,2.758753975739352,2.909485484411248,0.210319,76,0.26891159576188967,0.24585,0.28830189191895766,0.20174680210235485,0.201397,26,2.866754346612661,2.729566,2.6699120174575186,2.7960292685605164,0.29945,15
Qwen/Qwen2.5-Coder-7B,24,132,precision_reached,True,132,0,0.38861091255658803,2.1333330891104287,1.611293,1.5969454377180223,1.7383551136972757,0.246335,84,-0.006287318988612551,-0.72182,-0.7744754072161598,-0.8200610063414893,0.276818,57,2.401241598291963,2.213346,2.2601683028755497,2.4378226830977923,0.2742,15
Qwen/Qwen2.5-Math-7B,21,143,precision_reached,True,143,0,0.40564918110610015,2.399996247495113,2.36961,2.303047115275666,2.4193614092944213,0.150182,110,-1.723648806155945,-0.661444,-0.9953822546585394,-1.0378517191463783,0.248628,35,2.474322063513539,2.099849,2.080979488448463,2.2206847178625395,0.248776,15
Qwen/Qwen3-0.6B,20,127,precision_reached,True,127,0,0.21371722846441948,1.0670056301927922,1.796906,1.7996556680936442,1.8937867196774856,0.195525,86,-1.8723018192951628,-1.74955,-1.7415162079730253,-1.7747855478982404,0.281735,47,0.29668380312980985,1.237588,1.1783221362425396,1.3298133361431148,0.292304,16
Qwen/Qwen3-1.7B,19,116,precision_reached,True,116,0,0.4744730679156909,2.6667567467696793,2.470593,2.429943865036386,2.560719049274963,0.199619,77,-2.5618642348105802,-1.955403,-2.3700852267032877,-2.959990076479437,0.284814,45,2.3068350205709645,2.131115,2.208854453361421,2.323172895673077,0.276004,15
Qwen/Qwen3-4B,23,145,precision_reached,True,145,0,0.5841143392689785,3.7333333333339263,3.218015,3.3451863446352816,3.493044048563937,0.168953,110,-1.7753869709386445,-0.826962,-0.9993534581921132,-1.0817933126230157,0.288374,37,2.3989728000526487,2.430152,2.334648827367232,2.476388417667698,0.297703,20
TinyLlama/TinyLlama-1.1B-Chat-v1.0,50,273,max_scenarios_reached,False,273,0,0.04280983916745506,-2.327057524808512,-1.595882,-1.8423851642348545,-2.0489205731259106,0.302278,196,-1.0269537435677432,-1.07524,-1.0711000034449367,-1.2502667221118562,0.31467,70,-1.807065012113602,-0.878537,-0.921097156607986,-0.9902410659594375,0.313624,38
allenai/OLMo-2-0425-1B,42,217,precision_reached,True,217,0,0.11785545583372697,-0.5333845012044182,-0.202597,-0.25136037327607424,-0.21295860747491827,0.283105,147,-0.34041163171308975,-0.223883,-0.23026249816791908,-0.23720826575100187,0.29603,64,-0.07219496592749201,0.119138,0.07576684117476264,0.14254427023296787,0.298868,28
allenai/OLMo-2-1124-7B,23,151,precision_reached,True,151,0,0.2572584483579248,1.0824253110730082,0.95447,0.8984874006838317,0.9870352581930081,0.218853,107,-0.26447729693642097,-0.669555,-0.7657687309284505,-0.8851396638136484,0.29851,52,0.8878059440877534,1.026695,0.9655271393772307,1.123307627514913,0.293532,17
bigscience/bloom-1b1,50,299,max_scenarios_reached,False,299,0,0.0325374531835206,-4.277865823780661,-2.297525,-2.9278240280774233,-3.7993114457982538,0.30239,224,0.6718775739517293,-0.008556,-0.011048425840359578,0.0025321873629210847,0.351972,55,-3.7632550951198205,-2.556677,-2.7960437596846326,-3.483491880117306,0.374453,46
bigscience/bloom-1b7,50,306,max_scenarios_reached,False,306,0,0.025111476179300634,-4.787137233899883,-2.574588,-3.394818694749521,-5.846362292119241,0.315297,230,0.06259771361471551,-0.164159,-0.23405654257236075,-0.1984195395403398,0.353159,58,-3.7143416601695542,-2.453237,-2.6878530272028054,-3.3022260491700046,0.365826,43
bigscience/bloom-3b,50,296,max_scenarios_reached,False,296,0,0.03305978898007034,-3.7330165274592755,-2.40168,-3.3856765091927974,-6.298469287542868,0.293633,222,-0.02499466257547254,-0.471004,-0.49746436666433425,-0.5343894750930466,0.352044,52,-2.7886697942338423,-2.35691,-2.694839024092199,-3.380449132727604,0.361145,42
bigscience/bloom-560m,50,312,max_scenarios_reached,False,312,0,0.023206751054852322,-5.676924868680676,-2.607526,-3.4775519851370578,-7.0577365882215215,0.312872,233,0.6627856536184537,1.067025,1.1280584357234058,1.2691579496194358,0.330032,58,-4.824806853104936,-2.9346,-3.473975417950913,-6.306768670949314,0.370879,48
bigscience/bloom-7b1,50,297,max_scenarios_reached,False,297,0,0.04752896665878458,-2.747428952981863,-2.172077,-2.810859774196842,-3.65904040495052,0.297379,222,-0.11808998752017788,-0.067158,-0.10669718474734594,-0.06973502394338844,0.326433,63,-1.8370897733367257,-1.58369,-1.6899185198424382,-1.877887204771965,0.327965,41
bigscience/bloomz-1b7,50,303,max_scenarios_reached,False,303,0,0.042760864513130374,-5.620591974090445,-2.540797,-3.4288291978449728,-4.682063678007604,0.316598,223,2.1169145129983473,1.99651,2.1035761337183527,3.122357464172412,0.335215,59,-4.478973974474341,-2.975464,-3.2656803949573603,-4.766434674139935,0.395189,47
bigscience/bloomz-3b,50,307,max_scenarios_reached,False,307,0,0.041210710128055876,-5.160749087942541,-2.390288,-3.3705769859275456,-5.7307602979855705,0.287999,232,1.751916158113113,1.451599,1.6009957427913717,1.8304956742441052,0.338503,54,-4.4754557977344644,-2.782879,-3.3698061780310424,-5.789374851756669,0.363977,44
bigscience/bloomz-7b1,50,297,max_scenarios_reached,False,297,0,0.05198135198135198,-5.263500428896127,-2.469981,-3.285550878679809,-5.057786554171353,0.312196,221,2.946796605852651,2.31621,2.4022822159998665,3.437911323958764,0.346467,49,-4.447073394592414,-3.10257,-3.5141668722340826,-6.4234576592550265,0.394906,49
deepseek-ai/deepseek-coder-6.7b-base,43,249,precision_reached,True,249,0,0.10737781954887218,-0.7840177025223695,-0.753135,-0.8596218686147876,-0.8804374505421286,0.283816,175,-0.23642813175155425,-0.289701,-0.31201727202273594,-0.3234562586558719,0.296694,71,-0.2717986642229078,0.192869,0.15882595467326563,0.22679288994253907,0.295952,27
deepseek-ai/deepseek-llm-7b-base,50,297,max_scenarios_reached,False,297,0,0.047753469771818394,-2.1568396731950563,-2.120768,-2.593297844779256,-3.0935186046306637,0.297378,220,0.1066266431263136,-0.090153,-0.11048911751462714,-0.09471192015129577,0.33995,62,-3.5925070761720654,-2.536418,-3.264483466362417,-5.536125937765171,0.347309,41
deepseek-ai/deepseek-math-7b-base,50,321,max_scenarios_reached,False,321,0,0.030707923112986403,-4.080854310575063,-2.358236,-2.8471413905647993,-3.4833816147136614,0.303422,243,0.7482081806611831,0.939501,0.8907537916569411,1.0622264657548195,0.332971,59,-4.806474042883415,-2.992652,-3.4912624908265513,-6.432648536256038,0.382799,47
facebook/opt-1.3b,50,320,max_scenarios_reached,False,320,0,0.07299953205428171,-1.9145878422934366,-1.949502,-2.318698272386389,-2.5493293731635167,0.272207,239,1.224093738519198,1.552598,1.59308445400695,1.8373061220252336,0.305222,66,-2.236069339129621,-2.074874,-2.3281796093801024,-2.706941262633894,0.32907,45
facebook/opt-2.7b,50,306,max_scenarios_reached,False,306,0,0.07697707065980346,-1.9139554909551764,-1.521523,-1.7309472105208479,-1.873276505608102,0.284807,221,1.2418607888711226,1.138395,1.1626526353709554,1.2766595238910352,0.289016,76,-1.7888524811232753,-1.487508,-1.7498064632763344,-1.944454225264296,0.304983,45
facebook/opt-6.7b,50,316,max_scenarios_reached,False,316,0,0.06289455225625439,-2.1853869192624136,-1.784214,-2.11340598270225,-2.3217443234056385,0.262974,239,0.9759964274251474,0.779017,0.7687977363158488,0.8658828301961121,0.328522,59,-2.626866232042327,-2.088447,-2.262120130369607,-2.5945520493180982,0.332769,46
google/gemma-2-2b,48,285,precision_reached,True,285,0,0.10618216139688533,-0.8173633169875227,-0.71033,-0.7756032647065826,-0.7852748383921085,0.25765,206,-0.07331872847753287,-0.188999,-0.2003609152593894,-0.19520824126739894,0.292583,82,-0.11337814362760608,-0.211119,-0.26153197133840017,-0.226581781343156,0.297134,33
h2oai/h2o-danube2-1.8b-base,50,264,max_scenarios_reached,False,264,0,0.07899080405564725,-1.2409890599950353,-0.920972,-1.0360516406385802,-1.0904144834584983,0.265333,180,-0.40071413572913067,-0.426034,-0.4389307900595644,-0.47396799261221045,0.30842,76,-0.7791809159121139,-0.701892,-0.7299123682053905,-0.7790817457517332,0.311341,35
h2oai/h2o-danube3-4b-base,35,203,precision_reached,True,203,0,0.16341579448144625,0.266149245515551,0.215056,0.16891051764557688,0.23293608109117964,0.28593,142,-0.8249998893163252,-0.516826,-0.5387725160446284,-0.5741307705160608,0.297752,65,0.36796009680410696,0.792771,0.7449285733358616,0.8673830757257065,0.293719,23
ibm-granite/granite-3.0-2b-base,24,138,precision_reached,True,138,0,0.22483221476510068,0.8001158548461712,0.719389,0.5874860563315352,0.7047081143172907,0.256735,94,0.13192862817532108,0.342171,0.31153015902948195,0.41620353840955193,0.293549,47,0.820652968812341,0.746503,0.646527555488773,0.8357179683943635,0.299274,17
ibm-granite/granite-3.1-2b-base,20,129,precision_reached,True,129,0,0.22094691535150646,0.8000013871194721,0.760003,0.7107277628167878,0.7769695226754008,0.277584,87,-0.08553793503695907,0.865072,0.7134007809680314,0.817732982181745,0.297333,47,0.8399588159135128,0.82705,0.776466827451335,0.9424260459203381,0.299628,18
ibm-granite/granite-3.1-2b-instruct,25,146,precision_reached,True,146,0,0.30945558739255014,1.3385123504082446,1.123199,1.065870777631954,1.1636514770288306,0.2168,102,-0.006318691016138213,0.066523,0.020396034969003277,0.07578938325203526,0.294682,50,1.5797255104836074,1.44602,1.3924276783805838,1.5096287645667832,0.287037,16
lmsys/vicuna-7b-v1.5,42,244,precision_reached,True,244,0,0.16662687992360944,0.005418310791852727,-0.821532,-0.8971481582534974,-0.9334742915781629,0.291576,173,0.3542624211181031,-0.058137,-0.0700068675928628,-0.055811460169681235,0.299252,65,0.27575583641819934,0.298194,0.2493224271534382,0.3081493863819106,0.295798,32
meta-llama/Llama-3.2-1B,50,314,max_scenarios_reached,False,314,0,0.05216769890424011,-2.6873314568176747,-1.941228,-2.25900871728379,-2.520887621993097,0.276607,234,0.25140025698870727,0.745232,0.6954055198876871,0.8247379835921379,0.309121,65,-1.7101635019697983,-1.591933,-1.6730664240259292,-1.8488261185210015,0.321796,45
meta-llama/Llama-3.2-1B-Instruct,32,165,precision_reached,True,165,0,0.14515741408315308,-0.2670863795967537,-0.140851,-0.23913421840159024,-0.14869005290280884,0.293761,117,-1.3807455819547843,-0.987325,-0.9619231874193975,-1.1228269871447767,0.297825,57,0.9250873333765633,1.144226,1.086677178382341,1.216445011388677,0.293006,18
meta-llama/Llama-3.2-3B,17,115,precision_reached,True,115,0,0.13367851259119792,-0.2660455436948976,0.478832,0.23496779065784382,0.375673360614378,0.244699,88,-0.13160785317552642,0.866608,0.3732124730503512,0.923206445076871,0.205833,27,0.011203594904578784,0.792327,0.7153487773866437,0.8777700902751568,0.287213,15
meta-llama/Llama-3.2-3B-Instruct,19,108,precision_reached,True,108,0,0.3064516129032258,1.1787741075808569,1.144871,1.0604969477460202,1.11594753182005,0.242646,74,1.2797904902420008,1.20259,1.4075625979609383,1.2023132408744752,0.187017,39,1.5993553981489779,1.244852,1.1969439840545397,1.3341044173855723,0.260165,15
microsoft/Phi-3-mini-4k-instruct,41,250,precision_reached,True,250,0,0.1660760689818096,0.5331232159740847,0.749868,0.7328138098095374,0.789344316099739,0.191972,182,0.6210897877564857,0.311291,0.25444186912422745,0.3834905328102814,0.298775,60,-0.2934356922741737,-0.315317,-0.33478611783448603,-0.3268578975735066,0.299706,35
microsoft/Phi-3.5-mini-instruct,26,165,precision_reached,True,165,0,0.2845681925436527,1.5942319011522672,1.670002,1.658750065464198,1.709077138566794,0.166547,123,-1.2309389792951446,-1.130921,-1.1295964018131603,-1.333914625198403,0.279751,40,1.0659830361769913,0.808146,0.773195170642622,0.8896018444233061,0.299198,20
microsoft/phi-1_5,50,289,max_scenarios_reached,False,289,0,0.05606380483227774,-2.1907359754195053,-1.4254,-1.5111386128907742,-1.6039481383642458,0.277242,219,0.10677902438882975,-0.486011,-0.4771246256584835,-0.5137499478595597,0.339088,56,-1.849390208636736,-1.482553,-1.563101411285622,-1.733603472103881,0.339353,39
microsoft/phi-2,32,180,precision_reached,True,180,0,0.1690374585111427,0.26656891680001976,0.338762,0.2955606239901015,0.3681768012655456,0.232809,128,0.40780679986265156,0.527649,0.4549630481871307,0.6385510608794748,0.29847,48,0.16550874088694267,-0.01899,-0.120976065476264,-0.04712542660334958,0.295878,26
mistralai/Mistral-7B-Instruct-v0.3,26,169,precision_reached,True,169,0,0.2510140777857313,1.0674739637316442,0.908228,0.8653784518471483,0.945396446146313,0.193182,123,0.6938730111293293,0.46095,0.4052630729470836,0.5532691051976912,0.290428,46,0.5131507294747856,0.491791,0.40209361709441355,0.5141456591312684,0.294514,23
mistralai/Mistral-7B-v0.1,25,131,precision_reached,True,131,0,0.21884867622054893,0.79979837552969,0.950066,0.8589326658566568,1.0003874229830612,0.288112,84,0.28867048476700086,0.027382,0.016963439632364973,0.058197945890607575,0.298153,53,0.8250192574571842,0.883068,0.7251281281154915,0.9688696013000209,0.299257,15
mistralai/Mistral-7B-v0.3,29,186,precision_reached,True,186,0,0.23005611124664552,0.8006495081556094,0.589163,0.45464185056046463,0.5336732737730036,0.254829,135,0.43672136101260867,0.624495,0.6498238711880602,0.7910605610437494,0.292745,56,1.0397550168927112,1.02817,0.9952647737490747,1.1396862227214062,0.299473,21
nvidia/Nemotron-Mini-4B-Instruct,32,180,precision_reached,True,180,0,0.1674652611403929,0.002894545217214739,-0.152888,-0.268628402683401,-0.21894235982499002,0.286373,125,-0.19862786821179232,-0.098104,-0.2934057378711271,-0.28909958529519764,0.294912,63,0.7867296360614702,0.675416,0.5613211534642668,0.7093739309092467,0.294875,18
openai-community/gpt2,50,327,max_scenarios_reached,False,327,0,0.036122116056863204,-5.25978710685345,-2.705601,-3.5019682261318255,-5.9996890967247785,0.315503,240,1.519651246062314,2.035004,2.067391518809589,2.3871496937211063,0.310092,70,-4.811090264069581,-2.721292,-3.4269890677182557,-6.098111654503491,0.349844,48
openai-community/gpt2-large,50,299,max_scenarios_reached,False,299,0,0.04750815090824406,-3.586394005552926,-2.2292,-3.0408064009454985,-4.311696459968573,0.298742,222,1.366881320395781,1.142789,1.3320495025554522,1.4947518298079026,0.312448,61,-3.775740054417382,-2.819883,-3.3951878377555516,-6.019678541617344,0.371974,44
openai-community/gpt2-medium,50,301,max_scenarios_reached,False,301,0,0.0328594733162433,-5.79608198233827,-2.305492,-3.3090751163612584,-5.807817141954633,0.299044,223,1.363437371255894,1.28615,1.412543681022642,1.5575234223415118,0.316696,60,-4.824806853104812,-2.9417,-3.439713665260262,-6.084167988394708,0.378061,47
openai-community/gpt2-xl,50,303,max_scenarios_reached,False,303,0,0.04947491248541423,-3.401327097041471,-2.302921,-3.0045246097787985,-3.7970885255687388,0.280596,230,1.3483845585551621,0.9506,0.9523396535483086,1.072425757277636,0.338383,48,-3.316152949958331,-2.30416,-2.585969306178367,-3.1184911839320235,0.350967,45
openbmb/MiniCPM-2B-sft-bf16,49,290,precision_reached,True,290,0,0.052298311444652905,-2.3517792331962464,-1.533119,-1.760913431054227,-1.9035815043394881,0.26975,212,0.5664175526003096,0.931735,0.9820755531652949,1.0723914554004639,0.296024,64,-2.217620695886478,-1.351985,-1.6035651417530021,-1.7760781290228866,0.298975,42
stabilityai/stablelm-2-1_6b,45,263,precision_reached,True,263,0,0.06916019760056458,-1.902464877421166,-1.418475,-1.6030757760388559,-1.7208434029283013,0.276654,183,0.2827754269389191,0.492512,0.5253396797259942,0.5952931213913002,0.291252,78,-1.1810836092724752,-0.666756,-0.8258475704333093,-0.8879008042616098,0.297317,36
stabilityai/stablelm-2-zephyr-1_6b,47,260,precision_reached,True,260,0,0.08767772511848342,-1.0789081615432967,-1.065678,-1.250317784382417,-1.3341130605140374,0.28404,179,-1.0343350940701275,-0.342455,-0.3504504480767222,-0.36498828034986663,0.296321,82,-0.2469550528476262,-0.10829,-0.16896887358407364,-0.12779110000278088,0.299968,30
stabilityai/stablelm-3b-4e1t,50,300,max_scenarios_reached,False,300,0,0.06564344746162928,-1.969305796982184,-1.744523,-2.0203454107031664,-2.2144918017969784,0.277337,224,-0.06066257349496343,0.373234,0.33398863542593915,0.3876131659135982,0.324176,59,-1.098655812163752,-1.185988,-1.2270470422968054,-1.3408427542958792,0.333759,43
stabilityai/stablelm-zephyr-3b,45,271,precision_reached,True,271,0,0.10682634730538922,-0.6674695574449527,-0.620648,-0.6726582788357383,-0.6737833437545535,0.291436,194,-1.3303302947122313,-0.880297,-0.8478185322391714,-0.9769684389282624,0.29663,76,0.06002899897575975,0.179955,0.15229117902160533,0.2108942574658694,0.2955,31
tiiuae/Falcon3-1B-Base,25,154,precision_reached,True,154,0,0.18791312559017942,0.2667133635762836,0.366647,0.3473143815262949,0.4761177641578865,0.296729,107,-1.119594348893214,-1.113133,-1.047413080646532,-1.2542208624868179,0.285886,54,1.0710012321708957,0.905197,0.8593745282508571,1.0124406667503887,0.297486,18
tiiuae/Falcon3-3B-Base,23,134,precision_reached,True,134,0,0.3398755385351843,1.6001630765055024,2.046251,1.9684923840097084,2.1446587552161356,0.223297,89,-1.0935086679232884,-0.796168,-0.7888732146488817,-0.9048215722402715,0.278929,56,2.0404575956498774,1.56921,1.5488068990392132,1.661042059399376,0.268008,15
tiiuae/Falcon3-7B-Base,16,104,precision_reached,True,104,0,0.43574488338886247,2.399999963645168,2.404161,2.3413285031898563,2.4355065815294856,0.191025,73,-0.11280732463997058,-0.049497,-0.06214235892947438,-0.03361034989763312,0.237577,36,2.6075054766746946,2.309499,2.3000906835440857,2.445022018919477,0.253179,15
togethercomputer/RedPajama-INCITE-7B-Base,50,313,max_scenarios_reached,False,313,0,0.03634232121922626,-3.7264678627556345,-2.45034,-3.1957417810560567,-4.676633711154895,0.307202,233,0.5998120836783122,0.986191,1.0059177695065085,1.140167918738455,0.322002,64,-2.662910110541206,-2.472648,-2.738659093574155,-3.391054155974502,0.367089,46
