model,pirt,actual,items,fold
T145/ZEUS-8B-V2-ORPO,0.13024752854952337,0.19847972972972974,8,0
TheDrummer/Gemmasutra-Mini-2B-v1,0.03558851576038014,0.03462837837837838,8,0
cckm/tinymistral_950m,0.0029794502678891603,0.002533783783783784,400,0
meta-llama/Llama-3.2-3B-Instruct,0.15649453307579392,0.17314189189189189,8,0
mrdayl/OpenCogito,0.20600504852734633,0.24408783783783783,8,0
jaspionjader/test-13,0.13689298462011837,0.11824324324324324,8,0
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-3ep_1alp_0lam,0.0029794502678891603,0.0008445945945945946,400,0
Qwen/Qwen2-0.5B,0.017066109161830836,0.033783783783783786,12,0
Sakalti/Saba1.5-Pro-3B,0.013494597655394625,0.002533783783783784,15,0
voidful/smol-360m-ft,0.004637679987338479,0.0059121621621621625,400,0
godlikehhd/qwen-2.5-1.5b-cherry,0.07741678933109084,0.10726351351351351,8,0
saishshinde15/TethysAI_Vortex_Reasoning,0.13451028391541023,0.23902027027027026,8,0
godlikehhd/qwen_2.5-1.5b-cherry_new,0.08337483300800645,0.09881756756756757,8,0
ibm-granite/granite-3.0-2b-base,0.04010216899147949,0.05405405405405406,8,0
kz919/QwQ-0.5B-Distilled-SFT,0.0029794502678891603,0.0008445945945945946,400,0
sumink/llamaft,0.007214110045301257,0.0059121621621621625,400,0
tinycompany/SigmaBoi-bge-m3,0.017043223207160296,0.08530405405405406,13,0
google/gemma-2-2b-it,0.003811997944730008,0.0008445945945945946,400,0
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.3,0.05378231539738187,0.05152027027027027,8,0
tiiuae/Falcon3-3B-Instruct,0.1789789470347713,0.27533783783783783,8,0
Daemontatox/mini-Cogito-R1,0.17852684631432889,0.30489864864864863,8,0
win10/Qwen2.5-2B-Instruct,0.003762023242264327,0.0016891891891891893,400,0
bamec66557/VICIOUS_MESH-12B_Razor,0.1562783455317245,0.14020270270270271,8,0
sumink/Qwenftmodel,0.10439143579410087,0.08614864864864864,8,0
allknowingroger/Gemma2Slerp2-2.6B,0.06632374421013476,0.10050675675675676,8,0
DeepMount00/Qwen2-1.5B-Ita_v3,0.1501737029958565,0.11570945945945946,8,0
tangledgroup/tangled-llama-pints-1.5b-v0.2-instruct,0.00638919295481828,0.008445945945945946,400,0
godlikehhd/ifd_2500_qwen,0.06504893095423958,0.0997485331098072,8,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-1ep_0alp_0lam,0.0031488986981377913,0.0008382229673093043,400,1
pankajmathur/orca_mini_v9_0_3B-Instruct,0.08001978493703021,0.14752724224643754,8,1
hotmailuser/Deepseek-qwen-modelstock-2B,0.27124350955543497,0.24559932942162616,8,1
bunnycore/Llama-3.2-3B-RP-DeepThink,0.16908882970948497,0.16848281642917015,8,1
BramVanroy/fietje-2-chat,0.0049053180291501325,0.004191114836546521,400,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-1ep_0alp_0lam,0.010192566126546568,0.003352891869237217,48,1
ontocord/wide_3b-stage1_shuf_sample1_jsonl-pretrained,0.01245145709165026,0.01760268231349539,21,1
brgx53/3Blareneg-ECE-PRYMMAL-Martial,0.031077682043085256,0.03269069572506287,9,1
JayHyeon/Qwen_0.5-DPOP_3e-7-2ep_0alp_5lam,0.0031488986981377913,0.0008382229673093043,400,1
mrdayl/OpenCognito-r1,0.1806635203772349,0.2112321877619447,8,1
bamec66557/mergekit-ties-sinbkow,0.1072916737919642,0.12238055322715842,8,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_1ep_0alp_0lam,0.0031488986981377913,0.0008382229673093043,400,1
ontocord/wide_3b_sft_stage1.2-ss1-expert_formatted_text,0.011381669743209134,0.01173512154233026,31,1
sabersaleh/Llama2-7B-SimPO,0.00401958115133427,0.008382229673093043,400,1
Goekdeniz-Guelmez/Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1,0.007275832735928178,0.002514668901927913,103,1
necva/replica-IEPile,0.1307661357394094,0.1366303436714166,8,1
pankajmathur/orca_mini_v9_6_1B-Instruct,0.0339576096912541,0.025984911986588432,8,1
MaziyarPanahi/calme-2.2-phi3-4b,0.039390436261007425,0.025984911986588432,8,1
uukuguy/speechless-code-mistral-7b-v1.0,0.039427987680054136,0.05113160100586756,8,1
sumink/bbhqwen4,0.004995760129324304,0.006705783738474434,400,1
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,0.004049497472435715,0.0016764459346186086,400,1
jaspionjader/test-14,0.1473143263282485,0.12238055322715842,8,1
thirdeyeai/elevate360m,0.007515849454788162,0.0075440067057837385,400,1
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V1,0.08715366891203981,0.10142497904442582,8,1
AicoresSecurity/Cybernet-Sec-3B-R1-V1,0.09340473084302878,0.16848281642917015,8,1
Mxode/NanoLM-1B-Instruct-v2,0.026429602017807207,0.022632020117351215,10,1
MultivexAI/Gladiator-Mini-Exp-1211-3B,0.10677453253046612,0.14836546521374686,8,1
qingy2024/Qwarkstar-4B,0.09340473084302878,0.0972338642078793,8,1
google/recurrentgemma-2b-it,0.022973196889425427,0.016764459346186086,9,1
PJMixers-Dev/LLaMa-3.2-Instruct-JankMix-v0.2-SFT-3B,0.11666239022568012,0.12573344509639564,8,1
nvidia/Llama-3.1-Minitron-4B-Depth-Base,0.010632560824337875,0.012573344509639563,44,1
LEESM/llama-2-7b-hf-lora-oki100p,0.009366520681061962,0.012573344509639563,240,1
EpistemeAI/Llama-3.2-3B-Agent007-Coder,0.05257025154041209,0.10729253981559095,8,1
macadeliccc/magistrate-3.2-3b-it,0.011013223426114549,0.01760268231349539,30,1
Etherll/Chocolatine-3B-Instruct-DPO-Revised-Ties-v2,0.18328345030323967,0.14249790444258173,8,1
SultanR/SmolTulu-1.7b-it-v0,0.014233731612029808,0.02933780385582565,20,1
godlikehhd/ifd_new_correct_sample_2500_qwen,0.06504893095423958,0.0997485331098072,8,1
JayHyeon/Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.1,0.020736083529369634,0.05699916177703269,10,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-3ep_0alp_0lam,0.004924234558422667,0.002514668901927913,400,1
bamec66557/VICIOUS_MESH-12B-0.X.ver,0.12283993163024852,0.13160100586756077,8,1
ValiantLabs/Llama3.2-3B-Esper2,0.01531752913623731,0.024308466051969825,16,1
bunnycore/SmolLM2-1.7B-roleplay-lora,0.039390436261007425,0.04274937133277452,8,1
EpistemeAI/Athena-gemma-2-2b-it,0.0296738059740699,0.03436714165968147,8,1
meta-llama/Llama-2-7b-chat-hf,0.004916986359648348,0.0075440067057837385,400,1
NotASI/FineTome-Llama3.2-1B-0929,0.026996238722172924,0.014249790444258172,8,1
godlikehhd/alpaca_data_score_max_5200,0.0851460432927302,0.09220452640402348,8,1
EpistemeAI/OpenReasoner-Llama-3.2-3B-rs1.0,0.09118008796560265,0.14920368818105617,8,1
godlikehhd/qwen_full_data_alpaca,0.0851460432927302,0.10310142497904443,8,1
tinycompany/SigmaBoi-nomic1.5-fp32,0.07302223510042193,0.09220452640402348,8,1
JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_3vpo_const,0.07142874150542493,0.07795473595976529,8,1
bunnycore/Llama-3.2-3B-ProdigyPlus,0.10060711285745152,0.10980720871751885,8,1
bunnycore/QwQen-3B-LCoT-R1,0.24487153441780185,0.3721709974853311,8,1
MrRobotoAI/MrRoboto-ProLongBASE-pt8-unaligned-8b,0.03063481178846856,0.04777870913663034,9,1
pszemraj/Mistral-v0.3-6B,0.020608317631467216,0.009220452640402346,10,1
ell44ot/gemma-2b-def,0.015519876451384671,0.01760268231349539,16,1
pints-ai/1.5-Pints-16K-v0.1,0.008349524787826093,0.009220452640402346,165,1
VAGOsolutions/SauerkrautLM-gemma-2-2b-it,0.004044915549927653,0.0008382229673093043,400,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-3ep_0alp_0lam,0.0031488986981377913,0.0008382229673093043,400,1
jpacifico/Lucie-7B-Instruct-Merged-Model_Stock-v1.1,0.023270632216681054,0.03101424979044426,9,1
01-ai/Yi-1.5-6B,0.0296738059740699,0.05951383067896061,8,1
h2oai/h2o-danube3-4b-chat,0.04005957745295585,0.03101424979044426,8,1
ibm-granite/granite-3.0-1b-a400m-base,0.025841596526609913,0.019279128248113998,8,1
prithivMLmods/Llama-3.2-6B-AlgoCode,0.008737858579868227,0.010896898575020955,209,1
bunnycore/Llama-3.2-3B-Della,0.030915175277572163,0.02933780385582565,8,1
jpacifico/Chocolatine-3B-Instruct-DPO-Revised,0.18328345030323967,0.1601005867560771,8,1
nbeerbower/Dumpling-Qwen2.5-1.5B,0.05325933465329233,0.06789606035205364,8,1
duyhv1411/Llama-3.2-1B-en-vi,0.03714222545737275,0.03185247275775356,8,1
OpenLLM-France/Lucie-7B-Instruct,0.006659052102083852,0.005029337803855826,400,1
MEscriva/ECE-PRYMMAL-0.5B-FT-V5-MUSR-Mathis,0.0066766797122356225,0.005029337803855826,400,1
DeepMount00/Qwen2-1.5B-Ita_v2,0.1422961931322357,0.10645431684828165,8,1
ehristoforu/fd-lora-merged-64x128,0.004023222365900809,0.0016764459346186086,400,1
Sakalti/light-3b-beta,0.1345783963176217,0.12321877619446772,8,1
yasserrmd/Coder-GRPO-3B,0.2270053154720817,0.355406538139145,8,1
jaspionjader/test-16,0.1273455980632987,0.12154233025984912,8,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_1ep_0alp_0lam,0.004083507103794559,0.002514668901927913,400,1
bunnycore/QwQen-3B-LCoT,0.010873461905240429,0.010058675607711651,54,1
ontocord/merged_0.5_expert_0.5,0.017343249768883354,0.02179379715004191,13,1
godlikehhd/alpaca_data_ifd_max_2600,0.08239345481334874,0.10477787091366303,8,1
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,0.06061929103800708,0.16261525565800503,8,1
ontocord/wide_3b_sft_stage1.1-ss1-no_redteam_skg_poem.no_issue,0.012636526115392822,0.020955574182732608,21,1
DreadPoor/Again-8B-Model_Stock,0.09154104697088379,0.12740989103101424,8,1
Spestly/Athena-1-3B,0.01449590135803121,0.03185247275775356,17,1
iFaz/llama32_3B_en_emo_v3,0.05250118404154617,0.07544006705783739,8,1
LenguajeNaturalAI/leniachat-qwen2-1.5B-v0,0.007601042308430214,0.01173512154233026,392,1
piotr25691/thea-c-3b-25r,0.1273455980632987,0.14752724224643754,8,1
matouLeLoup/ECE-PRYMMAL-0.5B-FT-V5-MUSR-Mathis,0.007537058823984696,0.009220452640402346,400,1
DeepMount00/Qwen2-1.5B-Ita,0.11154873031531017,0.12573344509639564,8,1
jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.3,0.13722370360970487,0.12405699916177704,8,1
meditsolutions/Llama-3.2-SUN-2.4B-checkpoint-26000,0.006694422245099906,0.006705783738474434,400,1
Ahdoot/StructuredThinker-v0.3-MoreStructure,0.2099504256692025,0.26138279932546377,8,2
theprint/ReWiz-Llama-3.2-3B,0.07479978036939992,0.1087689713322091,8,2
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_10vpo_const,0.02491323577224685,0.05480607082630692,8,2
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch5,0.03205403273240396,0.05227655986509275,8,2
Novaciano/La_Mejor_Mezcla-3.2-1B,0.05089298723389584,0.10033726812816189,8,2
agentlans/Qwen2.5-0.5B-Instruct-CrashCourse-dropout,0.00431224495977725,0.0008431703204047217,400,2
SpaceYL/ECE_Poirot,0.08372533312629535,0.10118043844856661,8,2
weathermanj/Menda-3B-500,0.2703220183749783,0.4156829679595278,8,2
allknowingroger/Gemma2Slerp1-2.6B,0.0879591135885838,0.11298482293423272,8,2
J-LAB/Thynk_orpo,0.17209954844603273,0.13490725126475547,8,2
netcat420/MFANN3bv0.22,0.012568350874227526,0.005902192242833052,19,2
lesubra/merge-test,0.07156442621952326,0.10202360876897133,8,2
Dans-DiscountModels/mistral-7b-test-merged,0.03547889868252788,0.05986509274873524,8,2
zake7749/gemma-2-2b-it-chinese-kyara-dpo,0.06642530036308589,0.06829679595278246,8,2
ymcki/gemma-2-2b-jpn-it-abliterated-17-ORPO-alpaca,0.004270607303885187,0.0008431703204047217,400,2
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-3ep,0.0107078002642035,0.005902192242833052,41,2
apple/DCLM-7B,0.029859502123109373,0.03288364249578415,8,2
open-neo/Kyro-n1-3B,0.2099549457227104,0.3178752107925801,8,2
Youlln/ECE-PRYMMAL-YL-1B-SLERP-V2,0.08740679572848147,0.10118043844856661,8,2
Sakalti/Tara-3.8B-v1.1,0.17106104533352914,0.12225969645868466,8,2
JayHyeon/Qwen_0.5-VDPO_3e-6-1ep_3vpo_const,0.02179714944942069,0.04215851602023609,10,2
JayHyeon/Qwen_0.5-MDPO_0.5_7e-7-3ep_0alp_0lam,0.004306391743435791,0.0008431703204047217,400,2
securin/Securin-LLM-V2.5-Qwen-1.5B,0.011984610129831933,0.008431703204047217,31,2
tinycompany/ShawtyIsBad-nomic-moe,0.0718979489906026,0.048060708263069137,8,2
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-2ep_1alp_0lam,0.003396771548022742,0.0008431703204047217,400,2
theprint/Llama-3.2-3B-VanRossum,0.09532253505761824,0.1045531197301855,8,2
Sakalti/SJT-4B,0.17106104533352914,0.12225969645868466,8,2
PowerInfer/SmallThinker-3B-Preview,0.023166309401399538,0.0657672849915683,9,2
JayHyeon/Qwen2.5-0.5B-SFT-7e-5-3ep,0.004281263006855516,0.0008431703204047217,400,2
princeton-nlp/Sheared-LLaMA-2.7B,0.006818552002937228,0.005902192242833052,400,2
MaziyarPanahi/calme-2.1-phi3.5-4b,0.025315680386674068,0.16020236087689713,8,2
netcat420/MFANN3bv0.19,0.0237967419329861,0.01517706576728499,9,2
Invalid-Null/PeiYangMe-0.7,0.003396771548022742,0.0016863406408094434,400,2
T145/qwen-2.5-3B-merge-test,0.014537415518786168,0.03456998313659359,19,2
netcat420/MFANN3bv1.4,0.026326822023656875,0.031197301854974706,8,2
meditsolutions/SmolLM2-MedIT-Upscale-2B,0.027083595017079208,0.010961214165261383,8,2
netcat420/MFANN3bv1.3,0.01282980285011974,0.01854974704890388,26,2
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-1ep_0alp_0lam,0.00426678353138928,0.0008431703204047217,400,2
Josephgflowers/TinyLlama-Cinder-Agent-v1,0.008229165486787864,0.0042158516020236085,120,2
JayHyeon/Qwen2.5-0.5B-SFT-1e-5-2ep,0.012290279562153518,0.0042158516020236085,20,2
ontocord/wide_3b_sft_stage1.2-ss1-expert_fictional_lyrical,0.009994121590793752,0.01517706576728499,95,2
Rakuten/RakutenAI-2.0-mini-instruct,0.036530617493855444,0.0581787521079258,8,2
DreadPoor/Here_We_Go_Again-8B-SLERP,0.1433159361872116,0.19477234401349072,8,2
JayHyeon/Qwen_0.5-DPO_3e-6-1ep_0alp_0lam,0.011952087879127549,0.0042158516020236085,40,2
appvoid/arco-2,0.004278360355775944,0.002529510961214165,400,2
h2oai/h2o-danube-1.8b-chat,0.011489247242156104,0.01433389544688027,331,2
meditsolutions/Llama-3.2-SUN-2.4B-checkpoint-34800,0.004282868082579891,0.0016863406408094434,400,2
tinycompany/SigmaBoi-nomic-moe,0.0772740316894143,0.08010118043844856,8,2
CoolSpring/Qwen2-0.5B-Abyme-merge2,0.04144899763090712,0.02023608768971332,8,2
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18,0.006082825338787237,0.0042158516020236085,395,2
AGI-0/Art-v0-3B,0.16178247165244528,0.12647554806070826,8,2
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18-merge,0.014102911933245681,0.00927487352445194,19,2
MaziyarPanahi/calme-3.2-instruct-3b,0.15167016819892531,0.11045531197301856,8,2
braindao/DeepSeek-R1-Distill-Qwen-1.5B-Blunt,0.024699536022975983,0.15345699831365936,9,2
prithivMLmods/QwQ-R1-Distill-1.5B-CoT,0.19708696331886236,0.2723440134907251,8,2
Qwen/Qwen2.5-Math-1.5B-Instruct,0.230072698022548,0.290893760539629,8,2
HuggingFaceTB/SmolLM-1.7B,0.007717259769097496,0.008431703204047217,400,2
NYTK/PULI-LlumiX-32K,0.007677487198950081,0.006745362563237774,400,2
Youlln/ECE-PRYMMAL1B-FT-V1,0.08740679572848147,0.06829679595278246,8,2
EpistemeAI/Reasoning-Llama-3.2-1B-Instruct-v1.2,0.008914609680789012,0.0016863406408094434,60,2
godlikehhd/alpaca_data_score_max_0.7_2600,0.1061392109497566,0.10961214165261383,8,2
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_2ep_0alp_0lam,0.004306391743435791,0.0016863406408094434,400,2
meta-llama/Llama-3.2-1B-Instruct,0.04174858688998678,0.03204047217537943,8,2
DeepMount00/Lexora-Lite-3B_v2,0.2099549457227104,0.25379426644182124,8,2
tinycompany/BiBo-v0.7,0.03843618025296072,0.09190556492411467,8,2
google/codegemma-1.1-2b,0.0068719664928906365,0.006745362563237774,400,2
ontocord/RedPajama3b_v1-autoredteam_helpfulness-train,0.008439000516652174,0.00505902192242833,108,2
allenai/OLMo-7B-Instruct-hf,0.0067986406177669104,0.007588532883642495,400,2
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep,0.014015613182853194,0.005902192242833052,20,2
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_1vpo_const,0.021018249565552812,0.06745362563237774,10,2
MaziyarPanahi/calme-3.2-baguette-3b,0.013914617115562432,0.03456998313659359,15,2
PJMixers-Dev/LLaMa-3.1-RomboTiesTest2-8B,0.16178247165244528,0.2166947723440135,8,2
lesubra/ECE-PRYMMAL-3B-SLERP-V2,0.124319036911884,0.10961214165261383,8,2
tinycompany/ShawtyIsBad-nomic1.5,0.0718979489906026,0.047217537942664416,8,2
DeepAutoAI/Explore_Llama-3.2-1B-Inst,0.031194119815092715,0.06070826306913996,8,2
google/flan-t5-xl,0.004278120895463065,0.0008431703204047217,400,2
ruizhe1217/sft-s1-qwen-0.5b,0.06285477851050236,0.06913996627318718,8,2
oopere/Llama-FinSent-S,0.007653335410816042,0.013490725126475547,400,2
MaziyarPanahi/calme-3.1-llamaloi-3b,0.17209954844603273,0.18634064080944351,8,2
netcat420/MFANN3b,0.00843673544835704,0.011804384485666104,113,2
pankajmathur/orca_mini_v9_5_1B-Instruct_preview,0.06490202262383135,0.03456998313659359,8,2
Alepach/notHumpback-M0,0.011745160663962449,0.016020236087689713,40,2
bamec66557/VICIOUS_MESH-12B-0.1v,0.16083030088005973,0.14418212478920742,8,2
LLM4Binary/llm4decompile-1.3b-v2,0.006905422498218804,0.008431703204047217,400,2
realtreetune/rho-1b-sft-MATH,0.036530617493855444,0.021079258010118045,8,2
insightfactory/Llama-3.2-3B-Instruct-unsloth-bnb-4bitlora_model,0.036530617493855444,0.11720067453625632,8,2
AI-MO/NuminaMath-7B-TIR,0.012396428846448699,0.0193929173693086,44,2
tiiuae/Falcon3-3B-Base,0.12837775305119112,0.1315345699831366,8,2
LilRg/10PRYMMAL-3B-slerp,0.026707374461534532,0.1087689713322091,8,2
JayHyeon/Qwen_0.5-VDPO_5e-7-3ep_0alp_0lam,0.005146456871716382,0.002529510961214165,400,2
mrdayl/OpenThink,0.12381267662266932,0.3187919463087248,8,3
piotr25691/thea-rp-3b-25r,0.08084908448171638,0.13003355704697986,8,3
Columbia-NLP/LION-Gemma-2b-sft-v1.0,0.03930959761933909,0.05704697986577181,8,3
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-3ep_0alp_0lam,0.003153454156563606,0.0016778523489932886,400,3
JayHyeon/Qwen_0.5-DPO_3e-7-1ep_0alp_0lam,0.003153454156563606,0.0008389261744966443,400,3
ibm-granite/granite-3.1-2b-base,0.04479786372580432,0.06208053691275168,8,3
qingy2024/Qwarkstar-4B-Instruct-Preview,0.11469031900242498,0.10067114093959731,8,3
ontocord/merged_0.2_expert_0.8,0.028240964931963576,0.027684563758389263,8,3
EpistemeAI/ReasoningCore-3B-RE1-V2C,0.11160784976227639,0.10822147651006711,8,3
Daemontatox/TinySphinx2.0,0.028212856146480537,0.02936241610738255,8,3
HuggingFaceTB/SmolLM2-1.7B,0.03034933163288182,0.022651006711409395,8,3
jaspionjader/test-15,0.10786164006346995,0.12583892617449666,8,3
bunnycore/Qwen2.5-3B-Model-Stock-v3.1,0.25360623232662377,0.43288590604026844,8,3
sci-m-wang/deepseek-llm-7b-chat-sa-v0.1,0.021945678649173028,0.02097315436241611,10,3
qingy2019/LLaMa_3.2_3B_Catalysts,0.1315105771360306,0.12332214765100671,8,3
PJMixers-Dev/LLaMa-3.1-RomboTiesTest-8B,0.1721976784957486,0.2156040268456376,8,3
LilRg/ECE-1B-merge-PRYMMAL,0.08738849474259935,0.08892617449664429,8,3
ModelCloud/Llama-3.2-1B-Instruct-gptqmodel-4bit-vortex-v1,0.07070998845292788,0.047818791946308725,8,3
netcat420/MFANN-phigments-slerp-V3.2,0.024059982117536665,0.028523489932885907,9,3
