model,theta_cat,theta_full,n_subset_items,se_reached,theta_abs_error
JayHyeon/Qwen_0.5-VDPO_5e-7-3ep_1vpo_const,0.009577999834704313,0.506072403404293,8,0.285546331590605,0.49649440356958874
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.3,0.41143851144623556,0.4060294306216639,8,0.2273820711800338,0.005409080824571644
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V2,0.5494701971290281,0.8096436653659513,8,0.21454934634168232,0.2601734682369232
Lil-R/PRYMMAL-ECE-1B-SLERP-V1,0.7041839541718187,0.6613179072526819,8,0.2087089231891468,0.04286604691913676
Nexesenex/Qwen_2.5_3b_Smarteaz_0.01a,1.0651421945630788,1.301829339011822,8,0.1627721093129572,0.23668714444874328
Nexesenex/pankajmathur_orca_mini_v9_6_1B-instruct-Abliterated-LPL,0.47534387241049314,0.5904894807579744,8,0.22090434353182495,0.11514560834748122
Novaciano/Cultist-3.2-1B,0.22220587530214742,0.5025456239127295,8,0.2459721872144041,0.2803397486105821
OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.06066207914176976,0.055637753639026184,8,0.29605762851170975,0.11629983278079595
Qwen/Qwen2-0.5B,-0.357058966912038,-0.11669689353209498,12,0.2897458011200249,0.240362073379943
RezVortex/JAJUKA-WEWILLNEVERFORGETYOU-3B,1.0622563228071866,1.189292998062064,8,0.1833447432839596,0.12703667525487727
Sakalti/SJT-1.5B-Alpha-1.1,0.7980622347812475,0.7581149362243735,8,0.19627805324549202,0.039947298556873956
Sakalti/Saba1.5-Pro-3B,-0.5130054701769948,-1.0533797564652012,15,0.29929533146820964,0.5403742862882064
Sakalti/Saka-1.5B,0.7041839541718187,0.6221668005252893,8,0.2087089231891468,0.0820171536465294
SultanR/SmolTulu-1.7b-Reinforced,-0.42221550723076684,-0.0270029213018871,17,0.2713457086832827,0.39521258592887976
T145/ZEUS-8B-V2-ORPO,1.0276021643955442,1.302634755265276,8,0.170971590580361,0.27503259086973175
Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,-0.36292933189869625,-0.5750845878847357,13,0.28311128619489795,0.21215525598603946
TheDrummer/Gemmasutra-Mini-2B-v1,0.14351969612883086,0.02258859278977972,8,0.25914945409902257,0.12093110333905115
VAGOsolutions/SauerkrautLM-Gemma-2b,-0.2652999442622502,-0.1993517291961884,12,0.27977786377539776,0.06594821506606177
Xiaojian9992024/Qwen2.5-Ultra-1.5B-25.02-Exp,0.687220452720595,0.7987653911893631,8,0.21180634036795265,0.11154493846876812
Youlln/3PRYMMAL-PHI3-3B-SLERP,1.2692925396708654,1.1572139253941605,8,0.14667080962449894,0.11207861427670496
ai4bharat/Airavata,-1.0489523005246784,-0.7743156185033905,128,0.2977302603087639,0.2746366820212879
allknowingroger/Gemma2Slerp2-2.6B,0.5494701971290281,0.7986477093152159,8,0.21454934634168232,0.24917751218618778
bamec66557/VICIOUS_MESH-12B_Razor,1.173911029974937,1.025820301626275,8,0.19182860781698002,0.14809072834866188
brgx53/Barracuda-PRYMMAL-ECE-TW3,-1.7465000756054943,-1.7914130167476587,400,0.4567271336886498,0.044912941142164486
bunnycore/Llama-3.2-3B-Booval,0.7041839541718187,0.9523846013613769,8,0.2087089231891468,0.24820064718955825
cckm/tinymistral_950m,-2.0604014021408923,-1.5696110073888407,400,0.5417909914073574,0.49079039475205155
dwikitheduck/gemma-2-2b-id-inst,-0.6400395573774886,-0.8264740832393543,21,0.2992080454410608,0.1864345258618657
godlikehhd/alpaca_data_ins_min_2600,0.7041839541718187,0.8142329062521517,8,0.2087089231891468,0.11004895208033305
godlikehhd/qwen-2.5-1.5b-cherry,0.6519797434049716,0.805247405662929,8,0.204986331735695,0.1532676622579574
godlikehhd/qwen_2.5-1.5b-cherry_new,0.7041839541718187,0.7784310401567908,8,0.2087089231891468,0.0742470859849721
google/gemma-2-2b-it,-1.5680534127941566,-1.6161968234282216,400,0.4078052184907466,0.04814341063406502
google/recurrentgemma-2b,-0.30527103831442765,-0.3575608819724251,11,0.2974289300008397,0.05228984365799744
hotmailuser/QwenModelStock-1.8B,0.7980622347812475,0.719804576778001,8,0.19627805324549202,0.07825765800324647
ibm-granite/granite-3.0-2b-base,0.22082944828609088,0.3416947025831844,8,0.25054604036045103,0.12086525429709352
ibm-granite/granite-3.0-3b-a800m-instruct,0.33031918544467054,0.4680467875209161,8,0.2363253536181868,0.13772760207624557
ibm-granite/granite-3.1-1b-a400m-base,-0.2436955798378778,-0.19697020645255048,10,0.28995567026440405,0.04672537338532731
ibm-granite/granite-7b-instruct,-1.4021575021683748,-1.2590106938143197,400,0.3841941913185209,0.14314680835405502
jaspionjader/test-13,1.0666727859988643,0.927479105905864,8,0.16389486147304547,0.13919368009300026
jlzhou/Qwen2.5-3B-Infinity-Instruct-0625,-0.527167316153921,-0.10659982093867805,22,0.27242147595763644,0.42056749521524295
jpacifico/Chocolatine-3B-Instruct-DPO-v1.2,1.387212775800221,1.1105239091607721,8,0.13227976223637483,0.2766888666394489
jpacifico/Distilucie-7B-Math-Instruct-DPO-v0.1,-0.1781855190871936,-0.15436262760225772,9,0.2912176859913403,0.023822891484935882
jpacifico/Lucie-7B-Instruct-DPO-v1.1,-0.06066207914176976,-0.14041828505745743,8,0.29605762851170975,0.07975620591568766
kz919/QwQ-0.5B-Distilled-SFT,-2.0604014021408923,-2.103329299203696,400,0.5417909914073574,0.042927897062803755
lesubra/ECE-PRYMMAL-3B-SLERP-V1,1.3319502079459946,0.93247326792811,8,0.17778299311741155,0.3994769400178846
lunahr/thea-3b-50r-u1,0.6519797434049716,0.8959870921330922,8,0.204986331735695,0.2440073487281207
matouLeLoup/ECE-PRYMMAL-0.5B-FT-V4-MUSR-ENSEMBLE-Mathis,-0.357058966912038,-0.11669689353209498,12,0.2897458011200249,0.240362073379943
meditsolutions/MedIT-Mesh-3B-Instruct,-0.19220361622980237,1.2688402930357368,9,0.2927444173942092,1.4610439092655392
mergekit-community/mergekit-dare_ties-ajgjgea,0.2939826116089192,0.19117771675557396,8,0.24711484162860453,0.10280489485334524
meta-llama/Llama-3.2-3B,-0.592421786427749,-0.6289967775148684,21,0.2880766293216747,0.03657499108711937
meta-llama/Llama-3.2-3B-Instruct,1.173409653709933,1.2161148959911805,8,0.15123664516710011,0.0427052422812475
monsterapi/gemma-2-2b-LoRA-MonsterInstruct,0.04190742875399882,-0.49382380160736156,8,0.2786822697914029,0.5357312303613604
mrdayl/OpenCogito,1.4157443573491637,1.5044742083057723,8,0.1324382148136142,0.08872985095660857
netcat420/MFANN-abliterated-phi2-merge-unretrained,-0.14297146972740613,-0.17568909666406918,9,0.2832388159841019,0.03271762693666305
netcat420/MFANN3bv0.18,-0.0652400070510936,-0.22955975230034245,8,0.28527652274763066,0.16431974524924886
open-atlas/Atlas-Flash-1.5B-Preview,0.33031918544467054,0.26734840356626133,8,0.2363253536181868,0.06297078187840921
pankajmathur/orca_mini_v9_5_1B-Instruct,0.14351969612883086,0.02861510745196057,8,0.25914945409902257,0.1149045886768703
pankajmathur/orca_mini_v9_6_3B-Instruct,0.33031918544467054,0.7131927734168566,8,0.2363253536181868,0.38287358797218607
prithivMLmods/Llama-Deepsync-1B,0.058057546223800945,0.20394407083381808,8,0.273332356002164,0.14588652461001714
qingy2024/Qwen2.5-4B,0.24555872958383398,0.22648640665686195,8,0.25312695120040046,0.01907232292697203
saishshinde15/TethysAI_Vortex_Reasoning,1.0515244005195192,1.498897797612522,8,0.16346279749671502,0.4473733970930027
sumink/Qwenftmodel,0.8244903340298164,0.7382318634230252,8,0.2364556028933794,0.08625847060679126
sumink/llamaft,-1.2011698500212185,-1.1197302483921394,400,0.3142693305331583,0.08143960162907904
tiiuae/Falcon3-3B-Instruct,1.285905241244529,1.6001776330268758,8,0.13675249230634104,0.31427239178234667
tinycompany/SigmaBoi-bge-m3,-0.35108868177191577,0.6405296051956206,13,0.2810110972311042,0.9916182869675364
tinycompany/Tamed-Shawty,0.5277731684149195,0.5960365569836561,8,0.2163472265289578,0.0682633885687366
viettelsecurity-ai/security-llama3.2-3b,0.9113812426474042,1.0128008440688265,8,0.17579664674848175,0.10141960142142237
voidful/smol-360m-ft,-1.6196765822336736,-1.638279893024968,400,0.4209452721177204,0.018603310791294403
vonjack/Phi-3-mini-4k-instruct-LLaMAfied,0.9921492034905257,1.1197575795078842,8,0.17952789713281025,0.12760837601735853
weathermanj/Menda-3b-Optim-200,1.4157443573491637,1.9058115046602055,8,0.1324382148136142,0.49006714731104184
win10/Qwen2.5-2B-Instruct,-1.7006038971210722,-1.721292934579971,400,0.4443001247043799,0.02068903745889883
ymcki/gemma-2-2b-jpn-it-abliterated-17-ORPO,0.5277731684149195,0.34343444830208525,8,0.2163472265289578,0.18433872011283425
yuchenxie/ArlowGPT-3B-Multilingual,0.28644834902058625,0.8602296942621911,8,0.2564468242027101,0.5737813452416048
