model,pirt_accuracy,theta,n_subset_items,n_all_items,actual_accuracy,se_reached,error,abs_error,squared_error
jpacifico/Chocolatine-3B-Instruct-DPO-v1.2,0.1825756354053544,1.3066177398355516,17,1183,0.14285714285714285,0.09901097961822845,0.039718492548211554,0.039718492548211554,0.0015775586503023367
jpacifico/Distilucie-7B-Math-Instruct-DPO-v0.1,0.022187247053085134,-0.21314560464080717,400,1183,0.027049873203719356,0.11603384864488195,-0.004862626150634222,0.004862626150634222,2.3645133080831794e-05
jpacifico/Lucie-7B-Instruct-DPO-v1.1,0.02498706439802409,-0.1402069560211465,400,1183,0.026204564666103127,0.10997842851344847,-0.001217500268079038,0.001217500268079038,1.4823069027725292e-06
kz919/QwQ-0.5B-Distilled-SFT,0.0029603092816062075,-2.0604014021408923,400,1183,0.0008453085376162299,0.5417909914073574,0.002115000743989978,0.002115000743989978,4.4732281470781595e-06
lesubra/ECE-PRYMMAL-3B-SLERP-V1,0.13209554804714205,1.0438299055326319,28,1183,0.10989010989010989,0.09998883384397063,0.02220543815703216,0.02220543815703216,0.0004930814837457798
lunahr/thea-3b-50r-u1,0.10509860244222942,0.8648756458970837,36,1183,0.1132713440405748,0.09853817096015793,-0.008172741598345384,0.008172741598345384,6.679370523332506e-05
matouLeLoup/ECE-PRYMMAL-0.5B-FT-V4-MUSR-ENSEMBLE-Mathis,0.02576257576517988,-0.16903400038181016,400,1183,0.0338123415046492,0.11056279907756014,-0.00804976573946932,0.00804976573946932,6.479872846033404e-05
meditsolutions/MedIT-Mesh-3B-Instruct,0.16475935992763824,1.2327468821007472,34,1183,0.17666948436179206,0.09858059866493991,-0.011910124434153818,0.011910124434153818,0.00014185106403702782
mergekit-community/mergekit-dare_ties-ajgjgea,0.04507130320101575,0.2872520581403678,72,1183,0.03888419273034658,0.09996346238833999,0.006187110470669173,0.006187110470669173,3.8280335976264116e-05
meta-llama/Llama-3.2-3B,0.010206943946017774,-0.678087100861067,400,1183,0.01267962806424345,0.18484925568764168,-0.002472684118225675,0.002472684118225675,6.114166748525484e-06
meta-llama/Llama-3.2-3B-Instruct,0.15414741129882165,1.1606653869434922,22,1183,0.17328825021132713,0.09710644806928198,-0.01914083891250548,0.01914083891250548,0.000366371714274484
monsterapi/gemma-2-2b-LoRA-MonsterInstruct,0.012212518423214523,-0.48608794103105113,400,1183,0.01098901098901099,0.15260807141606297,0.001223507434203533,0.001223507434203533,1.4969704415513124e-06
mrdayl/OpenCogito,0.21528710168828297,1.4568273971379893,12,1183,0.24429416737109044,0.09892434725380432,-0.029007065682807476,0.029007065682807476,0.0008414098595267072
netcat420/MFANN-abliterated-phi2-merge-unretrained,0.024044955500234267,-0.18071072532485513,400,1183,0.0253592561284869,0.11431066429847135,-0.0013143006282526314,0.0013143006282526314,1.7273861414252616e-06
netcat420/MFANN3bv0.18,0.016824695530912065,-0.31838454523706283,400,1183,0.021132713440405747,0.12883665239828576,-0.0043080179094936825,0.0043080179094936825,1.855901830851832e-05
open-atlas/Atlas-Flash-1.5B-Preview,0.03562071356843926,0.16532174941546973,101,1183,0.034657650042265425,0.09950962133708528,0.0009630635261738338,0.0009630635261738338,9.274913554463786e-07
pankajmathur/orca_mini_v9_5_1B-Instruct,0.03468487594188821,0.10941435417839483,126,1183,0.030431107354184278,0.09892592241237115,0.004253768587703932,0.004253768587703932,1.8094547197736707e-05
pankajmathur/orca_mini_v9_6_3B-Instruct,0.061381966205577926,0.49676339935119534,52,1183,0.08453085376162299,0.099983332614857,-0.023148887556045064,0.023148887556045064,0.000535870995082418
prithivMLmods/Llama-Deepsync-1B,0.03562866827634158,0.13286083069962748,119,1183,0.03803888419273035,0.09869886488545457,-0.0024102159163887707,0.0024102159163887707,5.8091407636137615e-06
qingy2024/Qwen2.5-4B,0.06152380036306158,0.49462998537197794,54,1183,0.037193575655114115,0.09879523271193356,0.024330224707947462,0.024330224707947462,0.0005919598343392172
saishshinde15/TethysAI_Vortex_Reasoning,0.1850337262576517,1.3169296008986846,19,1183,0.23922231614539308,0.09643074210518848,-0.05418858988774139,0.05418858988774139,0.0029364032740218284
sumink/Qwenftmodel,0.08977308675400568,0.7593132384248985,43,1183,0.08622147083685545,0.099990367864263,0.003551615917150225,0.003551615917150225,1.2613975622954833e-05
sumink/llamaft,0.0072115546458740255,-1.2011698500212185,400,1183,0.005917159763313609,0.3142693305331583,0.0012943948825604162,0.0012943948825604162,1.6754581119985935e-06
tiiuae/Falcon3-3B-Instruct,0.1903955427916508,1.3398496253535261,15,1183,0.27557058326289097,0.0994069965202051,-0.08517504047124017,0.08517504047124017,0.0072547875192774
tinycompany/SigmaBoi-bge-m3,0.05694810359033704,0.4584984181838625,56,1183,0.08537616229923922,0.09988779540232895,-0.02842805870890218,0.02842805870890218,0.000808154521956789
tinycompany/Tamed-Shawty,0.06674835156174337,0.5528223702226208,49,1183,0.07945900253592561,0.09959813443563542,-0.012710650974182239,0.012710650974182239,0.0001615606481874799
viettelsecurity-ai/security-llama3.2-3b,0.11125964494122509,0.9059232458532247,31,1183,0.14032121724429417,0.09998186520200257,-0.029061572303069078,0.029061572303069078,0.0008445749847265118
voidful/smol-360m-ft,0.004637085606373523,-1.6196765822336736,400,1183,0.005917159763313609,0.4209452721177204,-0.001280074156940086,0.001280074156940086,1.6385898472658716e-06
vonjack/Phi-3-mini-4k-instruct-LLaMAfied,0.1662409562566359,1.2251135369173518,19,1183,0.1437024513947591,0.09940469389239812,0.022538504861876807,0.022538504861876807,0.0005079842014088444
weathermanj/Menda-3b-Optim-200,0.23129500567456462,1.5262984585077763,10,1183,0.41420118343195267,0.09290768182189782,-0.18290617775738804,0.18290617775738804,0.033454669861817235
win10/Qwen2.5-2B-Instruct,0.003760977224007542,-1.7006038971210722,400,1183,0.0016906170752324597,0.4443001247043799,0.0020703601487750824,0.0020703601487750824,4.286391145635981e-06
ymcki/gemma-2-2b-jpn-it-abliterated-17-ORPO,0.04875415984023207,0.3533473712192299,65,1183,0.047337278106508875,0.09931620540410539,0.001416881733723195,0.001416881733723195,2.007553847358447e-06
yuchenxie/ArlowGPT-3B-Multilingual,0.08165941535433588,0.694203362888641,43,1183,0.10481825866441251,0.09922087518114334,-0.02315884331007663,0.02315884331007663,0.000536332023460681
