"","a1","d","g","u"
"X388",1.77802889608864,-3.76224153878471,2.47944581606855e-09,1
"X389",0.628337040181529,-3.02777597879993,1.62629841342031e-09,1
"X390",3.03949222859338,-7.04309370659016,6.96276084934569e-12,1
"X391",2.71525639280184,-5.31655629200774,1.64216182607393e-10,1
"X392",5.12308187806348,-14.3530163391353,7.68788932359903e-13,1
"X393",1.43287461790356,-4.70022139857588,1.50572730957053e-11,1
"X394",2.46477081513227,-4.67037424284652,6.99993315553019e-10,1
"X395",0.945884197853012,-3.44626586652727,4.0242804070662e-10,1
"X396",4.08352052320538,-8.9854368457652,4.53088805975763e-12,1
"X397",2.61299842619654,-5.00948834320194,3.40885832370967e-10,1
"X398",3.07851684618707,-7.2886620884689,4.88578716776118e-12,1
"X399",2.36737211738151,-4.87283693427001,1.66562731306718e-10,1
"X400",1.24020803066522,-5.99316615246829,1.42779469665804e-12,1
