item,a,b,p_value,point_biserial
636,0.5035117266036069,-5.963009869656275,0.9523809523809523,0.15736075675030906
9-187,0.7450724482590916,0.15896027874980626,0.42857142857142855,0.23016199244180752
1345,0.4517834342219703,-0.08149603834200744,0.5079365079365079,0.07757052911527214
178,1.7263590155352957,-1.9365258870621194,0.9047619047619048,0.4493748023859117
9-1186,0.6970777161989299,1.3565586487748857,0.2698412698412698,0.24397639711775354
8-165,0.2000034181083939,4.31905645243878,0.31746031746031744,0.08211238141656445
279,0.2089166794708291,-5.891105232709941,0.7619047619047619,0.16307579639085998
9-532,0.2874820835905945,5.920151477803631,0.14285714285714285,0.23001037143416528
268,1.4526777687458707,1.5558686302588085,0.15873015873015872,0.4531117484299694
1137,0.2000034181083939,-5.662346963728781,0.7619047619047619,0.08195686562065058
745,1.3012470114841854,0.7037122784501547,0.3333333333333333,0.25647607535352446
9-993,0.34620158821556885,0.9464180442080076,0.38095238095238093,0.31316575587047285
8-340,2.3889032741257648,2.2744532362539487,0.031746031746031744,0.18843879420773585
9-431,0.24819875921880377,5.839968544426678,0.1746031746031746,0.0872533682103768
9-638,4.999995098019438,2.243644203341517,0.015873015873015872,0.11799495098686878
9-352,1.0666443304528377,-1.5054986716165042,0.7777777777777778,0.3392908834826078
9-222,0.9259206578196135,0.49890168011888586,0.38095238095238093,0.4739833379555202
7-459,4.208767872446901,-0.7475106293658211,0.746031746031746,0.6705437765956139
9-881,0.45341004080190805,0.081162995165043,0.4603174603174603,0.241846435481695
8-253,0.8293610449520203,3.1473083890388582,0.09523809523809523,0.1116035163885049
7-787,1.359623372782163,3.023129492564586,0.031746031746031744,0.10177624444150388
9-181,0.33657920357412946,5.966861104602702,0.12698412698412698,0.09479890361031489
1240,1.449770485883764,0.4446803109812205,0.3968253968253968,0.3458799286933378
474,0.7195387611981103,-5.938106613988866,0.9841269841269841,0.16702417965494815
1274,0.2000034181083939,-3.1061283959000736,0.6349206349206349,0.11115519625850145
8-321,0.4492514005603278,-1.4337912838122373,0.6349206349206349,0.33587766969618
1321,2.4161716628250716,2.265147673198318,0.047619047619047616,0.19725222647706656
7-685,0.5905252099701507,4.2024486325289185,0.07936507936507936,0.15489045269662347
7-59,1.0149786539183545,1.0176553771090293,0.2857142857142857,0.3594658494822313
7-270,0.924451297683256,0.7846131651116823,0.36507936507936506,0.2375642193843392
8-186,0.8408671191592377,1.526502175369743,0.25396825396825395,0.19105894308562107
224,2.3103187760096753,-1.0870573357153048,0.7619047619047619,0.672353678639555
7-334,0.5892508945535433,3.8572069871242363,0.12698412698412698,0.11763361697201354
9-853,0.5035086509738813,-5.963042952697585,0.9523809523809523,0.05584806733812005
8-367,0.5823950716438773,2.0667379062218605,0.2857142857142857,0.11736973726422652
9-454,0.5352802165898689,2.4168036407293365,0.20634920634920634,0.1415396434512509
1572,0.31693522833302623,-5.831218759729058,0.873015873015873,0.11927910169630943
8-373,0.37526327220754085,5.849224530744007,0.09523809523809523,0.15345304010728333
7-769,0.8096979660384664,1.0880537435399056,0.2857142857142857,0.1887544912359376
9-478,1.1221403029824153,-1.5704374117451083,0.8095238095238095,0.40079164086953684
448,0.841823493470258,2.2531902970931323,0.15873015873015872,0.25006589346582214
7-108,0.5648243127243219,5.366077083716745,0.06349206349206349,0.19954578211040958
1506,0.6682954231697588,1.8372273278508366,0.2698412698412698,0.1408205198518013
1712,0.2000034181083939,-4.3192200669038945,0.6984126984126984,0.1655821275932991
9-776,0.5820624344624987,5.959079406251217,0.031746031746031744,0.08512146287186942
1823,0.7774974031815756,2.0598835581054686,0.20634920634920634,0.1270671300739356
9-735,0.9505335594887102,1.392378551958929,0.23809523809523808,0.24525591372478278
1500,3.667583692242564,-1.2915119133148378,0.8412698412698413,0.5662680395732995
342,0.924920606745136,0.40697896225179037,0.4126984126984127,0.3425930103698054
7-356,0.2000034181083939,-5.662346963728781,0.746031746031746,0.07917088650117092
9-520,3.17411936558553,1.555250481464483,0.09523809523809523,0.3692787379785124
9-152,2.765393091200012,-0.28891891486794585,0.6031746031746031,0.6033968950713693
9-552,1.3798035875702173,1.3798996384647133,0.19047619047619047,0.277919283416992
7-262,1.006979367192581,0.9257943895383532,0.31746031746031744,0.206797300989136
7-855,0.6372486969214672,-0.060228294354663384,0.49206349206349204,0.22629921491914562
9-883,0.8394298656838606,-0.8433673996344987,0.6190476190476191,0.4029748011102788
9-257,0.29641517157412417,-2.3872017935163705,0.6349206349206349,0.11723818325775945
869,0.3365679330982934,5.960607863656103,0.1111111111111111,0.05489302976917742
7-1105,0.8342750223654849,3.439502664543156,0.06349206349206349,0.24757982775210138
597,1.587159076738047,2.0226903814596624,0.09523809523809523,0.3112266269598381
9-893,0.3057924354841954,-0.35250932721361944,0.5079365079365079,0.30436950908167687
9-369,1.311010246291839,1.6522208011245922,0.1746031746031746,0.13503600463455825
9-1026,0.660898386564556,-2.1791970094149606,0.746031746031746,0.2246158686803773
7-424,1.2236459627323695,-2.363854036815302,0.8888888888888888,0.3353957045310765
9-783,0.5919871366692242,2.0375631379567167,0.25396825396825395,0.20724399475362143
7-1062,0.28850104609257504,-5.457378210067754,0.8095238095238095,0.06280355965774222
676,0.5105367190736353,4.79338086446972,0.09523809523809523,0.12754173383261924
1998,0.3526265256906822,-4.86683339215059,0.8253968253968254,0.18506442577465132
1698,0.40531439124680163,-5.942853194024843,0.9047619047619048,0.10155008102595492
844,0.5796501449988224,2.0753544786399614,0.23809523809523808,0.12540415993187856
1508,0.2000034181083939,4.31905645243878,0.2698412698412698,0.17252377212753384
9-668,1.2482457979498893,-0.7216077036732174,0.6349206349206349,0.3825117833815076
7-364,0.2000034181083939,5.6621623684740285,0.25396825396825395,0.06456552308799014
35,1.487017980956413,1.785402616053025,0.1111111111111111,0.26167561327199207
1660,0.7855413193210934,-0.2545119801192961,0.5238095238095238,0.3251028817316395
7-710,4.9999964514319855,1.5676631028640313,0.06349206349206349,0.29806016800228946
8-52,1.3838996541321948,1.724201987644225,0.14285714285714285,0.295464395499322
9-1167,1.2509548398760217,-0.1838143714316528,0.5238095238095238,0.5208576616807469
9-57,1.575678378618916,0.16164243743289275,0.4603174603174603,0.5613703437472393
1411,0.5860688451226251,-2.055626306423604,0.7619047619047619,0.21405241880061524
7-740,2.491863280210083,-1.5366221664569908,0.873015873015873,0.6320411816762983
1774,0.8765286527336197,2.0237852856668326,0.15873015873015872,0.264532424835387
9-813,0.7577383777129965,1.146465569336812,0.30158730158730157,0.28681393261697463
1954,0.750392054384215,1.4036125040297887,0.2698412698412698,0.2903775838231906
9-576,1.6019630934232851,-1.7149241178698793,0.8571428571428571,0.4780233847218236
9-866,1.5311698802522637,1.6285211868058695,0.15873015873015872,0.3917587097988583
9-771,0.5035086509738813,-5.963042952697585,0.9523809523809523,0.08052549706740356
998,0.6955197889760919,-0.39371849306046375,0.5714285714285714,0.22455839548619524
7-561,1.5621684968701617,-0.42755434836738193,0.5873015873015873,0.6160438334742865
7-976,0.5820619927446069,5.958541356885244,0.031746031746031744,0.09844500209554469
7-875,0.3207881383389201,-4.2126800102922,0.7777777777777778,0.2783824762523934
7-1053,2.2633841229629463,2.068264760019651,0.047619047619047616,0.3457890570477139
9-957,0.2000034181083939,-0.532180225323092,0.5396825396825397,0.1549192519378229
1150,0.5211056026018527,-2.6812706282926144,0.7936507936507936,0.14790492930757607
8-240,1.8951267642531684,-1.8525472620497245,0.9047619047619048,0.46342261381351424
9-554,0.8949342088862304,0.1380410748241984,0.4603174603174603,0.4243112143149542
9-135,0.6843939002865408,4.060812971755602,0.06349206349206349,0.19234424378937948
841,1.223201390529597,2.1745819392747525,0.1111111111111111,0.24113945362793698
7-146,0.2897757961111281,-5.8761613055023565,0.8412698412698413,0.1825024369588444
1554,0.5820624344624987,5.959079406251217,0.047619047619047616,0.12585757317739166
9-731,0.2640810077022098,2.0758637508614943,0.36507936507936506,0.20581195341444172
1780,0.5632680412483155,-1.0264384577495527,0.6190476190476191,0.27044856026604497
8-494,0.2791749393102337,-3.1209848215523595,0.6507936507936508,0.33492656645363156
936,0.5029487989676703,-0.22203498400393212,0.5238095238095238,0.17421066153182888
7-732,1.4896918871205898,-0.3692453807313923,0.6031746031746031,0.4769480190594103
7-658,4.999996531816046,2.2436441276265944,0.015873015873015872,0.1974467564028318
1003,0.5156172847836547,4.349252466757515,0.1111111111111111,0.17213477529777196
7-386,1.3642184981821015,-1.3891204597788895,0.7936507936507936,0.35267336277409483
257,0.6927875007349519,2.852031366927431,0.14285714285714285,0.2568499537193289
147,1.5836677012333877,2.444600344633918,0.047619047619047616,0.14232617857549168
354,0.5035018965656748,5.956551682300774,0.047619047619047616,0.08470463016777359
9-612,0.6030921002646064,1.3857839672058065,0.30158730158730157,0.25218078473056305
9-429,2.5045676190443524,-0.02676791806094274,0.49206349206349204,0.5399188685606852
9-301,0.415268823577711,-0.6190235009583189,0.5555555555555556,0.24331866275211841
9-894,1.0511093401668425,0.6283460463749264,0.38095238095238093,0.3934587488138069
9-281,3.1190911244769075,-1.7011450725112915,0.9206349206349206,0.5404950301641781
202,0.5128546260317766,-1.7669299488485193,0.7301587301587301,0.19019287081226613
1937,0.22270409044817338,2.4502841059689944,0.36507936507936506,0.2033709514289263
8-142,1.3594017687989872,1.5003950466313187,0.1746031746031746,0.2122394035449086
7-1138,1.2105273628251345,-0.9054067013054925,0.6825396825396826,0.5353352058290731
8-471,1.321378361593331,3.6570633708358278,0.015873015873015872,0.19277151470552947
57,0.2000034181083939,-2.7216277105171844,0.6190476190476191,0.21955070172902838
605,4.999995537961372,0.991092997077345,0.1746031746031746,0.3438686893395917
9-889,1.046400925812488,-0.5433567667002195,0.6031746031746031,0.4660324364155372
1890,0.32925749731179454,2.1591264975226228,0.31746031746031744,0.18913272132721878
9-523,0.4144730831115437,-5.818988991034352,0.9047619047619048,0.053778665497518086
644,1.7522677261533268,0.40438489381481996,0.38095238095238093,0.45444087786686754
8-365,3.461012602849207,-1.4092568711229605,0.8888888888888888,0.5397689494186129
9-727,1.3438821438506463,1.7545619217126358,0.15873015873015872,0.07370602265661216
7-461,0.5035018965656748,5.956551682300774,0.047619047619047616,0.13409134498338784
9-1071,0.2000034181083939,-5.662346963728781,0.746031746031746,0.12757729860782557
1918,0.5016606157643483,-2.1661847710351054,0.7142857142857143,0.20936705898952773
1038,0.7705537189877386,-0.6811596611233407,0.6031746031746031,0.24140111254783733
9-197,2.415213905229233,-1.8340325605791266,0.9206349206349206,0.3380458009991692
7-244,4.999993473867411,0.9910930425558984,0.15873015873015872,0.4321111393238268
9-1046,4.999996531903381,2.2436441276219825,0.015873015873015872,0.1974467564028318
167,1.0145100304899646,0.3810878353596085,0.42857142857142855,0.21471242200241344
9-566,0.2000034181083939,-1.2467599872972397,0.5714285714285714,0.22931288902482147
8-28,0.9489200180424125,-2.600847319921182,0.8571428571428571,0.36511544704386434
7-179,0.977924168222433,-0.04314721105354618,0.5079365079365079,0.5069116789174894
1528,1.3687223566675677,-0.10447026516096632,0.5555555555555556,0.3287371002333842
1457,2.6984482991360146,1.1139915325389573,0.1746031746031746,0.19524036264671923
1170,0.3660367661761381,5.989248276198394,0.1111111111111111,0.0864984074627072
8-409,1.9515133615170248,2.200198447188453,0.047619047619047616,0.3347744651772932
8-307,0.29676217575643027,-3.8559037531510936,0.7777777777777778,0.06960808400430066
1948,4.999993843968234,1.9265234719315811,0.031746031746031744,0.2251328876378501
8-332,1.2856793504628854,0.1807849600333873,0.4444444444444444,0.48988647710246436
948,0.6328746056160839,-4.844655015517666,0.9206349206349206,0.23821035262534054
9-759,0.46246854408418364,0.7234427533096538,0.4126984126984127,0.22048879592777787
8-350,0.3660264000358965,5.982404044162138,0.12698412698412698,0.14399724028107866
7-727,2.034106082373715,2.427397150653486,0.031746031746031744,0.17843432643290652
970,0.7439960639693535,1.9752715899653226,0.20634920634920634,0.26045015187732556
7-381,0.820523597995628,1.5557653871858692,0.2698412698412698,0.25060082967794867
9-436,0.37849857023254346,-4.209716709920325,0.8095238095238095,0.15221345496900487
9-411,0.7330836916345921,1.9992015216393468,0.19047619047619047,0.16877252075619117
9-692,0.5820630286389468,-5.960152953601331,0.9365079365079365,0.1346892764022419
8-293,0.4210623091761355,-0.43555930545764704,0.5555555555555556,0.13456009875580502
9-652,0.48585231019290975,-1.1703301841620546,0.6349206349206349,0.26851733638593206
1391,0.5136099189093876,-2.120807071100752,0.7301587301587301,0.4278262318593807
8-213,0.6132707182879223,0.43733634155224227,0.4126984126984127,0.40024158785790687
162,0.2000034181083939,5.195969828197913,0.25396825396825395,0.1196751852432711
9-743,0.24126650921280274,-0.44316585913718326,0.5079365079365079,0.27959986728141895
9-645,1.1442153931428647,-0.19436855369254902,0.5238095238095238,0.4091637293330792
8-250,0.28747503700288274,5.920287168891591,0.14285714285714285,0.11782067747494163
8-183,0.9597597892379963,-4.648536763046579,0.9841269841269841,0.12029386146982181
926,0.5841183276743646,5.942299518478956,0.031746031746031744,0.09844500209554469
7-519,0.4544025599468232,5.871548455433201,0.06349206349206349,0.17074520857696812
