question_id,model,benchmark,predicted,gold,result,scoring_method
sciq_00185,lmsys/vicuna-7b-v1.5,sciq,B,D,wrong,loglikelihood
sciq_00186,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00187,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00188,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00189,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00190,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00191,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00192,lmsys/vicuna-7b-v1.5,sciq,C,D,wrong,loglikelihood
sciq_00193,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00194,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00195,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00196,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00197,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00198,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00199,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00200,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00201,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00202,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00203,lmsys/vicuna-7b-v1.5,sciq,B,A,wrong,loglikelihood
sciq_00204,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00205,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00206,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00207,lmsys/vicuna-7b-v1.5,sciq,A,B,wrong,loglikelihood
sciq_00208,lmsys/vicuna-7b-v1.5,sciq,D,C,wrong,loglikelihood
sciq_00209,lmsys/vicuna-7b-v1.5,sciq,A,B,wrong,loglikelihood
sciq_00210,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00211,lmsys/vicuna-7b-v1.5,sciq,C,B,wrong,loglikelihood
sciq_00212,lmsys/vicuna-7b-v1.5,sciq,C,A,wrong,loglikelihood
sciq_00213,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00214,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00215,lmsys/vicuna-7b-v1.5,sciq,D,C,wrong,loglikelihood
sciq_00216,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00217,lmsys/vicuna-7b-v1.5,sciq,D,B,wrong,loglikelihood
sciq_00218,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00219,lmsys/vicuna-7b-v1.5,sciq,C,B,wrong,loglikelihood
sciq_00220,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00221,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00222,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00223,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00224,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00225,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00226,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00227,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00228,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00229,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00230,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00231,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00232,lmsys/vicuna-7b-v1.5,sciq,C,D,wrong,loglikelihood
sciq_00233,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00234,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00235,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00236,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00237,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00238,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00239,lmsys/vicuna-7b-v1.5,sciq,D,A,wrong,loglikelihood
sciq_00240,lmsys/vicuna-7b-v1.5,sciq,D,B,wrong,loglikelihood
sciq_00241,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00242,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00243,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00244,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00245,lmsys/vicuna-7b-v1.5,sciq,B,C,wrong,loglikelihood
sciq_00246,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00247,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00248,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00249,lmsys/vicuna-7b-v1.5,sciq,B,D,wrong,loglikelihood
sciq_00250,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00251,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00252,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00253,lmsys/vicuna-7b-v1.5,sciq,C,A,wrong,loglikelihood
sciq_00254,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00255,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00256,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00257,lmsys/vicuna-7b-v1.5,sciq,D,A,wrong,loglikelihood
sciq_00258,lmsys/vicuna-7b-v1.5,sciq,D,A,wrong,loglikelihood
sciq_00259,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00260,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00261,lmsys/vicuna-7b-v1.5,sciq,D,B,wrong,loglikelihood
sciq_00262,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00263,lmsys/vicuna-7b-v1.5,sciq,A,C,wrong,loglikelihood
sciq_00264,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00265,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00266,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00267,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00268,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00269,lmsys/vicuna-7b-v1.5,sciq,D,A,wrong,loglikelihood
sciq_00270,lmsys/vicuna-7b-v1.5,sciq,A,D,wrong,loglikelihood
sciq_00271,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00272,lmsys/vicuna-7b-v1.5,sciq,A,D,wrong,loglikelihood
sciq_00273,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00274,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00275,lmsys/vicuna-7b-v1.5,sciq,D,C,wrong,loglikelihood
sciq_00276,lmsys/vicuna-7b-v1.5,sciq,A,B,wrong,loglikelihood
sciq_00277,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00278,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00279,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00280,lmsys/vicuna-7b-v1.5,sciq,C,D,wrong,loglikelihood
sciq_00281,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00282,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00283,lmsys/vicuna-7b-v1.5,sciq,A,D,wrong,loglikelihood
sciq_00284,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00285,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00286,lmsys/vicuna-7b-v1.5,sciq,B,A,wrong,loglikelihood
sciq_00287,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00288,lmsys/vicuna-7b-v1.5,sciq,A,C,wrong,loglikelihood
sciq_00289,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00290,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00291,lmsys/vicuna-7b-v1.5,sciq,D,B,wrong,loglikelihood
sciq_00292,lmsys/vicuna-7b-v1.5,sciq,D,B,wrong,loglikelihood
sciq_00293,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00294,lmsys/vicuna-7b-v1.5,sciq,D,B,wrong,loglikelihood
sciq_00295,lmsys/vicuna-7b-v1.5,sciq,D,C,wrong,loglikelihood
sciq_00296,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00297,lmsys/vicuna-7b-v1.5,sciq,B,C,wrong,loglikelihood
sciq_00298,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00299,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00300,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00301,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00302,lmsys/vicuna-7b-v1.5,sciq,C,A,wrong,loglikelihood
sciq_00303,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00304,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00305,lmsys/vicuna-7b-v1.5,sciq,C,B,wrong,loglikelihood
sciq_00306,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00307,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00308,lmsys/vicuna-7b-v1.5,sciq,A,D,wrong,loglikelihood
sciq_00309,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00310,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00311,lmsys/vicuna-7b-v1.5,sciq,A,A,correct,loglikelihood
sciq_00312,lmsys/vicuna-7b-v1.5,sciq,B,C,wrong,loglikelihood
sciq_00313,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00314,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00315,lmsys/vicuna-7b-v1.5,sciq,D,B,wrong,loglikelihood
sciq_00316,lmsys/vicuna-7b-v1.5,sciq,D,D,correct,loglikelihood
sciq_00317,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00318,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
sciq_00319,lmsys/vicuna-7b-v1.5,sciq,B,B,correct,loglikelihood
sciq_00320,lmsys/vicuna-7b-v1.5,sciq,C,C,correct,loglikelihood
