floor,se_target,model,fold,is_weak_excluded,length,stop_reason,theta_ref_correctness,theta_ref_scaffolding,theta_mwle_correctness,theta_mwle_scaffolding,sd_stop_correctness,sd_stop_scaffolding,se_total_correctness,se_total_scaffolding
10,0.3,BSC-LT/salamandra-7b-instruct,1,True,21,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.9569795232076055,-0.4095699937074835,0.3288622557187472,0.2938615925819881,0.6134283281747248,0.7842711572645443
10,0.3,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
10,0.32,BSC-LT/salamandra-7b-instruct,1,True,20,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.9402725683233081,-0.5241657625840115,0.32920042316231934,0.31181082328456805,0.6136096879784945,0.7911716640778065
10,0.32,Qwen/Qwen1.5-1.8B,3,True,31,info_plateau,-3.096516954603927,-0.303944478493639,-3.1247363987828067,-0.6107507766448126,0.4467258862731317,0.31482394420915555,1.1344197637330111,0.7397083073448851
12,0.15,BSC-LT/salamandra-7b-instruct,1,True,46,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.7923703999282736,-0.24706712147414062,0.2263081367053221,0.2189618944096932,0.5651188399884134,0.7593885196167551
12,0.15,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
12,0.2,BSC-LT/salamandra-7b-instruct,1,True,46,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.7923703999282736,-0.24706712147414062,0.2263081367053221,0.2189618944096932,0.5651188399884134,0.7593885196167551
12,0.2,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
12,0.22,BSC-LT/salamandra-7b-instruct,1,True,45,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.7667704881805076,-0.24750789427302802,0.2275177061792794,0.21897238787935308,0.5656043115075204,0.759391545367626
12,0.22,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
12,0.25,BSC-LT/salamandra-7b-instruct,1,True,34,precision_reached,-0.41482512031928864,-0.12612067222742823,-0.7169800661160134,-0.3330569184866306,0.24554938302068613,0.24689664939635705,0.5730954807644664,0.7679092185964386
12,0.25,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
12,0.27,BSC-LT/salamandra-7b-instruct,1,True,32,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.947518068807058,-0.2834804870348477,0.27352730489872445,0.25772272896221843,0.585628821947806,0.7714581113359159
12,0.27,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
12,0.3,BSC-LT/salamandra-7b-instruct,1,True,21,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.9569795232076055,-0.4095699937074835,0.3288622557187472,0.2938615925819881,0.6134283281747248,0.7842711572645443
12,0.3,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
12,0.32,BSC-LT/salamandra-7b-instruct,1,True,20,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.9402725683233081,-0.5241657625840115,0.32920042316231934,0.31181082328456805,0.6136096879784945,0.7911716640778065
12,0.32,Qwen/Qwen1.5-1.8B,3,True,31,info_plateau,-3.096516954603927,-0.303944478493639,-3.1247363987828067,-0.6107507766448126,0.4467258862731317,0.31482394420915555,1.1344197637330111,0.7397083073448851
15,0.15,BSC-LT/salamandra-7b-instruct,1,True,46,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.7923703999282736,-0.24706712147414062,0.2263081367053221,0.2189618944096932,0.5651188399884134,0.7593885196167551
15,0.15,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
15,0.2,BSC-LT/salamandra-7b-instruct,1,True,46,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.7923703999282736,-0.24706712147414062,0.2263081367053221,0.2189618944096932,0.5651188399884134,0.7593885196167551
15,0.2,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
15,0.22,BSC-LT/salamandra-7b-instruct,1,True,45,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.7667704881805076,-0.24750789427302802,0.2275177061792794,0.21897238787935308,0.5656043115075204,0.759391545367626
15,0.22,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
15,0.25,BSC-LT/salamandra-7b-instruct,1,True,34,precision_reached,-0.41482512031928864,-0.12612067222742823,-0.7169800661160134,-0.3330569184866306,0.24554938302068613,0.24689664939635705,0.5730954807644664,0.7679092185964386
15,0.25,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
15,0.27,BSC-LT/salamandra-7b-instruct,1,True,32,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.947518068807058,-0.2834804870348477,0.27352730489872445,0.25772272896221843,0.585628821947806,0.7714581113359159
15,0.27,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
15,0.3,BSC-LT/salamandra-7b-instruct,1,True,21,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.9569795232076055,-0.4095699937074835,0.3288622557187472,0.2938615925819881,0.6134283281747248,0.7842711572645443
15,0.3,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
15,0.32,BSC-LT/salamandra-7b-instruct,1,True,20,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.9402725683233081,-0.5241657625840115,0.32920042316231934,0.31181082328456805,0.6136096879784945,0.7911716640778065
15,0.32,Qwen/Qwen1.5-1.8B,3,True,31,info_plateau,-3.096516954603927,-0.303944478493639,-3.1247363987828067,-0.6107507766448126,0.4467258862731317,0.31482394420915555,1.1344197637330111,0.7397083073448851
20,0.15,BSC-LT/salamandra-7b-instruct,1,True,46,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.7923703999282736,-0.24706712147414062,0.2263081367053221,0.2189618944096932,0.5651188399884134,0.7593885196167551
20,0.15,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
20,0.2,BSC-LT/salamandra-7b-instruct,1,True,46,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.7923703999282736,-0.24706712147414062,0.2263081367053221,0.2189618944096932,0.5651188399884134,0.7593885196167551
20,0.2,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
20,0.22,BSC-LT/salamandra-7b-instruct,1,True,45,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.7667704881805076,-0.24750789427302802,0.2275177061792794,0.21897238787935308,0.5656043115075204,0.759391545367626
20,0.22,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
20,0.25,BSC-LT/salamandra-7b-instruct,1,True,34,precision_reached,-0.41482512031928864,-0.12612067222742823,-0.7169800661160134,-0.3330569184866306,0.24554938302068613,0.24689664939635705,0.5730954807644664,0.7679092185964386
20,0.25,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
20,0.27,BSC-LT/salamandra-7b-instruct,1,True,32,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.947518068807058,-0.2834804870348477,0.27352730489872445,0.25772272896221843,0.585628821947806,0.7714581113359159
20,0.27,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
20,0.3,BSC-LT/salamandra-7b-instruct,1,True,21,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.9569795232076055,-0.4095699937074835,0.3288622557187472,0.2938615925819881,0.6134283281747248,0.7842711572645443
20,0.3,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
20,0.32,BSC-LT/salamandra-7b-instruct,1,True,20,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.9402725683233081,-0.5241657625840115,0.32920042316231934,0.31181082328456805,0.6136096879784945,0.7911716640778065
20,0.32,Qwen/Qwen1.5-1.8B,3,True,31,info_plateau,-3.096516954603927,-0.303944478493639,-3.1247363987828067,-0.6107507766448126,0.4467258862731317,0.31482394420915555,1.1344197637330111,0.7397083073448851
25,0.15,BSC-LT/salamandra-7b-instruct,1,True,46,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.7923703999282736,-0.24706712147414062,0.2263081367053221,0.2189618944096932,0.5651188399884134,0.7593885196167551
25,0.15,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
25,0.2,BSC-LT/salamandra-7b-instruct,1,True,46,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.7923703999282736,-0.24706712147414062,0.2263081367053221,0.2189618944096932,0.5651188399884134,0.7593885196167551
25,0.2,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
25,0.22,BSC-LT/salamandra-7b-instruct,1,True,45,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.7667704881805076,-0.24750789427302802,0.2275177061792794,0.21897238787935308,0.5656043115075204,0.759391545367626
25,0.22,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
25,0.25,BSC-LT/salamandra-7b-instruct,1,True,34,precision_reached,-0.41482512031928864,-0.12612067222742823,-0.7169800661160134,-0.3330569184866306,0.24554938302068613,0.24689664939635705,0.5730954807644664,0.7679092185964386
25,0.25,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
25,0.27,BSC-LT/salamandra-7b-instruct,1,True,32,info_plateau,-0.41482512031928864,-0.12612067222742823,-0.947518068807058,-0.2834804870348477,0.27352730489872445,0.25772272896221843,0.585628821947806,0.7714581113359159
25,0.27,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
25,0.3,BSC-LT/salamandra-7b-instruct,1,True,26,precision_reached,-0.41482512031928864,-0.12612067222742823,-0.8313584021030337,-0.41732663048241525,0.2925529488721912,0.2821782495572666,0.5947530230815394,0.7799687026063599
25,0.3,Qwen/Qwen1.5-1.8B,3,True,34,info_plateau,-3.096516954603927,-0.303944478493639,-3.312731131284782,-0.6363204829292354,0.44174616745714695,0.31035622436396715,1.132468038994754,0.7378178976611254
25,0.32,BSC-LT/salamandra-7b-instruct,1,True,25,precision_reached,-0.41482512031928864,-0.12612067222742823,-0.9334161645737129,-0.41652493533934626,0.3072876789805441,0.2821911147642964,0.6021375658635368,0.7799733570925109
25,0.32,Qwen/Qwen1.5-1.8B,3,True,31,info_plateau,-3.096516954603927,-0.303944478493639,-3.1247363987828067,-0.6107507766448126,0.4467258862731317,0.31482394420915555,1.1344197637330111,0.7397083073448851
