model,n_admin,theta_correctness,se_posterior_correctness,se_param_correctness,se_total_correctness,bar_inflation_correctness,theta_scaffolding,se_posterior_scaffolding,se_param_scaffolding,se_total_scaffolding,bar_inflation_scaffolding
Qwen/Qwen2.5-0.5B,58,-0.9092017650013262,0.3291445146076888,0.21536025871420988,0.39333974186418347,1.1950366006646342,-1.133379746882804,0.3289117923404504,0.29186256721701465,0.43973483519402234,1.3369384906055939
Qwen/Qwen2.5-0.5B-Instruct,60,-0.4242602418609955,0.32096383567687464,0.1994562028832864,0.377889614412768,1.177358856071257,-0.9989625837011572,0.3607742231444386,0.1763615701109003,0.4015737086730843,1.1130886934577677
Qwen/Qwen2.5-1.5B,39,0.7625557262512402,0.2544539293874096,0.24216033771482673,0.3512668947436575,1.3804734538363084,-0.9396032048006433,0.3457352448507159,0.16401139805160597,0.3826651254332263,1.1068154928736185
Qwen/Qwen2.5-1.5B-Instruct,27,0.9005704340689505,0.3467250186525898,0.1404839727704222,0.3741042437142347,1.0789652421623437,-1.1799365419230732,0.5949673327689933,0.17053996374575703,0.6189264950675921,1.0402697105857768
Qwen/Qwen2.5-3B,51,1.51613933672926,0.214435332791403,0.21220816682407553,0.30168662220289855,1.4068885862964164,-0.9578870941981974,0.2858187709350534,0.1318749431575675,0.31477511091513605,1.1013101409867248
Qwen/Qwen2.5-3B-Instruct,52,1.7967680848551666,0.3296054909107615,0.1945256164086279,0.3827270503605419,1.1611670949503772,0.4514529510474534,0.269486561083768,0.19234809196215674,0.3310903125828929,1.228596748021048
Qwen/Qwen2.5-7B,51,1.8285715435602807,0.22006478401066323,0.20493508302205463,0.3007106539764035,1.3664642224711092,1.5423619328537619,0.20574334039244566,0.2234715035701155,0.3037595019480541,1.4764001661907855
Qwen/Qwen2.5-7B-Instruct,59,2.5126351890455516,0.1664911120024853,0.13141903844628236,0.2121090616686839,1.273996305974085,1.203061387315278,0.24441039405744563,0.22351614875925924,0.331203728057954,1.355113105296613
Qwen/Qwen2.5-Coder-7B,45,0.9844294641216291,0.35985001866348804,0.17215568844404555,0.3989105375842508,1.1085466635956744,-0.0685143279463421,0.2829543880832151,0.1147715373446611,0.3053452005845247,1.0791322327707622
Qwen/Qwen2.5-Math-7B,48,1.90296031139374,0.32805946502590405,0.38192929627634864,0.5034808833979988,1.5347244541724874,-1.2518443751554085,0.36637234926749446,0.23250398976311484,0.43392027328018395,1.184369601438922
Qwen/Qwen3-0.6B,38,2.601526775397981,0.40030462630224584,0.4913238087780239,0.6337530109680939,1.5831768341582575,-1.9132793909215358,0.39483016667795673,0.32524404468707263,0.5115413464455728,1.2955984360303745
Qwen/Qwen3-1.7B,49,2.624069395698869,0.2713845391820301,0.286867093702877,0.3948952994865576,1.4551134735854763,-1.742011183220708,0.32136655111922285,0.24624007262081016,0.4048587822223521,1.2598037375462723
Qwen/Qwen3-4B,55,3.513038577037578,0.21920651326103688,0.282157107402425,0.35730117368092246,1.6299751698319238,-1.4728902493997442,0.3447093775733233,0.28985667605974924,0.45037922647852485,1.3065476479029772
TinyLlama/TinyLlama-1.1B-Chat-v1.0,80,-1.9128536658126039,0.35626176138415244,0.35155718905317507,0.5005146349503765,1.404906979086869,-1.1289310994768709,0.302448493944216,0.2932911578541149,0.42130131113554803,1.392968785003285
allenai/OLMo-2-0425-1B,58,-0.09734817561117898,0.28612371256107094,0.12404344645915744,0.3118550232066115,1.0899307170846542,-0.05124241854641208,0.2862885291603982,0.11371916772241022,0.30804735193846716,1.076003124686418
allenai/OLMo-2-1124-7B,43,0.9981961521193567,0.3056707574028083,0.219160438005664,0.3761195415264155,1.2304727633162857,-0.7328167651493189,0.2956118810269112,0.15561992634495442,0.33407176725948834,1.130102640323431
bigscience/bloom-1b1,78,-2.877811127816969,0.504704682960754,0.20454000311371123,0.5445763765315864,1.0790000467935679,0.25588398535037993,0.3039233508705417,0.10051177259403522,0.32011251089948584,1.0532672464375403
bigscience/bloom-1b7,64,-2.3572507171683728,0.5539845077704036,0.12780035642586887,0.5685347535130949,1.0262647159597496,0.2549870711323699,0.32854126834889874,0.11651997335278615,0.3485918375384557,1.0610290734260635
bigscience/bloom-3b,78,-2.637438144598307,0.5253835590628184,0.3507266786900542,0.6316938239989929,1.2023479096411225,-0.02759040392967356,0.3415477608366252,0.19144842362451464,0.39154485291065205,1.1463838965055968
bigscience/bloom-560m,74,-2.9252090212900406,0.5036639603577436,0.3923784437780145,0.6384655261679391,1.2676418731934844,0.6534068644777282,0.3773633308157688,0.18556515702286974,0.42052052380982985,1.1143650945118742
bigscience/bloom-7b1,83,-2.2301273343694406,0.4438693365061907,0.2968266925650341,0.5339719780190185,1.202993615693413,-0.15454717006829702,0.31090567464681096,0.17690404502063678,0.35771130772209614,1.150546088064994
bigscience/bloomz-1b7,77,-2.8914100484608403,0.5041386295614764,0.15833361717300976,0.5284177250463999,1.0481595617976005,0.9683354351867748,0.352029904985257,0.09358611770009995,0.3642573478052379,1.0347341025487393
bigscience/bloomz-3b,87,-3.0091868158172415,0.44503793467601144,0.22361351221631157,0.49805799476206014,1.1191360465139841,0.8135371543148118,0.3756701520006674,0.16808691421951868,0.4115595629262481,1.0955343690054913
bigscience/bloomz-7b1,80,-3.189687568544014,0.47284639919166305,0.4786288480238623,0.6728070238851338,1.4228870623426677,1.9963238080067045,0.2962510444073273,0.22012612526955258,0.3690801977058902,1.245835937707032
deepseek-ai/deepseek-coder-6.7b-base,54,-0.6232111014728238,0.32170254773240126,0.18670980701737613,0.3719584402241516,1.1562185094460433,-0.4913732486127437,0.34430535830456377,0.17929430085890738,0.38819148120189145,1.1274627938218351
deepseek-ai/deepseek-llm-7b-base,66,-2.389567507333139,0.5138882101162736,0.33049208571194566,0.6109878159298591,1.1889508338625154,-0.2227685311138604,0.3130278692109054,0.18625317653476264,0.36424811965473364,1.1636284033525401
deepseek-ai/deepseek-math-7b-base,82,-2.8504341360108882,0.5141718218469069,0.18988810482151366,0.5481150925983279,1.0660154238509156,0.7564410746091568,0.327677870468153,0.08351031150980882,0.3381519760743813,1.0319646413450623
facebook/opt-1.3b,80,-2.527482385857411,0.46017583447097604,0.15754447450627213,0.4863970189860507,1.056980794189723,0.9546414488279438,0.35011221412270144,0.1062888515630811,0.3658905334174403,1.0450664634316618
facebook/opt-2.7b,58,-2.1626212284679016,0.4640878002106436,0.10117573614082057,0.4749884376361084,1.0234883085065307,0.8546113197467107,0.34991451345927516,0.0725153826609575,0.3573494752366461,1.0212479376858894
facebook/opt-6.7b,69,-1.6912544030988337,0.3524572080114302,0.17101647159309946,0.3917559406510206,1.1114993018906167,0.8679942441323772,0.3314256232018378,0.1414217071442536,0.3603374015645914,1.0872345900218654
google/gemma-2-2b,72,-0.42794974242461203,0.2777119539158801,0.14746294737156168,0.31443481072439144,1.1322336193696394,-0.25930465066628006,0.28134703842012115,0.13471014813823093,0.31193425595659935,1.1087170410900287
h2oai/h2o-danube2-1.8b-base,67,-0.8153735842223216,0.34988660887499917,0.20847349333943277,0.40728593947642383,1.1640512358731945,-0.2302391286632785,0.34492689834408663,0.226378114978487,0.4125792240800365,1.1961352566608545
h2oai/h2o-danube3-4b-base,49,0.1492802563861153,0.27980370527309995,0.20144763299814744,0.3447771197819137,1.232210700874733,-0.8147922058469296,0.32491821547218214,0.20776751282830097,0.3856671960803584,1.1869669895850368
ibm-granite/granite-3.0-2b-base,44,0.6051492486580735,0.26175693523631366,0.15247645465708295,0.3029286423716007,1.1572898425713813,0.6679974342701982,0.2747064914853315,0.1774112723318404,0.3270143972588714,1.1904137957960597
ibm-granite/granite-3.1-2b-base,53,0.878451416755211,0.25254437784841355,0.14379531917363653,0.2906127261478586,1.1507392428363425,0.20542497464138482,0.23791835305870426,0.1553540539944017,0.28414789250434663,1.1943084207305168
ibm-granite/granite-3.1-2b-instruct,50,1.8094679313052784,0.25899208123036466,0.1740655481690863,0.3120508182963799,1.2048662523346467,-0.6811574011303883,0.29817878246719715,0.13459534734893713,0.32714903918795346,1.0971573378932264
lmsys/vicuna-7b-v1.5,48,-0.3986824236696809,0.3048596502243295,0.13163342804620454,0.33206439994991305,1.0892369643065754,0.4649100429787058,0.3006830550511357,0.15956218531465766,0.34039740095552057,1.1320804256749049
meta-llama/Llama-3.2-1B,81,-2.188158150446614,0.4246421701171648,0.34358290839800515,0.5462327229167502,1.2863365001314797,0.1281696131072147,0.31001080115833063,0.1971279884252714,0.36737738179619056,1.1850470384370941
meta-llama/Llama-3.2-1B-Instruct,67,-0.9060749461648555,0.3346258719507184,0.23909177517459346,0.4112655481983835,1.229030934759737,-1.0815459012002946,0.33145260089660594,0.2918977862453757,0.4416617985020618,1.332503643982069
meta-llama/Llama-3.2-3B,49,0.21286945021740974,0.2797021539658015,0.17235404389202982,0.3285410345437,1.1746103127395646,-0.11805718626560831,0.29578222610275795,0.14208155140937617,0.32813761218305687,1.1093892168796455
meta-llama/Llama-3.2-3B-Instruct,57,1.354757081341942,0.23524126038472445,0.1633945104286793,0.2864196512560224,1.2175570339471846,0.8071393793309019,0.33969590515589665,0.2144694865168738,0.4017343259251012,1.1826292864517554
microsoft/Phi-3-mini-4k-instruct,41,0.24077130495876803,0.29410863399843656,0.09901045626301772,0.3103271806365618,1.0551447484476482,0.2806129571996083,0.3213464970201922,0.15479542608941438,0.35668641000934104,1.1099744771355893
microsoft/Phi-3.5-mini-instruct,35,1.5370452677015078,0.3228668148168495,0.26919083382475445,0.4203649427881021,1.3019763056991773,-1.0613431449685964,0.36483981809378224,0.17497831790903157,0.40463008366281694,1.1090622886968071
microsoft/phi-1_5,73,-1.3917907477904636,0.32634685967177507,0.08914379369702036,0.3383029541288787,1.0366361559879218,-0.15670543781532423,0.3321007281220282,0.10905911211841124,0.34954940073648744,1.0525403021942423
microsoft/phi-2,53,-0.12348894812713834,0.27424495863123854,0.13703406275559202,0.3065756541050728,1.1178898443026897,-0.23458608698089,0.30334146240890447,0.16556062713360298,0.3455811975111562,1.1392481422315837
mistralai/Mistral-7B-Instruct-v0.3,33,0.8357377354093356,0.32549345773092814,0.22686362402944457,0.39675319145963867,1.21892831341519,0.24962398181673684,0.28236057897356637,0.1802297899837271,0.3349780198100556,1.1863483954727798
mistralai/Mistral-7B-v0.1,48,0.3525315041095417,0.26027971220860074,0.12349963310512335,0.28809319319361243,1.106859965185149,0.15432521922343254,0.3090023060977198,0.1127847555395673,0.3289419800752541,1.0645292076597919
mistralai/Mistral-7B-v0.3,47,0.5643288936467115,0.27184141101158293,0.16036599455241043,0.31561844836693576,1.161038883636046,0.17695730958042155,0.31046198426497845,0.1433750757970859,0.34196937879518957,1.1014855155448586
nvidia/Nemotron-Mini-4B-Instruct,33,0.8441060538395054,0.38213754448958137,0.23878626659603475,0.4506084597778867,1.1791787179136284,-0.8516628323534037,0.41289047090809755,0.1079171032884594,0.42676063800318154,1.0335928486423491
openai-community/gpt2,71,-2.6396147781548667,0.4965084383955434,0.28777457138339946,0.5738770193455044,1.1558253092333655,1.398626330224123,0.38915189985783494,0.2033559319489301,0.43908181039731115,1.1283044244618017
openai-community/gpt2-large,64,-2.6393595236970038,0.481416314606093,0.5083518198620172,0.7001308739985243,1.4543148056197244,1.5181270792531525,0.3784860790207462,0.23837501297258235,0.44729672346461175,1.181804954681289
openai-community/gpt2-medium,75,-3.0131215736534656,0.4742336794692488,0.32216065952610834,0.5733106254808464,1.2089200963594198,1.304412469457737,0.34857273604086936,0.194694813944797,0.3992605952107179,1.145415443977539
openai-community/gpt2-xl,67,-2.667159879357322,0.42139421354415796,0.10330729372459933,0.4338726542952437,1.0296122736146165,0.9735068363260626,0.34861897039532797,0.10163394940071263,0.36313172016540385,1.0416292600302808
openbmb/MiniCPM-2B-sft-bf16,70,-2.176231797231277,0.4593712826682412,0.2395984559551905,0.5181017230586833,1.1278496122990287,-0.04894187301629991,0.3349702662132758,0.15470623898255986,0.3689703235046442,1.101501717378463
stabilityai/stablelm-2-1_6b,72,-2.0860358153900274,0.4795293368945567,0.3388329416433316,0.5871593883139454,1.224449357189288,0.05098706283406112,0.3022478250277686,0.18679516470433372,0.35531138637951887,1.1755630874990586
stabilityai/stablelm-2-zephyr-1_6b,66,-2.131075153292401,0.5382357836250173,0.40749259198019605,0.6750910837014329,1.254266446490598,-0.6565964673287833,0.3407963872123247,0.2139095904528722,0.40236735755362696,1.180667908028444
stabilityai/stablelm-3b-4e1t,56,-1.163122946236611,0.3383224287690497,0.16830446763422238,0.3778736027216346,1.1169037893718357,-0.1761956479691816,0.3178675278727221,0.1548210405038974,0.35356657061807356,1.1123079258339523
stabilityai/stablelm-zephyr-3b,82,-0.47590154691623804,0.28354605424084983,0.17762252334729614,0.33458649954207015,1.1800076020732262,-0.8045385443947952,0.3322756556475986,0.21111337993558646,0.39366987505252266,1.1847689361571432
tiiuae/Falcon3-1B-Base,45,0.3382853019299019,0.30576384692150516,0.21556787688417622,0.3741136720685158,1.2235379553049555,-1.2656106752607346,0.32697707467045706,0.20614946880056498,0.3865379811180329,1.182156215409304
tiiuae/Falcon3-3B-Base,48,1.5010623893380912,0.23844425786938256,0.2076447415645274,0.3161834954741945,1.3260268806615454,-1.0767507719462972,0.28703910754634937,0.17747595823087092,0.33747468795595703,1.1757097868675042
tiiuae/Falcon3-7B-Base,38,2.1749773258200493,0.28134948511783003,0.2552616898169556,0.37988954060920876,1.3502407528846547,0.031421815975006526,0.32313678369137766,0.20035394380216112,0.38020926313214376,1.1766201878622244
togethercomputer/RedPajama-INCITE-7B-Base,96,-2.952235736078816,0.5104505286287244,0.24766692509234262,0.5673611265869739,1.1114909178586498,0.4153109467555494,0.3017880045639651,0.12884062911453648,0.32814007284897306,1.0873198002786175
togethercomputer/RedPajama-INCITE-Base-3B-v1,80,-2.5787618682055657,0.43222045571330625,0.4423505862482841,0.618456597904185,1.4308822956644374,0.5998271130805757,0.31034905199818985,0.10586840671945418,0.3279095204740035,1.056582961548457
