model,scenarios,criteria,precision_reached,mwle_ok,theta_online_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_online_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding,theta_online_presentation,theta_batch_presentation,theta_mwle_presentation,final_se_presentation,scorable_evals_presentation,theta_full_correctness,theta_full_scaffolding,theta_full_presentation
Qwen/Qwen2.5-7B-Instruct,50,222,False,True,2.477273,2.448959490164789,2.4815255814255774,0.075626,163,0.265261,0.2643286444843646,0.2634623054268521,0.118906,84,2.939024,2.885932229386724,3.1494119916653363,0.30125,23,2.6000049703486647,0.3927193772174581,2.8239078763331786
Qwen/Qwen2.5-Coder-7B,24,115,True,True,2.187796,2.1033869897444033,2.1897269819709035,0.117903,78,-0.262115,-0.33549380741033596,-0.22499475981007577,0.189887,43,2.167932,2.1566661641824694,2.33428240261153,0.292179,17,2.003988843132397,0.06948557864891523,2.4087379046198496
Qwen/Qwen2.5-Math-7B,27,129,True,True,2.375733,2.3753029410569626,2.4137395937439354,0.101775,93,-0.831122,-0.9823279184826503,-1.0110237729360683,0.285391,43,2.008759,2.053083776754348,2.2427171470365437,0.26971,15,2.391054856226284,-1.7204729928174476,2.5191778115307315
Qwen/Qwen3-0.6B,35,175,True,True,1.508307,1.4847170783107293,1.5057028504741654,0.112626,125,-1.276566,-1.4185816371524806,-1.5144453801321014,0.291009,58,1.201019,1.094057372331003,1.2158234871219273,0.271705,22,1.198279686750069,-1.897063326349896,0.35504631131441794
Qwen/Qwen3-1.7B,50,240,False,True,2.735205,2.7516175219913386,2.7391739295150823,0.064173,183,-2.139262,-2.4652958300916,-3.159308198056126,0.306687,64,2.024433,1.9955984100414579,2.0925527420452945,0.224107,28,2.7999999993525937,-2.643940954252708,2.2558875624378882
Qwen/Qwen3-4B,27,121,True,True,3.837812,3.835296840503802,3.896309964679389,0.144382,85,-1.311928,-1.3332670671463749,-1.3894739271031313,0.207932,45,2.190025,2.0758123448874883,2.267522369258076,0.292987,16,3.7846389381771104,-1.8070920321861865,2.388952323114121
TinyLlama/TinyLlama-1.1B-Chat-v1.0,50,217,False,True,-2.271414,-2.3643730696703606,-2.6007319139984966,0.30129,155,-0.789087,-0.6754275862487611,-0.8230662955507964,0.277675,52,-1.028799,-1.090985166344602,-1.2284834264429425,0.363439,31,-2.3252344197884973,-1.0269845204686936,-1.806923860841157
allenai/OLMo-2-0425-1B,47,217,True,True,-0.275793,-0.30637673086567446,-0.28795670202031054,0.205995,147,-0.07874,-0.08421417025819877,-0.07337327526720208,0.297295,69,0.299963,0.2800086889356956,0.341632886408332,0.294061,33,-0.5422567932321964,-0.3402653034851652,-0.09517354674976289
allenai/OLMo-2-1124-7B,43,207,True,True,1.109312,1.072908589095038,1.1078512204767088,0.117469,142,-0.304944,-0.6310423012599194,-0.6657082683400493,0.23798,73,0.761837,0.7286991960132027,0.8406745617058625,0.298579,30,1.1999087581410202,-0.29509543805723343,0.9290047146112318
bigscience/bloom-1b1,50,263,False,True,-2.769087,-3.2945399505375192,-4.204384778002827,0.305781,176,0.726337,0.7231673908475412,0.7786265489005458,0.224579,95,-2.298246,-2.4898990942986847,-3.256089318764175,0.430611,32,-4.277854648590875,0.6716230070762124,-3.763255014511292
bigscience/bloom-1b7,50,249,False,True,-2.768124,-3.346824081951833,-4.459881468802068,0.304684,169,0.257576,0.23442434123329253,0.2749988702201846,0.252503,85,-2.195122,-2.5433899619666436,-3.4306328502836125,0.398652,30,-4.786595283273967,0.06285534100128452,-3.714341609095223
bigscience/bloom-3b,50,239,False,True,-3.110558,-3.662045306554027,-11.03430460845001,0.349096,159,0.226744,0.20924183961093148,0.242094366643214,0.2585,83,-2.376699,-2.8451723094728005,-4.946554437556852,0.417488,27,-3.733017229840325,-0.025049326341024726,-2.7886689718834727
bigscience/bloom-560m,50,258,False,True,-2.720609,-3.6366152543756125,-6.4012320297681,0.285895,178,0.707101,0.6764025082959584,0.7286367216648594,0.235649,88,-2.482951,-2.9605998368028446,-5.188338216251403,0.41061,33,-5.533455259978313,0.661971213421461,-4.812328228742906
bigscience/bloom-7b1,50,229,False,True,-2.085982,-2.240053382928844,-2.444791249232774,0.282809,155,-0.054798,-0.06310702925514808,-0.045151899441760866,0.286844,73,-1.632225,-1.7645750941340488,-2.0882425745111832,0.384051,28,-2.7477143103771633,-0.11827886089881842,-1.8367242823077405
bigscience/bloomz-1b7,50,272,False,True,-2.933056,-3.7356440785535168,-5.827365103649211,0.29249,188,1.986042,2.169312383093602,2.3776259556988704,0.229217,93,-2.352795,-2.70125949715468,-3.774021993990933,0.41022,33,-5.506768872538968,2.115009194388855,-4.477897291750424
bigscience/bloomz-3b,50,262,False,True,-2.845915,-3.6141332059976277,-5.234649052628503,0.289491,183,1.696544,1.7071516677447713,1.8114889277050168,0.236725,86,-2.587291,-2.963124686115906,-5.062124571091774,0.427071,33,-5.148358726170014,1.7517222947558855,-4.47440878004683
bigscience/bloomz-7b1,50,284,False,True,-2.932524,-3.726744391365078,-4.999913334690704,0.27963,204,2.310591,2.5314494236761336,3.240831229531534,0.200025,89,-2.548239,-2.98894977778181,-5.168191411679569,0.41298,37,-5.245961973152214,2.945371729609046,-4.446218768412069
deepseek-ai/deepseek-coder-6.7b-base,50,233,False,True,-0.973884,-1.061158084621572,-1.0915820144274837,0.220928,159,-0.114426,-0.13813685611669083,-0.12257991237341763,0.276047,69,-0.469224,-0.48931160852845296,-0.5277488614152349,0.343046,34,-0.7507481994788915,-0.23830015776393737,-0.27077508450555926
deepseek-ai/deepseek-llm-7b-base,50,256,False,True,-1.922843,-1.997977131950975,-2.1364734149508147,0.275683,184,-0.169403,-0.18662649322281805,-0.18176883772725458,0.273502,80,-2.406443,-2.639451186060191,-3.6903083722694756,0.427274,28,-2.1576304563185826,0.10676384133385446,-3.592507072928033
deepseek-ai/deepseek-math-7b-base,50,260,False,True,-2.489143,-3.1981878332527316,-3.92580590720476,0.271067,179,0.981293,0.9895635616802907,1.0545718398010442,0.226438,89,-2.45227,-2.910640822665624,-4.9453280566998545,0.41059,30,-4.080832566964882,0.7472393760814939,-4.794921734532816
facebook/opt-1.3b,50,267,False,True,-2.415665,-2.7361924607096153,-3.0829518424756666,0.279156,183,1.400799,1.306605521116126,1.3931301341415723,0.228561,88,-2.056792,-2.194808242358315,-2.6505459394297195,0.403846,35,-1.9229016654946247,1.2238463843204304,-2.2360910655361663
facebook/opt-2.7b,50,252,False,True,-2.031429,-2.1692484787367765,-2.348538784414398,0.271472,168,1.306115,1.3113723912769395,1.3855584843524253,0.224194,89,-1.330615,-1.6606874316450007,-1.9366282528823195,0.340072,34,-1.921623577478905,1.2406205265632364,-1.7886934270214419
facebook/opt-6.7b,50,271,False,True,-1.60584,-1.9036760930535195,-2.0079258771850887,0.214009,198,1.334318,1.0125960042481874,1.1087834608151326,0.189637,76,-1.852127,-2.1377851421203697,-2.579093755306258,0.357727,36,-2.1889121054585208,0.9746047701940396,-2.626869933792433
google/gemma-2-2b,50,233,False,True,-0.455248,-0.4939751423295861,-0.48313315905323395,0.199907,163,-0.209202,-0.2621941569762942,-0.2565985911786022,0.279866,69,-0.436433,-0.45410187178060213,-0.4791829464862961,0.346529,34,-0.8448936482799271,-0.07180649937188666,-0.12538757547812968
h2oai/h2o-danube2-1.8b-base,50,230,False,True,-1.164029,-1.1797347380750087,-1.222566877709682,0.249822,159,-0.498137,-0.5078292455554436,-0.5504577751887257,0.308292,68,-0.575538,-0.5999739890915006,-0.6472404069573278,0.360818,33,-1.2218760706542613,-0.40158667230158107,-0.7720563571942238
h2oai/h2o-danube3-4b-base,50,235,False,True,0.204463,0.18202607911474403,0.2130050034762411,0.168081,164,-0.472042,-0.4859055383211356,-0.5209236646022517,0.298025,67,0.345237,0.3014033162566259,0.3631153652292039,0.31245,35,0.20247023028856131,-0.8166588367568677,0.38820156068629424
ibm-granite/granite-3.0-2b-base,33,169,True,True,0.837213,0.8067852756545284,0.8424947996045934,0.145535,117,0.318213,0.25966599398364737,0.32122252740692503,0.264146,63,0.809296,0.7088828764480307,0.8933357392506485,0.29632,20,0.8102340525859825,0.12828777156353824,0.8636741199727376
ibm-granite/granite-3.1-2b-base,50,255,False,True,0.910187,0.8997551229829165,0.925715559278401,0.120355,178,0.348743,0.30463239785624563,0.37745161354431367,0.228835,96,0.628738,0.5480575775160706,0.6287940988509177,0.302996,35,0.8003782104376279,-0.08710505152520093,0.890019582583692
ibm-granite/granite-3.1-2b-instruct,24,139,True,True,1.38854,1.357721084896177,1.390353628898202,0.128354,98,-0.063643,-0.1097653591827025,-0.050014686241440016,0.278434,55,1.691295,1.6604883936292019,1.752245326575692,0.269461,15,1.400247266066832,-0.025221124122371288,1.5254516642212792
lmsys/vicuna-7b-v1.5,50,237,False,True,-0.410824,-0.5133260334703157,-0.502698121581579,0.19564,157,0.097228,0.0889862922993998,0.11704091449149417,0.272587,81,0.158624,0.12924064445645422,0.17296610306369464,0.307057,36,0.04732136055295627,0.34860877085292746,0.30474914177052037
meta-llama/Llama-3.2-1B,50,248,False,True,-2.170884,-2.2049005554616157,-2.3885448781594327,0.296236,168,0.389876,0.3261330989802037,0.37344508444356933,0.244956,78,-1.066292,-1.1072836767113403,-1.244342095068146,0.367282,34,-2.687022671706007,0.2513564278021553,-1.7107321606532984
meta-llama/Llama-3.2-1B-Instruct,34,154,True,True,-0.645068,-0.8053240630950353,-0.8004717406417472,0.237878,113,-1.180843,-1.1516640677556136,-1.3616535858746968,0.294267,42,1.23766,1.1580792209875752,1.273613822661206,0.296,22,-0.2515811503379263,-1.3822410870108108,0.9445033691430009
meta-llama/Llama-3.2-3B,50,242,False,True,0.305161,0.2453597613980095,0.27510361006581396,0.140164,169,0.073365,-0.05752198529050694,-0.029202318679961082,0.251747,74,0.15444,0.11965868993355953,0.1675537078135061,0.311304,36,-0.21684249377808168,-0.13749762097623378,0.0287306249168604
meta-llama/Llama-3.2-3B-Instruct,19,92,True,True,1.218385,1.1848019709016828,1.2369126266009336,0.14764,64,1.220622,1.5877700193400401,1.3939667073650095,0.154066,30,1.634213,1.560858296272668,1.685112773869999,0.287752,15,1.199998918654304,1.2634664731900516,1.5931517121069856
microsoft/Phi-3-mini-4k-instruct,50,249,False,True,0.692125,0.6132450265675397,0.6372492960129431,0.134451,184,0.598452,0.499390435538182,0.6549836914688351,0.210023,71,0.003518,-0.022476566039058437,0.0252907987806452,0.327239,35,0.4512453863496813,0.6486250363780768,-0.3111037759094534
microsoft/Phi-3.5-mini-instruct,38,187,True,True,1.461265,1.4511935130685514,1.47811487869307,0.106983,130,-1.020758,-1.0080149341327815,-1.1954418680749361,0.268555,67,0.841853,0.796190154623513,0.9025432980843784,0.295202,26,1.4593322639738913,-1.1978711148572563,1.0273086353167664
microsoft/phi-1_5,50,234,False,True,-1.270927,-1.4213654981573458,-1.487049467453118,0.2328,163,-0.473066,-0.49947945412879496,-0.5167261895480612,0.292975,75,-1.027847,-1.0821050970156667,-1.22297301928175,0.377895,30,-2.194343506084387,0.10696962915698255,-1.8490640940307808
microsoft/phi-2,50,261,False,True,0.317055,0.29719859232108403,0.32481393251626184,0.152485,177,0.511953,0.47120756715761025,0.5350574000239516,0.23942,102,0.213629,0.17616385635924386,0.23672854178642402,0.314179,34,0.20780281237084408,0.41825398755738136,0.1561342328467251
mistralai/Mistral-7B-Instruct-v0.3,45,221,True,True,1.142439,1.1058451045702637,1.1382605288636574,0.11601,156,0.564047,0.5103878485375366,0.6006910281559541,0.185589,82,0.482028,0.4428851480625772,0.5261099251785912,0.299937,30,1.199027708707278,0.6128044122929872,0.4610436606086197
mistralai/Mistral-7B-v0.1,35,184,True,True,0.805213,0.8681200665426961,0.8952485841887969,0.151332,131,-0.037696,-0.07438613626246465,-0.0434091900973029,0.28853,62,0.998621,0.9561274895805743,1.1008055426130618,0.285409,22,0.7907264907421092,0.2943504844456967,0.8709708960689068
mistralai/Mistral-7B-v0.3,25,108,True,True,1.011085,0.9433016034438162,1.0005887374026032,0.172015,79,0.608404,0.15140509431237484,0.5615118021678797,0.169775,33,1.344779,1.2512118674067618,1.3973370649209298,0.288739,15,0.8315114409590347,0.42130565894057265,0.9914703783674043
nvidia/Nemotron-Mini-4B-Instruct,44,209,True,True,0.076983,0.037935885979430393,0.06884292907182117,0.191245,149,-0.854803,-0.8274320008356805,-0.9729283563393681,0.29184,74,1.226797,1.1973114044841997,1.3222147102607347,0.251612,23,0.03217889886105997,-0.20256824979201932,0.7582942911232641
openai-community/gpt2,50,266,False,True,-2.789028,-3.5966603428392925,-5.186102553504549,0.280152,184,1.806498,1.8410023777664049,1.967528796391418,0.229765,87,-2.509613,-2.9609646951250084,-5.055059532418043,0.410296,34,-5.236515117355836,1.5186477957923334,-4.7991673574005675
openai-community/gpt2-large,50,258,False,True,-2.972483,-3.4786713824085167,-4.805046436052718,0.316894,173,1.435955,1.4390603280604017,1.5163099238870017,0.228261,90,-2.55359,-2.982539484711419,-5.172094908856833,0.413424,33,-3.586443443600471,1.3678486615801022,-3.775739968132988
openai-community/gpt2-medium,50,264,False,True,-2.750573,-3.5549411315633255,-5.143199042852664,0.286064,183,1.390156,1.4064322644624871,1.4830834504086092,0.234652,91,-2.579833,-2.9459332927689097,-4.9935761372254515,0.427126,30,-5.598640768076439,1.3622489192017653,-4.812328228742865
openai-community/gpt2-xl,50,265,False,True,-2.519779,-3.1547188245311224,-3.830688339248398,0.271569,181,1.37377,1.3375884008950172,1.4131522193714883,0.215443,92,-2.194067,-2.354334257890635,-2.9668730949253797,0.413931,32,-3.401366864226586,1.3487632452354252,-3.316152963519857
openbmb/MiniCPM-2B-sft-bf16,50,257,False,True,-1.690657,-1.89399351175159,-2.0149992029108086,0.239269,179,0.755014,0.658602108089389,0.7265951020852224,0.23364,83,-1.626363,-1.821334808650755,-2.1409402993918993,0.36458,33,-2.3491029931166643,0.5671446353981605,-2.2176241303691455
stabilityai/stablelm-2-1_6b,50,238,False,True,-1.887277,-2.059541086245544,-2.2298995612245927,0.266754,159,0.739916,0.7733721542477631,0.8418665299736758,0.247531,79,-0.620091,-0.6919400924637988,-0.7495633492049982,0.340017,34,-1.9083780785063054,0.28340851587558463,-1.184002401804903
stabilityai/stablelm-2-zephyr-1_6b,50,224,False,True,-1.081022,-1.205877605600102,-1.247730605008971,0.225073,157,-0.456432,-0.43780597480786987,-0.4664163981065415,0.307566,64,-0.318081,-0.3531119632060443,-0.3488040309191025,0.33021,32,-1.096226172593539,-1.0336890984961549,-0.22702988798757254
stabilityai/stablelm-3b-4e1t,50,244,False,True,-1.18939,-1.2447776566638629,-1.289000786078608,0.23408,166,0.122285,0.095089039703764,0.13214783256380386,0.261496,78,-1.363541,-1.4605034696297123,-1.6810414488996133,0.377958,32,-1.975621977321746,-0.06087418290883542,-1.1001542362931622
stabilityai/stablelm-zephyr-3b,50,236,False,True,-0.65502,-0.6886458839615318,-0.6938246988734771,0.230418,162,-0.551313,-0.5273647942201426,-0.5826284675824639,0.28764,76,0.148692,0.12415616153552662,0.18095456799730414,0.30299,32,-0.6540878661565454,-1.330939551859532,0.08785753985080434
tiiuae/Falcon3-1B-Base,28,128,True,True,0.456481,0.3813438207610572,0.4383792006939564,0.179292,90,-1.201773,-1.0613488830549758,-1.3153479910184023,0.263746,42,1.204092,1.1535793254027047,1.293678315110376,0.29993,18,0.2757620909526017,-1.121098028054399,1.1350158398685253
tiiuae/Falcon3-3B-Base,25,112,True,True,2.250655,1.7875346295831531,1.9087690549695053,0.113419,78,-0.547095,-0.5719362885335897,-0.5790968810750644,0.269113,41,1.60218,1.6227148016248871,1.7203192518896075,0.256585,15,1.6369074350000536,-1.1037593069984015,2.003945609472498
tiiuae/Falcon3-7B-Base,25,122,True,True,2.212134,2.2261080778057534,2.269337511880999,0.114311,89,0.02631,-0.08775902317893819,0.010434370944902212,0.199862,42,2.720163,2.6472969335574557,2.8049260189083687,0.299631,16,2.399671697773168,-0.12641625831546927,2.5796504074745714
togethercomputer/RedPajama-INCITE-7B-Base,50,264,False,True,-2.55508,-3.240443055327737,-4.10640345198316,0.283019,179,0.902611,0.8481782104519227,0.9189715596040394,0.231642,97,-2.255723,-2.566635312140952,-3.5495669364574525,0.417132,30,-3.7264878639107057,0.6005355163341444,-2.6629115286862772
togethercomputer/RedPajama-INCITE-Base-3B-v1,50,254,False,True,-2.299569,-2.4809112763080297,-2.73385172467024,0.286242,173,1.204242,1.2402676060395061,1.319446413718326,0.233109,85,-1.678418,-1.84929781733936,-2.1742413806728176,0.369098,33,-3.6333605560742814,1.136939007963395,-2.1175673096640395
01-ai/Yi-1.5-6B,50,243,False,True,1.155836,1.176139972952042,1.2045581665729925,0.105746,167,-0.463778,-0.5371482874548249,-0.5575317258866864,0.263924,80,-0.236135,-0.2721797603726323,-0.26134967678367244,0.349151,36,0.9999554895703419,-0.7915645586284006,-0.8380083468010163
01-ai/Yi-1.5-6B-Chat,50,254,True,True,1.526764,1.5172640379725237,1.5323323348361417,0.099803,175,-0.616466,-0.7410340739114749,-0.7803465547578323,0.246863,87,-0.041455,-0.08148713006185747,-0.027646241771012364,0.297624,37,1.7843449102607356,-0.8942234838945198,0.17862146241759047
01-ai/Yi-6B-200K,50,265,False,True,-1.560066,-1.6917761516156813,-1.7811502447546015,0.229004,180,0.912436,0.8718467288219364,0.9453451964378952,0.22499,87,-1.342286,-1.4119982923585543,-1.5994104350824503,0.362446,34,-1.4964302055266618,1.1844419379988662,-1.9826289634974206
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,50,286,False,True,-3.045252,-3.6497776483754487,-4.652832238623447,0.286628,208,2.378235,2.4965964180896245,3.0923949903312327,0.184558,87,-2.757248,-3.0592356861671295,-5.408913031502737,0.44073,36,-4.349423440688013,2.981971617707454,-3.3006499462197625
BEE-spoke-data/smol_llama-220M-openhermes,50,269,False,True,-2.474686,-3.068571883591492,-3.6195238666614795,0.267862,187,1.184839,1.1918913742074337,1.2598352105403048,0.22122,93,-2.306167,-2.6029435416478326,-3.585150522648881,0.416805,30,-4.013722702340691,1.2112920892733983,-2.960612555053151
BSC-LT/salamandra-2b,50,266,False,True,-2.245075,-2.319832007361249,-2.5182863333746166,0.283635,180,1.029869,1.0264753812413976,1.0949114952679175,0.227014,92,-1.909239,-2.0202776988225657,-2.404407800125492,0.400594,32,-2.4660444106450936,1.42991456854976,-2.444021482614906
BSC-LT/salamandra-2b-instruct,50,251,False,True,-2.087922,-2.307004024792932,-2.511701206086997,0.268077,168,0.321812,0.29784570239019836,0.340394326545699,0.250528,82,-1.24525,-1.3038285059168981,-1.4776185377023783,0.37028,33,-2.0151253111698035,0.28337691306986795,-2.077481803350297
BSC-LT/salamandra-7b,50,273,False,True,-0.864091,-0.8937832631756503,-0.909103219714286,0.206998,186,0.545585,0.4918407587322113,0.5526746714881966,0.233417,90,-1.125437,-1.1743245979192487,-1.305908945816232,0.36123,38,-1.0047224662212335,1.0509886906148005,-1.3430845391899473
BSC-LT/salamandra-7b-instruct,50,246,False,True,-0.6199,-0.676333244739927,-0.6794167954732137,0.195132,168,-0.404622,-0.4230385174299065,-0.434239144001373,0.282445,74,-1.081313,-1.1211722749473314,-1.2589925783815519,0.369378,34,-0.4011467167722532,-0.32568187029971235,-1.2309251723146488
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,33,159,True,True,2.208989,2.1521543215844545,2.2105313018868826,0.097419,107,-0.991873,-1.0221444304982208,-1.2065696144690634,0.257093,58,0.612154,0.5598867314281063,0.676730379479453,0.294589,24,2.199999975611256,-0.04529893434526841,0.8428868576493466
