model,scenarios_administered,criteria_administered,stop_reason,precision_reached,judge_lookups,judge_missing,obs_acc,theta_full_correctness,theta_cat_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_full_scaffolding,theta_cat_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding
ibm-granite/granite-3.1-2b-instruct,9,50,precision_reached,True,50,0,0.2851178049507903,1.333333315762735,1.799051,1.8094923558174607,1.9933520226401833,0.277922,41,-0.026929119297382627,-0.663286,-0.6811814237471003,-0.7081986119104123,0.289835,19
lmsys/vicuna-7b-v1.5,12,48,precision_reached,True,48,0,0.1528358208955224,-0.0008067782155686333,-0.345871,-0.398682404873452,-0.37007038179982044,0.283476,36,0.2307075710222061,0.418207,0.4649100056111117,0.45442949266933463,0.28294,23
meta-llama/Llama-3.2-1B,20,81,precision_reached,True,81,0,0.04892601431980907,-2.755591469086651,-1.783942,-2.1881581505352523,-2.518407446105624,0.297617,65,0.008026458965014261,0.103688,0.1281696101346861,0.1297780522183377,0.283207,28
meta-llama/Llama-3.2-1B-Instruct,18,67,precision_reached,True,67,0,0.10424133811230585,-0.32935312909128533,-0.795624,-0.9060749430078336,-0.9297438146609784,0.28546,52,-1.363249549186217,-1.047503,-1.0815463644815402,-1.2489646916668429,0.299612,24
meta-llama/Llama-3.2-3B,10,49,precision_reached,True,49,0,0.11863408890197233,-0.29424593747848804,0.307711,0.21286953122856128,0.25432580444446234,0.291602,37,-0.24151909605774818,-0.082851,-0.11805722262075447,-0.12287614173109748,0.288351,20
meta-llama/Llama-3.2-3B-Instruct,10,57,precision_reached,True,57,0,0.2798798798798799,1.0666668088358737,1.394768,1.3547641112037663,1.3417137918109914,0.211636,48,1.5338154348919084,0.661583,0.8071347581677325,0.6614006706949365,0.273132,17
microsoft/Phi-3-mini-4k-instruct,7,41,precision_reached,True,41,0,0.1705150976909414,0.2786867925294799,0.304514,0.24077171223289903,0.31733956894949933,0.264994,31,0.4386268854976811,0.299711,0.2806131043287207,0.39653034611832716,0.296071,19
microsoft/Phi-3.5-mini-instruct,8,35,precision_reached,True,35,0,0.27364364067595615,1.333333336730422,1.392869,1.5370452342967684,1.627739004403499,0.268633,24,-0.9753002332360808,-0.897582,-1.061343133614479,-1.2139316689843798,0.297481,18
microsoft/phi-1_5,18,73,precision_reached,True,73,0,0.05434782608695652,-2.239859177270154,-1.265867,-1.3917907469708801,-1.489846987590128,0.291595,60,-0.05273985609369358,-0.074884,-0.15670544556309124,-0.093895395445312,0.285312,27
microsoft/phi-2,13,53,precision_reached,True,53,0,0.15920545508449452,0.028935337130178384,-0.077585,-0.1234889520969942,-0.091999054950523,0.278404,41,0.3090059641077526,-0.222657,-0.2345860496865169,-0.21355725281145527,0.291957,25
mistralai/Mistral-7B-Instruct-v0.3,4,29,precision_reached,True,29,0,0.25431804645622397,1.0666666565442497,1.123602,0.9431696072111808,1.0975442178411505,0.284977,21,0.5689831525251521,0.132863,0.1576783580429183,0.19005989023058964,0.293142,13
mistralai/Mistral-7B-v0.1,11,48,precision_reached,True,48,0,0.19817629179331306,0.5333208056477301,0.474824,0.3525305436974166,0.3960858181170687,0.273969,38,0.04740340622305671,0.147651,0.15432587543494858,0.2488192129975653,0.26733,17
mistralai/Mistral-7B-v0.3,8,47,precision_reached,True,47,0,0.210880195599022,0.7999975324517524,0.633253,0.5643280764131521,0.6435987977207637,0.263909,37,0.2544291443495554,0.244144,0.17695650688624526,0.295349563416324,0.258825,18
nvidia/Nemotron-Mini-4B-Instruct,7,33,precision_reached,True,33,0,0.1416270783847981,-0.0021513404428106786,1.056338,0.8441158103572367,1.199341277542958,0.295933,22,-0.3439715860793451,-0.560292,-0.851664344956481,-0.8948971137045526,0.287087,16
openai-community/gpt2,15,71,precision_reached,True,71,0,0.045441219583699795,-5.26228460910416,-1.955702,-2.639615223653994,-3.4009993306105866,0.298998,56,1.194640674574717,1.132152,1.3986263542169695,1.7429280781000709,0.290356,31
openai-community/gpt2-large,15,64,precision_reached,True,64,0,0.05742748315265163,-3.6565197798162865,-1.900526,-2.6393597259628234,-3.2315925299934913,0.298766,53,1.0501319104009403,1.234199,1.5181270907521076,1.8524172777586039,0.290627,24
openai-community/gpt2-medium,14,75,precision_reached,True,75,0,0.04136110296274567,-5.761169219246097,-2.380684,-3.0131228995160195,-4.002197781447024,0.286931,65,1.0628767681849178,1.258462,1.3044124889154871,1.6381273372395915,0.287727,27
openai-community/gpt2-xl,15,67,precision_reached,True,67,0,0.057822130906956266,-3.434934136325749,-2.246009,-2.6671598073344343,-3.1131313772589806,0.29853,59,1.0907679770095764,1.084544,0.9735062191731124,1.2231369786851591,0.290402,17
openbmb/MiniCPM-2B-sft-bf16,16,70,precision_reached,True,70,0,0.05532666274278988,-2.371219458771086,-1.599484,-2.17623179958303,-2.5444387968624973,0.288477,58,0.3012737062605463,0.142599,-0.048941873574829965,-0.04667085896408022,0.29309,31
stabilityai/stablelm-2-1_6b,19,72,precision_reached,True,72,0,0.06403068751844201,-2.110541268743973,-1.483049,-2.086035815846455,-2.500942909969812,0.296263,55,0.08149004756243447,0.210801,0.050986996448806866,0.052921282896232,0.290293,29
stabilityai/stablelm-2-zephyr-1_6b,16,66,precision_reached,True,66,0,0.07136537894426423,-1.196830265577485,-1.294412,-2.131075224641199,-2.8350991070554517,0.292271,49,-1.0966114008224386,-0.395842,-0.6565964669442731,-0.6715031490250706,0.293049,35
stabilityai/stablelm-3b-4e1t,15,56,precision_reached,True,56,0,0.06000591191250369,-2.0769918908623946,-0.998392,-1.163122947011272,-1.2164276265711977,0.284836,45,-0.25245564542828475,-0.067587,-0.17619561391173938,-0.15951219274050216,0.289011,19
stabilityai/stablelm-zephyr-3b,19,82,precision_reached,True,82,0,0.08558692421991085,-0.7994164936397911,-0.439523,-0.4759016150751212,-0.45985124018939993,0.274943,60,-1.3113451257931736,-0.747982,-0.8045385357193872,-0.8139894200237926,0.293393,36
tiiuae/Falcon3-1B-Base,12,45,precision_reached,True,45,0,0.1463198344664499,0.25640476198506973,0.344071,0.3382845239870677,0.4590636279285864,0.298786,27,-1.0180148899384138,-1.105797,-1.2656108388252298,-1.4171596660586336,0.282715,27
tiiuae/Falcon3-3B-Base,10,48,precision_reached,True,48,0,0.304282719377059,1.5999990692260773,1.483335,1.5009564104233724,1.536135528307773,0.213859,38,-1.0295964200373517,-1.130916,-1.0767250401916895,-1.2531549119207468,0.267045,23
tiiuae/Falcon3-7B-Base,6,29,precision_reached,True,29,0,0.40017931858936046,2.1335117407201856,1.950456,2.109700834107766,2.395743916766398,0.220578,24,-0.17041972112426115,0.163959,-0.06959372304396338,0.16428818168074408,0.299446,13
togethercomputer/RedPajama-INCITE-7B-Base,20,96,precision_reached,True,96,0,0.03801945181255526,-3.7577789023409682,-2.167238,-2.952238676833418,-4.469574342927378,0.286683,81,0.17446105053396768,0.47414,0.4153109563189029,0.4640243433103614,0.271784,35
togethercomputer/RedPajama-INCITE-Base-3B-v1,19,80,precision_reached,True,80,0,0.04979496192149971,-3.6645120670787765,-2.063596,-2.578761872271868,-3.035143632448934,0.296749,64,0.7790038548124083,0.607776,0.5998271202845245,0.6937266107202616,0.286833,33
