item,a,b,p_value,point_biserial
44,2.6147256013659748,2.1877409890906354,0.03614457831325301,0.28807337518624776
1023,1.3520523301917013,0.314988440888706,0.42168674698795183,0.4312319862891525
8-49,1.2968490591619968,-0.6870135966187595,0.6626506024096386,0.548378128120853
7-394,0.6909689528218961,0.9109748534910721,0.3614457831325301,0.39459911125872443
9-1166,1.9273548612422584,2.468322718263965,0.03614457831325301,0.18562710773472657
7-884,0.8706050509251927,-4.1636801026032755,0.963855421686747,0.19677997542499887
7-725,0.3652150316440192,0.6153480100121036,0.4457831325301205,0.2229560409501221
1300,0.7814767262150706,4.555694706451524,0.03614457831325301,0.16891320363336657
9-230,4.999993245591694,-2.402753743409853,0.9879518072289156,0.19892296081339586
9-988,1.203129039557636,-3.624532385353745,0.9759036144578314,0.21971690619911888
9-393,2.2518789249383526,-0.40676018259976465,0.6265060240963856,0.6189790845690262
9-124,0.36602896807041757,-5.8937950423857295,0.891566265060241,0.14599476007095993
767,0.5722435460702154,-0.31798728853591335,0.5421686746987951,0.2524391815514199
28,0.4692963178456087,1.1589451473670813,0.37349397590361444,0.2829600180022083
9-18,1.0118921056301928,0.9365401245946559,0.3132530120481928,0.4097341608767542
8-378,1.5073381877473926,0.8374625745723421,0.2891566265060241,0.4515493899786773
7-677,0.6493252232279823,-4.200336943226287,0.927710843373494,0.2526307325218868
9-786,1.960571707466084,1.9694420646945372,0.07228915662650602,0.21540834587729582
9-463,0.48229517758538487,-0.6908602250715289,0.5783132530120482,0.2318037775298991
7-71,1.1327243702969731,-0.7475481878497436,0.6626506024096386,0.4564354490026517
9-1053,0.269813961387866,-4.8354651887985955,0.7831325301204819,0.07080838691124289
1787,0.7981013916863426,5.9073489568661826,0.012048192771084338,0.1401974835037623
7-107,1.0739098599907866,2.998804742841099,0.060240963855421686,0.13864873018383495
9-73,0.8182364500375477,3.047029041543883,0.0963855421686747,0.06859428968075772
9-1194,1.407718383776154,1.0419674545237532,0.25301204819277107,0.2093021988296069
9-416,0.5820691888709056,-5.9078577239639305,0.963855421686747,0.09027220315759012
1297,0.7831406048129275,-5.093328441302285,0.9759036144578314,0.12820954437495058
8-346,1.2560407328322691,1.6202998759074485,0.1686746987951807,0.19086466016220505
7-807,0.8252924873129384,3.0260630084445226,0.0963855421686747,0.2617118862658671
8-463,0.9421485734689192,-0.9165301124272867,0.6746987951807228,0.47126891482690025
9-110,0.2051829837767248,4.7210087613223815,0.27710843373493976,0.19422013956028958
9-942,0.5995696167405236,1.1210339097766713,0.3493975903614458,0.2846144233326773
9-1102,1.1766515416749046,-0.28929007995076456,0.5662650602409639,0.5718842765866099
9-774,0.32822879208761707,-2.4517680942231492,0.6867469879518072,0.09657850605467018
9-573,0.7174643405268943,2.577901019520315,0.1566265060240964,0.17234347552659124
1955,1.506997457680626,1.3839563440027158,0.18072289156626506,0.29218662558040254
9-674,0.5231526228811949,-5.935821108989109,0.9518072289156626,0.14747012143197125
898,0.9112840151878198,2.5000125275413456,0.12048192771084337,0.3382800598168986
7-1159,2.206702325262749,2.1458312360289913,0.04819277108433735,0.2918351114642752
568,1.3847586375884862,-2.5276668676770067,0.9397590361445783,0.25549367218886027
406,1.9945601875100116,-2.0850728163677235,0.9397590361445783,0.39191357985753583
7-1132,0.42129445960705175,-3.9228973393439754,0.8313253012048193,0.25694201278914525
609,0.35991025695757567,-3.2797842532252917,0.7590361445783133,0.16807109538731288
9-418,1.1645858556141802,3.33008868167187,0.03614457831325301,0.18771658271214178
7-1050,1.0248002280233373,1.6731262425896025,0.1927710843373494,0.25784557619373094
9-510,0.5820614271935249,-5.904628217659546,0.963855421686747,0.14664162611100476
9-519,0.811422752641734,-1.0254316432355342,0.6746987951807228,0.2763568370256301
473,1.4451102757495113,-2.045276449671407,0.9036144578313253,0.45895740973123833
8-445,0.5165550538344892,2.485247100502014,0.2289156626506024,0.2179564284375454
7-284,1.0787788533839044,0.89627548694657,0.3132530120481928,0.41568062165357356
48,2.8184241328411805,-1.4600302224881438,0.891566265060241,0.5151377968109732
9-317,1.29743468686651,-0.5798499942952546,0.6385542168674698,0.5000440674196088
423,0.6655925288246629,2.3437751236481046,0.1927710843373494,0.25784557619373105
8-304,3.789278475647379,0.9586621112229898,0.1927710843373494,0.48490748158273034
9-1087,1.1553583430597292,1.2435410776749953,0.24096385542168675,0.35604283583621077
9-908,0.8133546101678379,0.03392476239904542,0.4939759036144578,0.34882128571215626
810,1.2763706354873978,0.32580002168118927,0.42168674698795183,0.458409550737259
7-445,0.5820691888709056,-5.9078577239639305,0.963855421686747,0.10279543015669607
1502,0.6259169927944771,-0.7231163104090998,0.6024096385542169,0.3236837102793376
1200,0.23883399418700765,-0.3071460081895993,0.5180722891566265,0.07579049594892075
437,0.24819702952154246,5.845530521806348,0.1927710843373494,0.08741998689869629
9-270,0.44459028192202865,-5.928020858118478,0.927710843373494,0.11998659882254
9-390,0.9781777722912279,-1.0973542025580656,0.7108433734939759,0.3947969987392244
7-160,1.9023055526435522,0.34922702141973094,0.39759036144578314,0.5035812979830737
1942,2.2301988677642,1.4191218331853912,0.13253012048192772,0.30920413312914236
9-35,0.2000034181083939,1.0994872283252448,0.4457831325301205,0.13869233655892085
7-171,1.9964952813753991,1.482408525144522,0.13253012048192772,0.33810041916633915
1139,0.7882747093919378,-5.970000590348121,0.9879518072289156,0.10966123910548177
9-440,0.21765315718789838,-2.1665979868631315,0.6144578313253012,0.13739683826255097
9-528,0.6666296390615457,-3.0518041200477692,0.8674698795180723,0.3403014655199076
9-633,1.1214587241122174,0.13504378761671224,0.46987951807228917,0.37982055978042717
7-1108,0.7882535631532964,5.9434933359237645,0.012048192771084338,0.05454060635637173
7-852,0.7917928950833716,0.4539306513305811,0.42168674698795183,0.3394826816882348
761,1.608015862317014,1.1444532123284572,0.21686746987951808,0.25667408727526086
8-318,1.0405508636967697,-4.037151493281942,0.9759036144578314,0.17141101389531355
636,0.5820691888709056,-5.9078577239639305,0.963855421686747,0.07566416171599404
9-187,1.2528002838253849,0.5921464026159051,0.3614457831325301,0.40280060781048715
8-59,0.34485348713854214,1.5425544036184442,0.37349397590361444,0.1646774976421085
178,1.8449374048439267,-1.3857305634373334,0.8433734939759037,0.5337935858257589
9-1186,1.0007265331581043,1.3713765594057095,0.24096385542168675,0.2871874868825755
8-165,0.2000034181083939,4.8392808594988725,0.27710843373493976,0.06418156126458445
9-532,0.4019981405295148,4.563012189807323,0.14457831325301204,0.22860584564156253
268,1.8702327533736873,1.606382331623505,0.12048192771084337,0.4226321139280183
7-1018,1.230161015996714,4.166803161250386,0.012048192771084338,0.14376764261712577
1137,0.2000034181083939,-5.1468175409130055,0.7349397590361446,0.10219326406561337
7-203,1.2301610873709534,4.166802986649233,0.012048192771084338,0.14376764261712577
745,1.5181721678267077,0.8342879238546258,0.2891566265060241,0.30573379786139027
1095,0.679250400975731,-0.5940423974123551,0.5903614457831325,0.33694458592177146
7-163,0.568721960989639,2.6849772635494835,0.1927710843373494,0.10917733369285357
1530,0.2776583021483543,5.835633731447733,0.1686746987951807,0.10742781365529339
9-993,0.8016416352685126,1.1926395719185108,0.30120481927710846,0.39801067896381787
8-340,1.7072413495264804,2.622819807095558,0.03614457831325301,0.11461627512481051
3,4.999993245591694,-2.402753743409853,0.9879518072289156,0.19892296081339586
1074,0.2874744012778521,-5.953449807845129,0.8433734939759037,0.1130374365017543
9-431,0.6689134361747339,2.5936916743119918,0.1686746987951807,0.23787207674665087
9-638,3.6457900868382596,2.5282251396613407,0.012048192771084338,0.11520888506359489
9-352,1.5226516131238768,-0.6280191520934226,0.6626506024096386,0.563448004189875
9-222,1.423860407745923,0.7028957896825893,0.3253012048192771,0.5547645009788051
7-459,2.8169160377332436,-0.5730559605087738,0.6867469879518072,0.7020176705905493
9-881,0.5930172825888816,0.3083065887423611,0.4578313253012048,0.3108161460641174
8-253,1.2553793306482273,2.5157967630499822,0.07228915662650602,0.14758441584290558
630,0.2000034181083939,1.3464445240617955,0.43373493975903615,0.1681757955105658
7-787,1.139575853359313,3.3822405874392443,0.03614457831325301,0.062441200485016224
1240,0.6101663446064486,0.5618754804097884,0.42168674698795183,0.2043445604239167
474,0.7882747093919378,-5.970000590348121,0.9879518072289156,0.10252272704113202
1274,0.2000034181083939,-3.682964304967447,0.6746987951807228,0.06427464542254538
1531,1.5101458644958445,3.1183995612295075,0.024096385542168676,0.07260454500665502
8-321,1.1400209495144222,-0.13364222867957426,0.5301204819277109,0.5415792766789135
1321,1.8291497899236109,2.3311268779821233,0.04819277108433735,0.14240337735401293
7-685,1.082865773121654,2.9808029873965243,0.060240963855421686,0.17471544056810084
7-59,1.4528547393216567,1.1445326801726363,0.2289156626506024,0.36079180673856837
7-270,1.3132652131691245,0.904870522692522,0.2891566265060241,0.33346010134714776
8-186,0.9685084617078663,1.4840292267867987,0.2289156626506024,0.23752847037947053
224,1.9385458224091912,-0.6964344611439687,0.6987951807228916,0.6799859825028922
7-334,0.8184533614055212,3.0463845195915376,0.0963855421686747,0.16241877119122328
8-367,0.6143072104335069,2.017444398882187,0.24096385542168675,0.18826576533283265
9-454,0.4758379062326289,2.388220285945699,0.25301204819277107,0.18949829007104402
1572,0.4589721661851426,-3.821983721716145,0.8433734939759037,0.2151464058323508
8-373,0.6899837354007649,3.9842737067130494,0.07228915662650602,0.17922600015114104
7-769,0.8439962740138238,1.2240136410991553,0.2891566265060241,0.25121348894791745
9-478,1.8404763865585063,-0.6187908865439172,0.6746987951807228,0.6317590321355421
448,1.1601011652276931,1.8909835535422954,0.14457831325301204,0.31210767974908044
7-108,1.2309124729710228,2.9380210478630544,0.04819277108433735,0.20250337136744856
1506,0.5220406293163228,2.1968392808237938,0.25301204819277107,0.1499235272790607
9-621,0.2000034181083939,4.539991467893898,0.2891566265060241,0.08731320524319344
1823,0.6639916000814657,2.348542617980566,0.1927710843373494,0.15272827646674994
9-735,0.8871487665355686,1.4977438507568994,0.24096385542168675,0.2862703017256225
1500,1.0863278113803179,-1.7824479116556424,0.8313253012048193,0.3364908551548232
342,0.5756844184447625,0.6833783447673563,0.40963855421686746,0.2704989011130004
7-356,0.7279068018282128,-1.2880179513637076,0.6987951807228916,0.29871581082683424
9-520,2.923567633862935,1.6132128033149926,0.08433734939759036,0.298402544395109
9-152,1.567362245358632,-0.155823401885095,0.5421686746987951,0.5722318198946454
9-552,1.8781435747500355,1.374691972627464,0.1566265060240964,0.3328267758489777
7-855,0.8462596848126707,0.16480112000922092,0.46987951807228917,0.35851486465152776
9-883,0.7480086995811761,-0.32742810864528266,0.5542168674698795,0.35927979150454
869,0.41513338587190585,5.914954818216108,0.08433734939759036,0.11007386144509139
7-1105,1.268874572052041,2.878767708386477,0.04819277108433735,0.23895196124428847
597,2.104112495316544,1.9110496081789676,0.07228915662650602,0.2984089937164545
9-893,0.2000034181083939,-0.6092848045606589,0.5301204819277109,0.16301967906369869
9-369,1.276207736289386,1.6888958705294854,0.1566265060240964,0.20245524556804256
9-1026,1.2043243774357657,-0.5518590127517585,0.6265060240963856,0.496995074842153
7-424,1.314937184543063,-1.5752693929528467,0.8313253012048193,0.4760715216632837
9-783,0.8841727610376655,1.5874972207823563,0.2289156626506024,0.24125765925340453
676,0.750475292047665,3.476358207902935,0.08433734939759036,0.20415854624129853
1698,0.41513318462302506,-5.915172429982925,0.9156626506024096,0.08359100434103116
844,0.8897408907741062,1.7602173767802074,0.20481927710843373,0.205158568065202
1508,0.2000034181083939,4.247959827097929,0.30120481927710846,0.05981844538300579
9-289,0.2000034181083939,3.962449186320234,0.3132530120481928,0.08598576744881797
9-668,1.1939743709930764,-0.2866375227626732,0.5662650602409639,0.4640980135335388
7-364,0.3932821985812137,3.5626853666497755,0.20481927710843373,0.17705504743931413
35,0.5618517326886401,3.1818493576636366,0.1566265060240964,0.1809446640266913
1660,1.0474842778713713,0.2550147248888049,0.4457831325301205,0.43342941624160825
7-710,4.999995055690642,1.768247593923927,0.04819277108433735,0.2772427878247153
8-52,0.9223156979796941,2.3470344788827244,0.13253012048192772,0.19264925824613807
9-1167,1.6927174120460322,0.15003363082939566,0.4578313253012048,0.6344043833926931
9-57,1.4411864856721888,0.35151291142360297,0.40963855421686746,0.5334057695418454
1411,0.32956177340470627,-3.773471078818636,0.7710843373493976,0.15508869609805292
7-740,1.2457736885880233,-2.1179343859748077,0.891566265060241,0.44310984110311863
1774,1.2926114496701977,1.9596060930501484,0.12048192771084337,0.28172767130677007
8-97,4.999993245591694,-2.402753743409853,0.9879518072289156,0.19892296081339586
9-813,1.3117586924633666,0.9640884633726781,0.27710843373493976,0.382726996539257
1954,0.9084874728968997,1.5554700106023818,0.2289156626506024,0.264573659263873
9-576,1.618880542438139,-1.0232867274823252,0.7590361445783133,0.5088334737144691
9-866,1.9152547018637844,1.5894377656103766,0.12048192771084337,0.37682239799054895
7-208,0.6258090758072695,5.533000513523017,0.03614457831325301,0.08956814213459392
9-771,0.5496528746855563,-5.236204270982,0.9397590361445783,0.1734509896960454
998,0.37979198788648166,-1.2695696248370534,0.6144578313253012,0.17274951763714308
7-561,1.9341616749376371,0.06050250758379689,0.4819277108433735,0.6607389103924909
7-976,0.8347161547686238,4.824028421326519,0.024096385542168676,0.11070152931194484
7-875,0.2383780774674665,-5.760152847948414,0.7951807228915663,0.17083466173262216
7-1053,2.987872840121374,2.1028158256397367,0.03614457831325301,0.306903810169002
9-957,0.5315185749743889,0.5347694293969195,0.43373493975903615,0.2844489250543428
1150,0.8034146354359027,-1.3545871634714186,0.7228915662650602,0.2968971172989285
8-240,1.3128040421613352,-1.9409239356997747,0.8795180722891566,0.4099188980869642
9-554,0.7675240871366852,0.2491194492088505,0.4578313253012048,0.32581037233359306
9-135,1.0894285619051653,3.201561960326776,0.04819277108433735,0.19703766890255134
841,1.26022046364887,2.358078741547536,0.08433734939759036,0.2505572844559073
7-146,0.27766056965695257,-5.835765829824041,0.8313253012048193,0.15980746665513393
1554,0.6025043145090582,5.725395172690586,0.03614457831325301,0.13967197739319115
9-731,0.8461208540799251,0.9928382988123557,0.3253012048192771,0.3887642808994754
1780,0.2665456744955794,-1.974151313637254,0.6265060240963856,0.17423666166017668
8-494,0.5139488395955928,-1.0680166856028872,0.6265060240963856,0.35675928479804186
936,0.28587479283992284,-0.2581383628610156,0.5180722891566265,0.07110634635660489
7-732,1.9568575882315629,-0.10045154197324598,0.5301204819277109,0.6130783171633962
7-658,4.176053316468953,2.4647399578160445,0.012048192771084338,0.17590311846674617
1003,0.8982907898909916,3.0056858562380255,0.08433734939759036,0.19853708443793183
7-386,1.8772099535305922,-0.7059874207290203,0.6987951807228916,0.560751182061116
257,1.0123361398169228,2.078148588535139,0.14457831325301204,0.3555914192461034
147,1.866210155269238,2.5066875109535713,0.03614457831325301,0.15220266861498338
9-966,0.5395517525619304,-4.360716683832978,0.9036144578313253,0.18565802762589387
9-612,1.0839975032667983,1.1560442742663888,0.26506024096385544,0.33837731163514734
9-429,1.8822374294682247,0.1841510972797924,0.4457831325301205,0.5966157558115662
9-301,0.3307127941265028,-0.22459506396668527,0.5180722891566265,0.25981298576716877
60,0.6507889775601775,5.978174369472541,0.024096385542168676,0.05736977659201785
9-894,1.3781699965088512,0.7158853808625507,0.3253012048192771,0.45354802502845076
9-281,2.6303653762551855,-1.489610760047717,0.891566265060241,0.5290499611621172
202,0.26944623385772604,-3.618531278634358,0.7228915662650602,0.11060153482700479
1937,0.5450832863624279,1.0138366260077432,0.37349397590361444,0.298385211619525
8-142,0.8808064316100006,1.870049034620267,0.1927710843373494,0.2062433683993679
7-1138,1.2869870760481552,-0.5826461133198856,0.6385542168674698,0.5436790576153745
8-471,1.9764513263616532,3.1131754778547274,0.012048192771084338,0.17233215052645062
9-433,2.1701936713645256,-2.9806960787045043,0.9879518072289156,0.18106612262075164
1458,1.7256235495204997,-3.344856164906024,0.9879518072289156,0.1560703249121251
57,0.42469250126526814,-0.5348099196979473,0.5542168674698795,0.30546725249184736
605,2.859070731852629,1.019357933671492,0.1927710843373494,0.3612543593872293
9-889,1.715571660319789,-0.021271531717140732,0.5060240963855421,0.5448919926023073
1890,0.595726774028129,1.7342701400311673,0.27710843373493976,0.23446536665766518
9-523,0.4723691463844217,-3.9272937782575004,0.8554216867469879,0.1068102092526529
644,2.089667647942505,0.5872656762995541,0.3253012048192771,0.5336520524784754
8-365,1.0171481133159082,-2.1833109821947048,0.8674698795180723,0.35996236063743337
9-727,1.1917397207649927,1.8577625190782192,0.14457831325301204,0.09533189950402916
7-461,0.7469246349431684,4.735102489509685,0.03614457831325301,0.14593708626307036
9-1071,0.21873993134870012,-5.931636528404149,0.7831325301204819,0.08405565290530748
1038,1.1466651109116281,-0.18658628483291756,0.5421686746987951,0.4396396361873257
9-197,0.5345250023308009,-4.998984809005805,0.927710843373494,0.11998659882253995
7-244,4.999994385101064,1.2460913473677466,0.12048192771084337,0.40695539216681703
9-1046,4.176056500158501,2.4647396539958257,0.012048192771084338,0.17590311846674617
167,1.3597106409566746,0.3631335436715525,0.40963855421686746,0.37683907343004147
9-566,0.31420297606291403,-0.551210907277279,0.5421686746987951,0.23354506947655915
8-28,1.120300605616754,-1.1990111638630339,0.7469879518072289,0.4372652257905129
7-179,0.9715840665956706,0.45068276446569044,0.40963855421686746,0.4321502993275501
1528,0.4753860284631031,-0.48256196999683953,0.5542168674698795,0.1776410212159625
1457,2.0752209853145347,1.318157963858541,0.1566265060240964,0.23581815647559037
1170,0.42171600746299037,5.828580917739542,0.08433734939759036,0.1339310451356992
8-409,2.5950904416880936,2.0245591024877907,0.04819277108433735,0.31737877568743905
8-307,0.8614707502986663,-1.0531701823325699,0.6867469879518072,0.3499805902090578
1948,4.9999950937846735,2.1026694217613637,0.024096385542168676,0.2072783022759872
7-435,0.39220398368644405,3.5719782515897136,0.20481927710843373,0.12671408835394524
8-332,1.8763253200202923,0.3937835016483496,0.3855421686746988,0.5249922155084126
948,0.6003546659985247,-3.16583251890882,0.8554216867469879,0.26015022221130796
9-759,0.28354079570873764,0.6081609877708218,0.4578313253012048,0.1542055321598172
8-350,0.703155321953587,3.25912398149615,0.10843373493975904,0.1547668708972966
7-727,2.3790584577630884,2.494314518956553,0.024096385542168676,0.17168663189173927
970,1.325396321307786,1.567720825535305,0.1686746987951807,0.3236679304999734
7-381,0.8337316667207945,1.6605702686507204,0.2289156626506024,0.22447928554626007
9-436,1.1966721956021276,-0.9579475108348406,0.7108433734939759,0.45041760602788605
9-411,0.49904390172190705,2.4233151365670773,0.24096385542168675,0.16997660239913864
9-692,0.5231508180712516,-5.935839640161494,0.9518072289156626,0.0510436321744695
8-293,0.42977109648170625,-0.647835168306214,0.5662650602409639,0.16742435195584957
9-652,0.6914244492373148,-0.2710267052543182,0.5421686746987951,0.354982896315964
1391,0.9973290822072619,-0.44247581700391103,0.5903614457831325,0.4828630326375045
8-213,1.005137426247627,0.7467891780061042,0.3493975903614458,0.4695889664763027
9-743,0.2000034181083939,0.6091470482015534,0.46987951807228917,0.16193362532661962
9-645,1.3946915671949496,0.21347476441131047,0.4457831325301205,0.500192222517923
8-250,0.5240810863369542,3.9864511171633983,0.12048192771084337,0.20722951833240372
8-183,1.7431711308947033,-2.594382049919788,0.963855421686747,0.2615869270922639
926,0.8431017055820905,4.783691237047426,0.024096385542168676,0.11070152931194487
7-519,0.7043987501029092,4.545820832733995,0.04819277108433735,0.1806430424668957
7-7,0.41951917455240123,4.895371589394642,0.12048192771084337,0.17242367390553326
