model,scenarios_administered,criteria_administered,stop_reason,precision_reached,judge_lookups,judge_missing,obs_acc,theta_full_correctness,theta_cat_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_full_scaffolding,theta_cat_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding,theta_full_presentation,theta_cat_presentation,theta_batch_presentation,theta_mwle_presentation,final_se_presentation,scorable_evals_presentation
deepseek-ai/deepseek-coder-6.7b-base,37,229,precision_reached,True,229,0,0.11279667237582579,-0.8021867780679885,-0.668972,-0.7283798543963804,-0.7266509451807633,0.239551,170,-0.12817523098764477,-0.099207,-0.18199408327818684,-0.15146349727364694,0.273992,58,-0.31401885944266866,-0.163364,-0.17902612308330298,-0.17111208620205182,0.296762,32
deepseek-ai/deepseek-llm-7b-base,50,296,max_scenarios_reached,False,296,0,0.05071043606075453,-2.1844103964082775,-1.978271,-2.7118133501088266,-3.268369029630771,0.262126,223,0.08022467031859104,0.203328,-0.043044946753287,0.031005690549160327,0.302545,53,-3.6776230712790507,-2.772089,-3.183694884662949,-4.205566123132089,0.341715,48
deepseek-ai/deepseek-math-7b-base,50,303,max_scenarios_reached,False,303,0,0.03219512195121951,-3.8669598288397937,-2.557736,-3.1339505180501948,-4.237105789219323,0.309585,226,0.6960368724539012,1.012189,1.0338400388233726,1.141609489900168,0.271699,71,-4.796091013794482,-2.712969,-3.488217644915707,-5.821384875010892,0.327645,46
facebook/opt-1.3b,50,302,max_scenarios_reached,False,302,0,0.0779537149817296,-2.0687374547203197,-1.792767,-2.0395945597042706,-2.183465855266565,0.256798,225,1.0287224363221232,0.938548,0.8823525068104091,1.0419942273719982,0.283516,59,-2.31798718267502,-2.200319,-2.3556950821175775,-2.657171832204338,0.318918,49
facebook/opt-2.7b,50,303,max_scenarios_reached,False,303,0,0.08140385084084815,-2.0132033112462335,-1.460172,-1.705378638402431,-1.8240573150724286,0.259421,228,1.061076561055375,0.88618,0.9351498549491288,1.0332343691788761,0.295359,58,-1.8935506025929978,-1.97569,-2.058513688884513,-2.2747113384757096,0.319018,47
facebook/opt-6.7b,50,303,max_scenarios_reached,False,303,0,0.06645569620253164,-2.2025680547925464,-1.829377,-2.1085711253041883,-2.3007024740144657,0.271745,224,0.8522335281827117,0.6792,0.5456839446793488,0.6118345886422019,0.270751,63,-2.688063500889539,-2.307235,-2.5417557664335226,-2.927556264162372,0.314514,49
google/gemma-2-2b,31,196,precision_reached,True,196,0,0.11206684689112804,-0.8149651127468558,-0.334642,-0.409041977932795,-0.35772823794692055,0.245631,144,-0.08943741697768968,-0.301917,-0.4008145342818195,-0.3567422088573405,0.291948,52,-0.19405065132238108,0.20024,0.18547056894379135,0.23271685708897843,0.297173,27
h2oai/h2o-danube2-1.8b-base,41,234,precision_reached,True,234,0,0.08398821218074656,-1.2422484261940847,-0.876664,-0.9500470852424924,-0.9690124764827761,0.252651,165,-0.3737346246632938,-0.372082,-0.3682112477076207,-0.4110644132052524,0.298426,62,-0.7870895630007338,-0.692207,-0.7055099132005392,-0.7525000281185901,0.299758,36
h2oai/h2o-danube3-4b-base,30,189,precision_reached,True,189,0,0.1724907063197026,0.09821135938624372,-0.096329,-0.12932171841061374,-0.09358927897953265,0.233279,140,-0.8881975494229669,-0.689704,-0.6882030630773057,-0.7778179492912486,0.293129,51,0.3165414125780342,0.618839,0.5749903496995569,0.6720155124973721,0.298541,25
ibm-granite/granite-3.0-2b-base,19,105,precision_reached,True,105,0,0.23539690464303545,0.7999993905249408,0.979462,0.9216251295247251,1.023664244945005,0.175602,77,0.1065390395905078,0.080789,0.1233996376431515,0.10031466626361113,0.277745,35,0.8097429978428523,0.837271,0.7644092882050817,0.9499225587511069,0.297347,15
ibm-granite/granite-3.1-2b-base,24,135,precision_reached,True,135,0,0.2326856003986049,0.799928292343507,0.619325,0.5741236288857393,0.6269842341347103,0.192708,96,-0.2206885335281079,0.033138,-0.031659980950423335,-0.04839464489003491,0.278516,42,0.8132022059044006,0.853929,0.812540838452238,0.9554928847885982,0.294747,19
ibm-granite/granite-3.1-2b-instruct,17,118,precision_reached,True,118,0,0.3250435215120617,1.3333295731993688,1.1239,0.94445702226409,1.0325117166014381,0.17531,88,-0.18122653896390584,0.008965,-0.0971853385433158,-0.044111745903965695,0.245968,31,1.569198883705785,1.43977,1.3732003318271904,1.5013699593857475,0.283235,15
lmsys/vicuna-7b-v1.5,36,214,precision_reached,True,214,0,0.17467031599900473,-2.4023930957018526e-05,-0.600937,-0.6532332271098743,-0.6517114575082517,0.257544,152,0.22497142375678456,-0.155628,-0.18012666458148768,-0.15724287778616486,0.282447,60,0.2633703045635459,0.023727,0.0064491681156593015,0.03663407450888464,0.297527,30
meta-llama/Llama-3.2-1B,48,290,precision_reached,True,290,0,0.054730064388311045,-2.6047292472474335,-1.891188,-2.4070270578775497,-2.7516211974717177,0.267684,225,0.16178225831807064,0.486293,0.17682252507839408,0.30434750316710113,0.290067,44,-1.797791388216577,-1.537363,-1.5993688420041425,-1.734798181692812,0.298945,46
meta-llama/Llama-3.2-1B-Instruct,26,153,precision_reached,True,153,0,0.15205410821643287,-0.28807578874704337,-0.59663,-0.643468741927203,-0.6402929493826842,0.289014,113,-1.033699023618123,-0.740254,-0.7299459697832369,-0.8696995158686553,0.293623,56,0.8693486022470619,1.034637,1.0001651722756022,1.1366207163393147,0.298051,16
meta-llama/Llama-3.2-3B,26,155,precision_reached,True,155,0,0.1404067630482725,-0.26726300115364665,-0.664396,-0.7981984301348335,-0.7731461893784567,0.256547,114,-0.23943515700523824,0.324572,0.27051882731164184,0.38354853884065593,0.298545,40,-0.0010663774742927044,0.116454,0.0318804583306811,0.10584746326543563,0.298337,22
meta-llama/Llama-3.2-3B-Instruct,17,118,precision_reached,True,118,0,0.32012042147516306,1.066666666676829,0.87475,0.8928793860486405,0.9280393286093899,0.215588,86,1.3231771588009285,1.091942,1.0781173940474216,1.1789026226908623,0.236741,33,1.5985220477038906,1.101597,1.0775580126696451,1.2189611015695234,0.274044,15
microsoft/Phi-3-mini-4k-instruct,34,208,precision_reached,True,208,0,0.1752399704651735,0.3324111661063819,0.518656,0.474910771813141,0.49573263069207596,0.178905,152,0.9418328217247608,0.857313,0.7274447048063106,0.7830317633866899,0.283924,44,-0.3211396145299245,-0.446965,-0.46827576702427676,-0.48020477864414046,0.29751,33
microsoft/Phi-3.5-mini-instruct,17,120,precision_reached,True,120,0,0.2994100294985251,1.3333333326087091,1.527655,1.5132101709056893,1.583132161420773,0.156286,88,-0.4786460735707534,-0.435869,-0.4706895762808512,-0.44421164199649393,0.251648,36,1.0664776054815754,0.941294,0.8787424106691102,1.0464569673184052,0.282436,15
microsoft/phi-1_5,50,282,max_scenarios_reached,False,282,0,0.05958485958485959,-2.096768049930116,-1.741607,-1.9953470912765554,-2.1748872179016567,0.272347,214,0.060681184791415745,-0.068805,-0.12243334952079986,-0.10644887170508656,0.298535,47,-1.9445649876826394,-1.572318,-1.6861006130719565,-1.844783903687222,0.305015,42
microsoft/phi-2,33,196,precision_reached,True,196,0,0.17683378612002965,0.16633530329317653,-0.203637,-0.2726233158371669,-0.23626615554711244,0.21214,147,0.3117225417979593,0.163314,-0.13311860657023025,-0.012565388030411462,0.279606,43,0.07754260752541414,-0.276058,-0.30616794500422423,-0.30183766352027075,0.297017,30
mistralai/Mistral-7B-Instruct-v0.3,22,128,precision_reached,True,128,0,0.2629878200347999,1.0666666184785865,0.533613,0.4915511284506651,0.5445862803999081,0.223169,93,0.5180175862745783,0.496934,0.4388162296612037,0.5071879998893044,0.279014,33,0.5047175814224258,0.380129,0.31421033330283304,0.4233521809025697,0.296982,19
mistralai/Mistral-7B-v0.1,26,155,precision_reached,True,155,0,0.2290559352062769,0.533331376231155,0.431216,0.3322693646410723,0.4254386646661486,0.238978,109,0.09409862967827484,-0.004246,-0.006027746966358192,0.042699293618174906,0.283349,43,0.8068504222586211,0.862919,0.7776258547703614,0.9032553816077928,0.295379,22
mistralai/Mistral-7B-v0.3,18,111,precision_reached,True,111,0,0.24160732451678535,0.7999986747866294,0.320043,0.2558550512793326,0.32615415650450885,0.237118,78,0.26365495374635967,0.373792,0.31310943775693184,0.33498517980515297,0.270345,35,0.9648566235270071,1.015709,0.8913380947673655,1.0864152947709915,0.265291,15
nvidia/Nemotron-Mini-4B-Instruct,24,153,precision_reached,True,153,0,0.17657342657342656,-6.377804469854587e-05,-0.071929,-0.0961704478096935,-0.02719867866679611,0.260232,112,-0.26626132304679434,-0.069149,-0.1584748277460881,-0.10251175272162016,0.289545,39,0.7806493822858859,0.65353,0.6363111062987384,0.7417401703192723,0.297912,21
openai-community/gpt2,50,299,max_scenarios_reached,False,299,0,0.038330907326540514,-4.489872095937325,-2.363151,-3.262000424190516,-4.786352806840826,0.278004,223,1.3194972228951756,1.602789,1.6735029763542832,1.876804358873273,0.264703,59,-4.798524341869358,-2.952542,-3.522568240048879,-5.910198656434117,0.349135,47
openai-community/gpt2-large,50,307,max_scenarios_reached,False,307,0,0.04997573993207181,-3.5180509190900557,-2.270064,-2.8034996801638234,-3.4440849831282945,0.28875,227,1.1489660467177278,1.037322,0.8371939427148385,0.9758882546247248,0.260793,67,-3.8444274612350537,-2.77236,-3.3170783848319716,-4.624558671138415,0.334734,49
openai-community/gpt2-medium,50,299,max_scenarios_reached,False,299,0,0.03446601941747573,-4.614443244937179,-2.315761,-3.353259067302005,-5.507076621165143,0.275351,222,1.1542259162428576,1.349912,1.4200319310249148,1.5967013745231085,0.28352,60,-4.812073521653722,-2.825389,-3.5166651510255846,-5.900916292629425,0.336151,47
openai-community/gpt2-xl,50,294,max_scenarios_reached,False,294,0,0.05222249210590236,-3.590943110278358,-2.041843,-2.815801274948893,-3.448698233392619,0.251206,222,1.2491721232679798,1.290024,1.2692753016588565,1.532102090315919,0.274462,54,-3.384463581438524,-2.203969,-2.5331561308127526,-2.9257293879171096,0.309789,48
openbmb/MiniCPM-2B-sft-bf16,47,289,precision_reached,True,289,0,0.054660810151293315,-2.3039097633144,-1.5052,-1.7600719020479285,-1.8739627248569262,0.24435,225,0.4042676203976632,0.819755,0.855897596741887,0.9592786655228749,0.286497,46,-2.2690869890096406,-1.660778,-1.7743919566222794,-1.9404700916677533,0.298898,44
stabilityai/stablelm-2-1_6b,43,243,precision_reached,True,243,0,0.07375643224699828,-1.9668218208960169,-1.651696,-1.9510824913125986,-2.1283671756232403,0.270657,179,0.25138255887483635,0.340102,0.28928110622254166,0.3481339976554437,0.297658,52,-1.2568330132409216,-0.737543,-0.7602396464150722,-0.8102750557872562,0.29819,37
stabilityai/stablelm-2-zephyr-1_6b,40,241,precision_reached,True,241,0,0.09234567901234568,-1.1144155338404929,-1.313854,-1.5039521095291248,-1.622708029118872,0.287561,179,-0.8436222812999126,-0.840524,-0.8146728773947856,-1.0281257293453232,0.295452,61,-0.27734107998276314,-0.319657,-0.3429318961071031,-0.3426583131044611,0.297097,32
stabilityai/stablelm-3b-4e1t,50,287,max_scenarios_reached,False,287,0,0.06888068880688807,-1.9967338182901737,-1.793527,-2.1199089799739204,-2.3124547121099535,0.265639,213,-0.17829718912684206,-0.00583,-0.03585881889486564,-0.010080326044198907,0.28063,57,-1.1784457242363773,-1.443551,-1.5192237945380092,-1.6518949040195654,0.302607,45
stabilityai/stablelm-zephyr-3b,34,216,precision_reached,True,216,0,0.1122754491017964,-0.7954071137407016,-0.791999,-0.891527297595427,-0.8937009205690015,0.259325,161,-1.0288787675041908,-0.419407,-0.6114972665010062,-0.562938517503024,0.292779,51,0.03284973785440339,0.071245,0.05541810329576728,0.09179698918575602,0.29858,28
tiiuae/Falcon3-1B-Base,30,170,precision_reached,True,170,0,0.19645930661421196,0.2429349490801526,0.141354,0.11001821371839816,0.18005071486343166,0.215598,121,-1.0520044690347674,-0.710713,-0.7625741645952092,-0.7531654423132932,0.298792,45,1.0676675278926182,0.383519,0.3482191582188129,0.42094752227353216,0.299263,25
tiiuae/Falcon3-3B-Base,22,131,precision_reached,True,131,0,0.35776614310645727,1.5834708928387837,1.597741,1.5877902981078094,1.6249638680900682,0.153759,100,-1.1476345657624962,-0.970796,-0.9863137948900664,-1.0539530562911161,0.206037,34,1.9685059880788771,1.706472,1.6379054801653126,1.7201470687760083,0.236508,15
tiiuae/Falcon3-7B-Base,17,127,precision_reached,True,127,0,0.4577447335811648,2.1333333333513687,2.203685,2.121040076236016,2.1857969791215965,0.149935,98,-0.20736738944033203,0.133149,0.17102822296538295,0.2636723107813992,0.261246,29,2.464646190292238,1.991153,1.971193504529617,2.1221083795439863,0.264336,15
togethercomputer/RedPajama-INCITE-7B-Base,50,287,max_scenarios_reached,False,287,0,0.038818359375,-3.798652898383856,-2.338762,-3.05509773854968,-4.196949732788698,0.303154,214,0.312928406003365,0.63117,0.5281892852643189,0.659957295008819,0.28781,51,-2.7511119798718258,-2.494827,-2.719744561675085,-3.2380629457816545,0.343883,47
