criterion_id,a_content,a_diagnosis,a_scaffolding,b,n_persons,flags
tb_0009_c04,0.871389,0.0,0.0,1.154616,115,
tb_0009_c07,1.456682,0.0,-0.326425,3.391017,114,
tb_0010_c03,2.741651,0.799186,0.0,5.997039,114,
tb_0010_c04,1.877213,0.0,0.0,3.74949,115,
tb_0010_c06,0.795871,0.0,-3.286649,7.587753,115,
tb_0010_c07,0.846732,0.0,0.0,1.913219,115,
tb_0011_c01,4.37307,3.524491,0.0,14.549852,114,
tb_0011_c02,0.889236,0.65079,0.0,3.607688,115,
tb_0011_c03,0.0,0.0,-1.057163,4.141999,108,
tb_0011_c04,1.903879,0.0,0.0,5.478285,115,
tb_0011_c05,1.145234,0.0,0.0,3.346348,115,
tb_0011_c07,0.0,4.16458,0.0,6.700258,107,
tb_0011_c08,4.451108,3.521428,0.0,14.732475,115,
tb_0011_c09,1.517965,0.0,0.175514,3.996651,115,
tb_0011_c10,0.0,0.0,-1.562138,3.351584,115,
tb_0012_c04,-0.224126,0.230313,0.0,3.068104,115,
tb_0013_c02,3.210349,0.0,0.0,3.127943,114,
tb_0013_c03,1.894599,0.0,0.0,2.337739,115,
tb_0013_c04,2.178194,0.0,0.0,5.003296,115,
tb_0013_c10,1.171569,0.0,0.643162,3.832245,115,
tb_0013_c11,5.375752,0.0,0.0,12.095637,82,low_n
tb_0014_c08,-0.100725,0.0,0.0,3.214963,115,
tb_0015_c02,0.51768,1.524007,0.0,2.453477,115,
tb_0015_c03,0.732411,0.0,0.0,2.99784,115,
tb_0015_c06,1.021559,0.0,0.0,4.96756,115,
tb_0015_c08,4.356444,0.0,0.0,11.457462,115,
tb_0016_c01,2.203388,0.0,0.0,2.687705,114,
tb_0016_c02,1.50606,0.0,0.0,3.122949,115,
tb_0016_c03,2.014339,0.0,0.0,2.85429,115,
tb_0016_c04,0.853943,0.0,0.0,3.330836,115,
tb_0016_c05,1.762835,0.0,0.0,2.478124,115,
tb_0016_c06,5.349889,0.0,4.309314,6.647453,115,
tb_0016_c07,1.429059,0.433865,0.0,4.146746,115,
tb_0017_c02,1.240485,1.432274,0.0,2.485608,115,
tb_0017_c05,1.57259,0.0,0.0,4.373231,111,
tb_0017_c07,1.539496,0.0,0.0,2.138621,113,
tb_0017_c08,0.0,1.005486,0.0,2.592974,114,
tb_0017_c09,4.29156,0.0,0.0,11.303147,111,
tb_0017_c10,0.0,1.055085,0.0,1.560778,114,
tb_0017_c11,0.863778,-0.186016,0.0,3.005383,112,
tb_0017_c13,0.0,0.462498,0.0,2.183697,110,
tb_0017_c15,4.451108,3.521428,0.0,14.732475,115,
tb_0017_c18,4.21757,5.947224,0.0,13.655515,114,
tb_0017_c19,1.508811,0.0,0.0,4.046235,115,
tb_0018_c01,1.599022,0.0,0.0,2.736905,115,
tb_0018_c02,1.689177,1.104294,0.0,3.514851,115,
tb_0018_c03,0.991167,0.0,2.396264,5.883777,114,
tb_0018_c04,1.491684,0.0,0.0,3.107505,115,
tb_0019_c01,1.219145,0.0,0.0,1.994459,114,
tb_0019_c02,1.039696,0.0,0.0,2.022112,115,
tb_0019_c03,1.172711,0.0,0.0,1.142288,109,
tb_0019_c04,1.903879,0.0,0.0,5.478285,115,
tb_0019_c05,1.249159,0.0,0.0,2.85976,115,
tb_0019_c06,0.539429,0.0,0.0,1.407512,115,
tb_0019_c07,0.482182,0.0,0.0,2.895582,115,
tb_0019_c08,0.773418,0.0,0.0,3.581477,115,
tb_0019_c09,0.762225,0.0,0.0,3.225814,82,low_n
tb_0019_c10,1.876628,0.0,0.0,0.624694,82,low_n
tb_0019_c11,0.874793,0.0,0.0,2.316255,82,low_n
tb_0019_c12,4.411794,0.0,0.0,11.189557,82,low_n
tb_0020_c02,4.451108,3.521428,0.0,14.732475,115,
tb_0020_c06,0.400357,0.0,0.0,1.40671,114,
tb_0020_c07,0.272064,0.0,0.0,1.950662,115,
tb_0020_c08,0.373722,0.0,0.0,2.379471,115,
tb_0020_c09,0.490472,0.0,0.0,1.561133,115,
tb_0020_c10,-0.025686,0.0,0.0,4.764965,115,
tb_0020_c11,0.373722,0.0,0.0,2.379471,115,
tb_0020_c12,0.222616,0.0,0.0,1.08662,115,
tb_0020_c13,0.0,1.049543,-0.444117,-2.399422,80,low_n
tb_0021_c01,1.335155,1.369823,0.0,3.121979,115,
tb_0021_c02,1.16428,0.0,0.0,1.200779,114,
tb_0021_c03,4.296165,0.0,0.416842,11.234198,115,
tb_0021_c04,0.093902,0.0,-1.717139,3.946266,115,
tb_0021_c05,0.49021,0.926977,0.0,0.83291,115,
tb_0021_c06,1.483986,2.636356,0.0,4.124368,115,
tb_0021_c07,-0.275377,0.070843,0.0,4.320011,115,
tb_0022_c02,2.49869,0.0,0.0,4.241753,114,
tb_0022_c03,4.798642,-3.437502,0.0,11.495292,115,
tb_0022_c04,4.798642,-3.437502,0.0,11.495292,115,
tb_0022_c06,1.862775,0.250997,0.0,5.541188,115,
tb_0023_c02,0.557279,0.0,0.0,1.799254,114,
tb_0023_c03,1.095643,0.0,0.0,3.879882,115,
tb_0023_c06,1.017201,0.0,0.0,4.96046,114,
tb_0024_c04,1.466204,0.0,0.0,3.072507,114,
tb_0024_c05,0.0,1.402575,0.387022,0.969324,111,
tb_0024_c06,1.196336,0.0,0.0,2.374087,115,
tb_0024_c10,0.149017,0.0,0.0,1.75352,114,
tb_0024_c11,0.160263,0.0,0.0,2.764299,115,
tb_0025_c01,1.050689,0.0,0.0,4.24783,114,
tb_0025_c02,-0.023164,0.0,0.0,4.762046,115,
tb_0025_c04,0.495345,0.0,0.0,1.560886,115,
tb_0025_c05,0.118675,0.0,0.0,2.97401,114,
tb_0025_c06,-0.185781,0.0,0.0,1.764647,113,
tb_0025_c07,0.751399,0.0,0.356791,3.898235,114,
tb_0025_c11,1.727119,-1.981425,0.0,6.065995,113,
tb_0025_c12,0.0,0.0,-0.918877,3.176437,115,
tb_0026_c02,2.178194,0.0,0.0,5.003296,115,
tb_0026_c03,1.077414,0.0,0.0,4.301862,115,
tb_0026_c04,4.356444,0.0,0.0,11.457462,115,
tb_0026_c12,0.632314,0.0,0.0,3.917225,115,
tb_0026_c14,1.877213,0.0,0.0,3.74949,115,
tb_0027_c07,4.356444,0.0,0.0,11.457462,115,
tb_0028_c02,1.296623,1.494588,0.0,4.682239,115,
tb_0028_c04,0.984505,0.0,0.0,-1.28531,110,
tb_0028_c05,-0.104016,0.660638,0.0,4.411066,114,
tb_0028_c07,1.265812,-0.844588,0.0,3.407027,115,
tb_0028_c08,0.682955,1.891607,0.0,3.986895,114,
tb_0028_c09,1.885248,0.0,0.0,5.425474,114,
tb_0028_c10,0.249039,0.088591,0.0,1.013226,109,
tb_0028_c11,4.074098,3.0689,0.0,13.302216,78,low_n
tb_0029_c02,1.097189,0.0,0.0,0.552325,115,
tb_0029_c03,1.662318,0.0,0.0,1.805386,115,
tb_0029_c04,5.246795,0.0,-0.637093,12.657957,115,
tb_0030_c01,0.0,0.862775,0.0,1.407508,105,
tb_0030_c04,0.797622,0.649487,0.0,1.417486,115,
tb_0030_c07,2.59505,1.055068,0.0,6.734821,113,
tb_0030_c08,3.904436,-3.649231,0.0,5.954669,73,low_n
tb_0031_c01,0.0,0.962831,0.0,1.065028,114,
tb_0031_c02,0.17784,0.602741,0.0,2.595949,115,
tb_0031_c04,0.895329,0.0,0.0,-0.37367,113,
tb_0031_c05,0.593345,0.0,0.0,2.927822,115,
tb_0031_c06,0.967018,0.0,0.0,2.961913,115,
tb_0031_c08,0.679398,0.0,0.0,0.211227,110,
tb_0031_c09,-0.048066,0.0,0.0,0.628642,114,
tb_0031_c10,0.498323,0.0,0.0,3.137326,115,
tb_0031_c11,0.832334,0.0,0.0,1.449651,110,
tb_0031_c12,1.121275,0.0,0.0,3.555579,114,
tb_0031_c13,-0.242636,0.262037,0.0,1.77278,114,
tb_0032_c02,1.405932,0.271737,0.0,3.308032,115,
tb_0032_c03,1.162041,0.244704,0.0,2.856567,115,
tb_0032_c04,4.451108,3.521428,0.0,14.732475,115,
tb_0032_c05,0.0,0.807981,0.0,0.239225,114,
tb_0032_c06,0.0,0.0,-0.651028,1.292707,112,
tb_0033_c01,0.0,1.930857,0.0,0.187333,115,
tb_0033_c02,0.0,1.921884,0.0,1.290382,114,
tb_0033_c03,4.325184,0.0,0.0,11.383101,114,
tb_0034_c01,0.895293,0.019582,0.0,3.117655,115,
tb_0034_c02,0.938662,0.507777,0.0,4.29903,114,
tb_0034_c05,0.839489,0.0,0.0,1.2966,115,
tb_0034_c07,1.903879,0.0,0.0,5.478285,115,
tb_0035_c01,1.060249,0.502278,0.0,0.924813,113,
tb_0035_c02,0.0,1.301523,0.0,2.398434,114,
tb_0036_c01,0.820434,0.0,0.0,-1.069432,109,
tb_0036_c02,4.356444,0.0,0.0,11.457462,115,
tb_0036_c03,1.175286,0.0,0.0,4.317661,113,
tb_0036_c05,2.917338,0.0,0.0,5.739671,115,
tb_0036_c09,4.356444,0.0,0.0,11.457462,115,
tb_0036_c10,4.356444,0.0,0.0,11.457462,115,
tb_0037_c01,1.498364,1.022244,0.0,4.970734,115,
tb_0038_c01,0.515832,0.0,0.0,2.251085,115,
tb_0038_c02,1.074294,0.0,0.0,2.700506,115,
tb_0038_c03,1.903879,0.0,0.0,5.478285,115,
tb_0038_c04,1.331434,1.177686,0.0,1.902993,114,
tb_0038_c05,1.61277,0.0,0.0,4.54093,115,
tb_0038_c06,1.145234,0.0,0.0,3.346348,115,
tb_0039_c02,0.363948,0.0,0.0,3.842503,115,
tb_0039_c03,1.251197,0.0,0.0,0.139068,108,
tb_0039_c04,1.300716,0.0,0.0,1.861328,114,
tb_0039_c05,1.99011,0.0,0.0,4.401233,115,
tb_0039_c06,1.15357,0.0,0.0,3.318324,113,
tb_0039_c09,0.0,0.255018,0.088576,1.354778,112,
tb_0040_c01,0.761854,0.0,0.0,0.618131,113,
tb_0040_c02,0.0,1.124403,-0.221177,2.552009,114,
tb_0040_c03,0.704385,0.0,0.0,0.908056,112,
tb_0040_c04,1.049475,0.0,0.0,4.270786,115,
tb_0040_c06,0.0,0.0,-0.979572,2.114121,115,
tb_0041_c02,0.894272,0.648801,0.0,1.023341,114,
tb_0041_c03,0.327696,0.557089,0.0,3.095528,115,
tb_0041_c04,-0.998822,1.999131,0.0,4.083142,115,
tb_0041_c05,1.573522,0.0,0.0,0.517097,115,
tb_0041_c07,1.55666,0.0,0.0,0.257981,115,
tb_0042_c01,4.356444,0.0,0.0,11.457462,115,
tb_0042_c02,1.903879,0.0,0.0,5.478285,115,
tb_0042_c03,1.216335,0.0,0.0,3.002556,115,
tb_0042_c04,1.158786,0.0,0.0,3.360446,115,
tb_0042_c05,0.994927,0.0,-0.47292,4.42351,115,
tb_0042_c06,0.581151,0.0,0.0,2.264754,115,
tb_0042_c07,0.68952,0.0,0.0,1.063488,115,
tb_0042_c10,0.0,0.0,-0.597928,2.306814,81,low_n
tb_0043_c02,0.538963,0.0,0.0,3.452674,115,
tb_0043_c03,1.94768,0.0,0.0,0.21899,114,
tb_0043_c04,0.859712,4.143501,0.0,7.526314,114,
tb_0043_c05,1.073847,1.274322,0.0,1.796192,115,
tb_0043_c06,0.0,1.374557,0.0,-2.472304,111,
tb_0043_c08,1.380372,-0.168169,0.314713,2.023199,115,
tb_0044_c01,0.50566,0.0,0.0,2.128292,115,
tb_0044_c02,1.249304,0.0,0.0,2.859901,115,
tb_0044_c03,1.897202,0.0,0.0,4.00731,115,
tb_0044_c04,1.502602,4.401775,0.0,8.330427,115,
tb_0044_c05,0.61448,0.0,0.0,1.264591,115,
tb_0044_c06,0.862535,0.0,0.0,2.698636,115,
tb_0045_c06,3.573936,0.0,5.236289,11.686251,115,
tb_0045_c09,1.049475,0.0,0.0,4.270786,115,
tb_0045_c11,0.632314,0.0,0.0,3.917225,115,
tb_0045_c12,0.498419,0.0,0.0,3.137349,115,
tb_0045_c13,0.0,0.765428,0.0,1.789209,80,low_n
tb_0046_c01,1.134769,0.0,0.0,1.870639,115,
tb_0046_c02,1.247605,0.0,0.0,1.110458,115,
tb_0046_c03,1.145939,0.0,0.0,1.495158,115,
tb_0046_c04,0.803792,0.0,0.491767,1.935097,115,
tb_0046_c05,0.0,3.698958,0.0,7.012537,115,
tb_0046_c06,1.853273,0.0,0.0,3.720218,115,
tb_0046_c07,1.903879,0.0,0.0,5.478285,115,
tb_0046_c08,0.261116,0.0,0.0,3.143468,115,
tb_0047_c04,1.019626,0.0,0.0,4.964753,114,
tb_0047_c07,1.501834,-0.858979,0.0,4.184468,114,
tb_0047_c08,1.862676,0.250894,0.0,5.540952,114,
tb_0047_c10,0.765813,0.0,0.0,0.997009,114,
tb_0048_c01,1.115795,0.0,0.0,3.902073,115,
tb_0048_c03,0.73006,0.0,0.0,0.74958,115,
tb_0048_c04,0.845754,0.0,0.0,2.13166,115,
tb_0048_c05,1.295095,0.0,0.0,2.743221,115,
tb_0048_c06,1.745598,1.38821,0.0,3.568426,115,
tb_0048_c08,1.201991,1.522913,0.0,3.805681,115,
tb_0048_c10,0.423537,0.736894,0.0,1.512257,114,
tb_0049_c01,0.284406,1.048434,0.0,-0.944199,114,
tb_0049_c02,1.61277,0.0,0.0,4.54093,115,
tb_0049_c03,1.095643,0.0,0.0,3.879882,115,
tb_0049_c04,1.99011,0.0,0.0,4.401233,115,
tb_0049_c06,0.653206,0.0,0.0,1.840295,115,
tb_0050_c03,1.575694,0.0,0.0,1.850594,114,
tb_0050_c04,1.150476,1.316894,0.0,0.113816,114,
tb_0050_c06,0.675398,0.788334,0.0,1.239772,113,
tb_0050_c08,4.451108,3.521428,0.0,14.732475,115,
tb_0051_c01,1.825905,0.0,0.0,0.636765,113,
tb_0051_c02,1.354343,0.0,0.0,0.896335,115,
tb_0051_c04,1.01464,0.0,0.0,4.952615,114,
tb_0051_c05,0.0,1.545035,0.0,-1.505696,113,
tb_0051_c06,1.332178,0.507177,0.0,-0.896032,114,
tb_0051_c07,0.706403,0.0,-0.433523,2.318673,115,
tb_0052_c02,0.416281,0.0,0.0,1.521907,113,
tb_0052_c03,4.356444,0.0,0.0,11.457462,115,
tb_0052_c04,0.409541,3.553259,0.0,7.271655,115,
tb_0052_c05,2.440525,1.20131,0.0,4.87988,115,
tb_0052_c06,0.808079,0.0,0.0,1.702592,115,
tb_0052_c07,0.790517,1.252874,0.0,1.648861,114,
tb_0052_c08,0.604396,0.0,0.0,0.213121,113,
tb_0052_c09,4.37161,3.522744,0.0,14.544466,113,
tb_0053_c01,4.798642,-3.437502,0.0,11.495292,115,
tb_0053_c03,2.022504,0.0,0.0,4.446304,115,
tb_0053_c04,2.291018,0.0,-0.372273,2.719368,114,
tb_0053_c05,1.121068,0.0,0.0,-0.240143,114,
tb_0053_c06,0.0,0.0,-1.03785,1.956313,115,
tb_0053_c09,0.696186,0.0,0.0,-0.528617,114,
tb_0053_c10,0.869393,0.0,0.0,2.703465,115,
tb_0054_c02,0.0,1.518521,0.0,-0.073184,115,
tb_0054_c03,0.357096,0.724001,0.0,-0.775162,115,
tb_0054_c04,0.359654,0.0,0.0,4.547992,115,
tb_0054_c05,1.203921,0.0,0.0,2.380255,115,
tb_0055_c03,0.517994,0.0,0.0,1.076313,115,
tb_0055_c05,0.975083,0.0,0.574582,3.331635,115,
tb_0055_c08,0.356941,0.0,0.0,2.889386,115,
tb_0056_c01,1.162341,1.447969,0.0,1.764863,114,
tb_0056_c02,2.802865,2.583196,0.0,6.076249,115,
tb_0056_c03,1.228775,1.367516,0.0,1.712838,113,
tb_0056_c04,1.154558,0.0,0.0,0.87482,113,
tb_0056_c06,0.79666,0.890013,0.0,1.534796,113,
tb_0056_c07,0.784968,0.0,0.0,2.474025,113,
tb_0057_c02,1.171108,0.0,0.0,2.703847,114,
tb_0057_c03,0.60353,0.0,0.0,1.0765,109,
tb_0057_c04,1.084025,0.0,0.544129,4.938484,115,
tb_0057_c05,0.680845,0.0,0.0,2.765675,115,
tb_0057_c06,0.0,1.236219,0.0,1.225727,114,
tb_0057_c07,0.72542,0.0,0.0,0.804866,111,
tb_0057_c08,0.675914,1.002812,0.0,-0.591958,115,
tb_0057_c09,0.445428,0.0,0.0,1.132426,111,
tb_0057_c10,1.027123,0.0,0.0,2.373174,115,
tb_0057_c11,1.587507,-1.936977,0.0,4.596402,115,
tb_0058_c01,1.194556,1.20631,0.0,2.465942,115,
tb_0058_c02,0.0,1.695269,0.0,-1.450437,109,
tb_0058_c03,1.520992,0.0,0.0,2.26789,115,
tb_0058_c04,1.610541,0.822233,0.0,2.03123,115,
tb_0058_c05,4.296165,0.0,0.416842,11.234198,115,
tb_0058_c07,1.021559,0.0,0.0,4.96756,115,
tb_0059_c01,2.542822,2.208744,0.0,4.514896,114,
tb_0059_c02,1.373083,-0.740831,0.0,5.245198,115,
tb_0059_c03,0.636156,1.697187,0.0,1.223382,115,
tb_0059_c04,1.106643,1.266648,0.0,1.656245,114,
tb_0059_c06,1.837952,0.0,0.741448,2.576078,115,
tb_0059_c07,1.354924,0.0,0.0,2.134378,115,
tb_0059_c08,1.186111,0.0,0.0,3.166767,115,
tb_0059_c09,1.46751,0.0,0.0,3.712897,115,
tb_0059_c10,1.112483,0.0,0.0,2.185736,115,
tb_0060_c01,0.702375,0.0,0.0,0.842698,114,
tb_0060_c02,0.68874,1.679108,0.0,2.275566,115,
tb_0061_c02,0.409541,3.553259,0.0,7.271655,115,
tb_0061_c03,-0.001451,1.182684,0.0,3.905242,115,
tb_0061_c04,2.178194,0.0,0.0,5.003296,115,
tb_0061_c05,1.226793,1.432959,0.0,2.473871,115,
tb_0061_c06,0.071479,2.117363,0.0,-0.648267,114,
tb_0061_c07,0.0,0.0,-0.56459,2.844052,113,
tb_0062_c01,0.0,1.63724,0.0,-3.361026,114,
tb_0062_c02,1.61277,0.0,0.0,4.54093,115,
tb_0062_c05,1.508811,0.0,0.0,4.046235,115,
tb_0063_c01,0.0,1.014986,0.0,-0.389859,110,
tb_0063_c03,1.865813,0.0,0.0,3.340173,115,
tb_0063_c04,0.993416,0.0,0.0,1.888189,115,
tb_0063_c05,1.274033,0.0,0.0,2.815824,113,
tb_0063_c06,1.110746,0.0,0.0,1.511571,113,
tb_0063_c08,0.502204,0.0,0.0,3.136529,114,
tb_0063_c10,1.049475,0.0,0.0,4.270786,115,
tb_0065_c01,1.61277,0.0,0.0,4.54093,115,
tb_0065_c02,4.356444,0.0,0.0,11.457462,115,
tb_0065_c03,0.773418,0.0,0.0,3.581477,115,
tb_0065_c04,4.356444,0.0,0.0,11.457462,115,
tb_0065_c05,2.606728,0.0,0.0,6.140284,115,
tb_0065_c08,0.0,0.0,-0.480554,2.419893,115,
tb_0066_c02,0.296279,0.957549,0.0,1.413293,115,
tb_0067_c02,4.451108,3.521428,0.0,14.732475,115,
tb_0067_c04,1.217383,0.821624,0.0,1.955399,115,
tb_0067_c06,0.990599,0.0,0.0,0.750688,114,
tb_0068_c02,0.773418,0.0,0.0,3.581477,115,
tb_0068_c04,4.356444,0.0,0.0,11.457462,115,
tb_0069_c05,4.798642,-3.437502,0.0,11.495292,115,
tb_0069_c07,0.762796,0.0,0.0,0.798823,114,
tb_0069_c09,1.418776,0.0,0.0,3.625191,109,
tb_0069_c11,2.373315,0.0,1.591143,3.888496,114,
tb_0069_c13,1.903879,0.0,0.0,5.478285,115,
tb_0069_c14,0.214156,0.0,0.0,2.735156,115,
tb_0069_c17,4.451108,3.521428,0.0,14.732475,115,
tb_0070_c01,0.77653,0.513986,0.0,1.749248,115,
tb_0070_c02,0.965961,0.447948,0.0,1.560147,115,
tb_0070_c03,1.903879,0.0,0.0,5.478285,115,
tb_0070_c04,2.61865,1.086301,0.0,6.809924,115,
tb_0070_c05,1.862775,0.250997,0.0,5.541188,115,
tb_0070_c06,1.455633,1.026559,0.0,4.912363,115,
tb_0070_c08,0.540839,0.0,0.0,1.266555,115,
tb_0071_c01,0.732411,0.0,0.0,2.99784,115,
tb_0071_c04,0.0,1.25162,0.0,-1.771556,112,
tb_0072_c01,0.0,0.800153,0.0,1.536717,112,
tb_0072_c04,0.674831,0.541257,0.0,-0.461779,115,
tb_0072_c05,0.805868,0.0,0.0,2.839351,115,
tb_0072_c06,0.760334,0.0,0.0,3.572011,115,
tb_0072_c07,0.677277,0.0,0.0,2.740997,114,
tb_0072_c08,0.451312,0.0,0.0,2.69419,115,
tb_0072_c09,0.732278,3.483159,0.781585,7.457558,115,
tb_0073_c01,2.36409,2.854689,0.0,4.291321,115,
tb_0073_c02,1.717374,0.0,0.0,2.070648,115,
tb_0073_c03,4.296165,0.0,0.416842,11.234198,115,
tb_0073_c06,2.33639,0.0,0.0,2.598794,115,
tb_0074_c05,0.746228,0.0,0.0,1.429317,115,
tb_0074_c08,1.318364,0.0,0.0,0.725689,115,
tb_0074_c09,0.764004,0.0,0.0,0.128485,115,
tb_0075_c02,0.999285,0.0,0.0,1.695511,115,
tb_0075_c03,5.184169,3.326936,-0.817369,12.298745,115,
tb_0075_c04,4.356444,0.0,0.0,11.457462,115,
tb_0075_c05,1.61277,0.0,0.0,4.54093,115,
tb_0076_c01,0.0,1.63758,0.0,-0.881882,114,
tb_0076_c03,1.373083,-0.740831,0.0,5.245198,115,
tb_0077_c02,6.40535,0.0,5.158831,12.928673,112,extreme_a
tb_0077_c03,1.645568,0.0,0.75152,4.346772,113,
tb_0077_c07,0.0,0.0,-0.317832,2.095704,115,
tb_0078_c02,0.155959,0.464624,0.0,1.217417,115,
tb_0078_c03,0.669525,0.247902,0.0,0.7484,115,
tb_0078_c05,5.12677,0.0,0.0,12.176016,115,
tb_0078_c17,0.0,1.213928,0.0,0.945862,115,
tb_0079_c01,1.94321,0.832593,0.0,4.78675,115,
tb_0079_c02,0.870533,0.474774,0.0,2.630278,114,
tb_0079_c03,0.114179,1.52485,0.0,3.768515,115,
tb_0079_c04,1.266236,0.413725,0.928548,3.001204,115,
tb_0079_c05,0.392921,0.922824,0.0,2.329352,115,
tb_0079_c06,0.684756,0.478215,0.0,1.248573,115,
tb_0079_c07,-0.234276,2.299031,0.0,3.522194,113,
tb_0079_c08,-0.152761,2.521923,0.0,3.55099,115,
tb_0079_c09,-0.039096,0.797387,0.0,1.05685,113,
tb_0079_c10,0.145305,0.636704,0.0,0.892474,114,
tb_0079_c11,0.0,1.042056,0.0,1.003864,114,
tb_0080_c02,1.009362,0.0,0.0,1.519413,115,
tb_0080_c03,1.775544,0.0,0.0,-0.388315,115,
tb_0080_c04,0.90165,0.0,0.0,0.252337,115,
tb_0080_c05,1.441172,0.0,0.0,-2.280407,115,
tb_0080_c06,1.192462,0.0,0.0,0.85564,115,
tb_0080_c09,1.026466,0.0,0.697106,1.693728,115,
tb_0080_c10,0.496098,0.0,0.0,1.726931,115,
tb_0080_c11,0.632314,0.0,0.0,3.917225,115,
tb_0080_c12,0.958839,0.0,0.0,0.000795,115,
tb_0081_c01,0.0,1.528949,0.0,-1.888118,115,
tb_0081_c07,0.781718,0.381967,0.0,2.389592,114,
tb_0081_c09,0.686359,0.0,0.0,3.879297,113,
tb_0081_c10,1.033797,0.0,0.0,1.359612,115,
tb_0082_c01,1.816388,0.0,0.0,0.951418,115,
tb_0082_c02,1.591446,0.0,0.0,1.864382,115,
tb_0082_c03,1.693229,0.0,0.0,2.547059,115,
tb_0082_c04,1.005366,0.0,0.0,2.808864,115,
tb_0082_c05,3.391566,0.0,0.0,0.488451,115,
tb_0082_c06,2.006153,0.0,0.0,1.331579,114,
tb_0083_c01,0.289472,0.0,0.0,2.901089,115,
tb_0083_c03,0.822798,0.0,-0.338684,1.624084,115,
tb_0083_c07,0.449932,0.948396,0.0,0.179682,112,
tb_0084_c02,0.371255,0.355365,0.0,1.170561,115,
tb_0084_c06,1.021559,0.0,0.0,4.96756,115,
tb_0084_c07,2.53438,0.0,0.0,4.577499,114,
tb_0085_c05,1.041663,0.133877,0.0,3.865788,115,
tb_0086_c01,5.089451,0.75264,0.0,6.97234,114,
tb_0086_c02,-0.998722,1.998969,0.0,4.083055,115,
