model,scenarios_administered,criteria_administered,stop_reason,precision_reached,judge_lookups,judge_missing,obs_acc,theta_full_correctness,theta_cat_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_full_scaffolding,theta_cat_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding
Qwen/Qwen2-1.5B,13,44,precision_reached,True,44,0,0.10097719869706841,-0.5558450406302707,-0.651392,-0.7324804307110806,-0.7270210458300621,0.348809,32,-1.2391418740936222,-1.532126,-1.895206308745109,-1.796092365905529,0.317215,19
Qwen/Qwen2-7B,6,28,precision_reached,True,28,0,0.29770765108663294,1.333375303250364,1.397042,1.3950552470966568,1.4621985723613613,0.20789,16,0.06642115873584753,-0.281636,-0.25629285121536555,-0.3129137640417289,0.347286,20
Qwen/Qwen2.5-0.5B,13,48,precision_reached,True,48,0,0.06759561221464572,-1.3280329454814797,-0.628719,-0.7098765806667315,-0.6981596524387074,0.348829,34,-1.0239743675544815,-1.158881,-1.1346829835268566,-1.3439464825409615,0.283318,21
Qwen/Qwen2.5-0.5B-Instruct,9,42,precision_reached,True,42,0,0.09050445103857567,-0.7633335710828015,-0.228706,-0.31519232002779846,-0.30138710239739946,0.332864,34,-1.1502684211662542,-0.657706,-0.949860546774392,-0.8663692662100038,0.336079,20
Qwen/Qwen2.5-1.5B,7,33,precision_reached,True,33,0,0.19155740326191237,0.7999844992180877,1.032992,0.8237675236903768,0.9894798659771651,0.247622,25,-1.5531650702080804,-1.295018,-1.2269190899591709,-1.4104224675575825,0.307475,15
Qwen/Qwen2.5-1.5B-Instruct,4,27,precision_reached,True,27,0,0.24766777008727053,1.266066870957924,1.132849,0.9005953958564068,1.222039888256265,0.2609,19,-1.3487353524121302,-0.494317,-1.1799402846969365,-1.3790130539775438,0.292153,15
Qwen/Qwen2.5-3B,6,33,precision_reached,True,33,0,0.2897727272727273,1.3538531475001543,1.482559,1.4927237624124217,1.5404727764830555,0.212149,25,-0.7592477773355794,-0.867181,-0.7757951254447614,-1.0196182123142281,0.340178,18
Qwen/Qwen2.5-3B-Instruct,8,52,precision_reached,True,52,0,0.3985572587917042,2.1333333333398117,1.504316,1.7967741212828474,1.8563916866396062,0.235208,45,0.5028264550016861,0.592708,0.45144510134405763,0.4946749901506227,0.225548,18
Qwen/Qwen2.5-7B,13,51,precision_reached,True,51,0,0.3798982949446605,2.1333330974346305,1.727874,1.8282018316011088,1.7747652278817474,0.164206,42,1.0302766871079645,1.587826,1.5425700197914622,1.6109699405797442,0.169553,16
Qwen/Qwen2.5-7B-Instruct,13,59,precision_reached,True,59,0,0.5103139013452915,2.6666319768165128,2.53311,2.5124529713166295,2.5540968921779954,0.172374,56,1.3388480478277263,1.110781,1.2035601981728097,1.1693263837284766,0.226798,17
Qwen/Qwen2.5-Coder-7B,8,45,precision_reached,True,45,0,0.34695704057279236,1.8007796272874186,1.311148,0.98442136784965,1.3193825739623604,0.265891,34,-0.015430567237183362,-0.14855,-0.06851584007893502,-0.03368913735857827,0.281715,17
Qwen/Qwen2.5-Math-7B,5,36,precision_reached,True,36,0,0.36628079548827547,2.1334101360239375,1.852398,1.76457287623826,2.225342779683414,0.253821,26,-1.5510368486466517,-0.807877,-0.9948537327872934,-1.1036799483895934,0.314113,16
Qwen/Qwen3-0.6B,9,38,precision_reached,True,38,0,0.21241541629891145,1.066666673438853,1.997451,2.6015315630502003,3.1437388525061123,0.292439,24,-1.721617658265959,-1.573339,-1.9132800194138866,-1.9990349190678285,0.299613,19
Qwen/Qwen3-1.7B,7,31,precision_reached,True,31,0,0.4643488509133765,2.666666666668728,2.245719,2.3245452534431643,2.587780001752332,0.302987,22,-1.9296958129685864,-1.470652,-1.3685313035836377,-1.6578058268588056,0.347231,18
Qwen/Qwen3-4B,10,55,precision_reached,True,55,0,0.5998823183289202,3.7333333333484484,3.495686,3.5133581250377524,3.6101161978465837,0.203406,45,-1.966966679449938,-1.216126,-1.4730064655687796,-1.498803331382467,0.245728,19
TinyLlama/TinyLlama-1.1B-Chat-v1.0,16,52,precision_reached,True,52,0,0.04053254437869822,-2.381521142576596,-1.458295,-1.803237228185449,-2.1093973934307306,0.348292,40,-1.1439627817992242,-1.211005,-1.2808501247866588,-1.4812213734235529,0.334783,19
allenai/OLMo-2-0425-1B,8,33,precision_reached,True,33,0,0.10434525569021579,-0.7963937458234788,0.161828,0.0951847674563722,0.21466056018036922,0.334293,22,-0.2851440422761627,-0.16116,-0.12748141859249654,-0.19250155652395895,0.341923,21
allenai/OLMo-2-1124-7B,9,36,precision_reached,True,36,0,0.24754244861483468,1.0666666589603846,1.036578,0.854802143316327,1.1246591149445284,0.259385,26,-0.41456159501652884,-0.807263,-0.7850863683983828,-0.9313750832846477,0.308407,17
bigscience/bloom-1b1,12,50,precision_reached,True,50,0,0.03799705449189985,-4.300106632415083,-1.828926,-2.4060275184650144,-3.2805317375108314,0.342192,39,0.29854064059127516,0.319512,0.33349971940145845,0.35571641583883,0.31089,23
bigscience/bloom-1b7,8,40,precision_reached,True,40,0,0.02888299440023578,-4.838748849516922,-1.279485,-1.9230047051145855,-2.7995370442175544,0.339283,33,-0.10128777086404654,0.102839,0.030001285502802077,0.08871911515222936,0.327669,15
bigscience/bloom-3b,12,46,precision_reached,True,46,0,0.03356890459363958,-3.790779903914266,-1.521984,-2.200975049888351,-3.220250214446545,0.346748,38,-0.16948784863177369,0.262959,-0.007767339131931921,0.11359362730853481,0.348369,15
bigscience/bloom-560m,15,55,precision_reached,True,55,0,0.02925531914893617,-5.681829101709482,-1.943386,-2.6810191942274963,-3.5649602187060867,0.319996,47,0.255083309966548,0.717114,0.7435217761624726,0.7903381658670321,0.313663,17
bigscience/bloom-7b1,12,57,precision_reached,True,57,0,0.04423990498812352,-2.8142526429190733,-1.601018,-2.3234089670192115,-3.8505982465375834,0.335989,46,-0.19285918624823328,0.193463,0.1898847530864758,0.24696182034223943,0.339486,23
bigscience/bloomz-1b7,11,52,precision_reached,True,52,0,0.05320081847413037,-5.593687081655051,-1.771081,-2.456255523238572,-3.8263767705767116,0.338136,45,1.581009044909261,0.946107,1.0609350719700925,2.457427125441062,0.339773,16
bigscience/bloomz-3b,13,60,precision_reached,True,60,0,0.05122950819672131,-5.122806144322404,-2.303343,-2.7081606941078404,-3.310332676751563,0.338073,52,1.394395766362864,1.240816,1.1043125895625518,2.199811378629565,0.338081,16
bigscience/bloomz-7b1,11,53,precision_reached,True,53,0,0.06479038405159777,-5.224716587555157,-2.049202,-2.8346378388978666,-5.294286551326675,0.349977,41,2.4521774600484103,1.539843,1.7806100383906749,3.2311534592591897,0.321417,24
deepseek-ai/deepseek-coder-6.7b-base,11,45,precision_reached,True,45,0,0.09396170839469808,-0.8497507046487964,-0.731914,-0.9115957526535687,-0.8826573717829527,0.310678,36,-0.28000862735705023,-0.207705,-0.30182326984911667,-0.27185442495456924,0.313174,15
deepseek-ai/deepseek-llm-7b-base,10,38,precision_reached,True,38,0,0.056312981624184945,-2.2491556916023487,-1.176922,-1.7048028235200285,-2.101824370102338,0.341591,30,-0.060567512656118115,-0.181501,-0.233999091082483,-0.23375989216484797,0.317389,16
deepseek-ai/deepseek-math-7b-base,9,52,precision_reached,True,52,0,0.03858615611192931,-4.104487568588899,-1.795314,-2.4038798252448728,-3.58399183136443,0.349592,42,0.413590461791304,0.734796,0.6989406141337339,0.8299855511256644,0.34682,24
facebook/opt-1.3b,10,48,precision_reached,True,48,0,0.08135095447870778,-2.0986199882713654,-1.450757,-2.0214515019981185,-2.595368259103644,0.349209,39,0.917107852740956,0.545362,0.5311918236650855,0.7018219295834122,0.339151,16
facebook/opt-2.7b,8,41,precision_reached,True,41,0,0.0811764705882353,-2.077623521671378,-1.31041,-1.7809923988812095,-2.053080809482039,0.331651,35,0.9832310444274407,0.703222,0.8248603219967605,1.0933494522515261,0.319718,19
facebook/opt-6.7b,11,44,precision_reached,True,44,0,0.07119741100323625,-2.2768316882714204,-1.293399,-1.5050715634177805,-1.6577620885092532,0.339222,36,0.7506270016378297,0.781965,0.9749626555644167,1.217624498949073,0.3309,17
google/gemma-2-2b,12,45,precision_reached,True,45,0,0.0915805022156573,-1.018077857074627,-0.787595,-0.9449109724272551,-0.8982389690673517,0.317687,35,-0.09145764597674554,0.049465,0.08151149694604388,0.10775813168578335,0.342657,17
h2oai/h2o-danube2-1.8b-base,10,47,precision_reached,True,47,0,0.06963706107996459,-1.3341422626028816,-0.561747,-0.6749713946905052,-0.5989557741001379,0.340385,37,-0.5083039137529526,-0.089007,-0.18685247832819601,-0.10238946555145041,0.331739,22
h2oai/h2o-danube3-4b-base,11,40,precision_reached,True,40,0,0.14750221696718888,0.038264620829165465,0.258311,0.16751734690465495,0.2522087215058545,0.311249,27,-0.8501677225745055,-0.775982,-0.8493824143169021,-0.8764317705903273,0.307935,17
ibm-granite/granite-3.0-2b-base,8,44,precision_reached,True,44,0,0.20688622754491018,0.7999891152706966,0.675697,0.6051454690035226,0.6374984743568023,0.297048,36,0.11360431238028053,0.60991,0.6679982852223435,0.6375366754418911,0.281858,17
ibm-granite/granite-3.1-2b-base,9,40,precision_reached,True,40,0,0.20280764635603346,0.7998784001226936,0.881407,0.7539515642749696,0.8857252166643134,0.251545,29,-0.13859299792108185,0.651635,0.3990859261094583,0.35221343158768736,0.34114,18
ibm-granite/granite-3.1-2b-instruct,8,46,precision_reached,True,46,0,0.2851178049507903,1.333333315762735,1.648666,1.6742746078310775,1.785693565331606,0.298699,39,-0.026929119297382627,-0.391448,-0.4356466055613432,-0.38343165821087144,0.332787,16
lmsys/vicuna-7b-v1.5,9,32,precision_reached,True,32,0,0.1528358208955224,-0.0008067782155686333,-0.190054,-0.24863361242942963,-0.21589565724610219,0.339132,23,0.2307075710222061,0.45773,0.5846741561672804,0.4610519596457459,0.342392,16
meta-llama/Llama-3.2-1B,14,50,precision_reached,True,50,0,0.04892601431980907,-2.755591469086651,-1.469892,-1.7818084260056297,-2.046099694706163,0.34693,38,0.008026458965014261,0.341446,0.47022661712570374,0.45661775513496244,0.332185,19
meta-llama/Llama-3.2-1B-Instruct,12,44,precision_reached,True,44,0,0.10424133811230585,-0.32935312909128533,-0.663549,-0.7752113186029496,-0.7658182295196087,0.333135,35,-1.363249549186217,-1.04617,-1.0740910417914225,-1.307012353123984,0.336279,15
meta-llama/Llama-3.2-3B,9,38,precision_reached,True,38,0,0.11863408890197233,-0.29424593747848804,0.196162,0.10149021402946241,0.13453659922862726,0.301865,29,-0.24151909605774818,0.145329,0.14091804657081633,0.07495600579451013,0.329014,15
meta-llama/Llama-3.2-3B-Instruct,10,57,precision_reached,True,57,0,0.2798798798798799,1.0666668088358737,1.394768,1.3547641112037663,1.3417137918109914,0.211636,48,1.5338154348919084,0.661583,0.8071347581677325,0.6614006706949365,0.273132,17
microsoft/Phi-3-mini-4k-instruct,6,34,precision_reached,True,34,0,0.1705150976909414,0.2786867925294799,0.350511,0.26788484243644417,0.38174122487293377,0.278697,24,0.4386268854976811,0.429587,0.3915347865427996,0.49371777691991503,0.306627,16
microsoft/Phi-3.5-mini-instruct,7,33,precision_reached,True,33,0,0.27364364067595615,1.333333336730422,1.355083,1.485042715608672,1.5695156956712393,0.269608,23,-0.9753002332360808,-0.868804,-1.0212849167757148,-1.1771899764295233,0.304274,17
microsoft/phi-1_5,13,52,precision_reached,True,52,0,0.05434782608695652,-2.239859177270154,-1.222396,-1.4017898831154598,-1.5498630089431673,0.346255,42,-0.05273985609369358,0.250737,0.22293027340921054,0.305883114616949,0.34455,22
microsoft/phi-2,10,38,precision_reached,True,38,0,0.15920545508449452,0.028935337130178384,-0.417877,-0.4824057765662898,-0.45818712347655854,0.340873,30,0.3090059641077526,-0.101635,-0.12394352664376135,-0.08755932652726224,0.345307,17
mistralai/Mistral-7B-Instruct-v0.3,5,33,precision_reached,True,33,0,0.25431804645622397,1.0666666565442497,1.02731,0.8357379577471242,0.9578330316321282,0.265817,23,0.5689831525251521,0.224663,0.24962577087593438,0.26102806879069057,0.273142,16
mistralai/Mistral-7B-v0.1,8,40,precision_reached,True,40,0,0.19817629179331306,0.5333208056477301,0.444768,0.27966378105100237,0.31893013469299164,0.34884,31,0.04740340622305671,0.161009,0.1865005405282086,0.28072659372724,0.284035,15
mistralai/Mistral-7B-v0.3,6,40,precision_reached,True,40,0,0.210880195599022,0.7999975324517524,0.496186,0.3667581346124864,0.534165411788939,0.313099,31,0.2544291443495554,0.30423,0.24223893356632625,0.34141521123882623,0.269155,16
nvidia/Nemotron-Mini-4B-Instruct,7,33,precision_reached,True,33,0,0.1416270783847981,-0.0021513404428106786,1.056338,0.8441158103572367,1.199341277542958,0.295933,22,-0.3439715860793451,-0.560292,-0.851664344956481,-0.8948971137045526,0.287087,16
openai-community/gpt2,11,50,precision_reached,True,50,0,0.045441219583699795,-5.26228460910416,-1.746918,-2.395982587223143,-3.2515814749138885,0.332663,39,1.194640674574717,1.112081,1.4956963335122528,2.4010741814946917,0.318809,21
openai-community/gpt2-large,9,43,precision_reached,True,43,0,0.05742748315265163,-3.6565197798162865,-1.481576,-2.0979422036200535,-2.6554788905978124,0.337989,36,1.0501319104009403,0.783183,0.9453451110048229,1.2666094872923848,0.331914,17
openai-community/gpt2-medium,9,45,precision_reached,True,45,0,0.04136110296274567,-5.761169219246097,-2.049163,-2.5819512112868668,-3.4214558279299494,0.338866,39,1.0628767681849178,1.187256,1.4421640822082094,2.387915105086493,0.348549,20
openai-community/gpt2-xl,11,50,precision_reached,True,50,0,0.057822130906956266,-3.434934136325749,-2.004031,-2.32882233233961,-2.6707755756314717,0.328758,44,1.0907679770095764,1.063654,1.0447746798371524,1.2387059831352096,0.320303,15
openbmb/MiniCPM-2B-sft-bf16,12,46,precision_reached,True,46,0,0.05532666274278988,-2.371219458771086,-1.286311,-1.752500758718257,-2.02415159649742,0.332051,39,0.3012737062605463,0.025688,-0.1725065135584747,-0.18323974449886282,0.333025,18
stabilityai/stablelm-2-1_6b,10,43,precision_reached,True,43,0,0.06403068751844201,-2.110541268743973,-1.126287,-1.5259171837778294,-1.7123430931177124,0.348911,31,0.08149004756243447,0.199918,0.061736690144850094,0.10242420514725156,0.341764,21
stabilityai/stablelm-2-zephyr-1_6b,12,46,precision_reached,True,46,0,0.07136537894426423,-1.196830265577485,-1.009791,-1.7276591610284704,-2.2160594599435797,0.33487,35,-1.0966114008224386,-0.481064,-0.7778236702711532,-0.8210462584866549,0.334523,21
stabilityai/stablelm-3b-4e1t,11,38,precision_reached,True,38,0,0.06000591191250369,-2.0769918908623946,-0.795169,-1.0593905945120983,-1.1547661796691353,0.344522,29,-0.25245564542828475,-0.382024,-0.5833406311728949,-0.574759398862465,0.327865,15
stabilityai/stablelm-zephyr-3b,10,43,precision_reached,True,43,0,0.08558692421991085,-0.7994164936397911,-0.517216,-0.6049372434081537,-0.556119552652971,0.345314,29,-1.3113451257931736,-0.514469,-0.5368832335891178,-0.5333497222186212,0.335849,21
tiiuae/Falcon3-1B-Base,8,30,precision_reached,True,30,0,0.1463198344664499,0.25640476198506973,0.228282,0.2132737453122252,0.3682399916315337,0.316275,18,-1.0180148899384138,-1.000211,-1.3013393764206795,-1.3969601937387859,0.3466,18
tiiuae/Falcon3-3B-Base,7,34,precision_reached,True,34,0,0.304282719377059,1.5999990692260773,1.26143,1.265560095993767,1.4677712727509664,0.330132,27,-1.0295964200373517,-1.281751,-1.2275015244881304,-1.464774582703251,0.338703,15
tiiuae/Falcon3-7B-Base,8,38,precision_reached,True,38,0,0.40017931858936046,2.1335117407201856,2.007883,2.1749861021998997,2.378542819015979,0.20401,32,-0.17041972112426115,0.19008,0.031413911243978604,0.1804176788379661,0.271387,18
togethercomputer/RedPajama-INCITE-7B-Base,11,62,precision_reached,True,62,0,0.03801945181255526,-3.7577789023409682,-1.804237,-2.4107100935239667,-3.5156131495023875,0.338043,52,0.17446105053396768,0.417757,0.34787710919172204,0.4824073723741066,0.327855,26
togethercomputer/RedPajama-INCITE-Base-3B-v1,12,52,precision_reached,True,52,0,0.04979496192149971,-3.6645120670787765,-1.831469,-2.4408883764440317,-3.5888777997935364,0.348475,42,0.7790038548124083,0.824411,0.8790368016708464,1.0295342907533613,0.325766,24
