model,family,fold,fit_grid,ridge,quadrature_method,quadrature_nodes_requested,quadrature_nodes_effective,linear_bound,fit_cache_sha256,n_items_before_policy,n_items_after_policy,n_nonpositive_items,theta_full,theta_reference,se_full,se_reference,theta_heldout,se_heldout,posterior_tail_mass_full,posterior_tail_mass_heldout,observed_pass_rate,predicted_pass_rate_reference,theta_online,theta_eap,theta_mwle,mwle_converged,predicted_pass_rate_online,predicted_pass_rate_eap,predicted_pass_rate_mwle,scenario_order,criterion_order,scenarios_administered,criteria_administered
ibm/PowerLM-3b,powerlm,0,61,0.001,normal_trapezoid,401,401,8.0,31ed6b9721754814e0882781eab8d7ac211c923d92f45a4b17d43b64aaf44cdd,2093,2087,6,0.4048741056912097,0.4048741056912097,0.030989436490534233,0.030989436490534233,0.30478313969349496,0.035691198787267495,0.0,0.0,0.5711547676090082,0.5373787444715427,-0.685551,-0.752357010354795,-0.7790193659806618,True,0.29616341443349825,0.2827556824439967,0.2774913947390987,"[""ifb_0313"", ""ifb_0437""]","[""ifb_0313_c01"", ""ifb_0313_c02"", ""ifb_0313_c03"", ""ifb_0313_c04"", ""ifb_0313_c05"", ""ifb_0313_c06"", ""ifb_0313_c07"", ""ifb_0313_c08"", ""ifb_0313_c09"", ""ifb_0313_c10"", ""ifb_0437_c01"", ""ifb_0437_c02"", ""ifb_0437_c03"", ""ifb_0437_c04"", ""ifb_0437_c05"", ""ifb_0437_c06"", ""ifb_0437_c07""]",2,17
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,exaone,1,61,0.001,normal_trapezoid,401,401,8.0,952624c9ba5d0e398e0f5202f7e92580d3da2a64edb9c69cdf0a28fb2a931504,2098,2086,12,2.547430423318491,2.547430423318491,0.03493094953460048,0.03493094953460048,2.5844815906350282,0.03320003076020842,0.0,0.0,0.8571428571428571,0.8374679100706705,1.599648,2.297551898627464,2.3908090525730126,True,0.7324144381360868,0.8127746097199283,0.8221195719426244,"[""ifb_0320"", ""ifb_0374""]","[""ifb_0320_c01"", ""ifb_0320_c02"", ""ifb_0320_c03"", ""ifb_0320_c04"", ""ifb_0320_c05"", ""ifb_0374_c01"", ""ifb_0374_c02"", ""ifb_0374_c03"", ""ifb_0374_c04"", ""ifb_0374_c05"", ""ifb_0374_c06"", ""ifb_0374_c07"", ""ifb_0374_c08"", ""ifb_0374_c09"", ""ifb_0374_c10"", ""ifb_0374_c11""]",2,16
OpenBMB/MiniCPM4-0.5B,minicpm,1,61,0.001,normal_trapezoid,401,401,8.0,952624c9ba5d0e398e0f5202f7e92580d3da2a64edb9c69cdf0a28fb2a931504,2098,2086,12,0.4641592246659151,0.4641592246659151,0.02986945691555588,0.02986945691555588,0.490064787854905,0.035526175914285675,0.0,0.0,0.5424460431654676,0.5438306318282279,2.226272,0.9202551089533305,0.5170354429338696,True,0.8053884941464722,0.6313627399985822,0.5550867263294164,"[""ifb_0052"", ""ifb_0172"", ""ifb_0287"", ""ifb_0439"", ""ifb_0415""]","[""ifb_0052_c01"", ""ifb_0052_c02"", ""ifb_0052_c03"", ""ifb_0172_c02"", ""ifb_0287_c01"", ""ifb_0287_c03"", ""ifb_0439_c01"", ""ifb_0439_c02"", ""ifb_0439_c03"", ""ifb_0439_c04"", ""ifb_0415_c01"", ""ifb_0415_c02"", ""ifb_0415_c03"", ""ifb_0415_c04"", ""ifb_0415_c05"", ""ifb_0415_c06"", ""ifb_0415_c07""]",5,17
allenai/OLMo-1B-hf,olmo,1,61,0.001,normal_trapezoid,401,401,8.0,952624c9ba5d0e398e0f5202f7e92580d3da2a64edb9c69cdf0a28fb2a931504,2098,2086,12,-4.56846659308508,-4.56846659308508,0.17783810830884683,0.17783810830884683,-4.53960378054842,0.19147393420508027,7.627182085052303e-29,4.0412682232815902e-25,0.013422818791946308,0.022771949523138244,-0.513025,-1.661508260645768,-1.551218355169985,True,0.33558555190399314,0.15653858593599831,0.16936057047631856,"[""ifb_0320"", ""ifb_0068"", ""ifb_0367"", ""ifb_0413""]","[""ifb_0320_c01"", ""ifb_0320_c02"", ""ifb_0320_c03"", ""ifb_0320_c04"", ""ifb_0320_c05"", ""ifb_0068_c01"", ""ifb_0068_c02"", ""ifb_0068_c03"", ""ifb_0367_c01"", ""ifb_0367_c02"", ""ifb_0367_c03"", ""ifb_0367_c04"", ""ifb_0413_c01"", ""ifb_0413_c02"", ""ifb_0413_c03"", ""ifb_0413_c04"", ""ifb_0413_c05"", ""ifb_0413_c06"", ""ifb_0413_c07""]",4,19
allenai/OLMo-2-0425-1B,olmo,1,61,0.001,normal_trapezoid,401,401,8.0,952624c9ba5d0e398e0f5202f7e92580d3da2a64edb9c69cdf0a28fb2a931504,2098,2086,12,-1.7724000806447866,-1.7724000806447866,0.04762309063117278,0.04762309063117278,-1.8049753959152104,0.06494022644034127,0.0,0.0,0.10354745925215723,0.1443953353075117,-0.964581,-1.953994220811088,-2.997104620247656,True,0.25138570836185736,0.12654416190676632,0.0606532776881788,"[""ifb_0217"", ""ifb_0459"", ""ifb_0254""]","[""ifb_0217_c01"", ""ifb_0217_c02"", ""ifb_0459_c01"", ""ifb_0459_c02"", ""ifb_0459_c03"", ""ifb_0459_c04"", ""ifb_0459_c05"", ""ifb_0459_c06"", ""ifb_0459_c07"", ""ifb_0459_c08"", ""ifb_0459_c09"", ""ifb_0254_c01"", ""ifb_0254_c02"", ""ifb_0254_c03"", ""ifb_0254_c04"", ""ifb_0254_c05""]",3,16
allenai/OLMo-2-0425-1B-DPO,olmo,1,61,0.001,normal_trapezoid,401,401,8.0,952624c9ba5d0e398e0f5202f7e92580d3da2a64edb9c69cdf0a28fb2a931504,2098,2086,12,1.3580510283357545,1.3580510283357545,0.04512096575716066,0.04512096575716066,1.4182591754581737,0.049878986051820215,0.0,0.0,0.6756238003838771,0.6991781063470011,2.41287,2.2350005548498753,2.3438027215419934,True,0.8241731874832264,0.8061802661023145,0.8173230483392039,"[""ifb_0052"", ""ifb_0071"", ""ifb_0462"", ""ifb_0287"", ""ifb_0439"", ""ifb_0336""]","[""ifb_0052_c01"", ""ifb_0052_c02"", ""ifb_0052_c03"", ""ifb_0071_c01"", ""ifb_0071_c02"", ""ifb_0462_c01"", ""ifb_0462_c02"", ""ifb_0462_c03"", ""ifb_0287_c01"", ""ifb_0287_c03"", ""ifb_0439_c01"", ""ifb_0439_c02"", ""ifb_0439_c03"", ""ifb_0439_c04"", ""ifb_0336_c01"", ""ifb_0336_c02"", ""ifb_0336_c04""]",6,17
allenai/OLMo-2-0425-1B-Instruct,olmo,1,61,0.001,normal_trapezoid,401,401,8.0,952624c9ba5d0e398e0f5202f7e92580d3da2a64edb9c69cdf0a28fb2a931504,2098,2086,12,1.3602623629088004,1.3602623629088004,0.045132663818777494,0.045132663818777494,1.4089368772862756,0.049925678512911985,0.0,0.0,0.6804222648752399,0.6997654700968268,0.910515,0.9156523740655584,0.8955689686676737,True,0.6295952914233316,0.6304786622484101,0.6270134610714587,"[""ifb_0320"", ""ifb_0089"", ""ifb_0065"", ""ifb_0207"", ""ifb_0380""]","[""ifb_0320_c01"", ""ifb_0320_c02"", ""ifb_0320_c03"", ""ifb_0320_c04"", ""ifb_0320_c05"", ""ifb_0089_c01"", ""ifb_0089_c02"", ""ifb_0089_c03"", ""ifb_0065_c01"", ""ifb_0065_c02"", ""ifb_0207_c01"", ""ifb_0207_c02"", ""ifb_0207_c03"", ""ifb_0207_c04"", ""ifb_0380_c01"", ""ifb_0380_c02"", ""ifb_0380_c03"", ""ifb_0380_c04"", ""ifb_0380_c05""]",5,19
nvidia/AceInstruct-1.5B,ace,1,61,0.001,normal_trapezoid,401,401,8.0,952624c9ba5d0e398e0f5202f7e92580d3da2a64edb9c69cdf0a28fb2a931504,2098,2086,12,1.9207338918806465,1.9207338918806465,0.04788589682943009,0.04788589682943009,1.907625459578104,0.0523520880667135,0.0,0.0,0.7841726618705036,0.7721693170998434,1.553128,1.6598716664465614,1.774055632405615,True,0.7261513293701595,0.7402098419953648,0.7546369585550342,"[""ifb_0217"", ""ifb_0207"", ""ifb_0065"", ""ifb_0362"", ""ifb_0372""]","[""ifb_0217_c01"", ""ifb_0217_c02"", ""ifb_0207_c01"", ""ifb_0207_c02"", ""ifb_0207_c03"", ""ifb_0207_c04"", ""ifb_0065_c01"", ""ifb_0065_c02"", ""ifb_0362_c01"", ""ifb_0362_c02"", ""ifb_0362_c04"", ""ifb_0362_c05"", ""ifb_0372_c01"", ""ifb_0372_c02"", ""ifb_0372_c03"", ""ifb_0372_c04"", ""ifb_0372_c05"", ""ifb_0372_c06""]",5,18
openbmb/MiniCPM-1B-sft-bf16,minicpm,1,61,0.001,normal_trapezoid,401,401,8.0,952624c9ba5d0e398e0f5202f7e92580d3da2a64edb9c69cdf0a28fb2a931504,2098,2086,12,-1.0527324270045066,-1.0527324270045066,0.04307918488584375,0.04307918488584375,-0.9224156316319194,0.044313107814477844,0.0,0.0,0.19367209971236818,0.2372005262372008,-0.215158,-0.2838769805195718,-0.19539694447158687,True,0.3966235582520587,0.38224701970438496,0.40080170737930715,"[""ifb_0052"", ""ifb_0068"", ""ifb_0367"", ""ifb_0320""]","[""ifb_0052_c01"", ""ifb_0052_c02"", ""ifb_0052_c03"", ""ifb_0068_c01"", ""ifb_0068_c02"", ""ifb_0068_c03"", ""ifb_0367_c01"", ""ifb_0367_c02"", ""ifb_0367_c03"", ""ifb_0367_c04"", ""ifb_0320_c01"", ""ifb_0320_c02"", ""ifb_0320_c03"", ""ifb_0320_c04"", ""ifb_0320_c05""]",4,15
openbmb/MiniCPM-2B-sft-bf16,minicpm,1,61,0.001,normal_trapezoid,401,401,8.0,952624c9ba5d0e398e0f5202f7e92580d3da2a64edb9c69cdf0a28fb2a931504,2098,2086,12,0.04728771940991386,0.04728771940991386,0.033019694014464765,0.033019694014464765,0.11444806080655444,0.038041204986900945,0.0,0.0,0.4378896882494005,0.4533004320925973,0.990384,0.9976443779882225,0.9975672316287558,True,0.6430820581363516,0.6442853543014501,0.6442725893521264,"[""ifb_0195"", ""ifb_0207"", ""ifb_0378"", ""ifb_0065"", ""ifb_0374""]","[""ifb_0195_c01"", ""ifb_0195_c02"", ""ifb_0207_c01"", ""ifb_0207_c02"", ""ifb_0207_c03"", ""ifb_0207_c04"", ""ifb_0378_c01"", ""ifb_0378_c02"", ""ifb_0378_c03"", ""ifb_0378_c04"", ""ifb_0378_c05"", ""ifb_0065_c01"", ""ifb_0065_c02"", ""ifb_0374_c01"", ""ifb_0374_c02"", ""ifb_0374_c03"", ""ifb_0374_c04"", ""ifb_0374_c05"", ""ifb_0374_c06"", ""ifb_0374_c07"", ""ifb_0374_c08"", ""ifb_0374_c09"", ""ifb_0374_c10"", ""ifb_0374_c11""]",5,24
openlm-research/open_llama_3b,open_llama,1,61,0.001,normal_trapezoid,401,401,8.0,952624c9ba5d0e398e0f5202f7e92580d3da2a64edb9c69cdf0a28fb2a931504,2098,2086,12,-3.216933131252423,-3.216933131252423,0.10912654777761424,0.10912654777761424,-3.1965745512956967,0.12009933787913069,1.363529996368003e-138,4.936089283688743e-116,0.040268456375838924,0.0522645945304437,-0.885783,-1.0598406667400992,-0.8473551119632946,True,0.26473414495921294,0.2360897232078084,0.27147720156751165,"[""ifb_0217"", ""ifb_0373"", ""ifb_0068"", ""ifb_0459""]","[""ifb_0217_c01"", ""ifb_0217_c02"", ""ifb_0373_c01"", ""ifb_0373_c02"", ""ifb_0373_c03"", ""ifb_0373_c04"", ""ifb_0373_c05"", ""ifb_0373_c06"", ""ifb_0373_c07"", ""ifb_0068_c01"", ""ifb_0068_c02"", ""ifb_0068_c03"", ""ifb_0459_c01"", ""ifb_0459_c02"", ""ifb_0459_c03"", ""ifb_0459_c04"", ""ifb_0459_c05"", ""ifb_0459_c06"", ""ifb_0459_c07"", ""ifb_0459_c08"", ""ifb_0459_c09""]",4,21
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,smol_llama,2,61,0.001,normal_trapezoid,401,401,8.0,1ad346747431d6ea674d1bc34bdee177d6cd5f57723b9ec3087f1d899b68d591,2092,2081,11,-5.059958656254153,-5.059958656254153,0.17380891738939866,0.17380891738939866,-5.241221847002147,0.19441496338200134,9.670110330736534e-20,2.6518839857427942e-12,0.010091302258529554,0.01588376721350588,-2.046987,-2.462422408886402,-2.086074986089161,True,0.1052727938592636,0.07607724377203498,0.10201703409406493,"[""ifb_0374"", ""ifb_0089"", ""ifb_0180""]","[""ifb_0374_c01"", ""ifb_0374_c02"", ""ifb_0374_c03"", ""ifb_0374_c04"", ""ifb_0374_c05"", ""ifb_0374_c06"", ""ifb_0374_c07"", ""ifb_0374_c08"", ""ifb_0374_c09"", ""ifb_0374_c10"", ""ifb_0374_c11"", ""ifb_0089_c01"", ""ifb_0089_c02"", ""ifb_0089_c03"", ""ifb_0180_c01"", ""ifb_0180_c02"", ""ifb_0180_c03""]",3,17
BEE-spoke-data/smol_llama-220M-openhermes,smol_llama,2,61,0.001,normal_trapezoid,401,401,8.0,1ad346747431d6ea674d1bc34bdee177d6cd5f57723b9ec3087f1d899b68d591,2092,2081,11,-2.449558204658386,-2.449558204658386,0.07730625575194038,0.07730625575194038,-2.3145030794913177,0.08055885120859474,2.9239855908686097e-296,3.158168030571775e-282,0.04517059106198943,0.07682334228474137,-1.88229,-2.1445314432350036,-2.1540420851276334,True,0.12036422325975622,0.09736985692518622,0.09663778985976657,"[""ifb_0035"", ""ifb_0301"", ""ifb_0143"", ""ifb_0059""]","[""ifb_0035_c01"", ""ifb_0035_c02"", ""ifb_0035_c03"", ""ifb_0035_c04"", ""ifb_0301_c01"", ""ifb_0301_c02"", ""ifb_0301_c03"", ""ifb_0301_c04"", ""ifb_0301_c05"", ""ifb_0301_c06"", ""ifb_0301_c07"", ""ifb_0301_c08"", ""ifb_0143_c01"", ""ifb_0143_c02"", ""ifb_0059_c01"", ""ifb_0059_c02""]",4,16
HuggingFaceTB/SmolLM2-360M,smollm,2,61,0.001,normal_trapezoid,401,401,8.0,1ad346747431d6ea674d1bc34bdee177d6cd5f57723b9ec3087f1d899b68d591,2092,2081,11,-2.9229611366531456,-2.9229611366531456,0.10171039834168563,0.10171039834168563,-3.074374657498071,0.12349644967352047,3.011458558112606e-168,1.902287903777878e-117,0.03940413262854397,0.054381543365448995,-1.63947,-1.7156424519000906,-1.7320877902152536,True,0.14639420032551412,0.13773260774418492,0.13592455590403513,"[""ifb_0052"", ""ifb_0089"", ""ifb_0198"", ""ifb_0416"", ""ifb_0125"", ""ifb_0059""]","[""ifb_0052_c01"", ""ifb_0052_c02"", ""ifb_0052_c03"", ""ifb_0089_c01"", ""ifb_0089_c02"", ""ifb_0089_c03"", ""ifb_0198_c01"", ""ifb_0198_c02"", ""ifb_0416_c01"", ""ifb_0416_c02"", ""ifb_0416_c03"", ""ifb_0416_c05"", ""ifb_0125_c01"", ""ifb_0125_c02"", ""ifb_0059_c01"", ""ifb_0059_c02""]",6,16
ibm-granite/granite-3.0-2b-base,granite,2,61,0.001,normal_trapezoid,401,401,8.0,1ad346747431d6ea674d1bc34bdee177d6cd5f57723b9ec3087f1d899b68d591,2092,2081,11,0.2321496667933954,0.2321496667933954,0.029732290123348635,0.029732290123348635,0.21114911377991452,0.03647921017816731,0.0,0.0,0.5370192307692307,0.5031310598054844,0.379397,0.4019887461427013,0.4282946981491333,True,0.5346541102891977,0.539413748670823,0.5449250640261761,"[""ifb_0035"", ""ifb_0137"", ""ifb_0384""]","[""ifb_0035_c01"", ""ifb_0035_c02"", ""ifb_0035_c03"", ""ifb_0035_c04"", ""ifb_0137_c01"", ""ifb_0137_c02"", ""ifb_0137_c03"", ""ifb_0137_c04"", ""ifb_0137_c05"", ""ifb_0384_c01"", ""ifb_0384_c02"", ""ifb_0384_c03"", ""ifb_0384_c04"", ""ifb_0384_c05"", ""ifb_0384_c06""]",3,15
ibm-granite/granite-3.1-2b-base,granite,2,61,0.001,normal_trapezoid,401,401,8.0,1ad346747431d6ea674d1bc34bdee177d6cd5f57723b9ec3087f1d899b68d591,2092,2081,11,0.1408383609552306,0.1408383609552306,0.02898752180346433,0.02898752180346433,0.07676408647697361,0.036923861710260054,0.0,0.0,0.5370192307692307,0.4828689706616884,-0.374417,-0.617589450145962,-0.3645005570326367,True,0.36707962419055196,0.3143314526813697,0.3692679213411966,"[""ifb_0032"", ""ifb_0376"", ""ifb_0035"", ""ifb_0374""]","[""ifb_0032_c01"", ""ifb_0032_c02"", ""ifb_0376_c01"", ""ifb_0376_c02"", ""ifb_0376_c03"", ""ifb_0376_c04"", ""ifb_0376_c05"", ""ifb_0376_c06"", ""ifb_0376_c07"", ""ifb_0376_c08"", ""ifb_0035_c01"", ""ifb_0035_c02"", ""ifb_0035_c03"", ""ifb_0035_c04"", ""ifb_0374_c01"", ""ifb_0374_c02"", ""ifb_0374_c03"", ""ifb_0374_c04"", ""ifb_0374_c05"", ""ifb_0374_c06"", ""ifb_0374_c07"", ""ifb_0374_c08"", ""ifb_0374_c09"", ""ifb_0374_c10"", ""ifb_0374_c11""]",4,25
