model,scenarios_administered,criteria_administered,stop_reason,precision_reached,judge_lookups,judge_missing,obs_acc,theta_full_correctness,theta_cat_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_full_scaffolding,theta_cat_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding
deepseek-ai/deepseek-coder-6.7b-base,231,1306,precision_reached,True,1306,0,0.08817025981205086,-0.8114363421730735,-0.622635,-0.7047234933037243,-0.703401083540113,0.121425,1196,-0.21482492799146627,-0.254802,-0.27444270164893264,-0.26415669905552347,0.299818,268
deepseek-ai/deepseek-llm-7b-base,185,952,precision_reached,True,952,0,0.052821795941062,-2.290312168851446,-2.241887,-2.4226037375521092,-2.579073951782317,0.238217,859,0.12314320536170917,-0.123467,-0.14258401402913579,-0.11127410214487846,0.298624,220
deepseek-ai/deepseek-math-7b-base,113,647,precision_reached,True,647,0,0.03624792473713337,-4.235961032585889,-2.944502,-3.5770601857067152,-4.825215532107737,0.299217,589,0.7829444493165716,1.363504,1.385612418579177,1.5239469002561161,0.29237,151
facebook/opt-1.3b,114,629,precision_reached,True,629,0,0.0763927192498621,-2.057410586871406,-2.057384,-2.1780358133129223,-2.339205071750812,0.280867,565,1.2897133072389846,1.513983,1.4825604983548533,1.6310010378928483,0.281339,165
facebook/opt-2.7b,187,1044,precision_reached,True,1044,0,0.07620099392600774,-2.0505533260493243,-1.876188,-1.961288418905592,-2.0343318187879067,0.205637,928,1.3089919875664973,0.973207,0.9516040155379616,1.0464953816787046,0.293246,248
facebook/opt-6.7b,194,1021,precision_reached,True,1021,0,0.06681391496410823,-2.3424952245236685,-1.833848,-1.8968594124900209,-1.9657497462763307,0.211737,929,1.0389512025930143,1.295919,1.282142481877534,1.4294959969124534,0.299257,216
google/gemma-2-2b,191,1048,precision_reached,True,1048,0,0.08592017738359202,-1.0082732298340484,-0.809528,-0.8281880910501265,-0.8322002750369675,0.171844,938,-0.03798474088236706,-0.211329,-0.2219462856064634,-0.2238170054405662,0.296345,249
h2oai/h2o-danube2-1.8b-base,187,975,precision_reached,True,975,0,0.06533776301218161,-1.3420890617250687,-1.424852,-1.503034825446724,-1.5411932930971919,0.19591,878,-0.37739294453153716,0.071163,0.0575111495636128,0.08394006869125968,0.297104,238
h2oai/h2o-danube3-4b-base,282,1540,precision_reached,True,1540,0,0.13841886269070736,0.20966859966059934,0.12624,0.10632738975500644,0.12622766224080073,0.096608,1398,-0.8176376397761257,-0.594734,-0.6143095733700973,-0.6433770206211127,0.298172,336
ibm-granite/granite-3.0-2b-base,134,716,precision_reached,True,716,0,0.19410112359550563,0.8000040259698971,0.854503,0.8262638994431057,0.8603784552163423,0.108286,646,0.1461895373332753,0.374319,0.33838125363679195,0.43225799237038576,0.297852,165
ibm-granite/granite-3.1-2b-base,52,255,precision_reached,True,255,0,0.1902493695713085,0.7999945858881456,0.907659,0.7821960483624794,0.8259262460573348,0.223027,223,-0.08273636877318753,0.865284,0.5666814375817415,0.7824378277402736,0.224446,68
ibm-granite/granite-3.1-2b-instruct,153,825,precision_reached,True,825,0,0.26748740906547286,1.3347056779546347,1.405913,1.3443662022082439,1.3891525652295664,0.093886,747,0.016719479416480658,0.327477,0.2518325797504328,0.3900790431950592,0.298064,185
lmsys/vicuna-7b-v1.5,133,730,precision_reached,True,730,0,0.1433370660694289,-6.40952898650732e-06,0.085181,0.06417516286754206,0.08746396029853751,0.138553,659,0.36656936026094245,0.384956,0.3582043415839023,0.453133374833909,0.299015,162
meta-llama/Llama-3.2-1B,263,1390,precision_reached,True,1390,0,0.04600280504908836,-2.8426214804267427,-2.296873,-2.550299932223368,-2.6818888014969864,0.194472,1269,0.284095941529686,0.731386,0.6272711056801269,0.700277324419899,0.298432,288
meta-llama/Llama-3.2-1B-Instruct,255,1317,precision_reached,True,1317,0,0.09773172780733688,-0.3044642739038378,-0.213184,-0.26166817368046824,-0.2503497555261464,0.109911,1189,-1.3613912260339376,-1.238857,-1.229868311597128,-1.366311370151178,0.268917,313
meta-llama/Llama-3.2-3B,152,811,precision_reached,True,811,0,0.11135672837800498,-0.2756178329001905,-0.165999,-0.19231673622989207,-0.17972991361372764,0.150694,723,-0.10852009035254921,-0.084125,-0.15878423899285568,-0.14380676941622655,0.297368,214
meta-llama/Llama-3.2-3B-Instruct,59,329,precision_reached,True,329,0,0.2624612785130949,1.0838963117560583,0.774287,0.8350116871014146,0.8449902039823511,0.176071,300,1.3324823007312596,1.812284,1.7213575431146424,1.7584772678212073,0.284546,66
microsoft/Phi-3-mini-4k-instruct,119,637,precision_reached,True,637,0,0.15995556789780616,0.5112643879225773,0.462554,0.3331496751415634,0.3565708539404244,0.149828,573,0.6607022606480767,0.706697,0.5758808552473479,0.6845790850515907,0.296624,159
microsoft/Phi-3.5-mini-instruct,108,577,precision_reached,True,577,0,0.25681691708402893,1.5730780189339106,1.500208,1.4350125296552592,1.4720644949914334,0.113393,519,-1.2171935702176369,-1.08594,-1.0275573637443791,-1.2360208438587628,0.29927,135
microsoft/phi-1_5,229,1269,precision_reached,True,1269,0,0.05102040816326531,-2.3306596263131096,-2.052209,-2.171199416068888,-2.25337957415206,0.197604,1150,0.13447667774889605,-0.205319,-0.23319607987377283,-0.22146706708214672,0.299448,289
microsoft/phi-2,204,1104,precision_reached,True,1104,0,0.1493741307371349,0.2527523108132775,0.133693,0.0940375982271758,0.11505599989104116,0.123036,1002,0.43022065360281303,0.581004,0.5430969779717016,0.6618246792973569,0.298371,223
mistralai/Mistral-7B-Instruct-v0.3,112,602,precision_reached,True,602,0,0.23854748603351955,1.06681123062986,1.466141,1.3595945840595307,1.4052781511072094,0.097438,552,0.7175972829396602,0.000623,-0.10846708021334528,-0.02618995723483802,0.299429,131
mistralai/Mistral-7B-v0.1,171,946,precision_reached,True,946,0,0.18570207917972087,0.7864273433295735,0.659737,0.6056684662064387,0.6395105624854617,0.10068,851,0.3028253572773185,0.371496,0.3576427324296358,0.4524468793958666,0.297662,220
mistralai/Mistral-7B-v0.3,145,755,precision_reached,True,755,0,0.19765110283586365,0.8000446279587808,0.895922,0.820244508300666,0.8582759677345864,0.12197,691,0.4655726296540975,0.606367,0.5119366425126084,0.6950202573615537,0.284973,156
nvidia/Nemotron-Mini-4B-Instruct,217,1196,precision_reached,True,1196,0,0.13283208020050125,-8.062604921794624e-05,0.032793,0.010520210885622393,0.027646765279028505,0.11137,1090,-0.19629786086396764,-0.149836,-0.19211012049995074,-0.17513664331107248,0.298995,258
openai-community/gpt2,191,1070,precision_reached,True,1070,0,0.042652724270776,-5.398024916622209,-3.49778,-4.093357645055057,-5.48649175745308,0.299052,971,1.6663560743302217,1.615982,1.5740203937866164,1.7392330510933542,0.29099,222
openai-community/gpt2-large,215,1200,precision_reached,True,1200,0,0.0539053905390539,-3.744539762512287,-2.901999,-3.4772790665209516,-3.9992348299594904,0.239477,1101,1.4184527424514446,1.219735,1.2253137111449666,1.341912482896307,0.296572,236
openai-community/gpt2-medium,473,2535,precision_reached,True,2535,0,0.038821585903083704,-5.924247313622551,-4.857978,-5.486230713346131,-8.380703686798405,0.299514,2300,1.416107717232418,1.334112,1.3452278345298698,1.4031717449530752,0.182751,553
openai-community/gpt2-xl,228,1249,precision_reached,True,1249,0,0.05428492697712869,-3.532540434781157,-3.511125,-3.8180071514319547,-4.569855456687705,0.29957,1129,1.3865815513410915,1.192342,1.1852904146702763,1.2711755837205372,0.238096,285
openbmb/MiniCPM-2B-sft-bf16,169,904,precision_reached,True,904,0,0.05194805194805195,-2.4912677930268425,-2.35188,-2.588535621214751,-2.8025359076765333,0.242332,810,0.5904124702673601,1.122393,1.1294667042992517,1.2456667243636332,0.295869,230
stabilityai/stablelm-2-1_6b,155,895,precision_reached,True,895,0,0.060077519379844964,-2.055028757586325,-1.639948,-1.7292088730200563,-1.7861823361422728,0.19706,810,0.41514697294452313,0.317069,0.24885347943130862,0.2975680151821455,0.298972,187
stabilityai/stablelm-2-zephyr-1_6b,286,1603,precision_reached,True,1603,0,0.06698034874065874,-1.2294486135534912,-1.072641,-1.1232607671491044,-1.1359298806852467,0.127709,1447,-1.0081442751371659,-1.073795,-1.1293682792820794,-1.2158712037249826,0.298863,369
stabilityai/stablelm-3b-4e1t,274,1514,precision_reached,True,1514,0,0.05629506378258458,-2.118216130346612,-1.86441,-1.9611937227765905,-2.010877094418712,0.173028,1381,-0.016115734778640894,-0.142138,-0.164415959817377,-0.14496112359137647,0.298004,329
stabilityai/stablelm-zephyr-3b,336,1793,precision_reached,True,1793,0,0.0802899358795651,-0.7926830767382882,-0.794075,-0.8142652130069036,-0.817010569741055,0.1261,1629,-1.3171549854701472,-1.714263,-2.0188601142287976,-2.287765143444876,0.297938,411
tiiuae/Falcon3-1B-Base,202,1049,precision_reached,True,1049,0,0.13730929264909847,0.26597669497774235,0.306068,0.26113185250862314,0.2765909740184988,0.116424,943,-1.1097320561834692,-0.725426,-0.8677628844775568,-1.027654679971339,0.298021,234
tiiuae/Falcon3-3B-Base,127,666,precision_reached,True,666,0,0.28531311429373774,1.6000588781172078,1.749102,1.755275610864899,1.7653814366157845,0.092513,596,-1.0888767127534194,-0.857492,-0.9196759603533222,-0.9661829539833036,0.299665,173
tiiuae/Falcon3-7B-Base,99,536,precision_reached,True,536,0,0.375280269058296,2.399999974068973,2.387355,2.3065165454432592,2.3176169824876562,0.076359,487,-0.09330280587173014,-0.29972,-0.3859805939049385,-0.24766604036900722,0.298427,109
togethercomputer/RedPajama-INCITE-7B-Base,179,1036,precision_reached,True,1036,0,0.03567477876106195,-3.8702515644809115,-3.188768,-3.6770520636049433,-4.605421140711235,0.299949,949,0.6306433156824633,0.875744,0.8427231568179349,0.952848847927388,0.292984,222
togethercomputer/RedPajama-INCITE-Base-3B-v1,214,1189,precision_reached,True,1189,0,0.04674182018146824,-3.7727363195069823,-2.638346,-3.1433248630258297,-3.414067347656196,0.208177,1094,1.176035378254808,0.729592,0.7097018028181291,0.7826551416687499,0.292924,240
01-ai/Yi-1.5-6B,179,987,precision_reached,True,987,0,0.20268787712561712,1.0521384193348402,0.945375,0.9332589503343103,0.9518107402462358,0.097776,891,-0.8128671205405682,-1.091358,-1.1514311372144057,-1.3058149418538911,0.299027,218
01-ai/Yi-1.5-6B-Chat,111,623,precision_reached,True,623,0,0.3069116840373011,1.6224521196303772,1.799314,1.7688413162792445,1.7745549852777194,0.104869,546,-0.8348538290543102,-0.500368,-0.5379816876069183,-0.5455923183824073,0.298668,180
01-ai/Yi-6B-200K,75,391,precision_reached,True,391,0,0.08804168952276467,-1.6224345546632057,-1.45263,-1.5449760832781572,-1.701134190921882,0.298888,347,1.1926632223328975,1.687165,1.5445768080088529,1.9789202754826358,0.283738,104
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,161,902,precision_reached,True,902,0,0.06884256719692813,-4.517662857640408,-3.533894,-4.322511429774474,-5.987043983789286,0.289954,821,3.052581570900796,2.585255,2.6005099853828746,3.730636955965671,0.299515,192
BEE-spoke-data/smol_llama-220M-openhermes,133,724,precision_reached,True,724,0,0.05019199122325837,-4.177679754580538,-2.938712,-3.4937616689603574,-4.426761423698665,0.28667,649,1.223732283605235,1.41586,1.336469578069693,1.4721583931210405,0.296055,173
BSC-LT/salamandra-2b,137,718,precision_reached,True,718,0,0.07679648930334614,-2.6223159141874017,-2.18964,-2.491651269232168,-2.7291638197809487,0.247062,643,1.445373520405618,0.766561,0.7858855546468797,0.8572303887735095,0.290911,174
BSC-LT/salamandra-2b-instruct,212,1146,precision_reached,True,1146,0,0.06637410861217773,-2.1724460288184364,-1.995407,-2.0605177998150914,-2.1548312151047115,0.229557,1041,0.2885210499470213,0.196973,0.2304266600252185,0.2545861274826278,0.293764,241
BSC-LT/salamandra-7b,123,684,precision_reached,True,684,0,0.1086121777290181,-1.0885808412484252,-1.059887,-1.0993296880262151,-1.1148163667232802,0.211702,617,1.0848918498210227,1.199164,1.1421219840801828,1.304335566820893,0.28962,155
BSC-LT/salamandra-7b-instruct,199,1121,precision_reached,True,1121,0,0.1151947339550192,-0.5296553482314413,-0.519365,-0.5474881421059725,-0.5448601005601541,0.13124,1028,-0.3146483271944051,-0.259383,-0.3199959185948567,-0.30691798064646675,0.297064,235
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,55,318,precision_reached,True,318,0,0.374108612177729,2.133333495426235,2.372632,2.349462408363578,2.3914131434071892,0.118064,288,-0.005814198328092352,-0.274761,-0.5889314311339657,-0.5078600870297659,0.29843,67
OpenBMB/MiniCPM4-0.5B,217,1166,precision_reached,True,1166,0,0.09736697750959956,-0.8165980502715334,-0.53234,-0.5472623967322334,-0.5429214356514097,0.144257,1045,-0.7795313763335356,-0.943564,-0.9063333255646573,-1.0395989447085094,0.299189,281
Qwen/Qwen1.5-1.8B,275,1481,precision_reached,True,1481,0,0.03510696653867252,-3.876432013619226,-3.214084,-3.86205152572989,-4.567805797385292,0.246418,1338,-0.26852132440734167,-0.396633,-0.4003813556526709,-0.4043338659291908,0.298255,327
Qwen/Qwen1.5-1.8B-Chat,231,1289,precision_reached,True,1289,0,0.06637410861217773,-1.837614387878737,-1.674889,-1.7309289302172906,-1.773038220724905,0.187331,1162,-0.7034609429355418,-0.393886,-0.41049726017747623,-0.41676764224860835,0.293618,290
ai-forever/mGPT,167,907,precision_reached,True,907,0,0.0575973669775096,-5.213090026971882,-3.339941,-3.9739935662435766,-4.969783521685546,0.288428,820,2.912140137510664,2.415451,2.405665561936537,3.1932500159932884,0.298194,187
allenai/OLMo-1B-hf,154,855,precision_reached,True,855,0,0.06034009873834339,-5.266697987206689,-3.300706,-3.9966835659668627,-5.20008949057492,0.298997,768,2.942631974645297,2.396911,2.396766985937133,3.2905325302851276,0.260953,202
allenai/OLMo-2-0425-1B-DPO,231,1258,precision_reached,True,1258,0,0.149519890260631,0.11365159504672202,0.193982,0.1948030310710197,0.18240089073432955,0.104947,1119,-1.2050625582561052,-1.093302,-1.0852970822084653,-1.2339428934900667,0.298471,307
allenai/OLMo-2-0425-1B-Instruct,246,1350,precision_reached,True,1350,0,0.15633571036752605,0.2663012466379264,0.231282,0.23565606866479713,0.22148383007114558,0.104622,1222,-1.1583233508023318,-1.037671,-1.1110904246520539,-1.1887933277551705,0.292312,291
arcee-ai/raspberry-3B,177,973,precision_reached,True,973,0,0.2421832144816237,1.0666706086014386,1.067558,1.0611221810215845,1.0586539623956948,0.089363,865,0.1000088947227503,-0.127492,-0.16208651360822346,-0.13596021168970113,0.298008,226
google/gemma-2b,160,864,precision_reached,True,864,0,0.09053497942386832,-1.553855024229429,-1.698388,-1.7527935175718081,-1.8104406792339094,0.224384,786,1.18186376893352,1.34952,1.317994701097366,1.5018024282407862,0.298886,179
h2oai/h2o-danube-1.8b-chat,254,1443,precision_reached,True,1443,0,0.07076247942951179,-1.854572302550573,-1.800725,-1.8658554924494017,-1.9068552641771952,0.16928,1319,-0.2095469346885615,-0.342723,-0.3560227126829179,-0.36282005768881087,0.296092,305
h2oai/h2o-danube2-1.8b-chat,193,1067,precision_reached,True,1067,0,0.08340192043895747,-1.3369594133624998,-1.3696,-1.4541065978643046,-1.4872424948853684,0.177419,974,-0.059474542385251516,0.088002,0.06946498152789443,0.11891094801235463,0.297461,213
ibm-granite/granite-7b-instruct,143,830,precision_reached,True,830,0,0.11985737794843665,-0.7698076421295192,-0.493322,-0.5228111472578719,-0.5150697228466442,0.150863,757,1.1104694732265121,1.047927,0.9981318388248648,1.1913784080782148,0.296372,169
ibm/PowerLM-3b,161,862,precision_reached,True,862,0,0.17882611080636313,0.4756015564518265,0.549938,0.5352469606301978,0.5560453967754052,0.113906,775,-0.27267689739752327,-0.187977,-0.22245084422589909,-0.1994367543722185,0.299191,201
nvidia/AceInstruct-1.5B,196,1115,precision_reached,True,1115,0,0.2616566099835436,1.3333333221185089,1.196756,1.183803002911664,1.2083799252771388,0.088631,1018,-0.8525747126659471,-0.671949,-0.7210992395747159,-0.7519194430502296,0.297873,223
openbmb/MiniCPM-1B-sft-bf16,198,1065,precision_reached,True,1065,0,0.0575973669775096,-4.1359474564533505,-3.232344,-3.9108678489593682,-4.843419120165541,0.260815,976,2.097998183900821,1.71062,1.8093562338790663,2.044447429865396,0.299988,208
openlm-research/open_llama_3b,176,957,precision_reached,True,957,0,0.08913878222709819,-2.069080699559622,-1.862138,-1.9404284102100804,-2.0133926089586915,0.218266,869,1.7040746773725473,1.335625,1.3271405176892228,1.4763340259864992,0.297638,202
pankajmathur/orca_mini_3b,176,984,precision_reached,True,984,0,0.06995884773662552,-2.0292300865012423,-1.59547,-1.662721570092409,-1.7102139296558188,0.190737,895,0.6021327732585608,0.319057,0.3072697770479459,0.36359428274399147,0.298653,201
