model,n_obs_items,cat_n_items,obs_acc,pred_acc_cat,pred_acc_full,theta_full_correctness,theta_cat_correctness,final_se_correctness,n_cross_correctness,theta_full_scaffolding,theta_cat_scaffolding,final_se_scaffolding,n_cross_scaffolding,theta_full_presentation,theta_cat_presentation,final_se_presentation,n_cross_presentation
HuggingFaceTB/SmolLM2-1.7B,4042,100,0.13236021771400297,0.12405624668394327,0.13287575060126702,-0.5656147550754514,-0.3981268215705231,0.1562781030468731,14,-0.19062647413094133,-0.09884800258120881,0.19454161158913566,33.0,0.22393060067073328,-0.6254339167817162,0.363432710642507,
HuggingFaceTB/SmolLM2-1.7B-Instruct,3985,94,0.2002509410288582,0.20990005386376653,0.19826018625888361,0.35162782890897454,0.48001015257347945,0.10766337088247271,8,-0.7521171472344771,-0.6213951532847694,0.2968441444650187,94.0,0.9956711669045188,1.0299409407316529,0.14979095573931472,23.0
HuggingFaceTB/SmolLM2-135M,3971,100,0.04809871568874339,0.06942923106504459,0.048582195398283894,-3.798089227067563,-2.0022371221024606,0.24393949194511563,31,0.24154178216692906,0.19075107668711686,0.1611900910439018,15.0,-1.9102311794410751,-1.468991060842753,0.33854789506132804,
HuggingFaceTB/SmolLM2-360M,4079,100,0.0502574160333415,0.07435467127613885,0.05323164395936111,-3.1319756602321145,-1.8892757876864936,0.24184802030208621,34,0.3728271578862919,0.32214278722408957,0.16448291031957984,14.0,-2.000471858570356,-1.305204184967715,0.30715226871067025,
HuggingFaceTB/SmolLM2-360M-Instruct,4045,88,0.08776266996291718,0.1016142330150175,0.08788227077235294,-1.3125152217571825,-0.8662214382555112,0.19301401716285108,20,-0.9190125193022437,-0.8435145766044837,0.2298712474002267,26.0,-0.37646351396172445,-0.38856998709325624,0.2978372578975549,88.0
LLM360/Amber,4097,100,0.03319502074688797,0.06833420348796569,0.03918835220825786,-4.604239295332641,-2.1973037229944916,0.26777263784337646,39,0.6576803451420127,0.7763276929801107,0.15594151535331352,12.0,-4.5179770313924275,-1.7889708966022155,0.3325122895043431,
Qwen/Qwen2-0.5B,4059,90,0.051244148805124415,0.08481679060866618,0.0560605894479318,-2.4288481538583384,-1.511055687379231,0.226757422881562,25,-0.44595710044788156,-0.12681408842462755,0.17512118912223032,20.0,-1.479332646465179,-0.6936454637945098,0.299841464547246,90.0
Qwen/Qwen2-1.5B,4033,67,0.13166377386560874,0.1381509359092403,0.1287277335813781,-0.41839668807871383,-0.1505828457425784,0.167603711528978,15,-1.2152954962021152,-1.229817178767143,0.23876244816914025,18.0,0.16830874359300194,0.016056088973575564,0.2986729443169165,67.0
Qwen/Qwen2-7B,4011,41,0.3223635003739716,0.2849954915672077,0.31616677529523196,1.399990521200188,1.2081745119090226,0.07967603521972978,7,0.07032810032153461,-0.07858204242500129,0.250513643390682,9.0,1.1917618745558798,0.9533165034009203,0.28354748126905893,41.0
Qwen/Qwen2.5-0.5B,4042,69,0.11627906976744186,0.1625260555909545,0.12161767354106301,-1.191859078601704,-0.42805205708284044,0.2952615627965313,69,-0.944974611195894,-0.36773182352829864,0.28053289622135735,64.0,0.8086412168126699,1.0922746788339839,0.13266453525866737,6.0
Qwen/Qwen2.5-0.5B-Instruct,4051,100,0.1639101456430511,0.20093257045670582,0.1692340905971137,-0.5355832487616182,0.05660286827525392,0.16719864133258855,55,-1.0997990968422418,-0.633371297190834,0.3116143923581825,,1.5826621530226246,1.531519797397426,0.1083814389457157,6.0
Qwen/Qwen2.5-1.5B,3753,100,0.2587263522515321,0.2915567812180276,0.2631678611763804,0.799630295480438,1.0628716584061775,0.09093212864989599,24,-1.4952353897763195,-1.0480633676230142,0.33230791302506224,,1.927685352227555,1.9469216937985052,0.11900304739690865,7.0
Qwen/Qwen2.5-1.5B-Instruct,3994,100,0.32473710565848773,0.3108693406739253,0.3173571785716788,1.19999969073582,1.2079556581931097,0.07296612915894188,22,-1.2394929251604774,-1.493160995410071,0.3106727920426531,,2.4042859504648875,2.229724381415918,0.12604931579930023,6.0
Qwen/Qwen2.5-3B,4017,39,0.36096589494647746,0.320149719941944,0.3503635784919365,1.3999999407299344,1.2787973557882928,0.07703732866655418,4,-0.45536629398935935,-0.04663158072294959,0.2577384443371706,30.0,2.450908067537159,1.723914703879395,0.26937616122761776,39.0
Qwen/Qwen2.5-3B-Instruct,4012,100,0.46086739780658026,0.3811809052358172,0.4568686823297684,2.0863858187846325,2.2054097889327373,0.061722022038569475,7,0.4395251158359072,0.07617427792726254,0.1657803526051235,6.0,2.742661593376466,0.0,1.0,
Qwen/Qwen2.5-7B,4019,71,0.4247325205274944,0.35869750692018226,0.4137345785897848,1.7999741707619281,1.4374318436767517,0.0730343521874283,27,0.9572732378356756,1.1295243522087877,0.09697416111704546,8.0,2.2006022309201425,1.723914703879395,0.26937616122761776,71.0
Qwen/Qwen2.5-7B-Instruct,4035,100,0.5516728624535316,0.4120797246228879,0.5198604196298362,2.425933203422855,2.2929085968992173,0.059778517709050356,13,1.2877193623148984,1.0305538722074152,0.08791438683819147,8.0,2.7853462223100816,0.0,1.0,
Qwen/Qwen2.5-Coder-7B,4030,38,0.40818858560794047,0.3300930495115722,0.38028715275560876,1.6012609176003783,1.407879875031308,0.0800314931056744,4,0.11282758273915508,-0.3076804667244085,0.28032485049122463,30.0,2.3996019792078696,1.723914703879395,0.26937616122761776,38.0
Qwen/Qwen2.5-Math-7B,4052,75,0.4259624876604146,0.4152416520611363,0.4348050369039006,2.199999965718998,2.1873009768570006,0.06759254093457318,4,-1.3855565437558883,-0.8037053437667844,0.2605658748862977,13.0,2.5251023423004066,1.723914703879395,0.26937616122761776,75.0
Qwen/Qwen3-0.6B,4105,100,0.2238733252131547,0.24614462802060227,0.22724964099789347,1.0064594786229855,1.2651678760312939,0.06404525253735503,4,-1.589217189748363,-0.7151755351450735,0.25878374387932346,30.0,0.3027296556598062,-0.39505867471801376,0.594728605707766,
Qwen/Qwen3-1.7B,4102,100,0.49731838127742567,0.4184987090070114,0.4908000004874562,2.684762853610056,2.6191581946052023,0.04775137744266519,4,-1.6291815161533179,-1.0189369958496943,0.22996520163204387,10.0,2.2236398122961254,0.0,1.0,
Qwen/Qwen3-4B,4104,100,0.6123294346978557,0.5299326183133024,0.6463498788891086,3.766983962287317,3.3319227600889496,0.041814570214249495,6,-1.6946306355602339,-0.792368352373736,0.1538201478551998,8.0,2.386003732396439,0.0,1.0,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,4060,99,0.04482758620689655,0.07722901035964377,0.04869613120033839,-2.282089373560311,-1.3530703130972865,0.20178849616790398,20,-1.1054047389357895,-0.7352213265116299,0.20553943037166097,28.0,-1.8603811649278925,-1.0344143846011367,0.29772380088400907,99.0
allenai/OLMo-2-0425-1B,4068,64,0.12389380530973451,0.1344968107355817,0.11936952721719848,-0.6826102376691783,-0.7043140733004897,0.22079697830868203,19,-0.25843280950304104,-0.07741939636484386,0.20673711731728003,15.0,-0.1567487432981335,0.4386697550228581,0.2937865243626065,64.0
allenai/OLMo-2-1124-7B,4034,81,0.27119484382746656,0.24193226720485123,0.2555141120868364,1.0001484133026837,0.9332085662723338,0.07675194744935947,7,-0.35186880702211626,-0.33468235830397874,0.28742528914699633,81.0,0.8823946986434749,0.6313271802856268,0.2796751132016708,69.0
bigscience/bloom-1b1,4104,100,0.034600389863547756,0.06608629008618284,0.03856907513374293,-4.188870601670653,-2.0659384700653933,0.2579220403735508,37,0.352267979497291,0.3390089652742057,0.1532425486723444,11.0,-3.781592657253598,-1.7394466433154552,0.33766012841974163,
bigscience/bloom-1b7,4092,100,0.026881720430107527,0.0647413535885194,0.03295308817347286,-4.721574141727779,-2.0950844967975963,0.2509890531335454,33,-0.0687045392453833,0.17343987275629766,0.16134364739599819,12.0,-3.779711850438839,-1.6271661275288598,0.3450669544488169,
bigscience/bloom-3b,4095,100,0.03492063492063492,0.06768162435281468,0.03968516588365342,-3.645291295231006,-2.034184505372611,0.2583802989309169,37,-0.11586291468084162,0.1721371935078631,0.15613269717746991,12.0,-2.898852077844509,-1.497092625265759,0.340125138859673,
bigscience/bloom-560m,4096,100,0.0244140625,0.06512956627370345,0.032045768647855126,-5.471173892426518,-2.1437341361010556,0.2521985698380303,31,0.2990944158972535,0.4727325063542134,0.16076295048230696,11.0,-4.805000056863301,-1.7394466433154552,0.33766012841974163,
bigscience/bloom-7b1,4062,100,0.050221565731166914,0.07129039757327724,0.051104380483155305,-2.735577352955616,-1.762850623147832,0.23628269137758576,34,-0.15108086329992032,0.004247902991422376,0.1635013386824953,12.0,-1.9272509630596406,-1.4001833334338476,0.3249442259636205,
bigscience/bloomz-1b7,4133,100,0.04548753931768691,0.07647144397351813,0.04972165528450159,-5.427764410003444,-2.463648910019795,0.27477719834708053,53,1.6433449762552366,1.5903396361136022,0.14936637574111217,12.0,-4.4507420103228394,-1.7394466433154552,0.33766012841974163,
bigscience/bloomz-3b,4126,100,0.043383422200678624,0.07564269086178428,0.04816315060068424,-5.054402407396671,-2.3861823691533326,0.2715945714067078,50,1.4645543523350193,1.4729407327932527,0.14843946026116453,12.0,-4.483956370242886,-1.7394466433154552,0.33766012841974163,
bigscience/bloomz-7b1,4119,100,0.05462490895848507,0.07859272290811031,0.057266422453305606,-5.188206635109181,-2.7208480490096054,0.29039742398777557,86,2.4823105638462764,2.1121783322453336,0.13652068994255212,12.0,-4.476711662175535,-1.7807500179790168,0.33386016862749757,
deepseek-ai/deepseek-coder-6.7b-base,4087,100,0.11279667237582579,0.10914497548233236,0.11214001006977915,-0.8080139808177094,-0.7575803081394763,0.1909873530809713,29,-0.19593589464876493,-0.013388086947866052,0.17509921514343388,17.0,-0.33966442552846976,-0.7231247095130664,0.3400876838945171,
deepseek-ai/deepseek-llm-7b-base,4082,100,0.05071043606075453,0.06908613411746961,0.051409729127961226,-2.1821771437313933,-1.7968818847279389,0.22789520541259634,25,0.013841177269496083,0.09976282951906537,0.16715518050975958,21.0,-3.6788823009759364,-1.6876749257138846,0.34357693843549403,
deepseek-ai/deepseek-math-7b-base,4100,100,0.03219512195121951,0.07368518769963785,0.0417281631641376,-4.018198144502639,-2.021519274895547,0.2628566197743269,39,0.6397956717061688,0.85497435285389,0.15305671317805483,12.0,-4.78976447237166,-1.7394466433154552,0.33766012841974163,
facebook/opt-1.3b,4105,100,0.0779537149817296,0.07345561432616043,0.07063431381113681,-2.024982585034993,-2.1639888320024565,0.2709614647963404,42,0.950288787421826,1.0149136564019745,0.1497965005554265,12.0,-2.3182904443472507,-1.7394466433154552,0.33766012841974163,
facebook/opt-2.7b,4103,100,0.08140385084084815,0.08042315420784972,0.07496142697849209,-2.0111174622930075,-1.8515233077566877,0.2646893518333551,55,1.0188642812031736,1.0884569920776939,0.14784693909271351,12.0,-1.8935427796477342,-1.6876749257138846,0.34357693843549403,
facebook/opt-6.7b,4108,100,0.06645569620253164,0.08207259100616718,0.06490344997672515,-2.199124333016569,-1.7412818912024595,0.24899041601921407,49,0.8116092702664492,0.8651992923596934,0.15370174854815877,12.0,-2.6884683610065143,-1.5185083595485809,0.3431209587045192,
google/gemma-2-2b,4069,36,0.11206684689112804,0.15183819643607793,0.11583233796591437,-0.853172442424345,-0.2797607430003515,0.2283372722284744,21,-0.03692187451507804,-0.07639975137562191,0.29850653219366413,36.0,-0.17524299511325098,0.35207606054890683,0.2667115180680423,14.0
h2oai/h2o-danube2-1.8b-base,4072,100,0.08398821218074656,0.10438714331273927,0.08844927271052493,-1.2047390063395351,-0.8534729697823502,0.18083960777641642,18,-0.48303344094767325,-0.41036694183662914,0.19296254672297444,22.0,-0.7814019897903113,-0.5191481367705922,0.3062372666349673,
h2oai/h2o-danube3-4b-base,4035,56,0.1724907063197026,0.1728836288654764,0.17000991569750895,0.1959855124038759,0.20676535434496665,0.15766964524322383,8,-0.8582887665784052,-0.7057596751662639,0.2789678550450727,44.0,0.36361785853890605,0.3940563662325426,0.2966516849719981,56.0
ibm-granite/granite-3.0-2b-base,4006,57,0.23539690464303545,0.26672094885406683,0.24240111037596263,0.7995698289390938,0.992167874757808,0.08226450552596581,8,0.10538960612401195,0.3212715322448732,0.19928070996427938,8.0,0.8400667980534691,0.9298610610146572,0.28356431335216703,57.0
ibm-granite/granite-3.1-2b-base,4014,64,0.2326856003986049,0.26419100180112975,0.23810368625928752,0.7927459143125557,0.9682758253164182,0.08492452635525044,14,-0.119462155991559,0.37663955409259153,0.17750759516641126,10.0,0.8484883295665515,0.9237326649942881,0.2879359135376417,64.0
ibm-granite/granite-3.1-2b-instruct,4021,64,0.3250435215120617,0.2718584417316536,0.3040501567476101,1.2004875736415601,1.1555461813187318,0.08143607841898416,4,0.013228656058251981,-0.38256209089569104,0.2772838655462014,36.0,1.508500599924873,0.840652728768853,0.2895730306784892,64.0
lmsys/vicuna-7b-v1.5,4019,100,0.17467031599900473,0.15093391594943983,0.16943325879071203,-0.0016352470873078541,-0.15949344715978633,0.14679907619418464,17,0.23842859470033176,0.1846616835619545,0.16614431388200526,13.0,0.24939340541287583,-0.14376456455309583,0.36985982749687013,
meta-llama/Llama-3.2-1B,4038,100,0.054730064388311045,0.07437755698647616,0.05648817224296808,-2.615336169749773,-1.7801215851914691,0.23463793646266293,22,0.08037829591580753,0.2735041103328664,0.1651412611839694,22.0,-1.797680962132609,-1.4282523611750406,0.3424256648242171,
meta-llama/Llama-3.2-1B-Instruct,3992,42,0.15205410821643287,0.15132174734357073,0.15302401091251297,-0.3262970168356569,-0.2990700116762888,0.2547467390167347,23,-1.2685484822525828,-0.7496799162020058,0.29610236023030506,42.0,0.9118170604731108,0.6582366097246264,0.2114257684396869,18.0
meta-llama/Llama-3.2-3B,4081,100,0.1404067630482725,0.15765751157896743,0.14226180189036666,-0.26925010681080047,-0.001789733929774614,0.12666388595876465,6,-0.20269063012597907,-0.21929535078800733,0.2033339390527926,42.0,-0.00028008980464424725,0.05384165730720624,0.31321004077252546,
meta-llama/Llama-3.2-3B-Instruct,3986,50,0.32012042147516306,0.2924532106210294,0.3090938091121811,1.0001104641895275,1.046205087583049,0.09004489389996995,10,1.362966508712089,0.9779564154334064,0.13955543898456352,8.0,1.5865965388805041,1.171754627589142,0.28354748126905893,50.0
microsoft/Phi-3-mini-4k-instruct,4063,100,0.1752399704651735,0.21148451137203506,0.19240911876959352,0.3983256533062468,0.6579918761882089,0.09913641316893607,6,0.9207085422248846,0.8652103374511062,0.14506001766261925,9.0,-0.3455194931275682,-0.39505867471801376,0.594728605707766,
microsoft/Phi-3.5-mini-instruct,4068,100,0.2994100294985251,0.24938366781604618,0.30151369206313966,1.37409830421016,1.1678945535045042,0.07825542320758216,4,-0.3694820547520235,0.17172710875215114,0.22655338482297163,16.0,1.0419202931995672,-0.39505867471801376,0.594728605707766,
microsoft/phi-1_5,4095,100,0.05958485958485959,0.0795778693816827,0.06053384083176995,-2.1051186670530475,-1.274697700340938,0.2021286051005941,25,0.017644303466028452,-0.05538513038307467,0.1823481391604136,20.0,-1.9449079061278969,-1.642986413220059,0.3569782632300181,
microsoft/phi-2,4049,37,0.17683378612002965,0.1607112113967609,0.17692877349241456,0.16773282840355755,-0.004732033155106052,0.1827663932333049,8,0.36594376869864736,-0.30481955164019997,0.2931706588863519,37.0,0.10467607071976735,0.22392073853876326,0.2984681687756297,34.0
mistralai/Mistral-7B-Instruct-v0.3,4023,100,0.2629878200347999,0.23866507833726183,0.2592678426375109,1.0000015955885941,1.0390280273514167,0.07409047540977476,7,0.610777557348886,0.2789075834923643,0.20301879721951316,9.0,0.4489848160274347,-0.39505867471801376,0.594728605707766,
mistralai/Mistral-7B-v0.1,3951,24,0.2290559352062769,0.19424918695721846,0.21988624131625686,0.5404197556862361,0.1601266828374995,0.2291634134079713,13,0.0977393267433475,0.05672178719004241,0.29611563895776954,24.0,0.8316925404719809,0.8990542097586854,0.23677455224823774,11.0
mistralai/Mistral-7B-v0.3,3932,100,0.24160732451678535,0.23235494438415022,0.24769301241671407,0.798646078021274,0.9308870374042103,0.07419921582094278,4,0.30149596851231675,0.11325232594365146,0.21267651020116307,18.0,0.963209849460664,0.043424888942642514,0.40991905128468004,
nvidia/Nemotron-Mini-4B-Instruct,4004,23,0.17657342657342656,0.16440157029938998,0.1747704965414992,-0.0013208135587452717,-0.12385629462881036,0.2578886989770132,18,-0.2647326161378667,-0.13800236861440185,0.29444389717259883,19.0,0.7471058294880684,0.569983974308816,0.29105764870301426,23.0
openai-community/gpt2,4122,100,0.038330907326540514,0.07385819547489296,0.04509739243623094,-5.166423915411211,-2.311515272642629,0.27418402630267735,47,1.2701138374882,1.2718829890606234,0.1492151428937339,12.0,-4.7919514721855405,-1.7394466433154552,0.33766012841974163,
openai-community/gpt2-large,4122,100,0.04997573993207181,0.07595902222525389,0.05106048151775173,-3.5727274019259156,-2.2484622528752385,0.2730263597648624,48,1.1244485400744766,1.1741129365640985,0.14786663741645925,12.0,-3.8459284347382825,-1.575941553232867,0.3370755195345225,
openai-community/gpt2-medium,4120,100,0.03446601941747573,0.07287171187335911,0.04270335304255976,-5.531381778529525,-2.2768939971210385,0.2735615347203592,42,1.1166202949800235,1.1287870637201605,0.15128886745128767,12.0,-4.805000056863219,-1.7394466433154552,0.33766012841974163,
openai-community/gpt2-xl,4117,100,0.05222249210590236,0.07475290675959595,0.0537388129514456,-3.383268570399839,-2.169193041180922,0.26540496349867,41,1.189718013473175,1.1421559837170876,0.14960940726313085,12.0,-3.3853688279573095,-1.7394466433154552,0.33766012841974163,
openbmb/MiniCPM-2B-sft-bf16,4098,100,0.054660810151293315,0.08522300155645603,0.05983223848091611,-2.316120201771938,-1.4868057635296845,0.23287287002012688,42,0.3982754114584211,0.5072172390940042,0.15625088346148883,11.0,-2.2693995930466717,-1.253927744341899,0.3283457139577853,
stabilityai/stablelm-2-1_6b,4081,100,0.07375643224699828,0.07538183714079498,0.07156296045796905,-1.9702025817659319,-1.8811607174919422,0.24632520559471172,36,0.17127736418152778,0.3348248604608802,0.15914187211782488,11.0,-1.2539005693070024,-1.2076621590166143,0.3242780035674926,
stabilityai/stablelm-2-zephyr-1_6b,4050,39,0.09234567901234568,0.11718838955876026,0.09352827344737553,-1.1219863270100834,-0.7967446259971601,0.2746437327585517,24,-1.1148255089757986,-0.7107436273002614,0.2996988562577396,39.0,-0.2813991073809438,0.20050025272595787,0.2620366800865512,30.0
stabilityai/stablelm-3b-4e1t,4065,100,0.06888068880688807,0.085459905335395,0.06833464324083358,-1.9832109752940932,-1.4357474871620477,0.21684650370570702,30,-0.20395652935732692,0.038079370904419325,0.17272139812972148,15.0,-1.1814475897533687,-0.9078979890367822,0.29582503141795313,100.0
stabilityai/stablelm-zephyr-3b,4008,49,0.1122754491017964,0.1308242184206039,0.11195832254438724,-0.7263596016392759,-0.5431573736490102,0.24225949255795234,25,-1.2989637663853868,-0.6333909290624085,0.26070542185000345,21.0,0.059467688850551405,0.3405761959796393,0.29186315283574993,49.0
tiiuae/Falcon3-1B-Base,4067,86,0.19645930661421196,0.189016087094751,0.19121602686636438,0.20004540299281806,0.23854781574009307,0.14579629773245678,8,-0.9465519854092049,-0.9862618912470461,0.29717408333746387,86.0,1.0853848332293343,0.9500561092268931,0.15296668195653118,24.0
tiiuae/Falcon3-3B-Base,4011,100,0.35776614310645727,0.3064921276642327,0.3483212102377334,1.5781817803069842,1.2582174103831,0.07327822427318993,18,-0.9790391465425988,-0.9274787426548423,0.3146040099687643,,1.9973899548397993,1.7814720247205762,0.13960060205527963,6.0
tiiuae/Falcon3-7B-Base,4035,100,0.4577447335811648,0.3819402472411359,0.45416807468196024,2.1999997546337213,2.2583355553239213,0.06249434206632304,7,-0.1626582716898024,-0.24816737235481365,0.17629793238058947,6.0,2.51641641038273,0.0,1.0,
togethercomputer/RedPajama-INCITE-7B-Base,4096,100,0.038818359375,0.06988425364173667,0.042728511863933546,-3.6859222386707806,-1.9520894733082903,0.2506826376517026,44,0.2552709318577719,0.403913652698429,0.15454941040454276,12.0,-2.7515122587493144,-1.546961460716464,0.34578536126333026,
togethercomputer/RedPajama-INCITE-Base-3B-v1,4115,100,0.05103280680437424,0.07808367244045526,0.05425335286892202,-3.5980984437048416,-2.0689959906504174,0.2667056961426029,46,0.8189982202047225,0.9302833500051837,0.14996426973222632,11.0,-2.1951192506288844,-1.3559676131279017,0.3162582874573886,
