question_id,model,benchmark,predicted,gold,result,scoring_method
9-271,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
9-409,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
530,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
1426,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
8-466,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
1577,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
8-257,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
378,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
8-41,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
9-540,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
266,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
1309,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
7-1197,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
7-891,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
1180,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
1204,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
7-52,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
1759,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
9-655,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
132,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
8-79,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
1835,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
9-149,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
695,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
8-179,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
7-50,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
508,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
1674,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
163,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
7-49,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
8-393,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
788,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
9-29,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
9-368,bigscience/bloom-1b1,openbookqa,B,C,wrong,loglikelihood
7-671,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
1272,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
648,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
9-1180,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
9-227,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
1582,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
8-125,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
1923,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
9-229,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
1702,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
8-260,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
9-491,bigscience/bloom-1b1,openbookqa,B,C,wrong,loglikelihood
75,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
1215,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
8-93,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
7-988,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
9-1139,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
1545,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
7-664,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
8-53,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
7-1044,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
7-1122,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
9-79,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
7-157,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
9-1164,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
8-63,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
8-308,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
326,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
1184,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
359,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
9-350,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
7-140,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
591,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
7-391,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
1672,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
9-464,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
9-983,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
9-179,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
7-942,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
7-100,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
9-30,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
1709,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
8-491,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
44,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
1023,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
1911,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
429,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
8-49,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
520,bigscience/bloom-1b1,openbookqa,B,C,wrong,loglikelihood
7-1128,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
7-394,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
9-1166,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
7-884,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
9-501,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
9-757,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
7-725,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
1300,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
9-230,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
9-988,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
9-393,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
7-823,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
9-24,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
570,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
9-124,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
9-199,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
767,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
28,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
9-1134,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
9-1030,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
9-18,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
8-378,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
7-677,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
9-786,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
9-463,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
7-71,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
9-1053,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
9-437,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
1787,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
7-107,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
769,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
9-73,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
9-1194,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
9-416,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
470,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
1297,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
8-346,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
7-807,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
8-463,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
9-110,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
1611,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
9-942,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
9-1102,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
9-774,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
8-333,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
9-573,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
1955,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
8-45,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
9-674,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
898,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
7-1159,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
568,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
9-877,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
406,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
7-1132,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
7-479,bigscience/bloom-1b1,openbookqa,B,C,wrong,loglikelihood
609,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
1568,bigscience/bloom-1b1,openbookqa,B,C,wrong,loglikelihood
9-418,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
7-1050,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
9-510,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
9-519,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
9-637,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
473,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
8-445,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
9-575,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
7-284,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
8-135,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
397,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
9-32,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
48,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
8-69,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
9-159,bigscience/bloom-1b1,openbookqa,B,C,wrong,loglikelihood
9-317,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
423,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
8-304,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
785,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
9-1087,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
485,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
9-908,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
1231,bigscience/bloom-1b1,openbookqa,B,C,wrong,loglikelihood
810,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
158,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
7-445,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
1502,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
1200,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
437,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
8-205,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
9-270,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
8-130,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
229,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
9-390,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
8-107,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
7-527,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
7-333,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
9-44,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
7-160,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
1942,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
9-597,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
9-35,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
1161,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
7-171,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
1139,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
1924,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
9-440,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
9-528,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
170,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
395,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
9-633,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
9-504,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
8-192,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
7-1108,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
7-852,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
761,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
8-318,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
636,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
7-444,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
8-57,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
9-187,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
1345,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
8-59,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
178,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
9-1186,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
82,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
8-165,bigscience/bloom-1b1,openbookqa,B,C,wrong,loglikelihood
404,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
279,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
9-532,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
268,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
7-1018,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
1756,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
1137,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
7-203,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
745,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
7-902,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
1095,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
7-163,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
9-858,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
1530,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
9-993,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
8-340,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
3,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
1074,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
9-431,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
9-638,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
9-352,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
226,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
9-132,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
9-222,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
9-105,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
7-459,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
9-881,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
280,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
187,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
8-253,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
9-482,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
496,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
630,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
9-16,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
7-986,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
7-787,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
9-181,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
1240,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
474,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
1274,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
1531,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
8-321,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
1321,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
9-51,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
7-685,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
7-59,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
7-270,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
7-736,bigscience/bloom-1b1,openbookqa,B,C,wrong,loglikelihood
8-186,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
224,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
8-206,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
8-190,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
7-334,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
9-853,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
8-367,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
1047,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
9-454,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
1572,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
8-373,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
9-772,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
1852,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
9-1090,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
7-769,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
9-478,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
448,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
7-417,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
7-108,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
1506,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
1712,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
8-312,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
9-776,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
8-279,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
9-621,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
1823,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
9-735,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
7-1170,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
1500,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
342,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
7-356,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
78,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
9-520,bigscience/bloom-1b1,openbookqa,B,C,wrong,loglikelihood
7-653,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
1112,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
9-152,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
9-552,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
7-262,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
7-683,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
276,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
7-855,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
664,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
9-883,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
9-550,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
8-493,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
9-257,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
1239,bigscience/bloom-1b1,openbookqa,B,D,wrong,loglikelihood
869,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
7-1105,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
597,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
385,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
1301,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
9-893,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
9-369,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
9-1026,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
7-424,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
9-259,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
9-783,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
1088,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
1387,bigscience/bloom-1b1,openbookqa,A,C,wrong,loglikelihood
7-1062,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
676,bigscience/bloom-1b1,openbookqa,C,D,wrong,loglikelihood
1998,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
1698,bigscience/bloom-1b1,openbookqa,A,A,correct,loglikelihood
490,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
844,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
1795,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
1508,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
9-289,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
9-668,bigscience/bloom-1b1,openbookqa,B,C,wrong,loglikelihood
7-364,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
1271,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
9-1117,bigscience/bloom-1b1,openbookqa,D,A,wrong,loglikelihood
35,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
1660,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
7-710,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
8-52,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
9-1167,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
8-43,bigscience/bloom-1b1,openbookqa,D,D,correct,loglikelihood
9-57,bigscience/bloom-1b1,openbookqa,D,B,wrong,loglikelihood
1411,bigscience/bloom-1b1,openbookqa,B,A,wrong,loglikelihood
9-206,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
7-740,bigscience/bloom-1b1,openbookqa,A,D,wrong,loglikelihood
1774,bigscience/bloom-1b1,openbookqa,C,B,wrong,loglikelihood
7-93,bigscience/bloom-1b1,openbookqa,D,C,wrong,loglikelihood
8-97,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
9-813,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
9-686,bigscience/bloom-1b1,openbookqa,B,B,correct,loglikelihood
9-799,bigscience/bloom-1b1,openbookqa,C,C,correct,loglikelihood
1179,bigscience/bloom-1b1,openbookqa,A,B,wrong,loglikelihood
1954,bigscience/bloom-1b1,openbookqa,C,A,wrong,loglikelihood
