question_id,model,benchmark,predicted,gold,result,scoring_method
9-491,Qwen/Qwen3-4B,openbookqa,B,C,wrong,loglikelihood
75,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
1215,Qwen/Qwen3-4B,openbookqa,A,C,wrong,loglikelihood
8-93,Qwen/Qwen3-4B,openbookqa,A,C,wrong,loglikelihood
7-988,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
9-1139,Qwen/Qwen3-4B,openbookqa,A,C,wrong,loglikelihood
1545,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
7-664,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
8-53,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
7-1044,Qwen/Qwen3-4B,openbookqa,D,A,wrong,loglikelihood
7-1122,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
9-79,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
7-157,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
9-1164,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
8-63,Qwen/Qwen3-4B,openbookqa,A,D,wrong,loglikelihood
8-308,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
326,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
1184,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
359,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
9-350,Qwen/Qwen3-4B,openbookqa,B,D,wrong,loglikelihood
7-140,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
591,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
7-391,Qwen/Qwen3-4B,openbookqa,D,C,wrong,loglikelihood
1672,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
9-464,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
9-983,Qwen/Qwen3-4B,openbookqa,D,B,wrong,loglikelihood
9-179,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
7-942,Qwen/Qwen3-4B,openbookqa,D,C,wrong,loglikelihood
7-100,Qwen/Qwen3-4B,openbookqa,C,B,wrong,loglikelihood
9-30,Qwen/Qwen3-4B,openbookqa,D,B,wrong,loglikelihood
1709,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
8-491,Qwen/Qwen3-4B,openbookqa,C,D,wrong,loglikelihood
44,Qwen/Qwen3-4B,openbookqa,C,B,wrong,loglikelihood
1023,Qwen/Qwen3-4B,openbookqa,C,D,wrong,loglikelihood
1911,Qwen/Qwen3-4B,openbookqa,D,B,wrong,loglikelihood
429,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
8-49,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
520,Qwen/Qwen3-4B,openbookqa,B,C,wrong,loglikelihood
7-1128,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
7-394,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
9-1166,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
7-884,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
9-501,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
9-757,Qwen/Qwen3-4B,openbookqa,B,C,wrong,loglikelihood
7-725,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
1300,Qwen/Qwen3-4B,openbookqa,A,D,wrong,loglikelihood
9-230,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
9-988,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
9-393,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
7-823,Qwen/Qwen3-4B,openbookqa,A,D,wrong,loglikelihood
9-24,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
570,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
9-124,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
9-199,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
767,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
28,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
9-1134,Qwen/Qwen3-4B,openbookqa,D,B,wrong,loglikelihood
9-1030,Qwen/Qwen3-4B,openbookqa,A,C,wrong,loglikelihood
9-18,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
8-378,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
7-677,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
9-786,Qwen/Qwen3-4B,openbookqa,C,A,wrong,loglikelihood
9-463,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
7-71,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
9-1053,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
9-437,Qwen/Qwen3-4B,openbookqa,D,B,wrong,loglikelihood
1787,Qwen/Qwen3-4B,openbookqa,C,B,wrong,loglikelihood
7-107,Qwen/Qwen3-4B,openbookqa,C,A,wrong,loglikelihood
769,Qwen/Qwen3-4B,openbookqa,D,C,wrong,loglikelihood
9-73,Qwen/Qwen3-4B,openbookqa,D,A,wrong,loglikelihood
9-1194,Qwen/Qwen3-4B,openbookqa,C,D,wrong,loglikelihood
9-416,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
470,Qwen/Qwen3-4B,openbookqa,D,A,wrong,loglikelihood
1297,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
8-346,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
7-807,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
8-463,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
9-110,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
1611,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
9-942,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
9-1102,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
9-774,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
8-333,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
9-573,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
1955,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
8-45,Qwen/Qwen3-4B,openbookqa,B,C,wrong,loglikelihood
9-674,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
898,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
7-1159,Qwen/Qwen3-4B,openbookqa,A,C,wrong,loglikelihood
568,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
9-877,Qwen/Qwen3-4B,openbookqa,D,B,wrong,loglikelihood
406,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
7-1132,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
7-479,Qwen/Qwen3-4B,openbookqa,A,C,wrong,loglikelihood
609,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
1568,Qwen/Qwen3-4B,openbookqa,B,C,wrong,loglikelihood
9-418,Qwen/Qwen3-4B,openbookqa,A,C,wrong,loglikelihood
7-1050,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
9-510,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
9-519,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
9-637,Qwen/Qwen3-4B,openbookqa,D,C,wrong,loglikelihood
473,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
8-445,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
9-575,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
7-284,Qwen/Qwen3-4B,openbookqa,D,B,wrong,loglikelihood
8-135,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
397,Qwen/Qwen3-4B,openbookqa,C,D,wrong,loglikelihood
9-32,Qwen/Qwen3-4B,openbookqa,D,B,wrong,loglikelihood
48,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
8-69,Qwen/Qwen3-4B,openbookqa,B,C,wrong,loglikelihood
9-159,Qwen/Qwen3-4B,openbookqa,B,C,wrong,loglikelihood
9-317,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
423,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
8-304,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
785,Qwen/Qwen3-4B,openbookqa,B,D,wrong,loglikelihood
9-1087,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
485,Qwen/Qwen3-4B,openbookqa,C,D,wrong,loglikelihood
9-908,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
1231,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
810,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
158,Qwen/Qwen3-4B,openbookqa,B,D,wrong,loglikelihood
7-445,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
1502,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
1200,Qwen/Qwen3-4B,openbookqa,C,B,wrong,loglikelihood
437,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
8-205,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
9-270,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
8-130,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
229,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
9-390,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
8-107,Qwen/Qwen3-4B,openbookqa,D,C,wrong,loglikelihood
7-527,Qwen/Qwen3-4B,openbookqa,D,A,wrong,loglikelihood
7-333,Qwen/Qwen3-4B,openbookqa,A,C,wrong,loglikelihood
9-44,Qwen/Qwen3-4B,openbookqa,D,C,wrong,loglikelihood
7-160,Qwen/Qwen3-4B,openbookqa,A,D,wrong,loglikelihood
1942,Qwen/Qwen3-4B,openbookqa,B,D,wrong,loglikelihood
9-597,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
9-35,Qwen/Qwen3-4B,openbookqa,D,A,wrong,loglikelihood
1161,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
7-171,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
1139,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
1924,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
9-440,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
9-528,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
170,Qwen/Qwen3-4B,openbookqa,D,C,wrong,loglikelihood
395,Qwen/Qwen3-4B,openbookqa,A,D,wrong,loglikelihood
9-633,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
9-504,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
8-192,Qwen/Qwen3-4B,openbookqa,D,A,wrong,loglikelihood
7-1108,Qwen/Qwen3-4B,openbookqa,C,D,wrong,loglikelihood
7-852,Qwen/Qwen3-4B,openbookqa,C,A,wrong,loglikelihood
761,Qwen/Qwen3-4B,openbookqa,C,D,wrong,loglikelihood
8-318,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
636,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
7-444,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
8-57,Qwen/Qwen3-4B,openbookqa,D,B,wrong,loglikelihood
9-187,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
1345,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
8-59,Qwen/Qwen3-4B,openbookqa,A,D,wrong,loglikelihood
178,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
9-1186,Qwen/Qwen3-4B,openbookqa,C,A,wrong,loglikelihood
82,Qwen/Qwen3-4B,openbookqa,B,C,wrong,loglikelihood
8-165,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
404,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
279,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
9-532,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
268,Qwen/Qwen3-4B,openbookqa,B,C,wrong,loglikelihood
7-1018,Qwen/Qwen3-4B,openbookqa,A,D,wrong,loglikelihood
1756,Qwen/Qwen3-4B,openbookqa,D,A,wrong,loglikelihood
1137,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
7-203,Qwen/Qwen3-4B,openbookqa,A,D,wrong,loglikelihood
745,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
7-902,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
1095,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
7-163,Qwen/Qwen3-4B,openbookqa,C,A,wrong,loglikelihood
9-858,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
1530,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
9-993,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
8-340,Qwen/Qwen3-4B,openbookqa,B,D,wrong,loglikelihood
3,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
1074,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
9-431,Qwen/Qwen3-4B,openbookqa,C,A,wrong,loglikelihood
9-638,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
9-352,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
226,Qwen/Qwen3-4B,openbookqa,A,D,wrong,loglikelihood
9-132,Qwen/Qwen3-4B,openbookqa,D,A,wrong,loglikelihood
9-222,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
9-105,Qwen/Qwen3-4B,openbookqa,B,D,wrong,loglikelihood
7-459,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
9-881,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
280,Qwen/Qwen3-4B,openbookqa,C,B,wrong,loglikelihood
187,Qwen/Qwen3-4B,openbookqa,D,B,wrong,loglikelihood
8-253,Qwen/Qwen3-4B,openbookqa,D,C,wrong,loglikelihood
9-482,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
496,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
630,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
9-16,Qwen/Qwen3-4B,openbookqa,C,D,wrong,loglikelihood
7-986,Qwen/Qwen3-4B,openbookqa,C,D,wrong,loglikelihood
7-787,Qwen/Qwen3-4B,openbookqa,D,C,wrong,loglikelihood
9-181,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
1240,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
474,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
1274,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
1531,Qwen/Qwen3-4B,openbookqa,C,D,wrong,loglikelihood
8-321,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
1321,Qwen/Qwen3-4B,openbookqa,A,C,wrong,loglikelihood
9-51,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
7-685,Qwen/Qwen3-4B,openbookqa,C,B,wrong,loglikelihood
7-59,Qwen/Qwen3-4B,openbookqa,C,A,wrong,loglikelihood
7-270,Qwen/Qwen3-4B,openbookqa,C,D,wrong,loglikelihood
7-736,Qwen/Qwen3-4B,openbookqa,A,C,wrong,loglikelihood
8-186,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
224,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
8-206,Qwen/Qwen3-4B,openbookqa,D,A,wrong,loglikelihood
8-190,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
7-334,Qwen/Qwen3-4B,openbookqa,C,B,wrong,loglikelihood
9-853,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
8-367,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
1047,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
9-454,Qwen/Qwen3-4B,openbookqa,A,C,wrong,loglikelihood
1572,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
8-373,Qwen/Qwen3-4B,openbookqa,D,A,wrong,loglikelihood
9-772,Qwen/Qwen3-4B,openbookqa,C,A,wrong,loglikelihood
1852,Qwen/Qwen3-4B,openbookqa,D,A,wrong,loglikelihood
9-1090,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
7-769,Qwen/Qwen3-4B,openbookqa,A,C,wrong,loglikelihood
9-478,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
448,Qwen/Qwen3-4B,openbookqa,C,A,wrong,loglikelihood
7-417,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
7-108,Qwen/Qwen3-4B,openbookqa,C,D,wrong,loglikelihood
1506,Qwen/Qwen3-4B,openbookqa,A,D,wrong,loglikelihood
1712,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
8-312,Qwen/Qwen3-4B,openbookqa,D,C,wrong,loglikelihood
9-776,Qwen/Qwen3-4B,openbookqa,D,A,wrong,loglikelihood
8-279,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
9-621,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
1823,Qwen/Qwen3-4B,openbookqa,D,C,wrong,loglikelihood
9-735,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
7-1170,Qwen/Qwen3-4B,openbookqa,D,B,wrong,loglikelihood
1500,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
342,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
7-356,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
78,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
9-520,Qwen/Qwen3-4B,openbookqa,B,C,wrong,loglikelihood
7-653,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
1112,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
9-152,Qwen/Qwen3-4B,openbookqa,C,B,wrong,loglikelihood
9-552,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
7-262,Qwen/Qwen3-4B,openbookqa,C,A,wrong,loglikelihood
7-683,Qwen/Qwen3-4B,openbookqa,B,D,wrong,loglikelihood
276,Qwen/Qwen3-4B,openbookqa,C,B,wrong,loglikelihood
7-855,Qwen/Qwen3-4B,openbookqa,B,C,wrong,loglikelihood
664,Qwen/Qwen3-4B,openbookqa,C,D,wrong,loglikelihood
9-883,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
9-550,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
8-493,Qwen/Qwen3-4B,openbookqa,B,D,wrong,loglikelihood
9-257,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
1239,Qwen/Qwen3-4B,openbookqa,B,D,wrong,loglikelihood
869,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
7-1105,Qwen/Qwen3-4B,openbookqa,D,A,wrong,loglikelihood
597,Qwen/Qwen3-4B,openbookqa,A,D,wrong,loglikelihood
385,Qwen/Qwen3-4B,openbookqa,B,D,wrong,loglikelihood
1301,Qwen/Qwen3-4B,openbookqa,D,B,wrong,loglikelihood
9-893,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
9-369,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
9-1026,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
7-424,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
9-259,Qwen/Qwen3-4B,openbookqa,C,A,wrong,loglikelihood
9-783,Qwen/Qwen3-4B,openbookqa,B,C,wrong,loglikelihood
1088,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
1387,Qwen/Qwen3-4B,openbookqa,A,C,wrong,loglikelihood
7-1062,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
676,Qwen/Qwen3-4B,openbookqa,A,D,wrong,loglikelihood
1998,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
1698,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
490,Qwen/Qwen3-4B,openbookqa,D,A,wrong,loglikelihood
844,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
1795,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
1508,Qwen/Qwen3-4B,openbookqa,A,B,wrong,loglikelihood
9-289,Qwen/Qwen3-4B,openbookqa,C,D,wrong,loglikelihood
9-668,Qwen/Qwen3-4B,openbookqa,C,C,correct,loglikelihood
7-364,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
1271,Qwen/Qwen3-4B,openbookqa,D,B,wrong,loglikelihood
9-1117,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
35,Qwen/Qwen3-4B,openbookqa,B,A,wrong,loglikelihood
1660,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
7-710,Qwen/Qwen3-4B,openbookqa,C,B,wrong,loglikelihood
8-52,Qwen/Qwen3-4B,openbookqa,D,B,wrong,loglikelihood
9-1167,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
8-43,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
9-57,Qwen/Qwen3-4B,openbookqa,B,B,correct,loglikelihood
1411,Qwen/Qwen3-4B,openbookqa,A,A,correct,loglikelihood
9-206,Qwen/Qwen3-4B,openbookqa,D,C,wrong,loglikelihood
7-740,Qwen/Qwen3-4B,openbookqa,D,D,correct,loglikelihood
