question_id,model,benchmark,predicted,gold,result,scoring_method
9-409,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
530,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,B,wrong,loglikelihood
1426,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
8-466,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
1577,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,B,wrong,loglikelihood
8-257,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,A,wrong,loglikelihood
378,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,B,wrong,loglikelihood
8-41,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
9-540,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
266,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
1309,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
7-1197,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,A,wrong,loglikelihood
7-891,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
1180,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,D,wrong,loglikelihood
1204,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
7-52,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
1759,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,A,wrong,loglikelihood
9-655,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
132,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
8-79,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
1835,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
9-149,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
695,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,A,wrong,loglikelihood
8-179,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
7-50,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,A,wrong,loglikelihood
508,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
1674,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,C,wrong,loglikelihood
163,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
7-49,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,C,wrong,loglikelihood
8-393,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,D,wrong,loglikelihood
788,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
9-29,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
9-368,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,C,wrong,loglikelihood
7-671,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
1272,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
648,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
9-1180,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
9-227,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,C,wrong,loglikelihood
1582,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,A,wrong,loglikelihood
8-125,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
1923,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
9-229,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
1702,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
8-260,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,C,wrong,loglikelihood
9-491,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
75,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
1215,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,C,wrong,loglikelihood
8-93,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,C,wrong,loglikelihood
7-988,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
9-1139,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,C,wrong,loglikelihood
1545,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
7-664,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
8-53,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,C,wrong,loglikelihood
7-1044,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,A,wrong,loglikelihood
7-1122,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
9-79,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
7-157,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,D,wrong,loglikelihood
9-1164,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
8-63,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,D,wrong,loglikelihood
8-308,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
326,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
1184,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,A,wrong,loglikelihood
359,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
9-350,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,D,wrong,loglikelihood
7-140,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,C,wrong,loglikelihood
591,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
7-391,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
1672,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
9-464,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
9-983,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
9-179,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
7-942,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,C,wrong,loglikelihood
7-100,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,B,wrong,loglikelihood
9-30,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,B,wrong,loglikelihood
1709,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
8-491,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
44,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,B,wrong,loglikelihood
1023,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
1911,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,B,wrong,loglikelihood
429,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
8-49,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
520,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,C,wrong,loglikelihood
7-1128,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
7-394,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
9-1166,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,B,wrong,loglikelihood
7-884,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
9-501,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
9-757,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,C,wrong,loglikelihood
7-725,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
1300,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,D,wrong,loglikelihood
9-230,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
9-988,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
9-393,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
7-823,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,D,wrong,loglikelihood
9-24,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,A,wrong,loglikelihood
570,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
9-124,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
9-199,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
767,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
28,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
9-1134,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,B,wrong,loglikelihood
9-1030,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,C,wrong,loglikelihood
9-18,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
8-378,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
7-677,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
9-786,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,A,wrong,loglikelihood
9-463,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
7-71,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
9-1053,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
9-437,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,B,wrong,loglikelihood
1787,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,B,wrong,loglikelihood
7-107,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,A,wrong,loglikelihood
769,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,C,wrong,loglikelihood
9-73,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,A,wrong,loglikelihood
9-1194,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
9-416,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
470,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,A,wrong,loglikelihood
1297,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
8-346,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
7-807,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,A,wrong,loglikelihood
8-463,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
9-110,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
1611,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
9-942,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
9-1102,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
9-774,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
8-333,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
9-573,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,B,wrong,loglikelihood
1955,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
8-45,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
9-674,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
898,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
7-1159,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,C,wrong,loglikelihood
568,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
9-877,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,B,wrong,loglikelihood
406,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
7-1132,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
7-479,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,C,wrong,loglikelihood
609,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,A,wrong,loglikelihood
1568,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,C,wrong,loglikelihood
9-418,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,C,wrong,loglikelihood
7-1050,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,B,wrong,loglikelihood
9-510,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
9-519,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
9-637,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
473,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
8-445,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,B,wrong,loglikelihood
9-575,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
7-284,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,B,wrong,loglikelihood
8-135,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,A,wrong,loglikelihood
397,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,D,wrong,loglikelihood
9-32,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,B,wrong,loglikelihood
48,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
8-69,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,C,wrong,loglikelihood
9-159,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,C,wrong,loglikelihood
9-317,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
423,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
8-304,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
785,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,D,wrong,loglikelihood
9-1087,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
485,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
9-908,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
1231,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,C,wrong,loglikelihood
810,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
158,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,D,wrong,loglikelihood
7-445,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
1502,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,C,wrong,loglikelihood
1200,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
437,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
8-205,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
9-270,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
8-130,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
229,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
9-390,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,D,wrong,loglikelihood
8-107,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,C,wrong,loglikelihood
7-527,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,A,wrong,loglikelihood
7-333,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,C,wrong,loglikelihood
9-44,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
7-160,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,D,wrong,loglikelihood
1942,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,D,wrong,loglikelihood
9-597,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
9-35,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
1161,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
7-171,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,B,wrong,loglikelihood
1139,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
1924,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
9-440,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
9-528,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
170,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,C,wrong,loglikelihood
395,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,D,wrong,loglikelihood
9-633,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
9-504,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
8-192,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,A,wrong,loglikelihood
7-1108,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,D,wrong,loglikelihood
7-852,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
761,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
8-318,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
636,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
7-444,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
8-57,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,B,wrong,loglikelihood
9-187,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
1345,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
8-59,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,D,wrong,loglikelihood
178,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
9-1186,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,A,wrong,loglikelihood
82,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,C,wrong,loglikelihood
8-165,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,C,wrong,loglikelihood
404,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
279,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
9-532,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
268,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,C,wrong,loglikelihood
7-1018,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,D,wrong,loglikelihood
1756,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,A,wrong,loglikelihood
1137,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
7-203,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,D,wrong,loglikelihood
745,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,B,wrong,loglikelihood
7-902,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
1095,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
7-163,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,A,wrong,loglikelihood
9-858,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
1530,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,D,wrong,loglikelihood
9-993,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,D,wrong,loglikelihood
8-340,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,D,wrong,loglikelihood
3,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
1074,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
9-431,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
9-638,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,B,wrong,loglikelihood
9-352,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
226,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,D,wrong,loglikelihood
9-132,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
9-222,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
9-105,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,D,wrong,loglikelihood
7-459,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
9-881,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
280,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,B,wrong,loglikelihood
187,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,B,wrong,loglikelihood
8-253,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,C,wrong,loglikelihood
9-482,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
496,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
630,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,C,wrong,loglikelihood
9-16,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
7-986,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
7-787,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,C,wrong,loglikelihood
9-181,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
1240,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,B,wrong,loglikelihood
474,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
1274,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
1531,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
8-321,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
1321,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,C,wrong,loglikelihood
9-51,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
7-685,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,B,wrong,loglikelihood
7-59,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
7-270,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
7-736,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,C,wrong,loglikelihood
8-186,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
224,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,B,correct,loglikelihood
8-206,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,A,wrong,loglikelihood
8-190,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,B,wrong,loglikelihood
7-334,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,B,wrong,loglikelihood
9-853,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,B,wrong,loglikelihood
8-367,openbmb/MiniCPM-2B-sft-bf16,openbookqa,B,A,wrong,loglikelihood
1047,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
9-454,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
1572,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
8-373,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,A,wrong,loglikelihood
9-772,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,A,wrong,loglikelihood
1852,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,A,wrong,loglikelihood
9-1090,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,D,correct,loglikelihood
7-769,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
9-478,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,C,correct,loglikelihood
448,openbmb/MiniCPM-2B-sft-bf16,openbookqa,A,A,correct,loglikelihood
7-417,openbmb/MiniCPM-2B-sft-bf16,openbookqa,D,B,wrong,loglikelihood
7-108,openbmb/MiniCPM-2B-sft-bf16,openbookqa,C,D,wrong,loglikelihood
