outer_fold,model,family,criterion_id,label,probability
0,01-ai/Yi-1.5-6B,yi,ifb_0088_c02,0,0.26788696465098377
0,01-ai/Yi-1.5-6B,yi,ifb_0088_c03,0,0.04856230064555279
0,01-ai/Yi-1.5-6B,yi,ifb_0088_c04,0,0.1689290601051224
0,01-ai/Yi-1.5-6B,yi,ifb_0092_c01,0,0.7914949707595604
0,01-ai/Yi-1.5-6B,yi,ifb_0092_c02,0,0.24014293127909733
0,01-ai/Yi-1.5-6B,yi,ifb_0097_c01,1,0.37442878281524145
0,01-ai/Yi-1.5-6B,yi,ifb_0097_c02,1,0.11554886102799883
0,01-ai/Yi-1.5-6B,yi,ifb_0104_c01,0,0.3970298640713106
0,01-ai/Yi-1.5-6B,yi,ifb_0104_c02,0,0.4823812304220743
0,01-ai/Yi-1.5-6B,yi,ifb_0106_c01,1,0.3408273914684194
0,01-ai/Yi-1.5-6B,yi,ifb_0106_c02,1,0.05213072944773528
0,01-ai/Yi-1.5-6B,yi,ifb_0108_c01,1,0.4426549958696315
0,01-ai/Yi-1.5-6B,yi,ifb_0108_c02,1,0.19508052248040045
0,01-ai/Yi-1.5-6B,yi,ifb_0108_c03,0,0.009198407250486661
0,01-ai/Yi-1.5-6B,yi,ifb_0119_c01,1,0.7661831027047067
0,01-ai/Yi-1.5-6B,yi,ifb_0119_c02,1,0.7185016363722043
0,01-ai/Yi-1.5-6B,yi,ifb_0119_c03,1,0.6834674337281818
0,01-ai/Yi-1.5-6B,yi,ifb_0119_c04,1,0.3295046640468872
0,01-ai/Yi-1.5-6B,yi,ifb_0121_c01,0,0.3416191479283896
0,01-ai/Yi-1.5-6B,yi,ifb_0121_c02,0,0.3416191479283896
0,01-ai/Yi-1.5-6B,yi,ifb_0121_c03,0,0.04050339157600007
0,01-ai/Yi-1.5-6B,yi,ifb_0123_c01,0,0.446764634572969
0,01-ai/Yi-1.5-6B,yi,ifb_0123_c02,0,0.23156949951200242
0,01-ai/Yi-1.5-6B,yi,ifb_0133_c01,0,0.7997227531571475
0,01-ai/Yi-1.5-6B,yi,ifb_0133_c02,0,0.6385543117024746
0,01-ai/Yi-1.5-6B,yi,ifb_0136_c01,0,0.1386070963203727
0,01-ai/Yi-1.5-6B,yi,ifb_0136_c02,0,0.34161980749003296
0,01-ai/Yi-1.5-6B,yi,ifb_0138_c01,0,0.4611918774919692
0,01-ai/Yi-1.5-6B,yi,ifb_0138_c02,0,0.040774565323224224
0,01-ai/Yi-1.5-6B,yi,ifb_0140_c01,0,0.3999181840739627
0,01-ai/Yi-1.5-6B,yi,ifb_0140_c02,1,0.0671152215113986
0,01-ai/Yi-1.5-6B,yi,ifb_0142_c01,0,0.10189492662419251
0,01-ai/Yi-1.5-6B,yi,ifb_0142_c02,0,0.13038587444942237
0,01-ai/Yi-1.5-6B,yi,ifb_0154_c01,0,0.02182709060504697
0,01-ai/Yi-1.5-6B,yi,ifb_0154_c02,0,0.0017415477515066156
0,01-ai/Yi-1.5-6B,yi,ifb_0154_c03,0,0.00026677261184314546
0,01-ai/Yi-1.5-6B,yi,ifb_0159_c01,0,0.1405743941813845
0,01-ai/Yi-1.5-6B,yi,ifb_0159_c02,0,0.0009381645052447413
0,01-ai/Yi-1.5-6B,yi,ifb_0159_c03,0,0.06345076357878683
0,01-ai/Yi-1.5-6B,yi,ifb_0164_c01,0,0.11062601064116524
0,01-ai/Yi-1.5-6B,yi,ifb_0164_c02,0,0.12996353757927695
0,01-ai/Yi-1.5-6B,yi,ifb_0167_c01,1,0.7883566296302474
0,01-ai/Yi-1.5-6B,yi,ifb_0167_c02,0,0.45331279280007364
0,01-ai/Yi-1.5-6B,yi,ifb_0169_c01,0,0.33806306789953233
0,01-ai/Yi-1.5-6B,yi,ifb_0169_c02,0,0.07515616228934298
0,01-ai/Yi-1.5-6B,yi,ifb_0173_c01,0,0.02590222992821001
0,01-ai/Yi-1.5-6B,yi,ifb_0173_c02,0,0.9098496565731609
0,01-ai/Yi-1.5-6B,yi,ifb_0173_c03,0,0.6357653495908742
0,01-ai/Yi-1.5-6B,yi,ifb_0178_c01,1,0.38575570759008043
0,01-ai/Yi-1.5-6B,yi,ifb_0178_c02,1,0.1748980545839383
0,01-ai/Yi-1.5-6B,yi,ifb_0178_c03,1,0.16037678716898315
0,01-ai/Yi-1.5-6B,yi,ifb_0178_c04,1,0.12724124642512663
0,01-ai/Yi-1.5-6B,yi,ifb_0178_c05,1,0.1073957847040604
0,01-ai/Yi-1.5-6B,yi,ifb_0178_c06,1,0.17241786031518813
0,01-ai/Yi-1.5-6B,yi,ifb_0181_c01,0,0.11222292944368546
0,01-ai/Yi-1.5-6B,yi,ifb_0181_c02,0,0.12445108282973834
0,01-ai/Yi-1.5-6B,yi,ifb_0186_c01,0,0.24374901005835375
0,01-ai/Yi-1.5-6B,yi,ifb_0186_c02,0,0.09863103025962854
0,01-ai/Yi-1.5-6B,yi,ifb_0186_c03,0,0.14187395365151012
0,01-ai/Yi-1.5-6B,yi,ifb_0186_c04,0,0.17046233800279795
0,01-ai/Yi-1.5-6B,yi,ifb_0202_c01,0,0.6059578194833136
0,01-ai/Yi-1.5-6B,yi,ifb_0202_c02,0,0.0056966493084468
0,01-ai/Yi-1.5-6B,yi,ifb_0222_c01,1,0.9249534503964488
0,01-ai/Yi-1.5-6B,yi,ifb_0222_c02,0,0.030760288367711813
0,01-ai/Yi-1.5-6B,yi,ifb_0223_c01,1,0.18407642162427482
0,01-ai/Yi-1.5-6B,yi,ifb_0223_c02,0,0.08884571564615644
0,01-ai/Yi-1.5-6B,yi,ifb_0224_c01,0,0.2258093930468613
0,01-ai/Yi-1.5-6B,yi,ifb_0226_c01,0,0.4348295758452886
0,01-ai/Yi-1.5-6B,yi,ifb_0226_c02,0,0.013903862987918464
0,01-ai/Yi-1.5-6B,yi,ifb_0228_c01,0,0.9792625996382829
0,01-ai/Yi-1.5-6B,yi,ifb_0228_c02,0,0.5157818557989174
0,01-ai/Yi-1.5-6B,yi,ifb_0228_c03,0,0.5990001094490774
0,01-ai/Yi-1.5-6B,yi,ifb_0230_c01,1,0.16458870488143473
0,01-ai/Yi-1.5-6B,yi,ifb_0231_c01,1,0.26566578663668666
0,01-ai/Yi-1.5-6B,yi,ifb_0231_c02,0,0.07771413707651068
0,01-ai/Yi-1.5-6B,yi,ifb_0231_c03,1,0.11892624527936543
0,01-ai/Yi-1.5-6B,yi,ifb_0231_c04,1,0.03667696189720452
0,01-ai/Yi-1.5-6B,yi,ifb_0236_c01,1,0.30837856286211296
0,01-ai/Yi-1.5-6B,yi,ifb_0236_c02,0,0.06351102695793316
0,01-ai/Yi-1.5-6B,yi,ifb_0236_c03,0,0.11059023190213192
0,01-ai/Yi-1.5-6B,yi,ifb_0236_c04,0,0.06351102695793316
0,01-ai/Yi-1.5-6B,yi,ifb_0240_c01,1,0.6752409414582546
0,01-ai/Yi-1.5-6B,yi,ifb_0240_c02,0,0.3232724318287142
0,01-ai/Yi-1.5-6B,yi,ifb_0240_c03,0,0.027812476237630373
0,01-ai/Yi-1.5-6B,yi,ifb_0241_c01,1,0.6348446301558953
0,01-ai/Yi-1.5-6B,yi,ifb_0241_c02,0,2.9358055739129233e-05
0,01-ai/Yi-1.5-6B,yi,ifb_0241_c03,0,2.9358055739129233e-05
0,01-ai/Yi-1.5-6B,yi,ifb_0244_c01,0,0.11829461909602779
0,01-ai/Yi-1.5-6B,yi,ifb_0244_c02,1,0.6395346799992319
0,01-ai/Yi-1.5-6B,yi,ifb_0244_c03,0,0.018565662815219548
0,01-ai/Yi-1.5-6B,yi,ifb_0244_c04,0,0.08625123992943583
0,01-ai/Yi-1.5-6B,yi,ifb_0250_c01,0,0.01355071794067034
0,01-ai/Yi-1.5-6B,yi,ifb_0250_c02,0,0.00036781173304180565
0,01-ai/Yi-1.5-6B,yi,ifb_0250_c03,0,0.0006386205179351527
0,01-ai/Yi-1.5-6B,yi,ifb_0253_c01,1,0.5751057631899608
0,01-ai/Yi-1.5-6B,yi,ifb_0253_c03,1,0.4759975520336949
0,01-ai/Yi-1.5-6B,yi,ifb_0253_c04,1,0.41772730301997313
0,01-ai/Yi-1.5-6B,yi,ifb_0253_c05,0,0.28908731626068057
0,01-ai/Yi-1.5-6B,yi,ifb_0258_c01,0,0.48817222713492486
0,01-ai/Yi-1.5-6B,yi,ifb_0258_c02,0,0.3953715530874512
0,01-ai/Yi-1.5-6B,yi,ifb_0258_c03,0,0.48238106464009456
0,01-ai/Yi-1.5-6B,yi,ifb_0258_c04,0,0.29276811753169474
0,01-ai/Yi-1.5-6B,yi,ifb_0258_c05,0,0.48238106464009456
0,01-ai/Yi-1.5-6B,yi,ifb_0262_c01,0,0.06340681708409028
0,01-ai/Yi-1.5-6B,yi,ifb_0262_c02,0,0.10110940223199433
0,01-ai/Yi-1.5-6B,yi,ifb_0262_c04,0,0.05923116662704917
0,01-ai/Yi-1.5-6B,yi,ifb_0262_c05,0,0.0932813973550334
0,01-ai/Yi-1.5-6B,yi,ifb_0262_c06,0,0.16938946624054263
0,01-ai/Yi-1.5-6B,yi,ifb_0262_c07,0,0.0040238698646208855
0,01-ai/Yi-1.5-6B,yi,ifb_0262_c08,0,0.08286531415672138
0,01-ai/Yi-1.5-6B,yi,ifb_0264_c01,0,0.5303787471554396
0,01-ai/Yi-1.5-6B,yi,ifb_0264_c02,0,0.01830796060940822
0,01-ai/Yi-1.5-6B,yi,ifb_0264_c03,0,0.18418202649870324
0,01-ai/Yi-1.5-6B,yi,ifb_0268_c01,0,0.15919158534444858
0,01-ai/Yi-1.5-6B,yi,ifb_0268_c02,0,0.217829138446461
0,01-ai/Yi-1.5-6B,yi,ifb_0268_c03,0,0.15919158534444858
0,01-ai/Yi-1.5-6B,yi,ifb_0268_c04,0,0.2339080767792838
0,01-ai/Yi-1.5-6B,yi,ifb_0268_c05,0,0.020065689508701846
0,01-ai/Yi-1.5-6B,yi,ifb_0268_c06,0,0.25839064769937237
0,01-ai/Yi-1.5-6B,yi,ifb_0269_c01,1,0.571638572876366
0,01-ai/Yi-1.5-6B,yi,ifb_0269_c02,1,0.7236103240678843
0,01-ai/Yi-1.5-6B,yi,ifb_0269_c03,0,0.28534562592964796
0,01-ai/Yi-1.5-6B,yi,ifb_0269_c04,0,0.003843854620616018
0,01-ai/Yi-1.5-6B,yi,ifb_0269_c05,0,0.2631913123473396
0,01-ai/Yi-1.5-6B,yi,ifb_0273_c01,0,0.30948257976260574
0,01-ai/Yi-1.5-6B,yi,ifb_0273_c02,0,0.21328785025041855
0,01-ai/Yi-1.5-6B,yi,ifb_0273_c03,0,0.0775244730102433
0,01-ai/Yi-1.5-6B,yi,ifb_0273_c04,0,0.157533130170608
0,01-ai/Yi-1.5-6B,yi,ifb_0273_c05,0,0.24013508568770298
0,01-ai/Yi-1.5-6B,yi,ifb_0273_c06,0,0.058987494792208515
0,01-ai/Yi-1.5-6B,yi,ifb_0273_c07,0,0.2615275496955788
0,01-ai/Yi-1.5-6B,yi,ifb_0273_c08,0,0.33169613745170623
0,01-ai/Yi-1.5-6B,yi,ifb_0275_c01,1,0.7830388565279509
0,01-ai/Yi-1.5-6B,yi,ifb_0275_c02,0,0.02229356306745849
0,01-ai/Yi-1.5-6B,yi,ifb_0275_c03,1,0.46893824590361755
0,01-ai/Yi-1.5-6B,yi,ifb_0275_c04,1,0.5737337850334724
0,01-ai/Yi-1.5-6B,yi,ifb_0275_c05,1,0.3484665494076647
0,01-ai/Yi-1.5-6B,yi,ifb_0275_c06,1,0.8525383325173166
0,01-ai/Yi-1.5-6B,yi,ifb_0277_c01,1,0.9538188349863805
0,01-ai/Yi-1.5-6B,yi,ifb_0277_c02,1,0.9538188349863805
0,01-ai/Yi-1.5-6B,yi,ifb_0277_c03,1,0.8977235645168306
0,01-ai/Yi-1.5-6B,yi,ifb_0277_c04,1,0.6907691533958384
0,01-ai/Yi-1.5-6B,yi,ifb_0302_c01,1,0.06697095299458865
0,01-ai/Yi-1.5-6B,yi,ifb_0302_c02,1,0.7740138165656161
0,01-ai/Yi-1.5-6B,yi,ifb_0302_c03,1,0.5716347829027036
0,01-ai/Yi-1.5-6B,yi,ifb_0302_c04,1,0.41591856138864725
0,01-ai/Yi-1.5-6B,yi,ifb_0302_c05,0,0.1436541805588444
0,01-ai/Yi-1.5-6B,yi,ifb_0302_c06,1,0.0883681009426356
0,01-ai/Yi-1.5-6B,yi,ifb_0302_c07,1,0.3095759921108502
0,01-ai/Yi-1.5-6B,yi,ifb_0312_c01,1,0.24652010513264447
0,01-ai/Yi-1.5-6B,yi,ifb_0312_c02,1,0.40459401774798814
0,01-ai/Yi-1.5-6B,yi,ifb_0312_c03,1,0.2852380204247363
0,01-ai/Yi-1.5-6B,yi,ifb_0312_c04,0,0.058592513386029534
0,01-ai/Yi-1.5-6B,yi,ifb_0312_c05,0,0.00026677261184314546
0,01-ai/Yi-1.5-6B,yi,ifb_0316_c01,1,0.38753429288748914
0,01-ai/Yi-1.5-6B,yi,ifb_0316_c02,1,0.18131911611018328
0,01-ai/Yi-1.5-6B,yi,ifb_0316_c03,0,0.06776173162974684
0,01-ai/Yi-1.5-6B,yi,ifb_0317_c01,1,0.18072414595747266
0,01-ai/Yi-1.5-6B,yi,ifb_0317_c02,1,0.4880292001239192
0,01-ai/Yi-1.5-6B,yi,ifb_0317_c03,0,0.021345003206301883
0,01-ai/Yi-1.5-6B,yi,ifb_0317_c04,0,0.1209770209760199
0,01-ai/Yi-1.5-6B,yi,ifb_0317_c05,0,0.0772322394912048
0,01-ai/Yi-1.5-6B,yi,ifb_0317_c06,0,0.04239717588493266
0,01-ai/Yi-1.5-6B,yi,ifb_0318_c01,0,0.01491276079987148
0,01-ai/Yi-1.5-6B,yi,ifb_0318_c02,0,0.5707610038970805
0,01-ai/Yi-1.5-6B,yi,ifb_0318_c03,0,0.11067807956472973
0,01-ai/Yi-1.5-6B,yi,ifb_0318_c04,0,0.13613618049393605
0,01-ai/Yi-1.5-6B,yi,ifb_0327_c01,0,0.5301551156853069
0,01-ai/Yi-1.5-6B,yi,ifb_0327_c02,0,0.20267878765707026
0,01-ai/Yi-1.5-6B,yi,ifb_0327_c03,0,0.08098251491478653
0,01-ai/Yi-1.5-6B,yi,ifb_0327_c04,0,0.06964318458144786
0,01-ai/Yi-1.5-6B,yi,ifb_0329_c01,0,0.06701670248175486
0,01-ai/Yi-1.5-6B,yi,ifb_0329_c02,0,0.026464221452967236
0,01-ai/Yi-1.5-6B,yi,ifb_0329_c03,1,0.044088012034302654
0,01-ai/Yi-1.5-6B,yi,ifb_0329_c04,0,0.00035609146312488686
0,01-ai/Yi-1.5-6B,yi,ifb_0330_c01,1,0.42944429649827714
0,01-ai/Yi-1.5-6B,yi,ifb_0330_c02,0,0.45295603154292713
0,01-ai/Yi-1.5-6B,yi,ifb_0330_c03,1,0.5856687695845945
0,01-ai/Yi-1.5-6B,yi,ifb_0330_c04,0,0.12814650896885071
0,01-ai/Yi-1.5-6B,yi,ifb_0330_c05,1,0.3053370106810942
0,01-ai/Yi-1.5-6B,yi,ifb_0334_c01,1,0.9486924823883299
0,01-ai/Yi-1.5-6B,yi,ifb_0334_c02,1,0.6849359151163019
0,01-ai/Yi-1.5-6B,yi,ifb_0334_c03,1,0.9665247665770297
0,01-ai/Yi-1.5-6B,yi,ifb_0334_c04,1,0.28621523764877993
0,01-ai/Yi-1.5-6B,yi,ifb_0334_c05,1,0.7838756547841326
0,01-ai/Yi-1.5-6B,yi,ifb_0337_c01,1,0.3969164446215781
0,01-ai/Yi-1.5-6B,yi,ifb_0337_c02,0,0.13619339095272134
0,01-ai/Yi-1.5-6B,yi,ifb_0337_c03,1,0.19564144392228341
0,01-ai/Yi-1.5-6B,yi,ifb_0337_c04,1,0.2032526016100037
0,01-ai/Yi-1.5-6B,yi,ifb_0339_c01,1,0.7424930877735045
0,01-ai/Yi-1.5-6B,yi,ifb_0339_c02,1,0.5367779253950523
0,01-ai/Yi-1.5-6B,yi,ifb_0339_c03,1,0.2488956203367281
0,01-ai/Yi-1.5-6B,yi,ifb_0349_c01,1,0.09999999065802243
0,01-ai/Yi-1.5-6B,yi,ifb_0349_c02,1,0.03859196004115497
0,01-ai/Yi-1.5-6B,yi,ifb_0349_c03,1,0.1391544350845522
0,01-ai/Yi-1.5-6B,yi,ifb_0349_c04,1,0.04085869827751678
0,01-ai/Yi-1.5-6B,yi,ifb_0349_c05,1,0.009612895480020695
0,01-ai/Yi-1.5-6B,yi,ifb_0349_c06,1,0.14094018078928072
0,01-ai/Yi-1.5-6B,yi,ifb_0349_c07,1,0.02593033257994972
0,01-ai/Yi-1.5-6B,yi,ifb_0352_c01,0,0.018394282979895718
0,01-ai/Yi-1.5-6B,yi,ifb_0352_c02,0,0.0014383460067824271
0,01-ai/Yi-1.5-6B,yi,ifb_0352_c03,1,0.17789594939993691
0,01-ai/Yi-1.5-6B,yi,ifb_0352_c04,1,0.3072157733482019
0,01-ai/Yi-1.5-6B,yi,ifb_0352_c05,1,0.3056211169298667
0,01-ai/Yi-1.5-6B,yi,ifb_0352_c06,1,0.11218833711150616
0,01-ai/Yi-1.5-6B,yi,ifb_0352_c07,1,0.23156355792498204
0,01-ai/Yi-1.5-6B,yi,ifb_0352_c08,0,0.11218833711150616
0,01-ai/Yi-1.5-6B,yi,ifb_0354_c01,0,0.12496354979650412
0,01-ai/Yi-1.5-6B,yi,ifb_0354_c02,0,0.0009582794878737291
0,01-ai/Yi-1.5-6B,yi,ifb_0354_c03,0,0.14675668076352108
0,01-ai/Yi-1.5-6B,yi,ifb_0354_c04,0,0.024716687580954202
0,01-ai/Yi-1.5-6B,yi,ifb_0354_c05,0,0.02642475626038162
0,01-ai/Yi-1.5-6B,yi,ifb_0354_c06,0,0.004001026513895748
0,01-ai/Yi-1.5-6B,yi,ifb_0354_c07,0,0.2741906716103623
0,01-ai/Yi-1.5-6B,yi,ifb_0354_c08,0,0.24818474339990104
0,01-ai/Yi-1.5-6B,yi,ifb_0370_c01,1,0.09466291168817427
0,01-ai/Yi-1.5-6B,yi,ifb_0370_c02,0,0.07352126518175464
0,01-ai/Yi-1.5-6B,yi,ifb_0370_c03,1,0.0632565137886388
0,01-ai/Yi-1.5-6B,yi,ifb_0370_c04,1,0.07352126518175464
0,01-ai/Yi-1.5-6B,yi,ifb_0370_c05,1,0.12504329196290767
0,01-ai/Yi-1.5-6B,yi,ifb_0370_c06,1,0.08948538625163936
0,01-ai/Yi-1.5-6B,yi,ifb_0370_c07,1,0.001049423449339312
0,01-ai/Yi-1.5-6B,yi,ifb_0370_c08,1,0.05935871288904338
0,01-ai/Yi-1.5-6B,yi,ifb_0370_c10,1,0.030430122865763066
0,01-ai/Yi-1.5-6B,yi,ifb_0379_c01,0,0.1284779834720503
0,01-ai/Yi-1.5-6B,yi,ifb_0379_c02,0,0.15776554638481963
0,01-ai/Yi-1.5-6B,yi,ifb_0379_c03,0,0.57370459121161
0,01-ai/Yi-1.5-6B,yi,ifb_0379_c04,0,0.40731876772080655
0,01-ai/Yi-1.5-6B,yi,ifb_0379_c05,0,0.15238903778868257
0,01-ai/Yi-1.5-6B,yi,ifb_0379_c06,0,0.48810121730164974
0,01-ai/Yi-1.5-6B,yi,ifb_0385_c01,0,0.04414456597864166
0,01-ai/Yi-1.5-6B,yi,ifb_0385_c02,0,0.1143330235506568
0,01-ai/Yi-1.5-6B,yi,ifb_0385_c03,0,0.22446934328388782
0,01-ai/Yi-1.5-6B,yi,ifb_0385_c04,0,0.11362466885843452
0,01-ai/Yi-1.5-6B,yi,ifb_0398_c01,1,0.08883210028095548
0,01-ai/Yi-1.5-6B,yi,ifb_0398_c02,0,0.0003044568949706976
0,01-ai/Yi-1.5-6B,yi,ifb_0399_c02,0,0.000246795579342719
0,01-ai/Yi-1.5-6B,yi,ifb_0400_c01,0,0.25059800459769016
0,01-ai/Yi-1.5-6B,yi,ifb_0400_c02,0,0.23155041076976995
0,01-ai/Yi-1.5-6B,yi,ifb_0400_c03,0,0.18407023639887862
0,01-ai/Yi-1.5-6B,yi,ifb_0400_c04,0,0.3356802077410476
0,01-ai/Yi-1.5-6B,yi,ifb_0400_c05,0,0.022791658907314098
0,01-ai/Yi-1.5-6B,yi,ifb_0411_c01,0,0.07346333353883931
0,01-ai/Yi-1.5-6B,yi,ifb_0411_c02,1,0.642221195203137
0,01-ai/Yi-1.5-6B,yi,ifb_0411_c03,0,0.2532299877378709
0,01-ai/Yi-1.5-6B,yi,ifb_0411_c04,0,0.11607779989569238
0,01-ai/Yi-1.5-6B,yi,ifb_0411_c05,1,0.07609541700503646
0,01-ai/Yi-1.5-6B,yi,ifb_0420_c01,0,0.5114883259765722
0,01-ai/Yi-1.5-6B,yi,ifb_0420_c02,0,0.42985166120115725
0,01-ai/Yi-1.5-6B,yi,ifb_0420_c03,0,0.25059800459769027
0,01-ai/Yi-1.5-6B,yi,ifb_0420_c04,0,0.12497486028240606
0,01-ai/Yi-1.5-6B,yi,ifb_0420_c05,0,0.0006349685182498937
0,01-ai/Yi-1.5-6B,yi,ifb_0420_c06,0,0.38268204932534117
0,01-ai/Yi-1.5-6B,yi,ifb_0420_c08,0,3.2383883093731896e-06
0,01-ai/Yi-1.5-6B,yi,ifb_0422_c01,1,0.34758733007888104
0,01-ai/Yi-1.5-6B,yi,ifb_0422_c02,1,0.15628228543575917
0,01-ai/Yi-1.5-6B,yi,ifb_0422_c03,1,0.09736446537038171
0,01-ai/Yi-1.5-6B,yi,ifb_0422_c04,1,0.099398971652314
0,01-ai/Yi-1.5-6B,yi,ifb_0425_c01,1,0.30560995590447504
0,01-ai/Yi-1.5-6B,yi,ifb_0425_c02,1,0.30560995590447504
0,01-ai/Yi-1.5-6B,yi,ifb_0425_c03,1,0.49346730640147607
0,01-ai/Yi-1.5-6B,yi,ifb_0425_c04,1,0.41129826176071504
0,01-ai/Yi-1.5-6B,yi,ifb_0425_c05,1,0.186154969825327
0,01-ai/Yi-1.5-6B,yi,ifb_0425_c06,1,0.186154969825327
0,01-ai/Yi-1.5-6B,yi,ifb_0427_c01,0,0.008590094722703156
0,01-ai/Yi-1.5-6B,yi,ifb_0427_c02,0,0.008590094722703156
0,01-ai/Yi-1.5-6B,yi,ifb_0427_c03,0,0.008590094722703156
0,01-ai/Yi-1.5-6B,yi,ifb_0427_c04,0,0.014921698234509556
0,01-ai/Yi-1.5-6B,yi,ifb_0427_c05,0,0.007183989632729935
0,01-ai/Yi-1.5-6B,yi,ifb_0427_c06,0,0.08558135043330566
0,01-ai/Yi-1.5-6B,yi,ifb_0431_c01,0,0.00331152473511513
0,01-ai/Yi-1.5-6B,yi,ifb_0431_c02,0,0.13306631638333313
0,01-ai/Yi-1.5-6B,yi,ifb_0431_c03,1,0.008590094722703156
0,01-ai/Yi-1.5-6B,yi,ifb_0431_c04,1,0.316331901611171
0,01-ai/Yi-1.5-6B,yi,ifb_0432_c01,1,0.28122833020471527
0,01-ai/Yi-1.5-6B,yi,ifb_0432_c02,1,0.4025585474415936
0,01-ai/Yi-1.5-6B,yi,ifb_0432_c03,0,0.024908765112209085
0,01-ai/Yi-1.5-6B,yi,ifb_0432_c04,0,0.13305024908150123
0,01-ai/Yi-1.5-6B,yi,ifb_0432_c05,0,0.009341755728619791
0,01-ai/Yi-1.5-6B,yi,ifb_0438_c01,0,0.008590094722703156
0,01-ai/Yi-1.5-6B,yi,ifb_0438_c02,0,0.18647673527556732
0,01-ai/Yi-1.5-6B,yi,ifb_0438_c03,0,0.1419869428833365
0,01-ai/Yi-1.5-6B,yi,ifb_0438_c04,0,0.010213417621996724
0,01-ai/Yi-1.5-6B,yi,ifb_0438_c05,0,0.1332277323573473
0,01-ai/Yi-1.5-6B,yi,ifb_0438_c06,0,0.309831863032217
0,01-ai/Yi-1.5-6B,yi,ifb_0438_c07,0,0.008590094722703156
0,01-ai/Yi-1.5-6B,yi,ifb_0448_c01,0,0.33188823531777345
0,01-ai/Yi-1.5-6B,yi,ifb_0448_c02,0,0.29691100396197023
0,01-ai/Yi-1.5-6B,yi,ifb_0448_c03,0,0.32468256490753944
0,01-ai/Yi-1.5-6B,yi,ifb_0448_c04,0,0.2862653451562591
0,01-ai/Yi-1.5-6B,yi,ifb_0448_c05,0,0.07578700390906191
0,01-ai/Yi-1.5-6B,yi,ifb_0448_c06,0,0.04357777340426641
0,01-ai/Yi-1.5-6B,yi,ifb_0448_c07,0,0.07374826073325473
