model,mean_scenarios,online_correctness_sd,online_correctness_mean,full_correctness,online_scaffolding_sd,online_scaffolding_mean,full_scaffolding,batch_correctness_sd,batch_correctness_mean,batch_scaffolding_sd,batch_scaffolding_mean,mwle_correctness_sd,mwle_correctness_mean,mwle_scaffolding_sd,mwle_scaffolding_mean
Qwen/Qwen2.5-0.5B,24.875,0.1901915554776289,-0.879365,-1.3375661778612606,0.07619348875191044,-0.9104622499999999,-1.0203268626345818,0.2420557264159476,-0.9803541833827334,0.08154172729937041,-0.9165466745949984,0.27416127866210704,-1.0309841797482002,0.08624483047409079,-1.0734332717514683
Qwen/Qwen2.5-0.5B-Instruct,23.25,0.22407166899328776,-0.5137452499999999,-0.6497614091041916,0.12030203183654048,-0.9621225,-1.2112638114971706,0.24358558610032424,-0.5875367460355765,0.11514922059782001,-0.9356596034271724,0.27645774562796593,-0.5867055672852388,0.11492280600817413,-1.0955111196036214
Qwen/Qwen2.5-1.5B,18.0,0.17258285713896962,1.1020855,0.800315441017891,0.24217745495813603,-1.038538,-1.5478380258280078,0.18293046018797196,0.9488726368833372,0.06784884546747498,-1.1257007381983926,0.1901378933141325,1.0706435508465069,0.045448734248292585,-1.3048490046336068
Qwen/Qwen2.5-1.5B-Instruct,13.625,0.277278735974938,1.801828125,1.2715089436303662,0.1393263554823709,-1.3179825,-1.4918612656020684,0.23806816403109293,1.6268195087398225,0.13323458379511188,-1.314390153352079,0.28432343160573464,1.7941341493174146,0.10508566191998445,-1.457475528380975
Qwen/Qwen2.5-3B,15.25,0.16905521535354767,1.8596723750000002,1.5999402136417205,0.13751568733188,-0.891883875,-0.8133569550045072,0.15635877922643102,1.7939049458403018,0.0971388338419195,-0.895358027599147,0.19915741569390583,1.9929846866169356,0.13776992529591967,-1.0693687543542043
Qwen/Qwen2.5-3B-Instruct,9.125,0.19172934558703933,2.134221375,2.2000054525878214,0.15208093204853132,0.018132500000000003,0.2009646900248215,0.17013213756390738,2.0875121594203887,0.2485388872104758,-0.11947319444906068,0.1620185336584375,2.2514841379340718,0.14570137811069345,-0.037211055359039326
Qwen/Qwen2.5-7B,9.375,0.1892616492074778,1.960180375,2.1999666324740277,0.09967503026805409,0.36761024999999997,0.3677229093849661,0.18274825507760767,1.93242859734314,0.2655202337960085,0.3136970643187761,0.2032378852219256,2.0334975015057237,0.17665369502946243,0.4019878271752259
Qwen/Qwen2.5-7B-Instruct,7.25,0.2565074377391119,2.371200625,2.6000173795958275,0.13977427745721852,0.24826375,0.39293993117906734,0.21127613009029378,2.4166140758977637,0.2934672869266725,0.1765458488256483,0.1763165390071816,2.502227546033523,0.12379575211508086,0.29479523919100054
Qwen/Qwen2.5-Coder-7B,11.75,0.32302315866607667,1.979082125,2.0073448613185443,0.4472904613357382,-0.28684825,0.08181507266588127,0.2702600637899074,1.8748959971341281,0.38035629721575004,-0.33292189814184064,0.2901538140660899,2.0735122473656995,0.4700798064188194,-0.3452186361155292
Qwen/Qwen2.5-Math-7B,13.25,0.06709016463685269,2.6412195,2.395229652394424,0.1287215676367382,-1.314655125,-1.7461596690546428,0.09190315497603835,2.5629532871968035,0.13137376225136013,-1.3407906140226453,0.10377944483476477,2.744648491298025,0.09845386596170962,-1.4912373576244788
Qwen/Qwen3-0.6B,19.75,0.18584754389750313,2.060442625,1.1744407346151704,0.2492166751137138,-1.898823625,-1.9097985713943142,0.20562931853674432,1.9239353619882549,0.2100139192314026,-1.876262769504467,0.2562771659412541,2.034619867989086,0.23420745127022413,-1.9398463623718953
Qwen/Qwen3-1.7B,11.5,0.16244063107409432,2.649437,2.799999999686343,0.17343079563330147,-1.686164,-2.6767274059285064,0.10363292692360088,2.5884656170356606,0.17049009967888548,-2.258586790222531,0.15422667323057457,2.7776585550852535,0.6347451251740741,-3.0610689814417134
Qwen/Qwen3-4B,10.625,0.1743131239210329,3.5662038750000002,3.7987929560189855,0.20077255430333196,-1.143489625,-1.7963945719146628,0.16354719638934934,3.5364148678581753,0.21057883220277476,-1.1656306247504842,0.24058689290539023,3.732762449356663,0.2398964469153492,-1.3001146555963023
TinyLlama/TinyLlama-1.1B-Chat-v1.0,28.75,0.22323066356293889,-1.7369504999999998,-2.4659508362909204,0.06365033425273094,-0.993012375,-1.0021218295972139,0.2923715849229534,-2.0677074350027183,0.060384787376022944,-0.9659323689691527,0.37140427959515454,-2.3338639663900076,0.06683965312469253,-1.152590274214183
allenai/OLMo-2-0425-1B,27.125,0.19066614715185906,-0.946172375,-0.7023609655767256,0.0849875486158671,-0.06216462500000001,-0.3201886137412474,0.2524791525091936,-1.0760664036442713,0.09008257836732332,-0.0716789686497202,0.28533997183415455,-1.1450565179566259,0.09595157012702449,-0.059086947154023094
allenai/OLMo-2-1124-7B,15.375,0.135091006527949,1.303823375,1.1988057045991827,0.1927517211220175,-0.6428105,-0.27713447161401666,0.15418744447808194,1.2160908657359033,0.13184277106061718,-0.6970178563110643,0.13799285063557779,1.3396479775686423,0.19054135135272107,-0.8092987731031216
bigscience/bloom-1b1,27.75,0.09916627722345628,-2.4828251249999997,-4.4376383522812155,0.12297144858563713,0.7958155,0.6980425887180859,0.0792937398388455,-3.2561025618581407,0.12023546950173522,0.8004341369828253,0.38862191253578404,-4.4989937767758015,0.1261667825086463,0.8741060734588613
bigscience/bloom-1b7,28.5,0.16947298046591372,-2.558326,-4.958498229956986,0.06057522690991343,0.34236924999999996,0.09574003922560136,0.11886619696528493,-3.2856621694219266,0.06541468432926935,0.31707814321994326,0.2799909339555536,-4.517870027007967,0.06866509041059309,0.3711803334344031
bigscience/bloom-3b,34.25,0.12012622491753208,-2.57707075,-3.9429288264570608,0.053200488322330035,0.150275625,-0.004709895521585269,0.11874809098565918,-3.3717156059858446,0.07159973680857037,0.1245961077649898,0.5899135673275987,-4.918144564549314,0.06927034547294103,0.1510289314226393
bigscience/bloom-560m,30.25,0.18790879590425655,-2.7220672500000003,-5.621576535041428,0.1422637072138723,0.836616625,0.7076440012854259,0.14476623661277638,-3.5373334981010753,0.14779765569012276,0.8381566458014015,0.38856478039382325,-5.7618864587700696,0.1561520230643973,0.9293800265349441
bigscience/bloom-7b1,31.25,0.11285811628766448,-1.8581045,-2.9006088175088203,0.07752669065624673,-0.145387125,-0.07308975136494142,0.111276176512151,-2.130982679058011,0.08592699134505055,-0.19214272761157367,0.1340129242028802,-2.3897979025482847,0.092235206211204,-0.17830858416873058
bigscience/bloomz-1b7,24.625,0.09233498375480449,-2.617226,-5.599795905808607,0.11957222662265686,2.0351055000000002,2.182183780116193,0.07367820916071754,-3.5337167430438123,0.08924509851648427,2.1322960100185644,0.5842129970708123,-5.854597706653566,0.5391893107280668,3.4518687926016116
bigscience/bloomz-3b,26.75,0.14911890502443848,-2.68167325,-5.2636686263988,0.20608441504029365,1.433472,1.8145346398043962,0.11675437771017212,-3.511174739865325,0.18198476391565654,1.4296544363694068,0.25905475014060336,-5.547056456168482,0.19104185012073283,1.5699160346953172
bigscience/bloomz-7b1,21.875,0.1286410106589628,-2.585115875,-5.3717023216605675,0.11847584328876658,2.059973375,3.0412253233815076,0.09380053896756026,-3.4741076745973465,0.14944111534771717,2.1478931215743793,1.5376549165683069,-5.959023808457918,0.6314067189295051,3.704341706445569
deepseek-ai/deepseek-coder-6.7b-base,24.625,0.31029667727009164,-0.6410491250000001,-0.8331017402558356,0.12513887910531393,-0.134512625,-0.21311541230150544,0.3296521017457558,-0.7613183675913797,0.11499976236494654,-0.1529259130843656,0.3777143483966218,-0.7748376532228036,0.13395661538402015,-0.14475321162390947
deepseek-ai/deepseek-llm-7b-base,29.5,0.26380684945544797,-1.705279875,-2.2897742174121456,0.07492783564276613,-0.14792887500000002,0.12306568756553736,0.3476365530901996,-2.043745952779996,0.07711939439771956,-0.16505121680030316,0.45113974243958677,-2.3174096034554816,0.07894345283949339,-0.15749615335679684
deepseek-ai/deepseek-math-7b-base,24.0,0.09537495331576501,-2.454147625,-4.235959593198029,0.0690213135215085,1.109642625,0.7826711202093363,0.23648731480004706,-3.118185469809152,0.09000963014086553,1.1271316129208055,0.8150178718565981,-4.1758073031445155,0.08741592239912303,1.2410453680392513
facebook/opt-1.3b,16.5,0.3584338150292708,-1.26474975,-2.0502899180466723,0.15362900370535507,1.309802,1.2882972129217176,0.41860794959213854,-1.546049427720771,0.15775389220572758,1.2824130433786949,0.4935993649494653,-1.6823352871656523,0.2597488867961684,1.5945698411504403
facebook/opt-2.7b,18.875,0.05854726476905214,-1.97819725,-2.044561002355314,0.16868959635187752,1.649519875,1.307751076297691,0.1720048148140504,-2.3393884142239187,0.1206833342950661,1.579349635079684,0.2857386673198079,-2.6334030505420305,0.29487035242376014,2.0241722980770342
facebook/opt-6.7b,18.375,0.1643307150762887,-1.566236375,-2.3389730258174044,0.09517732361155871,1.297399125,1.0379221611913292,0.14259974019449215,-1.9491039724226389,0.08852350296332756,1.2405137384515963,0.1960782484910564,-2.1940354985321235,0.2915733840394797,1.5537754915052513
google/gemma-2-2b,24.125,0.2340999379957401,-0.41643512499999996,-0.9799924177456192,0.09251829440575524,0.007007499999999996,-0.03976902889156767,0.22015804843714748,-0.4852656702932801,0.056072911556897274,-0.02976470826322054,0.2535197395459122,-0.4740921447350589,0.0686259823026712,-0.0076156916020856825
h2oai/h2o-danube2-1.8b-base,31.625,0.21416286614685182,-0.975105625,-1.3533250805552315,0.060483429612994015,-0.28644149999999996,-0.3770891857951733,0.23663026817829239,-1.088884032458972,0.060574860998258144,-0.3086470874176783,0.2720999991027267,-1.147054028135613,0.06627910125160974,-0.3290472136138634
h2oai/h2o-danube3-4b-base,20.25,0.10205515698355228,0.19581174999999998,0.18659526549963087,0.1519962800646265,-0.832655625,-0.8144466276886422,0.09813248645069954,0.14334590600803576,0.13294555816866532,-0.8421647207515741,0.0986082313871396,0.2277862148737021,0.16482944363628457,-0.9836830823613547
ibm-granite/granite-3.0-2b-base,11.125,0.2791280790622548,0.860473375,0.8006995081044583,0.300269629727574,0.573571375,0.14444706851216496,0.20595786159898494,0.7070238776562305,0.17043429325327586,0.5618231354872059,0.2380190938960762,0.8207201999731132,0.19286476025500054,0.7262172370031748
ibm-granite/granite-3.1-2b-base,14.75,0.17591908835522763,0.925363625,0.7994644080388718,0.16322830831824944,0.60033125,-0.08377028874479565,0.20622667735001235,0.7553293368378434,0.1293255998011268,0.5359079453441005,0.21323152858612876,0.8539221878641444,0.15742828588488697,0.6735479722984707
ibm-granite/granite-3.1-2b-instruct,13.625,0.2697998378969757,1.337562375,1.4001114838653363,0.3597159391592031,-0.04995075,-0.001840028064274142,0.28712881352622605,1.2793181591278748,0.2520281432960753,-0.09733836649767937,0.3085206416648119,1.4294624920815906,0.39067912529102883,-0.04597043594285253
lmsys/vicuna-7b-v1.5,23.875,0.15395146487971256,-0.397104875,0.0005229814847924736,0.0943805783897699,0.15392625,0.3672388266676668,0.1663059837573949,-0.4503188802872058,0.09430185919485372,0.14539524119558223,0.1777089269383926,-0.4309313277639282,0.10221165782167574,0.1749878946830527
meta-llama/Llama-3.2-1B,28.5,0.11318164635049882,-2.091954125,-2.8426749249653422,0.1597338446627702,0.6069614999999999,0.28449305421295523,0.1206452138014945,-2.474753109144893,0.16866357313809052,0.6029182840934231,0.22203311826400682,-2.8465153599972766,0.1823436320838882,0.6722850057173169
meta-llama/Llama-3.2-1B-Instruct,22.75,0.21663627192139365,-0.42389699999999997,-0.38017876270239875,0.1052989925067543,-0.8941092500000001,-1.3570987908605114,0.24374250262608904,-0.4957452863650982,0.0850371472839853,-0.8407385670336612,0.28040911774300975,-0.4756684873212291,0.12988409991849426,-1.0295581702174998
meta-llama/Llama-3.2-3B,15.625,0.347789036601932,0.662433,-0.34967955640149306,0.3057136168434183,0.337937625,-0.10174664307984774,0.35017915047200127,0.5021758762556031,0.2129713762870432,0.22881517705723384,0.3497425001339557,0.5880673854910168,0.3461207705834598,0.38219592056751284
meta-llama/Llama-3.2-3B-Instruct,10.25,0.16334444108520343,1.1142207499999999,1.1999087564118256,0.15477950088432255,1.299713,1.2752029483635052,0.14578610653422985,1.0806122304196433,0.09710990011652623,1.3855583649864895,0.1376701737490215,1.1632207076083962,0.0901566635717657,1.2184945504569145
microsoft/Phi-3-mini-4k-instruct,15.0,0.23809533534266794,0.73929025,0.4027064021230283,0.08133960301789882,0.384884125,0.6899464779172212,0.24169385915330474,0.6484150196596437,0.07282386797632072,0.3087674638694735,0.25922623043022075,0.7443637067526261,0.0891325255020095,0.4597604736512854
microsoft/Phi-3.5-mini-instruct,12.75,0.21507485901799253,1.647916875,1.42693382215755,0.11978432103257244,-1.010458375,-1.1836483186409374,0.19387574285001166,1.5311351660916428,0.1290498902432974,-1.1507667328962352,0.20783322778572216,1.6547218642988162,0.1015882682015835,-1.3275932051480797
microsoft/phi-1_5,30.75,0.13746123124243975,-1.13439325,-2.327605612685562,0.08092461697121278,-0.37717675,0.13421806571692863,0.13420609942538864,-1.2788922383019832,0.08172491335765654,-0.40767279981887994,0.15134781605251826,-1.367435353763244,0.09025884443165134,-0.42576318845929495
microsoft/phi-2,17.125,0.13225552703614837,0.626240125,0.19615813889988415,0.20766672703938396,0.46164499999999997,0.43933118286614314,0.1343281652480321,0.5485379626560689,0.13360316452662158,0.363862333728007,0.13909129236390946,0.6264449863995156,0.23013540525317047,0.5070051761566002
mistralai/Mistral-7B-Instruct-v0.3,12.0,0.19020869434584214,1.0117464999999999,1.1937906403244807,0.12551282088141186,0.541238125,0.6264601300781947,0.18923056723554593,0.9332051224492319,0.25465815546713816,0.25828486607264267,0.20515622333419586,1.053437001553453,0.16319708748190692,0.5958397827279566
mistralai/Mistral-7B-v0.1,18.75,0.3112762412551551,0.76759975,0.6990570187484786,0.0951581778041173,0.039482500000000004,0.32899868696267265,0.2869636763156514,0.6240955707195618,0.1183603990257473,0.028213047648536986,0.31050136105830434,0.7240770012501856,0.115151830742794,0.06806902047456162
mistralai/Mistral-7B-v0.3,12.75,0.39593700372944435,0.7852085,0.804105656299805,0.12417656299342228,0.619147875,0.45995266722820044,0.38830568041056507,0.6710168595467361,0.15713070930729026,0.4515474106061722,0.3879552988319007,0.7687903094711019,0.1419439996866438,0.733166650077816
nvidia/Nemotron-Mini-4B-Instruct,24.875,0.04257690464618113,0.1929585,-0.0007988225326746366,0.061070109971936154,-0.302710625,-0.19595189611483516,0.048889776505128775,0.14487514997303036,0.061456039912225285,-0.31145082614930947,0.05572483348113768,0.2212277830960473,0.0689648405472453,-0.32552585819705016
openai-community/gpt2,26.75,0.13764113058966054,-2.6480245,-5.356511843185709,0.11081739869149612,1.8173085,1.6665914414936533,0.0568859744925722,-3.4843489807718666,0.12769061235770685,1.8376819903028518,0.34004410495845366,-5.2652234898762655,0.38221507848388586,2.180850649700277
openai-community/gpt2-large,24.75,0.0958188339002307,-2.4342835,-3.7445815781738263,0.2392777200831442,1.19641925,1.419641117667568,0.06588497993336542,-3.252662788967135,0.26608613802559467,1.2175572288228058,0.2934533839574185,-4.626193560750037,0.2872875532487553,1.3361169767727379
openai-community/gpt2-medium,28.75,0.12989191421692695,-2.66026025,-5.66636142768099,0.054098804401645516,1.24003575,1.4149812046661663,0.08380818619747732,-3.5136331259556846,0.06429404585591375,1.248794453660893,0.1923906834911257,-5.691598957379808,0.06147588802636724,1.3598981366282685
openai-community/gpt2-xl,23.875,0.18568479639701266,-2.3082244999999997,-3.532574682775511,0.11436783358395618,1.3087407500000001,1.3877141277761418,0.18538714961697075,-2.802371172079577,0.1380181994268763,1.3463811206097023,0.28184874303654456,-3.3345439318637484,0.15773723710411822,1.47642666750834
openbmb/MiniCPM-2B-sft-bf16,22.0,0.14860461760995183,-1.470331,-2.4934910784296154,0.15545975331210124,0.7379718749999999,0.5912532018518619,0.18097201363094026,-1.70258839678791,0.1481693703738286,0.7133045870938692,0.2273370328276806,-1.8735609419386354,0.16325145584856524,0.8051018160190965
stabilityai/stablelm-2-1_6b,22.875,0.18128584240554332,-1.72630725,-2.0485963090082233,0.2031616641067142,0.8424548749999999,0.4145576918310087,0.24492667321568726,-2.0993041136532873,0.16549292576126354,0.8694006755706868,0.3754116306685848,-2.40304885217758,0.18376970254480784,0.9633691856977857
stabilityai/stablelm-2-zephyr-1_6b,32.125,0.18760805495662855,-1.069163875,-1.2156858467694387,0.04661209395572679,-0.47119675,-1.0085533662209805,0.2250446237324248,-1.188909653861767,0.05341281050358214,-0.49823100569713963,0.2586290908248487,-1.2641207969767274,0.05924542841835839,-0.5208468370054072
stabilityai/stablelm-3b-4e1t,25.0,0.3036050987796483,-1.1594725000000001,-2.1134976591947603,0.10264054163438538,0.339425,-0.01622522109071757,0.39146602956755816,-1.2846146667626144,0.11023993344010911,0.3320484051436889,0.4760226184896049,-1.3823931687846784,0.11459295351377125,0.38100766641933964
stabilityai/stablelm-zephyr-3b,21.25,0.11993160112845311,-0.478374625,-0.7721205938486816,0.13937494025357466,-0.75113425,-1.318200055508933,0.13890582889180217,-0.5422747573901912,0.12935892064673885,-0.6766864256377894,0.1515868065083444,-0.5311892146910322,0.18258146261863176,-0.8143566764318743
tiiuae/Falcon3-1B-Base,16.375,0.2645888609527053,0.37134449999999997,0.20306473367834788,0.07576485705199588,-1.137590875,-1.1033291904583182,0.31673251725073037,0.301780664659348,0.07561019748309382,-1.127374277892935,0.3081105622819417,0.4018643648726695,0.08543209229797145,-1.3112506672663584
tiiuae/Falcon3-3B-Base,16.25,0.13908498724678192,1.91820725,1.6157727842754541,0.04125701772047394,-0.78448425,-1.093117412871058,0.13762589017471424,1.854216738692823,0.03758491275665347,-0.7878468193585451,0.19285847416914162,2.034527831586283,0.0627061191820143,-0.91680193106697
tiiuae/Falcon3-7B-Base,9.0,0.28551215773150546,2.0685905,2.3997771569948734,0.17066622534016324,0.161580125,-0.1130951682616203,0.260527820313268,2.065870005839758,0.23622329920705729,-0.022715394628433333,0.29065772472808227,2.176134441283994,0.17172323120112026,0.10889930139847145
togethercomputer/RedPajama-INCITE-7B-Base,26.5,0.15971621716378517,-2.321471125,-3.8702571979390044,0.15635151058387434,0.962009125,0.6310051343005749,0.15378648417678026,-3.0443021257170306,0.1544781166269313,0.977680753529302,0.6121711037278731,-4.145038338882224,0.16359351792919472,1.0813090237222482
togethercomputer/RedPajama-INCITE-Base-3B-v1,26.5,0.06496372533275312,-2.191607125,-3.7727511757145717,0.07899921758117297,1.20383725,1.1767226347321775,0.12406667038474294,-2.541088667190955,0.08755044122538999,1.2394543200773929,0.18909922955013705,-2.8964582663327176,0.09380561119272098,1.3560421355321868
01-ai/Yi-1.5-6B,18.375,0.3051321261592826,0.887024375,0.9984930004544489,0.36650447028438476,-0.60860525,-0.8017371856948566,0.30817221708792,0.8209689291995546,0.30344433817482247,-0.6738394729353494,0.2949438903096626,0.9332801785098503,0.3220729682695707,-0.711678660431369
01-ai/Yi-1.5-6B-Chat,13.5,0.27283164135526766,1.548932125,1.7797724922571527,0.43146352236834573,-0.5444100000000001,-0.8815648318354267,0.26581341960044325,1.4327600808780323,0.27628108501760007,-0.6391482425534019,0.2586119904656938,1.5502667533714538,0.461627753030071,-0.6640544582622074
01-ai/Yi-6B-200K,24.125,0.18978611645020302,-1.7820485,-1.633176956988786,0.19382937848014684,0.846266,1.1935772342537796,0.25220767289560697,-2.085536760626934,0.19928515155783952,0.8467008874053673,0.3240899701997619,-2.347151672597689,0.217345712772281,0.9314524575006138
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,22.0,0.16538254105855418,-2.5461553749999997,-4.515843314914786,0.10271478598702026,2.074156125,3.0522785529504346,0.11665231434978797,-3.3675218560614626,0.11987815512351736,2.1713953633514342,0.40016140318304466,-4.955635308916017,0.14612582786020742,3.2922449733996824
BEE-spoke-data/smol_llama-220M-openhermes,22.0,0.16093736825703342,-2.2311069999999997,-4.177643071108861,0.24237340382400535,1.640714625,1.2229589457453538,0.20347901808150623,-2.8825953879587187,0.2387704179933628,1.508553188138278,0.32040647577967146,-3.5096674959946803,0.4436379451231649,1.8684288197394672
BSC-LT/salamandra-2b,25.375,0.15120015211198537,-2.04038875,-2.6207792432452512,0.20978594860561892,0.9890391250000001,1.4462278670958861,0.2512236031109873,-2.503274930535292,0.19468336298365568,1.0172460840481508,0.4747562774637075,-2.972881848182113,0.2260773203866114,1.1123143357496934
BSC-LT/salamandra-2b-instruct,27.625,0.13113705458358965,-1.9242078750000002,-2.176397189714236,0.07124951151225091,0.29231537500000004,0.28932328740904856,0.19855965943700793,-2.218873817409007,0.09319388400216562,0.2647876109117831,0.26040339742274793,-2.487101508477977,0.09161540093759,0.3143984267155667
BSC-LT/salamandra-7b,21.375,0.1661581472047038,-1.0913255,-1.125356723053614,0.0482453843588949,0.73013925,1.0902010948420346,0.19761313494688346,-1.2098747414780535,0.055022289109242034,0.7148226844134822,0.22593802814384006,-1.289718566326341,0.047546377051929586,0.8024218328768988
BSC-LT/salamandra-7b-instruct,25.875,0.1307073376409584,-0.63754725,-0.485245206150007,0.11084261496796934,-0.22396125000000003,-0.3186989740903109,0.13698731432646652,-0.6927598289277181,0.15086811544724746,-0.2681923235026202,0.14393993120037318,-0.7077084874553115,0.15110313321145205,-0.27096761663687313
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,12.25,0.2874315840229419,2.16459075,2.1999999828156556,0.42526515224474953,-0.786088,-0.03951910949467701,0.26163783084110287,2.133907010694588,0.3063903674065599,-0.8527611942415048,0.23196221811897824,2.300233582763784,0.4504507914939366,-0.9247751635124711
OpenBMB/MiniCPM4-0.5B,21.625,0.2212903939207696,-0.987986125,-0.8440406073797071,0.06287809071926406,-1.0535445,-0.7780317565379634,0.28422152410649504,-1.1043873610633477,0.043841449840549634,-1.021586034475775,0.33495168194891173,-1.1720371287706322,0.049563845799829226,-1.2089481404540894
