scope,repeat,outer_fold,policy_id,policy_role,n_models,n_inner_folds,replay_success_rate,mwle_convergence_rate,nominal_precision_rate,nominal_precision_lower_95_ci,recovery_n,recovery_correlation,recovery_correlation_lower_95_ci,recovery_slope,recovery_mae,recovery_bias,disjoint_n_cells,disjoint_log_loss,disjoint_brier,disjoint_accuracy,disjoint_pass_rate_mae,disjoint_pass_rate_bias,mean_scenario_count,p90_scenario_count,mean_random_scenario_count,scenario_reduction_vs_random,scenario_reduction_lower_95_ci,scenario_reduction_upper_95_ci,paired_ci_favors_cat,fit_cache_keys,bootstrap_unit,n_families,all_gates_pass,gate_status,failed_gates,gate_checks,applied_gate_names,applied_gate_checks,diagnostic_only_gate_names,diagnostic_gate_checks,diagnostic_failures,inference_unit,n_inference_rows,n_unique_tutor_models,expected_unique_tutor_models,inference_scope_complete,model_repeat_rows_treated_as_independent,gate_scope_contract_sha256,sensitivity_can_promote
outer_panel,0,3.0,sensitivity_floor12_se0p20_trace,sensitivity,10,1,1.0,1.0,1.0,0.7224672001371106,10,0.9670122216700525,0.9406983995638304,1.1820077805768707,0.43614728100268,0.040856165058558346,4116,0.3866434692887464,0.12183873800636573,0.8250728862973761,0.045053816787456936,0.021573038515314273,22.4,31.299999999999997,41.1,0.45498783454987834,0.40986717267552186,0.5120192307692308,True,"[""804642e36d2f7825432b7d36d78a828d89a7b119a295e832726e37b47abd7e55""]",tutor_family,4,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""recovery_slope"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,10,10,10,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,0,3.0,sensitivity_floor15_se0p20_dopt,sensitivity,10,1,1.0,1.0,1.0,0.7224672001371106,10,0.953050924392669,0.9034918684187397,1.1616030808564235,0.5161333539893251,0.0908794865167524,4116,0.3903534890902971,0.12304597086929495,0.825801749271137,0.051174162015799475,0.028802118804756176,25.4,32.3,41.1,0.3819951338199514,0.3137254901960784,0.4529411764705882,True,"[""804642e36d2f7825432b7d36d78a828d89a7b119a295e832726e37b47abd7e55""]",tutor_family,4,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""recovery_slope"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,10,10,10,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,0,4.0,primary_floor15_se0p20_trace,primary,11,1,1.0,1.0,0.9090909090909091,0.6226415635484044,11,0.9964065150950077,0.9902499570901419,1.0780536292607539,0.2556805936820322,0.08056425675343232,4506,0.3928751500708328,0.12615800483033762,0.8173546382600977,0.03085612041904107,0.015567079898810194,25.636363636363637,29.0,43.0,0.40380549682875266,0.26047904191616766,0.4642857142857143,True,"[""1834683c2d86e7b3554506b89bc6de7e4cb0bbdef2f8edd9ea3e1963886772e0""]",tutor_family,5,False,fail,"[""nominal_precision_rate"", ""scenario_reduction_vs_random""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": false, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": false, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""paired_ci_favors_cat""]","{""nominal_precision_lower_95_ci"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true}","[""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,11,11,11,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,0,4.0,sensitivity_floor12_se0p20_trace,sensitivity,11,1,1.0,1.0,0.9090909090909091,0.6226415635484044,11,0.9964065150950077,0.9891142562921075,1.0780536292607539,0.2556805936820322,0.08056425675343232,4506,0.3928751500708328,0.12615800483033762,0.8173546382600977,0.03085612041904107,0.015567079898810194,25.636363636363637,29.0,43.0,0.40380549682875266,0.2615384615384616,0.4661190965092402,True,"[""1834683c2d86e7b3554506b89bc6de7e4cb0bbdef2f8edd9ea3e1963886772e0""]",tutor_family,5,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_rate"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,11,11,11,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,0,4.0,sensitivity_floor15_se0p20_dopt,sensitivity,11,1,1.0,1.0,0.9090909090909091,0.6226415635484044,11,0.9939735279706282,0.9824282121208167,1.0886376236571285,0.3109876439288059,0.055512935887749165,4506,0.39435492375912257,0.12628000543875917,0.8151353750554816,0.03749744392342362,0.010323128670207259,28.09090909090909,32.0,43.0,0.34672304439746304,0.2205128205128205,0.40804597701149425,True,"[""1834683c2d86e7b3554506b89bc6de7e4cb0bbdef2f8edd9ea3e1963886772e0""]",tutor_family,5,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_rate"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,11,11,11,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
repetition,0,,primary_floor15_se0p20_trace,primary,52,1,1.0,1.0,0.9423076923076923,0.8435748863103923,52,0.9853213597050601,0.9725066140677757,1.102316839504784,0.4021291796905931,0.007748785953722444,21349,0.39669405278616293,0.12540337322805212,0.8212094243290083,0.04996124868717262,0.00937069779377789,25.903846153846153,41.9,43.53846153846154,0.40503533568904593,0.35604320950970164,0.4469936230354536,True,"[""02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859"", ""1834683c2d86e7b3554506b89bc6de7e4cb0bbdef2f8edd9ea3e1963886772e0"", ""791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1"", ""804642e36d2f7825432b7d36d78a828d89a7b119a295e832726e37b47abd7e55"", ""c7a6844437b828ff737a0802db95e251f7c65784461e0ee733f989e16ca932d6""]",tutor_family,22,False,fail,"[""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_slope"", ""scenario_reduction_vs_random""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}",[],{},[],52_unique_out_of_fold_tutors_once_per_repetition,52,52,52,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
repetition,0,,sensitivity_floor12_se0p20_trace,sensitivity,52,1,1.0,1.0,0.9423076923076923,0.8435748863103923,52,0.9853213597050601,0.9718078187029496,1.102316839504784,0.4021291796905931,0.007748785953722444,21349,0.39669405278616293,0.12540337322805212,0.8212094243290083,0.04996124868717262,0.00937069779377789,25.903846153846153,41.9,43.53846153846154,0.40503533568904593,0.35296933206272196,0.44569672373255825,True,"[""02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859"", ""1834683c2d86e7b3554506b89bc6de7e4cb0bbdef2f8edd9ea3e1963886772e0"", ""791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1"", ""804642e36d2f7825432b7d36d78a828d89a7b119a295e832726e37b47abd7e55"", ""c7a6844437b828ff737a0802db95e251f7c65784461e0ee733f989e16ca932d6""]",tutor_family,22,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_slope"", ""scenario_reduction_vs_random""]",52_unique_out_of_fold_tutors_once_per_repetition,52,52,52,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
repetition,0,,sensitivity_floor15_se0p20_dopt,sensitivity,52,1,1.0,1.0,0.9230769230769231,0.8182643761570466,52,0.9826747641149408,0.9679180926278297,1.1104199750271058,0.43355530078745247,0.024097131699556625,21349,0.3991817824666155,0.12599098616959822,0.8209283807204084,0.05552020529819561,0.011105161298520754,28.057692307692307,43.8,43.53846153846154,0.35556537102473507,0.30485159134088136,0.40127199523403717,True,"[""02540cdfaf15e3bfe0673e0c481641b25c9914130845101eb4ecfe6f01c68859"", ""1834683c2d86e7b3554506b89bc6de7e4cb0bbdef2f8edd9ea3e1963886772e0"", ""791b0aea9db4a4bea10b82007c6d15a2dc47a593319a96fd98d91cb5f09cc1f1"", ""804642e36d2f7825432b7d36d78a828d89a7b119a295e832726e37b47abd7e55"", ""c7a6844437b828ff737a0802db95e251f7c65784461e0ee733f989e16ca932d6""]",tutor_family,22,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_slope"", ""scenario_reduction_vs_random""]",52_unique_out_of_fold_tutors_once_per_repetition,52,52,52,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,1,0.0,primary_floor15_se0p20_trace,primary,11,1,1.0,1.0,0.9090909090909091,0.6226415635484044,11,0.987673584749999,0.9696048094713721,1.1253100540070877,0.5078231315909053,-0.06818838920706206,4510,0.3919361502242578,0.11835850908064735,0.8421286031042129,0.05699941093718563,-0.021092178983925028,29.636363636363637,41.0,45.18181818181818,0.34406438631790737,0.21791044776119395,0.4464831804281345,True,"[""da7452d82d4234787d34e32f11c9ab0fc3c4d9a50b56794c8764021a8edf3408""]",tutor_family,5,False,fail,"[""nominal_precision_rate"", ""recovery_slope"", ""scenario_reduction_vs_random""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": false, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": false, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""paired_ci_favors_cat""]","{""nominal_precision_lower_95_ci"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true}","[""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,11,11,11,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,1,0.0,sensitivity_floor12_se0p20_trace,sensitivity,11,1,1.0,1.0,0.9090909090909091,0.6226415635484044,11,0.987673584749999,0.9692240859352445,1.1253100540070877,0.5078231315909053,-0.06818838920706206,4510,0.3919361502242578,0.11835850908064735,0.8421286031042129,0.05699941093718563,-0.021092178983925028,29.636363636363637,41.0,45.18181818181818,0.34406438631790737,0.21791044776119395,0.4464831804281345,True,"[""da7452d82d4234787d34e32f11c9ab0fc3c4d9a50b56794c8764021a8edf3408""]",tutor_family,5,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_rate"", ""recovery_slope"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,11,11,11,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,1,0.0,sensitivity_floor15_se0p20_dopt,sensitivity,11,1,1.0,1.0,0.9090909090909091,0.6226415635484044,11,0.9906147244619213,0.9771889075931959,1.1246845394158538,0.4876939562357091,-0.002783588566832221,4510,0.3887062945710296,0.11760498128948846,0.8419068736141907,0.05253050814048866,-0.016813670597655827,31.0,40.0,45.18181818181818,0.3138832997987927,0.20049504950495056,0.4067278287461774,True,"[""da7452d82d4234787d34e32f11c9ab0fc3c4d9a50b56794c8764021a8edf3408""]",tutor_family,5,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_rate"", ""recovery_slope"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,11,11,11,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,1,1.0,primary_floor15_se0p20_trace,primary,10,1,1.0,1.0,0.9,0.5958499732047616,10,0.9910338593793997,0.9827879340995718,1.0885910441463629,0.3798302728159533,0.01898198761509951,4108,0.3642061150710411,0.11732460835499671,0.8264362220058422,0.04229090167019864,0.02112695141283053,26.8,38.3,42.0,0.36190476190476184,0.19999999999999996,0.45725646123260444,True,"[""620df20816a9007e3d3b58c03a6a7400dbdb0e12cd51a16a010a99d298e6e67a""]",tutor_family,4,False,fail,"[""nominal_precision_rate"", ""scenario_reduction_vs_random""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": false, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": false, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""paired_ci_favors_cat""]","{""nominal_precision_lower_95_ci"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true}","[""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,10,10,10,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,1,1.0,sensitivity_floor12_se0p20_trace,sensitivity,10,1,1.0,1.0,0.9,0.5958499732047616,10,0.9910338593793997,0.9827879340995718,1.0885910441463629,0.3798302728159533,0.01898198761509951,4108,0.3642061150710411,0.11732460835499671,0.8264362220058422,0.04229090167019864,0.02112695141283053,26.8,38.3,42.0,0.36190476190476184,0.199,0.45725646123260444,True,"[""620df20816a9007e3d3b58c03a6a7400dbdb0e12cd51a16a010a99d298e6e67a""]",tutor_family,4,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_rate"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,10,10,10,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,1,1.0,sensitivity_floor15_se0p20_dopt,sensitivity,10,1,1.0,1.0,0.9,0.5958499732047616,10,0.9855501235359055,0.9719732015589861,1.0857004551102953,0.4280956628061957,0.025928020488988256,4108,0.3677651960468717,0.1189522870236632,0.8252190847127556,0.04721054106094985,0.0243219511662634,29.9,49.1,42.0,0.2880952380952382,0.09999999999999998,0.3925925925925926,True,"[""620df20816a9007e3d3b58c03a6a7400dbdb0e12cd51a16a010a99d298e6e67a""]",tutor_family,4,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_rate"", ""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,10,10,10,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,1,2.0,primary_floor15_se0p20_trace,primary,10,1,1.0,1.0,1.0,0.7224672001371106,10,0.9673498549392519,0.9114684627388148,0.9516901615094384,0.41716290970097025,0.06977568107483652,4106,0.4299197284970645,0.14059003523745672,0.7895762299074525,0.06946160201374017,0.018701731001605826,23.7,29.799999999999997,42.7,0.44496487119437944,0.3647798742138365,0.4925925925925926,True,"[""9209752fddbed015b211fc1cba2e86ad796ff3b37c3c6cb0dd308f2e6f9f8bfa""]",tutor_family,4,False,fail,"[""scenario_reduction_vs_random""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": true, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_rate"": true, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""paired_ci_favors_cat""]","{""nominal_precision_lower_95_ci"": false, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true}","[""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,10,10,10,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
outer_panel,1,2.0,sensitivity_floor12_se0p20_trace,sensitivity,10,1,1.0,1.0,1.0,0.7224672001371106,10,0.9673498549392519,0.9114684627388148,0.9516901615094384,0.41716290970097025,0.06977568107483652,4106,0.4299197284970645,0.14059003523745672,0.7895762299074525,0.06946160201374017,0.018701731001605826,23.7,29.799999999999997,42.7,0.44496487119437944,0.3647798742138365,0.4925925925925926,True,"[""9209752fddbed015b211fc1cba2e86ad796ff3b37c3c6cb0dd308f2e6f9f8bfa""]",tutor_family,4,,diagnostic_only_non_promotable,[],{},[],{},"[""replay_success_rate"", ""mwle_convergence_rate"", ""nominal_precision_rate"", ""nominal_precision_lower_95_ci"", ""recovery_correlation_lower_95_ci"", ""recovery_slope"", ""disjoint_pass_rate_mae"", ""absolute_disjoint_pass_rate_bias"", ""scenario_reduction_vs_random"", ""paired_ci_favors_cat"", ""inference_scope_complete""]","{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": true, ""inference_scope_complete"": true, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": false, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": true, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}","[""scenario_reduction_vs_random"", ""nominal_precision_lower_95_ci""]",unique_outer_test_tutor_within_panel; confidence intervals diagnostic only,10,10,10,True,False,14e6ad95d3e6031d1e35c654920bca6b7edcf12e680967e268a9541d596d3e68,False
