model,family,fold,fit_grid,ridge,quadrature_method,quadrature_nodes_requested,quadrature_nodes_effective,linear_bound,fit_cache_sha256,n_items_before_policy,n_items_after_policy,n_nonpositive_items,theta_full,theta_reference,se_full,se_reference,theta_heldout,se_heldout,posterior_tail_mass_full,posterior_tail_mass_heldout,observed_pass_rate,predicted_pass_rate_reference,theta_online,theta_eap,theta_mwle,mwle_converged,predicted_pass_rate_online,predicted_pass_rate_eap,predicted_pass_rate_mwle,scenario_order,criterion_order,scenarios_administered,criteria_administered
ibm/PowerLM-3b,powerlm,0,61,0.1,normal_trapezoid,801,801,8.0,c0f03ac54b531bb77f0a94b90a6edb699e545e7949205809bf5ddf60e0265862,2093,2086,7,0.47129570134587545,0.47129570134587545,0.0405261794054652,0.0405261794054652,0.37515523950898566,0.045161492350145244,0.0,0.0,0.5714285714285714,0.5394241699660403,0.540038,0.5803135635139384,0.5457064139304917,True,0.5516338180377338,0.558646400639804,0.5526271487675596,"[""ifb_0320"", ""ifb_0346"", ""ifb_0217"", ""ifb_0052""]","[""ifb_0320_c01"", ""ifb_0320_c02"", ""ifb_0320_c03"", ""ifb_0320_c04"", ""ifb_0320_c05"", ""ifb_0346_c01"", ""ifb_0346_c02"", ""ifb_0346_c03"", ""ifb_0346_c04"", ""ifb_0346_c05"", ""ifb_0346_c06"", ""ifb_0217_c01"", ""ifb_0217_c02"", ""ifb_0052_c01"", ""ifb_0052_c02"", ""ifb_0052_c03""]",4,16
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,exaone,1,61,0.1,normal_trapezoid,801,801,8.0,25a0e701922239ba969df1f63ddd8a3c699c95c219ab95133e214ac91ebe909e,2098,2086,12,2.9213103801347606,2.9213103801347606,0.0700745864397009,0.0700745864397009,3.0461009130053798,0.07894119491644103,0.0,8.845427421098048e-294,0.8571428571428571,0.8423567954061908,1.13408,1.88557222721077,2.2589542311841844,True,0.6528691190598066,0.7489496466722598,0.7869864506512572,"[""ifb_0195"", ""ifb_0052"", ""ifb_0209"", ""ifb_0346"", ""ifb_0378""]","[""ifb_0195_c01"", ""ifb_0195_c02"", ""ifb_0052_c01"", ""ifb_0052_c02"", ""ifb_0052_c03"", ""ifb_0209_c01"", ""ifb_0209_c02"", ""ifb_0209_c03"", ""ifb_0346_c01"", ""ifb_0346_c02"", ""ifb_0346_c03"", ""ifb_0346_c04"", ""ifb_0346_c05"", ""ifb_0346_c06"", ""ifb_0378_c01"", ""ifb_0378_c02"", ""ifb_0378_c03"", ""ifb_0378_c04"", ""ifb_0378_c05""]",5,19
OpenBMB/MiniCPM4-0.5B,minicpm,1,61,0.1,normal_trapezoid,801,801,8.0,25a0e701922239ba969df1f63ddd8a3c699c95c219ab95133e214ac91ebe909e,2098,2086,12,0.5243626598942048,0.5243626598942048,0.038924410844461174,0.038924410844461174,0.5416563713834658,0.0441560446557172,0.0,0.0,0.5424460431654676,0.5487301844581896,0.486739,0.5111488862240054,0.5169688070172799,True,0.5414568017868152,0.546184897039221,0.5473071983539536,"[""ifb_0035"", ""ifb_0209"", ""ifb_0384"", ""ifb_0052""]","[""ifb_0035_c01"", ""ifb_0035_c02"", ""ifb_0035_c03"", ""ifb_0035_c04"", ""ifb_0209_c01"", ""ifb_0209_c02"", ""ifb_0209_c03"", ""ifb_0384_c01"", ""ifb_0384_c02"", ""ifb_0384_c03"", ""ifb_0384_c04"", ""ifb_0384_c05"", ""ifb_0384_c06"", ""ifb_0052_c01"", ""ifb_0052_c02"", ""ifb_0052_c03""]",4,16
allenai/OLMo-1B-hf,olmo,1,61,0.1,normal_trapezoid,801,801,8.0,25a0e701922239ba969df1f63ddd8a3c699c95c219ab95133e214ac91ebe909e,2098,2086,12,-4.815243945533684,-4.815243945533684,0.2144839466139117,0.2144839466139117,-4.7993949949372965,0.2368323106701611,3.2279582566379076e-21,5.664674028838141e-18,0.013422818791946308,0.021584600723179533,-1.305321,-2.1642485322044314,-2.5864635908293994,True,0.204875371481334,0.11345094995012828,0.08468969297123256,"[""ifb_0195"", ""ifb_0068"", ""ifb_0198"", ""ifb_0039"", ""ifb_0254""]","[""ifb_0195_c01"", ""ifb_0195_c02"", ""ifb_0068_c01"", ""ifb_0068_c02"", ""ifb_0068_c03"", ""ifb_0198_c01"", ""ifb_0198_c02"", ""ifb_0039_c01"", ""ifb_0039_c02"", ""ifb_0039_c03"", ""ifb_0254_c01"", ""ifb_0254_c02"", ""ifb_0254_c03"", ""ifb_0254_c04"", ""ifb_0254_c05""]",5,15
allenai/OLMo-2-0425-1B,olmo,1,61,0.1,normal_trapezoid,801,801,8.0,25a0e701922239ba969df1f63ddd8a3c699c95c219ab95133e214ac91ebe909e,2098,2086,12,-2.0322230178549954,-2.0322230178549954,0.06385820089277804,0.06385820089277804,-2.0577878189395347,0.07318958336528698,0.0,0.0,0.10354745925215723,0.12439666505981745,-0.657556,-0.7080628259057886,-0.6879080826998657,True,0.30936589705323575,0.3000734312060429,0.3037601973399868,"[""ifb_0217"", ""ifb_0039"", ""ifb_0068"", ""ifb_0025"", ""ifb_0367"", ""ifb_0198""]","[""ifb_0217_c01"", ""ifb_0217_c02"", ""ifb_0039_c01"", ""ifb_0039_c02"", ""ifb_0039_c03"", ""ifb_0068_c01"", ""ifb_0068_c02"", ""ifb_0068_c03"", ""ifb_0025_c01"", ""ifb_0025_c02"", ""ifb_0367_c01"", ""ifb_0367_c02"", ""ifb_0367_c03"", ""ifb_0367_c04"", ""ifb_0198_c01"", ""ifb_0198_c02""]",6,16
allenai/OLMo-2-0425-1B-DPO,olmo,1,61,0.1,normal_trapezoid,801,801,8.0,25a0e701922239ba969df1f63ddd8a3c699c95c219ab95133e214ac91ebe909e,2098,2086,12,1.397653636730533,1.397653636730533,0.0503474215471346,0.0503474215471346,1.4554339495895685,0.05697865984752715,0.0,0.0,0.6756238003838771,0.689854771106147,0.891628,1.0901271655147897,1.0523489978884097,True,0.6144223512168775,0.6460710506312598,0.6402653769447522,"[""ifb_0035"", ""ifb_0346"", ""ifb_0065"", ""ifb_0207""]","[""ifb_0035_c01"", ""ifb_0035_c02"", ""ifb_0035_c03"", ""ifb_0035_c04"", ""ifb_0346_c01"", ""ifb_0346_c02"", ""ifb_0346_c03"", ""ifb_0346_c04"", ""ifb_0346_c05"", ""ifb_0346_c06"", ""ifb_0065_c01"", ""ifb_0065_c02"", ""ifb_0207_c01"", ""ifb_0207_c02"", ""ifb_0207_c03"", ""ifb_0207_c04""]",4,16
allenai/OLMo-2-0425-1B-Instruct,olmo,1,61,0.1,normal_trapezoid,801,801,8.0,25a0e701922239ba969df1f63ddd8a3c699c95c219ab95133e214ac91ebe909e,2098,2086,12,1.380680427112042,1.380680427112042,0.050128265802490475,0.050128265802490475,1.421335439302053,0.056494093796616046,0.0,0.0,0.6804222648752399,0.6878720782460189,0.744491,0.8614798661047574,0.832627511727338,True,0.5893811775379392,0.6096538127238084,0.6047483404163088,"[""ifb_0195"", ""ifb_0035"", ""ifb_0384"", ""ifb_0207""]","[""ifb_0195_c01"", ""ifb_0195_c02"", ""ifb_0035_c01"", ""ifb_0035_c02"", ""ifb_0035_c03"", ""ifb_0035_c04"", ""ifb_0384_c01"", ""ifb_0384_c02"", ""ifb_0384_c03"", ""ifb_0384_c04"", ""ifb_0384_c05"", ""ifb_0384_c06"", ""ifb_0207_c01"", ""ifb_0207_c02"", ""ifb_0207_c03"", ""ifb_0207_c04""]",4,16
nvidia/AceInstruct-1.5B,ace,1,61,0.1,normal_trapezoid,801,801,8.0,25a0e701922239ba969df1f63ddd8a3c699c95c219ab95133e214ac91ebe909e,2098,2086,12,2.0929353468815624,2.0929353468815624,0.05909003476355388,0.05909003476355388,2.098540984038573,0.06613657143906501,0.0,0.0,0.7841726618705036,0.7706961939788948,1.185493,1.2793651243953135,1.3129912871990315,True,0.6603771412926336,0.6737957843221115,0.6784692722267082,"[""ifb_0217"", ""ifb_0378"", ""ifb_0209"", ""ifb_0374""]","[""ifb_0217_c01"", ""ifb_0217_c02"", ""ifb_0378_c01"", ""ifb_0378_c02"", ""ifb_0378_c03"", ""ifb_0378_c04"", ""ifb_0378_c05"", ""ifb_0209_c01"", ""ifb_0209_c02"", ""ifb_0209_c03"", ""ifb_0374_c01"", ""ifb_0374_c02"", ""ifb_0374_c03"", ""ifb_0374_c04"", ""ifb_0374_c05"", ""ifb_0374_c06"", ""ifb_0374_c07"", ""ifb_0374_c08"", ""ifb_0374_c09"", ""ifb_0374_c10"", ""ifb_0374_c11""]",4,21
openbmb/MiniCPM-1B-sft-bf16,minicpm,1,61,0.1,normal_trapezoid,801,801,8.0,25a0e701922239ba969df1f63ddd8a3c699c95c219ab95133e214ac91ebe909e,2098,2086,12,-1.1643019292260388,-1.1643019292260388,0.04679182684958121,0.04679182684958121,-1.0796206522024208,0.05130239632061947,0.0,0.0,0.19367209971236818,0.22484782976009343,-0.310933,-0.32893572920231096,-0.31995889436121133,True,0.3773217798068884,0.3736462919069779,0.37547752090720765,"[""ifb_0035"", ""ifb_0068"", ""ifb_0320"", ""ifb_0025"", ""ifb_0217""]","[""ifb_0035_c01"", ""ifb_0035_c02"", ""ifb_0035_c03"", ""ifb_0035_c04"", ""ifb_0068_c01"", ""ifb_0068_c02"", ""ifb_0068_c03"", ""ifb_0320_c01"", ""ifb_0320_c02"", ""ifb_0320_c03"", ""ifb_0320_c04"", ""ifb_0320_c05"", ""ifb_0025_c01"", ""ifb_0025_c02"", ""ifb_0217_c01"", ""ifb_0217_c02""]",5,16
openbmb/MiniCPM-2B-sft-bf16,minicpm,1,61,0.1,normal_trapezoid,801,801,8.0,25a0e701922239ba969df1f63ddd8a3c699c95c219ab95133e214ac91ebe909e,2098,2086,12,0.03895526279270014,0.03895526279270014,0.036880656838927585,0.036880656838927585,0.08497398980372946,0.041799573835258445,0.0,0.0,0.4378896882494005,0.4502208601023984,0.843115,1.13647847922637,1.0932825908547688,True,0.6065220559779217,0.653338650192269,0.6468300952477023,"[""ifb_0025"", ""ifb_0195"", ""ifb_0384"", ""ifb_0035"", ""ifb_0378""]","[""ifb_0025_c01"", ""ifb_0025_c02"", ""ifb_0195_c01"", ""ifb_0195_c02"", ""ifb_0384_c01"", ""ifb_0384_c02"", ""ifb_0384_c03"", ""ifb_0384_c04"", ""ifb_0384_c05"", ""ifb_0384_c06"", ""ifb_0035_c01"", ""ifb_0035_c02"", ""ifb_0035_c03"", ""ifb_0035_c04"", ""ifb_0378_c01"", ""ifb_0378_c02"", ""ifb_0378_c03"", ""ifb_0378_c04"", ""ifb_0378_c05""]",5,19
openlm-research/open_llama_3b,open_llama,1,61,0.1,normal_trapezoid,801,801,8.0,25a0e701922239ba969df1f63ddd8a3c699c95c219ab95133e214ac91ebe909e,2098,2086,12,-3.3136168502135677,-3.3136168502135677,0.11416515348026954,0.11416515348026954,-3.2940788685309017,0.1258174486201837,2.495502380522472e-121,1.0877037795107457e-100,0.040268456375838924,0.05209993467885842,-0.794934,-0.875192182019165,-0.848341060704896,True,0.2845184146390189,0.27064867014081534,0.27523422613112447,"[""ifb_0217"", ""ifb_0068"", ""ifb_0413"", ""ifb_0251""]","[""ifb_0217_c01"", ""ifb_0217_c02"", ""ifb_0068_c01"", ""ifb_0068_c02"", ""ifb_0068_c03"", ""ifb_0413_c01"", ""ifb_0413_c02"", ""ifb_0413_c03"", ""ifb_0413_c04"", ""ifb_0413_c05"", ""ifb_0413_c06"", ""ifb_0413_c07"", ""ifb_0251_c01"", ""ifb_0251_c02"", ""ifb_0251_c03"", ""ifb_0251_c04"", ""ifb_0251_c05""]",4,17
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,smol_llama,2,61,0.1,normal_trapezoid,801,801,8.0,c8997bf12a740bec1efa49172586c331ba96306a19db2ec425502c294bf34e3a,2092,2080,12,-5.3737025596396215,-5.3737025596396215,0.2591138403714925,0.2591138403714925,-5.695502704563588,0.31263080926294107,5.913016491174016e-12,3.9179356214184503e-07,0.010096153846153847,0.020086305575763685,-1.187953,-1.7926663623263277,-1.8656828280564866,True,0.23660440221481915,0.15748811855185926,0.14976797938657957,"[""ifb_0374"", ""ifb_0102"", ""ifb_0149""]","[""ifb_0374_c01"", ""ifb_0374_c02"", ""ifb_0374_c03"", ""ifb_0374_c04"", ""ifb_0374_c05"", ""ifb_0374_c06"", ""ifb_0374_c07"", ""ifb_0374_c08"", ""ifb_0374_c09"", ""ifb_0374_c10"", ""ifb_0374_c11"", ""ifb_0102_c01"", ""ifb_0102_c02"", ""ifb_0149_c01"", ""ifb_0149_c02""]",3,15
BEE-spoke-data/smol_llama-220M-openhermes,smol_llama,2,61,0.1,normal_trapezoid,801,801,8.0,c8997bf12a740bec1efa49172586c331ba96306a19db2ec425502c294bf34e3a,2092,2080,12,-2.905441910086053,-2.905441910086053,0.0945398532281803,0.0945398532281803,-2.749507839993368,0.0985089832617585,8.507665806524397e-195,7.98042412034902e-187,0.04519230769230769,0.07454574720059452,-1.322665,-1.6201197603412165,-1.605244853052292,True,0.21659181631605384,0.17726211011179968,0.17906983213542074,"[""ifb_0022"", ""ifb_0102"", ""ifb_0096"", ""ifb_0198"", ""ifb_0125"", ""ifb_0322""]","[""ifb_0022_c01"", ""ifb_0022_c02"", ""ifb_0102_c01"", ""ifb_0102_c02"", ""ifb_0096_c01"", ""ifb_0096_c02"", ""ifb_0198_c01"", ""ifb_0198_c02"", ""ifb_0125_c01"", ""ifb_0125_c02"", ""ifb_0322_c01"", ""ifb_0322_c02"", ""ifb_0322_c04"", ""ifb_0322_c05"", ""ifb_0322_c06"", ""ifb_0322_c07"", ""ifb_0322_c08""]",6,17
HuggingFaceTB/SmolLM2-360M,smollm,2,61,0.1,normal_trapezoid,801,801,8.0,c8997bf12a740bec1efa49172586c331ba96306a19db2ec425502c294bf34e3a,2092,2080,12,-3.4222522413437027,-3.4222522413437027,0.12043712809691336,0.12043712809691336,-3.594385191887647,0.1457095956807154,3.415312554222054e-108,1.743848962588719e-72,0.03942307692307692,0.054252927877662185,-1.521896,-2.1749659079068664,-2.333045032011134,True,0.18950710924388495,0.1210665752809602,0.10870061848168606,"[""ifb_0052"", ""ifb_0102"", ""ifb_0322"", ""ifb_0305""]","[""ifb_0052_c01"", ""ifb_0052_c02"", ""ifb_0052_c03"", ""ifb_0102_c01"", ""ifb_0102_c02"", ""ifb_0322_c01"", ""ifb_0322_c02"", ""ifb_0322_c04"", ""ifb_0322_c05"", ""ifb_0322_c06"", ""ifb_0322_c07"", ""ifb_0322_c08"", ""ifb_0305_c01"", ""ifb_0305_c02"", ""ifb_0305_c03"", ""ifb_0305_c04"", ""ifb_0305_c05"", ""ifb_0305_c06""]",4,18
ibm-granite/granite-3.0-2b-base,granite,2,61,0.1,normal_trapezoid,801,801,8.0,c8997bf12a740bec1efa49172586c331ba96306a19db2ec425502c294bf34e3a,2092,2080,12,0.24333084772602942,0.24333084772602942,0.0407656111541554,0.0407656111541554,0.24979381945782597,0.04629865878361135,0.0,0.0,0.5367965367965368,0.5004520337806683,0.354877,0.40040901475323476,0.42113218078512515,True,0.520487334058217,0.528477306059282,0.5320758034967313,"[""ifb_0022"", ""ifb_0376"", ""ifb_0384""]","[""ifb_0022_c01"", ""ifb_0022_c02"", ""ifb_0376_c01"", ""ifb_0376_c02"", ""ifb_0376_c03"", ""ifb_0376_c04"", ""ifb_0376_c05"", ""ifb_0376_c06"", ""ifb_0376_c07"", ""ifb_0376_c08"", ""ifb_0384_c01"", ""ifb_0384_c02"", ""ifb_0384_c03"", ""ifb_0384_c04"", ""ifb_0384_c05"", ""ifb_0384_c06""]",3,16
ibm-granite/granite-3.1-2b-base,granite,2,61,0.1,normal_trapezoid,801,801,8.0,c8997bf12a740bec1efa49172586c331ba96306a19db2ec425502c294bf34e3a,2092,2080,12,0.16491619399664956,0.16491619399664956,0.04016035126183799,0.04016035126183799,0.16328211241201268,0.04552198586712482,0.0,0.0,0.5372775372775372,0.4859517614942663,0.253284,0.26199173098111583,0.28155931182967614,True,0.5022178410204241,0.5038008104210175,0.5073443593985018,"[""ifb_0032"", ""ifb_0022"", ""ifb_0380"", ""ifb_0137"", ""ifb_0346""]","[""ifb_0032_c01"", ""ifb_0032_c02"", ""ifb_0022_c01"", ""ifb_0022_c02"", ""ifb_0380_c01"", ""ifb_0380_c02"", ""ifb_0380_c03"", ""ifb_0380_c04"", ""ifb_0380_c05"", ""ifb_0137_c01"", ""ifb_0137_c02"", ""ifb_0137_c03"", ""ifb_0137_c04"", ""ifb_0137_c05"", ""ifb_0346_c01"", ""ifb_0346_c02"", ""ifb_0346_c03"", ""ifb_0346_c04"", ""ifb_0346_c05"", ""ifb_0346_c06""]",5,20
