atlas_idx,item_id,subtask,split_index,question
28,8a11cd3e8e0ebedf,murder_mysteries,122,"In a shocking twist of events, Faith has been gruesomely murdered by a lawnmower in her own kitc"
29,1b93bfe21a5d7c6c,murder_mysteries,123,"In a shocking twist of events, Faith has been gruesomely murdered by a lawnmower in her own kitc"
30,f19a531bae4223b1,murder_mysteries,124,"In the chilling silence of an abandoned hockey rink, Justin was found lifeless, strangled with a"
31,28b4312c456833ec,murder_mysteries,125,"In the chilling silence of an abandoned hockey rink, Justin was found lifeless, strangled with a"
32,33708f8d1c3eb071,murder_mysteries,126,"In the midst of neon lights and the scent of plastic, Detective Winston finds himself investigat"
33,6df839bcd500eba7,murder_mysteries,127,"In the midst of neon lights and the scent of plastic, Detective Winston finds himself investigat"
34,2b1fe17e4636b512,murder_mysteries,128,"In the remote chill of the mountain cabin, Santiago lay lifeless with the trace of a pistol shot"
35,62eee96cad378ea4,murder_mysteries,129,"In the remote chill of the mountain cabin, Santiago lay lifeless with the trace of a pistol shot"
36,10ec7c9616cedc40,murder_mysteries,13,"In the sleepy town of Mapleton, the unusual murder of Stella by a nunchaku in her own kitchen ha"
37,4fb55d3a9c1a9878,murder_mysteries,130,"In the daunting terrain of a mountain climbing site, Floyd meets his untimely demise through the"
38,495957ffa82caed1,murder_mysteries,131,"In the daunting terrain of a mountain climbing site, Floyd meets his untimely demise through the"
39,a3ad7a75d650fc46,murder_mysteries,132,"In the heart of a verdant rainforest, Isla had tragically met her end by a lead pipe, prompting "
40,5e6c63a171d91b8c,murder_mysteries,133,"In the heart of a verdant rainforest, Isla had tragically met her end by a lead pipe, prompting "
41,5d48cb41407c0198,murder_mysteries,134,"In the dense, dank heart of the rainforest, Skylar's life was brutally silenced with a lead pipe"
42,a9465872a85ce287,murder_mysteries,135,"In the dense, dank heart of the rainforest, Skylar's life was brutally silenced with a lead pipe"
43,73424ff9938edaff,murder_mysteries,136,"In the unforgiving desert landscape, Philip's lifeless body was discovered, a nunchaku the ghast"
44,741b7823b69c07ec,murder_mysteries,137,"In the unforgiving desert landscape, Philip's lifeless body was discovered, a nunchaku the ghast"
45,4f824fa521025a55,murder_mysteries,138,"In the heart of a bustling fitness center, Heidi's life was abruptly silenced by a shotgun's bla"
46,ca78c6fd26296185,murder_mysteries,139,"In the heart of a bustling fitness center, Heidi's life was abruptly silenced by a shotgun's bla"
47,425ab2fca37bcfa4,murder_mysteries,14,"In the garish glow of a wrestling ring, Isabelle found her end at the prongs of a trident; now, "
48,7fd70be773deabaa,murder_mysteries,140,"In the eerie silence of the swamp, Jess was brutally murdered with a sai, leaving Detective Wins"
49,9d14d09adcceac38,murder_mysteries,141,"In the eerie silence of the swamp, Jess was brutally murdered with a sai, leaving Detective Wins"
50,ca875e6d72236c3a,murder_mysteries,142,"In the tranquil vineyards, Terry's life was brutally snuffed out by a makeshift shiv, and now it"
51,8b56e4501955b9a0,murder_mysteries,143,"In the tranquil vineyards, Terry's life was brutally snuffed out by a makeshift shiv, and now it"
52,8106ad75a71be644,murder_mysteries,144,"In the heart of a labyrinth, Samuel lay lifeless, a corkscrew marking his end, throwing Detectiv"
53,ba0c17dbb446ee52,murder_mysteries,145,"In the heart of a labyrinth, Samuel lay lifeless, a corkscrew marking his end, throwing Detectiv"
54,17dd0e4b45c57ce4,murder_mysteries,146,"In the heart of a lively soccer field, Ivy succumbs to a fatal poisoned drink, leaving suspects "
55,6ccca3d6f1190b52,murder_mysteries,147,"In the heart of a lively soccer field, Ivy succumbs to a fatal poisoned drink, leaving suspects "
56,7099b92c0bd3ab46,murder_mysteries,148,"In the quiet of a home office, Mackenzie met a fiery end via a flamethrower, leaving Detective W"
57,a31a2fa4006a4a5d,murder_mysteries,149,"In the quiet of a home office, Mackenzie met a fiery end via a flamethrower, leaving Detective W"
58,02ff54d3208c6169,murder_mysteries,15,"In the garish glow of a wrestling ring, Isabelle found her end at the prongs of a trident; now, "
59,75c6f2ab093f4304,murder_mysteries,150,"In the heart of a rainforest, Peyton's life was brutally ended with a hatchet, pulling grizzled "
60,2f8a52ffbd65eb2d,murder_mysteries,151,"In the heart of a rainforest, Peyton's life was brutally ended with a hatchet, pulling grizzled "
61,1f668a66621e62e5,murder_mysteries,152,"In the hushed sanctity of a bustling synagogue, Vanessa's life was abruptly ended with a common "
62,97e6f27f7e94e558,murder_mysteries,153,"In the hushed sanctity of a bustling synagogue, Vanessa's life was abruptly ended with a common "
63,f21ebe26b9b49dbf,murder_mysteries,154,"In the eerie silence of a moonlit swamp, Leroy's life was gruesomely ended by a sai, setting the"
64,f1b74861504d68bd,murder_mysteries,155,"In the eerie silence of a moonlit swamp, Leroy's life was gruesomely ended by a sai, setting the"
65,0472b0972a737ef3,murder_mysteries,156,"In the quiet isolation of a remote chalet, Cecilia's life brutally ended by an axe and it's now "
66,a6d1633cddc7675a,murder_mysteries,157,"In the quiet isolation of a remote chalet, Cecilia's life brutally ended by an axe and it's now "
67,68743ee2d67385cd,murder_mysteries,158,"In the picturesque world of paragliding, hidden secrets tumble as Detective Winston investigates"
68,5eabd9cb5cc56a57,murder_mysteries,159,"In the picturesque world of paragliding, hidden secrets tumble as Detective Winston investigates"
69,bc44f9049365ace1,murder_mysteries,16,"When the silver screen flickered with an unexpected explosion, claiming the life of innocent Chl"
70,5eaabeaa80e5214a,murder_mysteries,160,"In the quiet tranquility of the city park, Bria's life was abruptly ended with a hatchet, leavin"
71,67d6c2516d95a748,murder_mysteries,161,"In the quiet tranquility of the city park, Bria's life was abruptly ended with a hatchet, leavin"
72,1202bd9a068940c1,murder_mysteries,162,"In the chilling depths of the swamp, Ricky was found silenced forever by a bottle of bleach, lea"
73,67875a3f4eb7c375,murder_mysteries,163,"In the chilling depths of the swamp, Ricky was found silenced forever by a bottle of bleach, lea"
74,f3ed0e2a2daf1b47,murder_mysteries,164,When Letti's lifeless body is found horrifically mutilated by a machete at a secluded mountain c
75,e412e862e52c0d70,murder_mysteries,165,When Letti's lifeless body is found horrifically mutilated by a machete at a secluded mountain c
76,f77d402f54941981,murder_mysteries,166,"In a bustling office, a mundane bottle of bleach becomes a lethal weapon, leading to the chillin"
77,4e559059e2cb23c2,murder_mysteries,167,"In a bustling office, a mundane bottle of bleach becomes a lethal weapon, leading to the chillin"
78,6ccaab1334c563b2,murder_mysteries,168,"When a friendly game of paintball turns fatal with the shocking grenade murder of Ana, seasoned "
79,cdc4d5edffd19d2e,murder_mysteries,169,"When a friendly game of paintball turns fatal with the shocking grenade murder of Ana, seasoned "
80,a58cabcad1fc8565,murder_mysteries,17,"When the silver screen flickered with an unexpected explosion, claiming the life of innocent Chl"
81,b45c1072ebc3c672,murder_mysteries,170,"In the hallowed silence of a synagogue, a shocking murder unfolds as Derek is impaled by a harpo"
82,c84d990311551ea2,murder_mysteries,171,"In the hallowed silence of a synagogue, a shocking murder unfolds as Derek is impaled by a harpo"
83,fc430a78277bb0e9,murder_mysteries,172,"In the middle of pliés and pirouettes, a deadly crossbow bolt finds its mark, leaving Ryan lifel"
84,9d99c38b103cf0dd,murder_mysteries,173,"In the middle of pliés and pirouettes, a deadly crossbow bolt finds its mark, leaving Ryan lifel"
85,02c73f4fc61acc73,murder_mysteries,174,"In the sprawling vineyards of Napa Valley, where grapes for the finest wines are nurtured, the b"
86,7304d428135ecc1c,murder_mysteries,175,"In the sprawling vineyards of Napa Valley, where grapes for the finest wines are nurtured, the b"
87,5f3966c88d5bb13b,murder_mysteries,176,"In the lush yet perilous heart of the rainforest, Frances' life was brutally ended by a shotgun "
88,0d99f79baec2402b,murder_mysteries,177,"In the lush yet perilous heart of the rainforest, Frances' life was brutally ended by a shotgun "
89,af7ce9a10220513b,murder_mysteries,178,"In the unsettling calm of the zoo, the peculiar death of Walter by a nail gun sets Detective Win"
90,e19b363114045c65,murder_mysteries,179,"In the unsettling calm of the zoo, the peculiar death of Walter by a nail gun sets Detective Win"
91,bac2bf7fad3e947d,murder_mysteries,18,"""When Keira's lifeless body was discovered in an airplane bathroom, and a shotgun was found tuck"
92,5f13b223fee0bec3,murder_mysteries,180,"When renowned dancer Nathaniel is found dead, struck by a blowgun dart in his own studio, it's u"
93,a8a4e88cb79a3751,murder_mysteries,181,"When renowned dancer Nathaniel is found dead, struck by a blowgun dart in his own studio, it's u"
94,94e0b9df15c309e2,murder_mysteries,182,"In the quiet seclusion of a chalet, Mackenzie met her untimely end by a sickle's cruel bite, lea"
95,4713eb4f848b892c,murder_mysteries,183,"In the quiet seclusion of a chalet, Mackenzie met her untimely end by a sickle's cruel bite, lea"
96,2f329f834b867858,murder_mysteries,184,"When Wilhelmina is mysteriously slain by a crossbow in her own kitchen, Detective Winston steps "
97,def09f4dac3d549d,murder_mysteries,185,"When Wilhelmina is mysteriously slain by a crossbow in her own kitchen, Detective Winston steps "
98,0cb503d3e149172a,murder_mysteries,186,An explosion rocking a suburban home leads Detective Winston into a web of deception and intrigu
99,fff408aac4823827,murder_mysteries,187,An explosion rocking a suburban home leads Detective Winston into a web of deception and intrigu
100,ae689971b5cf12d3,murder_mysteries,188,"In the eerie darkness of the swamp, Gustavo was found lifeless, seemingly killed by a sickle, le"
101,6f623412448e448c,murder_mysteries,189,"In the eerie darkness of the swamp, Gustavo was found lifeless, seemingly killed by a sickle, le"
102,c142700c2fe21ad0,murder_mysteries,19,"""When Keira's lifeless body was discovered in an airplane bathroom, and a shotgun was found tuck"
103,6c9499e9a38c74c7,murder_mysteries,190,"When Mack's life got fatally bleached out on a soccer field, it was up to Detective Winston to s"
104,fdc79dd7150c840c,murder_mysteries,191,"When Mack's life got fatally bleached out on a soccer field, it was up to Detective Winston to s"
105,b4059d3893692f39,murder_mysteries,192,"In the opulent backdrop of a luxury restaurant, Emma's life ends abruptly with a shot from a pis"
106,1c7eb1e6a0795892,murder_mysteries,193,"In the opulent backdrop of a luxury restaurant, Emma's life ends abruptly with a shot from a pis"
107,365b778e2e7cd741,murder_mysteries,194,"In a seedy motel room, Frederick's life was cruelly punctuated with a corkscrew, leaving Detecti"
108,49f54a584c002209,murder_mysteries,195,"In a seedy motel room, Frederick's life was cruelly punctuated with a corkscrew, leaving Detecti"
109,b0f6bb4fc64654be,murder_mysteries,196,"In the grim underbelly of the wrestling world, Eleanor meets her shocking end by a halberd, leav"
110,5b1b64d052d78125,murder_mysteries,197,"In the grim underbelly of the wrestling world, Eleanor meets her shocking end by a halberd, leav"
111,210d65ba3ec0db21,murder_mysteries,198,"In the tranquil sphere of the temple, Charlotte's demise by barbed wire disrupts the serenity, d"
112,2969d8d76d7ccc24,murder_mysteries,199,"In the tranquil sphere of the temple, Charlotte's demise by barbed wire disrupts the serenity, d"
113,610da294b05a4c40,murder_mysteries,2,"In the haze of neon lights and the serving of a silent hand of fate, Timothy lies dead in a casi"
114,f13e44e58f229db0,murder_mysteries,20,"In the cold echo of a deserted hockey rink, Otis was found dead from a grenade explosion, and no"
115,3ba04d2613d85c38,murder_mysteries,200,"In the serene isolation of a snow-draped chalet, Harry's life is abruptly ended by the vicious s"
116,09cec0913da9dba5,murder_mysteries,201,"In the serene isolation of a snow-draped chalet, Harry's life is abruptly ended by the vicious s"
117,b8b6dd093983b1b2,murder_mysteries,202,"In the haunting echoes of a cinema hall, Tracy's life was abruptly silenced by the grim stroke o"
118,d8ea14f98636eeeb,murder_mysteries,203,"In the haunting echoes of a cinema hall, Tracy's life was abruptly silenced by the grim stroke o"
119,54a016f12958f47b,murder_mysteries,204,"In the aftermath of a devastating home explosion that claims the life of Angela, seasoned Detect"
120,672f9c10e3bc8260,murder_mysteries,205,"In the aftermath of a devastating home explosion that claims the life of Angela, seasoned Detect"
121,dffe48da9bf70739,murder_mysteries,206,"In the quiet crevices of a local library, Stephen's life came to an abrupt end, impaled by a tri"
122,4b028917ef76fb36,murder_mysteries,207,"In the quiet crevices of a local library, Stephen's life came to an abrupt end, impaled by a tri"
123,aa986e5118ffff46,murder_mysteries,208,"In the once tranquil mosque, tragedy struck as Jamal was brutally shot dead, and now it's up to "
124,9e71c79ae8013499,murder_mysteries,209,"In the once tranquil mosque, tragedy struck as Jamal was brutally shot dead, and now it's up to "
125,981f613df8465a58,murder_mysteries,21,"In the cold echo of a deserted hockey rink, Otis was found dead from a grenade explosion, and no"
126,4f15e2701043b7e4,murder_mysteries,210,"In the vibrant, pulsing heart of Times Square, Ana's life was brutally cut short by a hunting kn"
127,70b35dde2f841f80,murder_mysteries,211,"In the vibrant, pulsing heart of Times Square, Ana's life was brutally cut short by a hunting kn"
128,f6915de766e9ddf8,murder_mysteries,212,"In the wake of a gruesome flamethrower murder at a local soccer field, seasoned detective Winsto"
129,e408d1826784750e,murder_mysteries,213,"In the wake of a gruesome flamethrower murder at a local soccer field, seasoned detective Winsto"
130,5c3d19f2f11cbf0d,murder_mysteries,214,"In the midst of bustling shoppers, Troy meets his untimely demise by a bear trap, thrusting Dete"
131,df72886c4e628522,murder_mysteries,215,"In the midst of bustling shoppers, Troy meets his untimely demise by a bear trap, thrusting Dete"
132,9df37ba392cc2c93,murder_mysteries,216,"In the wake of Lola's mysterious katana-driven demise at a secluded mountain cabin, Detective Wi"
133,86802647a6236a29,murder_mysteries,217,"In the wake of Lola's mysterious katana-driven demise at a secluded mountain cabin, Detective Wi"
134,2ff9ef74b0c9dac2,murder_mysteries,218,"In a grimly lit motel room, Detective Winston finds himself face to face with Adam's charred rem"
135,e9cd4166d5904c45,murder_mysteries,219,"In a grimly lit motel room, Detective Winston finds himself face to face with Adam's charred rem"
136,3b6f0c41eb840a40,murder_mysteries,22,"In the shimmering opulence of a luxury restaurant, Roderick's life was abruptly ended by a pisto"
137,ceafaa75cefc11f5,murder_mysteries,220,"In the frost-kissed tranquility of a chalet, Malaysia meets a fatal end by a rifle's sinister ca"
138,cac6f7b08f13d327,murder_mysteries,221,"In the frost-kissed tranquility of a chalet, Malaysia meets a fatal end by a rifle's sinister ca"
139,66013039103dbc5b,murder_mysteries,222,"""In the gritty underworld of professional wrestling, Jim's life ends abruptly on the mat with a "
140,1c672c21363fec8d,murder_mysteries,223,"""In the gritty underworld of professional wrestling, Jim's life ends abruptly on the mat with a "
141,0b30313a41525d37,murder_mysteries,224,"In the glitzy, high-stakes world of casinos, Jamal meets a deadly end by frog poison, leaving De"
142,31a4cd3ecc47f6f2,murder_mysteries,225,"In the glitzy, high-stakes world of casinos, Jamal meets a deadly end by frog poison, leaving De"
143,c2677882395889b7,murder_mysteries,226,"In the bustling mayhem of the city mall, a man falls fatally to the seldom-seen weapon of a sai;"
144,599112bba7e750c9,murder_mysteries,227,"In the bustling mayhem of the city mall, a man falls fatally to the seldom-seen weapon of a sai;"
145,c3dc1539ee9527d2,murder_mysteries,228,"In the high-intensity world of a local fitness center, Tommy's exercise regime is abruptly termi"
146,7e05fa7dec47ab68,murder_mysteries,229,"In the high-intensity world of a local fitness center, Tommy's exercise regime is abruptly termi"
147,b8e28bf07e618a6f,murder_mysteries,23,"In the shimmering opulence of a luxury restaurant, Roderick's life was abruptly ended by a pisto"
148,cb6a4e2762bc53c2,murder_mysteries,230,"When fitness enthusiast Rufus was found dead from a hunting knife wound at his local gym, it's u"
149,e1aa9f81e535cfa5,murder_mysteries,231,"When fitness enthusiast Rufus was found dead from a hunting knife wound at his local gym, it's u"
150,395ba2db5571c362,murder_mysteries,232,"In the seemingly peaceful city zoo, Stuart's life was brutally ended with a hatchet, and now it'"
151,845f215d351d5ac4,murder_mysteries,233,"In the seemingly peaceful city zoo, Stuart's life was brutally ended with a hatchet, and now it'"
152,fb54c302aa6e2ab5,murder_mysteries,234,"In the heart of a brawling wrestling ring, Cecil lay lifeless, a bullet his final opponent, mark"
153,2634ff22816274ee,murder_mysteries,235,"In the heart of a brawling wrestling ring, Cecil lay lifeless, a bullet his final opponent, mark"
154,dd039b61f9bc65db,murder_mysteries,236,"In the dim light of an abandoned factory, Kaylee's lifeless body lay with the cold steel of a pi"
155,dda5ebf3230f2f84,murder_mysteries,237,"In the dim light of an abandoned factory, Kaylee's lifeless body lay with the cold steel of a pi"
156,38d6cb13e3ced3b9,murder_mysteries,238,"In the eerie silence of a wrestling ring, Stuart's life was brutally ended with a lead pipe, lea"
157,d871afb6ad9a8b5e,murder_mysteries,239,"In the eerie silence of a wrestling ring, Stuart's life was brutally ended with a lead pipe, lea"
158,92d87709e97ef6e0,murder_mysteries,24,"In the chilling underbelly of a secluded bunker, Donald's life was snuffed out by deadly snake v"
159,392d66f2e4afa421,murder_mysteries,240,"When fitness enthusiast Uma is ominously murdered with a vial of acid at her local gym, it's up "
160,39e3937dad1e79e7,murder_mysteries,241,"When fitness enthusiast Uma is ominously murdered with a vial of acid at her local gym, it's up "
161,84d7b04e5ea57545,murder_mysteries,242,"In a shocking twist of events, Charlotte is found lifeless in her kitchen, felled by a stun gun,"
162,c0de699e47bd4741,murder_mysteries,243,"In a shocking twist of events, Charlotte is found lifeless in her kitchen, felled by a stun gun,"
163,c40f84ad21e44b64,murder_mysteries,244,"In a chilling turn of events, Rose is found lifeless in a car, killed by a vial of acid, leading"
164,74ebd8b57fda0196,murder_mysteries,245,"In a chilling turn of events, Rose is found lifeless in a car, killed by a vial of acid, leading"
165,31203485e545a6f7,murder_mysteries,246,"In the bustling labyrinth of a city mall, a grisly murder sends shockwaves as Xenia is killed wi"
166,247b19d2e3826fab,murder_mysteries,247,"In the bustling labyrinth of a city mall, a grisly murder sends shockwaves as Xenia is killed wi"
167,5da04637630f92ad,murder_mysteries,248,"In the glimmering lights and pulsating bass of the local roller rink, Wendy met her brutal end w"
168,03590b08ec7e0151,murder_mysteries,249,"In the glimmering lights and pulsating bass of the local roller rink, Wendy met her brutal end w"
169,a1009a61ad3cfd98,murder_mysteries,25,"In the chilling underbelly of a secluded bunker, Donald's life was snuffed out by deadly snake v"
170,18c7e37386919414,murder_mysteries,26,"In the piercing silence of a New York night, Dwayne's life was brutally ended by a sickle's blad"
171,fba5e2f536d0b795,murder_mysteries,27,"In the piercing silence of a New York night, Dwayne's life was brutally ended by a sickle's blad"
172,f5789d365da5d4bb,murder_mysteries,28,"In the hushed sanctity of an ancient temple, the seemingly innocuous corkscrew turns deadly, plu"
173,cefc599519c139b7,murder_mysteries,29,"In the hushed sanctity of an ancient temple, the seemingly innocuous corkscrew turns deadly, plu"
174,67354f33d52e1513,murder_mysteries,3,"In the haze of neon lights and the serving of a silent hand of fate, Timothy lies dead in a casi"
175,9aba741efcbd0909,murder_mysteries,30,"In the ominous arena of a wrestling ring, Sophie's life was unexpected cut short by the deadly c"
176,1b9245a82943ad0c,murder_mysteries,31,"In the ominous arena of a wrestling ring, Sophie's life was unexpected cut short by the deadly c"
177,befa631e66074870,murder_mysteries,32,"In the quiet solitude of a local library, Philip is found shockingly murdered with a barbed wire"
178,7f08fb7a8b329ec9,murder_mysteries,33,"In the quiet solitude of a local library, Philip is found shockingly murdered with a barbed wire"
179,61d036c6e2c2f72e,murder_mysteries,34,"In the chilling aftermath of Iris' untimely death by a stun gun in a lonely parked car, seasoned"
180,b11b3acb11cfac22,murder_mysteries,35,"In the chilling aftermath of Iris' untimely death by a stun gun in a lonely parked car, seasoned"
181,b4f7e32af0afd17b,murder_mysteries,36,"In the heart of bustling Times Square, Johnny's life was abruptly ended with an unlikely weapon—"
182,d52bb92b4d5fe254,murder_mysteries,37,"In the heart of bustling Times Square, Johnny's life was abruptly ended with an unlikely weapon—"
183,c09be84ebf37af64,murder_mysteries,38,"In the tranquil world of pirouettes and pliés, prima ballerina Giselle is found dead with a syri"
184,57bc7507f7119cb8,murder_mysteries,39,"In the tranquil world of pirouettes and pliés, prima ballerina Giselle is found dead with a syri"
185,7c601e98c4cc4e01,murder_mysteries,4,"In the quiet chaos of the city zoo, Detective Winston finds himself investigating an unusual mur"
186,205941a0ecf3b279,murder_mysteries,40,"Inside the buzzing hubbub of the city's most popular recording studio, Ivan's death by snake ven"
187,a662fb8be1f81066,murder_mysteries,41,"Inside the buzzing hubbub of the city's most popular recording studio, Ivan's death by snake ven"
188,ff7bb98dae945dfd,murder_mysteries,42,"In the glitzy, high-stakes world of casinos, Jamal meets a deadly end by frog poison, leaving De"
189,40c9434da8bccd30,murder_mysteries,43,"In the glitzy, high-stakes world of casinos, Jamal meets a deadly end by frog poison, leaving De"
190,f26b4cb03f85d1ec,murder_mysteries,44,"In the bustling mayhem of the city mall, a man falls fatally to the seldom-seen weapon of a sai;"
191,8c2129543579452a,murder_mysteries,45,"In the bustling mayhem of the city mall, a man falls fatally to the seldom-seen weapon of a sai;"
192,3d13e333b7f7c362,murder_mysteries,46,"In the high-intensity world of a local fitness center, Tommy's exercise regime is abruptly termi"
193,637a4b2326ecc4ba,murder_mysteries,47,"In the high-intensity world of a local fitness center, Tommy's exercise regime is abruptly termi"
194,207a3b7c64f0f336,murder_mysteries,48,"When fitness enthusiast Rufus was found dead from a hunting knife wound at his local gym, it's u"
195,4b36518218b4f99b,murder_mysteries,49,"When fitness enthusiast Rufus was found dead from a hunting knife wound at his local gym, it's u"
196,d017e7b956441b92,murder_mysteries,5,"In the quiet chaos of the city zoo, Detective Winston finds himself investigating an unusual mur"
197,4b4f369fb57c727c,murder_mysteries,50,"In the dim light of an abandoned factory, Kaylee's lifeless body lay with the cold steel of a pi"
198,85a61705bf6593a3,murder_mysteries,51,"In the dim light of an abandoned factory, Kaylee's lifeless body lay with the cold steel of a pi"
199,fc8ebc6118d1b007,murder_mysteries,52,"When fitness enthusiast Uma is ominously murdered with a vial of acid at her local gym, it's up "
200,afc0b7a29bd7d140,murder_mysteries,53,"When fitness enthusiast Uma is ominously murdered with a vial of acid at her local gym, it's up "
201,e101ca216f85717e,murder_mysteries,54,"In a shocking twist of events, Charlotte is found lifeless in her kitchen, felled by a stun gun,"
202,f8203f419685f499,murder_mysteries,55,"In a shocking twist of events, Charlotte is found lifeless in her kitchen, felled by a stun gun,"
203,1c310e0f026b384e,murder_mysteries,56,"In a chilling turn of events, Rose is found lifeless in a car, killed by a vial of acid, leading"
204,87c202cc28e0bb5e,murder_mysteries,57,"In a chilling turn of events, Rose is found lifeless in a car, killed by a vial of acid, leading"
205,acd891f32643ebdc,murder_mysteries,58,"In the bustling labyrinth of a city mall, a grisly murder sends shockwaves as Xenia is killed wi"
206,8885df06a825c5a2,murder_mysteries,59,"In the bustling labyrinth of a city mall, a grisly murder sends shockwaves as Xenia is killed wi"
207,d7bc900243de950f,murder_mysteries,6,"In the grim spectacle of the wrestling ring stained with blood, Detective Winston embarks on a c"
208,67599d3143013401,murder_mysteries,60,"When Wendy's life brutally ended under the sharp end of a pickaxe at the local roller rink, it w"
209,e9468803ca22b757,murder_mysteries,61,"When Wendy's life brutally ended under the sharp end of a pickaxe at the local roller rink, it w"
210,2dd08c9eab883875,murder_mysteries,62,"In the impeccably polished kitchen where Tessa met her fatal end through a deadly gas, Detective"
211,d3ab0aff68eb9ccd,murder_mysteries,63,"In the impeccably polished kitchen where Tessa met her fatal end through a deadly gas, Detective"
212,a189202099434651,murder_mysteries,64,"When Joel's life was abruptly ended by a nunchaku at the local bowling alley, it is up to Detect"
213,439d4cf7596ace3a,murder_mysteries,65,"When Joel's life was abruptly ended by a nunchaku at the local bowling alley, it is up to Detect"
214,796fb396160ce802,murder_mysteries,66,"In the mystifying quiet of a mosque, Isabella was found lifeless, a nunchaku the lone cause, cas"
215,ebdaeff7cff8d41e,murder_mysteries,67,"In the mystifying quiet of a mosque, Isabella was found lifeless, a nunchaku the lone cause, cas"
216,a7d60db5c9998936,murder_mysteries,68,"In the sweltering heat of the desert, Detective Winston finds himself amid the ashes of the flam"
217,ece84e0dfcdfd768,murder_mysteries,69,"In the sweltering heat of the desert, Detective Winston finds himself amid the ashes of the flam"
218,35a9b053b27db0ea,murder_mysteries,7,"In the grim spectacle of the wrestling ring stained with blood, Detective Winston embarks on a c"
219,ccf0c727d4162de2,murder_mysteries,70,"In the lavish surroundings of a luxury restaurant, Renee's life was cut brutally short by barbed"
220,d39efbd6ce259341,murder_mysteries,71,"In the lavish surroundings of a luxury restaurant, Renee's life was cut brutally short by barbed"
221,b852d05d17f4e922,murder_mysteries,72,"In the deafening silence of an unexpectedly deserted fitness center, Detective Winston finds him"
222,cdf6b6a7e3702d4b,murder_mysteries,73,"In the deafening silence of an unexpectedly deserted fitness center, Detective Winston finds him"
