atlas_idx,item_id,split_index,question
131,3e35ef16fb103710,130,how to add a deeper flavor to ground beef?
132,f665639ec7e5619b,131,To make the base for a 3D Mickey Mouse head.
133,e694be1b241df33f,132,When heating milk to make cheese
134,4fcb793d7cf1475a,133,"To prevent cupcakes from sticking to a pan, you can"
135,6ea55ed20d548023,134,How do I clean car upholstery
136,9aaf500354bf9062,135,To get air bubbles out of cakes.
137,8d410fd853458279,136,To prepare an empty 2 litter soda bottle to use as a plant pot.
138,34bdf2ca4accd09c,137,How to attach a pendant to a necklace.
139,7a1ce09e73855228,138,How do I make the pattern for the baby leather shoes?
140,e686b1b0d90d64ed,139,how so I make apple pie chis pudding?
141,31ea655e82f2993e,140,clothing
142,18955d723a3308db,141,how do you smear liquid?
143,f55437df44e0b10f,142,How to make Lemon Swirl Lemon curd fudge at home.
144,1570216ff9e21950,143,how do you hydrate after working out?
145,1f470317231db408,144,blankets
146,a79bb432ea03bda7,145,How can a person use images from the internet to create a Candy advent calendar?
147,77931b2b6c248108,146,"To hold a bungee cord so it stays stretched out, you can"
148,e14a4fa28c7147cc,147,How to peel an onion?
149,ae7e00f52730da3d,148,How can I get the best Bell pepper?
150,0ade8159c563e010,149,To make a hood for a cloak.
151,40f3428cdda3c602,150,"To make the caffeine in coffee release slowly after consumption,"
152,154623fc2788e3ad,151,To obtain meximum deliciousness of the nutella cookies
153,87fa28c1954429e1,152,To hit a volleyball
154,3add4a8dc1f2fecb,153,Remove pop bottle cap that is stuck on
155,e692b11be6a64c7a,154,How to keep cool outside.
156,1ba85ea0c898b400,155,How do you make gluten free brownies?
157,74b72ba11a08a84c,156,Make a yoga mat carrier.
158,8be7e9ed9a48759c,157,how do you sign into your chime account?
159,2d8aa9c4b0a9198c,158,How do I lower the foot on a sewing machine?
160,7de1eaf780d4ad29,159,Melt mini marshmallows.
161,bad2c3eea442d395,160,Who wants dirt tracked inside the tent?
162,5bdb5d29236762d2,161,napkin
163,e7e7a6a44615f828,162,How can I keep paint off my carpet when painting my baseboards?
164,5878a9369d70d815,163,how do you wear a sweatshirt?
165,a628b991413ffad5,164,toilet tissue
166,e9cf8a210cf38e5a,165,Shave using an organic shaving cream
167,e024d2e605fe70ec,166,How can I soothe my tongue if I burn it?
168,a0a9c8a6694fa1ae,167,How do I prepare the dough for butter cookies?
169,e09df2f5763d0569,168,how to make smoky pretzel mix
170,023a71013503d796,169,How do I put a game in an Xbox
171,7a237467e4aecad0,170,how do you change your profile picture on facbook?
172,54c985a320990272,171,How do I melt beef fat?
173,2a5f30404de27084,172,How to grow a new grapevine using cuttings.
174,64274f0f062e5c8f,173,how do you find out what's wrong with a car?
175,ed90f0548153c1ee,174,Detect odd car noise.
176,a8263e7b0db983db,175,How to Raise Threadfin Rainbowfish Fry
177,8170f3e068fb1530,176,Install cabinet pulls.
178,f1b12026a50fbe91,177,"To sprout seeds for your garden,"
179,d777f23fd93d68c7,178,how to find the perimeter of a trapezoid
180,47e316e0e12b7764,179,How to teach your toddler how to talk.
181,07399c8bd5c482aa,180,How to prevent BBQ chicken skin from burning on the grill?
182,ca8146cb2d633ea6,181,Prevent earbuds from tangling.
183,a2ec9fc128957957,182,mittens
184,eee4851035c50db4,183,how to cut sticky desserts
185,ec521a78a5b7cd66,184,To cook the kebab meat on a grill
186,99a162a7734b9f7b,185,How do you prepare fresh chicken eggs?
187,714462fed7abf8a0,186,aluminum foil
188,cab29131158b4d1c,187,how do you strut?
189,503c4d7c1b1f576d,188,Finish the concrete patio.
190,af246abfccccea40,189,safety pin
191,dd1f91f50e3802ec,190,How do I get glitter to stay on ribbon?
192,0e6a4782a20bb28b,191,How can I paint stars on a black background?
193,7d1dc1c656805691,192,To keep Boots and thick shoes dry and smelling fresh.
194,7cd81fd9a0305ae3,193,"To open up google,"
195,3a446f51409247fe,194,Save money on airplane flights.
196,bf5bf9def77fd43b,195,how to remove really sticky tape
197,fbfd1a0f814e8fc3,196,how do you distract someone?
198,0bb88e7eb86b8842,197,One wishes to make a place for their plants.
199,6dc7c1bc605291ae,198,how do you use an eraser?
200,a3acf29b65f0c806,199,"To save cookie dough to use at a later date, you can"
201,a07b510ba69bbf9f,200,What is the best way to check if a baby's milk isn't too hot?
202,c52c3b92fc39b679,201,How to roll chocolate truffles.
203,a0a78796d0213143,202,How to sharpen scissors easily.
204,b9a3e3796330e599,203,how to keep colors from fading in the wash
205,5136a1fd49f9146e,204,how to unzip a backpack?
206,95e04e296b0eeab6,205,To prevent burning overflowed cookie batter to your oven
207,0d0c428e55e9bd6f,206,table top
208,20f42fa3298b0a6a,207,To create the force behind a DIY table top crushing press.
209,2e9558351e271194,208,How to make the eyes of your diy Halloween mask?
210,8edcb4b8f43bef4d,209,Harvest maple syrup.
211,9a269a61e4257771,210,How to make the front of your DIY Viking Cardboard shield?
212,20820b954dcaaa56,211,how do you return a package to sender?
213,e514d4d2b77c5d33,212,To cure a hangover
214,5dd13b1438003777,213,What plants work best for upcycled kitchen planters?
215,7f3dab6ec159242d,214,Making mac and cheese.
216,e7ad8ea877494c85,215,How do I build a bike wall mount?
217,f983256a4a6d21d3,216,When doing sit-ups
218,0ae8bce47dd44996,217,spoons
219,9f8fba80dbf025bf,218,dish towel
220,c6409048865fe541,219,What do you need to make a knife rust-proof?
221,4f3fddf50c955311,220,To make honey chipotle marinade for chicken
222,c74aa477e90cef25,221,telescope
223,0fbd90178f5d1f47,222,To delete a folder in a windows laptop.
224,9f9e5dccbadbdf7d,223,How To Find a Stud in the Wall to Secure Workshop Cabinets
225,e25be9a6ee5e3308,224,penny
226,84a534abf9bcb20c,225,Remove oil based paints from painting tools and brushes.
227,ce639ddabad8ad77,226,Turn any cup into a travel cup
228,cd4d888fee58f29d,227,"To make a folder paper easier to mount to a wall, you can"
229,e3ee065ee548cabc,228,Hold a cheap ring.
230,86e6e49788936bc0,229,How can you spread butter if it is cool or too hard to spread?
231,3d4b403a0f1f6f4e,230,To use a readily available item as a pen to run electricity through for DIY metal etching.
232,3c75e2fcb0864b6c,231,How to cut out square on Styrofoam ice box.
233,f9a440506dd06805,232,Avoid frozen wiper blades.
234,8469bc3793e7e100,233,"To prevent a certain area of a piece of paper from being colored when applying dye, you can"
235,4b2daaf51cea8b94,234,Create a Mask Armature
236,84d5b624fd31d1bf,235,What type of shirt is best used when ranger rolling a shirt?
237,a2cc478005c5fe86,236,To shoot a nail gun.
238,9e21385a9515ebf5,237,How can I stop Eye strain and help prevent headaches?
239,43b0105f8c56cfac,238,How to remove a temporary tattoo.
240,31099f20c0097e9f,239,How to get water out of coconut.
241,6d91149c420d4038,240,how to hold a match for a fading flame
242,8b13914ed9ce9484,241,squinting
243,c3e7af78acfd01b2,242,What can I use to go to London the quickest
244,2c56900f9b1aa3a3,243,table
245,2240ae10f5e8027a,244,How to get people to come to the carnival.
246,111a9337ff095d58,245,To store your briquettes
247,f2e6c40021d70ac6,246,What supplies are needed to make a bird sculpture out of broken CDs?
248,098aef6cf2bf38b5,247,How to remove water stains from shower glass?
249,e4c20f3baef5815f,248,how do you use a chip on a debit card?
250,7bd52a46ca9b8138,249,To make dry shampoo
251,547378653921f3ed,250,"To add light to a project on a circuit board, you can"
252,3ecee370acc85029,251,How do I prevent my muscles from getting sore after lifting weights or exercise?
253,681dfa0d5444f6dd,252,How make design on leather ?
254,c6d090899fe2f1f0,253,How to Make Easy Apple Roses
255,b0eb19e44456455e,254,How to chill dough for ricotta tart.
256,c983f0150d57b1c3,255,To make steak tender.
257,6a478fe42d002dbe,256,how do you serenade someone?
258,ccb8ad5d0d0886e4,257,How can I make a funnel?
259,3cee9523abcf789b,258,how do you belt someone?
260,78002258237070a2,259,how to make bulgur with figs
261,91fb42194e676791,260,What knife is best to cut a watermelon?
262,8ddbe3ad1350ed65,261,how do you gain arm muscle?
263,b24289797e135b8b,262,How can I sweat less?
264,8a49de9eb9446eac,263,To remove excess grease from the cooked bacon for the zombie burger
265,cabd80f4466b9b6f,264,After baking the rollo cookies
266,cb2c798e2aa02c8e,265,What supplies are needed to make homemade butter?
267,560395c6a23c5188,266,How can I get the lumps out of gravy?
268,ebd905064848f43c,267,How do I prepare eggs for an easy omelet?
269,ddbecc8614105569,268,To keep jewelry organized when travelling.
270,f9b321ba2385b857,269,To follow a link in a task.
271,fc6f8fef37f025e2,270,peeler
272,0404fd99b77c280f,271,To prevent the bottoms of your shoes from touching your clothes in a suitcase.
273,8b7ecf9a32e5f9e9,272,To learn French.
274,dae6fcebc08828c4,273,How to make sun catchers in christmas (or other holiday) shapes
275,1f3becaf2fc71e3a,274,how do I remove a chocolate milk stain?
276,0dc59431a8f07dd3,275,How do I get a stain out of my curtains?
277,8e80588a0e49292f,276,How to format a USB drive.
278,dd7980e07ac765ba,277,To make hay.
279,ae24da4f5317f71e,278,Best way to pierce ears.
280,a546ef000c987005,279,how to get great cookies
281,c85301f76bd7a419,280,Clean dirty cup coaster.
282,113ed641977cd942,281,How to create scary halloween lights?
283,13c21fed2bd25a95,282,how to make asparagus omelet toast
284,e5ad95bad39e7849,283,How to make the caramel fudge?
285,f5e4ab66d46945a4,284,how do you use ice cubes?
286,19b9599084f28602,285,To dry stinging nettle leaves for future use.
287,c775eaa1e038e160,286,mold
288,1623203589b51dba,287,what is the best way to apply car wax?
289,6b177dbeadff1917,288,Jig Saw
290,c23e514d783ad839,289,how do you use a zipper?
291,2ccf44a8b0f6ae59,290,How would a person reattach a handle portion of a styrofoam foam board sword if it broke off?
292,0af008d1284dadbd,291,machete
293,3ed83f73b7c06a47,292,What is the best way to get rid of hiccups?
294,3373a2753efe3ccd,293,How to keep my child from knocking over my purse?
295,00e5b342b8164c17,294,How to apply suntan lotion
296,e41208b303cb70e7,295,"To make ensure your apartment has good cellphone service,"
297,9a41a635e32d2bfd,296,fruit
298,fbb95debea300417,297,bath tub
299,72114912f35a653c,298,To open a milk container.
300,178b0ac83f4cba12,299,Prepare clay for a kiln
301,80f8e1e8ce4ca7ac,300,cut an onion without crying
302,6c84a581dd14e4d9,301,"To cut a precise chunk out of a wood plank, you can"
303,1ad9a29e616b3ea7,302,how do you set the reward goal on mturk?
304,3da967cdc9ef0f11,303,Establish a health history for new puppy.
305,714118922a68e5dc,304,To mince a carrot
306,bf0941c4b9263d0d,305,How to underline text in OneNote
307,0132637dcb2002bd,306,How do I make a PB&J?
308,4aa009cf1bb4910e,307,How do you clean an aquarium filter?
309,86fff4185124f460,308,camera
310,2499531a20f45e28,309,To sew the bike inner tube fabric using a sewing machine.
311,66b5294c719a90f5,310,How do you blend out your eye shadow?
312,a6e4ea086b46e2d2,311,Mold and shape eyeglasses.
313,c5e238c6fe853fdb,312,How to keep ice from melting in the freezer?
314,7a5292b366841bc3,313,How to prevent a poached egg from losing its shape?
315,57b57c9ba1787d56,314,To make Belgian waffles
316,25e106922e6d4e7d,315,"To heat set a length of ribbon, you can"
317,b9ebd2fc10368fdc,316,How do I make a hanging lamp with Christmas lights?
318,0e188a6892a78076,317,toilet tissue
319,286c8c3ed23f96aa,318,how to make Dry Buttermilk Pancake Mix
320,a976ce46cedc62a4,319,how do you dial on a home phone?
321,173054c03dcbc1ae,320,Add more fluff to whip cream.
322,de34162090b1038f,321,Make a new sponge from an old plastic mesh bag.
323,51bac28b9ee6c8ea,322,Scrub tough grime off kitchen counter tops.
324,0ea816ddc8e4d82b,323,To repair a cracked cranberry cookie dough log while cutting
325,d60c7294d8b748a1,324,how do you put a stamp on a t-shirt?
326,131753e581888170,325,How to add water to soda bottle.
327,2a8eeb411a32534f,326,How to make hot chocolate
328,1454021de2b703c4,327,How to teach a child to be responsible?
329,dc9b7ea758c236b2,328,lipstick
330,c4e08606bbe8b948,329,How do you tell if a water bottle has been opened?
331,487db609d0d2048f,330,How to ensure all parts of the wall are insulated.
332,70eae0e6109320af,331,How to tie shoes.
333,f2fa10e502daa02a,332,How to make a rabbit cage physically cozy for the rabbits?
334,6d4883dc21ad3efc,333,To protect yourself while deep frying a turkey
335,1856d4f6dd9e84aa,334,How to beautify a hanging basket.
336,947ca106d617b359,335,To cook the leeks before adding rest of Skyrim tomato soup ingredients.
337,74f21421d6950350,336,Make a glass vase.
338,21b0da5bf06966f7,337,To save plants from rot root.
339,a39700970ca721c0,338,How to reuse old kitchen jars?
340,9760cb40eec3e9a9,339,To make cake mix used for cupcakes more dense.
341,d6bc78b9bbb7127d,340,plastic wrap
342,90cce0d6278e868d,341,How do you make sugar cubes?
343,7f74d76c8802cf08,342,One seeks to shield themselves from the rain via easy DIY methods.
344,123f078f06dcb985,343,Avoid being under powered during trips.
345,a182c96ac4a123e0,344,To wash clothes in a washing machine.
346,a30f2d61c7ec56a6,345,To prevent the jars from breaking when they are filled and processed with homemade dog food
347,318d3e6a12dcaad8,346,how do you save a contact in your phone?
348,27f3e8de36714a2c,347,How can I organize waste in my car?
349,ec8a10d6d908244b,348,How to create a shape out of duct tape?
350,32e3336ae4c31fd7,349,To cut the bacon for the zombie burger
351,3923b8f616eb9e51,350,How to use an earth magnet to find a stud in the wall.
352,095a731f268c34bd,351,Cut out pages from a book
353,f8b36f93f775a631,352,To get the clay flower pot bread flower pot out of the coals
354,f4a2fd02fbe1d31a,353,To prevent birds from pooping on your car.
355,bbd35a0c69517ebb,354,How to make tuna salad.
356,221b90fde407bf05,355,compactor
357,b4415a2492ab0c55,356,How can I fill dents and rough areas on the surface of a wooden table I am building?
358,8e7197dec1cc6581,357,A nice canvas
359,d1d28063bbed88f6,358,How can I neatly store my headphones?
360,1283480f0b1c460f,359,How can you you ensure that wood planks do not split when drilling holes in them?
361,694841eadea9c6b4,360,To cut radiant foils to be used to cover the attics.
362,df2b6ab17ddd91a7,361,To make the monkeys mouth on the monkey cupcake
363,1570625d8907d85a,362,How do I get fish for my aquarium?
364,c909538695012637,363,"To keep the sun out of your face while outside on a sunny day,"
365,2e7757f50e61bb1c,364,"To glue the pieces together,"
366,9be49c17512a4e69,365,wire
367,30915e3d4a9031d1,366,how do you use dumbbell bars?
368,7db2b00f355970ef,367,"When following a recipe that calls for a baking pan, how do you know whether you should use a gl"
369,d1f28b83fdb4863d,368,How to easily leave a note in invisible ink?
370,d47e019c2f041946,369,how do you take soap off of clean dishes?
371,daafad0df8d548d7,370,how do you customize a phone case?
372,777df81ec1af71c5,371,"To make a decorative pencil holder,"
373,a487fda3fcb538fa,372,"To roast an eggplant, you can"
374,6f0d6bb308310b6b,373,How do I clean the deck of my lawn mower?
375,4dcef04e5189aac1,374,How do you separate the yolk from the egg white?
376,00388889d7cff627,375,How should I use a sumatriptan injector?
377,2d9159e44dc7730f,376,sofa
378,db053a285f85f8a6,377,Treat a dry nose.
379,dff92db9b13e1491,378,how do you cook a cookie?
380,29d26bfbdf7c8d73,379,"To cut a length of PVC to size, you can"
381,1e648958f9b8a4ec,380,how do you turn on an iphone?
382,978d849771af6255,381,What supplies are needed to make flubber soap?
383,8330e8c2b32be35c,382,How to quickly cool down a bottled water drink?
384,1970bab56b47f0eb,383,paperweight
385,c46fe7fb7ad165f0,384,Increase chances of lost phone return.
386,0fa25702a40f0933,385,Stop stones from slipping while gluing together
387,ff158682076b940a,386,To grow herbs in homemade pot.
388,976fdfb5483df8c3,387,"To keep sweat out of your eyes while exercising,"
389,99cf6be985fe6636,388,"To absorb moisture in a closet, to preserve clothing,"
390,18fffd12c4b19fcb,389,"To avoid dripping juices in the oven while roasting,"
391,09591ecf1d98025e,390,How to mail a letter.
392,3b8cdd6105de2c7f,391,To keep from making a mess when putting holes in drywall.
393,88fa6cd2a0876b95,392,how do you dispense of something?
394,ce8d3f5ef80d9e7e,393,How to make the dough for your peppermint candy?
395,e3bec2584e0dc64f,394,How should I drill the hole in the back of the frame?
396,c2ea3c070bfbe0fa,395,hands
397,dd304b9283c0f881,396,How can I make glow sticks last longer?
398,2c477b44b15e7e3f,397,"To prevent egg shells in your cookie dough,"
399,64fbea9eb273803c,398,"When working on the electrical components inside a lamp, you should"
400,2dff423539d1dbcc,399,What size fish tank should I buy for my Betta fish?
401,3931ab5d878bb2ab,400,sofa
402,562c127328b4ea27,401,How do I start getting clean in the shower?
403,a5abcb2ffd4f9a73,402,"To easily disburse pancake mix on a pan,"
404,8f22df6b064ad1d8,403,Boil potatoes
405,9f82d9671eeb1687,404,"To prevent a door from latching shut,"
406,686ccec142f0455e,405,How to cut out your base?
407,749328f3e5ad565e,406,Prevent bottles from rolling in fridge.
408,02bd2501d9e1c23a,407,how do you sail a ship?
409,4d9ecb0d7a06bd9e,408,gun
410,a061887a1940a24d,409,To store old beer bottle tops to use for crafts later.
411,1c28b767103c1825,410,how do you check something in the stove without opening the door?
412,d90995c0b4b8e364,411,How to sharpen a pencil without a pencil sharpener?
413,d4307fc87e97ea8b,412,How to clean a hairbrush.
414,611a5e1b6580203d,413,how to add feet to a coaster.
415,7e304fff233198c3,414,how to find the surface area of a cube
416,e660363818cb68a6,415,What ingredient is left out of fluffy slime that is normally in regular slime?
417,0a6c158c59ea0f20,416,Easy way to maintain a shopping list for groceries.
418,052902e7f2bedd04,417,"To create an orange pigment with paint you already have, you can"
419,b5e7e0e6d8de9432,418,How do I keep the contents of a cooler cool without using ice?
420,b7e08299f0841238,419,How to prepare fishing line.
421,7cdf4bb8c16b5949,420,How do you make maracas?
422,24050470945386fe,421,hands
423,7167844ce7eb1ce5,422,"To make the binding for a book, you can"
424,a9295bff3cf5da41,423,Deep clean coffee grinder.
425,aba284c140cc31ce,424,To ensure your wood screws don't go all the way through the wood.
426,1adb4791f9c929e7,425,To protect a dish while it's in the fridge
427,f92caadf510c41bc,426,a brush
428,90e0980319d3017e,427,shirt
429,b32bdb5741533629,428,Avoid wasting power in fridge.
430,29af0a4463cf05f5,429,To make a wine rack.
431,db6e8fbe764e9d91,430,To attach 2 pieces of fabric together
432,54b01128108c54eb,431,How to Make Peach Puree
433,14b48f48fa4adcff,432,How can I get wood filler into a small crack?
434,708be7656efd3bf6,433,old shirt
435,349d7cbf50ec4dfb,434,How to remove milk from car seat upholstery
436,71bd08e87f8a7cab,435,"To help clear out breathing ways when you're congested,"
437,78a5a34b5f2439b4,436,To separate egg whiles from the yolk using a water bottle.
438,7d4fd9022b9db657,437,how to make basic risotto
439,679b60fd98e32f19,438,To prepare frappucino bottles to be repurposed as spice storage bottles.
440,2405483bd8a99664,439,hook
441,a0ced568b2d06e53,440,How do I preserve a 63-year-old bomber jacket that my father wore in WWII?
442,e8c88df8099a4d80,441,To turn heavy cream into whipping cream without equipment.
443,c5b83d817fd652e2,442,How do you grill fish without it falling apart?
444,9ff10361155a6347,443,How do you organize dirty clothes?
445,3b8cbe1a825ba542,444,Removing small scratches in the finish of wooden furniture.
446,a08eb39b4bdfc63e,445,To quiet and noisy box fan.
447,013ca7ff4926f7e6,446,spear
448,2ed01acef555ff3e,447,how to bulk up thin soup?
449,75b3fa837667a25f,448,To mend hems quickly without sewing.
450,627fb66da90602b5,449,Make extra money using my house this year.
451,2645f33adfff416b,450,To cover the slide portion of a child's wooden slide
452,8cb67699d2ee7b39,451,Supplement a possible bad gift.
453,fcbe16cc6ce031be,452,"To get a rebound in a basketball game,"
454,7123b4e444da0152,453,to taser someone
455,eab4ebbe31919085,454,Prevent rugs from moving.
456,27abc4f5a493ce7c,455,"How to heat a knife to cut thru plastic, rope and other hard materials"
457,2b2a471db5069d1d,456,How can I sneeze when I feel like I want to sneeze but can't?
458,f7c4a9a90831396d,457,How to keep brown sugar from going hard?
459,5a266100dd8c0e26,458,How do you clean inside windows?
460,d7f0b2f5b2a3b150,459,How do you replace fabric in something with a hole?
461,752d88878d19021a,460,How to create a golf ball pendant?
462,a78c2be597af3973,461,how do you blame someone?
463,6fc2860fa9cf9917,462,The best nail to use at every crossing of a roofing job
464,bd237412c8653cb5,463,Freshen up breath.
