atlas_idx,item_id,split_index,question
24,5c60976463c75c6d,554,Firing a shotgun came more naturally for Megan than Tanya because _ grew up around them.
25,7c08cb1e09748237,510,Carrie kept written records of their expenses but not Laura because _ had a faulty memory.
26,0f05af97f880bab8,325,Police arrested Maria but let Cynthia go as _ had no paint on their hand from the spray paint us
27,e444b312eb9cbf66,397,"I loved my old gifts but not the new dishes, because the _ were so beautiful."
28,4a51ab1c5e370f48,1216,"Devin got sick after eating the sausage, so he laid on the couch and later moved to the bed beca"
29,91e9fcdb4857ef95,936,"It was painful for Justin to break up with Jason, but _ wasn't ready to move on."
30,ea147f087d3aaf7c,668,Logan ended up calling the police over an incident involving Jason because _ was scratched by th
31,d0a99ab6fb46167e,889,Applying to dance in music videos was great for Erin but not Lindsey because _ was a beginner da
32,125c764ccfbbdf78,829,"Patricia teaches Kindergarten students, Christine teaches High School students therefore _ reads"
33,44c0352d9bd8d82c,545,"Rachel wanted children, but Megan had no interest, so _ looked for someone else to have freedom "
34,df0c748ec86c743d,382,Christine was watching makeup tutorials while Amy was not because _ wanted to forget how to put 
35,9bb71f694b2f9a3a,15,Lindsey like to read graphic novels but Natalie liked classic literature to read. _ bought the n
36,7f0de08e7cfec54d,544,"Rachel wanted children, but Megan had no interest, so _ looked for someone else to have babies w"
37,9155e9f2709944aa,623,"After a boring meeting, Monica closed her eyes and dozed while Carrie took a walk, as _ had gone"
38,a616b2ebfb737bdb,1013,"The man chose medication for his infection rather than the ointment, because the _ was ineffecti"
39,2ce650e27615d784,107,"Since the diabetic woman had to limit her sugar intake, she ignored the pie and had a cookie ins"
40,c78c987d226034f2,1112,Sara's cat got fleas so she bought a treatment and put it on the cat's neck. The cat was unhappy
41,440a745c970e6fc0,1196,"Lawrence volunteered to donate blood to help others, but Steven was unable to, since _ was healt"
42,da60e937ca0ebcbb,220,"You can grow cilantro in a garden or buy it at the store, but the _ variety will taste bland bec"
43,6f00bd48af021e84,560,"Natalie tended to wear their hair in a ponytail, while Maria wasn't able to, because _ had long "
44,946162dec8b68551,1036,Megan picked up some olive oil for Felicia because _ loved to cook but hated to eat.
45,f4f1d08af7586b18,179,I did not buy the color pink rose flowers for my wedding because the _ is too bright.
46,4c91f3e349dc5f9a,78,"He wanted to kill time at the house instead of the playground, because everyone at the _ was fun"
47,e7e5c0f96ec035ff,914,The knee injury of Samantha has healed much quicker than Katrina's. _ 's injury was minor.
48,01fa8453b0883d2a,786,The intelligence agency ordered new computers for the workers and kept the same peripherals beca
49,af4e0878ee4b4999,534,The beef tasted better than the pork did although the _ had been slightly undercooked.
50,502d7a0151f45602,881,"The rubber resisted the rock but snapped on the concrete, as the _ was smooth."
51,8a82b68cdb55334c,927,"Kiwis are a favorite of Ryan, while Derrick can't eat them. _ has sensitive teeth."
52,3ae8bc4d18815464,909,The store had 80 platters but only 2 bowls left in stock because the _ were in low demand.
53,70bb9dd0126281da,289,Bobby had to use his pen to finish the exam rather than the pencil because the _ was full of ink
54,6d001c83c47a9f46,886,The patient put in a special request for Brett instead of Kyle because _ was always stern.
55,f388267f510704ca,717,"Samuel was blown away to find out from Lawrence that goldfish are a type of carp, so _ decided t"
56,5592a21f9a04df40,816,I didn't do well on my exam even though I did all the problems in the textbook correctly. I gues
57,63a01ea4dbefc4bd,714,"Brian agreed to buy soap for Kenneth while at the store, and _ paid them back the following day "
58,443461265b20c04f,508,"Nick struggled with unresolved trauma that Ian couldn't understand, since _ had never experience"
59,ce12d0b464c2bb09,1045,Kyle loved to camp in the wilderness but Justin preferred a nice hotel. _ booked a trip to Yello
60,018985ce8a5f62bd,314,"It took a minute longer to melt the chocolate in the microwave than the caramel, because the _ w"
61,3ba99f2c21c9dd5c,195,Brett asked Nelson where they were because _ had no idea after he fell asleep.
62,22bc32658831c591,960,Writing came easily to Carrie but was difficult for Natalie because _ had taken engineering in c
63,5e52de0944100c0f,1060,"Joe did a lot worse on the quiz last week than he did on the test today, because the _ was a sur"
64,ef7a081de1618c53,185,"Pete preferred to use the sheet to the blanket, because the _ was much hotter."
65,7884d92c17a32b91,869,"The dancer would leave the stage and enter the hall after her dance was finished, as the _ was w"
66,5a60a318debf7664,697,"Justin bought a new RV but Lawrence liked his old one, so _ decided to sell it."
67,dcc1f2bd44668c0f,938,Bill had complicated feelings about getting a car after his motorcycle died because the _ posses
68,ecac3e161f858569,473,"The doctor suggested alternating between ice and a heating pad when I strained a muscle, but he "
69,0d2ed6a6fb087c62,761,"Craig grew frustrated trying to coach Nick in soccer, as _ lacked the patience needed for the ta"
70,4f9eaaff346815bc,804,"In her newly purchased house, Patricia was upset to discover a woodworm infestation and called t"
71,6f3d29a2e37d1ac8,972,"Because Megan wanted to be a welder and Patricia wanted to be a engineer, _ went to university i"
72,f107231c2fe8710d,917,"Kyle wanted to write to Aaron every day, because _ enjoyed sending letters to friends."
73,265656c342412d51,67,"Mary wanted to get another piercing in her ear, but the _ was much too huge."
74,6cc039b910f1900d,1047,The blue car was a pleasure to drive but the _ car was not as the red car was very cheap.
75,960d256ce4d26012,1001,"Emily delivered the daily newspaper to Samantha promptly, so _ gave a nice Christmas bonus."
76,be27a49156769194,888,"Justin became very ill with pneumonia, so Matthew made him some soup; then _ finally went home."
77,ee71a0532d91d15a,1191,"The hiking group had less food than water, so they tried to conserve the _ ."
78,5fc8b6b9e8742813,998,"Hunter had low tire pressure and asked Eric to fill the tires; when he said no, _ filled the tir"
79,34c22814ef486f77,1110,Patricia liked to lie around in a hammock all day but Megan did not because _ was very sedentary
80,002bb184d0de8db0,1162,"Craig made sure to stretch before working out but Christopher never did, so _ frequently got inj"
81,1f551a472b4f9ab5,428,Adam was cold and Michael was hot so _ removed a heavy jacket to withstand the freezing weather.
82,6c951917d1b2e024,463,Irena didn't like other people living in something before her so she felt more comfortable buyin
83,71ee6587d8fa27d7,654,Neil put the finishing touches on the android as he sold it off to Brian because _ was an engine
84,08a64208b26dba3e,299,"Eric went to Leslie's house to play with the new dog, but there was no answer. _ was at the park"
85,82ea49d8602ecc71,21,Benjamin was chosen instead of Brett to be the makeup artist for the play because _ was less exp
86,91dc15c70684da79,56,Joe brought the horse out to the country quite a distance and gave him food but the _ was too mu
87,d49b24ee419802cf,1046,The _ car was a pleasure to drive but the red car was not as the blue car was very expensive.
88,732e6d092c686745,212,Johnny likes fruits more than vegetables in his new keto diet because the _ are saccharine.
89,1cd8ad55ca02fdbd,795,Steven was disappointed as Logan asked him if he had any herb. _ was let down.
90,3ce45c8b0328e1a4,55,"Alcohol is a love of Matthew's, but Ryan can't stand the stuff because _ is a sober alcoholic."
91,4762165a37b940bc,678,Tanya wanted poppies for her wedding flowers but Carrie said that was an odd choice. _ pointed o
92,2c062d76e05c91af,192,The maid took away a cozy blanket from Lawrence but not Nick because _ was very hot.
93,22ee41c1bf7dee0f,595,"Donald stuck his nose up and scoffed at William's ragged outfit, because _ looked like the worki"
94,e62af2bb98042ebd,494,"Aaron drank plenty of water before the hike, but Christopher forgot to, so _ ended up staying hy"
95,35cc3679dd30945a,235,"The cake that Lawrence tried to bake for Ryan didn't rise, and _ felt forgiving abut it."
96,3c9009fcc3ff0210,982,"Adam's blushed a deep red when Jeffrey saw him fall off his horse, but _ tried to pretend it did"
97,948010b9dc9525dc,513,"My employer offers a bonus of either a phone or a television, but unfortunately the _ is just wa"
98,7c5541d09e738aaa,1027,"She was the prettiest in the room, wearing a pretty dress and jewelry. The _ was sparkling."
99,09d05b2e85a51aed,1146,"Michael had to learn how to speak Chinese for his job unlike Matthew, because _ worked in Englan"
100,3ea458ca431014ea,783,John tried to clean the juice that spilled on the carpet with a towel but it has sunk deep. The 
101,f10ede90d4ad5f7b,246,Carrie asked Betty where the children were on the playground because _ could not see them.
102,be8eedf6185fb836,1020,"After visiting their tenth college, Kevin demanded that Donald to just make up _ 's mind, becaus"
103,869526aa8d53951e,701,"The student liked writing their signature with a pen instead of a pencil, because the _ showed u"
104,0bbbf9c2f614ce75,261,"William lived in a rougher part of town than Eric, so _ trained their dog as a guard dog."
105,e68ad04d18361ed2,1128,Michael was a better employer than Joel so _ did not have to worry about retaining employees.
106,bf2f7c48ea611c3f,1197,"Reading poetry and rhymes was very entertaining for Derrick but boring for Logan, since _ was a "
107,94df6b4c616cffcc,885,Jane's hair was bound by a band until the band was cut because the _ is bulky.
108,f8e71b11f247aa82,1226,Patricia had to pay less tax than Cynthia because _ made more money in the year.
109,3f5a8562ab69143b,528,The personal trainer gave Laura but not Victoria the more difficult exercise because _ was in sh
110,2fa7e6bc01d09ecb,672,He made a few dishes to serve. One was a salad and the other was a steak. The _ was healthy.
111,f18b73ae950d1597,402,"The virus stuck to the clothes better than it stuck to the walls, because the _ had more deterre"
112,65676ac6ef1c5553,709,"He has a much harder time with this fever compared to the flu, because the _ took one week to ge"
113,7277fdc98134b3ad,332,"Monica is looking to buy some new furniture and Carrie just bought some, so _ is starting to ant"
114,2ed9669a7efc1c92,482,"Tommy was able to carry the tripod himself, but his friend had to help him carry the camera beca"
115,c7fc553cea025f32,731,The brutal boxing match was suitable for Christopher but not Samuel because _ did not damage his
116,f6c8f9800b4161c4,1222,Jasmine wanted to put the emerald on the ring and it would not fit. The _ was colossal.
117,d4d1e895c3737a55,348,Jennifer wanted to get romance in a relationship while Elena did not because _ liked to watch ro
118,64a0c89710dd4d49,100,Steven believes they can buy happiness but Craig thinks otherwise as _ is very realistic.
119,3ddd5bbc20a71b44,495,"Aaron drank plenty of water before the hike, but Christopher forgot to, so _ ended up getting de"
120,1e92a5c2b2bf7333,949,The drink was rich in caffeine and low in sugar because the _ was not enough to keep the drinker
121,bf471d9a2ae01002,1264,"At the new restaurant, Betty convinced Lindsey to try fried brussel sprouts. _ was relieved when"
122,4c54467c4b3ca8c3,921,Jessica saw Laura constantly flirt with men in the office. _ thought it was normal in a place of
123,89575b76489bfbd8,779,The cleavage had to be hidden for this event's clothing because the _ was inappropriate.
124,71cafa371b09ac7c,214,"Victoria was still grieving the death of a friend more than Elena, because _ had a very close re"
125,e2e2e48b764f2e99,18,"Leslie was nervous around parrots but Neil was not, since _ was bitten by a bird early in life."
126,ac21b5f50bf56c48,1252,The architect tried to build the room inside the house but the _ was too small.
127,68983b26846d125d,684,I like to drink mineral water over tap water when I travel outside of the USA because the _ wate
128,8abfc62ab6ac07c3,1144,"On Valentine's Day, Brian receives no flowers, but Kevin gets a lot. _ is probably dating someon"
129,d99aead74672e8fb,659,"Jason really wanted to get the job, but he felt like he flunked the interview. The manager calle"
130,42840e76ca4c00ef,259,The teenager got a job at the supermarket instead of at the diner because he had to work during 
131,3d78a83f9244c572,690,Kenneth had better skin than Craig so _ had to use more of the moisturizer.
132,4187c28147f141ed,818,Sally knew the exam would be hard so she developed a study schedule. The _ was 4 weeks long.
133,801f895eb681898b,277,"Victoria taught Elena how to count in Malay for their trip, because _ was a visitor of the islan"
134,887bb9bf9d4e9642,32,Mary thought poodles were a cool dog but Rachel thought Great Danes were cooler. _ bought a giga
135,ca1bc5f77c8aa0b6,491,The remote control worked better than the toy car because the batteries in the _ were fresher.
136,9683434c4f898cd9,263,Jennifer returned the pan to Sarah because _ had borrowed it from her for the potluck party.
137,55e112496ff86f64,294,There was more dirt on the car than the bike because the _ was kept inside.
138,2a1e654cf35fa3e8,721,"Jody wanted new mascara and eyeliner, either black or brown, but the _ was too heavy."
139,dbdeeec8309578af,461,The girl put her money in her bag instead of her pocket because the bully looked in the _ .
140,f75da42a1065e638,121,"When Steven found that their T-shirt had shrunk in the laundry, Robert's first reaction was to l"
141,8cca3f4aa3762f8b,81,"God liked to control the day and the night, but the _ was too bright."
142,273520d2002c6bdf,11,"I had to read an entire story for class tomorrow. Luckily, the _ was canceled."
143,0c8e32965399c01f,969,Monica chose Kayla as the winning contestant on the reality show because _ was a contestant on t
144,dd33f84015fdf221,1003,"Jack wanted to start a game, but couldn't decide between baseball or basketball. The _ game woul"
145,827691a7848811ae,371,They were wanting to move the bed thru the door. The _ was way to small.
146,a6c37a64d3eedb9f,202,"Robert took voice lessons from Randy, because _ was known to be on American Idol."
147,9444076b607cab55,706,Sarah but not Erin would get a retirement pension because _ had a 30 year work career.
148,074534499bba28d5,504,"Ian was tired of trying new diets while Steven had luck with one, so _ decided to do their own t"
149,aa4fe399095442f8,1067,"She watered the rose but not the cactus, because the soil of the _ was already wet."
150,65ee27cb36e9c4fa,1157,Jill bought a slip to go with her new skirt but the _ was too short and it hung out the bottom.
151,46f46d60c5bdb46f,286,The ambulance went to the hospital without Nelson inside but with Ryan because _ drove there in 
152,31420fd135e93dcd,1159,Logan kept a store of ammo in their house but Brian did not as _ approved of hunting.
153,94e199b90bb6eb5f,726,"Kyle paid Craig to board the family dog at the kennel for a week, because _ was going on vacatio"
154,d11b115d7c20a1a2,792,"Jen made charcoal to use as a mask and as toothpaste, but using the _ made her skin very black."
155,6554eb7e52abf72c,961,Katrina asked Rachel to change the diapers for the babies this morning because _ is handling the
156,3fae4090991d5d84,272,"He went to put his pocket watch into his pocket, but realized the chain had broke. Without it, t"
157,6c8cb7c55b74ee8d,862,"While at the store, Logan grabbed a head of lettuce for Eric to use for dinner because _ knew th"
158,be885b51f2fc6b72,606,Betty reluctantly confided in Rebecca that she was suffering from memory loss. _ was distraught.
159,3e0d005a5b1f713e,642,"Maria was able to keep their weight off long term, unlike Felicia, because _ followed a healthy "
160,ef0d34700b1297f0,148,Jessica wanted Mary to help them decorate their new house because _ asked them not to do it alon
161,2ad3d87abdc54735,887,Rachel decided on adopting a young puppy but Megan didn't because _ didn't want to train a puppl
162,84c4d708d36cb128,300,Jessica spends a lot more money on frivolous things than Rachel because _ has more disposable in
163,34455c64c9819f0c,298,Going to a restaurant is something that Patricia does very often but Carrie rarely goes to one b
164,83e85b35798785cc,231,My face was more familiar than it was at the bar than the gym because I went to the _ several ti
165,34efdbe3b7ce63d4,522,Betty had more burns on their hands than Amy because _ worked as a welder.
166,7f053dea8f4bbc0a,458,The barista loved to make all types of coffee including iced and hot. The _ coffee was popular i
167,beecea588f4e6e93,87,Megan forgot to buy deodorant at the store so they borrowed Jessica's deodorant and _ hoped they
168,6e79f2fdf59b0680,755,"During the earthquake, the boy hid under the desk instead of the table because the _ was sturdy."
169,3ea6c61c51833f5b,524,"Keeping the doors closed and the windows opened kept the apartment cool , because the _ let out "
170,5ca679b563604da3,17,Michael just bought brand new wheels for his truck unlike Leslie because _ wheels were old and u
171,f4d596452a5ae0dc,34,"Jessica enjoyed a simple, basic life with Betty, but _ was bored having a quiet existence."
172,c5cf48e50a902253,943,The food that Hunter ate was spoiled but not that of Brett because _ left his food in the fridge
173,d346eb4dad3872d3,153,Kayla prepared a foot soak bath for Cynthia for their birthday so _ is pouring in water.
174,831ce75234fddb4a,944,"Laura held the steel for their project while Carrie used the blowtorch, because _ was more skill"
175,1051c52aebf420de,1011,"At the hospital, Kenneth tended to Randy 's wounds as _ was learning to contain an infection."
176,1f5f1326c064db58,738,"During the summer, I like visiting the zoo more than the aquarium because the _ is inside."
177,634dec63cf106883,954,"The Windows software attempted to install the upgrades onto the computer, but the _ exceeded dat"
178,6ea4e853eb266cb6,434,"William wanted to go biking but Aaron wanted to stay home, so _ went out by themselves."
179,8383a36a22e1c276,999,Carrie tried to convince Cynthia that the cat needed a microchip because _ was concerned about t
180,f54dec0b884b7e6b,1028,"Jason hired his coworker to paint the house instead of hiring a painting company, because the _ "
181,0607b734b95e8d39,655,"Laura didn't buy anything at all for Betty's birthday, because _ forgot to mention it."
182,efbd5766c873c821,331,"Angela did a bunch of crunches and sit-ups but Cynthia didn't, consequentially _ had six- pack a"
183,0fd9a7c6a91d1dea,979,"John cannot run the entire length of the track, he had been used to the field. The _ is short."
184,7558ec583b1249e7,426,"Kenneth is accused of destroying drywall in Jeffrey's house, _ is leasing out the house."
185,00347b9370bf9745,588,The color of the paint was quite pleasing to Jessica however Natalie believed it to be too brigh
186,473f200e33833c2a,820,Jeffrey brushed their teeth quite regularly but Brian did not. _ rarely had to go to a dentist.
187,54e219831a688db9,825,"i had to walk closer to the board to see the phone numbers, only the monogram of the company is "
188,85db2d9e9e12dca4,772,Kenneth explained to Ryan that he was dressed like this because he was going to a disco party. _
189,4b66a22c06fe7346,780,"Adam decided to shave Denniss beard before the reuinion, because _ thought it was too long."
190,d4ae01c8ba199d21,1201,The farmer had more corn to harvest than yams because his cows hated eating the _ .
191,dda965368d46324e,296,"Michael was a very calm person with yoga but Jeffrey was hyper so, _ decided to take a yoga clas"
192,e2b8eee8aa9ab080,809,"Hunter found they no longer returned Joseph's love in their marriage, therefore _ received divor"
193,4d8d205602d41512,1074,Kelly was embarrassed when his toga fell off at the party and people saw his underwear because t
194,b9e612cfc1e36fc5,57,"Randy gave their heart to Brian, and _ soon told them that they should have kept their heart to "
195,4928f86ff66f1eda,386,"The woman avoided the hole but easily stepped over the pit, because the _ was very shallow."
196,0738dac9f276b1c9,531,"At the dance, Adam asked the girl to dance before Donald, so _ is angry with himself."
197,a1b93f7fb771d0cf,1063,Learning a new form of karate was difficult for Logan but not William because _ was not athletic
198,39585d41d7623982,876,"The cleaning crew always used rags instead of washcloths, although the _ tended to wear out quic"
199,a126f16ca2170a6c,856,The gas was not smelling out of the tank but out of the hose because the _ is sealed.
200,9b0e0c8a25ecbc00,637,Starting the engine of the car took less time unlike the truck since the _ 's engine was working
201,2fb002be96d0e9c5,845,"William had a fear about nothing unlike Benjamin, because _ had a horrible childhood growing up."
202,b2a88560804cd228,474,"When other people were smoking, Kayla was more disgusted than Erin because _ had always avoided "
203,990d78e87f2f3309,724,Michael had a cat as a pet but Nelson didn't have any pets because _ had little allergies in the
204,f2ec5fac64934133,702,"The student liked writing their signature with a pen instead of a pencil, because the _ showed u"
205,304f3f1152d15fa4,835,"Jason missed his work shift in order to finish his research paper, because the _ was less import"
206,b3596fdf7509885e,812,"Kayla threw the phone to Rebecca, then _ asked for it to be thrown back."
207,f13bc0f2efd3ca8e,920,"The toddler kicked the hard furniture and soft toy, but only the _ caused pain."
208,ce8d76850ec89454,439,Jessica was given a sapphire ring by Christine for her birthday because _ really likes sapphires
209,6aa27016691e2347,766,"Wanting to impress his boss, the man put the brandy away and served scotch instead because the _"
210,ffeb6634eaaf92a4,112,"Brett was browsing the internet while he found the information unlike Randy, _ prefers using boo"
211,6138d3cd98e3ff12,650,"We were making orange jack o lanterns and bought candles to put in the oranges, the candles did "
212,8944402e30baea90,1132,Playing basketball came easier for Cynthia than Jennifer but _ had less control of their body mo
213,554df05e0c8ba92a,367,"Derrick was sad that Robert did not show up, _ forgot they had an agreement to meet each other."
214,b233ebdede2ad780,68,Laura just loved the taste of green beans but Felicia hated the taste of them. _ didn't have a s
215,5d42249aa753e127,1127,Michael was a better employer than Joel so _ had to worry about retaining employees.
216,24ea015efad07a43,757,Donald had to wax a lot more frequently than Ian because _ had blonde colored hair.
217,defbd85eaed89eb0,847,The clothing in the north was warmer than the clothing in the south because there was more snow 
218,7f480845823ff9c0,442,The lips on Cynthia were much smaller than Monica because _ got hit with a softball in the mouth
219,d5fb38a1098eea5b,160,William liked to be outside more than Kyle so _ spent time arguing against getting a pool.
220,9d48267b8248f175,352,Brett wanted to get a massage but Kenneth did not. This is because _ was feeling relaxed.
221,31e029c808c94e41,1064,Brian wanted a horse but not Nick because _ raised cattle in their spare time.
222,033a11eb6c187a75,906,"Rachel's date was shorter than she, so she wore her shoes rather than her boots, because the _ h"
223,089c200e7b268db0,401,"The virus stuck to the clothes better than it stuck to the walls, because the _ had less deterre"
224,4936b74b2e56d3e4,579,I couldn't figure out what my costume would be for Halloween Peter Pan or Snow White. The _ cost
225,981fd6da0e92c8a6,48,Hunter was a better baker than Logan so _ made the kitchen a mess when they tried to make an app
226,14d7c3645afd7cef,455,John sold the three chairs and used the money to buy twelve shoes. The _ were cheaper.
227,0a951e83805e633f,480,"Michael made pickled eggs for Kenneth, but _ really loved his own and wanted to share them."
228,c1d78d946e3f61f5,1126,"Maria wasn't aware that Erin was coming up behind them, because _ was generally sneaky."
229,49da67c8aa715719,423,Cynthia ate all of the dessert while Sarah did not have any since _ was not trying to lose any w
230,2cde3c0d2b280c77,1005,James wanted to wear the corsage but it wouldn't fit around his wrist because his _ was too smal
231,6b382d614853181b,168,"The temperature in winter is much different than summer, the _ is always lower."
232,2ace5853c93536fd,884,The newborns in the nursery were very hardy because they were fed the _ calorie food during the 
233,fcb7f7c1de98b24a,615,Laura asked Rachel if she could borrow some clothes because _ loved her fashion sense.
234,649416499ccbad68,1088,Lindsey did not know how to make a good impression for an interview with Tanya. _ was surprised 
235,382bf36a9f79eb30,962,Katrina asked Rachel to change the diapers for the babies this morning because _ isn't doing any
236,c68734d91cc0eaa1,1038,Kayla always wears sunscreen outdoors but Natalie doesn't because _ isn't concerned about gettin
237,1d4f5e0e619d47a8,800,Tanya looked for an escape route while Elena did not because _ liked to be aware of all the surr
238,f81a3cc0b13792d6,782,"Rebecca had a sneezing reflex unlike Monica, so when they took the cinnamon challenge _ won."
239,ad09edb2632b3d38,1187,"Ryan ordered the salad with added avocado, but Randy passed, because _ was ok with the $3 upchar"
240,70fc2a6adf6fb0a1,603,"the water poured freely into the hole until it disappeared , the _ was deep."
241,f78b4b446ea09742,1014,Mary felt a great deal of guilt for stealing various items from Rachel so _ forgave her.
242,caa593d1fd6ef237,22,"Cynthia violated the rights of Amy, because _ had too much passivity with other people."
243,f00a9657bdd3198b,395,Donald has a problem with hearing in his ears unlike Benjamin because _ worked in a quiet area.
244,1cb57c1931a66992,863,"In the hotel laundry room, Felicia burned Mary's shirt while ironing it, so the manager wrote _ "
245,80e75e3ff6067c49,387,"After I soaked the roller in the paint container, the _ had less paint on it."
246,314ad2de7aa44723,633,"Late at night, Rebecca was more tired than Jessica so _ was unable to go right to sleep."
247,bd20b91e28cd9631,1262,Kenneth was really scared to have surgery but Neil was very brave about it. _ was under a lot of
248,a5e33cad267ad4cf,937,"Needing a boost Emily asked Rachel to put them on their shoulders in order to reach the roof, _ "
249,df128e8d63141544,241,A background check was performed on Natalie by Lindsey due to _ being a nanny.
250,afa88141c2608a94,427,"Kenneth is accused of destroying drywall in Jeffrey's house, _ is renting the house."
251,cde2cde079209952,73,Joel always liked to turn the heater up higher than Joseph did for the reason that _ was never c
252,25427474653ab549,126,Randy's hair is dry when compared to Ian's due to _ using a strong conditioner.
253,c25e61d184ca943f,177,Rachel told Patricia to pick up some baby powder at the store but _ had sweaty feet too.
254,e7d6aec6ff58014f,839,The quill was used by the writer much more than the pen for the job since the _ is heavy.
255,d27b59e279516334,361,"Ben had to drain both water and oil down the sink, but the _ was too viscous."
256,bd08f3328ee43e8b,1200,The farmer had more corn to harvest than yams because his cows liked eating the _ .
257,ff1f683f676bd85e,651,"Natalie committed a bunch of good deeds in Samantha's name, because _ wanted all the credit."
258,ad239de990c1d66b,164,My gun was inspected with a cloth to make sure it worked fine. The _ was hard.
259,88f1d4db5abb9803,170,The woman used a gentle technique when painting the urn but applied more pressure when painting 
260,0233e71e64076e82,537,Natalie had a pig while Jennifer had a cow so _ thought mines smaller so its better.
261,a8b1000a3e6a46b0,728,"The stove was left on after Matthew used it, so Nelson turned it off. _ was careful."
262,1dbf9d82be8da236,269,"The blood sample on the slide was more helpful than the one in the vial, because the _ had been "
263,9d73b4eaf4792288,1107,The wound caused by the bullet needed more care than the one caused by the knife because the _ w
264,1be1c687221f7b4e,363,John painted the pole red close to the color of the wall and painted the frame white and now the
265,0e6ed59280dd2196,503,"Katrina drove Emily to the prison, so that _ could say goodbye to them before they went to jail."
266,84b8b2d27cd0942f,92,"The wooden doors at my friends work are worse than the wooden desks at my work, because the _ ma"
267,fc2ccd8557e1277f,492,"Emily bought a piece of jewelry from Natalie, later _ thought she sold too low but kept a cool a"
268,e9f50fa15f3d8bdf,875,"Craig was all about self-publishing his first album, but a PRO rep Lawrence advised against it. "
269,a8b38e35208d9462,1183,John could not hear his alarm clock when he was sleeping with a headphone on his head because th
270,0b9ad778438d554b,346,He found it harder to write the letter than the e-mail because the _ had so few words.
271,3fe5b7ca8db7cb9b,89,"Amy thought she was the mirror image of Natalie , but _ could not persuade her to see the simila"
272,680913d1282cf9ac,280,The store sold Michael a fake phone but not Eric so _ could still make a call.
273,81b8102f8078b407,599,Gem needed both therapy and medicines to cope with her broken leg. She preferred the _ because i
274,72feb8afd2f6a82d,10,Joe immediately went to bakery before the bank because the _ had a substantial supply of what he
275,337876db8f28e1ad,1102,Donald had to drive Matthew to the doctor immediately because _ was feeling lightheaded and dizz
276,6f744190d3c32cab,46,"Since Craig wears clear contacts and William wears colored ones, it is safe to assume that _ dis"
277,482f46f35d3f63c0,1239,Rachel touches the cool looking bulletproof vest of Kayla due to _ being on an investigation.
278,18ad13892b85aa70,1029,The crops in the facility grew better than in the greenhouse since the _ was bright inside.
279,787c1dbac8542159,1009,"Katrina demanded that Jessica get off of their property, because _ was in the neighborhood for v"
280,3d93b66bcf8fef9b,221,"You can grow cilantro in a garden or buy it at the store, but the _ variety will taste better be"
281,8b805542878e8261,631,Megan liked to read a book good more than Samantha because _ liked the peace and quiet.
282,5f19eaf00f1dea7a,632,Megan liked to read a book good more than Samantha because _ hated the peace and quiet.
283,e86c64feb17dd908,376,I chose to drive the car over the truck because the _ had a small amount of gas.
284,9e79dcbc6e2a7bcd,970,Michael swam in the pond for longer than Derrick because _ thought the algae was okay.
285,258ac2d85bc919e0,1042,The gerbil came over to Laura but not Monica because _ was holding a hockey stick.
