model,scenarios_administered,criteria_administered,stop_reason,precision_reached,judge_lookups,judge_missing,obs_acc,theta_full_correctness,theta_cat_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_full_scaffolding,theta_cat_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding
Qwen/Qwen2.5-0.5B-Instruct,15,53,precision_reached,True,53,0,0.08625247851949769,-0.8172665677329938,-0.840499,-1.068131198062598,-1.114197900177248,0.291178,43,-1.147885531793875,-0.316854,-0.46835805490339655,-0.4447461158384384,0.283113,15
Qwen/Qwen2.5-1.5B,13,54,precision_reached,True,54,0,0.18741109530583214,0.7760904414178234,0.812193,0.6077367238254962,0.699301075996693,0.288302,39,-1.5496758752618132,-1.262022,-1.1614669978038548,-1.2934424161786007,0.297512,19
Qwen/Qwen2.5-1.5B-Instruct,13,60,precision_reached,True,60,0,0.24170298357358364,1.0669458394666693,1.530406,1.4203462285397999,1.4751780982520841,0.207638,48,-1.3078450089780551,-0.711731,-1.2077121998402809,-1.241300278807874,0.225595,15
Qwen/Qwen2.5-3B,8,36,precision_reached,True,36,0,0.2865711429523492,1.3333384769933463,1.291976,1.3271044128108884,1.4678543293073478,0.289209,26,-0.7551068627964915,-0.653644,-0.6958711335674661,-0.7866402787951162,0.287594,16
Qwen/Qwen2.5-3B-Instruct,7,43,precision_reached,True,43,0,0.4042196918955124,2.133333333592871,1.647334,1.8827973442524408,2.1348002036827562,0.278019,37,0.5028264548434026,0.51582,0.3889842569521066,0.39755031110704864,0.233206,16
Qwen/Qwen2.5-7B,15,55,precision_reached,True,55,0,0.39472806139472805,2.133333332508773,1.752828,1.7750735392759145,1.7638241875683112,0.181003,48,1.0302766472304081,1.610122,1.5371643763881098,1.5934882775752688,0.184137,17
Qwen/Qwen2.5-7B-Instruct,12,46,precision_reached,True,46,0,0.533311125916056,2.6666666666502095,2.804314,2.9378056593501256,3.130809008867776,0.226783,41,1.3388314693637684,1.002891,0.8952828183382274,0.7774005554660608,0.223524,15
Qwen/Qwen2.5-Coder-7B,11,54,precision_reached,True,54,0,0.34995014955134596,1.6550211418820198,1.189926,1.0946165251630253,1.232772792046676,0.191198,45,0.009402301239214128,-0.483404,-0.5039099102957271,-0.5524271009018724,0.28278,15
Qwen/Qwen2.5-Math-7B,11,52,precision_reached,True,52,0,0.35424232419940577,2.1333333333378777,1.866149,1.8652172848264474,2.2554567853742586,0.251943,40,-1.551009406355647,-1.108865,-1.2898680493361774,-1.2889995272646573,0.278569,15
Qwen/Qwen3-0.6B,12,48,precision_reached,True,48,0,0.2078559738134206,1.0666086330817721,1.286147,1.1545934022469229,1.2069130580268752,0.2673,36,-1.7216078388471532,-0.854299,-0.8495659273661649,-0.9209434606793253,0.282446,18
Qwen/Qwen3-1.7B,11,49,precision_reached,True,49,0,0.4601508691374221,2.6666666666667576,2.432085,2.819260720542972,3.0590209839728746,0.200929,38,-1.9296958129673245,-1.729946,-2.0938372876887525,-2.632202850558253,0.259992,15
Qwen/Qwen3-4B,10,50,precision_reached,True,50,0,0.5943025540275049,3.7333327060478863,3.455522,3.5978024643055924,3.667319067855367,0.183459,42,-1.9669661830586678,-1.135118,-1.374199671654328,-1.4775269463512875,0.231687,15
TinyLlama/TinyLlama-1.1B-Chat-v1.0,19,65,precision_reached,True,65,0,0.03986820428336079,-2.42367421488865,-1.108764,-1.857121001244162,-2.2561775956280634,0.299446,52,-1.1434811823687199,-0.81816,-1.0288214983663497,-1.1664390487861511,0.284636,18
allenai/OLMo-2-0425-1B,13,50,precision_reached,True,50,0,0.11005256241787122,-0.7794048824922698,-0.381024,-0.5195186927721297,-0.4622306101425299,0.281351,41,-0.2861478332119668,-0.093145,-0.10543137445283185,-0.05018546006165376,0.292715,15
allenai/OLMo-2-1124-7B,13,52,precision_reached,True,52,0,0.24809286898839136,1.0666659806710637,1.347554,1.179111106605327,1.2320991745638294,0.255156,38,-0.41456144090961217,-0.655356,-0.6120643783379806,-0.7164788287573691,0.272117,18
bigscience/bloom-1b1,23,76,precision_reached,True,76,0,0.0399737876802097,-4.24169777090901,-1.991193,-2.9119424958977684,-3.9638908872599075,0.271597,64,0.2983265947686799,0.182591,0.2408502264392959,0.20849654593564693,0.277451,15
bigscience/bloom-1b7,16,73,precision_reached,True,73,0,0.029855643044619424,-4.780428745126872,-2.120931,-2.9830650117638413,-4.358306124186299,0.290446,63,-0.10146385072477537,0.565036,0.5438442148509417,0.5928377245713953,0.275399,19
bigscience/bloom-3b,22,75,precision_reached,True,75,0,0.035386631716906945,-3.7325697298731977,-2.175888,-2.619133292989659,-3.066223732257923,0.297775,63,-0.16981943219947065,0.165973,0.16937318458144118,0.17598058898715468,0.294161,16
bigscience/bloom-560m,22,66,precision_reached,True,66,0,0.03060217176702863,-5.626243963439025,-1.964828,-2.791223034750278,-3.7675001346343313,0.292554,54,0.254964076918798,0.678049,0.7779794289025982,0.742752185266338,0.276588,16
bigscience/bloom-7b1,21,79,precision_reached,True,79,0,0.045950413223140495,-2.7809382447911566,-1.538049,-1.8704237944144726,-2.1156112219338046,0.296067,66,-0.19323059958182295,-0.000259,-0.043523397134130115,0.004098745308229283,0.292223,16
bigscience/bloomz-1b7,18,66,precision_reached,True,66,0,0.0559349593495935,-5.542435934098715,-2.018123,-2.781560434922047,-4.085915582248789,0.292203,56,1.5807111785156462,1.019364,1.1092115461733056,1.2849378518321615,0.29726,16
bigscience/bloomz-3b,22,79,precision_reached,True,79,0,0.05408927989573151,-5.0690554990321495,-2.416779,-2.9846229733381486,-3.7294419798548324,0.297183,67,1.3939727084978903,1.018656,1.0662425323348366,1.2147507032805251,0.285359,17
bigscience/bloomz-7b1,16,72,precision_reached,True,72,0,0.06914546640574037,-5.1733914678999176,-2.363106,-3.2623717518263384,-4.7356926616562145,0.287739,61,2.4497620186553406,1.939377,2.079266551879345,2.9047169630144527,0.262002,20
deepseek-ai/deepseek-coder-6.7b-base,16,56,precision_reached,True,56,0,0.09587696335078534,-0.8704306633849188,-1.044668,-1.24218674929232,-1.2896048712246684,0.29851,45,-0.27916392839346704,0.127269,0.032225833017054964,0.07341006166597923,0.280478,17
deepseek-ai/deepseek-llm-7b-base,19,77,precision_reached,True,77,0,0.05870712401055409,-2.2309654363128733,-1.975888,-2.577588534283371,-3.014001707756807,0.284504,65,-0.06087336259898771,-0.156389,-0.1770487980988526,-0.1555678082794829,0.287409,16
deepseek-ai/deepseek-math-7b-base,21,76,precision_reached,True,76,0,0.040983606557377046,-4.0466302995492756,-2.112231,-2.8144380940626252,-3.478595985363233,0.288675,65,0.41323311269177954,0.740282,0.7390784396010697,0.8376220044011498,0.293027,17
facebook/opt-1.3b,18,67,precision_reached,True,67,0,0.08662961752206604,-2.03474745093241,-2.277086,-2.908473789025038,-3.782716757759728,0.299546,58,0.9128834537429544,1.271964,1.3301176491189044,1.645915893056276,0.282774,17
facebook/opt-2.7b,17,57,precision_reached,True,57,0,0.0867430441898527,-2.0108700996959668,-1.424494,-1.7697620618117447,-1.9595107129574254,0.285616,47,0.9789991833288623,0.823999,0.8603059762303041,0.997717090455622,0.283066,15
facebook/opt-6.7b,19,70,precision_reached,True,70,0,0.07498362802881467,-2.22545888493324,-1.725537,-1.9754754030678272,-2.193271875240722,0.294174,59,0.7491299106017455,0.579033,0.5768909001141378,0.6255414309844085,0.284857,18
google/gemma-2-2b,17,61,precision_reached,True,61,0,0.0911784068466096,-1.0554278836187967,-0.730742,-0.9079109544250479,-0.926855556603863,0.286443,51,-0.08897394284585267,-0.302101,-0.46119990710321,-0.4578114425566802,0.286396,15
h2oai/h2o-danube2-1.8b-base,22,67,precision_reached,True,67,0,0.06995073891625615,-1.3457365222350346,-0.788333,-0.8176127520164274,-0.8655403616633511,0.296793,52,-0.5079370792831945,-0.440136,-0.447512747076402,-0.492799020309859,0.297615,16
h2oai/h2o-danube3-4b-base,11,40,precision_reached,True,40,0,0.14689451199474204,0.019569720115429203,-0.026156,-0.1818535296955363,-0.04850795819808218,0.299092,30,-0.8480681017260955,-0.321703,-0.3277819143609691,-0.32098854372816304,0.29272,15
ibm-granite/granite-3.0-2b-base,13,48,precision_reached,True,48,0,0.21314209472981988,0.7999824756487294,0.793784,0.7071235069367025,0.7872640782014769,0.215021,36,0.11360605425776686,-0.291349,-0.2768089659854633,-0.31666661997171835,0.266734,16
ibm-granite/granite-3.1-2b-base,12,43,precision_reached,True,43,0,0.20539280958721703,0.798207213837334,0.555046,0.48879684041690274,0.5758657933515782,0.267935,32,-0.1382225981767169,-0.326927,-0.34104373235034824,-0.4003454064139362,0.298972,16
ibm-granite/granite-3.1-2b-instruct,9,39,precision_reached,True,39,0,0.2903654485049834,1.3333333097663411,1.070853,1.1192768856583388,1.17872853242434,0.232501,29,-0.02692911845831155,-0.065632,-0.07879013505986472,-0.019084646852558146,0.239743,17
lmsys/vicuna-7b-v1.5,15,62,precision_reached,True,62,0,0.1584026622296173,-0.0003570168676665986,-0.518716,-0.5852229451761487,-0.5965905404165872,0.256377,55,0.23066042904265763,0.697592,0.6541457551421995,0.7969729861229746,0.255864,15
meta-llama/Llama-3.2-1B,23,74,precision_reached,True,74,0,0.051094890510948905,-2.716361483448898,-1.874515,-2.370328192825033,-2.8096026356838046,0.29923,61,0.0076203177241318115,-0.061651,-0.07102655794424095,-0.07467776734045083,0.287116,15
meta-llama/Llama-3.2-1B-Instruct,20,71,precision_reached,True,71,0,0.10345974717232202,-0.39701098654692424,-0.667366,-0.8826393700415877,-0.8607557192896954,0.29045,58,-1.3596933463133913,-0.810994,-0.9475592396360223,-1.1229263390191222,0.295248,18
meta-llama/Llama-3.2-3B,14,49,precision_reached,True,49,0,0.1204582651391162,-0.38663718828833116,0.689282,0.6163712383312273,0.7180980100930047,0.23047,38,-0.2336006482399832,0.006209,-0.10050512885232409,-0.03942539856126446,0.23513,15
meta-llama/Llama-3.2-3B-Instruct,10,47,precision_reached,True,47,0,0.2927400468384075,1.0671275085903933,1.216241,1.1959514389881825,1.2287682611695894,0.226962,36,1.5335274670906316,1.053715,1.00321753478171,0.9864849886357582,0.216548,16
microsoft/Phi-3-mini-4k-instruct,10,54,precision_reached,True,54,0,0.16941331575477916,0.2666616192682946,0.873997,0.713471914814031,0.8904477779140308,0.207166,44,0.4421315221670286,0.163295,0.0919944327720473,0.15224985292003715,0.267145,15
microsoft/Phi-3.5-mini-instruct,13,46,precision_reached,True,46,0,0.2644246620507748,1.3333321834458203,0.969122,0.9445841837703288,1.0331916884822774,0.219925,31,-0.9752999514689435,-1.191872,-1.2666822459755533,-1.380111333272362,0.241211,17
microsoft/phi-1_5,26,92,precision_reached,True,92,0,0.055900621118012424,-2.313862507364779,-1.576708,-1.8995602621287042,-2.0863407367512106,0.269833,79,-0.051573545621957706,-0.476569,-0.6251572400298415,-0.6117556246462889,0.267851,15
microsoft/phi-2,12,47,precision_reached,True,47,0,0.16275998679432155,0.009569358822257552,-0.018386,-0.05763320202438299,-0.012056056565846112,0.291015,37,0.3116462011877507,-0.247863,-0.26600426827053064,-0.2525914895860778,0.286821,16
mistralai/Mistral-7B-Instruct-v0.3,12,45,precision_reached,True,45,0,0.2580538027233477,1.066666497848793,0.913002,0.8395176162203253,0.9701299747751383,0.223355,37,0.568983206014492,0.504614,0.34924030176566123,0.4452773881896638,0.224833,15
mistralai/Mistral-7B-v0.1,14,53,precision_reached,True,53,0,0.2049983113812901,0.5333312717216179,0.494029,0.3896948217452009,0.41872669842551113,0.259063,44,0.047401402074053765,-0.236404,-0.22566212410470374,-0.24255281350052618,0.278281,15
mistralai/Mistral-7B-v0.3,12,51,precision_reached,True,51,0,0.21942934782608695,0.7999991325278533,0.15536,0.13146661644513258,0.16903187343255027,0.280248,42,0.2544288800173515,0.303143,0.28607401135989163,0.3884050190294022,0.279369,15
nvidia/Nemotron-Mini-4B-Instruct,17,50,precision_reached,True,50,0,0.14517195767195767,-0.0011258330010576417,-0.413162,-0.496675706301883,-0.45147317229517975,0.297512,36,-0.34408911917833934,-0.620952,-0.4362844971113912,-0.5373749970728969,0.295744,17
openai-community/gpt2,23,88,precision_reached,True,88,0,0.04861337683523654,-5.20728996639367,-2.673262,-3.4166551341517257,-5.390387329836087,0.285774,80,1.1942614136632257,1.401969,1.3275632214196194,1.617773786053744,0.269937,15
openai-community/gpt2-large,18,73,precision_reached,True,73,0,0.05960912052117264,-3.6005285379549825,-2.444225,-3.2217484154885394,-5.403983550267365,0.299666,63,1.0494952619849016,1.092685,1.0188451881910179,1.2908784136432283,0.295489,17
openai-community/gpt2-medium,19,73,precision_reached,True,73,0,0.044386422976501305,-5.707289575701426,-2.573071,-3.2462865278686546,-4.750429526903091,0.298831,64,1.062655950101427,1.164748,1.0339018291358666,1.31611070531962,0.285052,16
openai-community/gpt2-xl,17,64,precision_reached,True,64,0,0.06107119529719138,-3.4093218099683127,-2.155369,-2.5653121946581994,-2.9504548513113757,0.291211,55,1.0903599931340784,0.92854,0.8217661508275036,0.9880182312558723,0.272533,15
openbmb/MiniCPM-2B-sft-bf16,17,61,precision_reached,True,61,0,0.056338028169014086,-2.4022563603895244,-1.670457,-1.974502380417376,-2.2096970987184825,0.299938,52,0.30181594147951407,0.642587,0.5886408597267737,0.6689849475587559,0.284049,16
stabilityai/stablelm-2-1_6b,18,62,precision_reached,True,62,0,0.0680249753532698,-2.0834107623706393,-1.897645,-2.4852541204487193,-2.9633645656900325,0.291862,53,0.08080619609041587,0.480024,0.3837186695091159,0.39569193230817823,0.281077,17
stabilityai/stablelm-2-zephyr-1_6b,26,81,precision_reached,True,81,0,0.07253035772891368,-1.1499632952222458,-0.95932,-1.0182677341152366,-1.066566390329795,0.28699,61,-1.0981369846936166,-0.84055,-0.807825985238122,-0.8838949388593569,0.291151,22
stabilityai/stablelm-3b-4e1t,16,56,precision_reached,True,56,0,0.058204537980927326,-2.106949051319745,-0.807467,-1.0466509083606073,-1.0752586435918703,0.291631,44,-0.25196333508719665,-0.370989,-0.5072390806319496,-0.5139856190405305,0.277806,16
stabilityai/stablelm-zephyr-3b,17,60,precision_reached,True,60,0,0.08600727753886868,-0.7999942253626727,-0.487741,-0.569860909215832,-0.5307313968051625,0.286985,47,-1.3113266226883578,-0.48405,-0.5605106490619381,-0.5414502189424125,0.29236,19
tiiuae/Falcon3-1B-Base,12,49,precision_reached,True,49,0,0.1444078947368421,0.07022137134715568,0.374483,0.3211962398516175,0.42910890015015674,0.244879,37,-0.9981343099825362,-1.09111,-1.038308172931564,-1.1754212226092466,0.257657,16
tiiuae/Falcon3-3B-Base,12,51,precision_reached,True,51,0,0.29906542056074764,1.5768865600872268,1.326864,1.289296792593957,1.334076557056641,0.240796,37,-1.024200067862855,-0.967897,-0.8788964935968103,-0.989312338924298,0.2929,17
tiiuae/Falcon3-7B-Base,9,41,precision_reached,True,41,0,0.4043261231281198,2.133335723637243,1.975722,2.1833238607989487,2.5312623877557434,0.269973,33,-0.1703666625257866,-0.030838,0.1628271488074939,0.11116889528709506,0.279954,15
togethercomputer/RedPajama-INCITE-7B-Base,17,66,precision_reached,True,66,0,0.038385826771653545,-3.8171867534060304,-1.735776,-2.349715539979535,-2.835156910219046,0.291779,57,0.1748402237919079,0.372366,0.27980801098543434,0.30165039190091736,0.281958,15
togethercomputer/RedPajama-INCITE-Base-3B-v1,20,69,precision_reached,True,69,0,0.05213424568263278,-3.6441510464042866,-1.79122,-2.31205547889168,-2.7072980124990913,0.296384,56,0.7788244224513183,0.52478,0.49051628676708214,0.5443693882368855,0.279478,18
