outer_fold,selected_ridge,candidate_id,minimum_scenarios,conditional_se_target,selector,n_models,n_inner_folds,replay_success_rate,mwle_convergence_rate,nominal_precision_rate,nominal_precision_lower_95_ci,recovery_n,recovery_correlation,recovery_correlation_lower_95_ci,recovery_slope,recovery_mae,recovery_bias,disjoint_n_cells,disjoint_log_loss,disjoint_brier,disjoint_accuracy,disjoint_pass_rate_mae,disjoint_pass_rate_bias,mean_scenario_count,p90_scenario_count,mean_random_scenario_count,scenario_reduction_vs_random,scenario_reduction_lower_95_ci,scenario_reduction_upper_95_ci,paired_ci_favors_cat,fit_cache_keys,all_gates_pass,failed_gates,gate_results_json,parameter_bootstrap_gate,total_uncertainty_tiebreak
0,0.1,floor_05__se_0p25__selector_trace,5,0.25,trace,41,4,1.0,1.0,1.0,0.914332429815568,41,0.9284735728908464,0.8820357329595206,0.688336419870998,0.7989736193017808,0.41029480041301963,16695,0.4532917384081578,0.13863718462973953,0.8058700209643606,0.09257349754329339,0.032437824157329154,5.073170731707317,5.0,21.341463414634145,0.7622857142857142,0.7105253956569746,0.8009524948735475,True,"[""1f7aa6198cf912af6cde387bc389679b5c9306df339546cc38d1d2dd47f2a2e9"", ""41a1d328615c8b8742e7fc50f3af7f09e44f3b4f8334907100e547b227b87453"", ""597bb25cfda9f0d22514e8e5bc32612b12818bcfd9a74c16f62fc148dacb35e6"", ""c01f9eb40b912fbb1ca3aca64cf19f1bab3eb25ad53b204f1308c6377d268927""]",False,recovery_slope|disjoint_pass_rate_mae|absolute_disjoint_pass_rate_bias,"{""absolute_disjoint_pass_rate_bias"": false, ""disjoint_pass_rate_mae"": false, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": true, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": true}",deferred_to_phase4_not_applied,deferred_to_phase4_not_available
0,0.1,floor_05__se_0p25__selector_dopt,5,0.25,dopt,41,4,1.0,1.0,1.0,0.914332429815568,41,0.9124732697328816,0.8686318686572304,0.6719159988784746,0.8242639202242246,0.39909759030096015,16695,0.4532480894192407,0.13786714999803823,0.8094639113507038,0.09465840675845495,0.02682348081741692,5.2439024390243905,6.0,21.341463414634145,0.7542857142857142,0.6999965421853388,0.7942669090539972,True,"[""1f7aa6198cf912af6cde387bc389679b5c9306df339546cc38d1d2dd47f2a2e9"", ""41a1d328615c8b8742e7fc50f3af7f09e44f3b4f8334907100e547b227b87453"", ""597bb25cfda9f0d22514e8e5bc32612b12818bcfd9a74c16f62fc148dacb35e6"", ""c01f9eb40b912fbb1ca3aca64cf19f1bab3eb25ad53b204f1308c6377d268927""]",False,recovery_slope|disjoint_pass_rate_mae,"{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": false, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": true, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": true}",deferred_to_phase4_not_applied,deferred_to_phase4_not_available
0,0.1,floor_05__se_0p30__selector_trace,5,0.3,trace,41,4,1.0,1.0,1.0,0.914332429815568,41,0.9284735728908464,0.8859941238724642,0.688336419870998,0.7989736193017808,0.41029480041301963,16695,0.4532917384081578,0.13863718462973953,0.8058700209643606,0.09257349754329339,0.032437824157329154,5.073170731707317,5.0,14.902439024390244,0.6595744680851063,0.5790337879517665,0.7150732522115636,True,"[""1f7aa6198cf912af6cde387bc389679b5c9306df339546cc38d1d2dd47f2a2e9"", ""41a1d328615c8b8742e7fc50f3af7f09e44f3b4f8334907100e547b227b87453"", ""597bb25cfda9f0d22514e8e5bc32612b12818bcfd9a74c16f62fc148dacb35e6"", ""c01f9eb40b912fbb1ca3aca64cf19f1bab3eb25ad53b204f1308c6377d268927""]",False,recovery_slope|disjoint_pass_rate_mae|absolute_disjoint_pass_rate_bias,"{""absolute_disjoint_pass_rate_bias"": false, ""disjoint_pass_rate_mae"": false, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": true, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": true}",deferred_to_phase4_not_applied,deferred_to_phase4_not_available
0,0.1,floor_05__se_0p30__selector_dopt,5,0.3,dopt,41,4,1.0,1.0,1.0,0.914332429815568,41,0.9129729281562678,0.8656319229486946,0.6730056650228263,0.8223340426183293,0.40102746790685523,16695,0.4528844217510237,0.13776929488338838,0.8095837076969152,0.09444143343510485,0.027040454140767042,5.219512195121951,6.0,14.902439024390244,0.6497545008183305,0.5641,0.7062956434147569,True,"[""1f7aa6198cf912af6cde387bc389679b5c9306df339546cc38d1d2dd47f2a2e9"", ""41a1d328615c8b8742e7fc50f3af7f09e44f3b4f8334907100e547b227b87453"", ""597bb25cfda9f0d22514e8e5bc32612b12818bcfd9a74c16f62fc148dacb35e6"", ""c01f9eb40b912fbb1ca3aca64cf19f1bab3eb25ad53b204f1308c6377d268927""]",False,recovery_slope|disjoint_pass_rate_mae,"{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": false, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": true, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": true}",deferred_to_phase4_not_applied,deferred_to_phase4_not_available
0,0.1,floor_05__se_0p35__selector_trace,5,0.35,trace,41,4,1.0,1.0,1.0,0.914332429815568,41,0.9284735728908464,0.8825482378313427,0.688336419870998,0.7989736193017808,0.41029480041301963,16695,0.4532917384081578,0.13863718462973953,0.8058700209643606,0.09257349754329339,0.032437824157329154,5.073170731707317,5.0,11.121951219512194,0.5438596491228069,0.46032346383369405,0.6096676942605856,True,"[""1f7aa6198cf912af6cde387bc389679b5c9306df339546cc38d1d2dd47f2a2e9"", ""41a1d328615c8b8742e7fc50f3af7f09e44f3b4f8334907100e547b227b87453"", ""597bb25cfda9f0d22514e8e5bc32612b12818bcfd9a74c16f62fc148dacb35e6"", ""c01f9eb40b912fbb1ca3aca64cf19f1bab3eb25ad53b204f1308c6377d268927""]",False,recovery_slope|disjoint_pass_rate_mae|absolute_disjoint_pass_rate_bias,"{""absolute_disjoint_pass_rate_bias"": false, ""disjoint_pass_rate_mae"": false, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": true, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": true}",deferred_to_phase4_not_applied,deferred_to_phase4_not_available
0,0.1,floor_05__se_0p35__selector_dopt,5,0.35,dopt,41,4,1.0,1.0,1.0,0.914332429815568,41,0.9129729281562678,0.8670286245391392,0.6730056650228263,0.8223340426183293,0.40102746790685523,16695,0.4528844217510237,0.13776929488338838,0.8095837076969152,0.09444143343510485,0.027040454140767042,5.219512195121951,6.0,11.121951219512194,0.5307017543859649,0.4389577576678641,0.6,True,"[""1f7aa6198cf912af6cde387bc389679b5c9306df339546cc38d1d2dd47f2a2e9"", ""41a1d328615c8b8742e7fc50f3af7f09e44f3b4f8334907100e547b227b87453"", ""597bb25cfda9f0d22514e8e5bc32612b12818bcfd9a74c16f62fc148dacb35e6"", ""c01f9eb40b912fbb1ca3aca64cf19f1bab3eb25ad53b204f1308c6377d268927""]",False,recovery_slope|disjoint_pass_rate_mae,"{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": false, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": true, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": true}",deferred_to_phase4_not_applied,deferred_to_phase4_not_available
0,0.1,floor_08__se_0p20__selector_trace,8,0.2,trace,41,4,1.0,1.0,1.0,0.914332429815568,41,0.9625368844032396,0.9419395576393742,0.8435034893967164,0.553108023091114,0.23987120351597305,16695,0.43210890683332304,0.1332285076570224,0.8120395327942498,0.07722800902164845,0.025848660973138596,8.048780487804878,8.0,29.75609756097561,0.7295081967213115,0.6889695314936043,0.7607004918497966,True,"[""1f7aa6198cf912af6cde387bc389679b5c9306df339546cc38d1d2dd47f2a2e9"", ""41a1d328615c8b8742e7fc50f3af7f09e44f3b4f8334907100e547b227b87453"", ""597bb25cfda9f0d22514e8e5bc32612b12818bcfd9a74c16f62fc148dacb35e6"", ""c01f9eb40b912fbb1ca3aca64cf19f1bab3eb25ad53b204f1308c6377d268927""]",False,recovery_slope|disjoint_pass_rate_mae,"{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": false, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": true, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": true}",deferred_to_phase4_not_applied,deferred_to_phase4_not_available
0,0.1,floor_08__se_0p20__selector_dopt,8,0.2,dopt,41,4,1.0,1.0,1.0,0.914332429815568,41,0.9317017839255118,0.8970549998540073,0.8018623294484377,0.6449218083236192,0.2407557146285519,16695,0.44331321810461444,0.13433264422374078,0.8116801437556155,0.08220567954776133,0.023485219219854043,8.024390243902438,8.0,29.75609756097561,0.730327868852459,0.6890979358352969,0.7622841270838568,True,"[""1f7aa6198cf912af6cde387bc389679b5c9306df339546cc38d1d2dd47f2a2e9"", ""41a1d328615c8b8742e7fc50f3af7f09e44f3b4f8334907100e547b227b87453"", ""597bb25cfda9f0d22514e8e5bc32612b12818bcfd9a74c16f62fc148dacb35e6"", ""c01f9eb40b912fbb1ca3aca64cf19f1bab3eb25ad53b204f1308c6377d268927""]",False,recovery_slope|disjoint_pass_rate_mae,"{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": false, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": true, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": true}",deferred_to_phase4_not_applied,deferred_to_phase4_not_available
0,0.1,floor_08__se_0p25__selector_trace,8,0.25,trace,41,4,1.0,1.0,1.0,0.914332429815568,41,0.9614000994817562,0.9409756096827272,0.8384687478070764,0.5578428558318188,0.2446060362566778,16695,0.43224347495475685,0.13326559067165916,0.8119796346211441,0.07733702243203627,0.02595767438352643,8.0,8.0,21.609756097560975,0.6297968397291196,0.5549373930741549,0.6888045540796963,True,"[""1f7aa6198cf912af6cde387bc389679b5c9306df339546cc38d1d2dd47f2a2e9"", ""41a1d328615c8b8742e7fc50f3af7f09e44f3b4f8334907100e547b227b87453"", ""597bb25cfda9f0d22514e8e5bc32612b12818bcfd9a74c16f62fc148dacb35e6"", ""c01f9eb40b912fbb1ca3aca64cf19f1bab3eb25ad53b204f1308c6377d268927""]",False,recovery_slope|disjoint_pass_rate_mae,"{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": false, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": true, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": true}",deferred_to_phase4_not_applied,deferred_to_phase4_not_available
0,0.1,floor_08__se_0p25__selector_dopt,8,0.25,dopt,41,4,1.0,1.0,1.0,0.914332429815568,41,0.9327898212660234,0.8982848016219578,0.8015271658057462,0.6410184848033725,0.24465903814879855,16695,0.4426713217131125,0.13425787643104276,0.8117999401018269,0.081744863693841,0.02394603507377436,8.0,8.0,21.609756097560975,0.6297968397291196,0.5494505494505495,0.6864244741873805,True,"[""1f7aa6198cf912af6cde387bc389679b5c9306df339546cc38d1d2dd47f2a2e9"", ""41a1d328615c8b8742e7fc50f3af7f09e44f3b4f8334907100e547b227b87453"", ""597bb25cfda9f0d22514e8e5bc32612b12818bcfd9a74c16f62fc148dacb35e6"", ""c01f9eb40b912fbb1ca3aca64cf19f1bab3eb25ad53b204f1308c6377d268927""]",False,recovery_slope|disjoint_pass_rate_mae,"{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": false, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": true, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": true}",deferred_to_phase4_not_applied,deferred_to_phase4_not_available
0,0.1,floor_08__se_0p30__selector_trace,8,0.3,trace,41,4,1.0,1.0,1.0,0.914332429815568,41,0.9614000994817562,0.9438973040368703,0.8384687478070764,0.5578428558318188,0.2446060362566778,16695,0.43224347495475685,0.13326559067165916,0.8119796346211441,0.07733702243203627,0.02595767438352643,8.0,8.0,15.536585365853659,0.48508634222919944,0.38573898012100255,0.5638442683168036,True,"[""1f7aa6198cf912af6cde387bc389679b5c9306df339546cc38d1d2dd47f2a2e9"", ""41a1d328615c8b8742e7fc50f3af7f09e44f3b4f8334907100e547b227b87453"", ""597bb25cfda9f0d22514e8e5bc32612b12818bcfd9a74c16f62fc148dacb35e6"", ""c01f9eb40b912fbb1ca3aca64cf19f1bab3eb25ad53b204f1308c6377d268927""]",False,recovery_slope|disjoint_pass_rate_mae|scenario_reduction_vs_random,"{""absolute_disjoint_pass_rate_bias"": true, ""disjoint_pass_rate_mae"": false, ""mwle_convergence_rate"": true, ""nominal_precision_lower_95_ci"": true, ""nominal_precision_rate"": true, ""paired_ci_favors_cat"": true, ""recovery_correlation_lower_95_ci"": true, ""recovery_slope"": false, ""replay_success_rate"": true, ""scenario_reduction_vs_random"": false}",deferred_to_phase4_not_applied,deferred_to_phase4_not_available
