model,scenarios_administered,criteria_administered,stop_reason,precision_reached,judge_lookups,judge_missing,obs_acc,theta_full_correctness,theta_cat_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_full_scaffolding,theta_cat_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding,theta_full_presentation,theta_cat_presentation,theta_batch_presentation,theta_mwle_presentation,final_se_presentation,scorable_evals_presentation
Qwen/Qwen2.5-0.5B-Instruct,50,285,max_scenarios_reached,False,285,0,0.1568348732527837,-0.524027554350549,-0.252289,-0.31021698132385517,-0.2761927281739294,0.253321,197,-1.2268426633938436,-1.175944,-1.1504238002496636,-1.2578854099458885,0.25848,106,1.5978221103664476,1.445661,1.4246649421538549,1.5178791325988787,0.239569,27
Qwen/Qwen2.5-1.5B,41,225,precision_reached,True,225,0,0.24814340588988476,0.8002345808937772,0.859221,0.8011539620719141,0.8526154909521917,0.188755,146,-1.5589401146710682,-1.326361,-1.2853246579341482,-1.3927485551596333,0.249155,88,1.8687029130952841,2.14599,2.1231024447796303,2.2611832158413563,0.24625,26
Qwen/Qwen2.5-1.5B-Instruct,28,159,precision_reached,True,159,0,0.3094493868718442,1.3333332673250293,2.126122,2.0266314289946563,2.145403800347508,0.195159,105,-1.509709119658148,-1.226633,-1.297220144367686,-1.4065404207940035,0.241364,66,2.401710678905092,2.564277,2.7909780891638185,2.9423673425496664,0.246719,16
Qwen/Qwen2.5-3B,38,226,precision_reached,True,226,0,0.34464627151051624,1.5999999971770724,2.130151,2.1162132633815984,2.184504605257194,0.152808,161,-0.831826998868037,-0.911754,-0.9278552023938801,-1.0183107119337358,0.249283,78,2.4032417347585553,1.997444,1.9927310859706893,2.103744969907389,0.248594,23
Qwen/Qwen2.5-3B-Instruct,23,147,precision_reached,True,147,0,0.4388316973904716,2.1334465058230916,2.339251,2.3117510907600285,2.4149585581437227,0.191119,110,0.26273519316117266,-0.021952,-0.09946686239182116,-0.06701383002664334,0.22168,34,2.686506900289985,2.718812,2.6923274149209013,2.8171914371388582,0.249386,22
Qwen/Qwen2.5-7B,24,146,precision_reached,True,146,0,0.405973715651135,2.1333333333413376,1.977919,2.0070136130711638,2.0581077334199063,0.157477,109,0.31756812433173454,0.368447,0.2946465189472836,0.3163143472138409,0.189287,36,2.136241796913974,2.30267,2.3414303327296158,2.468435905869626,0.247359,22
Qwen/Qwen2.5-7B-Instruct,36,223,precision_reached,True,223,0,0.5271428571428571,2.6666666666667718,2.821994,2.8539327630998987,2.9004387533462825,0.132915,173,0.2689115957619187,-0.012424,-0.007014729892329471,-0.0150371340348738,0.145078,44,2.8667543466130003,2.86563,2.846119775728148,2.9974459053295837,0.248753,33
Qwen/Qwen2.5-Coder-7B,39,217,precision_reached,True,217,0,0.38861091255658803,2.1333330891104385,1.555829,1.5493299705706916,1.6244388239581797,0.182784,146,-0.006287318988611257,-0.528688,-0.54940943415369,-0.5705992591037414,0.246504,83,2.401241598291974,2.173086,2.2048699420116726,2.347732304646005,0.246989,24
Qwen/Qwen2.5-Math-7B,21,143,precision_reached,True,143,0,0.40564918110610015,2.3999962474949808,2.36961,2.303047115275667,2.4193614092944213,0.150182,110,-1.723648806155854,-0.661444,-0.9953822546585384,-1.0378517191463783,0.248628,35,2.4743220635133967,2.099849,2.080979488448462,2.2206847178625395,0.248776,15
Qwen/Qwen3-0.6B,37,229,precision_reached,True,229,0,0.21371722846441948,1.0670056301927975,1.831181,1.8347393734850586,1.8910818090217467,0.151478,161,-1.8723018192951513,-2.002047,-2.0342465589684022,-2.093763400403638,0.248085,84,0.2966838031298112,1.110373,1.0666944882640963,1.1836069442108916,0.24616,25
Qwen/Qwen3-1.7B,39,240,precision_reached,True,240,0,0.4744730679156909,2.6667567467698943,2.776328,2.7362365857780957,2.8210758494448536,0.140221,178,-2.5618642348107814,-2.219164,-2.6489696202660555,-3.0986834980329805,0.24994,80,2.306835020571158,2.067328,2.1000586862857973,2.187060692541158,0.245964,23
Qwen/Qwen3-4B,34,217,precision_reached,True,217,0,0.5841143392689785,3.7333333333339263,3.446292,3.556514840548075,3.614641675300235,0.111583,171,-1.7753869709386445,-1.092765,-1.219805458036946,-1.2289050899613412,0.247238,44,2.3989728000526487,2.101544,2.0240047229503326,2.116991593154402,0.230974,29
TinyLlama/TinyLlama-1.1B-Chat-v1.0,50,273,max_scenarios_reached,False,273,0,0.04280983916745506,-2.327057524808509,-1.595882,-1.8423851642348499,-2.0489205731259106,0.302278,196,-1.0269537435677423,-1.07524,-1.071100003444932,-1.2502667221118562,0.31467,70,-1.8070650121135998,-0.878537,-0.9210971566079851,-0.9902410659594375,0.313624,38
allenai/OLMo-2-0425-1B,50,276,max_scenarios_reached,False,276,0,0.11785545583372697,-0.5333845012044178,-0.187644,-0.229021477409958,-0.1955974857224377,0.246885,190,-0.3404116317130896,-0.174213,-0.18094953998173596,-0.1799697133285766,0.274898,83,-0.07219496592749201,0.057252,0.012264685143072886,0.0684533025212174,0.279158,35
allenai/OLMo-2-1124-7B,43,266,precision_reached,True,266,0,0.2572584483579248,1.0824253110731092,0.846864,0.7996075812320934,0.8568558217300841,0.169011,188,-0.2644772969364431,-0.619438,-0.6781495741994523,-0.7463744938307549,0.248384,87,0.8878059440878253,0.991331,0.9551258877560421,1.0543964726427129,0.246717,29
bigscience/bloom-1b1,50,299,max_scenarios_reached,False,299,0,0.0325374531835206,-4.277865823780658,-2.297525,-2.92782402807742,-3.7993114457982538,0.30239,224,0.671877573951729,-0.008556,-0.011048425840359586,0.0025321873629210925,0.351972,55,-3.7632550951198183,-2.556677,-2.7960437596846264,-3.483491880117306,0.374453,46
bigscience/bloom-1b7,50,306,max_scenarios_reached,False,306,0,0.025111476179300634,-4.78713723389989,-2.574588,-3.3948186947495227,-5.84636229211924,0.315297,230,0.06259771361471565,-0.164159,-0.23405654257236003,-0.19841953954033972,0.353159,58,-3.7143416601695574,-2.453237,-2.687853027202789,-3.3022260491700046,0.365826,43
bigscience/bloom-3b,50,296,max_scenarios_reached,False,296,0,0.03305978898007034,-3.7330165274592426,-2.40168,-3.385676509192777,-6.298469287542876,0.293633,222,-0.024994662575472986,-0.471004,-0.4974643666643349,-0.5343894750930466,0.352044,52,-2.7886697942338183,-2.35691,-2.6948390240921816,-3.380449132727604,0.361145,42
bigscience/bloom-560m,50,312,max_scenarios_reached,False,312,0,0.023206751054852322,-5.676924868680687,-2.607526,-3.477551985137041,-7.057736588221521,0.312872,233,0.6627856536184544,1.067025,1.1280584357234027,1.2691579496194358,0.330032,58,-4.824806853104944,-2.9346,-3.473975417950887,-6.306768670949314,0.370879,48
bigscience/bloom-7b1,50,297,max_scenarios_reached,False,297,0,0.04752896665878458,-2.7474289529818634,-2.172077,-2.8108597741968273,-3.6590404049505194,0.297379,222,-0.11808998752017803,-0.067158,-0.106697184747346,-0.06973502394338844,0.326433,63,-1.8370897733367253,-1.58369,-1.6899185198424378,-1.877887204771965,0.327965,41
bigscience/bloomz-1b7,50,303,max_scenarios_reached,False,303,0,0.042760864513130374,-5.620591974090442,-2.540797,-3.4288291978449648,-4.682063678007604,0.316598,223,2.116914512998346,1.99651,2.103576133718348,3.122357464172412,0.335215,59,-4.4789739744743375,-2.975464,-3.2656803949573483,-4.766434674139935,0.395189,47
bigscience/bloomz-3b,50,307,max_scenarios_reached,False,307,0,0.041210710128055876,-5.160749087942543,-2.390288,-3.3705769859275367,-5.7307602979855705,0.287999,232,1.7519161581131144,1.451599,1.6009957427913726,1.830495674244105,0.338503,54,-4.475455797734465,-2.782879,-3.369806178031012,-5.789374851756669,0.363977,44
bigscience/bloomz-7b1,50,297,max_scenarios_reached,False,297,0,0.05198135198135198,-5.263500428896118,-2.469981,-3.2855508786798024,-5.057786554171354,0.312196,221,2.9467966058526462,2.31621,2.402282215999855,3.4379113239587644,0.346467,49,-4.447073394592406,-3.10257,-3.5141668722340698,-6.423457659255027,0.394906,49
deepseek-ai/deepseek-coder-6.7b-base,50,300,max_scenarios_reached,False,300,0,0.10737781954887218,-0.7840177025223705,-0.7008,-0.7740603538326879,-0.7795635730513348,0.262573,212,-0.2364281317515552,-0.270062,-0.2912581218621703,-0.29749138421065624,0.279556,87,-0.2717986642229079,0.345423,0.3237941807255043,0.3851851385754942,0.27557,33
deepseek-ai/deepseek-llm-7b-base,50,297,max_scenarios_reached,False,297,0,0.047753469771818394,-2.1568396731950674,-2.120768,-2.5932978447792463,-3.093518604630664,0.297378,220,0.10662664312631503,-0.090153,-0.11048911751462728,-0.09471192015129579,0.33995,62,-3.5925070761720823,-2.536418,-3.2644834663624023,-5.536125937765173,0.347309,41
deepseek-ai/deepseek-math-7b-base,50,321,max_scenarios_reached,False,321,0,0.030707923112986403,-4.0808543105750585,-2.358236,-2.847141390564792,-3.483381614713662,0.303422,243,0.7482081806611824,0.939501,0.8907537916569421,1.0622264657548195,0.332971,59,-4.8064740428834085,-2.992652,-3.4912624908265437,-6.432648536256038,0.382799,47
facebook/opt-1.3b,50,320,max_scenarios_reached,False,320,0,0.07299953205428171,-1.914587842293481,-1.949502,-2.3186982723863814,-2.5493293731635167,0.272207,239,1.224093738519229,1.552598,1.5930844540069484,1.8373061220252336,0.305222,66,-2.2360693391296707,-2.074874,-2.328179609380101,-2.706941262633894,0.32907,45
facebook/opt-2.7b,50,306,max_scenarios_reached,False,306,0,0.07697707065980346,-1.913955490955187,-1.521523,-1.7309472105208465,-1.873276505608102,0.284807,221,1.2418607888711284,1.138395,1.1626526353709563,1.2766595238910352,0.289016,76,-1.7888524811232847,-1.487508,-1.7498064632763308,-1.944454225264296,0.304983,45
facebook/opt-6.7b,50,316,max_scenarios_reached,False,316,0,0.06289455225625439,-2.1853869192624487,-1.784214,-2.1134059827022447,-2.3217443234056385,0.262974,239,0.9759964274251676,0.779017,0.768797736315848,0.8658828301961121,0.328522,59,-2.6268662320423717,-2.088447,-2.2621201303695964,-2.5945520493180982,0.332769,46
google/gemma-2-2b,50,300,max_scenarios_reached,False,300,0,0.10618216139688533,-0.8173633169874942,-0.732415,-0.8012523446432788,-0.812905013051849,0.255464,216,-0.07331872847753088,-0.228388,-0.24103197425459968,-0.23706201110218797,0.288925,88,-0.11337814362759159,-0.199441,-0.2446465252340859,-0.21242267210164834,0.29041,35
h2oai/h2o-danube2-1.8b-base,50,264,max_scenarios_reached,False,264,0,0.07899080405564725,-1.2409890599950346,-0.920972,-1.0360516406385805,-1.0904144834584983,0.265333,180,-0.4007141357291302,-0.426034,-0.43893079005956365,-0.47396799261221045,0.30842,76,-0.7791809159121179,-0.701892,-0.7299123682053916,-0.7790817457517332,0.311341,35
h2oai/h2o-danube3-4b-base,50,300,max_scenarios_reached,False,300,0,0.16341579448144625,0.26614924551554503,0.138759,0.10646512076530185,0.15587393751563147,0.239436,208,-0.8249998893163132,-0.390297,-0.4027689010936429,-0.41600359741155746,0.259104,98,0.367960096804101,0.655677,0.6130629738683759,0.7053237678978036,0.259063,33
ibm-granite/granite-3.0-2b-base,40,231,precision_reached,True,231,0,0.22483221476510068,0.8001158548460992,0.648819,0.5512193824794699,0.6318164654279026,0.220708,153,0.13192862817529502,0.303781,0.2813366584535747,0.3349186217259096,0.242005,82,0.8206529688122711,0.987194,0.9540352821644925,1.0534865386562942,0.248177,30
ibm-granite/granite-3.1-2b-base,33,235,precision_reached,True,235,0,0.22094691535150646,0.8000013871194591,0.623591,0.5817262066127499,0.6409139790037743,0.213065,175,-0.08553793503695485,0.813832,0.7077285690348816,0.8397454007864898,0.233749,62,0.8399588159134962,0.738954,0.7031280035011286,0.8047300461228326,0.245388,30
ibm-granite/granite-3.1-2b-instruct,39,217,precision_reached,True,217,0,0.30945558739255014,1.3385123504081868,1.186372,1.1448591373375996,1.21587346928695,0.187546,146,-0.0063186910161441455,0.017626,-0.015529901593548778,0.019850822542918665,0.248834,77,1.579725510483544,1.644915,1.5749172901696598,1.6593428846891376,0.245732,25
lmsys/vicuna-7b-v1.5,50,296,max_scenarios_reached,False,296,0,0.16662687992360944,0.005418310791853545,-1.015185,-1.128813846249996,-1.191694336067464,0.275926,213,0.3542624211181373,0.209887,0.20555308731017793,0.23315141227040895,0.278842,75,0.2757558364182338,0.49775,0.4305773647368762,0.48404066578787236,0.281568,36
meta-llama/Llama-3.2-1B,50,314,max_scenarios_reached,False,314,0,0.05216769890424011,-2.6873314568176605,-1.941228,-2.2590087172837796,-2.520887621993097,0.276607,234,0.2514002569887059,0.745232,0.6954055198876874,0.8247379835921379,0.309121,65,-1.7101635019697912,-1.591933,-1.6730664240259225,-1.8488261185210015,0.321796,45
meta-llama/Llama-3.2-1B-Instruct,50,277,max_scenarios_reached,False,277,0,0.14515741408315308,-0.2670863795967126,-0.442449,-0.6032178279978523,-0.5896826678481103,0.242249,191,-1.380745581954565,-1.063203,-1.0449247687284007,-1.1618264243674927,0.251661,94,0.9250873333764315,1.320262,1.2560538539014863,1.3475683273572805,0.248055,31
meta-llama/Llama-3.2-3B,26,181,precision_reached,True,181,0,0.13367851259119792,-0.2660455436949217,0.168731,-0.17202251174853567,-0.11956640820866067,0.21152,140,-0.1316078531755537,0.933871,0.23055806935788237,0.34843295124360324,0.189094,40,0.011203594904578864,0.523388,0.4026849366593276,0.512101765961163,0.248501,24
meta-llama/Llama-3.2-3B-Instruct,22,131,precision_reached,True,131,0,0.3064516129032258,1.178774107580858,1.054914,0.9820727564859819,1.0338588058170668,0.233967,94,1.279790490242002,1.237956,1.4398199143962764,1.2358872027036223,0.1853,39,1.5993553981489788,1.112428,1.049136332748336,1.179527568649259,0.245649,18
microsoft/Phi-3-mini-4k-instruct,50,300,max_scenarios_reached,False,300,0,0.1660760689818096,0.5331232159740847,0.64254,0.623114882391112,0.6682166369283887,0.178013,220,0.6210897877564857,0.287762,0.23533486630890824,0.34005120314585635,0.282642,71,-0.2934356922741737,-0.115852,-0.13229524874340046,-0.11491063416759296,0.280173,42
microsoft/Phi-3.5-mini-instruct,42,267,precision_reached,True,267,0,0.2845681925436527,1.5942319011524018,1.648917,1.637194320096039,1.6838470254674842,0.150696,195,-1.2309389792952337,-1.204732,-1.224722114219644,-1.3572821679513245,0.24968,75,1.065983036177081,0.854828,0.8244993435146749,0.9108025408110353,0.246704,33
microsoft/phi-1_5,50,289,max_scenarios_reached,False,289,0,0.05606380483227774,-2.19073597541952,-1.4254,-1.5111386128907693,-1.6039481383642458,0.277242,219,0.10677902438883091,-0.486011,-0.47712462565848324,-0.5137499478595597,0.339088,56,-1.8493902086367482,-1.482553,-1.5631014112856203,-1.7336034721038809,0.339353,39
microsoft/phi-2,50,308,max_scenarios_reached,False,308,0,0.1690374585111427,0.2665689168000194,0.40945,0.38153630921293963,0.4285267863012238,0.192501,228,0.40780679986265156,0.382698,0.3196440174647347,0.41062795919186323,0.255717,75,0.16550874088694267,-0.038915,-0.10892963194243828,-0.06968726586630333,0.254781,40
mistralai/Mistral-7B-Instruct-v0.3,43,273,precision_reached,True,273,0,0.2510140777857313,1.0674739637316553,0.932819,0.9017504711705921,0.9505131210251919,0.164922,208,0.6938730111293377,0.616539,0.5322176333985086,0.6468433933212794,0.239298,61,0.5131507294747883,0.456813,0.39491084931949316,0.4633130307145454,0.248639,36
mistralai/Mistral-7B-v0.1,40,231,precision_reached,True,231,0,0.21884867622054893,0.7997983755298488,0.789548,0.7357050472453414,0.804966539082832,0.203383,158,0.28867048476705126,0.026092,0.027043584583248428,0.044792492026097204,0.247433,91,0.8250192574573508,1.014405,0.952033218753588,1.0876773212301587,0.249176,22
mistralai/Mistral-7B-v0.3,37,238,precision_reached,True,238,0,0.23005611124664552,0.800649508155671,0.581675,0.4597383448576991,0.5404266395009816,0.231834,173,0.4367213610126302,0.50313,0.4980493202803085,0.6541344264241713,0.248651,71,1.0397550168927934,1.044401,1.013303989087177,1.1265580884802524,0.249378,28
nvidia/Nemotron-Mini-4B-Instruct,50,277,max_scenarios_reached,False,277,0,0.1674652611403929,0.002894545217214904,0.071308,-0.032541809279623066,0.01239835508337394,0.242662,190,-0.19862786821183623,-0.220541,-0.35190020647904025,-0.3605953731794694,0.250085,100,0.7867296360615944,0.868794,0.807613803116662,0.8979700458526252,0.250581,31
openai-community/gpt2,50,327,max_scenarios_reached,False,327,0,0.036122116056863204,-5.259787106853445,-2.705601,-3.5019682261318095,-5.9996890967247785,0.315503,240,1.519651246062313,2.035004,2.067391518809577,2.3871496937211067,0.310092,70,-4.8110902640695805,-2.721292,-3.426989067718245,-6.098111654503489,0.349844,48
openai-community/gpt2-large,50,299,max_scenarios_reached,False,299,0,0.04750815090824406,-3.586394005552935,-2.2292,-3.040806400945478,-4.311696459968573,0.298742,222,1.366881320395784,1.142789,1.3320495025554535,1.4947518298079026,0.312448,61,-3.7757400544173914,-2.819883,-3.3951878377555236,-6.019678541617345,0.371974,44
openai-community/gpt2-medium,50,301,max_scenarios_reached,False,301,0,0.0328594733162433,-5.796081982338424,-2.305492,-3.3090751163612455,-5.807817141954633,0.299044,223,1.36343737125593,1.28615,1.4125436810226408,1.5575234223415115,0.316696,60,-4.824806853104941,-2.9417,-3.4397136652602445,-6.084167988394707,0.378061,47
openai-community/gpt2-xl,50,303,max_scenarios_reached,False,303,0,0.04947491248541423,-3.4013270970414826,-2.302921,-3.0045246097787826,-3.7970885255687388,0.280596,230,1.3483845585551664,0.9506,0.9523396535483099,1.0724257572776361,0.338383,48,-3.3161529499583433,-2.30416,-2.585969306178355,-3.1184911839320235,0.350967,45
openbmb/MiniCPM-2B-sft-bf16,50,296,max_scenarios_reached,False,296,0,0.052298311444652905,-2.3517792331961522,-1.575405,-1.8189854327321273,-1.9687769644848534,0.266609,216,0.5664175526002849,0.913457,0.9592242824357697,1.0475216581477484,0.293255,66,-2.217620695886386,-1.380152,-1.63708028372122,-1.8107432196807747,0.295896,43
stabilityai/stablelm-2-1_6b,50,287,max_scenarios_reached,False,287,0,0.06916019760056458,-1.9024648774211657,-1.485897,-1.6881545103513238,-1.8139554649612113,0.269899,200,0.28277542693891905,0.540731,0.5777183218330423,0.6465931239918034,0.286848,82,-1.1810836092724748,-0.774798,-0.9554591363620505,-1.0274405538004119,0.287717,40
stabilityai/stablelm-2-zephyr-1_6b,50,278,max_scenarios_reached,False,278,0,0.08767772511848342,-1.0789081615432914,-1.127685,-1.3309513590906297,-1.42109535986852,0.276574,193,-1.034335094070123,-0.372881,-0.38179950357765685,-0.39798523237336725,0.292853,85,-0.24695505284762606,-0.049876,-0.09469406324385912,-0.05622535309912105,0.290092,33
stabilityai/stablelm-3b-4e1t,50,300,max_scenarios_reached,False,300,0,0.06564344746162928,-1.9693057969821874,-1.744523,-2.0203454107031598,-2.2144918017969784,0.277337,224,-0.06066257349496379,0.373234,0.33398863542593915,0.3876131659135982,0.324176,59,-1.098655812163757,-1.185988,-1.227047042296805,-1.3408427542958794,0.333759,43
stabilityai/stablelm-zephyr-3b,50,303,max_scenarios_reached,False,303,0,0.10682634730538922,-0.6674695574449807,-0.587393,-0.6322875289015882,-0.6293774701736142,0.282556,218,-1.3303302947122913,-0.869331,-0.8398364364777298,-0.9558334756224112,0.285633,86,0.06002899897576857,0.226348,0.1996555430574903,0.2550628875148675,0.283139,35
tiiuae/Falcon3-1B-Base,44,263,precision_reached,True,263,0,0.18791312559017942,0.26671336357628334,0.315618,0.3037244543282569,0.3759379644957534,0.224188,185,-1.1195943488932125,-1.051974,-1.0048593290326793,-1.1422460305909539,0.249312,90,1.071001232170894,0.872664,0.8447830936766081,0.9445153994269333,0.248142,29
tiiuae/Falcon3-3B-Base,36,201,precision_reached,True,201,0,0.3398755385351843,1.6001630765052293,1.991456,1.9457592097573073,2.0399641152400605,0.175587,137,-1.093508667923121,-0.824162,-0.8278403325677489,-0.9090263094678308,0.249596,80,2.0404575956495132,1.733585,1.7333173851772758,1.8092959127268269,0.244846,21
tiiuae/Falcon3-7B-Base,17,110,precision_reached,True,110,0,0.43574488338886247,2.399999963645168,2.43563,2.3722877997960063,2.46059157970682,0.187417,78,-0.11280732463997051,-0.065343,-0.0773633467020142,-0.04721871808646497,0.236847,36,2.607505476674694,2.340337,2.3388871168367666,2.474791422721355,0.248827,16
togethercomputer/RedPajama-INCITE-7B-Base,50,313,max_scenarios_reached,False,313,0,0.03634232121922626,-3.726467862755658,-2.45034,-3.1957417810560558,-4.676633711154895,0.307202,233,0.5998120836783168,0.986191,1.005917769506509,1.140167918738455,0.322002,64,-2.6629101105412225,-2.472648,-2.7386590935741446,-3.3910541559745027,0.367089,46
