model,pirt_accuracy,theta,n_subset_items,n_all_items,actual_accuracy,se_reached,error,abs_error,squared_error
Sakalti/tara-3.8B,0.783563679277601,1.078569750574534,8,3965,0.5185372005044137,0.0958277499131804,0.2650264787731873,0.2650264787731873,0.0702390344509147
SultanR/SmolTulu-1.7b-Reinforced,0.3542879216441811,-0.5359743740307785,8,3965,0.3674653215636822,0.04986541258605248,-0.01317739991950112,0.01317739991950112,0.00017364386863846814
Syed-Hasan-8503/Phi-3-mini-4K-instruct-cpo-simpo,0.783563679277601,1.078569750574534,8,3965,0.6259773013871375,0.0958277499131804,0.15758637789046348,0.15758637789046348,0.024833466496635957
Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,0.30473947752435393,-0.6725889509345309,8,3965,0.35788146279949556,0.044899704668833196,-0.053141985275141634,0.053141985275141634,0.0028240705989833704
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,0.3648095598400423,-0.5049774200228436,8,3965,0.20504413619167716,0.022729674017704586,0.15976542364836516,0.15976542364836516,0.025524990593541595
Xiaojian9992024/Llama3.2-1B-THREADRIPPER,0.4111734931065827,-0.35717112213095964,8,3965,0.30794451450189153,0.15545588822080925,0.10322897860469116,0.10322897860469116,0.010656222023767785
Xiaojian9992024/Llama3.2-1B-THREADRIPPER-v0.2,0.39261285849420613,-0.41838688081199493,8,3965,0.32736443883984867,0.04637787085370399,0.06524841965435746,0.06524841965435746,0.004257356267391141
Xiaojian9992024/Qwen2.5-Ultra-1.5B-25.02-Exp,0.36292146374599077,-0.511065366376089,8,3965,0.4459016393442623,0.03317171196510261,-0.08298017559827153,0.08298017559827153,0.006885709542319978
Youlln/2PRYMMAL-Yi1.5-6B-SLERP,0.3557011699253892,-0.5321900594648477,8,3965,0.45422446406052963,0.051226408252439015,-0.09852329413514044,0.09852329413514044,0.009706839487239398
akhadangi/Llama3.2.1B.0.1-Last,0.33104261594960244,-0.6005367336626268,8,3965,0.31853720050441364,0.013099372754777459,0.012505415445188794,0.012505415445188794,0.00015638541545676644
allenai/OLMo-7B-Instruct-hf,0.33075390208698974,-0.6020808978079939,8,3965,0.33694829760403533,0.024531176601060932,-0.006194395517045592,0.006194395517045592,3.837053582159453e-05
anakin87/gemma-2b-orpo,0.3870704327116053,-0.4360755171099979,8,3965,0.2900378310214376,0.04896908008549379,0.0970326016901677,0.0970326016901677,0.009415325790762735
arcee-ai/raspberry-3B,0.5429143301988,0.15860185217802422,8,3965,0.4436317780580076,0.08550617470483428,0.0992825521407924,0.0992825521407924,0.009857025159589161
awnr/Mistral-7B-v0.1-signtensors-1-over-4,0.17776264629716068,-1.2501503443966444,11,3965,0.2862547288776797,0.11753214932447426,-0.10849208258051904,0.10849208258051904,0.011770531982658162
bamec66557/VICIOUS_MESH-12B,0.5702006854128778,0.26368754307776304,10,3965,0.5959646910466583,0.1553130669297339,-0.02576400563378045,0.02576400563378045,0.0006637839862974708
bunnycore/Llama-3.2-3B-Della,0.6190898322974264,0.4535936657005179,8,3965,0.3412358133669609,0.0761841293912894,0.2778540189304655,0.2778540189304655,0.07720285583581149
bunnycore/QwQen-3B-LCoT,0.6190898322974264,0.4535936657005179,8,3965,0.5596469104665825,0.0761841293912894,0.059442921830843876,0.059442921830843876,0.003533460955787815
bunnycore/Qwen2.5-3B-Model-Stock-v4.1,0.6190898322974264,0.4535936657005179,8,3965,0.5187894073139975,0.0761841293912894,0.10030042498342895,0.10030042498342895,0.010060175251856459
bunnycore/Smol-Llama-3.2-3B,0.465811987090331,-0.15359472260639181,13,3965,0.44136191677175285,0.18285273084373932,0.024450070318578154,0.024450070318578154,0.0005978059385834165
carsenk/phi3.5_mini_exp_825_uncensored,0.114739701982452,-2.484603602932946,13,3965,0.20731399747793192,0.14911024168403397,-0.09257429549547992,0.09257429549547992,0.008570000186484433
cjvt/GaMS-1B,0.17265353130057606,-1.2944736628351516,8,3965,0.2668348045397226,0.13073023117670937,-0.09418127323914652,0.09418127323914652,0.008870112228946776
cognitivecomputations/Dolphin3.0-Qwen2.5-0.5B,0.30473947752435393,-0.6725889509345309,8,3965,0.28247162673392184,0.044899704668833196,0.022267850790432087,0.022267850790432087,0.0004958571788249469
dwikitheduck/gemma-2-2b-id-inst,0.5246734214807746,0.08846094509450741,8,3965,0.371500630517024,0.19780533867513184,0.15317279096375058,0.15317279096375058,0.023461903891624832
dwikitheduck/gemma-2-2b-id-instruct,0.5246734214807746,0.08846094509450741,8,3965,0.371500630517024,0.19780533867513184,0.15317279096375058,0.15317279096375058,0.023461903891624832
ewre324/Thinker-Qwen2.5-0.5B-Instruct-Reasoning,0.16176603363786696,-1.422831329306927,8,3965,0.27364438839848676,0.1717077446480149,-0.1118783547606198,0.1118783547606198,0.0125167662639431
godlikehhd/alpaca_data_ifd_min_2600,0.36292146374599077,-0.511065366376089,8,3965,0.4585119798234552,0.03317171196510261,-0.09559051607746444,0.09559051607746444,0.009137546763955987
godlikehhd/alpaca_data_score_max_0.3_2600,0.13285725092222067,-1.9459487293196647,8,3965,0.4095838587641866,0.1829525975403404,-0.27672660784196595,0.27672660784196595,0.07657761548772121
godlikehhd/alpaca_data_score_max_2500,0.13285725092222067,-1.9459487293196647,8,3965,0.44110970996216897,0.1829525975403404,-0.3082524590399483,0.3082524590399483,0.095019578504175
google/flan-t5-base,0.33075390208698974,-0.6020808978079939,8,3965,0.3528373266078184,0.024531176601060932,-0.022083424520828676,0.022083424520828676,0.00048767763856713726
hotmailuser/QwenSlerp2-3B,0.42984697990770776,-0.29075963552258577,8,3965,0.5397225725094578,0.09274917208129205,-0.10987559260175,0.10987559260175,0.01207264584958574
iFaz/llama31_8B_en_emo_v4,0.39076937758704355,-0.42561936859014715,8,3965,0.4728877679697352,0.08549629450757389,-0.08211839038269164,0.08211839038269164,0.006743430039044143
ibm-granite/granite-3.1-2b-base,0.5124835751793753,0.04087279333903397,8,3965,0.3987389659520807,0.1675549586157438,0.11374460922729457,0.11374460922729457,0.012937836128269944
jaspionjader/test-11,0.5702006854128778,0.26368754307776304,10,3965,0.5911727616645649,0.1553130669297339,-0.020972076251687066,0.020972076251687066,0.00043982798230657663
lalainy/ECE-PRYMMAL-0.5B-FT-V5-MUSR,0.12018414387034033,-2.3082225774320944,9,3965,0.34653215636822193,0.15632764354457784,-0.2263480124978816,0.2263480124978816,0.05123342276174117
macadeliccc/magistrate-3.2-3b-base,0.09328023171956999,-3.714049298792367,12,3965,0.3419924337957125,0.15914171265067495,-0.24871220207614247,0.24871220207614247,0.06185775946156393
microsoft/Phi-3.5-mini-instruct,0.6661190302692138,0.6263379379754008,8,3965,0.6148802017654477,0.0630646770896534,0.051238828503766154,0.051238828503766154,0.002625417546438359
microsoft/Phi-4-mini-instruct,0.13285725092222067,-1.9459487293196647,8,3965,0.6239596469104666,0.1829525975403404,-0.4911023959882459,0.4911023959882459,0.2411815633453959
mrdayl/OpenCognito-r1,0.42984697990770776,-0.29075963552258577,8,3965,0.5250945775535939,0.09274917208129205,-0.09524759764588614,0.09524759764588614,0.009072104857312614
mrdayl/OpenThink,0.3392234288122415,-0.5783617995862653,8,3965,0.3023959646910467,0.04292322718078991,0.03682746412119481,0.03682746412119481,0.0013562621135978909
ngxson/MiniThinky-1B-Llama-3.2,0.32525490566958376,-0.6168385574482175,8,3965,0.18007566204287515,0.041726618309262026,0.14517924362670862,0.14517924362670862,0.021077012780023215
noname0202/llama-math-1b-r32-0to512tokens-test,0.4527449415685816,-0.20348913530500717,8,3965,0.29180327868852457,0.11482071436758574,0.160941662880057,0.160941662880057,0.02590221885059792
nvidia/Hymba-1.5B-Base,0.32525490566958376,-0.6168385574482175,8,3965,0.23278688524590163,0.041726618309262026,0.09246802042368213,0.09246802042368213,0.008550334801074495
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_stories.no_issue,0.14202180536603304,-1.7397907997223363,8,3965,0.24691046658259774,0.14169009100892913,-0.1048886612165647,0.1048886612165647,0.011001631251803284
ontocord/wide_3b_sft_stage1.2-ss1-expert_fictional_lyrical,0.13649912586585994,-1.8565746388694746,8,3965,0.2274905422446406,0.16819799477592534,-0.09099141637878067,0.09099141637878067,0.008279437854616635
oopere/pruned20-llama-1b,0.33104261594960244,-0.6005367336626268,8,3965,0.17831021437578815,0.013099372754777459,0.1527324015738143,0.1527324015738143,0.02332718649050487
openbmb/MiniCPM-S-1B-sft-llama-format,0.22715474976070738,-0.9604388777404609,8,3965,0.19344262295081968,0.12220399178684122,0.033712126809887694,0.033712126809887694,0.0011365074940459486
pankajmathur/orca_mini_v9_6_3B-Instruct,0.6190898322974264,0.4535936657005179,8,3965,0.48600252206809585,0.0761841293912894,0.13308731022933057,0.13308731022933057,0.017712232144078077
princeton-nlp/Sheared-LLaMA-2.7B,0.32525490566958376,-0.6168385574482175,8,3965,0.29281210592686,0.041726618309262026,0.03244279974272374,0.03244279974272374,0.0010525352551464754
prithivMLmods/Llama-3.2-3B-Math-Oct,0.465811987090331,-0.15359472260639181,13,3965,0.4491803278688525,0.18285273084373932,0.016631659221478523,0.016631659221478523,0.0002766120884593916
prithivMLmods/Llama-Deepsync-3B,0.5474812412208473,0.17521727121276165,9,3965,0.4257250945775536,0.1623627818102823,0.1217561466432937,0.1217561466432937,0.014824559245423242
qingy2019/LLaMa_3.2_3B_Catalysts,0.5474812412208473,0.17521727121276165,9,3965,0.4494325346784363,0.1623627818102823,0.09804870654241099,0.09804870654241099,0.009613548854639827
rombodawg/Rombos-LLM-V2.5-Qwen-1.5b,0.13285725092222067,-1.9459487293196647,8,3965,0.4494325346784363,0.1829525975403404,-0.31657528375621563,0.31657528375621563,0.10021991028532845
ruizhe1217/sft-s1-qwen-0.5b,0.1756918192436622,-1.265743864279584,8,3965,0.30012610340479196,0.11775717768934872,-0.12443428416112975,0.12443428416112975,0.015483891074692788
shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,0.5124835751793753,0.04087279333903397,8,3965,0.34880201765447666,0.1675549586157438,0.1636815575248986,0.1636815575248986,0.02679165227377669
sumink/bbhqwen3,0.09314029594399612,-3.714049299040316,11,3965,0.17175283732660782,0.15914171248167808,-0.0786125413826117,0.0786125413826117,0.006179931662632837
tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,0.16987944697743307,-1.3253520326753134,8,3965,0.24665825977301387,0.11429169195078948,-0.0767788127955808,0.0767788127955808,0.005894986094298842
tinycompany/ShawtyIsBad-bgem3,0.2583808475642822,-0.8339246437594803,8,3965,0.38562421185372003,0.1291519236665982,-0.12724336428943783,0.12724336428943783,0.016190873755694585
vhab10/Llama-3.2-Instruct-3B-TIES,0.13285725092222067,-1.9459487293196647,8,3965,0.4580075662042875,0.1829525975403404,-0.32515031528206684,0.32515031528206684,0.10572272752802747
yasserrmd/Coder-GRPO-3B,0.6190898322974264,0.4535936657005179,8,3965,0.4935687263556116,0.0761841293912894,0.12552110594181481,0.12552110594181481,0.015755548036856297
zake7749/gemma-2-2b-it-chinese-kyara-dpo,0.5124835751793753,0.04087279333903397,8,3965,0.43808322824716267,0.1675549586157438,0.07440034693221259,0.07440034693221259,0.005535411623633596
zelk12/Test01012025155054,0.09314029594399612,-3.714049299040316,11,3965,0.16116015132408576,0.15914171248167808,-0.06801985538008964,0.06801985538008964,0.00462670072592831
