model,theta_cat,theta_full,n_subset_items,se_reached,theta_abs_error
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-3ep_0alp_5lam,0.22019914583472142,0.2051621378257172,8,0.19327068893900198,0.015037008009004205
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-3ep_0alp_0lam,0.22019914583472142,0.20085860701841818,8,0.19327068893900198,0.019340538816303238
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-2ep_0alp_0lam,0.22019914583472142,0.2548020701965443,8,0.19327068893900198,0.03460292436182286
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,0.22019914583472142,0.2551979496840039,8,0.19327068893900198,0.03499880384928247
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-2ep_1alp_0lam,0.10327976902299758,0.09623288162113107,12,0.19576627314439865,0.007046887401866514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_1ep_0alp_0lam,0.22019914583472142,0.2446417935013629,8,0.19327068893900198,0.024442647666641476
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_2ep_0alp_0lam,0.22019914583472142,0.21868654487691752,8,0.19327068893900198,0.0015126009578038946
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-1ep_0alp_0lam,0.22019914583472142,0.3037655809166392,8,0.19327068893900198,0.08356643508191777
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-3ep_0alp_0lam,0.22019914583472142,0.17464043276581848,8,0.19327068893900198,0.04555871306890294
JayHyeon/Qwen2.5-0.5B-SFT-5e-5,-0.56917178714053,-0.12613999099264928,19,0.19935008794959266,0.4430317961478807
JayHyeon/Qwen2.5-0.5B-SFT-7e-5,-0.9689862908807698,-0.3184261911960195,38,0.1984345351953389,0.6505600996847503
JayHyeon/Qwen_0.5-IPO_5e-7-1ep_0alp_0lam,0.015443919149392617,-0.003923585086505876,13,0.19605678461154255,0.019367504235898492
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,0.22019914583472142,0.22331774329419893,8,0.19327068893900198,0.0031185974594775123
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_3vpo_const,0.015443919149392617,0.018967500079029993,13,0.19605678461154255,0.003523580929637376
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.1,1.3562121408477679,0.2603001042512412,8,0.10191732783022239,1.0959120365965267
LEESM/llama-2-7b-hf-lora-oki10p,-0.6503460338571929,-0.2715443261808723,24,0.19223672629445537,0.3788017076763206
LilRg/10PRYMMAL-3B-slerp,-0.7847592561419696,0.12306260799588335,30,0.19999757761837125,0.9078218641378529
Nexesenex/Llama_3.2_1b_AquaSyn_0.11,0.3681171260446379,0.5458915391650023,8,0.15745144249924162,0.1777744131203644
Nexesenex/Qwen_2.5_3b_Smarteaz_0.01a,0.3681171260446379,0.536369162015473,8,0.15745144249924162,0.1682520359708351
Nexesenex/pankajmathur_orca_mini_v9_6_1B-instruct-Abliterated-LPL,-0.8270205022159112,-0.2884882760015206,30,0.19760617461940813,0.5385322262143906
NotASI/FineTome-v1.5-Llama3.2-1B-1007,-0.8808751138588526,-0.2639681466908283,37,0.19288746437852244,0.6169069671680243
NousResearch/Hermes-3-Llama-3.2-3B,0.19271418333485124,0.3690535879852538,10,0.1827308393299124,0.17633940465040254
Novaciano/ASTAROTH-3.2-1B,0.3681171260446379,0.43491370748960423,8,0.15745144249924162,0.06679658144496631
PJMixers-Dev/LLaMa-3.2-Instruct-JankMix-v0.2-SFT-HailMary-v0.1-KTO-3B,-0.0032469082217501666,0.03525534060180659,11,0.1914217028303832,0.03850224882355675
PJMixers-Dev/LLaMa-3.2-Instruct-JankMixBread-v0.1-3B,-0.0032469082217501666,-0.0036962001703196024,11,0.1914217028303832,0.00044929194856943577
Qwen/Qwen2.5-3B-Instruct,-0.18440352792098672,-0.057287769004722586,12,0.19742786623861205,0.12711575891626414
RezVortex/Jajuka-3b,0.3681171260446379,0.460905212200515,8,0.15745144249924162,0.09278808615587708
Sakalti/Sailor-japanese,-0.5077544229823743,-0.28774886271475464,17,0.196602381219376,0.22000556026761964
Sakalti/Saka-1.5B,0.03425293305929798,0.2706405083380722,11,0.19800190349658467,0.2363875752787742
Sakalti/tara-3.8B,-1.0316269955094295,-0.19384812257793424,52,0.19792405318220999,0.8377788729314952
SultanR/SmolTulu-1.7b-Reinforced,-1.0869416871735862,-0.3764618330831553,51,0.19928075695820643,0.7104798540904309
Syed-Hasan-8503/Phi-3-mini-4K-instruct-cpo-simpo,-0.8571452554818548,0.12383958957403653,32,0.19974523973534514,0.9809848450558913
Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,-1.2023935974486242,-0.362810647080504,76,0.19596474820303839,0.8395829503681203
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,-0.24991279618801499,-0.1764377024886026,15,0.19462430394474953,0.07347509369941238
Xiaojian9992024/Llama3.2-1B-THREADRIPPER,0.3681171260446379,0.49086626156733376,8,0.15745144249924162,0.12274913552269584
Xiaojian9992024/Llama3.2-1B-THREADRIPPER-v0.2,0.3681171260446379,0.4138625589194462,8,0.15745144249924162,0.045745432874808256
Xiaojian9992024/Qwen2.5-Ultra-1.5B-25.02-Exp,0.251136397080946,0.3912032339604856,10,0.1886037708222616,0.14006683687953964
Youlln/2PRYMMAL-Yi1.5-6B-SLERP,-0.40964919714148235,0.11862221865908777,15,0.1974374298666022,0.5282714158005701
akhadangi/Llama3.2.1B.0.1-Last,-1.3701239271436596,-0.8067206452493791,162,0.19227969374343706,0.5634032818942805
allenai/OLMo-7B-Instruct-hf,-0.6867185529169402,-0.2277466826727434,26,0.19222490518908428,0.4589718702441968
anakin87/gemma-2b-orpo,-1.2002475661587004,-0.5118075419920722,76,0.1983038863874356,0.6884400241666282
arcee-ai/raspberry-3B,-0.5336410471157772,-0.1502156663506189,19,0.19225370495241928,0.3834253807651583
awnr/Mistral-7B-v0.1-signtensors-1-over-4,-0.9692422288583082,-0.29216692117043036,42,0.1981525062662171,0.6770753076878779
bamec66557/VICIOUS_MESH-12B,-0.8450600194937141,-0.0029442916467078625,32,0.19742287724645477,0.8421157278470063
bunnycore/Llama-3.2-3B-Della,0.03254606873058319,0.2253385434072781,11,0.1966206824612698,0.1927924746766949
bunnycore/QwQen-3B-LCoT,0.3681171260446379,0.5332996006307636,8,0.15745144249924162,0.16518247458612573
bunnycore/Qwen2.5-3B-Model-Stock-v4.1,0.2852570916275375,0.28256867843155853,10,0.19179633842954166,0.002688413195978956
bunnycore/Smol-Llama-3.2-3B,0.3681171260446379,0.5684419271643928,8,0.15745144249924162,0.20032480111975487
carsenk/phi3.5_mini_exp_825_uncensored,-1.0456743318320267,-0.38341589723462416,48,0.19866072222934683,0.6622584345974025
cjvt/GaMS-1B,0.3681171260446379,0.5226672499619526,8,0.15745144249924162,0.15455012391731465
cognitivecomputations/Dolphin3.0-Qwen2.5-0.5B,-1.3378427727751008,-0.7549043018631285,113,0.19775318216012092,0.5829384709119723
dwikitheduck/gemma-2-2b-id-inst,-0.6782471980907214,0.026998419889260456,26,0.18912861085407026,0.7052456179799819
dwikitheduck/gemma-2-2b-id-instruct,-0.6782471980907214,0.026998419889260456,26,0.18912861085407026,0.7052456179799819
ewre324/Thinker-Qwen2.5-0.5B-Instruct-Reasoning,-0.9569367302857785,-0.29248666864879036,44,0.1936587410822487,0.6644500616369882
godlikehhd/alpaca_data_ifd_min_2600,-0.0944744212385977,0.21059221355553048,15,0.19851036816175616,0.3050666347941282
godlikehhd/alpaca_data_score_max_0.3_2600,-0.211920332799718,0.15904775560204407,17,0.19677121717307566,0.3709680884017621
godlikehhd/alpaca_data_score_max_2500,-0.26301348781109046,0.1109265465736817,18,0.19483055688765638,0.3739400343847722
google/flan-t5-base,-0.9536655204175899,-0.4090084974375357,47,0.19547224667329377,0.5446570229800543
hotmailuser/QwenSlerp2-3B,-0.756907561443346,-0.10661288725227014,25,0.19706138566227677,0.6502946741910759
iFaz/llama31_8B_en_emo_v4,0.22019914583472142,0.5154963727969423,8,0.19327068893900198,0.2952972269622208
ibm-granite/granite-3.1-2b-base,0.2515469644634039,0.2767622454252675,8,0.16669385852771584,0.025215280961863595
jaspionjader/test-11,-1.0352281256468094,-0.12591701909470038,44,0.19973603797987238,0.9093111065521091
lalainy/ECE-PRYMMAL-0.5B-FT-V5-MUSR,-0.8330362054912424,-0.24063591654167915,31,0.19989273915702954,0.5924002889495632
macadeliccc/magistrate-3.2-3b-base,-0.5457141760063202,-0.13967480114960992,19,0.19399812110033965,0.40603937485671027
microsoft/Phi-3.5-mini-instruct,-0.5592563309145523,0.1580510992300237,21,0.19234178752978515,0.717307430144576
microsoft/Phi-4-mini-instruct,0.3681171260446379,0.4505633036499363,8,0.15745144249924162,0.08244617760529838
mrdayl/OpenCognito-r1,-0.7446348346602645,-0.2482776012847301,25,0.19571092947260565,0.4963572333755344
mrdayl/OpenThink,-0.8199654763627711,-0.2735039748932024,30,0.19754589761928476,0.5464615014695686
ngxson/MiniThinky-1B-Llama-3.2,-1.388106162439078,-0.8632545487271135,149,0.19626772149137534,0.5248516137119645
noname0202/llama-math-1b-r32-0to512tokens-test,0.3681171260446379,0.49056209426381775,8,0.15745144249924162,0.12244496821917983
nvidia/Hymba-1.5B-Base,0.2515469644634039,0.23601561938302695,8,0.16669385852771584,0.015531345080376957
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_stories.no_issue,0.3681171260446379,0.5192460121337661,8,0.15745144249924162,0.15112888608912817
ontocord/wide_3b_sft_stage1.2-ss1-expert_fictional_lyrical,0.22019914583472142,0.502051265324323,8,0.19327068893900198,0.28185211948960154
oopere/pruned20-llama-1b,0.18776487228859096,0.2933895199707216,11,0.18600245306192673,0.10562464768213065
openbmb/MiniCPM-S-1B-sft-llama-format,0.3681171260446379,0.3297001843558895,8,0.15745144249924162,0.03841694168874843
pankajmathur/orca_mini_v9_6_3B-Instruct,-0.5669539410887661,-0.10228077402009446,19,0.19894083889981581,0.4646731670686716
princeton-nlp/Sheared-LLaMA-2.7B,-0.10420346393011655,-0.005539623816450387,11,0.1983060065065102,0.09866384011366616
prithivMLmods/Llama-3.2-3B-Math-Oct,-1.181674739449463,-0.5161268771176335,68,0.1985895864844016,0.6655478623318296
prithivMLmods/Llama-Deepsync-3B,-1.102210008129744,-0.37181579737787845,54,0.19794816803427137,0.7303942107518655
qingy2019/LLaMa_3.2_3B_Catalysts,-0.9653180192613804,-0.18623387378292172,37,0.19940157674212744,0.7790841454784587
rombodawg/Rombos-LLM-V2.5-Qwen-1.5b,-0.19903524424203564,0.1655836599741204,12,0.19739206364042083,0.36461890421615606
ruizhe1217/sft-s1-qwen-0.5b,-1.02103101578063,-0.2829047992476745,46,0.19951817257290072,0.7381262165329554
shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,-0.5086879709246603,0.023543046287097028,19,0.19845911953705114,0.5322310172117574
sumink/bbhqwen3,0.3681171260446379,0.521076873430438,8,0.15745144249924162,0.15295974738580004
tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,-1.3202866528802124,-0.7023397027580898,105,0.19712452463075442,0.6179469501221226
tinycompany/ShawtyIsBad-bgem3,-0.2513215623981043,0.21636176031159363,20,0.1963727516064704,0.4676833227096979
vhab10/Llama-3.2-Instruct-3B-TIES,-1.11143529366224,-0.39798797824583765,54,0.19994682635015823,0.7134473154164024
yasserrmd/Coder-GRPO-3B,0.17050266586117013,0.4621465623960674,10,0.19039424214120126,0.29164389653489725
zake7749/gemma-2-2b-it-chinese-kyara-dpo,-0.8374040181398492,-0.23215944804923164,34,0.19271567275473014,0.6052445700906176
zelk12/Test01012025155054,-0.4389815673717158,-0.23079427860239787,16,0.19973078902361935,0.2081872887693179
