model,pirt_accuracy,theta,n_subset_items,n_all_items,actual_accuracy,se_reached,error,abs_error,squared_error
LilRg/10PRYMMAL-3B-slerp,0.17586624890989414,-0.7847592561419696,30,579,0.31951640759930916,0.19999757761837125,-0.14365015868941503,0.14365015868941503,0.02063536809149412
Nexesenex/Llama_3.2_1b_AquaSyn_0.11,0.33547026041044825,0.3681171260446379,8,579,0.37132987910189985,0.15745144249924162,-0.0358596186914516,0.0358596186914516,0.001285912252696305
Nexesenex/Qwen_2.5_3b_Smarteaz_0.01a,0.33547026041044825,0.3681171260446379,8,579,0.38169257340241797,0.15745144249924162,-0.046222312991969716,0.046222312991969716,0.0021365022183276123
Nexesenex/pankajmathur_orca_mini_v9_6_1B-instruct-Abliterated-LPL,0.17266386449472032,-0.8270205022159112,30,579,0.23834196891191708,0.19760617461940813,-0.06567810441719676,0.06567810441719676,0.0043136133998362015
NotASI/FineTome-v1.5-Llama3.2-1B-1007,0.1673742101316013,-0.8808751138588526,37,579,0.24870466321243523,0.19288746437852244,-0.08133045308083392,0.08133045308083392,0.006614642598333728
NousResearch/Hermes-3-Llama-3.2-3B,0.29931754677821193,0.19271418333485124,10,579,0.32469775474956825,0.1827308393299124,-0.025380207971356317,0.025380207971356317,0.0006441549566692988
Novaciano/ASTAROTH-3.2-1B,0.33547026041044825,0.3681171260446379,8,579,0.3281519861830743,0.15745144249924162,0.0073182742273739665,0.0073182742273739665,5.3557137667046026e-05
PJMixers-Dev/LLaMa-3.2-Instruct-JankMix-v0.2-SFT-HailMary-v0.1-KTO-3B,0.2653320141896183,-0.0032469082217501666,11,579,0.26424870466321243,0.1914217028303832,0.0010833095264058956,0.0010833095264058956,1.1735595300017659e-06
PJMixers-Dev/LLaMa-3.2-Instruct-JankMixBread-v0.1-3B,0.2653320141896183,-0.0032469082217501666,11,579,0.26252158894645944,0.1914217028303832,0.002810425243158887,0.002810425243158887,7.89849004738469e-06
Qwen/Qwen2.5-3B-Instruct,0.23853374854098944,-0.18440352792098672,12,579,0.27806563039723664,0.19742786623861205,-0.0395318818562472,0.0395318818562472,0.0015627696830962869
RezVortex/Jajuka-3b,0.33547026041044825,0.3681171260446379,8,579,0.35233160621761656,0.15745144249924162,-0.016861345807168304,0.016861345807168304,0.00028430498242891213
Sakalti/Sailor-japanese,0.20002335674872046,-0.5077544229823743,17,579,0.26424870466321243,0.196602381219376,-0.06422534791449197,0.06422534791449197,0.004124895314737538
Sakalti/Saka-1.5B,0.27164786276896286,0.03425293305929798,11,579,0.32642487046632124,0.19800190349658467,-0.05477700769735838,0.05477700769735838,0.0030005205722764593
Sakalti/tara-3.8B,0.15992911237862226,-1.0316269955094295,52,579,0.2694300518134715,0.19792405318220999,-0.10950093943484926,0.10950093943484926,0.011990455737114526
SultanR/SmolTulu-1.7b-Reinforced,0.1545775270147083,-1.0869416871735862,51,579,0.2659758203799655,0.19928075695820643,-0.11139829336525717,0.11139829336525717,0.012409579764691899
Syed-Hasan-8503/Phi-3-mini-4K-instruct-cpo-simpo,0.17045870620108283,-0.8571452554818548,32,579,0.3281519861830743,0.19974523973534514,-0.15769327998199145,0.15769327998199145,0.024867170551478746
Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,0.14531597158721926,-1.2023935974486242,76,579,0.229706390328152,0.19596474820303839,-0.08439041874093273,0.08439041874093273,0.007121742775269969
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,0.23004604009987517,-0.24991279618801499,15,579,0.26252158894645944,0.19462430394474953,-0.03247554884658427,0.03247554884658427,0.0010546612728868808
Xiaojian9992024/Llama3.2-1B-THREADRIPPER,0.33547026041044825,0.3681171260446379,8,579,0.35233160621761656,0.15745144249924162,-0.016861345807168304,0.016861345807168304,0.00028430498242891213
Xiaojian9992024/Llama3.2-1B-THREADRIPPER-v0.2,0.33547026041044825,0.3681171260446379,8,579,0.33678756476683935,0.15745144249924162,-0.0013173043563911024,0.0013173043563911024,1.7352907673669766e-06
Xiaojian9992024/Qwen2.5-Ultra-1.5B-25.02-Exp,0.3106977270738411,0.251136397080946,10,579,0.34196891191709844,0.1886037708222616,-0.03127118484325736,0.03127118484325736,0.0009778870015011687
Youlln/2PRYMMAL-Yi1.5-6B-SLERP,0.210746493455708,-0.40964919714148235,15,579,0.30397236614853196,0.1974374298666022,-0.09322587269282395,0.09322587269282395,0.008691063339338619
akhadangi/Llama3.2.1B.0.1-Last,0.14482327230233777,-1.3701239271436596,162,579,0.20552677029360966,0.19227969374343706,-0.06070349799127189,0.06070349799127189,0.003684914668376351
allenai/OLMo-7B-Instruct-hf,0.1831443445159221,-0.6867185529169402,26,579,0.2849740932642487,0.19222490518908428,-0.10182974874832662,0.10182974874832662,0.010369297730147328
anakin87/gemma-2b-orpo,0.14940006876304673,-1.2002475661587004,76,579,0.25734024179620035,0.1983038863874356,-0.10794017303315362,0.10794017303315362,0.011651080954427144
arcee-ai/raspberry-3B,0.19759160018567934,-0.5336410471157772,19,579,0.28842832469775476,0.19225370495241928,-0.09083672451207542,0.09083672451207542,0.008251310520082683
awnr/Mistral-7B-v0.1-signtensors-1-over-4,0.16198974382323206,-0.9692422288583082,42,579,0.27461139896373055,0.1981525062662171,-0.11262165514049849,0.11262165514049849,0.01268363720658537
bamec66557/VICIOUS_MESH-12B,0.1697361704151573,-0.8450600194937141,32,579,0.3229706390328152,0.19742287724645477,-0.1532344686176579,0.1532344686176579,0.023480802372535987
bunnycore/Llama-3.2-3B-Della,0.27145683165995443,0.03254606873058319,11,579,0.3333333333333333,0.1966206824612698,-0.06187650167337888,0.06187650167337888,0.0038287014593356592
bunnycore/QwQen-3B-LCoT,0.33547026041044825,0.3681171260446379,8,579,0.3799654576856649,0.15745144249924162,-0.04449519727521667,0.04449519727521667,0.001979822580560449
bunnycore/Qwen2.5-3B-Model-Stock-v4.1,0.3172684108713866,0.2852570916275375,10,579,0.3229706390328152,0.19179633842954166,-0.005702228161428624,0.005702228161428624,3.251540600498967e-05
bunnycore/Smol-Llama-3.2-3B,0.33547026041044825,0.3681171260446379,8,579,0.39378238341968913,0.15745144249924162,-0.05831212300924088,0.05831212300924088,0.0034003036898448396
carsenk/phi3.5_mini_exp_825_uncensored,0.15554849056709574,-1.0456743318320267,48,579,0.23488773747841105,0.19866072222934683,-0.0793392469113153,0.0793392469113153,0.006294716100454655
cjvt/GaMS-1B,0.33547026041044825,0.3681171260446379,8,579,0.3765112262521589,0.15745144249924162,-0.04104096584171063,0.04104096584171063,0.0016843608772204588
cognitivecomputations/Dolphin3.0-Qwen2.5-0.5B,0.144497344174628,-1.3378427727751008,113,579,0.2003454231433506,0.19775318216012092,-0.0558480789687226,0.0558480789687226,0.0031190079244966754
dwikitheduck/gemma-2-2b-id-inst,0.18402142590304318,-0.6782471980907214,26,579,0.31088082901554404,0.18912861085407026,-0.12685940311250085,0.12685940311250085,0.01609330815805999
dwikitheduck/gemma-2-2b-id-instruct,0.18402142590304318,-0.6782471980907214,26,579,0.31088082901554404,0.18912861085407026,-0.12685940311250085,0.12685940311250085,0.01609330815805999
ewre324/Thinker-Qwen2.5-0.5B-Instruct-Reasoning,0.16472973394185075,-0.9569367302857785,44,579,0.2711571675302245,0.1936587410822487,-0.10642743358837375,0.10642743358837375,0.011326798620207705
godlikehhd/alpaca_data_ifd_min_2600,0.2515586844215974,-0.0944744212385977,15,579,0.32469775474956825,0.19851036816175616,-0.07313907032797085,0.07313907032797085,0.005349323608439866
godlikehhd/alpaca_data_score_max_0.3_2600,0.23507501611828666,-0.211920332799718,17,579,0.31088082901554404,0.19677121717307566,-0.07580581289725738,0.07580581289725738,0.0057465212690139935
godlikehhd/alpaca_data_score_max_2500,0.2284061923069089,-0.26301348781109046,18,579,0.30397236614853196,0.19483055688765638,-0.07556617384162306,0.07556617384162306,0.005710246629062398
google/flan-t5-base,0.16076017284330185,-0.9536655204175899,47,579,0.231433506044905,0.19547224667329377,-0.07067333320160316,0.07067333320160316,0.0049947200258248226
hotmailuser/QwenSlerp2-3B,0.17719756567177178,-0.756907561443346,25,579,0.27806563039723664,0.19706138566227677,-0.10086806472546486,0.10086806472546486,0.010174366481460568
iFaz/llama31_8B_en_emo_v4,0.3047403206736305,0.22019914583472142,8,579,0.3903281519861831,0.19327068893900198,-0.0855878313125526,0.0855878313125526,0.007325276868785959
ibm-granite/granite-3.1-2b-base,0.31093497676343246,0.2515469644634039,8,579,0.3229706390328152,0.16669385852771584,-0.01203566226938274,0.01203566226938274,0.0001448571662626433
jaspionjader/test-11,0.15786996661533154,-1.0352281256468094,44,579,0.31088082901554404,0.19973603797987238,-0.1530108624002125,0.1530108624002125,0.023412324012456763
lalainy/ECE-PRYMMAL-0.5B-FT-V5-MUSR,0.17210209953645195,-0.8330362054912424,31,579,0.2867012089810017,0.19989273915702954,-0.11459910944454976,0.11459910944454976,0.013132955885483895
macadeliccc/magistrate-3.2-3b-base,0.1955624198698787,-0.5457141760063202,19,579,0.2763385146804836,0.19399812110033965,-0.08077609481060488,0.08077609481060488,0.006524777492851829
microsoft/Phi-3.5-mini-instruct,0.19488959928817381,-0.5592563309145523,21,579,0.3454231433506045,0.19234178752978515,-0.15053354406243066,0.15053354406243066,0.022660347887995754
microsoft/Phi-4-mini-instruct,0.33547026041044825,0.3681171260446379,8,579,0.3609671848013817,0.15745144249924162,-0.02549692439093343,0.02549692439093343,0.000650093153396976
mrdayl/OpenCognito-r1,0.17797451764507072,-0.7446348346602645,25,579,0.25734024179620035,0.19571092947260565,-0.07936572415112964,0.07936572415112964,0.006298918170033202
mrdayl/OpenThink,0.1723694284839551,-0.8199654763627711,30,579,0.2694300518134715,0.19754589761928476,-0.09706062332951643,0.09706062332951643,0.009420764601114268
ngxson/MiniThinky-1B-Llama-3.2,0.14674431733062915,-1.388106162439078,149,579,0.19170984455958548,0.19626772149137534,-0.04496552722895633,0.04496552722895633,0.002021898638978013
noname0202/llama-math-1b-r32-0to512tokens-test,0.33547026041044825,0.3681171260446379,8,579,0.3592400690846287,0.15745144249924162,-0.023769808674180437,0.023769808674180437,0.0005650038044071436
nvidia/Hymba-1.5B-Base,0.31093497676343246,0.2515469644634039,8,579,0.30397236614853196,0.16669385852771584,0.0069626106149005,0.0069626106149005,4.8477946574725114e-05
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_stories.no_issue,0.33547026041044825,0.3681171260446379,8,579,0.37132987910189985,0.15745144249924162,-0.0358596186914516,0.0358596186914516,0.001285912252696305
ontocord/wide_3b_sft_stage1.2-ss1-expert_fictional_lyrical,0.3047403206736305,0.22019914583472142,8,579,0.37132987910189985,0.19327068893900198,-0.06658955842826936,0.06658955842826936,0.004434169291671898
oopere/pruned20-llama-1b,0.29834068231920563,0.18776487228859096,11,579,0.31951640759930916,0.18600245306192673,-0.02117572528010353,0.02117572528010353,0.0004484113411384157
openbmb/MiniCPM-S-1B-sft-llama-format,0.33547026041044825,0.3681171260446379,8,579,0.35578583765112265,0.15745144249924162,-0.0203155772406744,0.0203155772406744,0.0004127226786218076
pankajmathur/orca_mini_v9_6_3B-Instruct,0.1938371570148074,-0.5669539410887661,19,579,0.2987910189982729,0.19894083889981581,-0.10495386198346549,0.10495386198346549,0.011015313145244322
princeton-nlp/Sheared-LLaMA-2.7B,0.24962137433817935,-0.10420346393011655,11,579,0.26424870466321243,0.1983060065065102,-0.014627330325033078,0.014627330325033078,0.0002139587924376323
prithivMLmods/Llama-3.2-3B-Math-Oct,0.15190461778822645,-1.181674739449463,68,579,0.22452504317789293,0.1985895864844016,-0.07262042538966648,0.07262042538966648,0.005273726183776116
prithivMLmods/Llama-Deepsync-3B,0.15331089203463047,-1.102210008129744,54,579,0.2556131260794473,0.19794816803427137,-0.10230223404481684,0.10230223404481684,0.01046574709056048
qingy2019/LLaMa_3.2_3B_Catalysts,0.16306912181210373,-0.9653180192613804,37,579,0.29015544041450775,0.19940157674212744,-0.12708631860240402,0.12708631860240402,0.016150932375911742
rombodawg/Rombos-LLM-V2.5-Qwen-1.5b,0.2367564217252097,-0.19903524424203564,12,579,0.3143350604490501,0.19739206364042083,-0.07757863872384038,0.07757863872384038,0.006018445186244147
ruizhe1217/sft-s1-qwen-0.5b,0.16112218032904885,-1.02103101578063,46,579,0.2538860103626943,0.19951817257290072,-0.09276383003364547,0.09276383003364547,0.008605128162511065
shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,0.19992370978745064,-0.5086879709246603,19,579,0.29360967184801384,0.19845911953705114,-0.0936859620605632,0.0936859620605632,0.008777059487213289
sumink/bbhqwen3,0.33547026041044825,0.3681171260446379,8,579,0.3765112262521589,0.15745144249924162,-0.04104096584171063,0.04104096584171063,0.0016843608772204588
tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,0.14113569586470345,-1.3202866528802124,105,579,0.231433506044905,0.19712452463075442,-0.09029781018020155,0.09029781018020155,0.008153694523339711
tinycompany/ShawtyIsBad-bgem3,0.23013446353642858,-0.2513215623981043,20,579,0.3385146804835924,0.1963727516064704,-0.10838021694716382,0.10838021694716382,0.011746271425514297
vhab10/Llama-3.2-Instruct-3B-TIES,0.1529866359181182,-1.11143529366224,54,579,0.25215889464594127,0.19994682635015823,-0.09917225872782306,0.09917225872782306,0.009835136901178277
yasserrmd/Coder-GRPO-3B,0.2953604773394738,0.17050266586117013,10,579,0.3747841105354059,0.19039424214120126,-0.0794236331959321,0.0794236331959321,0.006308113510041967
zake7749/gemma-2-2b-it-chinese-kyara-dpo,0.1711650155011564,-0.8374040181398492,34,579,0.26252158894645944,0.19271567275473014,-0.09135657344530304,0.09135657344530304,0.008346023511667048
zelk12/Test01012025155054,0.2060506991299614,-0.4389815673717158,16,579,0.24179620034542315,0.19973078902361935,-0.035745501215461745,0.035745501215461745,0.001277740857144577
