model,theta_cat,theta_full,n_subset_items,se_reached,theta_abs_error
Youlln/2PRYMMAL-Yi1.5-6B-SLERP,-0.6321859303823253,0.11862221865908777,8,0.2826587008884424,0.750808149041413
akhadangi/Llama3.2.1B.0.1-Last,-1.8833328685010189,-0.8067206452493791,95,0.28807619600098666,1.0766122232516397
allenai/OLMo-7B-Instruct-hf,-0.9973533666714943,-0.2277466826727434,13,0.2941142174933147,0.769606683998751
anakin87/gemma-2b-orpo,-1.5372036859018139,-0.5118075419920722,43,0.28746957333493145,1.0253961439097417
arcee-ai/raspberry-3B,-0.6323638945292837,-0.1502156663506189,8,0.2864429067330281,0.48214822817866476
awnr/Mistral-7B-v0.1-signtensors-1-over-4,-0.9156549378059204,-0.29216692117043036,11,0.299264532727393,0.6234880166354901
bamec66557/VICIOUS_MESH-12B,-0.6822478700100326,-0.0029442916467078625,8,0.2983865910414422,0.6793035783633248
bunnycore/Llama-3.2-3B-Della,0.01769672848971035,0.2253385434072781,8,0.23276592985665506,0.20764181491756775
bunnycore/QwQen-3B-LCoT,0.3681171260446379,0.5332996006307636,8,0.15745144249924162,0.16518247458612573
bunnycore/Qwen2.5-3B-Model-Stock-v4.1,0.10707114621904835,0.28256867843155853,8,0.255752747381368,0.1754975322125102
bunnycore/Smol-Llama-3.2-3B,0.3681171260446379,0.5684419271643928,8,0.15745144249924162,0.20032480111975487
carsenk/phi3.5_mini_exp_825_uncensored,-1.08532610731138,-0.38341589723462416,15,0.29568887037531644,0.7019102100767558
cjvt/GaMS-1B,0.3681171260446379,0.5226672499619526,8,0.15745144249924162,0.15455012391731465
cognitivecomputations/Dolphin3.0-Qwen2.5-0.5B,-1.3849395609996873,-0.7549043018631285,28,0.2991539609368101,0.6300352591365588
dwikitheduck/gemma-2-2b-id-inst,-0.9429596490150268,0.026998419889260456,15,0.2715977143523247,0.9699580689042873
dwikitheduck/gemma-2-2b-id-instruct,-0.9429596490150268,0.026998419889260456,15,0.2715977143523247,0.9699580689042873
ewre324/Thinker-Qwen2.5-0.5B-Instruct-Reasoning,-0.8256787781913711,-0.29248666864879036,14,0.28240690567558435,0.5331921095425808
godlikehhd/alpaca_data_ifd_min_2600,-0.33161412293623405,0.21059221355553048,10,0.2816655248197841,0.5422063364917645
godlikehhd/alpaca_data_score_max_0.3_2600,-0.33161412293623405,0.15904775560204407,10,0.2816655248197841,0.49066187853827814
godlikehhd/alpaca_data_score_max_2500,-0.33161412293623405,0.1109265465736817,10,0.2816655248197841,0.4425406695099158
google/flan-t5-base,-0.332254958147793,-0.4090084974375357,8,0.24807403472640513,0.07675353928974271
hotmailuser/QwenSlerp2-3B,-0.730290268144009,-0.10661288725227014,9,0.2904377637731559,0.6236773808917389
iFaz/llama31_8B_en_emo_v4,0.22019914583472142,0.5154963727969423,8,0.19327068893900198,0.2952972269622208
ibm-granite/granite-3.1-2b-base,0.2515469644634039,0.2767622454252675,8,0.16669385852771584,0.025215280961863595
jaspionjader/test-11,-1.0004239013317315,-0.12591701909470038,16,0.2753787167030718,0.8745068822370312
lalainy/ECE-PRYMMAL-0.5B-FT-V5-MUSR,-0.9546534990834381,-0.24063591654167915,12,0.2958000101605237,0.714017582541759
macadeliccc/magistrate-3.2-3b-base,-0.4197712046349558,-0.13967480114960992,8,0.2525690463435504,0.2800964034853459
microsoft/Phi-3.5-mini-instruct,-0.6916659986600083,0.1580510992300237,8,0.2973762326566145,0.849717097890032
microsoft/Phi-4-mini-instruct,0.3681171260446379,0.4505633036499363,8,0.15745144249924162,0.08244617760529838
mrdayl/OpenCognito-r1,-0.6493527660940801,-0.2482776012847301,8,0.29314466471625444,0.40107516480935
mrdayl/OpenThink,-1.0129643328988105,-0.2735039748932024,13,0.29703924443826646,0.739460358005608
ngxson/MiniThinky-1B-Llama-3.2,-1.8217485709291144,-0.8632545487271135,88,0.2879644164577078,0.9584940222020009
noname0202/llama-math-1b-r32-0to512tokens-test,0.3681171260446379,0.49056209426381775,8,0.15745144249924162,0.12244496821917983
nvidia/Hymba-1.5B-Base,0.2515469644634039,0.23601561938302695,8,0.16669385852771584,0.015531345080376957
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_stories.no_issue,0.3681171260446379,0.5192460121337661,8,0.15745144249924162,0.15112888608912817
ontocord/wide_3b_sft_stage1.2-ss1-expert_fictional_lyrical,0.22019914583472142,0.502051265324323,8,0.19327068893900198,0.28185211948960154
oopere/pruned20-llama-1b,0.027672011023258863,0.2933895199707216,8,0.23607393350626288,0.2657175089474627
openbmb/MiniCPM-S-1B-sft-llama-format,0.3681171260446379,0.3297001843558895,8,0.15745144249924162,0.03841694168874843
pankajmathur/orca_mini_v9_6_3B-Instruct,-0.4560004388016299,-0.10228077402009446,8,0.2637957712902888,0.35371966478153544
princeton-nlp/Sheared-LLaMA-2.7B,-0.04336110194885999,-0.005539623816450387,8,0.21773207489045962,0.0378214781324096
prithivMLmods/Llama-3.2-3B-Math-Oct,-1.3320856002950754,-0.5161268771176335,25,0.2948181934517939,0.8159587231774419
prithivMLmods/Llama-Deepsync-3B,-1.0488106993207476,-0.37181579737787845,17,0.2758678846243126,0.6769949019428692
qingy2019/LLaMa_3.2_3B_Catalysts,-1.10797542687314,-0.18623387378292172,15,0.2992736563704751,0.9217415530902184
rombodawg/Rombos-LLM-V2.5-Qwen-1.5b,-0.24307567050612147,0.1655836599741204,8,0.24287868735728102,0.40865933048024183
ruizhe1217/sft-s1-qwen-0.5b,-0.9068557154225626,-0.2829047992476745,16,0.28417747524095094,0.6239509161748882
shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,-0.6676594206813151,0.023543046287097028,10,0.28792075520307253,0.6912024669684121
sumink/bbhqwen3,0.3681171260446379,0.521076873430438,8,0.15745144249924162,0.15295974738580004
tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,-1.624730877776254,-0.7023397027580898,47,0.29655830923562687,0.9223911750181641
tinycompany/ShawtyIsBad-bgem3,-0.3016836424560073,0.21636176031159363,9,0.29154374689340695,0.5180454027676009
vhab10/Llama-3.2-Instruct-3B-TIES,-1.1622442474677859,-0.39798797824583765,26,0.2602826071250516,0.7642562692219482
yasserrmd/Coder-GRPO-3B,0.06501068571519457,0.4621465623960674,8,0.25508413169713734,0.3971358766808728
zake7749/gemma-2-2b-it-chinese-kyara-dpo,-0.7687184688285102,-0.23215944804923164,11,0.2776566814612933,0.5365590207792786
zelk12/Test01012025155054,-0.10840213196727558,-0.23079427860239787,8,0.22564477650879688,0.1223921466351223
