model,scenarios_administered,criteria_administered,stop_reason,precision_reached,judge_lookups,judge_missing,obs_acc,theta_full_correctness,theta_cat_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_full_scaffolding,theta_cat_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding
Qwen/Qwen2.5-1.5B-Instruct,8,39,precision_reached,True,39,0,0.24766777008727053,1.266066870957924,1.251274,1.0764294394958005,1.2761895043712037,0.243157,26,-1.3487353524121302,-0.633327,-1.1008294454995178,-1.0727368617873967,0.246723,23
Qwen/Qwen2.5-3B,15,78,precision_reached,True,78,0,0.2897727272727273,1.3538531475001543,1.589117,1.6066334614426756,1.6328166902852845,0.185983,53,-0.7592477773355794,-0.89277,-0.8632871271976564,-0.9367534582419038,0.244223,44
Qwen/Qwen2.5-3B-Instruct,8,52,precision_reached,True,52,0,0.3985572587917042,2.1333333333398117,1.504316,1.7967741212828474,1.8563916866396062,0.235208,45,0.5028264550016861,0.592708,0.45144510134405763,0.4946749901506227,0.225548,18
Qwen/Qwen2.5-7B,13,51,precision_reached,True,51,0,0.3798982949446605,2.1333330974346305,1.727874,1.8282018316011088,1.7747652278817474,0.164206,42,1.0302766871079645,1.587826,1.5425700197914622,1.6109699405797442,0.169553,16
Qwen/Qwen2.5-7B-Instruct,13,59,precision_reached,True,59,0,0.5103139013452915,2.6666319768165128,2.53311,2.5124529713166295,2.5540968921779954,0.172374,56,1.3388480478277263,1.110781,1.2035601981728097,1.1693263837284766,0.226798,17
Qwen/Qwen2.5-Coder-7B,11,57,precision_reached,True,57,0,0.34695704057279236,1.8007796272874186,1.58908,1.4704774499074027,1.6738366122933934,0.227575,43,-0.015430567237183362,-0.399374,-0.3234050549271395,-0.29932372075566377,0.244569,23
Qwen/Qwen2.5-Math-7B,12,68,precision_reached,True,68,0,0.36628079548827547,2.1334101360239375,2.109526,2.1218195877344965,2.395445765217346,0.216411,48,-1.5510368486466517,-1.132304,-1.244488478861344,-1.3813384395353459,0.249415,33
Qwen/Qwen3-0.6B,14,64,precision_reached,True,64,0,0.21241541629891145,1.066666673438853,1.980864,2.253248994694979,2.474555006946807,0.235972,42,-1.721617658265959,-1.578134,-1.789772137068153,-1.9393492039844997,0.244932,35
Qwen/Qwen3-1.7B,13,71,precision_reached,True,71,0,0.4643488509133765,2.666666666668728,2.862534,2.8728283021332763,2.992411713796356,0.175386,54,-1.9296958129685864,-1.794091,-1.7708901485405724,-1.9759102049344204,0.235403,33
Qwen/Qwen3-4B,10,55,precision_reached,True,55,0,0.5998823183289202,3.7333333333484484,3.495686,3.5133581250377524,3.6101161978465837,0.203406,45,-1.966966679449938,-1.216126,-1.4730064655687796,-1.498803331382467,0.245728,19
TinyLlama/TinyLlama-1.1B-Chat-v1.0,30,129,precision_reached,True,129,0,0.04053254437869822,-2.381521142576596,-1.634913,-1.8005927299748428,-1.9089908159717621,0.244428,109,-1.1439627817992242,-1.141301,-1.1522995549636341,-1.2796952437258386,0.249051,39
allenai/OLMo-2-0425-1B,18,86,precision_reached,True,86,0,0.10434525569021579,-0.7963937458234788,-0.232938,-0.3056981752113738,-0.23671664896419986,0.238658,62,-0.2851440422761627,-0.036471,-0.030015905260772496,-0.028195058479637342,0.247093,39
allenai/OLMo-2-1124-7B,14,67,precision_reached,True,67,0,0.24754244861483468,1.0666666589603846,1.057123,0.9446280242667675,1.1107183559287708,0.228648,46,-0.41456159501652884,-0.72845,-0.724570122837425,-0.807681596442283,0.24731,35
bigscience/bloom-1b1,33,144,precision_reached,True,144,0,0.03799705449189985,-4.300106632415083,-2.518916,-3.345242007256208,-4.43321970193022,0.248043,121,0.29854064059127516,0.40282,0.40266808084559347,0.4317496882880056,0.247484,46
bigscience/bloom-1b7,26,127,precision_reached,True,127,0,0.02888299440023578,-4.838748849516922,-2.05474,-3.0527668584980434,-4.465238495682549,0.244073,106,-0.10128777086404654,0.378662,0.2950643382059884,0.3067824671133623,0.239996,41
bigscience/bloom-3b,25,121,precision_reached,True,121,0,0.03356890459363958,-3.790779903914266,-2.101592,-2.9657393168693047,-3.815789917420865,0.247324,104,-0.16948784863177369,0.309269,0.10893948160670021,0.1331178535406226,0.24809,41
bigscience/bloom-560m,31,139,precision_reached,True,139,0,0.02925531914893617,-5.681829101709482,-2.482896,-3.4702719669039808,-5.349578701396569,0.246918,119,0.255083309966548,0.69697,0.5817150282884321,0.6226885376829714,0.243865,42
bigscience/bloom-7b1,26,124,precision_reached,True,124,0,0.04423990498812352,-2.8142526429190733,-1.899014,-2.365661439433412,-2.613209637892056,0.249839,104,-0.19285918624823328,-0.077828,-0.09672825860295298,-0.08677916199247711,0.244933,39
bigscience/bloomz-1b7,28,133,precision_reached,True,133,0,0.05320081847413037,-5.593687081655051,-2.521625,-3.4788585002651917,-6.086929929740385,0.247776,112,1.581009044909261,1.302746,1.2845969374402704,1.45458239561647,0.235991,41
bigscience/bloomz-3b,38,175,precision_reached,True,175,0,0.05122950819672131,-5.122806144322404,-2.889919,-3.6195443660574753,-4.701290533070359,0.248665,154,1.394395766362864,1.220711,0.9359110876896105,1.164809030132265,0.239976,44
bigscience/bloomz-7b1,30,144,precision_reached,True,144,0,0.06479038405159777,-5.224716587555157,-2.795123,-3.76540820675611,-5.6501649290419005,0.247367,126,2.4521774600484103,1.84835,2.1550103082617396,3.407711191544329,0.241877,40
deepseek-ai/deepseek-coder-6.7b-base,21,89,precision_reached,True,89,0,0.09396170839469808,-0.8497507046487964,-0.707238,-0.8289100095615065,-0.8401597545875366,0.248388,69,-0.28000862735705023,-0.419007,-0.5279497828158206,-0.5173266688214404,0.248814,34
deepseek-ai/deepseek-llm-7b-base,26,117,precision_reached,True,117,0,0.056312981624184945,-2.2491556916023487,-1.974454,-2.866970606999037,-3.636550651855471,0.246672,98,-0.060567512656118115,-0.036873,-0.13180265643655964,-0.1365979009603437,0.248551,34
deepseek-ai/deepseek-math-7b-base,29,144,precision_reached,True,144,0,0.03858615611192931,-4.104487568588899,-2.492958,-3.282637082052669,-4.176847051051221,0.247767,120,0.413590461791304,0.897405,0.8383925450657417,0.9373218584884795,0.246108,47
facebook/opt-1.3b,27,128,precision_reached,True,128,0,0.08135095447870778,-2.0986199882713654,-2.191683,-2.8417397628445413,-3.268878980579489,0.244423,106,0.917107852740956,0.976474,0.993890025384096,1.0732002780282324,0.241436,43
facebook/opt-2.7b,20,100,precision_reached,True,100,0,0.0811764705882353,-2.077623521671378,-1.764793,-2.1676142756874186,-2.3597585157904963,0.247126,87,0.9832310444274407,0.96695,1.0364469572377564,1.1893484573023532,0.246931,34
facebook/opt-6.7b,27,117,precision_reached,True,117,0,0.07119741100323625,-2.2768316882714204,-1.755492,-1.9639172190733054,-2.0945303430615434,0.246282,98,0.7506270016378297,0.69743,0.7208626156852643,0.779031888283059,0.246453,41
google/gemma-2-2b,28,115,precision_reached,True,115,0,0.0915805022156573,-1.018077857074627,-0.458334,-0.4986971673535688,-0.4730177138133692,0.249393,85,-0.09145764597674554,-0.319538,-0.29566897348766175,-0.3017356482683832,0.245323,51
h2oai/h2o-danube2-1.8b-base,23,99,precision_reached,True,99,0,0.06963706107996459,-1.3341422626028816,-0.961371,-1.2091247156377873,-1.2477889761636896,0.24822,75,-0.5083039137529526,-0.255382,-0.39736050998903993,-0.40902489299261613,0.248761,46
h2oai/h2o-danube3-4b-base,19,82,precision_reached,True,82,0,0.14750221696718888,0.038264620829165465,0.081388,0.0031091668084247694,0.07827641317292504,0.236458,59,-0.8501677225745055,-0.871064,-0.916443043245672,-0.9706797398055511,0.24185,36
ibm-granite/granite-3.0-2b-base,11,59,precision_reached,True,59,0,0.20688622754491018,0.7999891152706966,0.798983,0.7166803009063696,0.7379155348272872,0.248757,49,0.11360431238028053,0.39681,0.4419756363900373,0.45091360770966454,0.246484,22
ibm-granite/granite-3.1-2b-base,15,72,precision_reached,True,72,0,0.20280764635603346,0.7998784001226936,0.846764,0.7827934997724126,0.8834138893916184,0.215577,54,-0.13859299792108185,0.225899,0.17544285960496872,0.20448147305395475,0.248946,34
ibm-granite/granite-3.1-2b-instruct,13,66,precision_reached,True,66,0,0.2851178049507903,1.333333315762735,1.5951,1.6199607581976936,1.6801204161087686,0.209804,52,-0.026929119297382627,-0.36435,-0.38301275109347027,-0.33251567484107813,0.247655,26
lmsys/vicuna-7b-v1.5,16,78,precision_reached,True,78,0,0.1528358208955224,-0.0008067782155686333,-0.401582,-0.45245213200942125,-0.4350682119081924,0.247684,60,0.2307075710222061,0.513836,0.5271409923575651,0.5835293810129378,0.244831,35
meta-llama/Llama-3.2-1B,30,139,precision_reached,True,139,0,0.04892601431980907,-2.755591469086651,-2.057091,-2.5014386699848687,-2.7784290943785828,0.245615,114,0.008026458965014261,-0.207669,-0.23949997478068966,-0.22384664530718937,0.234417,48
meta-llama/Llama-3.2-1B-Instruct,28,117,precision_reached,True,117,0,0.10424133811230585,-0.32935312909128533,-0.927985,-1.03996222197325,-1.0728277020961452,0.244266,89,-1.363249549186217,-1.082692,-1.1112109078039871,-1.2071974087337078,0.245834,43
meta-llama/Llama-3.2-3B,16,68,precision_reached,True,68,0,0.11863408890197233,-0.29424593747848804,0.297774,0.21987261674587302,0.2664956904369422,0.241239,49,-0.24151909605774818,-0.057153,-0.08820741250179355,-0.09162016765877001,0.249719,30
meta-llama/Llama-3.2-3B-Instruct,11,63,precision_reached,True,63,0,0.2798798798798799,1.0666668088358737,1.338921,1.2958522155370475,1.2891890621117776,0.19849,53,1.5338154348919084,0.689258,0.7987881148245402,0.7125143620917854,0.248717,21
microsoft/Phi-3-mini-4k-instruct,11,60,precision_reached,True,60,0,0.1705150976909414,0.2786867925294799,0.334527,0.28296651147617263,0.3537089782924692,0.244359,44,0.4386268854976811,0.119077,0.09004731852160651,0.10139540315641676,0.240164,29
microsoft/Phi-3.5-mini-instruct,13,61,precision_reached,True,61,0,0.27364364067595615,1.333333336730422,1.53031,1.6567404889928183,1.7749980557803802,0.242107,41,-0.9753002332360808,-1.052403,-1.1387367210134527,-1.2989390414091204,0.247188,32
microsoft/phi-1_5,29,119,precision_reached,True,119,0,0.05434782608695652,-2.239859177270154,-1.491752,-1.6231253388295934,-1.7169549182665282,0.245748,100,-0.05273985609369358,-0.192365,-0.26530998126656263,-0.2470781374702649,0.244373,38
microsoft/phi-2,20,81,precision_reached,True,81,0,0.15920545508449452,0.028935337130178384,0.03623,-0.006928789779895581,0.011786956175463272,0.247127,60,0.3090059641077526,-0.005139,-0.003063141411096998,-0.011052636552345459,0.245164,39
mistralai/Mistral-7B-Instruct-v0.3,7,41,precision_reached,True,41,0,0.25431804645622397,1.0666666565442497,1.139208,1.0481634356233178,1.215684486920299,0.243312,29,0.5689831525251521,0.248057,0.2713151859742773,0.23532540048997072,0.241563,21
mistralai/Mistral-7B-v0.1,14,60,precision_reached,True,60,0,0.19817629179331306,0.5333208056477301,0.420168,0.3234614799813315,0.36305643491878614,0.23687,48,0.04740340622305671,0.077402,0.029929918442398333,0.045006400410703334,0.245739,19
mistralai/Mistral-7B-v0.3,11,60,precision_reached,True,60,0,0.210880195599022,0.7999975324517524,0.83837,0.781695219649359,0.8370112774967962,0.231263,49,0.2544291443495554,0.122144,0.05539998023524836,0.1771620510352824,0.243243,21
nvidia/Nemotron-Mini-4B-Instruct,10,48,precision_reached,True,48,0,0.1416270783847981,-0.0021513404428106786,0.749206,0.5955372410590853,0.7267293017088784,0.227793,33,-0.3439715860793451,-0.585751,-0.8012499902379107,-0.8513082990507707,0.247923,25
openai-community/gpt2,27,142,precision_reached,True,142,0,0.045441219583699795,-5.26228460910416,-2.490815,-3.483702538845023,-5.280874585577059,0.24516,114,1.194640674574717,1.481,1.7818894346467744,2.0722067566722653,0.233646,53
openai-community/gpt2-large,23,119,precision_reached,True,119,0,0.05742748315265163,-3.6565197798162865,-2.380562,-3.3523796956611807,-4.582170221678679,0.247391,102,1.0501319104009403,1.390023,1.645729047678754,1.9161783336345581,0.244996,41
openai-community/gpt2-medium,26,134,precision_reached,True,134,0,0.04136110296274567,-5.761169219246097,-2.668963,-3.4998508220974234,-5.096495961311839,0.249413,117,1.0628767681849178,1.246969,1.2057589057047615,1.4388518929919234,0.249738,41
openai-community/gpt2-xl,30,138,precision_reached,True,138,0,0.057822130906956266,-3.434934136325749,-2.54801,-3.0361402707413445,-3.465026116250505,0.249998,122,1.0907679770095764,1.150709,1.0438373758230777,1.1963326905436917,0.235752,35
openbmb/MiniCPM-2B-sft-bf16,27,116,precision_reached,True,116,0,0.05532666274278988,-2.371219458771086,-1.568405,-1.832654079018064,-1.965151268843256,0.245169,97,0.3012737062605463,0.232129,0.11727257921785536,0.1438207142821302,0.248095,43
stabilityai/stablelm-2-1_6b,27,119,precision_reached,True,119,0,0.06403068751844201,-2.110541268743973,-1.7957,-2.461611678338696,-2.82695869644011,0.247492,94,0.08149004756243447,0.25506,0.08864948991300481,0.1007748575580156,0.249313,48
stabilityai/stablelm-2-zephyr-1_6b,28,118,precision_reached,True,118,0,0.07136537894426423,-1.196830265577485,-1.00369,-1.2916626476103603,-1.3586631506718672,0.246597,91,-1.0966114008224386,-0.731305,-0.9759844989657102,-1.008024204403186,0.248776,48
stabilityai/stablelm-3b-4e1t,23,94,precision_reached,True,94,0,0.06000591191250369,-2.0769918908623946,-0.92915,-1.0353450151769887,-1.066995210435056,0.246645,73,-0.25245564542828475,-0.146342,-0.22880823584037993,-0.21453752448608387,0.249858,38
stabilityai/stablelm-zephyr-3b,27,115,precision_reached,True,115,0,0.08558692421991085,-0.7994164936397911,-0.698806,-0.7619447392122713,-0.767696032754334,0.241439,82,-1.3113451257931736,-1.001471,-1.0926063259822494,-1.1331861660834472,0.245632,55
tiiuae/Falcon3-1B-Base,16,65,precision_reached,True,65,0,0.1463198344664499,0.25640476198506973,0.28877,0.2833999954576658,0.3688729100558598,0.246203,42,-1.0180148899384138,-0.979113,-1.0386299535359749,-1.1674745230720105,0.24371,36
tiiuae/Falcon3-3B-Base,14,63,precision_reached,True,63,0,0.304282719377059,1.5999990692260773,1.584352,1.6273455034715214,1.6593893485136786,0.207391,47,-1.0295964200373517,-1.086337,-1.0482826537706333,-1.195057231710013,0.245996,31
tiiuae/Falcon3-7B-Base,9,49,precision_reached,True,49,0,0.40017931858936046,2.1335117407201856,2.028793,2.2151728069681917,2.397884777343127,0.201249,40,-0.17041972112426115,0.188337,0.099702155814203,0.11758874483878308,0.24088,23
togethercomputer/RedPajama-INCITE-7B-Base,31,150,precision_reached,True,150,0,0.03801945181255526,-3.7577789023409682,-2.393767,-3.2197975330375774,-4.116744890022009,0.249553,125,0.17446105053396768,0.302557,0.1994283237314965,0.22931616399733495,0.242543,50
togethercomputer/RedPajama-INCITE-Base-3B-v1,30,139,precision_reached,True,139,0,0.04979496192149971,-3.6645120670787765,-2.315788,-2.8182874063181154,-3.1611464590734646,0.248527,117,0.7790038548124083,0.668854,0.6773008540048235,0.7280237766418467,0.246568,46
